bank_id,branch_id,acct_id,gender
bank_2,1,307,M
bank_2,1,308,F
bank_2,1,309,M
bank_2,1,310,F
bank_2,1,311,M
bank_2,1,312,M
bank_2,1,313,M
bank_2,1,314,M
bank_2,1,315,F
bank_2,1,316,F
bank_2,1,317,M
bank_2,1,318,F
bank_2,1,319,F
bank_2,1,320,M
bank_2,1,321,M
bank_2,1,322,M
bank_2,1,323,M
bank_2,1,324,F
bank_2,1,325,M
bank_2,1,326,M
bank_2,1,327,M
bank_2,1,328,F
bank_2,1,329,M
bank_2,1,330,F
bank_2,1,331,F
bank_2,1,332,F
bank_2,1,333,F
bank_2,1,334,F
bank_2,1,335,M
bank_2,1,336,F
bank_2,1,337,M
bank_2,1,338,M
bank_2,1,339,M
bank_2,1,340,F
bank_2,1,341,M
bank_2,1,342,F
bank_2,1,343,M
bank_2,1,344,F
bank_2,1,345,F
bank_2,1,346,F
bank_2,1,347,F
bank_2,1,348,F
bank_2,1,349,F
bank_2,1,350,F
bank_2,1,351,F
bank_2,1,352,F
bank_2,1,353,M
bank_2,1,354,M
bank_2,1,355,M
bank_2,1,356,F
bank_2,1,357,M
bank_2,1,358,M
bank_2,1,359,M
bank_2,1,360,M
bank_2,1,361,F
bank_2,1,362,F
bank_2,1,363,M
bank_2,1,364,M
bank_2,1,365,M
bank_2,1,366,F
bank_2,1,367,M
bank_2,1,368,M
bank_2,1,369,F
bank_2,1,370,F
bank_2,1,371,M
bank_2,1,372,F
bank_2,1,373,F
bank_2,1,374,M
bank_2,1,375,M
bank_2,1,376,M
bank_2,1,377,F
bank_2,1,378,M
bank_2,1,379,M
bank_2,1,380,M
bank_2,1,381,F
bank_2,1,382,M
bank_2,1,383,M
bank_2,1,384,M
bank_2,1,385,F
bank_2,1,386,M
bank_2,1,387,F
bank_2,1,388,M
bank_2,1,389,F
bank_2,1,390,M
bank_2,1,391,F
bank_2,1,392,F
bank_2,1,393,M
bank_2,1,394,M
bank_2,1,395,F
bank_2,1,396,M
bank_2,1,397,F
bank_2,1,398,F
bank_2,1,399,F
bank_2,1,400,M
bank_2,1,401,M
bank_2,1,402,F
bank_2,1,403,M
bank_2,1,404,M
bank_2,1,405,M
bank_2,1,406,M
bank_2,1,407,M
bank_2,1,408,M
bank_2,1,409,M
bank_2,1,410,M
bank_2,1,411,F
bank_2,1,412,M
bank_2,1,413,M
bank_2,1,414,M
bank_2,1,415,M
bank_2,1,416,M
bank_2,1,417,F
bank_2,1,418,F
bank_2,1,419,M
bank_2,1,420,F
bank_2,1,421,M
bank_2,1,422,M
bank_2,1,423,F
bank_2,1,424,M
bank_2,1,425,M
bank_2,1,426,M
bank_2,1,427,F
bank_2,1,428,F
bank_2,1,429,F
bank_2,1,430,F
bank_2,1,431,M
bank_2,1,432,F
bank_2,1,433,F
bank_2,1,434,F
bank_2,1,435,F
bank_2,1,436,F
bank_2,1,437,F
bank_2,1,438,F
bank_2,1,439,M
bank_2,1,440,F
bank_2,1,441,F
bank_2,1,442,F
bank_2,1,443,F
bank_2,1,444,F
bank_2,1,445,F
bank_2,1,446,F
bank_2,1,447,M
bank_2,1,448,F
bank_2,1,449,F
bank_2,1,450,M
bank_2,1,451,F
bank_2,1,452,M
bank_2,1,453,F
bank_2,1,454,M
bank_2,1,455,M
bank_2,1,456,F
bank_2,1,457,M
bank_2,1,458,F
bank_2,1,459,F
bank_2,1,460,F
bank_2,1,461,M
bank_2,1,462,F
bank_2,1,463,F
bank_2,1,464,M
bank_2,1,465,M
bank_2,1,466,M
bank_2,1,467,F
bank_2,1,468,F
bank_2,1,469,M
bank_2,1,470,M
bank_2,1,471,F
bank_2,1,472,F
bank_2,1,473,F
bank_2,1,474,M
bank_2,1,475,F
bank_2,1,476,M
bank_2,1,477,M
bank_2,1,478,F
bank_2,1,479,F
bank_2,1,480,M
bank_2,1,481,F
bank_2,1,482,M
bank_2,1,483,M
bank_2,1,484,M
bank_2,1,485,F
bank_2,1,486,F
bank_2,1,487,F
bank_2,1,488,M
bank_2,1,489,M
bank_2,1,490,F
bank_2,1,491,F
bank_2,1,492,F
bank_2,1,493,M
bank_2,1,494,M
bank_2,1,495,M
bank_2,1,496,F
bank_2,1,497,M
bank_2,1,498,M
bank_2,1,499,F
bank_2,1,500,F
bank_2,1,501,M
bank_2,1,502,F
bank_2,1,503,F
bank_2,1,504,M
bank_2,1,505,M
bank_2,1,506,F
bank_2,1,507,F
bank_2,1,508,F
bank_2,1,509,M
bank_2,1,510,F
bank_2,1,511,M
bank_2,1,512,F
bank_2,1,513,F
bank_2,1,514,M
bank_2,1,515,F
bank_2,1,516,F
bank_2,1,517,M
bank_2,1,518,M
bank_2,1,519,M
bank_2,1,520,F
bank_2,1,521,M
bank_2,1,522,F
bank_2,1,523,M
bank_2,1,524,M
bank_2,1,525,F
bank_2,1,526,M
bank_2,1,527,F
bank_2,1,528,M
bank_2,1,529,F
bank_2,1,530,M
bank_2,1,531,M
bank_2,1,532,F
bank_2,1,533,M
bank_2,1,534,M
bank_2,1,535,F
bank_2,1,536,F
bank_2,1,537,M
bank_2,1,538,F
bank_2,1,539,M
bank_2,1,540,M
bank_2,1,541,F
bank_2,1,542,M
bank_2,1,543,M
bank_2,1,544,M
bank_2,1,545,M
bank_2,1,546,F
bank_2,1,547,M
bank_2,1,548,F
bank_2,1,549,F
bank_2,1,550,F
bank_2,1,551,F
bank_2,1,552,M
bank_2,1,553,F
bank_2,1,554,F
bank_2,1,555,F
bank_2,1,556,F
bank_2,1,557,F
bank_2,1,558,F
bank_2,1,559,F
bank_2,1,560,F
bank_2,1,561,M
bank_2,1,562,M
bank_2,1,563,F
bank_2,1,564,F
bank_2,1,565,M
bank_2,1,566,F
bank_2,1,567,F
bank_2,1,568,F
bank_2,1,569,M
bank_2,1,570,M
bank_2,1,571,M
bank_2,1,572,F
bank_2,1,573,F
bank_2,1,574,M
bank_2,1,575,M
bank_2,1,576,M
bank_2,1,577,M
bank_2,1,578,F
bank_2,1,579,F
bank_2,1,580,M
bank_2,1,581,F
bank_2,1,582,F
bank_2,1,583,F
bank_2,1,584,F
bank_2,1,585,M
bank_2,1,586,F
bank_2,1,587,F
bank_2,1,588,F
bank_2,1,589,F
bank_2,1,590,M
bank_2,1,591,F
bank_2,1,592,M
bank_2,1,593,F
bank_2,1,594,F
bank_2,1,595,F
bank_2,1,596,M
bank_2,1,597,F
bank_2,1,598,F
bank_2,1,599,M
bank_2,1,600,F
bank_2,1,601,M
bank_2,1,602,F
bank_2,1,603,M
bank_2,1,604,F
bank_2,1,605,F
bank_2,1,606,F
bank_2,1,607,F
bank_2,1,608,M
bank_2,1,609,M
bank_2,1,610,F
bank_2,1,611,M
bank_2,1,612,F
bank_2,1,613,F
bank_2,1,614,F
bank_2,1,615,M
bank_2,1,616,F
bank_2,1,617,M
bank_2,1,618,M
bank_2,1,619,M
bank_2,1,620,F
bank_2,1,621,M
bank_2,1,622,F
bank_2,1,623,F
bank_2,1,624,F
bank_2,1,625,M
bank_2,1,626,F
bank_2,1,627,F
bank_2,1,628,F
bank_2,1,629,M
bank_2,1,630,F
bank_2,1,631,F
bank_2,1,632,F
bank_2,1,633,F
bank_2,1,634,F
bank_2,1,635,M
bank_2,1,636,M
bank_2,1,637,M
bank_2,1,638,M
bank_2,1,639,F
bank_2,1,640,F
bank_2,1,641,F
bank_2,1,642,M
bank_2,1,643,M
bank_2,1,644,F
bank_2,1,645,M
bank_2,1,646,F
bank_2,1,647,F
bank_2,1,648,M
bank_2,1,649,F
bank_2,1,650,M
bank_2,1,651,F
bank_2,1,652,M
bank_2,1,653,F
bank_2,1,654,F
bank_2,1,655,F
bank_2,1,656,F
bank_2,1,657,M
bank_2,1,658,F
bank_2,1,659,F
bank_2,1,660,M
bank_2,1,661,M
bank_2,1,662,M
bank_2,1,663,M
bank_2,1,664,F
bank_2,1,665,M
bank_2,1,666,F
bank_2,1,667,F
bank_2,1,668,F
bank_2,1,669,F
bank_2,1,670,F
bank_2,1,671,F
bank_2,1,672,M
bank_2,1,673,F
bank_2,1,674,F
bank_2,1,675,F
bank_2,1,676,F
bank_2,1,677,F
bank_2,1,678,M
bank_2,1,679,F
bank_2,1,680,F
bank_2,1,681,F
bank_2,1,682,M
bank_2,1,683,F
bank_2,1,684,M
bank_2,1,685,M
bank_2,1,686,F
bank_2,1,687,M
bank_2,1,688,F
bank_2,1,689,F
bank_2,1,690,M
bank_2,1,691,M
bank_2,1,692,M
bank_2,1,693,M
bank_2,1,694,F
bank_2,1,695,F
bank_2,1,696,M
bank_2,1,697,F
bank_2,1,698,M
bank_2,1,699,F
bank_2,1,700,M
bank_2,1,701,M
bank_2,1,702,M
bank_2,1,703,M
bank_2,1,704,F
bank_2,1,705,F
bank_2,1,706,F
bank_2,1,707,M
bank_2,1,708,M
bank_2,1,709,F
bank_2,1,710,M
bank_2,1,711,F
bank_2,1,712,F
bank_2,1,713,M
bank_2,1,714,F
bank_2,1,715,M
bank_2,1,716,M
bank_2,1,717,F
bank_2,1,718,F
bank_2,1,719,F
bank_2,1,720,M
bank_2,1,721,M
bank_2,1,722,M
bank_2,1,723,M
bank_2,1,724,F
bank_2,1,725,M
bank_2,1,726,M
bank_2,1,727,F
bank_2,1,728,M
bank_2,1,729,M
bank_2,1,730,M
bank_2,1,731,F
bank_2,1,732,F
bank_2,1,733,F
bank_2,1,734,F
bank_2,1,735,F
bank_2,1,736,F
bank_2,1,737,M
bank_2,1,738,F
bank_2,1,739,M
bank_2,1,740,F
bank_2,1,741,F
bank_2,1,742,F
bank_2,1,743,M
bank_2,1,744,M
bank_2,1,745,M
bank_2,1,746,F
bank_2,1,747,F
bank_2,1,748,F
bank_2,1,749,M
bank_2,1,750,F
bank_2,1,751,M
bank_2,1,752,F
bank_2,1,753,F
bank_2,1,754,F
bank_2,1,755,M
bank_2,1,756,F
bank_2,1,757,M
bank_2,1,758,M
bank_2,1,759,M
bank_2,1,760,F
bank_2,1,761,M
bank_2,1,762,M
bank_2,1,763,M
bank_2,1,764,F
bank_2,1,765,M
bank_2,1,766,M
bank_2,1,767,F
bank_2,1,768,F
bank_2,1,769,F
bank_2,1,770,M
bank_2,1,771,M
bank_2,1,772,F
bank_2,1,773,M
bank_2,1,774,M
bank_2,1,775,F
bank_2,1,776,F
bank_2,1,777,M
bank_2,1,778,F
bank_2,1,779,F
bank_2,1,780,M
bank_2,1,781,F
bank_2,1,782,F
bank_2,1,783,F
bank_2,1,784,M
bank_2,1,785,M
bank_2,1,786,M
bank_2,1,787,M
bank_2,1,788,F
bank_2,1,789,F
bank_2,1,790,F
bank_2,1,791,M
bank_2,1,792,F
bank_2,1,793,M
bank_2,1,794,M
bank_2,1,795,M
bank_2,1,796,M
bank_2,1,797,F
bank_2,1,798,M
bank_2,1,799,F
bank_2,1,800,M
bank_2,1,801,F
bank_2,1,802,F
bank_2,1,803,M
bank_2,1,804,M
bank_2,1,805,F
bank_2,1,806,F
bank_2,1,807,M
bank_2,1,808,F
bank_2,1,809,M
bank_2,1,810,M
bank_2,1,811,F
bank_2,1,812,M
bank_2,1,813,F
bank_2,1,814,M
bank_2,1,815,F
bank_2,1,816,M
bank_2,1,817,F
bank_2,1,818,M
bank_2,1,819,F
bank_2,1,820,M
bank_2,1,821,F
bank_2,1,822,F
bank_2,1,823,F
bank_2,1,824,M
bank_2,1,825,F
bank_2,1,826,M
bank_2,1,827,F
bank_2,1,828,F
bank_2,1,829,F
bank_2,1,830,F
bank_2,1,831,M
bank_2,1,832,M
bank_2,1,833,F
bank_2,1,834,F
bank_2,1,835,M
bank_2,1,836,M
bank_2,1,837,F
bank_2,1,838,M
bank_2,1,839,M
bank_2,1,840,M
bank_2,1,841,F
bank_2,1,842,F
bank_2,1,843,M
bank_2,1,844,F
bank_2,1,845,M
bank_2,1,846,F
bank_2,1,847,M
bank_2,1,848,M
bank_2,1,849,M
bank_2,1,850,M
bank_2,1,851,F
bank_2,1,852,M
bank_2,1,853,F
bank_2,1,854,M
bank_2,1,855,M
bank_2,1,856,M
bank_2,1,857,M
bank_2,1,858,F
bank_2,1,859,M
bank_2,1,860,M
bank_2,1,861,M
bank_2,1,862,F
bank_2,1,863,F
bank_2,1,864,M
bank_2,1,865,F
bank_2,1,866,F
bank_2,1,867,F
bank_2,1,868,F
bank_2,1,869,M
bank_2,1,870,M
bank_2,1,871,M
bank_2,1,872,F
bank_2,1,873,M
bank_2,1,874,F
bank_2,1,875,F
bank_2,1,876,M
bank_2,1,877,F
bank_2,1,878,F
bank_2,1,879,M
bank_2,1,880,F
bank_2,1,881,M
bank_2,1,882,M
bank_2,1,883,M
bank_2,1,884,F
bank_2,1,885,M
bank_2,1,886,M
bank_2,1,887,M
bank_2,1,888,F
bank_2,1,889,F
bank_2,1,890,F
bank_2,1,891,M
bank_2,1,892,F
bank_2,1,893,M
bank_2,1,894,F
bank_2,1,895,F
bank_2,1,896,F
bank_2,1,897,F
bank_2,1,898,M
bank_2,1,899,F
bank_2,1,900,M
bank_2,1,901,F
bank_2,1,902,F
bank_2,1,903,F
bank_2,1,904,M
bank_2,1,905,M
bank_2,1,906,M
bank_2,1,907,F
bank_2,1,908,F
bank_2,1,909,M
bank_2,1,910,F
bank_2,1,911,M
bank_2,1,912,F
bank_2,1,913,F
bank_2,1,914,M
bank_2,1,915,M
bank_2,1,916,M
bank_2,1,917,M
bank_2,1,918,M
bank_2,1,919,M
bank_2,1,920,M
bank_2,1,921,M
bank_2,1,922,M
bank_2,1,923,M
bank_2,1,924,F
bank_2,1,925,F
bank_2,1,926,M
bank_2,1,927,F
bank_2,1,928,M
bank_2,1,929,M
bank_2,1,930,F
bank_2,1,931,M
bank_2,1,932,F
bank_2,1,933,M
bank_2,1,934,F
bank_2,1,935,M
bank_2,1,936,F
bank_2,1,937,F
bank_2,1,938,M
bank_2,1,939,M
bank_2,1,940,M
bank_2,1,941,F
bank_2,1,942,F
bank_2,1,943,F
bank_2,1,944,M
bank_2,1,945,M
bank_2,1,946,F
bank_2,1,947,M
bank_2,1,948,F
bank_2,1,949,M
bank_2,1,950,M
bank_2,1,951,F
bank_2,1,952,M
bank_2,1,953,M
bank_2,1,954,M
bank_2,1,955,M
bank_2,1,956,F
bank_2,1,957,M
bank_2,1,958,F
bank_2,1,959,F
bank_2,1,960,M
bank_2,1,961,M
bank_2,1,962,F
bank_2,1,963,M
bank_2,1,964,F
bank_2,1,965,F
bank_2,1,966,F
bank_2,1,967,M
bank_2,1,968,F
bank_2,1,969,M
bank_2,1,970,F
bank_2,1,971,M
bank_2,1,972,F
bank_2,1,973,F
bank_2,1,974,F
bank_2,1,975,M
bank_2,1,976,F
bank_2,1,977,M
bank_2,1,978,M
bank_2,1,979,M
bank_2,1,980,M
bank_2,1,981,F
bank_2,1,982,F
bank_2,1,983,M
bank_2,1,984,M
bank_2,1,985,M
bank_2,1,986,F
bank_2,1,987,F
bank_2,1,988,M
bank_2,1,989,F
bank_2,1,990,M
bank_2,1,991,M
bank_2,1,992,F
bank_2,1,993,M
bank_2,1,994,M
bank_2,1,995,F
bank_2,1,996,M
bank_2,1,997,M
bank_2,1,998,M
bank_2,1,999,F
bank_2,1,1000,M
bank_2,1,1001,F
bank_2,1,1002,M
bank_2,1,1003,F
bank_2,1,1004,F
bank_2,1,1005,M
bank_2,1,1006,M
bank_2,1,1007,F
bank_2,1,1008,F
bank_2,1,1009,M
bank_2,1,1010,M
bank_2,1,1011,M
bank_2,1,1012,M
bank_2,1,1013,M
bank_2,1,1014,F
bank_2,1,1015,F
bank_2,1,1016,M
bank_2,1,1017,F
bank_2,1,1018,F
bank_2,1,1019,F
bank_2,1,1020,F
bank_2,1,1021,M
bank_2,1,1022,F
bank_2,1,1023,M
bank_2,1,1024,F
bank_2,1,1025,F
bank_2,1,1026,F
bank_2,1,1027,M
bank_2,1,1028,M
bank_2,1,1029,F
bank_2,1,1030,F
bank_2,1,1031,F
bank_2,1,1032,M
bank_2,1,1033,F
bank_2,1,1034,F
bank_2,1,1035,F
bank_2,1,1036,M
bank_2,1,1037,F
bank_2,1,1038,F
bank_2,1,1039,F
bank_2,1,1040,M
bank_2,1,1041,M
bank_2,1,1042,M
bank_2,1,1043,F
bank_2,1,1044,F
bank_2,1,1045,M
bank_2,1,1046,F
bank_2,1,1047,M
bank_2,1,1048,F
bank_2,1,1049,M
bank_2,1,1050,F
bank_2,1,1051,M
bank_2,1,1052,F
bank_2,1,1053,M
bank_2,1,1054,M
bank_2,1,1055,F
bank_2,1,1056,M
bank_2,1,1057,F
bank_2,1,1058,F
bank_2,1,1059,M
bank_2,1,1060,M
bank_2,1,1061,M
bank_2,1,1062,F
bank_2,1,1063,F
bank_2,1,1064,F
bank_2,1,1065,F
bank_2,1,1066,M
bank_2,1,1067,M
bank_2,1,1068,F
bank_2,1,1069,F
bank_2,1,1070,M
bank_2,1,1071,F
bank_2,1,1072,M
bank_2,1,1073,F
bank_2,1,1074,F
bank_2,1,1075,M
bank_2,1,1076,M
bank_2,1,1077,F
bank_2,1,1078,M
bank_2,1,1079,M
bank_2,1,1080,F
bank_2,1,1081,M
bank_2,1,1082,F
bank_2,1,1083,M
bank_2,1,1084,M
bank_2,1,1085,F
bank_2,1,1086,F
bank_2,1,1087,F
bank_2,1,1088,M
bank_2,1,1089,M
bank_2,1,1090,M
bank_2,1,1091,M
bank_2,1,1092,M
bank_2,1,1093,F
bank_2,1,1094,F
bank_2,1,1095,F
bank_2,1,1096,M
bank_2,1,1097,M
bank_2,1,1098,M
bank_2,1,1099,M
bank_2,1,1100,M
bank_2,1,1101,M
bank_2,1,1102,M
bank_2,1,1103,F
bank_2,1,1104,M
bank_2,1,1105,F
bank_2,1,1106,F
bank_2,1,1107,M
bank_2,1,1108,F
bank_2,1,1109,F
bank_2,1,1110,M
bank_2,1,1111,F
bank_2,1,1112,M
bank_2,1,1113,F
bank_2,1,1114,M
bank_2,1,1115,F
bank_2,1,1116,M
bank_2,1,1117,M
bank_2,1,1118,M
bank_2,1,1119,M
bank_2,1,1120,F
bank_2,1,1121,M
bank_2,1,1122,F
bank_2,1,1123,M
bank_2,1,1124,M
bank_2,1,1125,M
bank_2,1,1126,F
bank_2,1,1127,F
bank_2,1,1128,M
bank_2,1,1129,F
bank_2,1,1130,M
bank_2,1,1131,F
bank_2,1,1132,F
bank_2,1,1133,M
bank_2,1,1134,F
bank_2,1,1135,F
bank_2,1,1136,F
bank_2,1,1137,M
bank_2,1,1138,F
bank_2,1,1139,F
bank_2,1,1140,M
bank_2,1,1141,F
bank_2,1,1142,M
bank_2,1,1143,M
bank_2,1,1144,F
bank_2,1,1145,F
bank_2,1,1146,F
bank_2,1,1147,M
bank_2,1,1148,M
bank_2,1,1149,F
bank_2,1,1150,F
bank_2,1,1151,F
bank_2,1,1152,F
bank_2,1,1153,M
bank_2,1,1154,F
bank_2,1,1155,F
bank_2,1,1156,F
bank_2,1,1157,M
bank_2,1,1158,M
bank_2,1,1159,F
bank_2,1,1160,M
bank_2,1,1161,M
bank_2,1,1162,M
bank_2,1,1163,M
bank_2,1,1164,F
bank_2,1,1165,M
bank_2,1,1166,F
bank_2,1,1167,M
bank_2,1,1168,M
bank_2,1,1169,M
bank_2,1,1170,F
bank_2,1,1171,M
bank_2,1,1172,F
bank_2,1,1173,F
bank_2,1,1174,M
bank_2,1,1175,F
bank_2,1,1176,M
bank_2,1,1177,M
bank_2,1,1178,M
bank_2,1,1179,M
bank_2,1,1180,F
bank_2,1,1181,F
bank_2,1,1182,M
bank_2,1,1183,M
bank_2,1,1184,F
bank_2,1,1185,M
bank_2,1,1186,F
bank_2,1,1187,F
bank_2,1,1188,F
bank_2,1,1189,M
bank_2,1,1190,M
bank_2,1,1191,F
bank_2,1,1192,M
bank_2,1,1193,F
bank_2,1,1194,M
bank_2,1,1195,F
bank_2,1,1196,M
bank_2,1,1197,M
bank_2,1,1198,M
bank_2,1,1199,M
bank_2,1,1200,M
bank_2,1,1201,F
bank_2,1,1202,M
bank_2,1,1203,F
bank_2,1,1204,M
bank_2,1,1205,F
bank_2,1,1206,M
bank_2,1,1207,F
bank_2,1,1208,F
bank_2,1,1209,F
bank_2,1,1210,F
bank_2,1,1211,M
bank_2,1,1212,F
bank_2,1,1213,M
bank_2,1,1214,M
bank_2,1,1215,F
bank_2,1,1216,F
bank_2,1,1217,M
bank_2,1,1218,F
bank_2,1,1219,M
bank_2,1,1220,F
bank_2,1,1221,F
bank_2,1,1222,M
bank_2,1,1223,M
bank_2,1,1224,M
bank_2,1,1225,M
bank_2,1,1226,M
bank_2,1,1227,F
bank_2,1,1228,F
bank_2,1,1229,F
bank_2,1,1230,F
bank_2,1,1231,F
bank_2,1,1232,F
bank_2,1,1233,F
bank_2,1,1234,F
bank_2,1,1235,M
bank_2,1,1236,F
bank_2,1,1237,M
bank_2,1,1238,F
bank_2,1,1239,F
bank_2,1,1240,F
bank_2,1,1241,M
bank_2,1,1242,M
bank_2,1,1243,M
bank_2,1,1244,F
bank_2,1,1245,M
bank_2,1,1246,F
