bank_id,branch_id,acct_id,tx_behavior_id
bank_1,1,321,1
bank_1,1,322,1
bank_1,1,323,1
bank_1,1,324,1
bank_1,1,325,1
bank_1,1,326,1
bank_1,1,327,1
bank_1,1,328,1
bank_1,1,329,1
bank_1,1,330,1
bank_1,1,331,1
bank_1,1,332,1
bank_1,1,333,1
bank_1,1,334,1
bank_1,1,335,1
bank_1,1,336,1
bank_1,1,337,1
bank_1,1,338,1
bank_1,1,339,1
bank_1,1,340,1
bank_1,1,341,1
bank_1,1,342,1
bank_1,1,343,1
bank_1,1,344,1
bank_1,1,345,1
bank_1,1,346,1
bank_1,1,347,1
bank_1,1,348,1
bank_1,1,349,1
bank_1,1,350,1
bank_1,1,351,1
bank_1,1,352,1
bank_1,1,353,1
bank_1,1,354,1
bank_1,1,355,1
bank_1,1,356,1
bank_1,1,357,1
bank_1,1,358,1
bank_1,1,359,1
bank_1,1,360,1
bank_1,1,361,1
bank_1,1,362,1
bank_1,1,363,1
bank_1,1,364,1
bank_1,1,365,1
bank_1,1,366,1
bank_1,1,367,1
bank_1,1,368,1
bank_1,1,369,1
bank_1,1,370,1
bank_1,1,371,1
bank_1,1,372,1
bank_1,1,373,1
bank_1,1,374,1
bank_1,1,375,1
bank_1,1,376,1
bank_1,1,377,1
bank_1,1,378,1
bank_1,1,379,1
bank_1,1,380,1
bank_1,1,381,1
bank_1,1,382,1
bank_1,1,383,1
bank_1,1,384,1
bank_1,1,385,1
bank_1,1,386,1
bank_1,1,387,1
bank_1,1,388,1
bank_1,1,389,1
bank_1,1,390,1
bank_1,1,391,1
bank_1,1,392,1
bank_1,1,393,1
bank_1,1,394,1
bank_1,1,395,1
bank_1,1,396,1
bank_1,1,397,1
bank_1,1,398,1
bank_1,1,399,1
bank_1,1,400,2
bank_1,1,401,2
bank_1,1,402,2
bank_1,1,403,2
bank_1,1,404,2
bank_1,1,405,2
bank_1,1,406,2
bank_1,1,407,2
bank_1,1,408,2
bank_1,1,409,2
bank_1,1,410,2
bank_1,1,411,2
bank_1,1,412,2
bank_1,1,413,2
bank_1,1,414,2
bank_1,1,415,2
bank_1,1,416,2
bank_1,1,417,2
bank_1,1,418,2
bank_1,1,419,2
bank_1,1,420,2
bank_1,1,421,2
bank_1,1,422,2
bank_1,1,423,2
bank_1,1,424,2
bank_1,1,425,2
bank_1,1,426,2
bank_1,1,427,2
bank_1,1,428,2
bank_1,1,429,2
bank_1,1,430,2
bank_1,1,431,2
bank_1,1,432,2
bank_1,1,433,2
bank_1,1,434,2
bank_1,1,435,2
bank_1,1,436,2
bank_1,1,437,2
bank_1,1,438,2
bank_1,1,439,2
bank_1,1,440,2
bank_1,1,441,2
bank_1,1,442,2
bank_1,1,443,2
bank_1,1,444,2
bank_1,1,445,2
bank_1,1,446,2
bank_1,1,447,2
bank_1,1,448,2
bank_1,1,449,2
bank_1,1,450,2
bank_1,1,451,2
bank_1,1,452,2
bank_1,1,453,2
bank_1,1,454,2
bank_1,1,455,2
bank_1,1,456,2
bank_1,1,457,2
bank_1,1,458,2
bank_1,1,459,2
bank_1,1,460,2
bank_1,1,461,2
bank_1,1,462,2
bank_1,1,463,2
bank_1,1,464,2
bank_1,1,465,2
bank_1,1,466,2
bank_1,1,467,2
bank_1,1,468,2
bank_1,1,469,2
bank_1,1,470,2
bank_1,1,471,2
bank_1,1,472,2
bank_1,1,473,2
bank_1,1,474,2
bank_1,1,475,2
bank_1,1,476,2
bank_1,1,477,2
bank_1,1,478,2
bank_1,1,479,2
bank_1,1,480,2
bank_1,1,481,2
bank_1,1,482,2
bank_1,1,483,2
bank_1,1,484,2
bank_1,1,485,2
bank_1,1,486,2
bank_1,1,487,2
bank_1,1,488,2
bank_1,1,489,2
bank_1,1,490,2
bank_1,1,491,2
bank_1,1,492,2
bank_1,1,493,2
bank_1,1,494,2
bank_1,1,495,2
bank_1,1,496,2
bank_1,1,497,2
bank_1,1,498,2
bank_1,1,499,2
bank_1,1,500,2
bank_1,1,501,2
bank_1,1,502,2
bank_1,1,503,2
bank_1,1,504,2
bank_1,1,505,2
bank_1,1,506,2
bank_1,1,507,2
bank_1,1,508,2
bank_1,1,509,2
bank_1,1,510,2
bank_1,1,511,2
bank_1,1,512,2
bank_1,1,513,2
bank_1,1,514,2
bank_1,1,515,2
bank_1,1,516,2
bank_1,1,517,2
bank_1,1,518,2
bank_1,1,519,2
bank_1,1,520,2
bank_1,1,521,2
bank_1,1,522,2
bank_1,1,523,2
bank_1,1,524,2
bank_1,1,525,2
bank_1,1,526,2
bank_1,1,527,2
bank_1,1,528,2
bank_1,1,529,2
bank_1,1,530,2
bank_1,1,531,2
bank_1,1,532,2
bank_1,1,533,2
bank_1,1,534,2
bank_1,1,535,2
bank_1,1,536,2
bank_1,1,537,2
bank_1,1,538,2
bank_1,1,539,2
bank_1,1,540,2
bank_1,1,541,2
bank_1,1,542,2
bank_1,1,543,2
bank_1,1,544,2
bank_1,1,545,2
bank_1,1,546,2
bank_1,1,547,2
bank_1,1,548,2
bank_1,1,549,2
bank_1,1,550,2
bank_1,1,551,2
bank_1,1,552,2
bank_1,1,553,2
bank_1,1,554,2
bank_1,1,555,2
bank_1,1,556,2
bank_1,1,557,2
bank_1,1,558,2
bank_1,1,559,2
bank_1,1,560,2
bank_1,1,561,2
bank_1,1,562,2
bank_1,1,563,2
bank_1,1,564,2
bank_1,1,565,2
bank_1,1,566,2
bank_1,1,567,2
bank_1,1,568,2
bank_1,1,569,2
bank_1,1,570,2
bank_1,1,571,2
bank_1,1,572,2
bank_1,1,573,2
bank_1,1,574,2
bank_1,1,575,2
bank_1,1,576,2
bank_1,1,577,2
bank_1,1,578,2
bank_1,1,579,2
bank_1,1,580,2
bank_1,1,581,2
bank_1,1,582,2
bank_1,1,583,2
bank_1,1,584,2
bank_1,1,585,2
bank_1,1,586,2
bank_1,1,587,2
bank_1,1,588,2
bank_1,1,589,2
bank_1,1,590,2
bank_1,1,591,2
bank_1,1,592,2
bank_1,1,593,2
bank_1,1,594,2
bank_1,1,595,2
bank_1,1,596,2
bank_1,1,597,2
bank_1,1,598,2
bank_1,1,599,2
bank_1,1,600,2
bank_1,1,601,2
bank_1,1,602,2
bank_1,1,603,2
bank_1,1,604,2
bank_1,1,605,2
bank_1,1,606,2
bank_1,1,607,2
bank_1,1,608,2
bank_1,1,609,2
bank_1,1,610,2
bank_1,1,611,2
bank_1,1,612,2
bank_1,1,613,2
bank_1,1,614,2
bank_1,1,615,2
bank_1,1,616,2
bank_1,1,617,2
bank_1,1,618,2
bank_1,1,619,2
bank_1,1,620,2
bank_1,1,621,2
bank_1,1,622,2
bank_1,1,623,2
bank_1,1,624,2
bank_1,1,625,2
bank_1,1,626,2
bank_1,1,627,2
bank_1,1,628,2
bank_1,1,629,2
bank_1,1,630,2
bank_1,1,631,2
bank_1,1,632,2
bank_1,1,633,2
bank_1,1,634,2
bank_1,1,635,2
bank_1,1,636,2
bank_1,1,637,2
bank_1,1,638,2
bank_1,1,639,2
bank_1,1,640,2
bank_1,1,641,2
bank_1,1,642,2
bank_1,1,643,2
bank_1,1,644,2
bank_1,1,645,2
bank_1,1,646,2
bank_1,1,647,2
bank_1,1,648,2
bank_1,1,649,2
bank_1,1,650,2
bank_1,1,651,2
bank_1,1,652,2
bank_1,1,653,2
bank_1,1,654,2
bank_1,1,655,2
bank_1,1,656,2
bank_1,1,657,2
bank_1,1,658,2
bank_1,1,659,2
bank_1,1,660,2
bank_1,1,661,2
bank_1,1,662,2
bank_1,1,663,2
bank_1,1,664,2
bank_1,1,665,2
bank_1,1,666,2
bank_1,1,667,2
bank_1,1,668,2
bank_1,1,669,2
bank_1,1,670,2
bank_1,1,671,2
bank_1,1,672,2
bank_1,1,673,2
bank_1,1,674,2
bank_1,1,675,2
bank_1,1,676,2
bank_1,1,677,2
bank_1,1,678,2
bank_1,1,679,2
bank_1,1,680,2
bank_1,1,681,2
bank_1,1,682,2
bank_1,1,683,2
bank_1,1,684,2
bank_1,1,685,2
bank_1,1,686,2
bank_1,1,687,2
bank_1,1,688,2
bank_1,1,689,2
bank_1,1,690,2
bank_1,1,691,2
bank_1,1,692,2
bank_1,1,693,2
bank_1,1,694,2
bank_1,1,695,2
bank_1,1,696,2
bank_1,1,697,2
bank_1,1,698,2
bank_1,1,699,2
bank_1,1,700,2
bank_1,1,701,2
bank_1,1,702,2
bank_1,1,703,2
bank_1,1,704,2
bank_1,1,705,2
bank_1,1,706,2
bank_1,1,707,2
bank_1,1,708,2
bank_1,1,709,2
bank_1,1,710,2
bank_1,1,711,2
bank_1,1,712,2
bank_1,1,713,2
bank_1,1,714,2
bank_1,1,715,2
bank_1,1,716,2
bank_1,1,717,2
bank_1,1,718,2
bank_1,1,719,2
bank_1,1,720,2
bank_1,1,721,2
bank_1,1,722,2
bank_1,1,723,2
bank_1,1,724,2
bank_1,1,725,2
bank_1,1,726,2
bank_1,1,727,2
bank_1,1,728,2
bank_1,1,729,2
bank_1,1,730,2
bank_1,1,731,2
bank_1,1,732,2
bank_1,1,733,2
bank_1,1,734,2
bank_1,1,735,2
bank_1,1,736,2
bank_1,1,737,2
bank_1,1,738,2
bank_1,1,739,2
bank_1,1,740,2
bank_1,1,741,2
bank_1,1,742,2
bank_1,1,743,2
bank_1,1,744,2
bank_1,1,745,2
bank_1,1,746,2
bank_1,1,747,2
bank_1,1,748,2
bank_1,1,749,2
bank_1,1,750,2
bank_1,1,751,2
bank_1,1,752,2
bank_1,1,753,2
bank_1,1,754,2
bank_1,1,755,2
bank_1,1,756,2
bank_1,1,757,2
bank_1,1,758,2
bank_1,1,759,2
bank_1,1,760,2
bank_1,1,761,2
bank_1,1,762,2
bank_1,1,763,2
bank_1,1,764,2
bank_1,1,765,2
bank_1,1,766,2
bank_1,1,767,2
bank_1,1,768,2
bank_1,1,769,2
bank_1,1,770,2
bank_1,1,771,2
bank_1,1,772,2
bank_1,1,773,2
bank_1,1,774,2
bank_1,1,775,2
bank_1,1,776,2
bank_1,1,777,2
bank_1,1,778,2
bank_1,1,779,2
bank_1,1,780,2
bank_1,1,781,2
bank_1,1,782,2
bank_1,1,783,2
bank_1,1,784,2
bank_1,1,785,2
bank_1,1,786,2
bank_1,1,787,2
bank_1,1,788,2
bank_1,1,789,2
bank_1,1,790,2
bank_1,1,791,2
bank_1,1,792,2
bank_1,1,793,2
bank_1,1,794,2
bank_1,1,795,2
bank_1,1,796,2
bank_1,1,797,2
bank_1,1,798,2
bank_1,1,799,2
bank_1,1,800,3
bank_1,1,801,3
bank_1,1,802,3
bank_1,1,803,3
bank_1,1,804,3
bank_1,1,805,3
bank_1,1,806,3
bank_1,1,807,3
bank_1,1,808,3
bank_1,1,809,3
bank_1,1,810,3
bank_1,1,811,3
bank_1,1,812,3
bank_1,1,813,3
bank_1,1,814,3
bank_1,1,815,3
bank_1,1,816,3
bank_1,1,817,3
bank_1,1,818,3
bank_1,1,819,3
bank_1,1,820,3
bank_1,1,821,3
bank_1,1,822,3
bank_1,1,823,3
bank_1,1,824,3
bank_1,1,825,3
bank_1,1,826,3
bank_1,1,827,3
bank_1,1,828,3
bank_1,1,829,3
bank_1,1,830,3
bank_1,1,831,3
bank_1,1,832,3
bank_1,1,833,3
bank_1,1,834,3
bank_1,1,835,3
bank_1,1,836,3
bank_1,1,837,3
bank_1,1,838,3
bank_1,1,839,3
bank_1,1,840,3
bank_1,1,841,3
bank_1,1,842,3
bank_1,1,843,3
bank_1,1,844,3
bank_1,1,845,3
bank_1,1,846,3
bank_1,1,847,3
bank_1,1,848,3
bank_1,1,849,3
bank_1,1,850,3
bank_1,1,851,3
bank_1,1,852,3
bank_1,1,853,3
bank_1,1,854,3
bank_1,1,855,3
bank_1,1,856,3
bank_1,1,857,3
bank_1,1,858,3
bank_1,1,859,3
bank_1,1,860,3
bank_1,1,861,3
bank_1,1,862,3
bank_1,1,863,3
bank_1,1,864,3
bank_1,1,865,3
bank_1,1,866,3
bank_1,1,867,3
bank_1,1,868,3
bank_1,1,869,3
bank_1,1,870,3
bank_1,1,871,3
bank_1,1,872,3
bank_1,1,873,3
bank_1,1,874,3
bank_1,1,875,3
bank_1,1,876,3
bank_1,1,877,3
bank_1,1,878,3
bank_1,1,879,3
bank_1,1,880,3
bank_1,1,881,3
bank_1,1,882,3
bank_1,1,883,3
bank_1,1,884,3
bank_1,1,885,3
bank_1,1,886,3
bank_1,1,887,3
bank_1,1,888,3
bank_1,1,889,3
bank_1,1,890,3
bank_1,1,891,3
bank_1,1,892,3
bank_1,1,893,3
bank_1,1,894,3
bank_1,1,895,3
bank_1,1,896,3
bank_1,1,897,3
bank_1,1,898,3
bank_1,1,899,3
bank_1,1,900,3
bank_1,1,901,3
bank_1,1,902,3
bank_1,1,903,3
bank_1,1,904,3
bank_1,1,905,3
bank_1,1,906,3
bank_1,1,907,3
bank_1,1,908,3
bank_1,1,909,3
bank_1,1,910,3
bank_1,1,911,3
bank_1,1,912,3
bank_1,1,913,3
bank_1,1,914,3
bank_1,1,915,3
bank_1,1,916,3
bank_1,1,917,3
bank_1,1,918,3
bank_1,1,919,3
bank_1,1,920,3
bank_1,1,921,3
bank_1,1,922,3
bank_1,1,923,3
bank_1,1,924,3
bank_1,1,925,3
bank_1,1,926,3
bank_1,1,927,3
bank_1,1,928,3
bank_1,1,929,3
bank_1,1,930,3
bank_1,1,931,3
bank_1,1,932,3
bank_1,1,933,3
bank_1,1,934,3
bank_1,1,935,3
bank_1,1,936,3
bank_1,1,937,3
bank_1,1,938,3
bank_1,1,939,3
bank_1,1,940,3
bank_1,1,941,3
bank_1,1,942,3
bank_1,1,943,3
bank_1,1,944,3
bank_1,1,945,3
bank_1,1,946,3
bank_1,1,947,3
bank_1,1,948,3
bank_1,1,949,3
bank_1,1,950,3
bank_1,1,951,3
bank_1,1,952,3
bank_1,1,953,3
bank_1,1,954,3
bank_1,1,955,3
bank_1,1,956,3
bank_1,1,957,3
bank_1,1,958,3
bank_1,1,959,3
bank_1,1,960,3
bank_1,1,961,3
bank_1,1,962,3
bank_1,1,963,3
bank_1,1,964,3
bank_1,1,965,3
bank_1,1,966,3
bank_1,1,967,3
bank_1,1,968,3
bank_1,1,969,3
bank_1,1,970,3
bank_1,1,971,3
bank_1,1,972,3
bank_1,1,973,3
bank_1,1,974,3
bank_1,1,975,3
bank_1,1,976,3
bank_1,1,977,3
bank_1,1,978,3
bank_1,1,979,3
bank_1,1,980,3
bank_1,1,981,3
bank_1,1,982,3
bank_1,1,983,3
bank_1,1,984,3
bank_1,1,985,3
bank_1,1,986,3
bank_1,1,987,3
bank_1,1,988,3
bank_1,1,989,3
bank_1,1,990,3
bank_1,1,991,3
bank_1,1,992,3
bank_1,1,993,3
bank_1,1,994,3
bank_1,1,995,3
bank_1,1,996,3
bank_1,1,997,3
bank_1,1,998,3
bank_1,1,999,3
bank_1,1,1000,3
bank_1,1,1001,3
bank_1,1,1002,3
bank_1,1,1003,3
bank_1,1,1004,3
bank_1,1,1005,3
bank_1,1,1006,3
bank_1,1,1007,3
bank_1,1,1008,3
bank_1,1,1009,3
bank_1,1,1010,3
bank_1,1,1011,3
bank_1,1,1012,3
bank_1,1,1013,3
bank_1,1,1014,3
bank_1,1,1015,3
bank_1,1,1016,3
bank_1,1,1017,3
bank_1,1,1018,3
bank_1,1,1019,3
bank_1,1,1020,3
bank_1,1,1021,3
bank_1,1,1022,3
bank_1,1,1023,3
bank_1,1,1024,3
bank_1,1,1025,3
bank_1,1,1026,3
bank_1,1,1027,3
bank_1,1,1028,3
bank_1,1,1029,3
bank_1,1,1030,3
bank_1,1,1031,3
bank_1,1,1032,3
bank_1,1,1033,3
bank_1,1,1034,3
bank_1,1,1035,3
bank_1,1,1036,3
bank_1,1,1037,3
bank_1,1,1038,3
bank_1,1,1039,3
bank_1,1,1040,3
bank_1,1,1041,3
bank_1,1,1042,3
bank_1,1,1043,3
bank_1,1,1044,3
bank_1,1,1045,3
bank_1,1,1046,3
bank_1,1,1047,3
bank_1,1,1048,3
bank_1,1,1049,3
bank_1,1,1050,3
bank_1,1,1051,3
bank_1,1,1052,3
bank_1,1,1053,3
bank_1,1,1054,3
bank_1,1,1055,3
bank_1,1,1056,3
bank_1,1,1057,3
bank_1,1,1058,3
bank_1,1,1059,3
bank_1,1,1060,3
bank_1,1,1061,3
bank_1,1,1062,3
bank_1,1,1063,3
bank_1,1,1064,3
bank_1,1,1065,3
bank_1,1,1066,3
bank_1,1,1067,3
bank_1,1,1068,3
bank_1,1,1069,3
bank_1,1,1070,3
bank_1,1,1071,3
bank_1,1,1072,3
bank_1,1,1073,3
bank_1,1,1074,3
bank_1,1,1075,3
bank_1,1,1076,3
bank_1,1,1077,3
bank_1,1,1078,3
bank_1,1,1079,3
bank_1,1,1080,3
bank_1,1,1081,3
bank_1,1,1082,3
bank_1,1,1083,3
bank_1,1,1084,3
bank_1,1,1085,3
bank_1,1,1086,3
bank_1,1,1087,3
bank_1,1,1088,3
bank_1,1,1089,3
bank_1,1,1090,3
bank_1,1,1091,3
bank_1,1,1092,3
bank_1,1,1093,3
bank_1,1,1094,3
bank_1,1,1095,3
bank_1,1,1096,3
bank_1,1,1097,3
bank_1,1,1098,3
bank_1,1,1099,3
bank_1,1,1100,3
bank_1,1,1101,3
bank_1,1,1102,3
bank_1,1,1103,3
bank_1,1,1104,3
bank_1,1,1105,3
bank_1,1,1106,3
bank_1,1,1107,3
bank_1,1,1108,3
bank_1,1,1109,3
bank_1,1,1110,3
bank_1,1,1111,3
bank_1,1,1112,3
bank_1,1,1113,3
bank_1,1,1114,3
bank_1,1,1115,3
bank_1,1,1116,3
bank_1,1,1117,3
bank_1,1,1118,3
bank_1,1,1119,3
bank_1,1,1120,3
bank_1,1,1121,3
bank_1,1,1122,3
bank_1,1,1123,3
bank_1,1,1124,3
bank_1,1,1125,3
bank_1,1,1126,3
bank_1,1,1127,3
bank_1,1,1128,3
bank_1,1,1129,3
bank_1,1,1130,3
bank_1,1,1131,3
bank_1,1,1132,3
bank_1,1,1133,3
bank_1,1,1134,3
bank_1,1,1135,3
bank_1,1,1136,3
bank_1,1,1137,3
bank_1,1,1138,3
bank_1,1,1139,3
bank_1,1,1140,3
bank_1,1,1141,3
bank_1,1,1142,3
bank_1,1,1143,3
bank_1,1,1144,3
bank_1,1,1145,3
bank_1,1,1146,3
bank_1,1,1147,3
bank_1,1,1148,3
bank_1,1,1149,3
bank_1,1,1150,3
bank_1,1,1151,3
bank_1,1,1152,3
bank_1,1,1153,3
bank_1,1,1154,3
bank_1,1,1155,3
bank_1,1,1156,3
bank_1,1,1157,3
bank_1,1,1158,3
bank_1,1,1159,3
bank_1,1,1160,3
bank_1,1,1161,3
bank_1,1,1162,3
bank_1,1,1163,3
bank_1,1,1164,3
bank_1,1,1165,3
bank_1,1,1166,3
bank_1,1,1167,3
bank_1,1,1168,3
bank_1,1,1169,3
bank_1,1,1170,3
bank_1,1,1171,3
bank_1,1,1172,3
bank_1,1,1173,3
bank_1,1,1174,3
bank_1,1,1175,3
bank_1,1,1176,3
bank_1,1,1177,3
bank_1,1,1178,3
bank_1,1,1179,3
bank_1,1,1180,3
bank_1,1,1181,3
bank_1,1,1182,3
bank_1,1,1183,3
bank_1,1,1184,3
bank_1,1,1185,3
bank_1,1,1186,3
bank_1,1,1187,3
bank_1,1,1188,3
bank_1,1,1189,3
bank_1,1,1190,3
bank_1,1,1191,3
bank_1,1,1192,3
bank_1,1,1193,3
bank_1,1,1194,3
bank_1,1,1195,3
bank_1,1,1196,3
bank_1,1,1197,3
bank_1,1,1198,3
bank_1,1,1199,3
bank_1,1,1200,4
bank_1,1,1201,4
bank_1,1,1202,4
bank_1,1,1203,4
bank_1,1,1204,4
bank_1,1,1205,4
bank_1,1,1206,4
bank_1,1,1207,4
bank_1,1,1208,4
bank_1,1,1209,4
bank_1,1,1210,4
bank_1,1,1211,4
bank_1,1,1212,4
bank_1,1,1213,4
bank_1,1,1214,4
bank_1,1,1215,4
bank_1,1,1216,4
bank_1,1,1217,4
bank_1,1,1218,4
bank_1,1,1219,4
bank_1,1,1220,4
bank_1,1,1221,4
bank_1,1,1222,4
bank_1,1,1223,4
bank_1,1,1224,4
bank_1,1,1225,4
bank_1,1,1226,4
bank_1,1,1227,4
bank_1,1,1228,4
bank_1,1,1229,4
bank_1,1,1230,4
bank_1,1,1231,4
bank_1,1,1232,4
bank_1,1,1233,4
bank_1,1,1234,4
bank_1,1,1235,4
bank_1,1,1236,4
bank_1,1,1237,4
bank_1,1,1238,4
bank_1,1,1239,4
bank_1,1,1240,4
bank_1,1,1241,4
bank_1,1,1242,4
bank_1,1,1243,4
bank_1,1,1244,4
bank_1,1,1245,4
