bank_id,branch_id,acct_id,state
bank_4,1,693,IN
bank_4,1,694,NE
bank_4,1,695,WI
bank_4,1,696,PA
bank_4,1,697,KY
bank_4,1,698,SD
bank_4,1,699,MN
bank_4,1,700,OR
bank_4,1,701,NH
bank_4,1,702,AZ
bank_4,1,703,GA
bank_4,1,704,KS
bank_4,1,705,GA
bank_4,1,706,OK
bank_4,1,707,NC
bank_4,1,708,OH
bank_4,1,709,GA
bank_4,1,710,ID
bank_4,1,711,CO
bank_4,1,712,MT
bank_4,1,713,SC
bank_4,1,714,CT
bank_4,1,715,CA
bank_4,1,716,NV
bank_4,1,717,CA
bank_4,1,718,DE
bank_4,1,719,IL
bank_4,1,720,NE
bank_4,1,721,IN
bank_4,1,722,CO
bank_4,1,723,WV
bank_4,1,724,MD
bank_4,1,725,SC
bank_4,1,726,GA
bank_4,1,727,MT
bank_4,1,728,MN
bank_4,1,729,KY
bank_4,1,730,WY
bank_4,1,731,OH
bank_4,1,732,NH
bank_4,1,733,NY
bank_4,1,734,GA
bank_4,1,735,NE
bank_4,1,736,MO
bank_4,1,737,NJ
bank_4,1,738,VT
bank_4,1,739,NV
bank_4,1,740,NC
bank_4,1,741,WY
bank_4,1,742,IA
bank_4,1,743,GA
bank_4,1,744,GA
bank_4,1,745,AK
bank_4,1,746,LA
bank_4,1,747,CA
bank_4,1,748,NJ
bank_4,1,749,CT
bank_4,1,750,AR
bank_4,1,751,ME
bank_4,1,752,NC
bank_4,1,753,CO
bank_4,1,754,UT
bank_4,1,755,NV
bank_4,1,756,DE
bank_4,1,757,SD
bank_4,1,758,DE
bank_4,1,759,ND
bank_4,1,760,HI
bank_4,1,761,OK
bank_4,1,762,MN
bank_4,1,763,MT
bank_4,1,764,VT
bank_4,1,765,OR
bank_4,1,766,OK
bank_4,1,767,HI
bank_4,1,768,MS
bank_4,1,769,SC
bank_4,1,770,IL
bank_4,1,771,IL
bank_4,1,772,HI
bank_4,1,773,IA
bank_4,1,774,CO
bank_4,1,775,UT
bank_4,1,776,WY
bank_4,1,777,CO
bank_4,1,778,WY
bank_4,1,779,MI
bank_4,1,780,CT
bank_4,1,781,TN
bank_4,1,782,GA
bank_4,1,783,FL
bank_4,1,784,WY
bank_4,1,785,CT
bank_4,1,786,OH
bank_4,1,787,NY
bank_4,1,788,NE
bank_4,1,789,AZ
bank_4,1,790,GA
bank_4,1,791,PA
bank_4,1,792,DC
bank_4,1,793,OH
bank_4,1,794,CO
bank_4,1,795,KY
bank_4,1,796,IA
bank_4,1,797,TX
bank_4,1,798,WA
bank_4,1,799,SC
bank_4,1,800,OH
bank_4,1,801,CA
bank_4,1,802,HI
bank_4,1,803,NC
bank_4,1,804,UT
bank_4,1,805,MN
bank_4,1,806,CA
bank_4,1,807,CA
bank_4,1,808,MD
bank_4,1,809,SD
bank_4,1,810,NY
bank_4,1,811,HI
bank_4,1,812,WY
bank_4,1,813,AZ
bank_4,1,814,MA
bank_4,1,815,MN
bank_4,1,816,MO
bank_4,1,817,IA
bank_4,1,818,NM
bank_4,1,819,SC
bank_4,1,820,CO
bank_4,1,821,UT
bank_4,1,822,AK
bank_4,1,823,SD
bank_4,1,824,ME
bank_4,1,825,SC
bank_4,1,826,NE
bank_4,1,827,NM
bank_4,1,828,IA
bank_4,1,829,MD
bank_4,1,830,IN
bank_4,1,831,NC
bank_4,1,832,NH
bank_4,1,833,IN
bank_4,1,834,WV
bank_4,1,835,CO
bank_4,1,836,CA
bank_4,1,837,AK
bank_4,1,838,MN
bank_4,1,839,CO
bank_4,1,840,SC
bank_4,1,841,RI
bank_4,1,842,KS
bank_4,1,843,PA
bank_4,1,844,WV
bank_4,1,845,HI
bank_4,1,846,FL
bank_4,1,847,NY
bank_4,1,848,AR
bank_4,1,849,KS
bank_4,1,850,TN
bank_4,1,851,AZ
bank_4,1,852,OR
bank_4,1,853,AK
bank_4,1,854,MT
bank_4,1,855,VA
bank_4,1,856,NE
bank_4,1,857,DE
bank_4,1,858,ME
bank_4,1,859,NH
bank_4,1,860,VT
bank_4,1,861,KS
bank_4,1,862,OR
bank_4,1,863,NY
bank_4,1,864,NH
bank_4,1,865,CT
bank_4,1,866,VT
bank_4,1,867,LA
bank_4,1,868,SD
bank_4,1,869,NC
bank_4,1,870,RI
bank_4,1,871,WI
bank_4,1,872,UT
bank_4,1,873,WA
bank_4,1,874,PA
bank_4,1,875,NJ
bank_4,1,876,OR
bank_4,1,877,FL
bank_4,1,878,NH
bank_4,1,879,MD
bank_4,1,880,MT
bank_4,1,881,WA
bank_4,1,882,IL
bank_4,1,883,GA
bank_4,1,884,ME
bank_4,1,885,TN
bank_4,1,886,SC
bank_4,1,887,MI
bank_4,1,888,NH
bank_4,1,889,KY
bank_4,1,890,VA
bank_4,1,891,MD
bank_4,1,892,VA
bank_4,1,893,WA
bank_4,1,894,KS
bank_4,1,895,PA
bank_4,1,896,DE
bank_4,1,897,SD
bank_4,1,898,IA
bank_4,1,899,OR
bank_4,1,900,MI
bank_4,1,901,IL
bank_4,1,902,LA
bank_4,1,903,NH
bank_4,1,904,ME
bank_4,1,905,OK
bank_4,1,906,SD
bank_4,1,907,AL
bank_4,1,908,AK
bank_4,1,909,CA
bank_4,1,910,GA
bank_4,1,911,OK
bank_4,1,912,ME
bank_4,1,913,SD
bank_4,1,914,KY
bank_4,1,915,OK
bank_4,1,916,LA
bank_4,1,917,ID
bank_4,1,918,CA
bank_4,1,919,AK
bank_4,1,920,AL
bank_4,1,921,ND
bank_4,1,922,MT
bank_4,1,923,IN
bank_4,1,924,AL
bank_4,1,925,ND
bank_4,1,926,OH
bank_4,1,927,NJ
bank_4,1,928,CT
bank_4,1,929,AR
bank_4,1,930,WA
bank_4,1,931,ND
bank_4,1,932,NM
bank_4,1,933,UT
bank_4,1,934,VA
bank_4,1,935,AZ
bank_4,1,936,TX
bank_4,1,937,NV
bank_4,1,938,SC
bank_4,1,939,TX
bank_4,1,940,NE
bank_4,1,941,OH
bank_4,1,942,CA
bank_4,1,943,AL
bank_4,1,944,NJ
bank_4,1,945,FL
bank_4,1,946,UT
bank_4,1,947,MA
bank_4,1,948,NJ
bank_4,1,949,ID
bank_4,1,950,NC
bank_4,1,951,KS
bank_4,1,952,NE
bank_4,1,953,DE
bank_4,1,954,NV
bank_4,1,955,SC
bank_4,1,956,WI
bank_4,1,957,NH
bank_4,1,958,ID
bank_4,1,959,GA
bank_4,1,960,AL
bank_4,1,961,CA
bank_4,1,962,KY
bank_4,1,963,TX
bank_4,1,964,AK
bank_4,1,965,NY
bank_4,1,966,HI
bank_4,1,967,MN
bank_4,1,968,HI
bank_4,1,969,NE
bank_4,1,970,OK
bank_4,1,971,OH
bank_4,1,972,NY
bank_4,1,973,FL
bank_4,1,974,WI
bank_4,1,975,OH
bank_4,1,976,SC
bank_4,1,977,NC
bank_4,1,978,WV
bank_4,1,979,MS
bank_4,1,980,NE
bank_4,1,981,ND
bank_4,1,982,NM
bank_4,1,983,AL
bank_4,1,984,ME
bank_4,1,985,TX
bank_4,1,986,OK
bank_4,1,987,AR
bank_4,1,988,IL
bank_4,1,989,DE
bank_4,1,990,VT
bank_4,1,991,MI
bank_4,1,992,OK
bank_4,1,993,IN
bank_4,1,994,MN
bank_4,1,995,AR
bank_4,1,996,RI
bank_4,1,997,AK
bank_4,1,998,TN
bank_4,1,999,IA
bank_4,1,1000,IA
bank_4,1,1001,MN
bank_4,1,1002,MI
bank_4,1,1003,WY
bank_4,1,1004,ME
bank_4,1,1005,NJ
bank_4,1,1006,OR
bank_4,1,1007,NM
bank_4,1,1008,MT
bank_4,1,1009,AL
bank_4,1,1010,AR
bank_4,1,1011,NH
bank_4,1,1012,TX
bank_4,1,1013,KS
bank_4,1,1014,NC
bank_4,1,1015,NJ
bank_4,1,1016,WV
bank_4,1,1017,MD
bank_4,1,1018,PA
bank_4,1,1019,KY
bank_4,1,1020,MI
bank_4,1,1021,NC
bank_4,1,1022,LA
bank_4,1,1023,NV
bank_4,1,1024,OR
bank_4,1,1025,WV
bank_4,1,1026,TX
bank_4,1,1027,VT
bank_4,1,1028,VT
bank_4,1,1029,SC
bank_4,1,1030,AK
bank_4,1,1031,IA
bank_4,1,1032,TX
bank_4,1,1033,NC
bank_4,1,1034,PA
bank_4,1,1035,NC
bank_4,1,1036,ID
bank_4,1,1037,PA
bank_4,1,1038,NV
bank_4,1,1039,NV
bank_4,1,1040,SD
bank_4,1,1041,KS
bank_4,1,1042,NE
bank_4,1,1043,LA
bank_4,1,1044,FL
bank_4,1,1045,DC
bank_4,1,1046,IL
bank_4,1,1047,IN
bank_4,1,1048,SD
bank_4,1,1049,ND
bank_4,1,1050,IL
bank_4,1,1051,ME
bank_4,1,1052,WI
bank_4,1,1053,SC
bank_4,1,1054,CT
bank_4,1,1055,TN
bank_4,1,1056,AL
bank_4,1,1057,SD
bank_4,1,1058,KY
bank_4,1,1059,VA
bank_4,1,1060,WA
bank_4,1,1061,MN
bank_4,1,1062,DE
bank_4,1,1063,OK
bank_4,1,1064,AL
bank_4,1,1065,TX
bank_4,1,1066,PA
bank_4,1,1067,CO
bank_4,1,1068,WY
bank_4,1,1069,PA
bank_4,1,1070,MT
bank_4,1,1071,FL
bank_4,1,1072,AZ
bank_4,1,1073,NY
bank_4,1,1074,MS
bank_4,1,1075,NH
bank_4,1,1076,NY
bank_4,1,1077,FL
bank_4,1,1078,CA
bank_4,1,1079,OH
bank_4,1,1080,MI
bank_4,1,1081,TX
bank_4,1,1082,MN
bank_4,1,1083,CA
bank_4,1,1084,RI
bank_4,1,1085,UT
bank_4,1,1086,ID
bank_4,1,1087,IN
bank_4,1,1088,MO
bank_4,1,1089,OR
bank_4,1,1090,MI
bank_4,1,1091,VT
bank_4,1,1092,WA
bank_4,1,1093,NJ
bank_4,1,1094,NJ
bank_4,1,1095,HI
bank_4,1,1096,WV
bank_4,1,1097,WV
bank_4,1,1098,NM
bank_4,1,1099,WV
bank_4,1,1100,UT
bank_4,1,1101,VA
bank_4,1,1102,TX
bank_4,1,1103,OK
bank_4,1,1104,FL
bank_4,1,1105,KS
bank_4,1,1106,CA
bank_4,1,1107,MS
bank_4,1,1108,OK
bank_4,1,1109,MD
bank_4,1,1110,AR
bank_4,1,1111,TX
bank_4,1,1112,WI
bank_4,1,1113,MO
bank_4,1,1114,UT
bank_4,1,1115,NC
bank_4,1,1116,VT
bank_4,1,1117,KY
bank_4,1,1118,TN
bank_4,1,1119,WY
bank_4,1,1120,VT
bank_4,1,1121,NY
bank_4,1,1122,MT
bank_4,1,1123,NJ
bank_4,1,1124,LA
bank_4,1,1125,NV
bank_4,1,1126,NH
bank_4,1,1127,OK
bank_4,1,1128,WY
bank_4,1,1129,MT
bank_4,1,1130,AR
bank_4,1,1131,ID
bank_4,1,1132,OH
bank_4,1,1133,AK
bank_4,1,1134,AL
bank_4,1,1135,SC
bank_4,1,1136,SD
bank_4,1,1137,IA
bank_4,1,1138,OH
bank_4,1,1139,MS
bank_4,1,1140,WV
bank_4,1,1141,GA
bank_4,1,1142,HI
bank_4,1,1143,VT
bank_4,1,1144,AL
bank_4,1,1145,IA
bank_4,1,1146,NV
bank_4,1,1147,WI
