tran_id,bene_branch_id
53738,1
66912,1
78351,1
69036,1
29,1
13017,1
25331,1
39151,1
51317,1
62928,1
76160,1
88810,1
58917,1
22972,1
85016,1
32431,1
72834,1
10206,1
34612,1
71284,1
46778,1
35180,1
36663,1
50300,1
66376,1
50221,1
2010,1
14693,1
27556,1
39926,1
52177,1
65294,1
77640,1
43284,1
8749,1
20353,1
33042,1
45239,1
57118,1
70471,1
81919,1
67758,1
39548,1
78397,1
21261,1
34400,1
48370,1
30561,1
42865,1
84509,1
33,1
12834,1
25825,1
38988,1
51028,1
63764,1
75146,1
87960,1
13694,1
38354,1
26062,1
40462,1
38171,1
26369,1
27404,1
2409,1
13171,1
75536,1
76601,1
53141,1
14490,1
31090,1
64849,1
40240,1
37822,1
41059,1
9848,1
22623,1
35240,1
47053,1
59375,1
71179,1
84639,1
24239,1
60216,1
71505,1
3180,1
30192,1
86993,1
25400,1
50945,1
1324,1
18083,1
44297,1
68019,1
74762,1
13477,1
88750,1
20338,1
38256,1
63865,1
62395,1
115,1
30163,1
1113,1
12512,1
26313,1
37751,1
50744,1
63384,1
74934,1
75365,1
87434,1
50698,1
88564,1
25667,1
51859,1
14056,1
39186,1
5731,1
54462,1
66365,1
39,1
25511,1
12572,1
402,1
87114,1
13841,1
62040,1
38507,1
41989,1
50405,1
63775,1
76267,1
76782,1
71022,1
13779,1
41803,1
29958,1
66705,1
13210,1
3496,1
42,1
14311,1
25068,1
37596,1
50845,1
63817,1
76393,1
87052,1
12476,1
85458,1
73633,1
61952,1
48967,1
24791,1
36834,1
21628,1
43,1
26880,1
15622,1
15874,1
40215,1
81299,1
14116,1
14835,1
2510,1
21271,1
16003,1
20438,1
70742,1
77317,1
82156,1
33540,1
7317,1
58167,1
72028,1
44609,1
26544,1
25585,1
26335,1
1719,1
71145,1
79360,1
44453,1
43660,1
55391,1
81890,1
11778,1
59939,1
47720,1
46796,1
39248,1
6981,1
49956,1
21225,1
63224,1
74772,1
88093,1
49713,1
20898,1
17979,1
46809,1
2298,1
38561,1
87965,1
37958,1
53779,1
60420,1
56062,1
67124,1
42415,1
42501,1
12624,1
70029,1
37766,1
25859,1
13397,1
48417,1
6046,1
67597,1
42903,1
18283,1
51,1
12964,1
26503,1
37921,1
50711,1
63613,1
75743,1
88312,1
53,1
71631,1
80305,1
14685,1
62455,1
64844,1
39978,1
52779,1
77107,1
2557,1
8635,1
20963,1
33457,1
44835,1
57978,1
70754,1
82460,1
14394,1
22050,1
85253,1
27064,1
2496,1
1225,1
87535,1
76576,1
69393,1
68739,1
15099,1
72649,1
19155,1
62109,1
30736,1
6472,1
18684,1
31045,1
44284,1
55943,1
67821,1
80136,1
37060,1
48572,1
62224,1
33285,1
26250,1
45360,1
34460,1
70439,1
38754,1
45631,1
58685,1
19632,1
69546,1
58381,1
6336,1
19550,1
30625,1
43683,1
56093,1
68119,1
80524,1
81699,1
7536,1
32159,1
45055,1
23662,1
62034,1
23714,1
86945,1
49441,1
73805,1
11374,1
41711,1
37085,1
38995,1
79819,1
18252,1
25542,1
12738,1
59259,1
75320,1
65405,1
85046,1
69663,1
65949,1
55688,1
58678,1
32784,1
35346,1
35285,1
23961,1
24036,1
74945,1
50684,1
15669,1
28157,1
30528,1
32455,1
19654,1
74066,1
83292,1
35734,1
5871,1
21470,1
62803,1
1278,1
61,1
88086,1
2794,1
37768,1
25610,1
51242,1
75474,1
7668,1
12644,1
63411,1
62,1
13198,1
25476,1
37779,1
50202,1
62718,1
75405,1
88613,1
38478,1
17190,1
79220,1
70703,1
12373,1
17531,1
63,1
14016,1
26035,1
39168,1
50419,1
62656,1
75607,1
87457,1
38598,1
49010,1
18708,1
24656,1
36632,1
24000,1
1602,1
58354,1
86972,1
65033,1
82860,1
69611,1
65,1
13649,1
26168,1
38046,1
50779,1
62876,1
74988,1
87465,1
84481,1
72032,1
46815,1
70692,1
8520,1
59915,1
58190,1
86359,1
44834,1
8419,1
20422,1
32526,1
45620,1
57366,1
69638,1
81758,1
43833,1
30825,1
55525,1
12474,1
23323,1
37127,1
49549,1
61898,1
73169,1
86622,1
55661,1
38365,1
41153,1
68582,1
18925,1
55972,1
19129,1
57851,1
60547,1
23265,1
48731,1
73180,1
61423,1
48246,1
26696,1
81395,1
85558,1
26116,1
78058,1
29727,1
32234,1
35290,1
74166,1
13011,1
14005,1
63587,1
77324,1
11863,1
29053,1
79044,1
80298,1
68961,1
81812,1
33165,1
33430,1
72822,1
34202,1
59036,1
61966,1
85950,1
73176,1
75823,1
87466,1
29156,1
6385,1
13389,1
51607,1
68424,1
88701,1
5205,1
29893,1
54935,1
67135,1
16978,1
78296,1
40972,1
18602,1
70,1
67068,1
55284,1
14008,1
25410,1
62322,1
75135,1
1813,1
87686,1
50522,1
79574,1
13619,1
59116,1
39134,1
3127,1
15394,1
27617,1
40678,1
52008,1
64308,1
76929,1
33412,1
75671,1
70323,1
7710,1
8715,1
20076,1
32595,1
46298,1
57646,1
69865,1
82596,1
83217,1
21108,1
58137,1
12333,1
23705,1
36295,1
48928,1
62165,1
73799,1
86112,1
45929,1
27076,1
68252,1
23738,1
39450,1
44724,1
75841,1
13254,1
33159,1
58667,1
22310,1
60648,1
50276,1
2212,1
15241,1
28424,1
39621,1
51757,1
64772,1
76603,1
19202,1
81712,1
75796,1
72255,1
85637,1
52844,1
60516,1
64650,1
52981,1
28021,1
39774,1
77665,1
65123,1
7386,1
53855,1
49154,1
81024,1
6215,1
19496,1
8706,1
59709,1
59206,1
19386,1
60572,1
27865,1
37403,1
6030,1
73,1
13790,1
16427,1
26821,1
37456,1
51496,1
63644,1
76008,1
88619,1
79356,1
3370,1
14796,1
27476,1
39834,1
51811,1
54976,1
65086,1
77081,1
3881,1
5743,1
18985,1
31824,1
42861,1
55704,1
66977,1
68031,1
81393,1
10067,1
22038,1
35393,1
46531,1
59872,1
71767,1
83902,1
12121,1
24175,1
36184,1
42190,1
49758,1
61737,1
73817,1
86860,1
28626,1
543,1
87982,1
67828,1
48657,1
38741,1
50832,1
1210,1
32019,1
87865,1
8998,1
12874,1
22095,1
35399,1
48132,1
60542,1
71206,1
83494,1
74670,1
38715,1
26592,1
63762,1
55379,1
62640,1
787,1
14002,1
26348,1
37900,1
51704,1
62575,1
75512,1
87572,1
6680,1
19277,1
31611,1
43468,1
55317,1
68574,1
80481,1
2524,1
53778,1
60590,1
79835,1
9092,1
21605,1
35563,1
47334,1
59887,1
71599,1
83984,1
50576,1
65148,1
21809,1
49035,1
29050,1
7792,1
43883,1
19948,1
61688,1
70195,1
8857,1
19845,1
32697,1
46273,1
58391,1
69717,1
81714,1
30808,1
83492,1
73806,1
59995,1
71824,1
47438,1
47431,1
36952,1
13671,1
25768,1
14054,1
1549,1
12610,1
26117,1
39152,1
50241,1
62709,1
75377,1
87518,1
79766,1
29022,1
70626,1
46823,1
84063,1
63182,1
18348,1
58809,1
33920,1
32166,1
46674,1
23177,1
19778,1
76029,1
60229,1
48025,1
13189,1
37322,1
14894,1
64792,1
77716,1
22466,1
27386,1
19400,1
44444,1
33754,1
886,1
50017,1
37482,1
4844,1
13762,1
62622,1
24818,1
73788,1
16052,1
78341,1
717,1
13956,1
26709,1
38374,1
50833,1
63509,1
75511,1
87048,1
2754,1
30031,1
18747,1
1103,1
20586,1
40932,1
32254,1
35498,1
38297,1
84890,1
85628,1
16338,1
51585,1
78798,1
36088,1
91,1
4820,1
42672,1
79110,1
49867,1
74693,1
25529,1
62498,1
9261,1
21776,1
34372,1
46414,1
60137,1
71626,1
84877,1
88497,1
13773,1
38271,1
16199,1
12943,1
48923,1
5473,1
56388,1
4000,1
16495,1
28801,1
42297,1
55049,1
66164,1
79462,1
80860,1
43415,1
17853,1
68938,1
30879,1
95,1
76401,1
68011,1
74012,1
13996,1
35154,1
41167,1
25942,1
30434,1
33023,1
47243,1
74233,1
37548,1
55970,1
16365,1
56384,1
46360,1
51042,1
63561,1
77779,1
75768,1
3336,1
88196,1
26161,1
50445,1
87574,1
3888,1
16783,1
29847,1
41428,1
54362,1
66579,1
78749,1
26324,1
63627,1
52434,1
9721,1
46721,1
83664,1
98,1
21957,1
10184,1
84698,1
5892,1
19284,1
30354,1
43047,1
55183,1
68043,1
81527,1
5654,1
18780,1
31670,1
44424,1
56224,1
68612,1
71890,1
80024,1
46596,1
60257,1
34865,1
26920,1
5557,1
26177,1
1427,1
13450,1
24991,1
39110,1
50894,1
62357,1
75890,1
88511,1
7744,1
76081,1
3487,1
15581,1
27704,1
39299,1
51922,1
64866,1
77062,1
10481,1
22884,1
34595,1
47734,1
59839,1
71660,1
85081,1
48321,1
24934,1
51354,1
47690,1
60178,1
72061,1
49659,1
19538,1
80186,1
71340,1
84918,1
77561,1
19730,1
8615,1
39683,1
8124,1
51871,1
24938,1
33790,1
37331,1
24730,1
7415,1
84263,1
26788,1
50846,1
5287,1
17811,1
30086,1
42150,1
54478,1
65954,1
79085,1
31299,1
69091,1
66991,1
55963,1
48262,1
28450,1
14578,1
81533,1
57467,1
35728,1
47981,1
13465,1
2424,1
14486,1
41117,1
70301,1
45389,1
88394,1
10034,1
46638,1
32238,1
49928,1
37592,1
62277,1
64018,1
52335,1
2225,1
77131,1
66042,1
79576,1
53916,1
33659,1
59765,1
36983,1
48724,1
79637,1
7247,1
72103,1
84012,1
49121,1
13196,1
26361,1
53586,1
81026,1
8897,1
60896,1
12011,1
84792,1
25582,1
79482,1
42961,1
15890,1
1953,1
28139,1
52018,1
42166,1
77668,1
40230,1
27102,1
64837,1
20229,1
58923,1
33505,1
45531,1
70433,1
45849,1
7190,1
32519,1
83129,1
19768,1
22957,1
57707,1
105,1
87840,1
10951,1
23467,1
37027,1
48178,1
61201,1
73685,1
86671,1
64466,1
1193,1
13288,1
26705,1
37750,1
38551,1
51689,1
63098,1
76319,1
87212,1
88358,1
55882,1
900,1
52729,1
83916,1
60599,1
75917,1
50535,1
20724,1
44966,1
17988,1
76185,1
30496,1
45208,1
14880,1
19263,1
76301,1
52608,1
88159,1
64608,1
4478,1
17260,1
29926,1
41103,1
54848,1
66484,1
79307,1
5266,1
41052,1
78282,1
20316,1
61648,1
62235,1
40920,1
64764,1
22458,1
59602,1
5253,1
34010,1
10584,1
84905,1
71790,1
47949,1
23328,1
27078,1
15498,1
77943,1
60502,1
34574,1
84408,1
33665,1
72814,1
9423,1
21750,1
83467,1
21544,1
36244,1
46940,1
38994,1
71723,1
41270,1
75153,1
67458,1
16043,1
40371,1
54622,1
5341,1
29003,1
11186,1
23802,1
37010,1
48489,1
61110,1
74443,1
78501,1
86082,1
5862,1
111,1
63609,1
13757,1
75549,1
47377,1
47378,1
58993,1
71600,1
87743,1
9034,1
9297,1
21826,1
71619,1
35589,1
84232,1
112,1
13836,1
25850,1
37805,1
50624,1
63359,1
76361,1
88611,1
53728,1
5820,1
80046,1
18546,1
25576,1
41938,1
28996,1
40207,1
25053,1
79501,1
81437,1
81523,1
81114,1
58284,1
21679,1
77739,1
10185,1
38856,1
52541,1
40024,1
4827,1
17104,1
30198,1
41601,1
54701,1
66892,1
78236,1
61685,1
116,1
13039,1
26458,1
38307,1
50923,1
63681,1
75489,1
88411,1
26065,1
39176,1
52940,1
66815,1
61351,1
26270,1
13864,1
15745,1
75234,1
77408,1
1986,1
28386,1
39549,1
64332,1
78084,1
39891,1
11823,1
24320,1
36836,1
49666,1
61225,1
73171,1
85672,1
53010,1
69381,1
3173,1
7843,1
29581,1
78878,1
67644,1
59045,1
74335,1
86450,1
21440,1
13246,1
39255,1
63954,1
74775,1
75757,1
1446,1
87728,1
16864,1
51182,1
26108,1
68511,1
11310,1
23788,1
36561,1
37719,1
48554,1
61733,1
74230,1
86350,1
123,1
12835,1
25745,1
39293,1
51297,1
63895,1
75803,1
87975,1
26090,1
88249,1
49159,1
51188,1
62719,1
64502,1
124,1
12980,1
26374,1
38174,1
51489,1
62800,1
75323,1
87036,1
55404,1
18127,1
73736,1
2650,1
51914,1
27745,1
30187,1
14792,1
42787,1
77407,1
64503,1
72991,1
40030,1
46770,1
76804,1
59300,1
51641,1
25884,1
48927,1
37918,1
76299,1
20745,1
37530,1
13141,1
17279,1
35271,1
14915,1
37057,1
37668,1
37659,1
77847,1
42438,1
17833,1
7205,1
83554,1
84275,1
72760,1
59090,1
25124,1
129,1
88134,1
3206,1
4521,1
4360,1
86521,1
50153,1
54484,1
41769,1
5115,1
18391,1
45154,1
4051,1
16872,1
28716,1
41613,1
53994,1
66692,1
79853,1
73599,1
6005,1
17909,1
31828,1
43672,1
56166,1
67547,1
80325,1
131,1
17006,1
71117,1
56153,1
72677,1
42230,1
63927,1
29509,1
33598,1
2183,1
15499,1
27750,1
39651,1
52423,1
65574,1
77465,1
18114,1
21075,1
59311,1
22357,1
47668,1
79999,1
87627,1
57002,1
45379,1
138,1
26385,1
3322,1
15505,1
27761,1
40191,1
52593,1
65049,1
76507,1
88194,1
38373,1
76210,1
13395,1
63275,1
51113,1
58059,1
39493,1
68738,1
18905,1
26783,1
30331,1
5602,1
79952,1
56602,1
10712,1
23067,1
34115,1
43192,1
46474,1
60211,1
71224,1
84955,1
75905,1
15804,1
57251,1
6513,1
141,1
64090,1
20695,1
26630,1
82469,1
142,1
65434,1
88057,1
77386,1
5004,1
62416,1
66464,1
13363,1
15201,1
52445,1
52719,1
39719,1
44133,1
26985,1
25883,1
37537,1
2302,1
15239,1
26901,1
40628,1
51866,1
64921,1
76593,1
71919,1
23454,1
50925,1
71458,1
52900,1
59841,1
83868,1
84572,1
62531,1
28127,1
85761,1
26826,1
3325,1
57521,1
71857,1
47045,1
145,1
88282,1
37501,1
78857,1
74640,1
50688,1
62764,1
10534,1
25946,1
11083,1
13958,1
74061,1
3130,1
14482,1
27469,1
39781,1
51985,1
65552,1
77576,1
4531,1
20144,1
9814,1
5906,1
34337,1
18576,1
65393,1
2962,1
51557,1
76614,1
52598,1
15342,1
27929,1
40694,1
67309,1
3778,1
78975,1
2455,1
17629,1
77318,1
30057,1
41720,1
28867,1
80554,1
54868,1
38891,1
63056,1
25033,1
62217,1
27436,1
153,1
88017,1
5103,1
13487,1
56521,1
25238,1
38568,1
12779,1
52210,1
25252,1
42503,1
28299,1
41162,1
50465,1
32189,1
5741,1
18983,1
31822,1
42859,1
55702,1
68029,1
81391,1
63155,1
6955,1
75387,1
10967,1
24237,1
35785,1
49017,1
61623,1
74328,1
86141,1
727,1
13664,1
26188,1
38496,1
51335,1
62632,1
76009,1
87318,1
48667,1
35856,1
39831,1
61820,1
12223,1
41596,1
73140,1
6267,1
17840,1
31514,1
43527,1
56049,1
68038,1
80468,1
86759,1
24041,1
55081,1
67299,1
5241,1
56735,1
41081,1
17357,1
79708,1
29743,1
60954,1
155,1
39261,1
75177,1
4221,1
66496,1
7696,1
20391,1
32622,1
45908,1
57531,1
69755,1
82566,1
47988,1
53407,1
83677,1
32128,1
72296,1
158,1
88087,1
13701,1
25011,1
17013,1
33786,1
51440,1
63520,1
75871,1
67027,1
160,1
1968,1
15819,1
27788,1
39807,1
52456,1
65313,1
77795,1
13587,1
80327,1
24244,1
37488,1
11872,1
85996,1
26628,1
29352,1
31844,1
88447,1
18497,1
77021,1
50570,1
32066,1
4320,1
80846,1
63818,1
75806,1
30888,1
69979,1
9898,1
22131,1
34729,1
48173,1
59117,1
72182,1
84738,1
86238,1
42414,1
161,1
87985,1
63566,1
39092,1
13951,1
55946,1
76133,1
26153,1
49938,1
21871,1
30525,1
162,1
74924,1
1015,1
12823,1
25989,1
39173,1
51566,1
62700,1
75838,1
88203,1
4669,1
16247,1
29189,1
41119,1
54046,1
66352,1
78402,1
31527,1
20334,1
63897,1
1170,1
32684,1
87039,1
8295,1
31612,1
81833,1
7321,1
19750,1
33314,1
46036,1
57906,1
69415,1
71068,1
83133,1
58654,1
45852,1
51253,1
2434,1
24189,1
25739,1
37445,1
27982,1
17252,1
10261,1
83491,1
49485,1
1960,1
12525,1
62253,1
76975,1
57160,1
8800,1
45030,1
1257,1
77630,1
78727,1
22055,1
24332,1
10161,1
72329,1
86364,1
77660,1
4646,1
7375,1
27630,1
87729,1
4280,1
16320,1
30320,1
42045,1
53980,1
66743,1
79292,1
74470,1
11340,1
24575,1
36727,1
49143,1
61718,1
74187,1
86122,1
27798,1
62367,1
26817,1
36199,1
11420,1
58323,1
26136,1
53067,1
77980,1
782,1
87265,1
26196,1
51620,1
38268,1
62715,1
74728,1
13499,1
38545,1
86676,1
172,1
12743,1
13688,1
26798,1
37851,1
51073,1
63940,1
75689,1
87088,1
76040,1
63284,1
1501,1
14397,1
38109,1
65869,1
3909,1
17476,1
28746,1
41327,1
53646,1
65874,1
78983,1
88465,1
26684,1
59142,1
50887,1
57199,1
44904,1
173,1
88483,1
73147,1
13935,1
26399,1
38818,1
49984,1
52206,1
78026,1
79143,1
5897,1
57137,1
57861,1
34684,1
62913,1
82609,1
75931,1
174,1
12822,1
25192,1
39198,1
44920,1
50323,1
63990,1
75160,1
88466,1
66907,1
30224,1
52153,1
54796,1
42034,1
73358,1
79363,1
85833,1
23117,1
71199,1
55855,1
178,1
13344,1
25517,1
37418,1
51057,1
62789,1
75784,1
87855,1
70133,1
28866,1
58645,1
32555,1
38082,1
11490,1
51160,1
182,1
13008,1
24355,1
25538,1
38642,1
51050,1
62581,1
75881,1
88069,1
14633,1
36538,1
73769,1
83715,1
86611,1
61265,1
11882,1
48509,1
75944,1
1590,1
65678,1
3171,1
22665,1
72939,1
17707,1
56723,1
58346,1
83905,1
73364,1
73842,1
36725,1
59041,1
77703,1
39769,1
8101,1
57306,1
24713,1
44359,1
85154,1
9137,1
13760,1
63467,1
22471,1
56650,1
34218,1
56351,1
59910,1
14513,1
46688,1
71679,1
10547,1
22896,1
34022,1
47395,1
59455,1
72174,1
84781,1
24976,1
28057,1
76871,1
17187,1
56526,1
8977,1
61518,1
24652,1
24034,1
48505,1
66232,1
5174,1
16213,1
30194,1
41057,1
53417,1
67350,1
78476,1
44589,1
16322,1
43717,1
34983,1
8684,1
84599,1
63161,1
1882,1
88197,1
73480,1
67066,1
65753,1
67996,1
20563,1
72906,1
34626,1
84878,1
16555,1
74488,1
73420,1
27872,1
57964,1
25762,1
35181,1
57995,1
45837,1
40430,1
79115,1
53711,1
65881,1
53378,1
42594,1
72209,1
38777,1
18241,1
37850,1
193,1
9632,1
62533,1
46773,1
60208,1
76565,1
5601,1
35654,1
85076,1
22219,1
72389,1
64141,1
78842,1
42229,1
55708,1
31274,1
46802,1
32510,1
58736,1
84397,1
72712,1
34062,1
11099,1
36675,1
1440,1
88195,1
9166,1
40828,1
74477,1
15799,1
45635,1
43986,1
5795,1
56260,1
83776,1
83750,1
88018,1
40308,1
24287,1
195,1
13523,1
26747,1
39124,1
50247,1
63076,1
76016,1
87864,1
196,1
27043,1
308,1
13557,1
25447,1
38021,1
50578,1
62885,1
74730,1
87065,1
63488,1
65602,1
2049,1
15340,1
52563,1
40009,1
76597,1
13061,1
25890,1
25329,1
27132,1
30927,1
47575,1
37736,1
81294,1
51238,1
53930,1
87870,1
2810,1
4319,1
64346,1
28759,1
54838,1
79568,1
42019,1
66678,1
16180,1
62743,1
23145,1
75057,1
197,1
292,1
12630,1
16457,1
70312,1
26214,1
35060,1
38294,1
63761,1
78020,1
76488,1
76716,1
79323,1
6407,1
55208,1
67864,1
31490,1
11201,1
45175,1
85505,1
74809,1
33140,1
88590,1
28757,1
29474,1
7220,1
32779,1
52971,1
81896,1
57893,1
10679,1
20044,1
21833,1
34499,1
48046,1
59407,1
71974,1
83990,1
69587,1
44933,1
26541,1
8433,1
45629,1
81878,1
82412,1
78562,1
41163,1
62393,1
4923,1
15901,1
78018,1
66219,1
29981,1
53857,1
16363,1
58631,1
8238,1
18149,1
16265,1
18683,1
77689,1
83253,1
9264,1
24049,1
57784,1
7891,1
44655,1
87236,1
4212,1
11714,1
37141,1
61060,1
86200,1
48544,1
47939,1
245,1
14031,1
25753,1
37439,1
50597,1
63860,1
75118,1
84406,1
88438,1
60080,1
23240,1
34516,1
10224,1
23932,1
72719,1
6409,1
17539,1
24208,1
17611,1
46603,1
211,1
13543,1
26052,1
39054,1
50817,1
62704,1
76216,1
87145,1
2734,1
27552,1
53022,1
77664,1
11550,1
50422,1
23638,1
36876,1
77628,1
73544,1
48288,1
77002,1
61042,1
85321,1
31631,1
56292,1
6315,1
67579,1
79962,1
43898,1
70278,1
19437,1
39040,1
85557,1
53167,1
55467,1
19670,1
28496,1
6378,1
56899,1
69189,1
216,1
14103,1
25265,1
37462,1
50420,1
63667,1
74742,1
87295,1
70469,1
34701,1
62457,1
790,1
87498,1
39180,1
42170,1
67048,1
43075,1
18031,1
5441,1
43711,1
31265,1
80464,1
57863,1
34059,1
35457,1
10520,1
24654,1
26246,1
68650,1
55368,1
66528,1
12419,1
53772,1
74528,1
221,1
38379,1
74890,1
222,1
23728,1
62916,1
13164,1
7833,1
19688,1
32608,1
45706,1
57487,1
71021,1
82816,1
87037,1
32842,1
38602,1
76250,1
25911,1
51422,1
41780,1
87538,1
1537,1
52080,1
40661,1
72499,1
2438,1
85281,1
49810,1
19454,1
59757,1
21817,1
224,1
6771,1
57371,1
59028,1
13941,1
37452,1
24953,1
55421,1
69837,1
51500,1
62852,1
12889,1
22186,1
76266,1
1675,1
13917,1
25349,1
37453,1
50463,1
62422,1
76023,1
88752,1
22152,1
54598,1
60197,1
11303,1
24599,1
36471,1
48941,1
61922,1
73401,1
85991,1
23970,1
225,1
88289,1
67568,1
70152,1
12535,1
25860,1
34613,1
48097,1
62279,1
22379,1
61043,1
35833,1
50216,1
23873,1
40847,1
48382,1
73111,1
86076,1
45732,1
61729,1
11904,1
35786,1
37629,1
63471,1
86944,1
42500,1
71844,1
17848,1
50909,1
6012,1
24807,1
10795,1
18625,1
50782,1
28956,1
9139,1
85029,1
22199,1
23861,1
61090,1
77391,1
29938,1
6389,1
45714,1
59861,1
5403,1
18590,1
31040,1
43286,1
56544,1
68684,1
81436,1
85234,1
232,1
32688,1
51144,1
8237,1
20603,1
16202,1
32070,1
45018,1
77142,1
56971,1
1141,1
88302,1
7042,1
71062,1
83385,1
27813,1
234,1
33073,1
20526,1
82140,1
58426,1
7932,1
62112,1
22582,1
45076,1
70415,1
3458,1
53677,1
14991,1
52042,1
81901,1
20236,1
27413,1
65554,1
15222,1
25080,1
27345,1
69231,1
9225,1
22653,1
34072,1
46903,1
59656,1
72133,1
84799,1
26874,1
26875,1
23614,1
36272,1
3393,1
67212,1
56033,1
40085,1
10232,1
71891,1
43589,1
2546,1
65388,1
59961,1
28568,1
47977,1
43396,1
50534,1
78028,1
88568,1
62505,1
75797,1
52263,1
38795,1
54520,1
39182,1
54089,1
65134,1
78357,1
22600,1
76725,1
3119,1
64256,1
59207,1
238,1
63199,1
20931,1
1851,1
14226,1
75514,1
87899,1
25338,1
13621,1
63102,1
51645,1
75924,1
38799,1
3000,1
51391,1
65206,1
15195,1
40669,1
28025,1
51771,1
76765,1
14845,1
80907,1
23355,1
50580,1
40843,1
84922,1
72715,1
23139,1
47712,1
4823,1
16635,1
29282,1
34206,1
42069,1
53652,1
66311,1
78997,1
6867,1
19071,1
30892,1
43770,1
56878,1
59784,1
69042,1
81491,1
83717,1
9087,1
31288,1
68377,1
77035,1
52200,1
2693,1
28066,1
39690,1
65646,1
15228,1
7357,1
20256,1
7497,1
70272,1
75854,1
31297,1
46162,1
10633,1
19748,1
33032,1
40805,1
57772,1
8674,1
78425,1
88617,1
15643,1
41417,1
72066,1
55744,1
60854,1
984,1
13133,1
26162,1
38800,1
50836,1
62302,1
74614,1
88184,1
10145,1
46539,1
72088,1
84336,1
22499,1
78201,1
30750,1
34873,1
60224,1
28099,1
86418,1
22635,1
66734,1
36670,1
79332,1
5251,1
17251,1
30114,1
41292,1
41440,1
55129,1
66689,1
78307,1
33480,1
20045,1
40367,1
26239,1
88443,1
13669,1
75608,1
10580,1
39057,1
16392,1
33690,1
60886,1
57845,1
19524,1
56902,1
83720,1
257,1
12546,1
25422,1
37538,1
50902,1
62242,1
74805,1
87103,1
9207,1
22719,1
34326,1
47916,1
59151,1
71402,1
84854,1
7067,1
68161,1
17977,1
81552,1
30515,1
46189,1
55426,1
72902,1
43897,1
86013,1
258,1
13029,1
25848,1
38035,1
50379,1
64103,1
75712,1
88526,1
18593,1
16119,1
80603,1
9672,1
10509,1
70225,1
10530,1
38815,1
50040,1
36240,1
36833,1
80688,1
48433,1
70641,1
20613,1
8874,1
50862,1
20669,1
57596,1
4450,1
45313,1
21265,1
33034,1
81860,1
69384,1
46124,1
82189,1
48455,1
80224,1
14254,1
76061,1
542,1
12672,1
26703,1
38511,1
50365,1
63181,1
75770,1
87445,1
11325,1
24125,1
37305,1
48632,1
60843,1
74379,1
85798,1
49901,1
60409,1
7855,1
21285,1
33216,1
45122,1
57749,1
70861,1
82838,1
28001,1
17188,1
30071,1
63513,1
30479,1
2620,1
37749,1
50452,1
65479,1
1082,1
13431,1
25948,1
38339,1
49877,1
63036,1
75763,1
76878,1
88115,1
52349,1
10080,1
22568,1
27263,1
35530,1
47375,1
59983,1
71676,1
84543,1
15410,1
10803,1
40598,1
82958,1
8963,1
26010,1
72096,1
82034,1
29624,1
25914,1
18744,1
33433,1
10078,1
22435,1
34390,1
46954,1
59366,1
72067,1
83986,1
84597,1
2773,1
49632,1
