tran_id,bene_bank_id
11485,bank_2
27523,bank_2
48504,bank_2
61417,bank_2
7569,bank_2
19694,bank_2
32846,bank_2
45497,bank_2
57857,bank_2
69870,bank_2
73389,bank_2
82349,bank_2
23649,bank_2
23715,bank_2
86000,bank_2
86154,bank_2
35979,bank_2
60184,bank_4
46345,bank_4
47071,bank_4
1737,bank_4
28420,bank_4
14598,bank_4
14663,bank_4
40497,bank_4
81286,bank_4
35951,bank_1
44440,bank_1
75568,bank_4
12640,bank_4
15112,bank_0
34305,bank_0
76946,bank_0
32779,bank_2
45956,bank_2
79336,bank_2
58058,bank_2
8586,bank_2
70841,bank_2
81870,bank_2
20493,bank_2
15,bank_2
13842,bank_2
26339,bank_2
37969,bank_2
51383,bank_2
63750,bank_2
75736,bank_2
87243,bank_2
3048,bank_2
5015,bank_2
16267,bank_2
28660,bank_2
41872,bank_2
54654,bank_2
66264,bank_2
79303,bank_2
22032,bank_2
11894,bank_2
23543,bank_2
36647,bank_2
48884,bank_2
61404,bank_2
73359,bank_2
85632,bank_2
12338,bank_3
36386,bank_3
24831,bank_3
16,bank_0
50416,bank_0
347,bank_2
13865,bank_2
25280,bank_2
37489,bank_2
50793,bank_2
62497,bank_2
75731,bank_2
87841,bank_2
3369,bank_2
84036,bank_2
15788,bank_0
77997,bank_0
27070,bank_0
72086,bank_0
69333,bank_4
34095,bank_4
38175,bank_4
55235,bank_4
17158,bank_4
55459,bank_4
5833,bank_4
18056,bank_4
30521,bank_4
43143,bank_4
56177,bank_4
68357,bank_4
80545,bank_4
47000,bank_4
14865,bank_4
38096,bank_2
62387,bank_2
991,bank_2
75457,bank_2
4139,bank_2
122,bank_4
37844,bank_4
67052,bank_4
41265,bank_4
80096,bank_4
30434,bank_4
5722,bank_4
43751,bank_4
18086,bank_4
43832,bank_4
58258,bank_4
35326,bank_4
35710,bank_4
9986,bank_4
23519,bank_4
11516,bank_3
20702,bank_4
59312,bank_4
36025,bank_2
85509,bank_2
48248,bank_2
74273,bank_2
61989,bank_2
23294,bank_2
11597,bank_2
1390,bank_0
13110,bank_0
25373,bank_0
38816,bank_0
51017,bank_0
60714,bank_0
64086,bank_0
75648,bank_0
88721,bank_0
36980,bank_0
62270,bank_4
77069,bank_4
31384,bank_4
32391,bank_4
3913,bank_4
17266,bank_4
30129,bank_4
42518,bank_4
53955,bank_4
66151,bank_4
79108,bank_4
81385,bank_4
1317,bank_4
87662,bank_4
76560,bank_4
14023,bank_3
79503,bank_3
11635,bank_1
29495,bank_1
42817,bank_4
17040,bank_4
18555,bank_4
30761,bank_4
20,bank_2
3484,bank_2
2181,bank_2
14926,bank_2
26907,bank_2
40099,bank_2
53099,bank_2
65320,bank_2
77058,bank_2
28678,bank_2
21661,bank_2
52096,bank_4
87392,bank_4
3442,bank_4
63561,bank_4
1364,bank_4
86970,bank_4
74364,bank_4
66067,bank_4
67245,bank_4
67561,bank_4
20390,bank_4
72694,bank_4
83995,bank_4
35478,bank_4
67516,bank_4
55853,bank_4
41429,bank_4
8904,bank_4
21498,bank_4
2405,bank_1
58817,bank_1
64305,bank_1
24500,bank_0
86514,bank_0
23,bank_4
12625,bank_4
25143,bank_4
37568,bank_4
51495,bank_4
63746,bank_4
74765,bank_4
88510,bank_4
3931,bank_4
15846,bank_2
3268,bank_2
50837,bank_2
65039,bank_2
40945,bank_2
26877,bank_2
76535,bank_2
52705,bank_2
67828,bank_4
56813,bank_4
76389,bank_3
64083,bank_3
10196,bank_3
38133,bank_3
26587,bank_3
62189,bank_3
51652,bank_3
24,bank_2
57074,bank_2
31991,bank_4
33040,bank_4
34203,bank_4
36029,bank_3
46356,bank_2
83502,bank_2
87502,bank_2
9379,bank_2
30216,bank_2
34891,bank_2
71561,bank_2
21933,bank_2
58827,bank_2
82432,bank_3
13136,bank_3
72066,bank_4
36188,bank_1
49856,bank_4
64281,bank_4
22906,bank_4
48301,bank_4
43534,bank_1
72144,bank_0
84948,bank_4
21900,bank_4
532,bank_4
76416,bank_4
64893,bank_4
2217,bank_4
16408,bank_4
74478,bank_4
23040,bank_4
56038,bank_4
58140,bank_4
84099,bank_4
37228,bank_4
73734,bank_4
74535,bank_4
59456,bank_4
76662,bank_4
40957,bank_3
7622,bank_0
57638,bank_0
71562,bank_2
9011,bank_2
12637,bank_2
62619,bank_2
21578,bank_2
56824,bank_2
35442,bank_2
56051,bank_2
47040,bank_2
59703,bank_2
10767,bank_2
23146,bank_2
35288,bank_2
47589,bank_2
59853,bank_2
72125,bank_2
83620,bank_2
85186,bank_2
23749,bank_3
44489,bank_3
77415,bank_4
28854,bank_4
6638,bank_4
45938,bank_4
60230,bank_4
60729,bank_4
28485,bank_2
3025,bank_2
56289,bank_2
14841,bank_2
40265,bank_2
53738,bank_2
20734,bank_2
52953,bank_2
77642,bank_2
64517,bank_2
51610,bank_2
87855,bank_2
1371,bank_2
87991,bank_2
4410,bank_2
13318,bank_2
78461,bank_2
26423,bank_2
29829,bank_2
63121,bank_2
75592,bank_2
37940,bank_2
48422,bank_3
63532,bank_2
31315,bank_2
34541,bank_2
38610,bank_4
38267,bank_4
77535,bank_4
16928,bank_4
42212,bank_4
6912,bank_4
19124,bank_4
30663,bank_4
43646,bank_4
56402,bank_4
68017,bank_4
81494,bank_4
8308,bank_4
84575,bank_4
72549,bank_4
60112,bank_4
84645,bank_4
1586,bank_4
50065,bank_4
37765,bank_4
65536,bank_4
41790,bank_4
79896,bank_4
30865,bank_4
55983,bank_4
57750,bank_4
47840,bank_4
8478,bank_4
20767,bank_4
33780,bank_4
45406,bank_4
58611,bank_4
69685,bank_4
83437,bank_4
33696,bank_4
34324,bank_4
83656,bank_4
72047,bank_4
35828,bank_4
11359,bank_4
56525,bank_4
23416,bank_0
73004,bank_0
11691,bank_0
61237,bank_0
39,bank_1
25521,bank_1
63917,bank_1
13473,bank_1
76430,bank_1
104,bank_2
87251,bank_2
357,bank_2
63516,bank_2
2975,bank_2
14650,bank_2
26974,bank_2
39892,bank_2
52648,bank_2
64170,bank_2
76976,bank_2
20602,bank_2
81713,bank_2
8283,bank_2
19703,bank_2
33439,bank_2
45198,bank_2
58592,bank_2
69323,bank_2
82648,bank_2
14231,bank_3
37525,bank_3
45282,bank_4
62522,bank_4
57520,bank_4
51066,bank_4
71376,bank_4
75074,bank_4
51588,bank_4
15722,bank_4
27856,bank_4
31510,bank_4
21172,bank_4
33068,bank_4
82840,bank_4
73987,bank_4
35502,bank_4
10551,bank_4
21747,bank_4
34674,bank_4
47979,bank_4
59324,bank_4
71332,bank_4
83911,bank_4
14073,bank_2
75661,bank_2
59721,bank_2
37579,bank_2
217,bank_2
37846,bank_2
75283,bank_2
75218,bank_4
26764,bank_3
12669,bank_3
39431,bank_3
2183,bank_4
1471,bank_2
13629,bank_2
26203,bank_2
39193,bank_2
49952,bank_2
63586,bank_2
75416,bank_2
87456,bank_2
30631,bank_2
51556,bank_2
81552,bank_2
44499,bank_2
6796,bank_2
55490,bank_2
68823,bank_2
18918,bank_2
38265,bank_4
44075,bank_3
39795,bank_4
11740,bank_4
38894,bank_3
51214,bank_2
80558,bank_2
43240,bank_2
46725,bank_2
38986,bank_4
25185,bank_4
27954,bank_4
17572,bank_4
10608,bank_4
84085,bank_4
49366,bank_4
21867,bank_2
38235,bank_2
59944,bank_2
9431,bank_2
46108,bank_2
1178,bank_2
35598,bank_2
10620,bank_2
21857,bank_2
35698,bank_2
47804,bank_2
59756,bank_2
72164,bank_2
84150,bank_2
84348,bank_2
72573,bank_2
47940,bank_2
3446,bank_3
38042,bank_3
59510,bank_4
83485,bank_3
45,bank_1
14150,bank_1
24988,bank_1
38701,bank_1
50545,bank_1
63514,bank_1
75169,bank_1
88654,bank_1
17849,bank_3
5928,bank_3
24226,bank_2
36147,bank_2
73335,bank_2
86912,bank_2
11811,bank_2
32832,bank_2
69901,bank_2
23666,bank_2
49680,bank_2
61205,bank_2
43545,bank_2
110,bank_2
50012,bank_2
49852,bank_2
30388,bank_2
7963,bank_2
23023,bank_2
28696,bank_2
14402,bank_2
84466,bank_2
36913,bank_2
8710,bank_0
22938,bank_1
9419,bank_1
44242,bank_1
84766,bank_1
5999,bank_1
17998,bank_1
30918,bank_1
43275,bank_1
56172,bank_1
69136,bank_1
72335,bank_1
80635,bank_1
14696,bank_3
81083,bank_1
65205,bank_4
27937,bank_4
64341,bank_4
77457,bank_4
51959,bank_4
40046,bank_4
48390,bank_4
8533,bank_4
54970,bank_4
9095,bank_4
22886,bank_4
34794,bank_4
47962,bank_4
59365,bank_4
72685,bank_4
83487,bank_4
19522,bank_4
6610,bank_4
80311,bank_4
8182,bank_4
58747,bank_4
60306,bank_4
47281,bank_2
23271,bank_2
62923,bank_2
9673,bank_2
60140,bank_2
72534,bank_2
34704,bank_2
83797,bank_2
67034,bank_2
42054,bank_2
16349,bank_2
40694,bank_2
4521,bank_2
79066,bank_2
54712,bank_2
29116,bank_2
2416,bank_1
6353,bank_1
80684,bank_1
18760,bank_1
58199,bank_1
8430,bank_3
85246,bank_4
33005,bank_4
71885,bank_4
19731,bank_2
7398,bank_2
32735,bank_2
58348,bank_2
7929,bank_2
20111,bank_2
32404,bank_2
45878,bank_2
57960,bank_2
69944,bank_2
83033,bank_2
83195,bank_2
70286,bank_2
45929,bank_2
49516,bank_2
228,bank_3
12768,bank_3
25500,bank_3
33482,bank_3
38048,bank_3
50540,bank_3
62937,bank_3
75920,bank_3
88644,bank_3
8339,bank_3
19983,bank_3
55322,bank_2
6106,bank_2
33664,bank_2
68571,bank_2
31080,bank_2
57865,bank_2
17350,bank_2
19005,bank_2
43461,bank_2
48037,bank_2
79974,bank_2
38081,bank_4
65074,bank_4
27205,bank_4
51917,bank_4
79333,bank_4
42460,bank_4
32907,bank_4
20389,bank_4
25368,bank_0
49975,bank_0
87316,bank_0
68853,bank_4
38363,bank_4
80691,bank_4
55468,bank_4
74148,bank_4
9585,bank_0
22544,bank_0
34240,bank_0
47657,bank_0
59315,bank_0
67460,bank_0
72860,bank_0
84513,bank_0
28802,bank_4
16972,bank_4
60031,bank_4
19862,bank_4
42519,bank_4
29500,bank_4
47207,bank_4
12187,bank_4
16844,bank_4
60,bank_2
13044,bank_2
25742,bank_2
39185,bank_2
51666,bank_2
62911,bank_2
74662,bank_2
87851,bank_2
70017,bank_2
9711,bank_2
744,bank_1
75265,bank_1
54406,bank_3
35111,bank_3
20526,bank_3
473,bank_4
12482,bank_4
25331,bank_4
39060,bank_4
51235,bank_4
62329,bank_4
75895,bank_4
87182,bank_4
38883,bank_4
62594,bank_4
1061,bank_4
13283,bank_4
25090,bank_4
39053,bank_4
50594,bank_4
62895,bank_4
75055,bank_4
88309,bank_4
54856,bank_4
31337,bank_4
83775,bank_4
59215,bank_4
84655,bank_4
23406,bank_4
86090,bank_4
7593,bank_3
49504,bank_4
39744,bank_4
22751,bank_4
38961,bank_2
29799,bank_4
51703,bank_2
877,bank_2
13917,bank_2
26530,bank_2
37756,bank_2
50756,bank_2
63302,bank_2
76111,bank_2
88221,bank_2
6305,bank_2
19012,bank_2
30778,bank_2
44222,bank_2
56439,bank_2
67762,bank_2
80735,bank_2
77910,bank_4
77177,bank_4
25443,bank_4
77260,bank_4
27535,bank_4
16423,bank_4
55862,bank_4
10359,bank_4
24509,bank_4
48399,bank_4
23353,bank_4
61114,bank_4
75083,bank_4
72275,bank_4
27940,bank_3
24191,bank_3
24358,bank_2
73007,bank_2
3888,bank_2
16439,bank_2
29647,bank_2
41193,bank_2
54100,bank_2
67362,bank_2
78624,bank_2
86857,bank_2
48517,bank_2
67525,bank_2
31509,bank_2
60921,bank_2
37377,bank_2
11505,bank_2
49864,bank_4
88428,bank_4
63362,bank_4
76210,bank_4
37491,bank_4
55210,bank_3
51316,bank_4
7984,bank_4
20210,bank_4
32721,bank_4
45939,bank_4
57523,bank_4
70237,bank_4
82455,bank_4
62981,bank_4
27869,bank_4
8516,bank_4
20193,bank_4
32808,bank_4
46221,bank_4
58316,bank_4
70649,bank_4
81936,bank_4
61998,bank_4
64084,bank_4
82722,bank_4
42353,bank_4
19828,bank_4
82031,bank_4
63175,bank_2
3090,bank_2
9599,bank_2
22273,bank_2
33978,bank_2
47408,bank_2
58997,bank_2
71424,bank_2
84543,bank_2
24137,bank_2
2030,bank_4
65639,bank_4
44451,bank_4
6600,bank_4
18146,bank_4
30627,bank_4
44373,bank_4
56348,bank_4
67830,bank_4
80452,bank_4
7218,bank_4
19945,bank_4
45822,bank_4
8074,bank_4
45943,bank_4
70177,bank_4
61944,bank_4
48396,bank_4
87285,bank_2
13516,bank_2
51437,bank_2
87732,bank_2
21109,bank_2
8508,bank_2
21197,bank_2
33357,bank_2
46328,bank_2
58344,bank_2
70528,bank_2
82089,bank_2
23805,bank_2
19224,bank_4
43345,bank_4
31342,bank_4
43327,bank_4
3689,bank_4
75922,bank_4
84989,bank_4
64546,bank_4
67508,bank_4
69512,bank_4
4869,bank_4
16133,bank_4
29638,bank_4
42499,bank_4
54561,bank_4
67327,bank_4
79259,bank_4
55860,bank_4
57650,bank_4
33718,bank_4
34059,bank_4
35618,bank_4
23342,bank_4
23477,bank_4
63115,bank_2
87738,bank_2
4133,bank_2
16346,bank_2
29581,bank_2
42092,bank_2
53874,bank_2
65814,bank_2
78643,bank_2
16482,bank_2
19992,bank_2
38734,bank_0
87481,bank_2
21153,bank_2
72,bank_2
62259,bank_2
162,bank_2
13887,bank_2
26645,bank_2
39019,bank_2
50960,bank_2
62378,bank_2
75138,bank_2
88295,bank_2
62877,bank_2
18286,bank_2
46620,bank_2
12843,bank_2
76321,bank_2
1242,bank_2
14271,bank_2
26322,bank_2
38538,bank_2
50799,bank_2
62695,bank_2
75732,bank_2
87692,bank_2
11342,bank_2
24078,bank_2
36673,bank_2
48538,bank_2
61031,bank_2
73514,bank_2
86216,bank_2
38338,bank_2
16774,bank_2
5750,bank_2
50539,bank_3
35971,bank_3
86270,bank_4
74394,bank_4
52116,bank_4
45234,bank_4
11563,bank_4
6411,bank_4
72851,bank_4
76128,bank_4
66379,bank_4
20642,bank_3
24250,bank_3
11589,bank_3
37811,bank_2
1623,bank_2
88231,bank_2
50807,bank_2
50900,bank_2
63515,bank_2
20415,bank_2
26391,bank_2
74716,bank_2
14261,bank_2
24300,bank_2
24736,bank_4
38563,bank_4
37235,bank_4
10917,bank_4
77094,bank_4
13824,bank_2
1217,bank_2
13948,bank_2
26471,bank_2
37884,bank_2
51424,bank_2
63436,bank_2
75086,bank_2
87385,bank_2
26175,bank_2
21372,bank_3
59606,bank_3
21779,bank_3
46381,bank_3
81087,bank_3
88017,bank_1
58133,bank_3
44803,bank_3
1348,bank_4
87994,bank_4
79,bank_2
13114,bank_2
25235,bank_2
38023,bank_2
51617,bank_2
62713,bank_2
75173,bank_2
87931,bank_2
8651,bank_2
19988,bank_2
32717,bank_2
44801,bank_2
57356,bank_2
70878,bank_2
83464,bank_2
7505,bank_2
19928,bank_2
33686,bank_2
45922,bank_2
57219,bank_2
71071,bank_2
82095,bank_2
22472,bank_2
84723,bank_2
80,bank_0
87089,bank_0
12587,bank_4
87389,bank_4
26454,bank_0
37464,bank_2
6150,bank_2
18762,bank_2
30997,bank_2
43544,bank_2
55366,bank_2
68825,bank_2
80355,bank_2
31713,bank_2
51162,bank_4
64046,bank_4
28379,bank_4
85433,bank_4
76031,bank_4
30463,bank_4
45338,bank_4
81,bank_4
13303,bank_4
25252,bank_4
37583,bank_4
50548,bank_4
62928,bank_4
75006,bank_4
88512,bank_4
74738,bank_4
61638,bank_4
36230,bank_4
45404,bank_4
48387,bank_4
38623,bank_2
52316,bank_4
29560,bank_4
10479,bank_1
21439,bank_1
35582,bank_1
46663,bank_1
60415,bank_1
71735,bank_1
85167,bank_1
27073,bank_4
4277,bank_4
1368,bank_2
49875,bank_2
88799,bank_2
76452,bank_2
25206,bank_2
50375,bank_2
63915,bank_2
12616,bank_2
61600,bank_2
38218,bank_2
13464,bank_2
16535,bank_2
87695,bank_2
41277,bank_2
66436,bank_2
78548,bank_2
5339,bank_2
20937,bank_2
46146,bank_2
70324,bank_2
29417,bank_2
45487,bank_2
23061,bank_2
54449,bank_2
27946,bank_4
42203,bank_4
67312,bank_4
54184,bank_4
84712,bank_4
3912,bank_4
16667,bank_4
29851,bank_4
42010,bank_4
54072,bank_4
66397,bank_4
78506,bank_4
63250,bank_4
12976,bank_2
88786,bank_2
612,bank_2
14024,bank_2
26751,bank_2
38848,bank_2
51144,bank_2
62380,bank_2
74846,bank_2
87731,bank_2
35113,bank_2
25958,bank_2
216,bank_2
88202,bank_2
57754,bank_2
3262,bank_2
14364,bank_2
27106,bank_2
40219,bank_2
53142,bank_2
65369,bank_2
76983,bank_2
6560,bank_2
52262,bank_0
85,bank_2
12665,bank_2
25211,bank_2
38920,bank_2
50932,bank_2
63000,bank_2
74827,bank_2
88728,bank_2
2953,bank_2
15752,bank_2
27764,bank_2
40249,bank_2
52227,bank_2
65089,bank_2
77798,bank_2
19978,bank_2
82943,bank_2
12331,bank_1
24526,bank_1
36494,bank_1
48702,bank_1
60711,bank_1
68892,bank_1
73622,bank_1
85643,bank_1
62813,bank_4
50428,bank_4
37536,bank_4
62518,bank_4
53004,bank_4
76666,bank_4
3277,bank_4
54803,bank_4
78832,bank_4
66503,bank_4
32333,bank_4
59730,bank_4
48659,bank_4
36755,bank_4
37459,bank_3
63182,bank_3
50016,bank_3
12516,bank_3
9838,bank_4
22341,bank_4
34823,bank_4
47927,bank_4
58985,bank_4
71285,bank_4
84337,bank_4
9008,bank_4
23050,bank_4
90,bank_2
13553,bank_2
26516,bank_2
39068,bank_2
49920,bank_2
62446,bank_2
74870,bank_2
87412,bank_2
39936,bank_2
27459,bank_2
79827,bank_2
23623,bank_2
24432,bank_2
86802,bank_2
73002,bank_2
61021,bank_2
11130,bank_2
48514,bank_2
36173,bank_2
51544,bank_4
62492,bank_4
65172,bank_4
11214,bank_4
53910,bank_4
50303,bank_4
37510,bank_4
5843,bank_0
18091,bank_0
31614,bank_0
43513,bank_0
56640,bank_0
67629,bank_0
80676,bank_0
37419,bank_4
60652,bank_4
36923,bank_4
48801,bank_4
94,bank_1
13211,bank_1
25529,bank_1
38223,bank_1
50611,bank_1
62340,bank_1
75832,bank_1
83802,bank_1
87979,bank_1
35275,bank_1
7136,bank_1
71051,bank_1
95,bank_3
13513,bank_3
25845,bank_3
29704,bank_3
38343,bank_3
49943,bank_3
62690,bank_3
75305,bank_3
87680,bank_3
17710,bank_3
30299,bank_3
16334,bank_3
68049,bank_3
31477,bank_2
18758,bank_2
25128,bank_2
68810,bank_2
6197,bank_2
79952,bank_2
56526,bank_2
9804,bank_2
23244,bank_2
34766,bank_2
44468,bank_2
46760,bank_2
59778,bank_2
72793,bank_2
85223,bank_2
28691,bank_1
70788,bank_4
58650,bank_4
97,bank_3
13764,bank_3
25684,bank_3
38144,bank_3
51600,bank_3
63703,bank_3
75342,bank_3
88076,bank_3
13087,bank_0
88547,bank_0
18066,bank_2
3921,bank_2
16137,bank_2
30301,bank_2
42456,bank_2
54428,bank_2
67207,bank_2
79651,bank_2
31180,bank_2
3424,bank_2
6260,bank_2
77898,bank_2
80438,bank_2
68313,bank_2
43455,bank_2
55409,bank_2
98,bank_2
9998,bank_2
63219,bank_2
47597,bank_2
60193,bank_2
78048,bank_2
85193,bank_2
6731,bank_2
34824,bank_2
23104,bank_2
71631,bank_2
3941,bank_1
17740,bank_1
29625,bank_1
41136,bank_1
53475,bank_1
66964,bank_1
79748,bank_1
99,bank_2
26976,bank_2
12895,bank_3
25157,bank_4
13753,bank_4
24717,bank_4
36531,bank_4
37821,bank_4
26434,bank_4
71997,bank_4
51337,bank_4
75846,bank_0
36360,bank_0
88535,bank_4
100,bank_2
87757,bank_2
39047,bank_2
78163,bank_2
63309,bank_2
75574,bank_2
51033,bank_2
10215,bank_2
25954,bank_2
11686,bank_2
13832,bank_2
85613,bank_2
88380,bank_4
14392,bank_4
42563,bank_4
72238,bank_4
56222,bank_4
76007,bank_3
7617,bank_3
28677,bank_4
9648,bank_4
11082,bank_4
43308,bank_4
71479,bank_4
73643,bank_4
45038,bank_4
78489,bank_2
66811,bank_2
4390,bank_2
12267,bank_2
72972,bank_2
28599,bank_2
5546,bank_2
42459,bank_2
6499,bank_2
16953,bank_2
53631,bank_2
57180,bank_4
44564,bank_4
45540,bank_4
87202,bank_4
3660,bank_2
16992,bank_2
30251,bank_2
41506,bank_2
55091,bank_2
65813,bank_2
79560,bank_2
26466,bank_2
62554,bank_2
52514,bank_2
9174,bank_2
48125,bank_2
84566,bank_2
28245,bank_4
14843,bank_4
36599,bank_4
42390,bank_1
29761,bank_1
126,bank_1
13656,bank_1
26190,bank_1
39114,bank_1
51276,bank_1
63507,bank_1
75234,bank_1
79208,bank_1
87803,bank_1
4951,bank_1
84829,bank_1
16811,bank_1
71926,bank_1
29351,bank_1
13540,bank_2
63576,bank_2
14710,bank_2
5148,bank_2
54906,bank_2
6180,bank_2
6571,bank_2
18267,bank_2
31095,bank_2
43523,bank_2
56539,bank_2
69274,bank_2
81638,bank_2
20182,bank_1
39690,bank_1
8354,bank_1
10587,bank_1
81877,bank_1
27586,bank_4
59697,bank_4
108,bank_2
13267,bank_2
25337,bank_2
38726,bank_2
51492,bank_2
63353,bank_2
75365,bank_2
87447,bank_2
26204,bank_2
88476,bank_2
48643,bank_4
2748,bank_4
14428,bank_4
28141,bank_4
39507,bank_4
52702,bank_4
60646,bank_4
65237,bank_4
77648,bank_4
672,bank_4
87958,bank_4
9856,bank_4
39574,bank_3
73180,bank_3
14976,bank_4
44788,bank_4
43543,bank_4
55784,bank_4
6055,bank_4
84737,bank_4
84752,bank_4
87144,bank_2
40205,bank_2
23653,bank_2
7013,bank_0
19221,bank_0
31898,bank_0
43586,bank_0
56435,bank_0
68884,bank_0
80820,bank_0
19886,bank_0
26606,bank_4
50541,bank_4
38675,bank_4
61313,bank_4
48869,bank_2
37298,bank_2
46856,bank_2
86796,bank_2
11454,bank_2
61493,bank_2
11685,bank_2
24365,bank_2
85995,bank_2
72953,bank_2
3677,bank_4
16727,bank_4
48152,bank_4
34609,bank_4
8536,bank_3
19874,bank_3
32568,bank_3
45386,bank_3
58117,bank_3
70657,bank_3
83433,bank_3
22059,bank_4
36278,bank_1
3613,bank_1
17557,bank_1
29539,bank_1
41763,bank_1
53369,bank_1
66023,bank_1
78517,bank_1
86359,bank_1
11097,bank_1
24788,bank_1
13989,bank_2
31524,bank_2
73038,bank_2
88364,bank_4
39076,bank_4
46220,bank_4
83382,bank_4
37011,bank_4
20550,bank_3
72933,bank_0
51541,bank_4
31701,bank_4
5168,bank_4
80398,bank_4
70684,bank_1
41972,bank_4
6767,bank_4
11194,bank_0
24932,bank_0
35761,bank_0
49446,bank_0
61877,bank_0
74081,bank_0
86011,bank_0
115,bank_0
12941,bank_0
25959,bank_0
39273,bank_0
51586,bank_0
62805,bank_0
76019,bank_0
87022,bank_0
9849,bank_3
6147,bank_3
18231,bank_3
22650,bank_3
30505,bank_3
42953,bank_3
55976,bank_3
68743,bank_3
80251,bank_3
28689,bank_4
54170,bank_4
37327,bank_4
42651,bank_4
46219,bank_4
57466,bank_4
70333,bank_4
33692,bank_4
42907,bank_0
16030,bank_2
3922,bank_2
66000,bank_2
29949,bank_2
79636,bank_2
55096,bank_2
42119,bank_2
23263,bank_3
31474,bank_3
74665,bank_2
1026,bank_2
13932,bank_2
26221,bank_2
39174,bank_2
50993,bank_2
63399,bank_2
75134,bank_2
87908,bank_2
1461,bank_2
14324,bank_2
25661,bank_2
37826,bank_2
51539,bank_2
62873,bank_2
74937,bank_2
88417,bank_2
63791,bank_4
27381,bank_4
54833,bank_4
9947,bank_4
23217,bank_4
35021,bank_4
47390,bank_4
60494,bank_4
72902,bank_4
85116,bank_4
11168,bank_4
74606,bank_4
73319,bank_4
86431,bank_4
119,bank_4
58482,bank_4
88731,bank_4
587,bank_4
13305,bank_4
26359,bank_4
37864,bank_4
50338,bank_4
62582,bank_4
75817,bank_4
87326,bank_4
64895,bank_4
82590,bank_4
70220,bank_4
13822,bank_4
16594,bank_3
51224,bank_3
20873,bank_3
42511,bank_3
28558,bank_3
25187,bank_3
38902,bank_3
3482,bank_3
62931,bank_3
21080,bank_3
75999,bank_3
59339,bank_3
121,bank_2
705,bank_2
50794,bank_2
47189,bank_2
13000,bank_4
2479,bank_4
61091,bank_4
74989,bank_2
53217,bank_2
4397,bank_2
17551,bank_2
29168,bank_2
41470,bank_2
54686,bank_2
66128,bank_2
79538,bank_2
21354,bank_2
82472,bank_2
12674,bank_3
9818,bank_3
26683,bank_3
5891,bank_3
18888,bank_3
31424,bank_3
42854,bank_3
56238,bank_3
67678,bank_3
80674,bank_3
36925,bank_2
88175,bank_2
9696,bank_2
38793,bank_2
49984,bank_2
60452,bank_2
48598,bank_2
50792,bank_4
14036,bank_4
25550,bank_4
73499,bank_4
3051,bank_4
68767,bank_4
7599,bank_4
74365,bank_4
74431,bank_4
63017,bank_4
75451,bank_3
50914,bank_3
9739,bank_3
20177,bank_1
73504,bank_1
47198,bank_3
13591,bank_2
75949,bank_2
23277,bank_2
78302,bank_2
86426,bank_4
12817,bank_4
63883,bank_4
13811,bank_4
11180,bank_4
77454,bank_4
34333,bank_4
3721,bank_4
16017,bank_4
29839,bank_4
42444,bank_4
54223,bank_4
67159,bank_4
79746,bank_4
79242,bank_4
30082,bank_4
81022,bank_4
68465,bank_4
83434,bank_4
32200,bank_4
33418,bank_4
9892,bank_4
21769,bank_4
34933,bank_4
47092,bank_4
58745,bank_4
