tran_id,base_amt
84085,850.75
49366,978.24
21867,499.74
38235,694.71
59944,823.6
9431,557.49
46108,200.13
1178,840.62
35598,730.54
10620,714.9
21857,667.75
35698,641.09
47804,579.07
59756,632.87
72164,311.9
84150,539.85
84348,770.49
72573,860.28
47940,539.6
3446,925.67
38042,867.31
59510,235.8
83485,682.1
45,920.7
14150,504.51
24988,816.96
38701,916.75
50545,611.97
63514,358.33
75169,815.88
88654,111.84
17849,799.09
5928,786.06
24226,865.31
36147,414.68
73335,817.7
86912,271.49
11811,243.74
32832,650.1
69901,433.55
23666,596.57
49680,342.05
61205,424.9
43545,115.98
110,115.98
50012,335.38
49852,115.98
30388,123.41
7963,115.98
23023,115.98
28696,115.98
14402,115.98
84466,370.26
36913,115.98
8710,205.68
22938,637.54
9419,697.92
44242,281.15
84766,668.84
5999,768.73
17998,138.53
30918,393.08
43275,759.15
56172,475.5
69136,556.0
72335,759.89
80635,567.14
14696,991.27
81083,378.89
65205,730.34
27937,506.1
64341,656.23
77457,369.26
51959,865.43
40046,226.37
48390,876.14
8533,577.71
54970,802.39
9095,896.14
22886,777.14
34794,811.09
47962,595.46
59365,824.94
72685,748.13
83487,935.93
19522,601.05
6610,1040.72
80311,154.44
8182,832.94
58747,222.18
60306,627.78
47281,944.02
23271,577.88
62923,555.54
9673,377.49
60140,524.38
72534,172.25
34704,468.48
83797,771.52
67034,385.63
42054,131.47
16349,210.22
40694,740.64
4521,987.7
79066,775.52
54712,878.83
29116,716.25
2416,143.28
6353,670.95
80684,601.61
18760,869.52
58199,952.25
8430,483.33
85246,771.25
33005,441.06
71885,537.47
19731,582.66
7398,867.03
32735,811.02
58348,770.27
7929,261.94
20111,106.19
32404,974.75
45878,543.14
57960,531.81
69944,908.16
83033,825.92
83195,283.79
70286,791.12
45929,221.86
49516,424.73
228,861.94
12768,722.28
25500,180.85
33482,994.25
38048,140.89
50540,736.03
62937,479.57
75920,476.23
88644,990.0
8339,446.59
19983,240.05
55322,100.06
6106,711.94
33664,675.85
68571,460.37
31080,521.88
57865,148.46
17350,92.48
19005,442.2
43461,984.25
48037,378.24
79974,805.41
38081,651.16
65074,331.95
27205,406.22
51917,524.65
79333,108.76
42460,1019.5
32907,790.84
20389,215.33
25368,113.3
49975,555.91
87316,403.96
68853,739.45
38363,771.68
80691,965.16
55468,536.24
74148,609.25
9585,557.47
22544,389.54
34240,648.29
47657,824.39
59315,907.62
67460,452.95
72860,231.76
84513,580.36
28802,199.27
16972,653.32
60031,575.17
19862,833.59
42519,865.81
29500,557.89
47207,217.57
12187,780.16
16844,428.65
60,741.12
13044,927.71
25742,664.2
39185,944.64
51666,789.17
62911,411.15
74662,135.49
87851,470.6
70017,184.47
9711,74.27
744,770.74
75265,902.98
54406,305.95
35111,483.44
20526,268.02
473,614.97
12482,748.76
25331,638.48
39060,330.3
51235,688.05
62329,209.51
75895,872.06
87182,137.34
38883,551.56
62594,890.62
1061,882.28
13283,271.59
25090,492.6
39053,679.61
50594,572.01
62895,677.94
75055,371.55
88309,603.0
54856,412.29
31337,781.96
83775,370.45
59215,872.18
84655,227.88
23406,555.29
86090,367.58
7593,929.28
49504,583.83
39744,688.71
22751,639.2
38961,229.22
29799,399.08
51703,344.41
877,154.11
13917,306.6
26530,963.64
37756,613.16
50756,248.55
63302,511.51
76111,621.45
88221,432.33
6305,621.16
19012,965.29
30778,859.82
44222,355.4
56439,476.16
67762,229.12
80735,467.45
77910,238.88
77177,479.19
25443,577.51
77260,361.59
27535,1022.16
16423,102.58
55862,888.22
10359,847.18
24509,605.42
48399,555.28
23353,484.23
61114,411.45
75083,660.48
72275,913.02
27940,718.3
24191,572.22
24358,659.89
73007,854.41
3888,480.83
16439,738.1
29647,861.97
41193,529.16
54100,267.39
67362,413.62
78624,581.75
86857,726.82
48517,327.54
67525,808.66
31509,161.81
60921,363.89
37377,992.85
11505,669.17
49864,618.47
88428,113.05
63362,761.42
76210,355.59
37491,989.87
55210,423.79
51316,700.37
7984,791.55
20210,974.63
32721,242.07
45939,603.3
57523,990.71
70237,983.87
82455,402.75
62981,138.23
27869,196.69
8516,568.11
20193,987.26
32808,383.33
46221,520.13
58316,735.91
70649,742.15
81936,741.38
61998,585.38
64084,777.27
82722,779.37
42353,410.91
19828,277.45
82031,221.8
63175,963.58
3090,971.32
9599,811.25
22273,691.91
33978,967.82
47408,745.83
58997,590.89
71424,101.63
84543,844.49
24137,905.05
2030,384.72
65639,270.11
44451,772.28
6600,479.11
18146,606.75
30627,335.05
44373,492.03
56348,337.06
67830,122.07
80452,992.25
7218,986.34
19945,972.3
45822,479.17
8074,452.67
45943,830.82
70177,222.61
61944,550.86
48396,635.29
87285,691.07
13516,873.31
51437,961.37
87732,205.78
21109,973.17
8508,243.0
21197,708.13
33357,478.03
46328,290.15
58344,554.56
70528,860.36
82089,877.65
23805,296.6
19224,718.16
43345,891.79
31342,752.02
43327,293.51
3689,194.59
75922,672.95
84989,908.04
64546,1052.18
67508,653.43
69512,281.54
4869,411.56
16133,124.1
29638,404.12
42499,554.57
54561,825.37
67327,369.21
79259,959.63
55860,486.15
57650,952.83
33718,739.99
34059,251.58
35618,611.36
23342,282.81
23477,328.41
63115,1078.18
87738,864.85
4133,588.43
16346,617.25
29581,853.22
42092,925.47
53874,136.14
65814,631.69
78643,479.64
16482,835.09
19992,431.55
38734,272.29
87481,700.65
21153,240.57
72,550.55
62259,984.01
162,469.93
13887,928.5
26645,350.81
39019,299.14
50960,391.59
62378,819.22
75138,463.34
88295,667.6
62877,512.97
18286,594.45
46620,834.36
12843,641.45
76321,433.66
1242,151.75
14271,574.36
26322,988.61
38538,836.33
50799,995.31
62695,957.65
75732,311.0
87692,145.02
11342,945.12
24078,708.27
36673,149.13
48538,586.14
61031,264.35
73514,741.14
86216,834.51
38338,175.5
16774,484.15
5750,562.53
50539,942.88
35971,363.7
86270,765.42
74394,491.47
52116,808.88
45234,661.31
11563,417.19
6411,118.36
72851,243.84
76128,200.61
66379,216.29
20642,468.92
24250,182.74
11589,482.75
37811,705.14
1623,140.14
88231,547.81
50807,539.62
50900,919.59
63515,448.5
20415,459.81
26391,856.27
74716,397.87
14261,146.56
24300,321.12
24736,524.6
38563,1019.85
37235,379.18
10917,929.97
77094,185.3
13824,497.04
1217,831.12
13948,560.55
26471,658.31
37884,930.11
51424,472.92
63436,454.55
75086,156.83
87385,394.37
26175,241.17
21372,978.25
59606,829.64
21779,868.12
46381,778.52
81087,298.66
88017,116.15
58133,967.28
44803,184.81
1348,887.85
87994,194.41
79,180.55
13114,317.9
25235,949.03
38023,514.06
51617,767.99
62713,388.56
75173,896.66
87931,308.7
8651,568.21
19988,418.62
32717,637.15
44801,215.66
57356,978.28
70878,553.86
83464,909.0
7505,933.42
19928,703.77
33686,598.44
45922,932.93
57219,703.45
71071,546.04
82095,167.32
22472,516.27
84723,748.77
80,456.6
87089,732.39
12587,926.24
87389,880.44
26454,632.8
37464,948.76
6150,271.54
18762,834.25
30997,269.78
43544,734.59
55366,933.97
68825,552.03
80355,956.61
31713,990.3
51162,429.01
64046,278.83
28379,422.26
85433,343.63
76031,546.42
30463,271.45
45338,946.45
81,476.52
13303,835.36
25252,203.11
37583,487.85
50548,129.73
62928,320.08
75006,117.2
88512,778.1
74738,142.7
61638,849.59
36230,810.52
45404,901.1
48387,342.7
38623,988.08
52316,327.43
29560,764.55
10479,903.01
21439,403.63
35582,767.64
46663,199.49
60415,824.27
71735,274.4
85167,522.04
27073,733.21
4277,286.46
1368,883.17
49875,600.96
88799,574.88
76452,738.35
25206,409.2
50375,652.99
63915,134.77
12616,614.83
61600,398.09
38218,764.5
13464,719.81
16535,263.45
87695,494.98
41277,451.66
66436,940.3
78548,939.2
5339,297.65
20937,807.76
46146,468.67
70324,335.89
29417,939.89
45487,183.95
23061,461.78
54449,367.02
27946,889.8
42203,108.97
67312,302.3
54184,600.65
84712,711.95
3912,976.46
16667,461.75
29851,900.57
42010,265.23
54072,821.92
66397,585.13
78506,321.83
63250,198.02
12976,416.09
88786,846.67
612,165.17
14024,485.67
26751,281.64
38848,762.05
51144,567.96
62380,353.96
74846,788.45
87731,106.07
35113,689.17
25958,912.97
216,715.15
88202,354.15
57754,741.96
3262,944.63
14364,492.05
27106,166.58
40219,708.41
53142,194.56
65369,642.23
76983,977.35
6560,579.37
52262,144.86
85,798.3
12665,677.46
25211,284.34
38920,186.63
50932,648.62
63000,719.42
74827,351.54
88728,824.07
2953,126.01
15752,569.52
27764,578.08
40249,544.76
52227,747.95
65089,899.56
77798,421.73
19978,281.76
82943,1014.78
12331,570.17
24526,274.96
36494,481.69
48702,182.3
60711,703.02
68892,143.56
73622,501.66
85643,668.24
62813,355.73
50428,326.44
37536,871.89
62518,453.76
53004,361.01
76666,784.99
3277,555.24
54803,644.4
78832,631.31
66503,569.73
32333,95.8
59730,204.76
48659,399.13
36755,580.5
37459,957.89
63182,685.48
50016,871.15
12516,230.51
9838,902.33
22341,628.21
34823,360.89
47927,609.46
58985,968.82
71285,624.59
84337,358.07
9008,830.57
23050,983.95
90,940.1
13553,764.57
26516,624.78
39068,192.5
49920,720.65
62446,417.63
74870,931.9
87412,442.14
39936,165.3
27459,811.74
79827,293.58
23623,564.37
24432,990.86
86802,857.87
73002,118.71
61021,263.03
11130,473.63
48514,898.17
36173,115.76
51544,599.51
62492,542.11
65172,382.47
11214,369.39
53910,674.65
50303,188.2
37510,542.53
5843,302.16
18091,590.69
31614,435.83
43513,750.81
56640,423.72
67629,656.39
80676,657.14
37419,377.85
60652,285.22
36923,373.07
48801,404.96
94,500.53
13211,543.52
25529,211.47
38223,189.73
50611,779.08
62340,385.06
75832,176.8
83802,815.46
87979,412.64
35275,444.82
7136,377.41
71051,761.8
95,552.77
13513,652.36
25845,132.48
29704,938.22
38343,573.45
49943,613.85
62690,109.29
75305,348.9
87680,842.55
17710,725.05
30299,967.25
16334,680.37
68049,128.38
31477,415.11
18758,501.18
25128,949.86
68810,984.35
6197,682.67
79952,426.91
56526,746.59
9804,791.43
23244,824.5
34766,577.52
44468,149.66
46760,544.87
59778,765.41
72793,921.51
85223,342.17
28691,175.93
70788,826.95
58650,540.73
97,485.11
13764,292.77
25684,733.35
38144,568.29
51600,904.94
63703,406.14
75342,856.89
88076,118.59
13087,793.43
88547,472.86
18066,852.32
3921,228.44
16137,926.22
30301,285.71
42456,977.84
54428,873.23
67207,639.0
79651,640.86
31180,356.23
3424,916.73
6260,236.08
77898,955.65
80438,306.22
68313,617.19
43455,334.34
55409,243.49
98,885.78
9998,884.68
63219,337.84
47597,915.82
60193,363.71
78048,296.75
85193,448.75
6731,950.8
34824,568.43
23104,276.53
71631,941.89
3941,224.09
17740,298.93
29625,293.79
41136,631.97
53475,203.87
66964,795.39
79748,753.65
99,513.8
26976,679.54
12895,948.5
25157,398.71
13753,202.55
24717,555.0
36531,497.25
37821,621.45
26434,917.03
71997,565.39
51337,237.56
75846,513.01
36360,863.7
88535,923.26
100,822.83
87757,889.07
39047,126.81
78163,733.94
63309,100.35
75574,305.8
51033,890.95
10215,343.2
25954,693.53
11686,484.73
13832,145.23
85613,584.67
88380,634.71
14392,621.38
42563,607.77
72238,753.8
56222,962.75
76007,761.93
7617,505.4
28677,867.33
9648,605.17
11082,543.72
43308,110.53
71479,385.06
73643,739.92
45038,714.68
78489,614.2
66811,779.59
4390,962.77
12267,677.73
72972,628.27
28599,133.11
5546,561.78
42459,260.42
6499,763.9
16953,353.27
53631,111.75
57180,268.75
44564,219.86
45540,178.05
87202,982.45
3660,974.46
16992,490.99
30251,714.5
41506,897.42
55091,403.34
65813,475.62
79560,496.73
26466,986.23
62554,323.15
52514,471.04
9174,113.44
48125,415.85
84566,551.93
28245,966.5
14843,510.71
36599,709.92
42390,930.77
29761,641.85
126,892.22
13656,651.03
26190,390.18
39114,787.67
51276,765.6
63507,916.34
75234,217.15
79208,229.02
87803,355.18
4951,424.09
84829,565.45
16811,281.06
71926,786.8
29351,822.14
13540,619.48
63576,896.13
14710,230.95
5148,953.0
54906,494.13
6180,700.52
6571,182.35
18267,917.1
31095,273.37
43523,896.19
56539,948.24
69274,442.2
81638,210.74
20182,979.87
39690,840.7
8354,670.65
10587,769.44
81877,835.4
27586,353.53
59697,779.2
108,839.95
13267,271.46
25337,778.98
38726,256.42
51492,679.23
63353,587.97
75365,915.66
87447,482.8
26204,282.31
88476,291.52
48643,907.53
2748,112.8
14428,728.75
28141,591.85
39507,144.94
52702,810.27
60646,318.76
65237,754.91
77648,302.92
672,217.57
87958,420.59
9856,827.11
39574,839.34
73180,887.73
14976,506.58
44788,107.07
43543,883.79
55784,186.43
6055,734.54
84737,182.47
84752,133.53
87144,554.9
40205,536.26
23653,607.91
7013,165.65
19221,260.12
31898,849.12
43586,759.29
56435,204.59
68884,297.74
80820,404.89
19886,199.86
26606,187.53
50541,534.13
38675,266.98
61313,395.84
48869,868.93
37298,531.85
46856,249.38
86796,681.53
11454,224.48
61493,448.25
11685,615.48
24365,283.14
85995,203.7
72953,528.09
3677,639.03
16727,450.97
48152,889.23
34609,158.38
8536,373.49
19874,722.4
32568,882.2
45386,494.15
58117,241.93
70657,580.21
83433,520.73
22059,683.86
36278,254.4
3613,162.62
17557,137.32
29539,132.9
41763,457.77
53369,313.06
66023,467.08
78517,786.27
86359,889.31
11097,519.93
24788,124.22
13989,754.12
31524,303.89
73038,351.44
88364,852.88
39076,643.26
46220,234.07
83382,905.16
37011,483.28
20550,885.36
72933,956.68
51541,789.57
31701,587.45
5168,429.8
80398,764.43
70684,162.78
41972,276.93
6767,555.11
11194,133.85
24932,528.83
35761,873.7
49446,305.11
61877,159.93
74081,601.99
86011,480.68
115,816.85
12941,810.56
25959,306.45
39273,396.13
51586,943.89
62805,319.12
76019,911.62
87022,245.51
9849,517.25
6147,966.77
18231,298.3
22650,935.25
30505,208.75
42953,120.96
55976,712.89
68743,753.97
80251,259.23
28689,585.5
54170,474.07
37327,593.22
42651,251.92
46219,424.76
57466,549.81
70333,760.56
33692,500.08
42907,108.23
16030,784.82
3922,997.29
66000,768.11
29949,821.85
79636,515.39
55096,525.9
42119,583.58
23263,862.86
31474,975.93
74665,521.18
1026,209.95
13932,890.74
26221,325.29
39174,499.56
50993,617.57
63399,268.96
75134,946.07
87908,969.7
1461,377.46
14324,887.35
25661,614.55
37826,533.42
51539,804.13
62873,147.75
74937,760.22
88417,140.43
63791,586.37
27381,102.66
54833,457.14
9947,693.12
23217,654.87
35021,921.74
47390,419.81
60494,614.47
72902,687.38
85116,144.72
11168,362.51
74606,904.79
73319,315.07
86431,393.3
119,97.22
58482,524.42
88731,353.29
587,269.82
13305,548.43
26359,115.12
37864,865.45
50338,461.55
62582,411.92
75817,162.37
87326,645.41
64895,808.76
82590,309.0
70220,550.1
13822,502.61
16594,431.19
51224,128.35
20873,157.25
42511,809.62
28558,222.13
25187,382.09
38902,396.69
3482,794.39
62931,246.63
21080,824.28
75999,204.89
59339,641.12
121,132.55
705,445.98
50794,372.28
47189,784.13
13000,971.31
2479,117.13
61091,862.1
74989,916.64
53217,527.96
4397,417.21
17551,657.68
29168,465.64
41470,787.19
54686,960.32
66128,291.17
79538,763.46
21354,600.57
82472,627.74
12674,803.32
9818,741.57
26683,402.43
5891,905.49
18888,343.15
31424,672.1
42854,349.51
56238,659.89
67678,306.42
80674,754.96
36925,70.02
88175,402.41
9696,439.6
38793,634.12
49984,615.9
60452,162.19
48598,762.85
50792,289.61
14036,877.87
25550,193.59
73499,837.53
3051,904.24
68767,334.48
7599,651.29
74365,817.58
74431,969.31
63017,725.54
75451,672.43
50914,805.26
9739,661.72
20177,367.73
73504,341.86
47198,145.85
13591,843.93
75949,717.57
23277,153.58
78302,437.5
86426,478.19
12817,581.39
63883,813.17
13811,276.63
11180,593.66
77454,887.67
34333,942.38
3721,319.1
16017,827.25
29839,219.82
42444,708.26
54223,955.91
67159,290.67
79746,470.29
79242,301.57
30082,298.76
81022,758.82
68465,954.06
83434,850.35
32200,857.64
33418,537.97
9892,637.65
21769,901.97
34933,240.86
47092,414.64
58745,895.73
71592,293.83
85236,242.39
59477,922.61
71182,167.07
11275,767.81
24505,688.62
36224,493.29
48905,507.64
61642,414.32
73433,737.9
85578,507.41
61993,624.4
86844,892.79
73749,160.25
68306,545.91
81422,942.3
12734,252.27
44295,826.76
28817,414.29
56165,860.38
127,283.16
12600,232.01
25627,936.78
37955,210.42
51249,875.44
62427,330.93
75789,213.73
88318,536.46
59973,606.16
22852,352.46
84901,738.89
33842,629.8
72147,350.17
10016,880.29
34084,636.11
72614,303.18
47130,104.95
33944,466.2
67380,835.91
892,334.96
88717,880.38
29687,547.01
2306,858.33
58314,387.49
20520,441.14
39332,585.12
68343,661.14
4018,170.67
16086,921.54
29505,996.55
42032,497.86
53718,494.49
66068,427.24
79413,188.41
78472,842.24
19831,936.94
35667,850.68
49029,874.52
1869,113.52
13496,777.18
25438,800.12
37712,978.93
50923,278.72
63874,579.14
75412,335.77
83266,930.05
88666,272.34
70907,376.57
38632,695.23
47546,787.83
47202,929.3
60336,327.86
71864,891.36
36177,270.75
57123,586.16
85350,621.73
45618,623.61
24418,350.3
74181,164.57
4953,153.58
36658,482.91
85300,409.76
61858,264.3
10936,852.44
41925,420.1
49598,164.2
75833,334.02
75962,329.02
80498,923.45
34020,456.07
35103,396.35
22065,586.47
86858,647.45
54243,659.39
19597,308.7
23646,106.11
76871,348.52
20356,995.61
81784,858.24
35276,920.53
37414,599.96
25375,605.65
74080,938.38
12724,229.25
87173,518.34
6439,822.28
19469,430.76
30366,811.35
43566,432.15
55497,507.28
68912,430.79
81140,513.07
5900,442.47
17861,913.79
32072,233.46
44137,380.9
56635,494.23
68991,784.65
81511,697.02
31132,116.42
44231,774.8
7863,685.48
19894,712.94
33654,992.88
45479,145.31
57423,413.59
69853,310.81
81985,857.89
14074,334.66
81438,283.11
39102,743.53
138,365.85
87884,635.78
1181,392.36
41269,221.32
13165,406.1
278,474.24
6094,174.58
16569,403.77
26446,686.61
37544,435.53
77712,263.27
54489,149.15
51283,698.54
37880,117.4
63077,664.42
38157,710.64
27234,408.71
18188,693.94
67518,1025.26
34649,526.32
56413,951.2
46290,1003.01
46801,835.97
46996,643.1
84349,529.8
36239,491.45
75601,727.77
139,536.02
12791,471.72
26343,241.71
37584,382.96
44607,839.09
49993,983.93
63934,764.15
75405,983.65
88162,344.99
57916,160.92
7132,456.19
8587,173.65
20975,619.8
21027,939.95
33656,360.75
46136,659.1
57713,648.43
70815,759.04
81718,903.4
32141,167.72
52270,837.67
70209,285.92
82459,518.45
19663,417.56
32621,462.51
20030,973.64
45677,791.08
45689,740.24
21030,914.31
58353,867.74
9183,687.78
23169,817.0
35132,935.62
47093,645.68
60299,714.0
70629,538.04
72848,344.02
83500,548.99
63781,745.45
26306,212.68
76243,969.74
40718,114.69
27361,725.34
64858,567.45
28694,921.42
4066,901.35
17378,838.78
28550,155.29
42744,171.89
54818,777.09
66142,919.41
79866,967.26
28899,512.25
18992,340.57
5775,227.15
19284,953.03
43787,103.34
57535,501.23
9097,431.02
71358,393.38
10896,859.51
23596,278.86
36309,660.45
49627,137.27
60668,534.4
74103,688.41
85753,629.97
86794,317.96
11882,321.22
61574,331.98
1765,583.64
87255,614.33
6239,912.03
6270,504.15
68605,626.56
71552,277.96
57670,683.03
142,178.66
54497,476.79
9865,733.66
22451,254.04
35112,528.61
47882,894.88
58779,630.73
72917,717.14
83737,585.41
198,289.64
16698,841.61
14218,194.1
4134,200.91
29856,757.14
4037,565.86
31527,579.47
