tran_id,tx_type
35710,TRANSFER
9986,TRANSFER
23519,TRANSFER
11516,TRANSFER
20702,TRANSFER
59312,TRANSFER
36025,TRANSFER
85509,TRANSFER
48248,TRANSFER
74273,TRANSFER
61989,TRANSFER
23294,TRANSFER
11597,TRANSFER
1390,TRANSFER
13110,TRANSFER
25373,TRANSFER
38816,TRANSFER
51017,TRANSFER
60714,TRANSFER
64086,TRANSFER
75648,TRANSFER
88721,TRANSFER
36980,TRANSFER
62270,TRANSFER
77069,TRANSFER
31384,TRANSFER
32391,TRANSFER
3913,TRANSFER
17266,TRANSFER
30129,TRANSFER
42518,TRANSFER
53955,TRANSFER
66151,TRANSFER
79108,TRANSFER
81385,TRANSFER
1317,TRANSFER
87662,TRANSFER
76560,TRANSFER
14023,TRANSFER
79503,TRANSFER
11635,TRANSFER
29495,TRANSFER
42817,TRANSFER
17040,TRANSFER
18555,TRANSFER
30761,TRANSFER
20,TRANSFER
3484,TRANSFER
2181,TRANSFER
14926,TRANSFER
26907,TRANSFER
40099,TRANSFER
53099,TRANSFER
65320,TRANSFER
77058,TRANSFER
28678,TRANSFER
21661,TRANSFER
52096,TRANSFER
87392,TRANSFER
3442,TRANSFER
63561,TRANSFER
1364,TRANSFER
86970,TRANSFER
74364,TRANSFER
66067,TRANSFER
67245,TRANSFER
67561,TRANSFER
20390,TRANSFER
72694,TRANSFER
83995,TRANSFER
35478,TRANSFER
67516,TRANSFER
55853,TRANSFER
41429,TRANSFER
8904,TRANSFER
21498,TRANSFER
2405,TRANSFER
58817,TRANSFER
64305,TRANSFER
24500,TRANSFER
86514,TRANSFER
23,TRANSFER
12625,TRANSFER
25143,TRANSFER
37568,TRANSFER
51495,TRANSFER
63746,TRANSFER
74765,TRANSFER
88510,TRANSFER
3931,TRANSFER
15846,TRANSFER
3268,TRANSFER
50837,TRANSFER
65039,TRANSFER
40945,TRANSFER
26877,TRANSFER
76535,TRANSFER
52705,TRANSFER
67828,TRANSFER
56813,TRANSFER
76389,TRANSFER
64083,TRANSFER
10196,TRANSFER
38133,TRANSFER
26587,TRANSFER
62189,TRANSFER
51652,TRANSFER
24,TRANSFER
57074,TRANSFER
31991,TRANSFER
33040,TRANSFER
34203,TRANSFER
36029,TRANSFER
46356,TRANSFER
83502,TRANSFER
87502,TRANSFER
9379,TRANSFER
30216,TRANSFER
34891,TRANSFER
71561,TRANSFER
21933,TRANSFER
58827,TRANSFER
82432,TRANSFER
13136,TRANSFER
72066,TRANSFER
36188,TRANSFER
49856,TRANSFER
64281,TRANSFER
22906,TRANSFER
48301,TRANSFER
43534,TRANSFER
72144,TRANSFER
84948,TRANSFER
21900,TRANSFER
532,TRANSFER
76416,TRANSFER
64893,TRANSFER
2217,TRANSFER
16408,TRANSFER
74478,TRANSFER
23040,TRANSFER
56038,TRANSFER
58140,TRANSFER
84099,TRANSFER
37228,TRANSFER
73734,TRANSFER
74535,TRANSFER
59456,TRANSFER
76662,TRANSFER
40957,TRANSFER
7622,TRANSFER
57638,TRANSFER
71562,TRANSFER
9011,TRANSFER
12637,TRANSFER
62619,TRANSFER
21578,TRANSFER
56824,TRANSFER
35442,TRANSFER
56051,TRANSFER
47040,TRANSFER
59703,TRANSFER
10767,TRANSFER
23146,TRANSFER
35288,TRANSFER
47589,TRANSFER
59853,TRANSFER
72125,TRANSFER
83620,TRANSFER
85186,TRANSFER
23749,TRANSFER
44489,TRANSFER
77415,TRANSFER
28854,TRANSFER
6638,TRANSFER
45938,TRANSFER
60230,TRANSFER
60729,TRANSFER
28485,TRANSFER
3025,TRANSFER
56289,TRANSFER
14841,TRANSFER
40265,TRANSFER
53738,TRANSFER
20734,TRANSFER
52953,TRANSFER
77642,TRANSFER
64517,TRANSFER
51610,TRANSFER
87855,TRANSFER
1371,TRANSFER
87991,TRANSFER
4410,TRANSFER
13318,TRANSFER
78461,TRANSFER
26423,TRANSFER
29829,TRANSFER
63121,TRANSFER
75592,TRANSFER
37940,TRANSFER
48422,TRANSFER
63532,TRANSFER
31315,TRANSFER
34541,TRANSFER
38610,TRANSFER
38267,TRANSFER
77535,TRANSFER
16928,TRANSFER
42212,TRANSFER
6912,TRANSFER
19124,TRANSFER
30663,TRANSFER
43646,TRANSFER
56402,TRANSFER
68017,TRANSFER
81494,TRANSFER
8308,TRANSFER
84575,TRANSFER
72549,TRANSFER
60112,TRANSFER
84645,TRANSFER
1586,TRANSFER
50065,TRANSFER
37765,TRANSFER
65536,TRANSFER
41790,TRANSFER
79896,TRANSFER
30865,TRANSFER
55983,TRANSFER
57750,TRANSFER
47840,TRANSFER
8478,TRANSFER
20767,TRANSFER
33780,TRANSFER
45406,TRANSFER
58611,TRANSFER
69685,TRANSFER
83437,TRANSFER
33696,TRANSFER
34324,TRANSFER
83656,TRANSFER
72047,TRANSFER
35828,TRANSFER
11359,TRANSFER
56525,TRANSFER
23416,TRANSFER
73004,TRANSFER
11691,TRANSFER
61237,TRANSFER
39,TRANSFER
25521,TRANSFER
63917,TRANSFER
13473,TRANSFER
76430,TRANSFER
104,TRANSFER
87251,TRANSFER
357,TRANSFER
63516,TRANSFER
2975,TRANSFER
14650,TRANSFER
26974,TRANSFER
39892,TRANSFER
52648,TRANSFER
64170,TRANSFER
76976,TRANSFER
20602,TRANSFER
81713,TRANSFER
8283,TRANSFER
19703,TRANSFER
33439,TRANSFER
45198,TRANSFER
58592,TRANSFER
69323,TRANSFER
82648,TRANSFER
14231,TRANSFER
37525,TRANSFER
45282,TRANSFER
62522,TRANSFER
57520,TRANSFER
51066,TRANSFER
71376,TRANSFER
75074,TRANSFER
51588,TRANSFER
15722,TRANSFER
27856,TRANSFER
31510,TRANSFER
21172,TRANSFER
33068,TRANSFER
82840,TRANSFER
73987,TRANSFER
35502,TRANSFER
10551,TRANSFER
21747,TRANSFER
34674,TRANSFER
47979,TRANSFER
59324,TRANSFER
71332,TRANSFER
83911,TRANSFER
14073,TRANSFER
75661,TRANSFER
59721,TRANSFER
37579,TRANSFER
217,TRANSFER
37846,TRANSFER
75283,TRANSFER
75218,TRANSFER
26764,TRANSFER
12669,TRANSFER
39431,TRANSFER
2183,TRANSFER
1471,TRANSFER
13629,TRANSFER
26203,TRANSFER
39193,TRANSFER
49952,TRANSFER
63586,TRANSFER
75416,TRANSFER
87456,TRANSFER
30631,TRANSFER
51556,TRANSFER
81552,TRANSFER
44499,TRANSFER
6796,TRANSFER
55490,TRANSFER
68823,TRANSFER
18918,TRANSFER
38265,TRANSFER
44075,TRANSFER
39795,TRANSFER
11740,TRANSFER
38894,TRANSFER
51214,TRANSFER
80558,TRANSFER
43240,TRANSFER
46725,TRANSFER
38986,TRANSFER
25185,TRANSFER
27954,TRANSFER
17572,TRANSFER
10608,TRANSFER
84085,TRANSFER
49366,TRANSFER
21867,TRANSFER
38235,TRANSFER
59944,TRANSFER
9431,TRANSFER
46108,TRANSFER
1178,TRANSFER
35598,TRANSFER
10620,TRANSFER
21857,TRANSFER
35698,TRANSFER
47804,TRANSFER
59756,TRANSFER
72164,TRANSFER
84150,TRANSFER
84348,TRANSFER
72573,TRANSFER
47940,TRANSFER
3446,TRANSFER
38042,TRANSFER
59510,TRANSFER
83485,TRANSFER
45,TRANSFER
14150,TRANSFER
24988,TRANSFER
38701,TRANSFER
50545,TRANSFER
63514,TRANSFER
75169,TRANSFER
88654,TRANSFER
17849,TRANSFER
5928,TRANSFER
24226,TRANSFER
36147,TRANSFER
73335,TRANSFER
86912,TRANSFER
11811,TRANSFER
32832,TRANSFER
69901,TRANSFER
23666,TRANSFER
49680,TRANSFER
61205,TRANSFER
43545,TRANSFER
110,TRANSFER
50012,TRANSFER
49852,TRANSFER
30388,TRANSFER
7963,TRANSFER
23023,TRANSFER
28696,TRANSFER
14402,TRANSFER
84466,TRANSFER
36913,TRANSFER
8710,TRANSFER
22938,TRANSFER
9419,TRANSFER
44242,TRANSFER
84766,TRANSFER
5999,TRANSFER
17998,TRANSFER
30918,TRANSFER
43275,TRANSFER
56172,TRANSFER
69136,TRANSFER
72335,TRANSFER
80635,TRANSFER
14696,TRANSFER
81083,TRANSFER
65205,TRANSFER
27937,TRANSFER
64341,TRANSFER
77457,TRANSFER
51959,TRANSFER
40046,TRANSFER
48390,TRANSFER
8533,TRANSFER
54970,TRANSFER
9095,TRANSFER
22886,TRANSFER
34794,TRANSFER
47962,TRANSFER
59365,TRANSFER
72685,TRANSFER
83487,TRANSFER
19522,TRANSFER
6610,TRANSFER
80311,TRANSFER
8182,TRANSFER
58747,TRANSFER
60306,TRANSFER
47281,TRANSFER
23271,TRANSFER
62923,TRANSFER
9673,TRANSFER
60140,TRANSFER
72534,TRANSFER
34704,TRANSFER
83797,TRANSFER
67034,TRANSFER
42054,TRANSFER
16349,TRANSFER
40694,TRANSFER
4521,TRANSFER
79066,TRANSFER
54712,TRANSFER
29116,TRANSFER
2416,TRANSFER
6353,TRANSFER
80684,TRANSFER
18760,TRANSFER
58199,TRANSFER
8430,TRANSFER
85246,TRANSFER
33005,TRANSFER
71885,TRANSFER
19731,TRANSFER
7398,TRANSFER
32735,TRANSFER
58348,TRANSFER
7929,TRANSFER
20111,TRANSFER
32404,TRANSFER
45878,TRANSFER
57960,TRANSFER
69944,TRANSFER
83033,TRANSFER
83195,TRANSFER
70286,TRANSFER
45929,TRANSFER
49516,TRANSFER
228,TRANSFER
12768,TRANSFER
25500,TRANSFER
33482,TRANSFER
38048,TRANSFER
50540,TRANSFER
62937,TRANSFER
75920,TRANSFER
88644,TRANSFER
8339,TRANSFER
19983,TRANSFER
55322,TRANSFER
6106,TRANSFER
33664,TRANSFER
68571,TRANSFER
31080,TRANSFER
57865,TRANSFER
17350,TRANSFER
19005,TRANSFER
43461,TRANSFER
48037,TRANSFER
79974,TRANSFER
38081,TRANSFER
65074,TRANSFER
27205,TRANSFER
51917,TRANSFER
79333,TRANSFER
42460,TRANSFER
32907,TRANSFER
20389,TRANSFER
25368,TRANSFER
49975,TRANSFER
87316,TRANSFER
68853,TRANSFER
38363,TRANSFER
80691,TRANSFER
55468,TRANSFER
74148,TRANSFER
9585,TRANSFER
22544,TRANSFER
34240,TRANSFER
47657,TRANSFER
59315,TRANSFER
67460,TRANSFER
72860,TRANSFER
84513,TRANSFER
28802,TRANSFER
16972,TRANSFER
60031,TRANSFER
19862,TRANSFER
42519,TRANSFER
29500,TRANSFER
47207,TRANSFER
12187,TRANSFER
16844,TRANSFER
60,TRANSFER
13044,TRANSFER
25742,TRANSFER
39185,TRANSFER
51666,TRANSFER
62911,TRANSFER
74662,TRANSFER
87851,TRANSFER
70017,TRANSFER
9711,TRANSFER
744,TRANSFER
75265,TRANSFER
54406,TRANSFER
35111,TRANSFER
20526,TRANSFER
473,TRANSFER
12482,TRANSFER
25331,TRANSFER
39060,TRANSFER
51235,TRANSFER
62329,TRANSFER
75895,TRANSFER
87182,TRANSFER
38883,TRANSFER
62594,TRANSFER
1061,TRANSFER
13283,TRANSFER
25090,TRANSFER
39053,TRANSFER
50594,TRANSFER
62895,TRANSFER
75055,TRANSFER
88309,TRANSFER
54856,TRANSFER
31337,TRANSFER
83775,TRANSFER
59215,TRANSFER
84655,TRANSFER
23406,TRANSFER
86090,TRANSFER
7593,TRANSFER
49504,TRANSFER
39744,TRANSFER
22751,TRANSFER
38961,TRANSFER
29799,TRANSFER
51703,TRANSFER
877,TRANSFER
13917,TRANSFER
26530,TRANSFER
37756,TRANSFER
50756,TRANSFER
63302,TRANSFER
76111,TRANSFER
88221,TRANSFER
6305,TRANSFER
19012,TRANSFER
30778,TRANSFER
44222,TRANSFER
56439,TRANSFER
67762,TRANSFER
80735,TRANSFER
77910,TRANSFER
77177,TRANSFER
25443,TRANSFER
77260,TRANSFER
27535,TRANSFER
16423,TRANSFER
55862,TRANSFER
10359,TRANSFER
24509,TRANSFER
48399,TRANSFER
23353,TRANSFER
61114,TRANSFER
75083,TRANSFER
72275,TRANSFER
27940,TRANSFER
24191,TRANSFER
24358,TRANSFER
73007,TRANSFER
3888,TRANSFER
16439,TRANSFER
29647,TRANSFER
41193,TRANSFER
54100,TRANSFER
67362,TRANSFER
78624,TRANSFER
86857,TRANSFER
48517,TRANSFER
67525,TRANSFER
31509,TRANSFER
60921,TRANSFER
37377,TRANSFER
11505,TRANSFER
49864,TRANSFER
88428,TRANSFER
63362,TRANSFER
76210,TRANSFER
37491,TRANSFER
55210,TRANSFER
51316,TRANSFER
7984,TRANSFER
20210,TRANSFER
32721,TRANSFER
45939,TRANSFER
57523,TRANSFER
70237,TRANSFER
82455,TRANSFER
62981,TRANSFER
27869,TRANSFER
8516,TRANSFER
20193,TRANSFER
32808,TRANSFER
46221,TRANSFER
58316,TRANSFER
70649,TRANSFER
81936,TRANSFER
61998,TRANSFER
64084,TRANSFER
82722,TRANSFER
42353,TRANSFER
19828,TRANSFER
82031,TRANSFER
63175,TRANSFER
3090,TRANSFER
9599,TRANSFER
22273,TRANSFER
33978,TRANSFER
47408,TRANSFER
58997,TRANSFER
71424,TRANSFER
84543,TRANSFER
24137,TRANSFER
2030,TRANSFER
65639,TRANSFER
44451,TRANSFER
6600,TRANSFER
18146,TRANSFER
30627,TRANSFER
44373,TRANSFER
56348,TRANSFER
67830,TRANSFER
80452,TRANSFER
7218,TRANSFER
19945,TRANSFER
45822,TRANSFER
8074,TRANSFER
45943,TRANSFER
70177,TRANSFER
61944,TRANSFER
48396,TRANSFER
87285,TRANSFER
13516,TRANSFER
51437,TRANSFER
87732,TRANSFER
21109,TRANSFER
8508,TRANSFER
21197,TRANSFER
33357,TRANSFER
46328,TRANSFER
58344,TRANSFER
70528,TRANSFER
82089,TRANSFER
23805,TRANSFER
19224,TRANSFER
43345,TRANSFER
31342,TRANSFER
43327,TRANSFER
3689,TRANSFER
75922,TRANSFER
84989,TRANSFER
64546,TRANSFER
67508,TRANSFER
69512,TRANSFER
4869,TRANSFER
16133,TRANSFER
29638,TRANSFER
42499,TRANSFER
54561,TRANSFER
67327,TRANSFER
79259,TRANSFER
55860,TRANSFER
57650,TRANSFER
33718,TRANSFER
34059,TRANSFER
35618,TRANSFER
23342,TRANSFER
23477,TRANSFER
63115,TRANSFER
87738,TRANSFER
4133,TRANSFER
16346,TRANSFER
29581,TRANSFER
42092,TRANSFER
53874,TRANSFER
65814,TRANSFER
78643,TRANSFER
16482,TRANSFER
19992,TRANSFER
38734,TRANSFER
87481,TRANSFER
21153,TRANSFER
72,TRANSFER
62259,TRANSFER
162,TRANSFER
13887,TRANSFER
26645,TRANSFER
39019,TRANSFER
50960,TRANSFER
62378,TRANSFER
75138,TRANSFER
88295,TRANSFER
62877,TRANSFER
18286,TRANSFER
46620,TRANSFER
12843,TRANSFER
76321,TRANSFER
1242,TRANSFER
14271,TRANSFER
26322,TRANSFER
38538,TRANSFER
50799,TRANSFER
62695,TRANSFER
75732,TRANSFER
87692,TRANSFER
11342,TRANSFER
24078,TRANSFER
36673,TRANSFER
48538,TRANSFER
61031,TRANSFER
73514,TRANSFER
86216,TRANSFER
38338,TRANSFER
16774,TRANSFER
5750,TRANSFER
50539,TRANSFER
35971,TRANSFER
86270,TRANSFER
74394,TRANSFER
52116,TRANSFER
45234,TRANSFER
11563,TRANSFER
6411,TRANSFER
72851,TRANSFER
76128,TRANSFER
66379,TRANSFER
20642,TRANSFER
24250,TRANSFER
11589,TRANSFER
37811,TRANSFER
1623,TRANSFER
88231,TRANSFER
50807,TRANSFER
50900,TRANSFER
63515,TRANSFER
20415,TRANSFER
26391,TRANSFER
74716,TRANSFER
14261,TRANSFER
24300,TRANSFER
24736,TRANSFER
38563,TRANSFER
37235,TRANSFER
10917,TRANSFER
77094,TRANSFER
13824,TRANSFER
1217,TRANSFER
13948,TRANSFER
26471,TRANSFER
37884,TRANSFER
51424,TRANSFER
63436,TRANSFER
75086,TRANSFER
87385,TRANSFER
26175,TRANSFER
21372,TRANSFER
59606,TRANSFER
21779,TRANSFER
46381,TRANSFER
81087,TRANSFER
88017,TRANSFER
58133,TRANSFER
44803,TRANSFER
1348,TRANSFER
87994,TRANSFER
79,TRANSFER
13114,TRANSFER
25235,TRANSFER
38023,TRANSFER
51617,TRANSFER
62713,TRANSFER
75173,TRANSFER
87931,TRANSFER
8651,TRANSFER
19988,TRANSFER
32717,TRANSFER
44801,TRANSFER
57356,TRANSFER
70878,TRANSFER
83464,TRANSFER
7505,TRANSFER
19928,TRANSFER
33686,TRANSFER
45922,TRANSFER
57219,TRANSFER
71071,TRANSFER
82095,TRANSFER
22472,TRANSFER
84723,TRANSFER
80,TRANSFER
87089,TRANSFER
12587,TRANSFER
87389,TRANSFER
26454,TRANSFER
37464,TRANSFER
6150,TRANSFER
18762,TRANSFER
30997,TRANSFER
43544,TRANSFER
55366,TRANSFER
68825,TRANSFER
80355,TRANSFER
31713,TRANSFER
51162,TRANSFER
64046,TRANSFER
28379,TRANSFER
85433,TRANSFER
76031,TRANSFER
30463,TRANSFER
45338,TRANSFER
81,TRANSFER
13303,TRANSFER
25252,TRANSFER
37583,TRANSFER
50548,TRANSFER
62928,TRANSFER
75006,TRANSFER
88512,TRANSFER
74738,TRANSFER
61638,TRANSFER
36230,TRANSFER
45404,TRANSFER
48387,TRANSFER
38623,TRANSFER
52316,TRANSFER
29560,TRANSFER
10479,TRANSFER
21439,TRANSFER
35582,TRANSFER
46663,TRANSFER
60415,TRANSFER
71735,TRANSFER
85167,TRANSFER
27073,TRANSFER
4277,TRANSFER
1368,TRANSFER
49875,TRANSFER
88799,TRANSFER
76452,TRANSFER
25206,TRANSFER
50375,TRANSFER
63915,TRANSFER
12616,TRANSFER
61600,TRANSFER
38218,TRANSFER
13464,TRANSFER
16535,TRANSFER
87695,TRANSFER
41277,TRANSFER
66436,TRANSFER
78548,TRANSFER
5339,TRANSFER
20937,TRANSFER
46146,TRANSFER
70324,TRANSFER
29417,TRANSFER
45487,TRANSFER
23061,TRANSFER
54449,TRANSFER
27946,TRANSFER
42203,TRANSFER
67312,TRANSFER
54184,TRANSFER
84712,TRANSFER
3912,TRANSFER
16667,TRANSFER
29851,TRANSFER
42010,TRANSFER
54072,TRANSFER
66397,TRANSFER
78506,TRANSFER
63250,TRANSFER
12976,TRANSFER
88786,TRANSFER
612,TRANSFER
14024,TRANSFER
26751,TRANSFER
38848,TRANSFER
51144,TRANSFER
62380,TRANSFER
74846,TRANSFER
87731,TRANSFER
35113,TRANSFER
25958,TRANSFER
216,TRANSFER
88202,TRANSFER
57754,TRANSFER
3262,TRANSFER
14364,TRANSFER
27106,TRANSFER
40219,TRANSFER
53142,TRANSFER
65369,TRANSFER
76983,TRANSFER
6560,TRANSFER
52262,TRANSFER
85,TRANSFER
12665,TRANSFER
25211,TRANSFER
38920,TRANSFER
50932,TRANSFER
63000,TRANSFER
74827,TRANSFER
88728,TRANSFER
2953,TRANSFER
15752,TRANSFER
27764,TRANSFER
40249,TRANSFER
52227,TRANSFER
65089,TRANSFER
77798,TRANSFER
19978,TRANSFER
82943,TRANSFER
12331,TRANSFER
24526,TRANSFER
36494,TRANSFER
48702,TRANSFER
60711,TRANSFER
68892,TRANSFER
73622,TRANSFER
85643,TRANSFER
62813,TRANSFER
50428,TRANSFER
37536,TRANSFER
62518,TRANSFER
53004,TRANSFER
76666,TRANSFER
3277,TRANSFER
54803,TRANSFER
78832,TRANSFER
66503,TRANSFER
32333,TRANSFER
59730,TRANSFER
48659,TRANSFER
36755,TRANSFER
37459,TRANSFER
63182,TRANSFER
50016,TRANSFER
12516,TRANSFER
9838,TRANSFER
22341,TRANSFER
34823,TRANSFER
47927,TRANSFER
58985,TRANSFER
71285,TRANSFER
84337,TRANSFER
9008,TRANSFER
23050,TRANSFER
90,TRANSFER
13553,TRANSFER
26516,TRANSFER
39068,TRANSFER
49920,TRANSFER
62446,TRANSFER
74870,TRANSFER
87412,TRANSFER
39936,TRANSFER
27459,TRANSFER
79827,TRANSFER
23623,TRANSFER
24432,TRANSFER
86802,TRANSFER
73002,TRANSFER
61021,TRANSFER
11130,TRANSFER
48514,TRANSFER
36173,TRANSFER
51544,TRANSFER
62492,TRANSFER
65172,TRANSFER
11214,TRANSFER
53910,TRANSFER
50303,TRANSFER
37510,TRANSFER
5843,TRANSFER
18091,TRANSFER
31614,TRANSFER
43513,TRANSFER
56640,TRANSFER
67629,TRANSFER
80676,TRANSFER
37419,TRANSFER
60652,TRANSFER
36923,TRANSFER
48801,TRANSFER
94,TRANSFER
13211,TRANSFER
25529,TRANSFER
38223,TRANSFER
50611,TRANSFER
62340,TRANSFER
75832,TRANSFER
83802,TRANSFER
87979,TRANSFER
35275,TRANSFER
7136,TRANSFER
71051,TRANSFER
95,TRANSFER
13513,TRANSFER
25845,TRANSFER
29704,TRANSFER
38343,TRANSFER
49943,TRANSFER
62690,TRANSFER
75305,TRANSFER
87680,TRANSFER
17710,TRANSFER
30299,TRANSFER
16334,TRANSFER
68049,TRANSFER
31477,TRANSFER
18758,TRANSFER
25128,TRANSFER
68810,TRANSFER
6197,TRANSFER
79952,TRANSFER
56526,TRANSFER
9804,TRANSFER
23244,TRANSFER
34766,TRANSFER
44468,TRANSFER
46760,TRANSFER
59778,TRANSFER
72793,TRANSFER
85223,TRANSFER
28691,TRANSFER
70788,TRANSFER
58650,TRANSFER
97,TRANSFER
13764,TRANSFER
25684,TRANSFER
38144,TRANSFER
51600,TRANSFER
63703,TRANSFER
75342,TRANSFER
88076,TRANSFER
13087,TRANSFER
88547,TRANSFER
18066,TRANSFER
3921,TRANSFER
16137,TRANSFER
30301,TRANSFER
42456,TRANSFER
54428,TRANSFER
67207,TRANSFER
79651,TRANSFER
31180,TRANSFER
3424,TRANSFER
6260,TRANSFER
77898,TRANSFER
80438,TRANSFER
68313,TRANSFER
43455,TRANSFER
55409,TRANSFER
98,TRANSFER
9998,TRANSFER
63219,TRANSFER
47597,TRANSFER
60193,TRANSFER
78048,TRANSFER
85193,TRANSFER
6731,TRANSFER
34824,TRANSFER
23104,TRANSFER
71631,TRANSFER
3941,TRANSFER
17740,TRANSFER
29625,TRANSFER
41136,TRANSFER
53475,TRANSFER
66964,TRANSFER
79748,TRANSFER
99,TRANSFER
26976,TRANSFER
12895,TRANSFER
25157,TRANSFER
13753,TRANSFER
24717,TRANSFER
36531,TRANSFER
37821,TRANSFER
26434,TRANSFER
71997,TRANSFER
51337,TRANSFER
75846,TRANSFER
36360,TRANSFER
88535,TRANSFER
100,TRANSFER
87757,TRANSFER
39047,TRANSFER
78163,TRANSFER
63309,TRANSFER
75574,TRANSFER
51033,TRANSFER
10215,TRANSFER
25954,TRANSFER
11686,TRANSFER
13832,TRANSFER
85613,TRANSFER
88380,TRANSFER
14392,TRANSFER
42563,TRANSFER
72238,TRANSFER
56222,TRANSFER
76007,TRANSFER
7617,TRANSFER
28677,TRANSFER
