tran_id,orig_branch_id
64086,1
75648,1
88721,1
36980,1
62270,1
77069,1
31384,1
32391,1
3913,1
17266,1
30129,1
42518,1
53955,1
66151,1
79108,1
81385,1
1317,1
87662,1
76560,1
14023,1
79503,1
11635,1
29495,1
42817,1
17040,1
18555,1
30761,1
20,1
3484,1
2181,1
14926,1
26907,1
40099,1
53099,1
65320,1
77058,1
28678,1
21661,1
52096,1
87392,1
3442,1
63561,1
1364,1
86970,1
74364,1
66067,1
67245,1
67561,1
20390,1
72694,1
83995,1
35478,1
67516,1
55853,1
41429,1
8904,1
21498,1
2405,1
58817,1
64305,1
24500,1
86514,1
23,1
12625,1
25143,1
37568,1
51495,1
63746,1
74765,1
88510,1
3931,1
15846,1
3268,1
50837,1
65039,1
40945,1
26877,1
76535,1
52705,1
67828,1
56813,1
76389,1
64083,1
10196,1
38133,1
26587,1
62189,1
51652,1
24,1
57074,1
31991,1
33040,1
34203,1
36029,1
46356,1
83502,1
87502,1
9379,1
30216,1
34891,1
71561,1
21933,1
58827,1
82432,1
13136,1
72066,1
36188,1
49856,1
64281,1
22906,1
48301,1
43534,1
72144,1
84948,1
21900,1
532,1
76416,1
64893,1
2217,1
16408,1
74478,1
23040,1
56038,1
58140,1
84099,1
37228,1
73734,1
74535,1
59456,1
76662,1
40957,1
7622,1
57638,1
71562,1
9011,1
12637,1
62619,1
21578,1
56824,1
35442,1
56051,1
47040,1
59703,1
10767,1
23146,1
35288,1
47589,1
59853,1
72125,1
83620,1
85186,1
23749,1
44489,1
77415,1
28854,1
6638,1
45938,1
60230,1
60729,1
28485,1
3025,1
56289,1
14841,1
40265,1
53738,1
20734,1
52953,1
77642,1
64517,1
51610,1
87855,1
1371,1
87991,1
4410,1
13318,1
78461,1
26423,1
29829,1
63121,1
75592,1
37940,1
48422,1
63532,1
31315,1
34541,1
38610,1
38267,1
77535,1
16928,1
42212,1
6912,1
19124,1
30663,1
43646,1
56402,1
68017,1
81494,1
8308,1
84575,1
72549,1
60112,1
84645,1
1586,1
50065,1
37765,1
65536,1
41790,1
79896,1
30865,1
55983,1
57750,1
47840,1
8478,1
20767,1
33780,1
45406,1
58611,1
69685,1
83437,1
33696,1
34324,1
83656,1
72047,1
35828,1
11359,1
56525,1
23416,1
73004,1
11691,1
61237,1
39,1
25521,1
63917,1
13473,1
76430,1
104,1
87251,1
357,1
63516,1
2975,1
14650,1
26974,1
39892,1
52648,1
64170,1
76976,1
20602,1
81713,1
8283,1
19703,1
33439,1
45198,1
58592,1
69323,1
82648,1
14231,1
37525,1
45282,1
62522,1
57520,1
51066,1
71376,1
75074,1
51588,1
15722,1
27856,1
31510,1
21172,1
33068,1
82840,1
73987,1
35502,1
10551,1
21747,1
34674,1
47979,1
59324,1
71332,1
83911,1
14073,1
75661,1
59721,1
37579,1
217,1
37846,1
75283,1
75218,1
26764,1
12669,1
39431,1
2183,1
1471,1
13629,1
26203,1
39193,1
49952,1
63586,1
75416,1
87456,1
30631,1
51556,1
81552,1
44499,1
6796,1
55490,1
68823,1
18918,1
38265,1
44075,1
39795,1
11740,1
38894,1
51214,1
80558,1
43240,1
46725,1
38986,1
25185,1
27954,1
17572,1
10608,1
84085,1
49366,1
21867,1
38235,1
59944,1
9431,1
46108,1
1178,1
35598,1
10620,1
21857,1
35698,1
47804,1
59756,1
72164,1
84150,1
84348,1
72573,1
47940,1
3446,1
38042,1
59510,1
83485,1
45,1
14150,1
24988,1
38701,1
50545,1
63514,1
75169,1
88654,1
17849,1
5928,1
24226,1
36147,1
73335,1
86912,1
11811,1
32832,1
69901,1
23666,1
49680,1
61205,1
43545,1
110,1
50012,1
49852,1
30388,1
7963,1
23023,1
28696,1
14402,1
84466,1
36913,1
8710,1
22938,1
9419,1
44242,1
84766,1
5999,1
17998,1
30918,1
43275,1
56172,1
69136,1
72335,1
80635,1
14696,1
81083,1
65205,1
27937,1
64341,1
77457,1
51959,1
40046,1
48390,1
8533,1
54970,1
9095,1
22886,1
34794,1
47962,1
59365,1
72685,1
83487,1
19522,1
6610,1
80311,1
8182,1
58747,1
60306,1
47281,1
23271,1
62923,1
9673,1
60140,1
72534,1
34704,1
83797,1
67034,1
42054,1
16349,1
40694,1
4521,1
79066,1
54712,1
29116,1
2416,1
6353,1
80684,1
18760,1
58199,1
8430,1
85246,1
33005,1
71885,1
19731,1
7398,1
32735,1
58348,1
7929,1
20111,1
32404,1
45878,1
57960,1
69944,1
83033,1
83195,1
70286,1
45929,1
49516,1
228,1
12768,1
25500,1
33482,1
38048,1
50540,1
62937,1
75920,1
88644,1
8339,1
19983,1
55322,1
6106,1
33664,1
68571,1
31080,1
57865,1
17350,1
19005,1
43461,1
48037,1
79974,1
38081,1
65074,1
27205,1
51917,1
79333,1
42460,1
32907,1
20389,1
25368,1
49975,1
87316,1
68853,1
38363,1
80691,1
55468,1
74148,1
9585,1
22544,1
34240,1
47657,1
59315,1
67460,1
72860,1
84513,1
28802,1
16972,1
60031,1
19862,1
42519,1
29500,1
47207,1
12187,1
16844,1
60,1
13044,1
25742,1
39185,1
51666,1
62911,1
74662,1
87851,1
70017,1
9711,1
744,1
75265,1
54406,1
35111,1
20526,1
473,1
12482,1
25331,1
39060,1
51235,1
62329,1
75895,1
87182,1
38883,1
62594,1
1061,1
13283,1
25090,1
39053,1
50594,1
62895,1
75055,1
88309,1
54856,1
31337,1
83775,1
59215,1
84655,1
23406,1
86090,1
7593,1
49504,1
39744,1
22751,1
38961,1
29799,1
51703,1
877,1
13917,1
26530,1
37756,1
50756,1
63302,1
76111,1
88221,1
6305,1
19012,1
30778,1
44222,1
56439,1
67762,1
80735,1
77910,1
77177,1
25443,1
77260,1
27535,1
16423,1
55862,1
10359,1
24509,1
48399,1
23353,1
61114,1
75083,1
72275,1
27940,1
24191,1
24358,1
73007,1
3888,1
16439,1
29647,1
41193,1
54100,1
67362,1
78624,1
86857,1
48517,1
67525,1
31509,1
60921,1
37377,1
11505,1
49864,1
88428,1
63362,1
76210,1
37491,1
55210,1
51316,1
7984,1
20210,1
32721,1
45939,1
57523,1
70237,1
82455,1
62981,1
27869,1
8516,1
20193,1
32808,1
46221,1
58316,1
70649,1
81936,1
61998,1
64084,1
82722,1
42353,1
19828,1
82031,1
63175,1
3090,1
9599,1
22273,1
33978,1
47408,1
58997,1
71424,1
84543,1
24137,1
2030,1
65639,1
44451,1
6600,1
18146,1
30627,1
44373,1
56348,1
67830,1
80452,1
7218,1
19945,1
45822,1
8074,1
45943,1
70177,1
61944,1
48396,1
87285,1
13516,1
51437,1
87732,1
21109,1
8508,1
21197,1
33357,1
46328,1
58344,1
70528,1
82089,1
23805,1
19224,1
43345,1
31342,1
43327,1
3689,1
75922,1
84989,1
64546,1
67508,1
69512,1
4869,1
16133,1
29638,1
42499,1
54561,1
67327,1
79259,1
55860,1
57650,1
33718,1
34059,1
35618,1
23342,1
23477,1
63115,1
87738,1
4133,1
16346,1
29581,1
42092,1
53874,1
65814,1
78643,1
16482,1
19992,1
38734,1
87481,1
21153,1
72,1
62259,1
162,1
13887,1
26645,1
39019,1
50960,1
62378,1
75138,1
88295,1
62877,1
18286,1
46620,1
12843,1
76321,1
1242,1
14271,1
26322,1
38538,1
50799,1
62695,1
75732,1
87692,1
11342,1
24078,1
36673,1
48538,1
61031,1
73514,1
86216,1
38338,1
16774,1
5750,1
50539,1
35971,1
86270,1
74394,1
52116,1
45234,1
11563,1
6411,1
72851,1
76128,1
66379,1
20642,1
24250,1
11589,1
37811,1
1623,1
88231,1
50807,1
50900,1
63515,1
20415,1
26391,1
74716,1
14261,1
24300,1
24736,1
38563,1
37235,1
10917,1
77094,1
13824,1
1217,1
13948,1
26471,1
37884,1
51424,1
63436,1
75086,1
87385,1
26175,1
21372,1
59606,1
21779,1
46381,1
81087,1
88017,1
58133,1
44803,1
1348,1
87994,1
79,1
13114,1
25235,1
38023,1
51617,1
62713,1
75173,1
87931,1
8651,1
19988,1
32717,1
44801,1
57356,1
70878,1
83464,1
7505,1
19928,1
33686,1
45922,1
57219,1
71071,1
82095,1
22472,1
84723,1
80,1
87089,1
12587,1
87389,1
26454,1
37464,1
6150,1
18762,1
30997,1
43544,1
55366,1
68825,1
80355,1
31713,1
51162,1
64046,1
28379,1
85433,1
76031,1
30463,1
45338,1
81,1
13303,1
25252,1
37583,1
50548,1
62928,1
75006,1
88512,1
74738,1
61638,1
36230,1
45404,1
48387,1
38623,1
52316,1
29560,1
10479,1
21439,1
35582,1
46663,1
60415,1
71735,1
85167,1
27073,1
4277,1
1368,1
49875,1
88799,1
76452,1
25206,1
50375,1
63915,1
12616,1
61600,1
38218,1
13464,1
16535,1
87695,1
41277,1
66436,1
78548,1
5339,1
20937,1
46146,1
70324,1
29417,1
45487,1
23061,1
54449,1
27946,1
42203,1
67312,1
54184,1
84712,1
3912,1
16667,1
29851,1
42010,1
54072,1
66397,1
78506,1
63250,1
12976,1
88786,1
612,1
14024,1
26751,1
38848,1
51144,1
62380,1
74846,1
87731,1
35113,1
25958,1
216,1
88202,1
57754,1
3262,1
14364,1
27106,1
40219,1
53142,1
65369,1
76983,1
6560,1
52262,1
85,1
12665,1
25211,1
38920,1
50932,1
63000,1
74827,1
88728,1
2953,1
15752,1
27764,1
40249,1
52227,1
65089,1
77798,1
19978,1
82943,1
12331,1
24526,1
36494,1
48702,1
60711,1
68892,1
73622,1
85643,1
62813,1
50428,1
37536,1
62518,1
53004,1
76666,1
3277,1
54803,1
78832,1
66503,1
32333,1
59730,1
48659,1
36755,1
37459,1
63182,1
50016,1
12516,1
9838,1
22341,1
34823,1
47927,1
58985,1
71285,1
84337,1
9008,1
23050,1
90,1
13553,1
26516,1
39068,1
49920,1
62446,1
74870,1
87412,1
39936,1
27459,1
79827,1
23623,1
24432,1
86802,1
73002,1
61021,1
11130,1
48514,1
36173,1
51544,1
62492,1
65172,1
11214,1
53910,1
50303,1
37510,1
5843,1
18091,1
31614,1
43513,1
56640,1
67629,1
80676,1
37419,1
60652,1
36923,1
48801,1
94,1
13211,1
25529,1
38223,1
50611,1
62340,1
75832,1
83802,1
87979,1
35275,1
7136,1
71051,1
95,1
13513,1
25845,1
29704,1
38343,1
49943,1
62690,1
75305,1
87680,1
17710,1
30299,1
16334,1
68049,1
31477,1
18758,1
25128,1
68810,1
6197,1
79952,1
56526,1
9804,1
23244,1
34766,1
44468,1
46760,1
59778,1
72793,1
85223,1
28691,1
70788,1
58650,1
97,1
13764,1
25684,1
38144,1
51600,1
63703,1
75342,1
88076,1
13087,1
88547,1
18066,1
3921,1
16137,1
30301,1
42456,1
54428,1
67207,1
79651,1
31180,1
3424,1
6260,1
77898,1
80438,1
68313,1
43455,1
55409,1
98,1
9998,1
63219,1
47597,1
60193,1
78048,1
85193,1
6731,1
34824,1
23104,1
71631,1
3941,1
17740,1
29625,1
41136,1
53475,1
66964,1
79748,1
99,1
26976,1
12895,1
25157,1
13753,1
24717,1
36531,1
37821,1
26434,1
71997,1
51337,1
75846,1
36360,1
88535,1
100,1
87757,1
39047,1
78163,1
63309,1
75574,1
51033,1
10215,1
25954,1
11686,1
13832,1
85613,1
88380,1
14392,1
42563,1
72238,1
56222,1
76007,1
7617,1
28677,1
9648,1
11082,1
43308,1
71479,1
73643,1
45038,1
78489,1
66811,1
4390,1
12267,1
72972,1
28599,1
5546,1
42459,1
6499,1
16953,1
53631,1
57180,1
44564,1
45540,1
87202,1
3660,1
16992,1
30251,1
41506,1
55091,1
65813,1
79560,1
26466,1
62554,1
52514,1
9174,1
48125,1
84566,1
28245,1
14843,1
36599,1
42390,1
29761,1
126,1
13656,1
26190,1
39114,1
51276,1
63507,1
75234,1
79208,1
87803,1
4951,1
84829,1
16811,1
71926,1
29351,1
13540,1
63576,1
14710,1
5148,1
54906,1
6180,1
6571,1
18267,1
31095,1
43523,1
56539,1
69274,1
81638,1
20182,1
39690,1
8354,1
10587,1
81877,1
27586,1
59697,1
108,1
13267,1
25337,1
38726,1
51492,1
63353,1
75365,1
87447,1
26204,1
88476,1
48643,1
2748,1
14428,1
28141,1
39507,1
52702,1
60646,1
65237,1
77648,1
672,1
87958,1
9856,1
39574,1
73180,1
14976,1
44788,1
43543,1
55784,1
6055,1
84737,1
84752,1
87144,1
40205,1
23653,1
7013,1
19221,1
31898,1
43586,1
56435,1
68884,1
80820,1
19886,1
26606,1
50541,1
38675,1
61313,1
48869,1
37298,1
46856,1
86796,1
11454,1
61493,1
11685,1
24365,1
85995,1
72953,1
3677,1
16727,1
48152,1
34609,1
8536,1
19874,1
32568,1
45386,1
58117,1
70657,1
83433,1
22059,1
36278,1
3613,1
17557,1
29539,1
41763,1
53369,1
66023,1
78517,1
86359,1
11097,1
24788,1
13989,1
31524,1
73038,1
88364,1
39076,1
46220,1
83382,1
37011,1
20550,1
72933,1
51541,1
31701,1
5168,1
80398,1
70684,1
41972,1
6767,1
11194,1
24932,1
35761,1
49446,1
61877,1
74081,1
86011,1
115,1
12941,1
25959,1
39273,1
51586,1
62805,1
76019,1
87022,1
9849,1
6147,1
18231,1
22650,1
30505,1
42953,1
55976,1
68743,1
80251,1
28689,1
54170,1
37327,1
42651,1
46219,1
57466,1
70333,1
33692,1
42907,1
16030,1
3922,1
66000,1
29949,1
79636,1
55096,1
42119,1
23263,1
31474,1
74665,1
1026,1
13932,1
26221,1
39174,1
50993,1
63399,1
75134,1
87908,1
1461,1
14324,1
25661,1
37826,1
51539,1
62873,1
74937,1
88417,1
63791,1
27381,1
54833,1
9947,1
23217,1
35021,1
47390,1
60494,1
72902,1
85116,1
11168,1
74606,1
73319,1
86431,1
119,1
58482,1
88731,1
587,1
13305,1
26359,1
37864,1
50338,1
62582,1
75817,1
87326,1
64895,1
82590,1
70220,1
13822,1
16594,1
51224,1
20873,1
42511,1
28558,1
25187,1
38902,1
3482,1
62931,1
21080,1
75999,1
59339,1
121,1
705,1
50794,1
47189,1
13000,1
2479,1
61091,1
74989,1
53217,1
4397,1
17551,1
29168,1
41470,1
54686,1
66128,1
79538,1
21354,1
82472,1
12674,1
9818,1
26683,1
5891,1
18888,1
31424,1
42854,1
56238,1
67678,1
80674,1
36925,1
88175,1
9696,1
38793,1
49984,1
60452,1
48598,1
50792,1
14036,1
25550,1
73499,1
3051,1
68767,1
7599,1
74365,1
74431,1
63017,1
75451,1
50914,1
9739,1
20177,1
73504,1
47198,1
13591,1
75949,1
23277,1
78302,1
86426,1
12817,1
63883,1
13811,1
11180,1
77454,1
34333,1
3721,1
16017,1
29839,1
42444,1
54223,1
67159,1
79746,1
79242,1
30082,1
81022,1
68465,1
83434,1
32200,1
33418,1
9892,1
21769,1
34933,1
47092,1
58745,1
71592,1
85236,1
59477,1
71182,1
11275,1
24505,1
36224,1
48905,1
61642,1
73433,1
85578,1
61993,1
86844,1
73749,1
68306,1
81422,1
12734,1
44295,1
28817,1
56165,1
127,1
12600,1
25627,1
37955,1
51249,1
62427,1
75789,1
88318,1
59973,1
22852,1
84901,1
33842,1
72147,1
10016,1
34084,1
72614,1
47130,1
33944,1
67380,1
892,1
88717,1
29687,1
2306,1
58314,1
20520,1
39332,1
68343,1
4018,1
16086,1
29505,1
42032,1
53718,1
66068,1
79413,1
78472,1
19831,1
35667,1
49029,1
1869,1
13496,1
25438,1
37712,1
50923,1
63874,1
75412,1
83266,1
88666,1
70907,1
38632,1
47546,1
47202,1
60336,1
71864,1
36177,1
57123,1
85350,1
45618,1
24418,1
74181,1
4953,1
36658,1
85300,1
61858,1
10936,1
41925,1
49598,1
75833,1
75962,1
80498,1
34020,1
35103,1
22065,1
86858,1
54243,1
19597,1
23646,1
76871,1
20356,1
81784,1
35276,1
37414,1
25375,1
74080,1
12724,1
87173,1
6439,1
19469,1
30366,1
43566,1
55497,1
68912,1
81140,1
5900,1
17861,1
32072,1
44137,1
56635,1
68991,1
81511,1
31132,1
44231,1
7863,1
19894,1
33654,1
45479,1
57423,1
69853,1
81985,1
14074,1
81438,1
39102,1
138,1
87884,1
1181,1
41269,1
13165,1
278,1
6094,1
16569,1
26446,1
37544,1
77712,1
54489,1
51283,1
37880,1
63077,1
38157,1
27234,1
18188,1
67518,1
34649,1
56413,1
46290,1
46801,1
46996,1
84349,1
36239,1
75601,1
139,1
12791,1
26343,1
37584,1
44607,1
49993,1
63934,1
75405,1
88162,1
57916,1
7132,1
8587,1
20975,1
21027,1
33656,1
46136,1
57713,1
70815,1
81718,1
32141,1
52270,1
70209,1
82459,1
19663,1
32621,1
20030,1
45677,1
45689,1
21030,1
58353,1
9183,1
23169,1
35132,1
47093,1
60299,1
70629,1
72848,1
83500,1
63781,1
26306,1
76243,1
40718,1
27361,1
64858,1
28694,1
4066,1
17378,1
28550,1
42744,1
54818,1
66142,1
79866,1
28899,1
18992,1
5775,1
19284,1
43787,1
57535,1
9097,1
71358,1
10896,1
23596,1
36309,1
49627,1
60668,1
74103,1
85753,1
86794,1
11882,1
61574,1
1765,1
87255,1
6239,1
6270,1
68605,1
71552,1
57670,1
142,1
54497,1
9865,1
22451,1
35112,1
47882,1
58779,1
72917,1
83737,1
198,1
16698,1
14218,1
4134,1
29856,1
4037,1
31527,1
66680,1
28834,1
43873,1
78835,1
29230,1
3606,1
3388,1
67291,1
53958,1
16417,1
50798,1
28774,1
8313,1
21387,1
32398,1
42619,1
44855,1
57108,1
69655,1
82118,1
78792,1
48210,1
36845,1
60945,1
73542,1
85454,1
8207,1
20289,1
32953,1
45005,1
48585,1
57097,1
69710,1
83439,1
36086,1
11741,1
23909,1
148,1
87276,1
81085,1
12956,1
30945,1
5703,1
42962,1
55704,1
56227,1
18078,1
23810,1
21310,1
75909,1
26338,1
44587,1
37853,1
29266,1
7040,1
19349,1
30610,1
43062,1
56178,1
68244,1
80518,1
50198,1
21445,1
71697,1
55225,1
150,1
12638,1
25997,1
37502,1
50836,1
63330,1
75373,1
88463,1
22030,1
151,1
7286,1
20686,1
33027,1
45000,1
57702,1
69681,1
83088,1
12958,1
47820,1
21617,1
34710,1
60384,1
26836,1
65715,1
38957,1
23291,1
50815,1
63971,1
31963,1
80440,1
31426,1
10697,1
74689,1
87062,1
3875,1
46826,1
10029,1
15249,1
64276,1
9916,1
22177,1
34423,1
47727,1
60161,1
71837,1
84146,1
84301,1
9104,1
21897,1
35334,1
46394,1
59207,1
59881,1
72465,1
83540,1
22327,1
49208,1
72588,1
34087,1
34535,1
64741,1
8579,1
58082,1
70686,1
20986,1
45842,1
10694,1
22026,1
35170,1
46495,1
59897,1
71314,1
82532,1
84170,1
32495,1
45667,1
41635,1
57182,1
3420,1
15626,1
28029,1
40597,1
53247,1
65489,1
76591,1
22342,1
20202,1
39215,1
24123,1
63003,1
50166,1
8262,1
83429,1
65095,1
2438,1
39585,1
52235,1
26937,1
14815,1
32589,1
77351,1
15666,1
159,1
13319,1
25658,1
37836,1
50135,1
56363,1
63016,1
76076,1
87012,1
349,1
43029,1
88426,1
36701,1
49332,1
160,1
13980,1
26012,1
38230,1
50920,1
62565,1
75820,1
88706,1
16938,1
80747,1
10477,1
9981,1
69688,1
82141,1
161,1
15757,1
77843,1
84592,1
55967,1
71035,1
74506,1
62630,1
28082,1
3272,1
34610,1
15000,1
80047,1
25993,1
63189,1
19667,1
2850,1
14570,1
27643,1
39996,1
52208,1
64738,1
78040,1
26279,1
79798,1
81001,1
8649,1
81053,1
79989,1
84438,1
43788,1
6037,1
68457,1
11620,1
57243,1
85949,1
28761,1
16360,1
25381,1
54879,1
2174,1
14989,1
27660,1
39798,1
52832,1
64215,1
76630,1
18761,1
66583,1
76595,1
78954,1
4250,1
17511,1
30095,1
41129,1
54794,1
66164,1
78452,1
4593,1
9477,1
6532,1
19211,1
31798,1
43337,1
56715,1
68818,1
80973,1
7205,1
19668,1
29537,1
32143,1
45495,1
58677,1
70772,1
81851,1
22033,1
42085,1
17788,1
53430,1
11958,1
24020,1
36552,1
48792,1
61223,1
64251,1
73363,1
86372,1
13847,1
49731,1
26825,1
5564,1
56542,1
5022,1
16274,1
28667,1
41879,1
54661,1
66271,1
79310,1
80095,1
42814,1
18164,1
68302,1
31783,1
40170,1
77011,1
53229,1
62441,1
64535,1
2740,1
7703,1
20396,1
32267,1
45844,1
56973,1
69387,1
82384,1
15989,1
21441,1
84570,1
26958,1
33380,1
40943,1
34495,1
44632,1
176,1
13788,1
26340,1
38366,1
51365,1
63371,1
75495,1
87605,1
66095,1
5272,1
16370,1
29362,1
41787,1
54417,1
66606,1
78124,1
18496,1
7391,1
2868,1
12910,1
5881,1
58637,1
46027,1
46512,1
4165,1
16533,1
29741,1
42635,1
53945,1
66121,1
78880,1
83894,1
12003,1
23327,1
36460,1
48206,1
61229,1
73300,1
86784,1
177,1
31895,1
62246,1
25721,1
75847,1
6271,1
18782,1
30417,1
43994,1
56071,1
68114,1
80876,1
87314,1
38241,1
51069,1
13021,1
82600,1
4794,1
21693,1
178,1
12804,1
25924,1
38827,1
50005,1
62563,1
75479,1
87106,1
29987,1
10662,1
22776,1
34520,1
47222,1
59089,1
72460,1
84558,1
2577,1
24840,1
41604,1
28857,1
24185,1
179,1
13543,1
25332,1
38308,1
38400,1
51552,1
62949,1
76175,1
87441,1
88453,1
181,1
13978,1
25001,1
39158,1
51291,1
64090,1
74667,1
87943,1
26412,1
645,1
87124,1
11594,1
88626,1
5301,1
22514,1
29392,1
33087,1
7965,1
15974,1
18471,1
22823,1
68560,1
72682,1
183,1
66092,1
54536,1
64808,1
18968,1
50712,1
6643,1
69260,1
55231,1
80135,1
10494,1
31467,1
44329,1
26099,1
11412,1
23987,1
63962,1
75481,1
56541,1
69985,1
34634,1
87070,1
38882,1
25825,1
681,1
18883,1
43347,1
68186,1
75535,1
50599,1
12978,1
88258,1
19822,1
37863,1
63282,1
50994,1
821,1
13377,1
25416,1
38030,1
51089,1
62943,1
63413,1
76138,1
88623,1
1689,1
29070,1
88743,1
38166,1
74760,1
14278,1
26442,1
185,1
12789,1
25507,1
37626,1
50398,1
62476,1
75453,1
88268,1
47771,1
24313,1
7982,1
85196,1
25111,1
49845,1
3993,1
16526,1
29543,1
42529,1
54535,1
66104,1
79713,1
31504,1
68974,1
49622,1
27447,1
15194,1
81553,1
57633,1
35014,1
30361,1
53867,1
13024,1
816,1
72982,1
43632,1
21880,1
86687,1
50726,1
66711,1
35345,1
63518,1
54502,1
189,1
88478,1
36931,1
86328,1
12678,1
27200,1
5433,1
55327,1
48102,1
73137,1
11727,1
23769,1
37354,1
49811,1
61772,1
73601,1
86545,1
18156,1
50284,1
25091,1
6844,1
38662,1
77562,1
78816,1
31968,1
17913,1
82732,1
48130,1
63158,1
83245,1
21873,1
37245,1
190,1
4959,1
41133,1
78912,1
51605,1
75635,1
25572,1
62814,1
10435,1
22304,1
35267,1
47162,1
59537,1
72716,1
85119,1
88739,1
13177,1
38533,1
17039,1
54062,1
77831,1
46995,1
192,1
14229,1
25545,1
37835,1
50918,1
62389,1
74849,1
86998,1
16142,1
22578,1
84634,1
72119,1
5361,1
35336,1
43226,1
48159,1
58870,1
10680,1
61948,1
2615,1
15301,1
28039,1
40383,1
76656,1
9241,1
23074,1
33995,1
47798,1
59985,1
72092,1
85258,1
65705,1
52790,1
32841,1
20604,1
195,1
87697,1
63709,1
74987,1
21810,1
26448,1
39157,1
72292,1
11679,1
12673,1
50864,1
18326,1
1128,1
14151,1
26456,1
37530,1
50293,1
62444,1
68764,1
76239,1
87940,1
30727,1
35507,1
15965,1
47415,1
60054,1
39141,1
49843,1
10905,1
23959,1
36195,1
48227,1
61714,1
74609,1
85622,1
85863,1
197,1
13603,1
26409,1
38327,1
50404,1
62312,1
75046,1
88490,1
12581,1
75706,1
676,1
13082,1
25902,1
38073,1
49988,1
63924,1
74820,1
88737,1
51086,1
809,1
13796,1
26114,1
38851,1
50643,1
64060,1
75066,1
87296,1
28387,1
9682,1
1035,1
17066,1
30130,1
78542,1
42526,1
200,1
13882,1
25697,1
39182,1
51357,1
63691,1
76168,1
88249,1
56692,1
4167,1
85769,1
37842,1
75087,1
61766,1
35819,1
85582,1
944,1
12670,1
25435,1
38762,1
51102,1
63267,1
76317,1
88764,1
2454,1
15983,1
27678,1
39807,1
52370,1
65251,1
76644,1
67474,1
63048,1
20239,1
44598,1
70457,1
83261,1
70752,1
40631,1
2251,1
52788,1
27393,1
77303,1
10658,1
64406,1
15364,1
14344,1
63269,1
1434,1
13976,1
51961,1
14978,1
26361,1
5097,1
38900,1
88253,1
76176,1
50026,1
27097,1
22262,1
39804,1
14370,1
53204,1
56876,1
67787,1
20532,1
43409,1
87105,1
25854,1
2084,1
14527,1
27007,1
40009,1
53307,1
64162,1
78105,1
2201,1
14918,1
28319,1
40884,1
53193,1
64606,1
77733,1
206,1
13984,1
26616,1
39048,1
51597,1
63431,1
76039,1
87806,1
65635,1
64617,1
35639,1
25982,1
55769,1
12464,1
208,1
13936,1
26727,1
39118,1
50927,1
62889,1
75588,1
87815,1
75596,1
14858,1
40581,1
2646,1
27339,1
81577,1
77925,1
64777,1
52165,1
85069,1
25406,1
78460,1
43711,1
29717,1
26957,1
29456,1
16464,1
10093,1
