tran_id,orig_acct
79470,186
9379,1302
30216,1302
8642,1092
21006,1092
33615,1092
45447,1092
57205,1092
69700,1092
83142,1092
71824,1468
88070,255
25203,1315
2609,874
15071,874
27272,874
40428,874
51953,874
64784,874
76601,874
25,1961
13280,1961
25726,1961
37702,1961
51444,1961
63535,1961
74864,1961
88521,1961
14234,1961
62864,1961
60453,1961
102,1675
12750,1675
26575,1675
38811,1675
47967,1675
50355,1675
62709,1675
76463,1675
87103,1675
35338,483
26,1296
75065,1296
56795,1447
6834,993
18800,993
30868,993
43839,993
56052,993
67746,993
81089,993
8746,828
21359,828
32543,828
46240,828
58243,828
70067,828
83290,828
36188,1548
13659,1296
88714,1296
7806,1841
20579,1841
33722,1841
44586,1841
56978,1841
70640,1841
83318,1841
26403,1296
56889,1239
46405,238
39191,1296
1626,1045
14147,1045
25621,1045
38564,1045
50030,1045
63440,1045
76028,1045
87242,1045
3501,1712
14665,1712
27845,1712
39760,1712
53279,1712
65175,1712
76701,1712
43534,1528
51659,1296
63929,1296
1277,318
63361,318
7903,1444
82945,1444
13625,1584
26207,258
88290,258
1470,89
63562,89
16975,4
78756,4
19265,304
80250,304
48649,335
60398,340
34961,259
51012,1322
62951,1220
27746,1397
47047,1886
34270,1702
59942,1933
23245,864
7320,964
19910,964
32288,964
44641,964
58461,964
70785,964
72241,964
83229,964
10615,635
83805,635
35442,211
56051,211
315,1851
12515,1851
25906,1851
30694,1851
38823,1851
50949,1851
63165,1851
76424,1851
87608,1851
6169,804
9975,1822
19474,1822
22957,1822
34512,1822
46410,1822
60305,1822
72858,1822
83997,1822
12891,47
75277,47
9886,1709
21503,1709
35040,1709
48014,1709
58964,1709
72592,1709
83822,1709
34800,190
39274,1218
390,1584
87831,1584
497,1638
13627,1638
26773,1638
38546,1638
49886,1638
62929,1638
74828,1638
88182,1638
51305,318
21777,1270
18753,1210
1371,1041
87991,1041
4410,1583
13318,1583
78461,1583
58618,1481
34541,240
12596,1383
88075,1383
14081,1486
87001,1486
2290,1235
77715,1235
3722,1381
78973,1381
16320,317
78661,317
17980,1300
6693,1862
19204,1862
31289,1862
43122,1862
55843,1862
68919,1862
80048,1862
6909,1596
80302,1596
19845,1404
69455,1537
24785,1301
26576,1533
26594,1533
13443,956
26998,1525
3256,1497
77688,1497
4430,204
66319,204
30242,271
17315,1330
6904,1417
81252,1417
22077,1391
39,77
25521,77
63917,77
37608,1254
50178,1451
13473,1944
76430,1944
26634,553
88051,553
357,84
63516,84
21042,59
27324,59
33582,804
54925,1477
50839,384
26194,126
88156,126
52815,182
2492,1500
77954,1500
5569,1625
19375,1625
30823,1625
43408,1625
56732,1625
68833,1625
80645,1625
57648,362
34399,1251
40,56
62792,56
14073,56
75661,56
25653,56
87634,56
37579,56
51046,56
41,1809
4044,1809
17719,1809
28732,1809
41441,1809
54518,1809
66537,1809
78729,1809
42,982
62811,982
26719,1170
87736,1170
37782,1483
13972,635
75312,635
49985,1998
43,108
12629,108
75042,108
5439,1653
19316,1653
25312,1653
30697,1653
43290,1653
55658,1653
68367,1653
79919,1653
13224,345
45030,345
1344,108
63957,108
26562,108
87493,108
1248,1680
13830,1680
26664,1680
38467,1680
50025,1680
63437,1680
75250,1680
87186,1680
39354,232
33947,374
39104,108
51214,108
44,1363
75671,1363
39207,1282
15561,63
76863,63
5465,1210
81152,1210
48827,95
71708,1318
13613,1363
87808,1363
21867,1363
38235,1363
25479,1363
51051,1363
12951,1297
51238,1297
25606,1363
62959,1363
45,1149
14150,1149
24988,1149
38701,1149
50545,1149
63514,1149
75169,1149
88654,1149
1206,1937
12904,1937
25262,1937
38125,1937
50046,1937
62678,1937
75157,1937
88777,1937
77485,286
50012,214
44144,943
51806,1585
56400,1585
19271,1573
81585,1573
7094,1478
68548,1478
80062,1478
31047,590
47169,943
60190,1307
65233,1307
22938,1158
9419,206
44242,206
84766,206
5999,1172
17998,1172
30918,1172
43275,1172
56172,1172
69136,1172
72335,1172
80635,1172
35319,90
51527,368
49,1768
13558,1768
26777,1768
38388,1768
51548,1768
64055,1768
75538,1768
87614,1768
2667,1919
15182,1919
27877,1919
40469,1919
51828,1919
65389,1919
77472,1919
81083,60
7753,933
20242,933
33463,933
45725,933
57023,933
70093,933
81688,933
12604,180
74643,180
51246,1393
5072,283
66885,283
16825,146
79864,146
57360,153
10089,192
71590,192
61770,1400
51,1768
13560,1768
26779,1768
38390,1768
51550,1768
64057,1768
75540,1768
87616,1768
6797,1469
4521,768
67661,1768
2416,1228
6353,1228
80684,1228
56771,1689
31158,88
42956,601
18760,1325
58199,1325
26729,1910
14214,928
38954,1972
52955,1530
29556,1478
5918,1577
80770,1577
18573,1238
20469,1491
9847,364
72078,364
61311,1371
45601,1537
11760,330
73139,330
7398,1954
6106,1474
33664,1474
3616,209
65994,209
56211,1288
7065,90
67710,90
65243,1550
29944,1287
29257,1465
66521,1476
29878,1329
7468,1481
83117,1481
20162,1201
58444,16
44956,1472
47854,1599
47156,364
23366,3
36745,1562
18763,260
43160,260
81069,260
4132,920
78178,920
4265,1677
3901,1526
22708,1526
29770,1338
4318,1297
25568,1297
17333,1360
60947,1360
63526,1711
744,1659
75265,1659
13258,1971
88144,1971
38556,809
50372,1324
25148,550
17517,1545
20707,167
82892,167
14433,61
77674,61
4540,1272
78786,1272
56774,1210
36555,1503
2812,391
64102,391
26137,1370
1366,1217
75072,1217
1962,397
65707,397
54927,1329
37538,344
20000,1696
5898,129
54566,325
62262,1314
12923,298
75489,298
25534,1396
70510,1255
7702,1491
9146,1244
59759,1343
11993,39
74139,39
37377,1151
67,1084
33111,1876
53988,45
67866,45
65176,13
68702,13
11113,1402
80444,1402
19675,1506
23051,1989
43473,473
11469,1084
23773,1084
37332,1084
49608,1084
61420,1084
73330,1084
86400,1084
29010,47
5653,1709
18275,1709
31813,1709
43174,1709
56075,1709
69110,1709
81148,1709
55461,254
6337,1064
18516,1064
30673,1064
43727,1064
56532,1064
68617,1064
80332,1064
26433,1084
13854,213
30531,213
26457,1084
75631,1084
13334,418
63307,418
68,1637
13902,1637
25953,1637
38436,1637
50510,1637
62310,1637
75224,1637
87624,1637
125,1785
13304,1785
25880,1785
37571,1785
51463,1785
63968,1785
75753,1785
87378,1785
54049,243
9291,1483
83586,1483
25053,1267
25218,40
87937,40
53043,22
40461,124
2758,1507
77902,1507
2777,323
64197,323
4056,122
67406,122
16019,37
78412,37
68561,1312
68551,1560
44993,251
71862,1470
59819,53
7056,1168
15655,1541
14646,1362
62128,68
48264,1256
48175,1567
73518,1566
13968,151
66573,1416
74944,1416
64637,232
38108,1220
1808,1546
75862,1546
13973,126
74934,126
8974,1983
22875,1983
33930,1983
47312,1983
59936,1983
72038,1983
83765,1983
19930,362
82522,362
59042,1422
73794,1291
38605,151
50808,151
82024,1417
62877,1421
1242,1110
14271,1110
26322,1110
38538,1110
50799,1110
62695,1110
75732,1110
87692,1110
26595,1457
88207,1457
68910,1529
2032,1954
14436,1954
26875,1954
40388,1954
52415,1954
60911,1954
64444,1954
77164,1954
2402,1549
49667,1549
78096,1549
36157,980
12859,1323
75264,1323
67514,78
7913,1336
12346,1909
23469,1909
36500,1909
48669,1909
61457,1909
74593,1909
86672,1909
37094,1294
15925,1508
1623,1705
88231,1705
40686,1975
2433,1248
29064,1248
77266,1248
26956,286
52924,286
64834,1341
15008,1379
69493,1379
52884,575
56030,244
11739,1266
60757,1266
65227,1266
22753,902
34239,1868
10272,240
59877,240
14856,894
27514,1745
75301,1314
88017,1507
32255,826
15285,100
77747,100
8760,1832
20464,1832
33085,1832
46063,1832
57843,1832
70843,1832
82589,1832
10417,360
72723,360
59124,369
9917,1984
22867,1984
34513,1984
46685,1984
58864,1984
71693,1984
84781,1984
46252,1451
22536,1310
11444,837
24342,837
36898,837
48276,837
61122,837
74556,837
85796,837
28283,323
47544,1376
10935,1678
24942,1678
37278,1678
49293,1678
61495,1678
73348,1678
86833,1678
34386,1350
47826,1570
46515,291
2699,1964
14952,1964
23737,1964
27747,1964
40697,1964
53245,1964
64715,1964
76488,1964
11574,1271
22834,1271
54125,1258
13969,91
7508,1418
83280,1418
62822,91
16078,1237
5254,3
17267,3
29555,3
42443,3
54960,3
66120,3
79848,3
10479,1832
21439,1832
35582,1832
46663,1832
60415,1832
71735,1832
85167,1832
18605,110
81532,110
10347,1319
84208,1319
83,1419
75838,1419
1368,1419
49875,1419
88799,1419
13464,1419
16535,1419
87695,1419
41277,1859
29417,1544
45487,1544
20581,1419
38589,1419
45780,1642
24639,1559
32201,1559
26570,1419
63479,1419
22246,1346
84,1384
76182,1384
1886,279
64555,279
60246,378
12976,1384
88786,1384
25958,1384
38310,1384
50740,1384
63889,1384
3916,388
66594,388
11530,124
36802,124
61707,124
86233,124
85,862
12665,862
25211,862
38920,862
50932,862
63000,862
74827,862
88728,862
19978,355
82943,355
31131,862
18707,1875
56509,1804
7011,1661
80766,1661
12331,1025
24526,1025
36494,1025
48702,1025
60711,1025
68892,1025
73622,1025
85643,1025
43367,734
29298,1455
64004,1308
2414,1441
76505,1441
12150,1361
85765,1361
9349,81
84944,81
27023,1459
6346,1781
18851,1781
30770,1781
43283,1781
55317,1781
68907,1781
81177,1781
35019,1343
34820,1293
10119,116
71384,116
49214,55
51389,1274
13845,1586
87543,1586
27612,64
25749,1368
73344,1368
40318,1525
4815,7
65842,7
25234,174
3867,856
16185,856
29519,856
41252,856
53500,856
66458,856
78652,856
53091,348
90,858
13553,858
26516,858
39068,858
49920,858
62446,858
74870,858
87412,858
24432,858
11130,589
92,82
31485,82
62423,82
12736,82
16689,82
75469,82
28534,1123
11717,1633
23341,1633
35807,1633
42589,1633
49574,1633
61972,1633
73753,1633
85608,1633
26553,82
87714,82
62612,1519
37495,82
51571,82
20660,1418
25396,1006
12480,538
23825,1758
94,802
13211,802
25529,802
38223,802
50611,802
62340,802
75832,802
83802,802
87979,802
205,1287
47441,1287
35275,1753
21650,1665
71500,1623
9653,335
36421,335
59675,695
7136,802
71051,802
21155,244
62261,244
81930,244
29745,1396
44669,1396
33174,975
57277,1574
3639,1182
18758,1471
25128,1471
96,150
62551,150
28691,365
5909,845
18565,845
31501,845
43863,845
56060,845
68777,845
79929,845
12769,150
20342,150
76302,150
45517,1877
32657,1254
54834,1254
25904,150
86979,150
2184,1242
76883,1242
6124,1673
18402,1673
32084,1673
43516,1673
56236,1673
68746,1673
80415,1673
39211,150
50013,150
63131,1206
31483,154
1159,1373
30693,1373
75182,1373
11077,905
23618,905
36444,905
49616,905
60695,905
63281,905
73182,905
86188,905
3424,1215
6260,1215
77898,1215
98,367
9998,367
63219,367
14045,367
75483,367
29905,1399
25129,367
87767,367
11852,1196
24622,1196
36391,1196
48542,1196
61954,1196
72966,1196
85398,1196
3941,1609
17740,1609
29625,1609
41136,1609
53475,1609
66964,1609
79748,1609
12251,1252
39213,367
18539,1264
67729,1264
8461,1321
50913,367
57634,387
28744,1512
28381,1215
11686,351
13832,351
85613,351
1180,363
62515,363
2463,1508
77475,1508
3323,1278
68378,1498
36689,95
10281,216
72781,216
27629,1320
20678,20
82113,20
29273,1503
39303,1503
461,811
13475,811
25055,811
38856,811
51044,811
62439,811
66578,811
76347,811
87288,811
54806,1943
4676,565
78148,565
41821,1542
17279,1211
38078,1503
859,1635
87297,1635
13081,929
3564,1021
16583,1021
30081,1021
42051,1021
53582,1021
63939,1021
65881,1021
79459,1021
5594,1689
18611,1689
30586,1689
43220,1689
50071,1689
56305,1689
68177,1689
80796,1689
11808,1051
23777,1051
37223,1051
49765,1051
60986,1051
74041,1051
74772,1051
85916,1051
26326,770
52376,1325
47171,1569
28907,1511
45925,185
33734,1838
21379,456
67214,1573
17399,1675
41679,1387
51049,1387
3568,1558
24019,1558
78820,1558
53616,1993
10973,986
24208,986
35928,986
49358,986
61789,986
66344,986
73964,986
85986,986
29278,559
3903,297
6384,297
65853,297
67700,297
20825,152
38852,152
32133,900
33150,1688
8488,960
20329,1163
52514,230
55074,829
42390,1837
66467,1973
4902,1165
79097,1165
29761,1197
17182,568
107,1551
54962,1551
126,828
13656,828
26190,828
39114,828
51276,828
63507,828
75234,828
79208,828
87803,828
41015,597
4951,1331
84829,1331
67134,1875
16811,1433
71926,1433
29351,1867
10786,21
74534,21
3726,1445
79902,1445
57197,1551
20182,1543
39690,1543
8354,359
10587,359
81877,359
32983,85
69670,1829
45132,1455
62007,1455
43591,1373
31374,1408
47551,270
4020,331
67442,331
29078,1209
55252,90
3150,178
34279,178
68461,1299
6962,1726
18194,1726
30421,1726
43231,1726
55728,1726
67760,1726
80719,1726
59164,134
76126,298
10749,840
22089,840
34496,840
47423,840
59546,840
72783,840
84051,840
13855,1350
22572,1350
11685,1543
24365,1543
85995,1543
55489,219
11120,1981
24253,1981
35779,1981
49701,1981
60811,1981
73966,1981
86336,1981
35222,9
11881,1788
23958,1788
36346,1788
48474,1788
61292,1788
73787,1788
86819,1788
29388,1254
13530,1043
26173,1765
45094,355
112,1497
48591,1497
36278,1884
3613,846
17557,846
29539,846
41763,846
53369,846
66023,846
78517,846
86359,846
44795,253
62143,253
11097,690
73742,1840
24788,707
62567,1387
16005,1219
5913,1869
18221,1869
31641,1869
44487,1869
55187,1869
69083,1869
81173,1869
19392,1351
22434,1470
61782,1554
4979,1104
16907,1104
29840,1104
41962,1104
54793,1104
66200,1104
78177,1104
5570,1413
81165,1413
75964,1497
25003,240
25088,1477
70684,1434
114,1261
75951,1261
13113,1261
88452,1261
24095,330
86329,330
26688,1261
41643,1476
38416,1261
28471,1500
51368,1261
63339,1261
7794,389
70702,389
26482,1490
16062,1864
19998,1979
24651,982
86221,982
1590,1379
48780,1379
60748,1936
36216,1347
10956,499
73195,499
3981,1587
59994,1587
65840,1587
51671,1241
2083,875
14820,875
28389,875
40870,875
52918,875
65640,875
77594,875
62484,1241
13366,1519
87167,1519
8467,1146
19995,1146
33534,1146
46231,1146
58712,1146
70773,1146
83428,1146
61070,54
60839,219
1461,1019
14324,1019
25661,1019
37826,1019
51539,1019
62873,1019
74937,1019
88417,1019
63640,1204
52759,59
11647,1746
23910,1746
37014,1746
48833,1746
61828,1746
74507,1746
85854,1746
40560,1374
26920,1316
16802,268
78809,268
41534,1556
42851,158
35718,281
33466,78
9542,170
71266,170
47923,1318
36479,218
45225,1955
33587,1148
20669,541
18898,13
4040,508
20663,141
82857,141
12185,1643
85839,1643
61232,1990
5552,1696
18829,1696
24379,1696
30863,1696
43141,1696
55788,1696
69090,1696
81670,1696
49412,1809
36578,1200
45124,1200
10399,1093
22458,1093
35129,1093
47601,1093
59752,1093
72029,1093
73626,1093
84328,1093
47189,25
59150,1257
39194,1434
3610,1338
78705,1338
16653,1272
8030,1404
82774,1404
46525,192
74411,1401
14495,278
76698,278
12458,239
73523,239
26090,1222
49984,225
58710,196
27470,1585
6549,1930
18694,1930
30841,1930
42936,1930
55836,1930
67554,1930
80749,1930
61744,85
29237,256
123,1757
13452,1757
26577,1757
38369,1757
49870,1757
63485,1757
76013,1757
87399,1757
20177,181
73504,171
124,252
63170,252
13591,252
75949,252
25092,252
87216,252
38765,252
53633,1272
42900,1260
51403,252
38135,1297
610,329
62850,329
59129,119
51151,1522
63379,1216
1290,164
62556,164
2048,59
65621,59
2524,61
64845,61
3092,1805
15018,1805
27977,1805
39978,1805
53219,1805
65194,1805
77513,1805
26866,195
4285,1253
79768,1253
17058,1306
54066,1440
19608,310
81172,310
5597,1768
19261,1768
31301,1768
43180,1768
55197,1768
68214,1768
80939,1768
10513,1626
21585,1626
34069,1626
46659,1626
59554,1626
71334,1626
84653,1626
68113,1402
32556,140
59006,364
73905,1207
34993,1785
9180,933
21499,1117
30686,1518
60399,1518
19488,1247
50057,1247
37383,1566
22852,940
128,1218
75754,1218
4288,1218
26337,1218
67031,1218
13797,1218
87478,1218
1337,1454
75178,1454
42449,1442
30308,1237
51584,1218
62918,1218
49377,1562
129,203
62884,203
14181,203
76316,203
40037,1431
3100,1585
77123,1585
44513,1448
16224,203
38178,203
30167,1779
25021,203
46227,203
88339,203
57955,956
32359,188
48461,188
50658,203
23067,170
83820,170
130,46
63190,46
13863,46
74933,46
27225,1231
25581,46
87287,46
1100,208
62632,208
25850,1216
53092,139
31299,304
58148,215
47016,116
59155,1356
48940,1277
38600,46
50137,46
132,1823
12752,1823
26742,1823
32670,1823
39058,1823
51453,1823
62460,1823
76286,1823
87090,1823
1105,1490
20002,1490
75210,1490
24418,1823
10936,1446
41925,1446
133,199
63854,199
9064,993
21937,993
34175,993
46424,993
59388,993
72919,993
84790,993
36600,1346
12966,199
76264,199
25190,199
87962,199
37433,199
50800,199
58696,1453
10023,1417
53318,1417
71360,1417
35276,997
21750,1560
35577,1560
84883,1560
59224,1473
84347,1473
47238,520
28695,307
60551,1232
49693,262
135,1020
74854,1020
25375,1476
74080,1476
16405,243
38829,243
12724,1079
87173,1079
63181,1830
51075,542
5900,1899
17861,1899
32072,1899
44137,1899
56635,1899
68991,1899
81511,1899
44231,1596
9927,1185
21809,1185
35247,1185
46770,1185
60484,1185
71523,1185
85242,1185
1666,1327
75395,1327
25594,699
41269,250
66520,1329
40131,61
21239,140
82612,140
11224,34
73772,34
7132,1128
7510,628
140,225
38402,225
75907,225
5100,1766
17409,1766
29338,1766
41610,1766
54835,1766
66831,1766
78470,1766
11940,114
73068,114
13849,208
74771,208
37593,1217
40200,1342
65009,1497
29229,1442
41096,37
4478,1992
16198,1992
30119,1992
42073,1992
54888,1992
66127,1992
78867,1992
56650,149
31621,1417
22187,371
84525,371
23724,163
85683,163
60995,1398
27754,63
48262,1400
198,45
16698,45
847,1194
14165,1194
25656,1194
37922,1194
50631,1194
63541,1194
75016,1194
75137,1194
87881,1194
1163,808
12917,808
26740,808
37737,808
49956,808
63023,808
75079,808
87935,808
88240,808
14218,946
26261,113
43581,113
38568,1110
51410,1138
63412,1720
50711,1533
47161,1475
18184,292
81603,292
40149,377
1308,1358
74767,1358
31914,1290
49158,1504
8313,1742
21387,1742
32398,1742
42619,1742
44855,1742
57108,1742
69655,1742
82118,1742
10642,1081
21992,1081
35306,1081
48062,1081
59346,1081
72713,1081
84565,1081
31428,77
48210,171
23458,257
85952,257
11741,793
50198,193
400,1971
12685,1971
25169,1971
38650,1971
51322,1971
64069,1971
76227,1971
87416,1971
52156,1270
478,1724
13867,1724
25428,1724
37711,1724
51452,1724
63946,1724
75627,1724
88115,1724
921,298
62995,298
14184,357
51336,357
88766,357
21445,258
27370,1532
22030,955
60252,1878
3165,39
9479,39
27682,39
52295,39
76654,39
84175,39
5499,1071
17878,1071
30658,1071
43194,1071
55781,1071
67865,1071
71193,1071
80884,1071
46963,1205
35241,575
70202,1474
24506,349
86224,349
16130,283
79771,283
54086,334
4202,277
66853,277
87062,1379
184,867
14072,867
26782,867
38463,867
50362,867
62685,867
75850,867
87400,867
15422,1266
11915,1745
23500,1745
35913,1745
49378,1745
61652,1745
73806,1745
86757,1745
152,1874
63942,1874
1383,1938
13426,1938
26310,1938
38684,1938
51351,1938
51428,1938
63139,1938
74626,1938
88010,1938
38667,910
13653,349
69197,349
75008,349
26098,627
87165,627
6465,1874
19532,1874
30830,1874
43323,1874
55877,1874
69058,1874
80031,1874
46826,1874
9916,1191
22177,1191
34423,1191
47727,1191
60161,1191
71837,1191
84146,1191
22327,212
49208,212
34087,660
16587,1499
27646,812
53012,1997
15810,197
20541,197
82613,197
40837,974
6056,1307
81449,1307
8852,215
69774,215
34818,25
61470,1487
50805,193
56053,1298
26271,686
57532,1772
19666,127
26331,127
69778,1999
45547,1633
8262,760
83429,760
33168,861
77372,1772
2158,744
14733,744
40181,1168
65543,1677
27137,384
67716,384
15666,1781
52056,468
36701,877
11291,901
74566,901
23629,1812
86846,1812
49332,1462
61990,698
26160,1358
44854,1358
57891,1657
15757,195
77843,195
12998,1429
87313,1429
29303,1517
43824,1307
19866,1544
9300,291
71393,291
50116,1382
1611,859
13626,859
26565,859
39008,859
50896,859
62999,859
75799,859
88171,859
5947,946
18357,946
31035,946
43066,946
55185,946
69226,946
80614,946
54213,4
31766,1516
24304,351
17770,1704
4801,1103
79210,1103
28839,75
52737,75
67198,1574
53429,540
40994,480
31378,1916
19667,1481
164,1409
75213,1409
25806,268
1446,1844
12885,1844
25305,1844
37913,1844
51187,1844
63815,1844
76048,1844
88333,1844
2850,938
14570,938
27643,938
39996,938
52208,938
64738,938
78040,938
61624,1433
49389,1411
13660,1409
87894,1409
26279,1409
39041,1409
51496,10
50606,1409
63764,1409
165,1691
12468,1691
26703,1691
27504,1691
37704,1691
50789,1691
64038,1691
75656,1691
87562,1691
2169,180
28980,180
65412,180
66175,180
51888,880
14988,785
77352,785
40356,600
62699,1357
22588,343
84305,343
43682,213
61847,1245
34885,340
36459,83
36326,1722
49636,1920
73434,1969
23279,879
11620,31
57243,31
85949,31
62103,1930
170,110
4625,110
25733,110
51524,110
75615,110
79824,110
65924,1990
28761,1870
54187,1936
16360,860
9664,1746
22609,1746
34268,1746
41967,1746
46766,1746
60294,1746
71475,1746
83971,1746
12599,110
37817,110
63266,110
88705,110
39251,1295
47950,1480
4250,1161
17511,1161
30095,1161
41129,1161
54794,1161
66164,1161
78452,1161
76273,1310
20573,221
2650,1721
172,938
12722,938
26749,938
39222,938
50542,938
63755,938
74926,938
87869,938
15681,938
1904,1157
77514,1157
39579,914
52490,1128
27235,601
11958,1195
24020,1195
36552,1195
48792,1195
61223,1195
64251,1195
73363,1195
86372,1195
174,520
87617,520
50196,1781
3695,1018
16520,1018
29658,1018
41690,1018
53824,1018
62617,1018
65893,1018
79069,1018
38431,1560
9483,1014
22671,1014
34024,1014
48157,1014
58826,1014
71489,1014
74717,1014
84119,1014
13847,1223
49731,1223
26825,1821
5564,520
40170,520
53229,1959
15989,32
21441,32
84570,32
26958,494
175,882
50462,882
4051,882
16958,882
30029,882
42333,882
53504,882
66940,882
79890,882
82609,1166
33380,1402
40943,1402
2264,286
21381,286
65890,286
70097,933
8515,494
34495,1516
44632,1516
58240,713
46512,1087
10147,222
15991,222
53096,222
34066,890
4165,1085
16533,1085
29741,1085
42635,1085
53945,1085
66121,1085
78880,1085
83894,1085
59444,1917
22467,62
33205,62
72737,1993
11632,1056
24863,1056
36198,1056
48916,1056
61325,1056
74092,1056
85756,1056
12003,835
23327,835
36460,835
48206,835
61229,835
73300,835
86784,835
25721,954
6271,960
18782,960
30417,960
43994,960
56071,960
68114,960
80876,960
87314,960
13021,643
5919,1404
68732,1404
22990,1331
29987,1203
5190,410
17735,1256
73318,1256
7367,1994
83241,1994
8514,1149
20918,1149
33090,1149
45825,1149
57204,1149
58061,1149
70134,1149
83014,1149
31582,1223
32299,890
46266,914
70137,1482
57116,1286
7925,695
82631,695
21023,162
9402,799
60552,799
39764,393
41702,393
13698,1385
87691,1385
573,1267
75015,1267
14278,738
1513,1876
12808,1876
26832,1876
37841,1876
51686,1876
63999,1876
74671,1876
87440,1876
65252,1574
53752,1248
40088,308
16875,376
79912,376
7693,1544
81716,1544
34531,365
61838,94
74089,1487
51921,1555
56702,309
19270,306
81111,306
34764,1467
35716,270
28763,1412
46523,1412
41114,1443
63698,1443
3612,294
17076,294
79335,294
16704,945
4138,1305
79474,1305
26770,936
38747,1400
74014,1400
19421,1406
29765,1305
5876,1666
17858,1666
31547,1666
43133,1666
55774,1666
69238,1666
81223,1666
20900,1509
25091,163
601,904
12529,904
26013,904
37706,904
50603,904
63081,904
75291,904
87875,904
6844,159
8246,26
1696,1985
13880,1985
26267,1985
38361,1985
51041,1985
63194,1985
76012,1985
88713,1985
21703,53
85152,53
4085,1324
79247,1324
22741,360
84730,360
29743,359
66551,359
11250,1210
60771,1210
191,1028
13620,1028
25977,1028
37967,1028
51507,1028
62491,1028
75459,1028
86988,1028
47918,121
193,1919
38349,1495
50006,1495
25860,1362
28365,1362
4424,1112
16905,1112
28514,1112
42302,1112
54759,1112
66082,1112
75858,1112
78647,1112
4834,1184
16849,1184
28922,1184
42554,1184
53491,1184
66462,1184
78687,1184
87754,1184
51604,1588
58080,1588
12483,1978
62854,662
2615,1919
9241,1165
23074,1165
33995,1165
47798,1165
59985,1165
72092,1165
85258,1165
7128,1919
21164,1919
33492,1919
44848,1919
47246,1919
57224,1919
71089,1919
82889,1919
