tran_id,tran_timestamp
63151,2017-02-05 22:20:51
25440,2017-01-15 03:08:33
88571,2017-02-19 10:42:17
13512,2017-01-08 07:13:26
75341,2017-02-12 13:43:46
51555,2017-01-29 13:46:58
38709,2017-01-22 03:39:10
43550,2017-01-25 07:37:15
18433,2017-01-11 14:19:41
30414,2017-01-18 06:45:11
23649,2017-01-14 19:42:39
23715,2017-01-14 23:05:40
86000,2017-02-18 09:21:17
35979,2017-01-21 03:51:51
12,2017-01-01 17:00:59
34486,2017-01-20 21:14:49
75229,2017-02-12 03:56:43
2222,2017-01-02 16:29:00
21542,2017-01-13 12:52:10
64689,2017-02-06 08:34:39
2869,2017-01-02 22:43:56
39218,2017-01-22 09:05:13
13322,2017-01-08 23:37:42
88487,2017-02-19 11:32:36
47603,2017-01-27 12:01:02
52109,2017-01-30 09:51:38
24295,2017-01-14 13:34:47
26115,2017-01-15 07:04:06
48183,2017-01-28 23:40:37
62860,2017-02-05 00:24:46
60931,2017-02-04 06:26:57
10933,2017-01-07 10:32:27
85642,2017-02-18 11:38:47
35951,2017-01-21 11:12:15
74339,2017-02-11 12:52:08
31706,2017-01-18 16:41:47
50907,2017-01-29 16:17:03
18919,2017-01-11 13:54:33
37632,2017-01-22 12:08:09
6258,2017-01-04 19:23:24
29780,2017-01-17 03:02:32
80682,2017-02-15 05:09:11
44440,2017-01-25 11:36:03
68151,2017-02-08 16:41:40
55243,2017-02-01 01:46:50
63248,2017-02-05 14:41:11
15006,2017-01-09 04:44:52
25147,2017-01-15 23:48:10
77402,2017-02-13 03:29:59
38190,2017-01-22 08:10:19
54705,2017-01-31 17:26:07
890,2017-01-01 03:32:40
37651,2017-01-22 21:51:56
74920,2017-02-12 20:39:03
34547,2017-01-20 00:31:18
72543,2017-02-10 01:04:55
26402,2017-01-15 08:24:20
54946,2017-01-31 16:51:08
38775,2017-01-22 00:50:54
46233,2017-01-26 13:58:14
3693,2017-01-03 16:24:40
16833,2017-01-10 13:27:11
29869,2017-01-17 01:20:19
37540,2017-01-22 20:41:05
42523,2017-01-24 15:32:25
53450,2017-01-31 23:05:43
65823,2017-02-07 04:27:19
79139,2017-02-14 02:43:14
87854,2017-02-19 23:31:48
17,2017-01-01 13:50:29
63506,2017-02-05 09:04:03
51612,2017-01-29 00:37:50
72249,2017-02-10 06:30:37
54326,2017-01-31 22:41:38
37238,2017-01-21 05:26:54
11670,2017-01-07 07:17:23
24124,2017-01-14 14:53:07
36849,2017-01-21 16:02:07
48266,2017-01-28 13:24:34
60978,2017-02-04 16:59:43
74173,2017-02-11 02:58:54
86373,2017-02-18 08:21:28
12570,2017-01-08 08:41:35
74803,2017-02-12 22:02:04
713,2017-01-01 18:26:43
75492,2017-02-12 20:54:18
53409,2017-01-31 17:30:52
64372,2017-02-06 21:03:16
66363,2017-02-07 16:20:53
41088,2017-01-24 13:15:09
25911,2017-01-15 18:10:12
88425,2017-02-19 00:48:06
26052,2017-01-15 15:48:20
87007,2017-02-19 14:35:32
56568,2017-02-01 00:27:14
38096,2017-01-22 16:15:57
991,2017-01-01 17:13:04
75457,2017-02-12 16:34:07
50353,2017-01-29 03:40:59
15850,2017-01-09 14:57:48
1978,2017-01-02 18:09:37
64691,2017-02-06 18:21:47
27998,2017-01-16 14:06:31
16008,2017-01-09 06:17:17
16513,2017-01-10 21:17:06
78905,2017-02-14 07:04:00
4461,2017-01-03 23:35:00
17432,2017-01-10 09:02:41
29416,2017-01-17 05:43:17
42510,2017-01-24 12:57:58
55092,2017-01-31 01:56:28
66218,2017-02-07 08:20:41
79510,2017-02-14 12:41:47
9351,2017-01-06 14:36:31
72717,2017-02-10 14:40:57
22123,2017-01-13 14:29:27
84386,2017-02-17 05:07:50
18,2017-01-01 23:37:36
33394,2017-01-19 02:40:55
18599,2017-01-11 07:13:40
79976,2017-02-15 05:48:26
3302,2017-01-02 23:58:05
77160,2017-02-13 07:05:03
27745,2017-01-16 22:13:41
25146,2017-01-15 09:23:49
41383,2017-01-24 12:56:55
48696,2017-01-28 18:26:05
23882,2017-01-14 16:52:31
85346,2017-02-18 07:53:37
57248,2017-02-02 23:46:35
10682,2017-01-06 01:02:33
84284,2017-02-17 08:40:10
88026,2017-02-19 11:32:40
33577,2017-01-19 19:41:26
11635,2017-01-07 07:29:01
19,2017-01-01 11:21:36
51512,2017-01-29 03:28:57
4683,2017-01-03 22:09:50
79557,2017-02-14 11:44:37
54435,2017-01-31 15:51:15
41623,2017-01-24 20:01:07
29495,2017-01-17 06:26:48
17014,2017-01-10 20:07:47
8794,2017-01-05 22:36:57
20590,2017-01-12 01:55:33
33337,2017-01-19 09:08:47
46010,2017-01-26 18:14:42
57346,2017-02-02 15:23:36
67152,2017-02-07 23:43:43
71122,2017-02-09 23:02:54
82018,2017-02-16 01:24:46
6291,2017-01-04 00:02:51
21661,2017-01-13 13:49:36
29101,2017-01-17 07:09:45
4523,2017-01-03 07:08:13
78493,2017-02-14 10:43:08
3560,2017-01-03 09:15:40
17067,2017-01-10 07:08:12
28686,2017-01-17 18:17:53
42219,2017-01-24 05:02:38
55150,2017-01-31 03:21:56
65764,2017-02-07 10:25:09
78937,2017-02-14 22:27:54
28757,2017-01-17 15:30:15
7185,2017-01-05 11:58:07
69888,2017-02-09 17:43:44
8135,2017-01-05 08:06:18
70268,2017-02-09 21:39:42
4094,2017-01-03 05:23:53
78829,2017-02-14 17:18:22
58906,2017-02-03 05:39:31
70910,2017-02-09 06:33:27
27551,2017-01-16 23:28:55
52801,2017-01-30 19:28:20
2405,2017-01-02 05:43:02
58817,2017-02-03 17:03:12
64305,2017-02-06 15:47:52
39873,2017-01-23 01:48:12
14637,2017-01-09 20:08:17
78014,2017-02-13 06:43:55
12416,2017-01-07 12:45:13
74488,2017-02-11 10:34:45
57393,2017-02-02 20:39:39
3268,2017-01-02 18:32:50
50837,2017-01-29 05:58:30
43926,2017-01-25 01:29:26
1826,2017-01-01 12:29:52
41077,2017-01-24 11:29:27
13120,2017-01-08 11:19:58
57074,2017-02-02 05:10:41
27179,2017-01-16 07:33:07
37798,2017-01-22 14:01:51
4898,2017-01-03 17:11:28
42125,2017-01-24 14:10:16
79470,2017-02-14 01:45:45
9379,2017-01-06 21:03:14
30216,2017-01-17 12:42:43
8642,2017-01-05 19:11:51
21006,2017-01-12 05:08:46
33615,2017-01-19 16:22:40
45447,2017-01-26 10:29:36
57205,2017-02-02 05:19:36
69700,2017-02-09 09:21:43
83142,2017-02-16 07:04:57
71824,2017-02-10 01:00:43
88070,2017-02-19 19:17:06
25203,2017-01-15 03:37:51
2609,2017-01-02 19:19:53
15071,2017-01-09 20:17:27
27272,2017-01-16 00:59:14
40428,2017-01-23 03:01:13
51953,2017-01-30 06:09:54
64784,2017-02-06 10:36:40
76601,2017-02-13 21:27:27
25,2017-01-01 20:43:24
13280,2017-01-08 07:24:36
25726,2017-01-15 12:34:56
37702,2017-01-22 04:51:49
51444,2017-01-29 21:38:04
63535,2017-02-05 17:50:13
74864,2017-02-12 20:23:59
88521,2017-02-19 00:34:12
14234,2017-01-08 12:00:00
62864,2017-02-05 06:28:53
60453,2017-02-03 18:48:40
102,2017-01-01 09:22:50
12750,2017-01-08 18:03:51
26575,2017-01-15 07:56:57
38811,2017-01-22 18:46:43
47967,2017-01-27 01:49:24
50355,2017-01-29 01:05:48
62709,2017-02-05 10:03:49
76463,2017-02-12 10:10:52
87103,2017-02-19 06:06:32
35338,2017-01-20 11:12:25
26,2017-01-01 00:14:27
75065,2017-02-12 04:30:04
56795,2017-02-01 14:24:59
6834,2017-01-04 00:23:37
18800,2017-01-11 23:02:19
30868,2017-01-18 19:02:51
43839,2017-01-25 15:34:35
56052,2017-02-01 07:46:36
67746,2017-02-08 21:33:25
81089,2017-02-15 20:51:10
8746,2017-01-05 18:09:25
21359,2017-01-12 06:10:12
32543,2017-01-19 14:24:04
46240,2017-01-26 00:31:39
58243,2017-02-02 09:34:43
70067,2017-02-09 20:25:38
83290,2017-02-16 15:53:52
36188,2017-01-21 19:07:10
13659,2017-01-08 01:30:45
88714,2017-02-19 21:26:51
7806,2017-01-05 02:28:36
20579,2017-01-12 13:54:04
33722,2017-01-19 16:56:48
44586,2017-01-26 02:44:52
56978,2017-02-02 05:56:28
70640,2017-02-09 03:21:17
83318,2017-02-16 21:38:31
26403,2017-01-15 17:09:09
56889,2017-02-01 07:29:03
46405,2017-01-27 02:33:03
39191,2017-01-22 22:19:45
1626,2017-01-01 04:46:32
14147,2017-01-08 15:47:25
25621,2017-01-15 01:17:13
38564,2017-01-22 12:18:14
50030,2017-01-29 17:51:03
63440,2017-02-05 20:22:02
76028,2017-02-12 01:14:17
87242,2017-02-19 23:14:03
3501,2017-01-02 14:13:07
14665,2017-01-09 07:30:06
27845,2017-01-16 13:02:38
39760,2017-01-23 10:02:20
53279,2017-01-30 04:27:11
65175,2017-02-06 08:03:33
76701,2017-02-13 10:43:01
43534,2017-01-25 05:27:56
51659,2017-01-29 21:06:15
63929,2017-02-05 21:30:03
1277,2017-01-01 21:42:23
63361,2017-02-05 16:25:32
7903,2017-01-05 12:19:32
82945,2017-02-16 15:21:56
13625,2017-01-08 16:23:00
26207,2017-01-15 22:03:53
88290,2017-02-19 22:49:19
1470,2017-01-01 23:33:45
63562,2017-02-05 20:09:11
16975,2017-01-10 07:41:51
78756,2017-02-14 05:31:01
19265,2017-01-11 00:02:14
80250,2017-02-15 15:55:07
48649,2017-01-28 15:08:37
60398,2017-02-03 16:34:34
34961,2017-01-20 12:31:50
51012,2017-01-29 08:02:40
62951,2017-02-05 22:06:41
27746,2017-01-16 07:49:04
47047,2017-01-27 15:26:26
34270,2017-01-20 20:19:18
59942,2017-02-03 22:00:31
23245,2017-01-13 14:03:51
7320,2017-01-05 03:16:10
19910,2017-01-12 16:50:36
32288,2017-01-19 01:31:05
44641,2017-01-26 19:43:26
58461,2017-02-02 01:21:26
70785,2017-02-09 13:17:34
72241,2017-02-10 03:01:04
83229,2017-02-16 11:29:22
10615,2017-01-06 05:34:46
83805,2017-02-17 04:08:56
35442,2017-01-20 14:52:19
56051,2017-02-01 01:48:39
315,2017-01-01 02:31:26
12515,2017-01-08 02:48:53
25906,2017-01-15 21:42:20
30694,2017-01-18 08:57:26
38823,2017-01-22 20:51:04
50949,2017-01-29 18:46:24
63165,2017-02-05 05:10:45
76424,2017-02-12 18:21:05
87608,2017-02-19 02:25:44
6169,2017-01-04 23:34:19
9975,2017-01-06 08:21:20
19474,2017-01-11 14:17:06
22957,2017-01-13 07:19:44
34512,2017-01-20 11:37:46
46410,2017-01-27 11:56:25
60305,2017-02-03 07:07:14
72858,2017-02-10 19:54:07
83997,2017-02-17 08:48:31
12891,2017-01-08 22:16:40
75277,2017-02-12 08:48:57
9886,2017-01-06 11:39:22
21503,2017-01-13 21:55:57
35040,2017-01-20 00:10:29
48014,2017-01-27 18:10:59
58964,2017-02-03 02:05:21
72592,2017-02-10 01:57:18
83822,2017-02-17 05:05:42
34800,2017-01-20 04:21:38
39274,2017-01-22 06:50:12
390,2017-01-01 19:23:49
87831,2017-02-19 13:00:12
497,2017-01-01 02:49:38
13627,2017-01-08 12:51:32
26773,2017-01-15 17:36:29
38546,2017-01-22 21:17:48
49886,2017-01-29 16:41:33
62929,2017-02-05 14:23:40
74828,2017-02-12 14:03:14
88182,2017-02-19 03:26:50
51305,2017-01-29 20:43:40
21777,2017-01-13 13:04:00
18753,2017-01-11 11:51:12
1371,2017-01-01 03:11:25
87991,2017-02-19 16:18:27
4410,2017-01-03 20:01:20
13318,2017-01-08 18:24:08
78461,2017-02-14 23:06:59
58618,2017-02-02 01:18:37
34541,2017-01-20 18:16:33
12596,2017-01-08 09:48:00
88075,2017-02-19 15:36:31
14081,2017-01-08 18:25:04
87001,2017-02-19 00:26:02
2290,2017-01-02 00:34:16
77715,2017-02-13 06:44:29
3722,2017-01-03 05:25:08
78973,2017-02-14 06:24:52
16320,2017-01-10 04:45:57
78661,2017-02-14 04:54:23
17980,2017-01-11 20:08:21
6693,2017-01-04 14:24:34
19204,2017-01-11 07:31:29
31289,2017-01-18 03:30:40
43122,2017-01-25 23:10:30
55843,2017-02-01 14:51:19
68919,2017-02-08 19:16:24
80048,2017-02-15 15:54:57
6909,2017-01-04 02:25:01
80302,2017-02-15 19:00:09
19845,2017-01-12 13:31:01
69455,2017-02-09 22:59:39
24785,2017-01-14 12:49:53
26576,2017-01-15 05:18:50
26594,2017-01-15 05:29:34
13443,2017-01-08 01:01:51
26998,2017-01-16 11:13:32
3256,2017-01-02 08:59:06
77688,2017-02-13 15:46:08
4430,2017-01-03 02:35:04
66319,2017-02-07 06:12:11
30242,2017-01-17 15:10:45
17315,2017-01-10 22:25:50
6904,2017-01-04 20:50:46
81252,2017-02-15 05:26:42
22077,2017-01-13 07:30:02
39,2017-01-01 23:17:53
25521,2017-01-15 14:37:34
63917,2017-02-05 11:41:35
37608,2017-01-22 12:53:21
50178,2017-01-29 18:28:10
13473,2017-01-08 01:24:47
76430,2017-02-12 08:57:40
26634,2017-01-15 13:30:48
88051,2017-02-19 23:02:11
357,2017-01-01 17:29:43
63516,2017-02-05 08:51:03
21042,2017-01-12 03:20:00
27324,2017-01-16 22:45:51
33582,2017-01-19 06:45:53
54925,2017-01-31 00:05:21
50839,2017-01-29 16:58:31
26194,2017-01-15 10:16:56
88156,2017-02-19 20:17:14
52815,2017-01-30 05:56:33
2492,2017-01-02 01:37:46
77954,2017-02-13 10:11:58
5569,2017-01-04 22:37:54
19375,2017-01-11 22:49:36
30823,2017-01-18 17:57:16
43408,2017-01-25 05:26:30
56732,2017-02-01 05:55:46
68833,2017-02-08 19:28:23
80645,2017-02-15 15:30:44
57648,2017-02-02 14:01:06
34399,2017-01-20 04:29:05
40,2017-01-01 03:30:10
62792,2017-02-05 02:08:14
14073,2017-01-08 08:11:34
75661,2017-02-12 09:19:49
25653,2017-01-15 23:36:20
87634,2017-02-19 02:07:50
37579,2017-01-22 04:39:39
51046,2017-01-29 15:51:05
41,2017-01-01 03:47:49
4044,2017-01-03 18:38:59
17719,2017-01-10 23:50:22
28732,2017-01-17 02:19:29
41441,2017-01-24 18:43:37
54518,2017-01-31 03:28:49
66537,2017-02-07 05:21:58
78729,2017-02-14 00:39:32
42,2017-01-01 09:01:35
62811,2017-02-05 08:28:09
26719,2017-01-15 12:36:38
87736,2017-02-19 21:15:11
37782,2017-01-22 13:15:35
13972,2017-01-08 21:38:48
75312,2017-02-12 20:43:42
49985,2017-01-29 17:56:36
43,2017-01-01 08:46:21
12629,2017-01-08 03:15:23
75042,2017-02-12 13:41:32
5439,2017-01-04 04:45:40
19316,2017-01-11 23:29:04
25312,2017-01-15 23:49:46
30697,2017-01-18 06:26:00
43290,2017-01-25 04:24:45
55658,2017-02-01 09:08:09
68367,2017-02-08 23:10:40
79919,2017-02-15 21:04:09
13224,2017-01-08 04:54:13
45030,2017-01-26 03:50:40
1344,2017-01-01 09:28:17
63957,2017-02-05 10:17:27
26562,2017-01-15 01:33:38
87493,2017-02-19 04:34:28
1248,2017-01-01 17:01:38
13830,2017-01-08 18:49:26
26664,2017-01-15 13:47:41
38467,2017-01-22 07:56:39
50025,2017-01-29 03:41:45
63437,2017-02-05 00:58:00
75250,2017-02-12 00:29:48
87186,2017-02-19 11:09:56
39354,2017-01-23 12:40:33
33947,2017-01-20 10:34:37
39104,2017-01-22 16:29:19
51214,2017-01-29 16:59:46
44,2017-01-01 05:01:59
75671,2017-02-12 22:14:13
39207,2017-01-22 16:37:36
15561,2017-01-09 16:54:42
76863,2017-02-13 09:22:25
5465,2017-01-04 23:46:42
81152,2017-02-15 23:38:04
48827,2017-01-28 00:20:28
71708,2017-02-10 22:21:01
13613,2017-01-08 18:50:46
87808,2017-02-19 06:33:55
21867,2017-01-13 06:00:13
38235,2017-01-22 02:12:31
25479,2017-01-15 19:44:36
51051,2017-01-29 15:28:31
12951,2017-01-08 21:11:33
51238,2017-01-29 14:58:08
25606,2017-01-15 00:31:16
62959,2017-02-05 23:26:40
45,2017-01-01 18:46:11
14150,2017-01-08 02:28:37
24988,2017-01-15 05:45:05
38701,2017-01-22 17:05:20
50545,2017-01-29 13:41:12
63514,2017-02-05 14:35:27
75169,2017-02-12 20:54:51
88654,2017-02-19 09:39:38
1206,2017-01-01 22:32:14
12904,2017-01-08 10:47:58
25262,2017-01-15 22:21:11
38125,2017-01-22 09:17:02
50046,2017-01-29 04:24:39
62678,2017-02-05 16:05:14
75157,2017-02-12 16:26:26
88777,2017-02-19 05:07:28
77485,2017-02-13 17:03:16
50012,2017-01-29 11:12:49
44144,2017-01-25 12:52:50
51806,2017-01-30 08:54:21
56400,2017-02-01 22:11:24
19271,2017-01-11 12:12:51
81585,2017-02-15 15:55:00
7094,2017-01-04 19:24:15
68548,2017-02-08 08:54:51
80062,2017-02-15 15:26:08
31047,2017-01-18 12:46:25
47169,2017-01-27 16:24:26
60190,2017-02-03 05:01:00
65233,2017-02-06 07:08:37
22938,2017-01-13 08:04:18
9419,2017-01-06 13:28:33
44242,2017-01-25 19:31:00
84766,2017-02-17 11:58:32
5999,2017-01-04 19:32:38
17998,2017-01-11 04:04:51
30918,2017-01-18 13:04:38
43275,2017-01-25 21:04:43
56172,2017-02-01 08:16:03
69136,2017-02-08 19:52:10
72335,2017-02-10 00:06:02
80635,2017-02-15 21:31:43
35319,2017-01-20 18:36:20
51527,2017-01-29 18:10:40
49,2017-01-01 16:42:00
13558,2017-01-08 19:54:22
26777,2017-01-15 12:22:12
38388,2017-01-22 10:31:19
51548,2017-01-29 14:11:05
64055,2017-02-05 11:55:23
75538,2017-02-12 08:44:11
87614,2017-02-19 13:28:30
2667,2017-01-02 05:11:22
15182,2017-01-09 08:42:43
27877,2017-01-16 16:45:38
40469,2017-01-23 17:31:44
51828,2017-01-30 11:20:22
65389,2017-02-06 18:00:02
77472,2017-02-13 15:25:12
81083,2017-02-15 12:23:59
7753,2017-01-05 14:16:12
20242,2017-01-12 20:55:15
33463,2017-01-19 17:36:54
45725,2017-01-26 17:16:43
57023,2017-02-02 15:35:51
70093,2017-02-09 23:10:19
81688,2017-02-16 16:14:23
12604,2017-01-08 22:20:17
74643,2017-02-12 09:53:55
51246,2017-01-29 03:47:05
5072,2017-01-03 10:20:58
66885,2017-02-07 15:25:33
16825,2017-01-10 07:19:42
79864,2017-02-14 08:21:40
57360,2017-02-02 14:00:33
10089,2017-01-06 13:59:35
71590,2017-02-10 05:22:05
61770,2017-02-04 08:26:05
51,2017-01-01 12:11:13
13560,2017-01-08 12:47:53
26779,2017-01-15 11:56:00
38390,2017-01-22 15:29:50
51550,2017-01-29 17:22:26
64057,2017-02-05 00:30:58
75540,2017-02-12 20:54:41
87616,2017-02-19 07:08:27
6797,2017-01-04 03:07:23
4521,2017-01-03 11:35:28
67661,2017-02-08 18:03:20
2416,2017-01-02 18:15:07
6353,2017-01-04 18:49:12
80684,2017-02-15 01:16:48
56771,2017-02-01 06:41:59
31158,2017-01-18 10:40:38
42956,2017-01-25 00:23:25
18760,2017-01-11 22:49:31
58199,2017-02-02 20:43:30
26729,2017-01-15 13:20:52
14214,2017-01-08 10:26:17
38954,2017-01-22 10:59:54
52955,2017-01-30 14:54:56
29556,2017-01-17 18:47:04
5918,2017-01-04 11:07:33
80770,2017-02-15 18:51:07
18573,2017-01-11 15:32:28
20469,2017-01-12 16:47:46
9847,2017-01-06 23:54:50
72078,2017-02-10 04:11:03
61311,2017-02-04 10:11:10
45601,2017-01-26 16:21:31
11760,2017-01-07 00:45:32
73139,2017-02-11 03:01:15
7398,2017-01-05 05:50:41
6106,2017-01-04 13:36:49
33664,2017-01-19 19:01:05
3616,2017-01-03 15:51:03
65994,2017-02-07 17:17:33
56211,2017-02-01 14:22:27
7065,2017-01-04 22:55:27
67710,2017-02-08 19:41:51
65243,2017-02-06 19:41:05
29944,2017-01-17 03:16:27
29257,2017-01-17 15:38:40
66521,2017-02-07 23:17:54
29878,2017-01-17 15:04:01
7468,2017-01-05 16:29:21
83117,2017-02-16 08:47:20
20162,2017-01-12 09:01:44
58444,2017-02-02 00:54:05
44956,2017-01-26 16:50:47
47854,2017-01-27 21:14:02
47156,2017-01-27 05:42:16
23366,2017-01-14 06:38:47
36745,2017-01-21 21:48:27
18763,2017-01-11 09:06:38
43160,2017-01-25 23:15:01
81069,2017-02-15 21:08:14
4132,2017-01-03 00:53:15
78178,2017-02-14 10:58:00
4265,2017-01-03 07:53:32
3901,2017-01-03 11:56:37
22708,2017-01-13 02:43:06
29770,2017-01-17 21:26:00
4318,2017-01-03 04:56:43
25568,2017-01-15 20:59:20
17333,2017-01-10 09:37:35
60947,2017-02-04 15:19:54
63526,2017-02-05 08:55:46
744,2017-01-01 19:59:18
75265,2017-02-12 17:10:15
13258,2017-01-08 23:54:31
88144,2017-02-19 04:34:55
38556,2017-01-22 15:08:49
50372,2017-01-29 09:09:51
25148,2017-01-15 22:08:00
17517,2017-01-10 11:30:43
20707,2017-01-12 20:44:19
82892,2017-02-16 08:46:25
14433,2017-01-09 14:30:46
77674,2017-02-13 15:56:14
4540,2017-01-03 02:07:59
78786,2017-02-14 06:31:03
56774,2017-02-01 17:59:20
36555,2017-01-21 17:30:07
2812,2017-01-02 12:37:00
64102,2017-02-06 10:01:46
26137,2017-01-15 15:36:47
1366,2017-01-01 21:32:29
75072,2017-02-12 04:55:05
1962,2017-01-02 18:06:57
65707,2017-02-06 10:58:26
54927,2017-01-31 18:05:27
37538,2017-01-22 14:14:57
20000,2017-01-12 15:36:07
5898,2017-01-04 05:05:16
54566,2017-01-31 01:19:28
62262,2017-02-05 10:09:53
12923,2017-01-08 17:16:17
75489,2017-02-12 09:47:15
25534,2017-01-15 18:26:34
70510,2017-02-09 01:03:50
7702,2017-01-05 03:49:34
9146,2017-01-06 06:41:29
59759,2017-02-03 17:57:17
11993,2017-01-07 14:37:07
74139,2017-02-11 00:35:37
37377,2017-01-21 00:33:59
67,2017-01-01 15:42:43
33111,2017-01-19 11:52:57
53988,2017-01-31 01:46:35
67866,2017-02-08 18:33:03
65176,2017-02-06 19:58:55
68702,2017-02-08 10:08:14
11113,2017-01-07 01:01:42
80444,2017-02-15 11:47:12
19675,2017-01-12 08:48:50
23051,2017-01-13 21:26:49
43473,2017-01-25 21:18:42
11469,2017-01-07 00:24:40
23773,2017-01-14 15:57:41
37332,2017-01-21 10:11:02
49608,2017-01-28 22:46:46
61420,2017-02-04 00:14:18
73330,2017-02-11 06:50:17
86400,2017-02-18 08:42:38
29010,2017-01-17 21:35:02
5653,2017-01-04 12:22:17
18275,2017-01-11 18:20:22
31813,2017-01-18 07:50:08
43174,2017-01-25 12:53:06
56075,2017-02-01 14:14:11
69110,2017-02-08 02:29:51
81148,2017-02-15 22:59:39
55461,2017-02-01 12:21:25
6337,2017-01-04 03:51:29
18516,2017-01-11 22:14:58
30673,2017-01-18 19:33:16
43727,2017-01-25 03:08:47
56532,2017-02-01 06:57:38
68617,2017-02-08 04:50:55
80332,2017-02-15 16:11:32
26433,2017-01-15 22:52:44
13854,2017-01-08 11:23:46
30531,2017-01-18 08:17:45
26457,2017-01-15 01:57:32
75631,2017-02-12 13:07:43
13334,2017-01-08 10:02:58
63307,2017-02-05 07:17:00
68,2017-01-01 03:17:30
13902,2017-01-08 00:04:32
25953,2017-01-15 17:10:04
38436,2017-01-22 19:48:26
50510,2017-01-29 02:52:21
62310,2017-02-05 16:11:25
75224,2017-02-12 00:37:40
87624,2017-02-19 14:22:18
125,2017-01-01 12:35:44
13304,2017-01-08 00:36:33
25880,2017-01-15 02:26:27
37571,2017-01-22 07:09:42
51463,2017-01-29 15:14:19
63968,2017-02-05 09:34:58
75753,2017-02-12 23:47:15
87378,2017-02-19 05:18:26
54049,2017-01-31 04:15:44
