tran_id,base_amt
84284,668.55
88026,680.9
33577,297.23
11635,641.38
19,576.67
51512,143.94
4683,176.92
79557,685.06
54435,826.38
41623,299.12
29495,675.08
17014,953.54
8794,590.39
20590,132.65
33337,495.95
46010,195.46
57346,945.78
67152,642.87
71122,775.9
82018,961.55
6291,860.23
21661,800.22
29101,385.13
4523,594.19
78493,604.94
3560,787.46
17067,757.35
28686,202.01
42219,624.53
55150,988.44
65764,859.33
78937,504.0
28757,566.21
7185,448.04
69888,777.36
8135,709.91
70268,1013.5
4094,235.79
78829,332.32
58906,615.46
70910,250.98
27551,801.07
52801,933.89
2405,142.31
58817,327.61
64305,120.09
39873,599.78
14637,285.96
78014,498.52
12416,644.29
74488,688.6
57393,164.21
3268,601.7
50837,880.67
43926,279.37
1826,804.44
41077,348.39
13120,734.32
57074,411.44
27179,549.35
37798,185.05
4898,613.52
42125,761.57
79470,648.88
9379,160.48
30216,315.03
8642,861.51
21006,969.92
33615,677.97
45447,659.34
57205,550.63
69700,193.56
83142,882.4
71824,706.87
88070,297.4
25203,352.3
2609,406.81
15071,479.81
27272,974.19
40428,567.0
51953,106.23
64784,331.87
76601,119.32
25,525.23
13280,407.38
25726,713.81
37702,168.38
51444,548.35
63535,218.98
74864,995.41
88521,719.27
14234,763.84
62864,819.28
60453,200.71
102,342.63
12750,870.16
26575,618.88
38811,480.22
47967,664.48
50355,449.22
62709,978.98
76463,344.58
87103,968.39
35338,290.61
26,233.88
75065,377.31
56795,770.24
6834,452.94
18800,628.17
30868,364.11
43839,348.75
56052,411.53
67746,961.26
81089,503.3
8746,120.83
21359,465.91
32543,367.01
46240,357.02
58243,562.78
70067,783.1
83290,662.07
36188,243.56
13659,830.89
88714,477.83
7806,454.85
20579,658.54
33722,261.45
44586,284.35
56978,876.65
70640,478.81
83318,661.41
26403,209.27
56889,246.54
46405,779.7
39191,941.34
1626,123.39
14147,307.54
25621,200.52
38564,991.3
50030,251.26
63440,905.39
76028,190.05
87242,852.61
3501,430.08
14665,107.77
27845,421.49
39760,948.16
53279,772.24
65175,745.63
76701,558.86
43534,409.75
51659,777.97
63929,302.85
1277,707.08
63361,650.12
7903,402.25
82945,645.49
13625,616.82
26207,178.88
88290,802.2
1470,352.57
63562,148.26
16975,381.09
78756,636.29
19265,823.67
80250,592.11
48649,220.55
60398,286.25
34961,547.44
51012,688.6
62951,701.16
27746,627.84
47047,137.05
34270,738.67
59942,486.52
23245,551.06
7320,887.92
19910,866.86
32288,535.4
44641,253.87
58461,834.09
70785,382.64
72241,700.13
83229,876.47
10615,538.11
83805,872.6
35442,509.1
56051,562.35
315,375.73
12515,213.78
25906,820.62
30694,308.85
38823,269.25
50949,713.27
63165,865.57
76424,651.45
87608,358.57
6169,123.19
9975,277.48
19474,112.73
22957,550.49
34512,830.61
46410,808.68
60305,375.28
72858,791.81
83997,729.59
12891,610.73
75277,656.35
9886,477.04
21503,757.97
35040,290.46
48014,885.12
58964,169.45
72592,463.89
83822,213.02
34800,815.81
39274,872.68
390,414.0
87831,969.68
497,329.0
13627,627.94
26773,713.3
38546,750.93
49886,168.69
62929,398.86
74828,410.74
88182,559.96
51305,881.88
21777,273.81
18753,968.19
1371,927.16
87991,883.19
4410,314.43
13318,494.21
78461,371.3
58618,536.05
34541,141.44
12596,781.53
88075,506.58
14081,627.38
87001,821.92
2290,688.1
77715,888.02
3722,620.91
78973,752.72
16320,221.49
78661,871.44
17980,886.74
6693,203.22
19204,424.96
31289,280.29
43122,692.23
55843,429.14
68919,412.52
80048,951.4
6909,539.51
80302,468.83
19845,122.82
69455,271.43
24785,522.33
26576,587.51
26594,143.14
13443,849.12
26998,927.66
3256,500.2
77688,362.37
4430,1004.22
66319,688.1
30242,498.29
17315,832.52
6904,824.3
81252,366.21
22077,450.82
39,633.32
25521,284.0
63917,211.41
37608,976.32
50178,861.4
13473,957.46
76430,947.72
26634,649.78
88051,807.13
357,127.1
63516,105.61
21042,826.26
27324,897.45
33582,915.83
54925,846.78
50839,755.28
26194,460.76
88156,728.76
52815,544.95
2492,309.25
77954,533.43
5569,293.57
19375,997.24
30823,253.98
43408,262.91
56732,661.47
68833,155.68
80645,434.01
57648,661.91
34399,632.19
40,314.01
62792,181.36
14073,210.25
75661,786.7
25653,110.25
87634,409.42
37579,317.21
51046,307.92
41,104.69
4044,608.49
17719,719.76
28732,885.47
41441,237.63
54518,480.83
66537,636.39
78729,390.52
42,440.54
62811,613.49
26719,563.56
87736,366.86
37782,539.07
13972,638.93
75312,983.65
49985,348.5
43,979.25
12629,236.89
75042,826.08
5439,761.58
19316,913.55
25312,658.82
30697,269.82
43290,333.41
55658,577.94
68367,822.88
79919,640.05
13224,857.63
45030,503.0
1344,691.29
63957,440.39
26562,928.49
87493,176.02
1248,405.81
13830,931.66
26664,626.76
38467,998.42
50025,412.71
63437,813.41
75250,658.67
87186,470.63
39354,444.25
33947,695.01
39104,923.94
51214,335.19
44,432.99
75671,770.16
39207,433.35
15561,924.28
76863,606.59
5465,803.46
81152,971.19
48827,290.12
71708,699.73
13613,296.9
87808,935.28
21867,499.74
38235,694.71
25479,822.73
51051,222.71
12951,298.45
51238,883.51
25606,465.4
62959,891.15
45,920.7
14150,504.51
24988,816.96
38701,916.75
50545,611.97
63514,358.33
75169,815.88
88654,111.84
1206,867.96
12904,513.42
25262,784.81
38125,767.48
50046,361.07
62678,344.25
75157,852.32
88777,726.91
77485,740.3
50012,335.38
44144,242.32
51806,919.71
56400,142.9
19271,520.16
81585,730.01
7094,566.54
68548,195.15
80062,988.76
31047,874.28
47169,831.91
60190,298.06
65233,512.71
22938,637.54
9419,697.92
44242,281.15
84766,668.84
5999,768.73
17998,138.53
30918,393.08
43275,759.15
56172,475.5
69136,556.0
72335,759.89
80635,567.14
35319,952.29
51527,884.4
49,385.85
13558,204.25
26777,797.26
38388,725.36
51548,659.58
64055,322.35
75538,199.56
87614,747.58
2667,961.12
15182,812.51
27877,247.14
40469,429.92
51828,412.74
65389,880.16
77472,985.69
81083,378.89
7753,926.15
20242,848.45
33463,825.2
45725,223.02
57023,470.41
70093,406.47
81688,464.9
12604,720.53
74643,863.91
51246,423.56
5072,752.35
66885,702.04
16825,684.95
79864,868.43
57360,1063.15
10089,1054.84
71590,595.41
61770,724.7
51,913.11
13560,406.63
26779,530.44
38390,437.69
51550,885.02
64057,687.05
75540,715.3
87616,556.99
6797,866.74
4521,987.7
67661,359.95
2416,143.28
6353,670.95
80684,601.61
56771,669.98
31158,119.72
42956,224.25
18760,869.52
58199,952.25
26729,354.27
14214,220.23
38954,345.52
52955,297.64
29556,884.84
5918,107.07
80770,638.53
18573,905.19
20469,120.1
9847,245.51
72078,616.17
61311,552.88
45601,961.11
11760,453.33
73139,465.84
7398,867.03
6106,711.94
33664,675.85
3616,577.22
65994,118.25
56211,114.57
7065,840.65
67710,198.73
65243,863.06
29944,873.31
29257,789.24
66521,804.37
29878,120.06
7468,430.47
83117,904.34
20162,742.43
58444,432.77
44956,470.42
47854,445.17
47156,261.39
23366,129.97
36745,445.66
18763,447.36
43160,570.25
81069,443.28
4132,791.75
78178,980.84
4265,217.37
3901,105.27
22708,935.14
29770,528.57
4318,162.89
25568,957.55
17333,784.37
60947,416.05
63526,737.15
744,770.74
75265,902.98
13258,998.41
88144,817.47
38556,690.31
50372,915.07
25148,966.7
17517,802.14
20707,690.39
82892,848.75
14433,825.38
77674,377.91
4540,455.6
78786,371.12
56774,189.17
36555,253.31
2812,758.79
64102,275.77
26137,412.72
1366,971.5
75072,480.87
1962,212.11
65707,275.29
54927,718.75
37538,508.79
20000,160.69
5898,598.14
54566,281.91
62262,303.37
12923,533.75
75489,142.93
25534,977.33
70510,734.47
7702,726.97
9146,532.7
59759,710.08
11993,698.93
74139,807.7
37377,992.85
67,182.58
33111,182.58
53988,182.58
67866,247.24
65176,182.58
68702,405.91
11113,182.58
80444,547.65
19675,886.02
23051,182.58
43473,182.58
11469,655.29
23773,992.81
37332,824.67
49608,354.84
61420,229.95
73330,812.04
86400,498.28
29010,836.98
5653,250.42
18275,298.44
31813,994.38
43174,517.51
56075,855.69
69110,491.67
81148,241.23
55461,219.56
6337,861.46
18516,191.75
30673,892.89
43727,210.69
56532,957.55
68617,308.29
80332,932.98
26433,384.25
13854,392.52
30531,579.83
26457,770.37
75631,537.53
13334,521.39
63307,820.28
68,588.68
13902,921.55
25953,986.09
38436,649.55
50510,631.5
62310,759.49
75224,380.34
87624,396.47
125,664.32
13304,391.24
25880,655.06
37571,574.53
51463,167.92
63968,678.69
75753,877.8
87378,223.95
54049,789.74
9291,362.68
83586,726.32
25053,387.79
25218,793.65
87937,360.44
53043,339.23
40461,249.25
2758,879.57
77902,678.62
2777,906.35
64197,271.16
4056,1051.04
67406,1033.43
16019,886.01
78412,318.72
68561,949.31
68551,247.58
44993,736.43
71862,990.38
59819,773.33
7056,574.72
15655,911.47
14646,646.33
62128,856.35
48264,798.99
48175,516.06
73518,701.6
13968,711.03
66573,77.43
74944,101.11
64637,830.23
38108,927.46
1808,678.29
75862,980.14
13973,785.73
74934,623.01
8974,631.64
22875,520.32
33930,345.84
47312,684.76
59936,742.57
72038,361.35
83765,413.34
19930,177.99
82522,315.34
59042,988.5
73794,218.4
38605,208.52
50808,622.37
82024,482.75
62877,512.97
1242,151.75
14271,574.36
26322,988.61
38538,836.33
50799,995.31
62695,957.65
75732,311.0
87692,145.02
26595,885.62
88207,764.16
68910,920.09
2032,671.6
14436,842.07
26875,968.9
40388,930.33
52415,587.79
60911,755.16
64444,123.38
77164,915.45
2402,852.91
49667,629.43
78096,122.84
36157,521.13
12859,278.28
75264,223.72
67514,768.22
7913,755.57
12346,490.85
23469,167.63
36500,346.21
48669,394.0
61457,667.92
74593,323.48
86672,586.79
37094,871.28
15925,981.85
1623,140.14
88231,547.81
40686,985.6
2433,573.06
29064,946.68
77266,991.33
26956,141.88
52924,389.82
64834,310.52
15008,747.76
69493,196.45
52884,899.97
56030,140.34
11739,864.83
60757,227.52
65227,736.15
22753,827.05
34239,339.92
10272,916.71
59877,466.01
14856,829.86
27514,373.41
75301,892.48
88017,116.15
32255,258.12
15285,160.22
77747,133.47
8760,472.15
20464,572.45
33085,472.6
46063,937.48
57843,252.42
70843,569.09
82589,404.3
10417,866.42
72723,486.19
59124,177.91
9917,279.31
22867,634.51
34513,986.82
46685,979.74
58864,974.34
71693,324.13
84781,939.06
46252,728.04
22536,677.24
11444,333.13
24342,157.81
36898,874.69
48276,416.13
61122,254.67
74556,561.5
85796,411.68
28283,514.61
47544,767.54
10935,572.74
24942,829.91
37278,689.48
49293,799.17
61495,813.65
73348,984.47
86833,300.5
34386,732.9
47826,407.69
46515,434.84
2699,718.17
14952,225.81
23737,960.75
27747,294.06
40697,483.54
53245,275.02
64715,432.13
76488,382.2
11574,992.0
22834,232.21
54125,130.46
13969,1023.82
7508,184.22
83280,188.32
62822,213.86
16078,356.35
5254,287.24
17267,816.22
29555,643.21
42443,573.7
54960,285.23
66120,677.53
79848,425.18
10479,903.01
21439,403.63
35582,767.64
46663,199.49
60415,824.27
71735,274.4
85167,522.04
18605,320.62
81532,858.48
10347,644.28
84208,336.48
83,754.37
75838,462.25
1368,883.17
49875,600.96
88799,574.88
13464,719.81
16535,263.45
87695,494.98
41277,451.66
29417,939.89
45487,183.95
20581,890.18
38589,862.29
45780,565.36
24639,554.22
32201,712.92
26570,953.91
63479,405.62
22246,142.47
84,565.52
76182,549.96
1886,328.92
64555,668.27
60246,145.63
12976,416.09
88786,846.67
25958,912.97
38310,767.72
50740,790.22
63889,112.14
3916,726.67
66594,366.1
11530,557.66
36802,420.04
61707,116.77
86233,786.73
85,798.3
12665,677.46
25211,284.34
38920,186.63
50932,648.62
63000,719.42
74827,351.54
88728,824.07
19978,281.76
82943,1014.78
31131,183.74
18707,841.77
56509,316.02
7011,502.33
80766,714.78
12331,570.17
24526,274.96
36494,481.69
48702,182.3
60711,703.02
68892,143.56
73622,501.66
85643,668.24
43367,845.54
29298,172.29
64004,363.07
2414,551.32
76505,680.57
12150,715.08
85765,601.29
9349,426.28
84944,646.31
27023,254.13
6346,881.03
18851,920.07
30770,563.41
43283,461.56
55317,885.55
68907,615.7
81177,737.71
35019,907.97
34820,995.57
10119,532.95
71384,459.01
49214,259.61
51389,609.29
13845,558.16
87543,602.68
27612,616.42
25749,417.3
73344,601.33
40318,919.17
4815,914.16
65842,369.88
25234,914.78
3867,763.52
16185,580.18
29519,708.49
41252,106.61
53500,136.33
66458,359.53
78652,513.99
53091,350.0
90,940.1
13553,764.57
26516,624.78
39068,192.5
49920,720.65
62446,417.63
74870,931.9
87412,442.14
24432,990.86
11130,473.63
92,429.12
31485,899.36
62423,497.88
12736,645.5
16689,745.43
75469,305.89
28534,654.33
11717,119.4
23341,737.46
35807,712.21
42589,717.58
49574,500.35
61972,651.44
73753,826.83
85608,382.3
26553,255.73
87714,192.67
62612,103.54
37495,401.38
51571,180.35
20660,610.46
25396,790.92
12480,198.98
23825,983.12
94,500.53
13211,543.52
25529,211.47
38223,189.73
50611,779.08
62340,385.06
75832,176.8
83802,815.46
87979,412.64
205,599.02
47441,673.57
35275,444.82
21650,219.51
71500,921.57
9653,918.99
36421,848.6
59675,369.07
7136,377.41
71051,761.8
21155,354.88
62261,870.17
81930,950.18
29745,201.41
44669,408.2
33174,923.92
57277,155.93
3639,273.95
18758,501.18
25128,949.86
96,122.32
62551,159.8
28691,175.93
5909,175.61
18565,327.47
31501,925.69
43863,590.43
56060,631.91
68777,687.5
79929,625.77
12769,298.27
20342,153.76
76302,139.35
45517,164.44
32657,826.99
54834,748.43
25904,422.27
86979,559.91
2184,244.39
76883,419.03
6124,145.02
18402,839.32
32084,732.0
43516,843.17
56236,411.59
68746,150.14
80415,111.27
39211,628.4
50013,626.52
63131,468.1
31483,578.74
1159,959.58
30693,969.67
75182,595.0
11077,425.74
23618,741.97
36444,348.26
49616,935.99
60695,194.64
63281,445.21
73182,716.6
86188,403.56
3424,916.73
6260,236.08
77898,955.65
98,885.78
9998,884.68
63219,337.84
14045,264.25
75483,685.0
29905,317.79
25129,213.17
87767,251.39
11852,476.23
24622,493.33
36391,860.83
48542,785.73
61954,544.43
72966,923.33
85398,857.15
3941,224.09
17740,298.93
29625,293.79
41136,631.97
53475,203.87
66964,795.39
79748,753.65
12251,392.57
39213,536.95
18539,880.88
67729,567.68
8461,887.72
50913,118.4
57634,945.04
28744,630.98
28381,363.45
11686,484.73
13832,145.23
85613,584.67
1180,497.6
62515,698.0
2463,761.59
77475,730.67
3323,522.99
68378,677.41
36689,401.96
10281,826.01
72781,902.11
27629,950.18
20678,448.85
82113,219.95
29273,434.51
39303,273.13
461,934.04
13475,186.9
25055,595.13
38856,717.19
51044,748.62
62439,236.28
66578,124.33
76347,392.56
87288,356.52
54806,893.65
4676,131.9
78148,574.82
41821,964.39
17279,619.16
38078,408.33
859,866.68
87297,526.98
13081,250.6
3564,244.58
16583,770.36
30081,172.08
42051,540.15
53582,668.8
63939,543.54
65881,845.26
79459,684.2
5594,811.79
18611,675.24
30586,169.73
43220,231.76
50071,989.45
56305,683.26
68177,709.55
80796,745.71
11808,435.34
23777,200.21
37223,166.25
49765,355.2
60986,536.03
74041,146.33
74772,296.29
85916,638.09
26326,120.83
52376,139.02
47171,672.47
28907,977.54
45925,915.9
33734,138.46
21379,200.67
67214,341.51
17399,901.68
41679,317.69
51049,292.93
3568,355.73
24019,617.93
78820,850.32
53616,966.2
10973,274.88
24208,475.4
35928,205.71
49358,317.29
61789,887.99
66344,968.35
73964,726.67
85986,472.98
29278,665.14
3903,331.81
6384,286.08
65853,175.47
67700,979.32
20825,438.36
38852,417.82
32133,207.57
33150,943.36
8488,716.68
20329,941.71
52514,471.04
55074,270.14
42390,930.77
66467,977.66
4902,950.09
79097,602.57
29761,641.85
17182,632.83
107,349.24
54962,791.48
126,892.22
13656,651.03
26190,390.18
39114,787.67
51276,765.6
63507,916.34
75234,217.15
79208,229.02
87803,355.18
41015,424.67
4951,424.09
84829,565.45
67134,885.4
16811,281.06
71926,786.8
29351,822.14
10786,270.82
74534,512.26
3726,384.83
79902,328.2
57197,343.76
20182,979.87
39690,840.7
8354,670.65
10587,769.44
81877,835.4
32983,139.58
69670,578.27
45132,103.81
62007,216.03
43591,199.28
31374,911.04
47551,191.36
4020,499.19
67442,792.3
29078,954.42
55252,923.08
3150,115.9
34279,826.24
68461,450.94
6962,243.63
18194,411.43
30421,269.48
43231,892.38
55728,153.64
67760,375.6
80719,668.38
59164,263.26
76126,157.23
10749,798.77
22089,917.95
34496,822.86
47423,343.89
59546,556.32
72783,236.63
84051,351.89
13855,580.79
22572,916.36
11685,615.48
24365,283.14
85995,203.7
55489,130.45
11120,388.71
24253,414.02
35779,169.48
49701,191.27
60811,789.38
73966,830.27
86336,891.41
35222,678.79
11881,819.33
23958,257.8
36346,168.36
48474,308.62
61292,639.61
73787,981.89
86819,331.66
29388,798.96
13530,961.6
26173,822.27
45094,334.63
112,239.42
48591,902.83
36278,254.4
3613,162.62
17557,137.32
29539,132.9
41763,457.77
53369,313.06
66023,467.08
78517,786.27
86359,889.31
44795,329.73
62143,287.55
11097,519.93
73742,229.6
24788,124.22
62567,332.64
16005,442.89
5913,200.54
18221,988.2
31641,418.62
44487,453.17
55187,897.23
69083,672.43
81173,594.01
19392,169.97
22434,501.78
61782,201.73
4979,846.51
16907,435.88
29840,389.12
41962,154.92
54793,773.07
66200,103.72
78177,226.86
5570,735.99
81165,562.27
75964,266.22
25003,633.27
25088,776.84
70684,162.78
114,982.26
75951,755.59
13113,180.23
88452,292.62
24095,780.55
86329,194.77
26688,994.91
41643,131.94
38416,578.01
28471,893.44
51368,740.8
63339,185.84
7794,205.5
70702,242.65
26482,730.08
16062,497.49
19998,315.32
24651,912.12
86221,662.37
1590,424.3
48780,567.12
60748,375.76
36216,689.85
10956,549.19
73195,643.52
3981,962.73
59994,319.47
65840,827.92
51671,379.98
2083,358.01
14820,452.08
28389,661.41
40870,885.0
52918,262.66
65640,953.12
77594,238.75
62484,496.5
13366,780.5
87167,772.8
8467,679.27
19995,371.82
33534,244.0
46231,633.39
58712,508.84
70773,912.92
83428,819.73
61070,897.4
60839,750.05
1461,377.46
14324,887.35
25661,614.55
37826,533.42
51539,804.13
62873,147.75
74937,760.22
88417,140.43
63640,509.29
52759,232.03
11647,969.15
23910,921.14
37014,620.04
48833,924.46
61828,440.99
74507,423.68
85854,923.88
40560,504.87
26920,610.78
16802,865.59
78809,469.09
41534,144.82
42851,168.07
35718,568.4
33466,233.58
9542,698.1
71266,201.92
47923,732.89
36479,489.4
45225,882.7
33587,226.87
20669,216.06
18898,208.49
4040,906.36
20663,881.67
82857,890.14
12185,301.26
85839,114.62
61232,171.37
5552,814.07
18829,462.68
24379,357.91
30863,217.29
43141,996.5
55788,499.87
69090,361.11
81670,507.21
49412,166.54
36578,166.48
45124,727.16
10399,192.62
22458,409.81
35129,928.7
47601,996.97
59752,199.4
72029,406.47
73626,500.56
84328,610.46
47189,784.13
59150,595.41
39194,703.16
3610,295.4
78705,415.61
16653,870.14
8030,160.52
82774,858.24
46525,1000.6
74411,173.24
14495,596.67
76698,467.99
12458,419.35
73523,241.17
26090,768.53
49984,615.9
58710,720.17
27470,678.13
6549,535.73
18694,679.85
30841,274.11
42936,337.88
55836,224.06
67554,477.64
80749,594.9
61744,510.76
29237,591.69
123,961.89
13452,504.77
26577,284.06
38369,217.02
49870,365.39
63485,754.09
76013,612.89
87399,386.65
20177,367.73
73504,341.86
124,135.62
63170,117.58
13591,843.93
75949,717.57
25092,699.99
87216,519.9
38765,780.35
53633,443.27
42900,511.24
51403,294.22
38135,470.62
610,235.84
62850,184.14
59129,411.11
51151,322.19
63379,383.44
1290,388.21
62556,256.61
2048,677.63
65621,670.52
2524,543.23
64845,236.35
3092,670.8
15018,699.48
27977,360.9
39978,179.07
53219,391.18
65194,748.28
77513,251.12
26866,274.25
4285,150.01
79768,971.9
17058,625.97
54066,381.3
19608,566.63
81172,363.58
5597,653.92
19261,679.66
31301,594.99
43180,562.55
55197,826.08
68214,965.69
80939,125.68
10513,919.68
21585,959.67
34069,363.95
46659,441.11
59554,319.02
71334,942.68
84653,995.36
68113,562.74
32556,774.51
59006,365.52
73905,639.48
34993,872.13
9180,457.14
21499,931.77
30686,606.18
60399,564.46
19488,955.32
50057,591.04
37383,749.14
22852,352.46
128,741.05
75754,919.21
4288,559.52
26337,439.14
67031,711.11
13797,274.96
87478,626.05
1337,556.87
75178,746.59
42449,944.33
30308,297.57
51584,155.94
62918,219.5
49377,433.22
129,502.28
62884,593.23
14181,879.41
76316,337.75
40037,838.28
3100,773.62
77123,595.66
44513,585.2
16224,280.51
38178,592.7
30167,512.44
25021,111.65
46227,856.3
88339,208.27
57955,145.99
32359,394.69
48461,435.51
50658,634.62
23067,710.64
83820,444.79
130,371.42
63190,229.86
13863,699.4
74933,782.75
27225,154.78
25581,678.47
87287,614.45
1100,606.67
62632,468.26
25850,469.75
53092,854.04
31299,886.13
58148,863.76
47016,851.32
59155,998.56
48940,126.91
38600,132.65
50137,1075.71
132,878.14
12752,988.66
26742,172.77
32670,252.22
39058,903.22
51453,298.08
62460,767.14
76286,847.62
87090,554.39
1105,356.75
20002,563.33
75210,455.56
24418,350.3
10936,852.44
41925,420.1
133,767.13
63854,242.47
9064,700.51
21937,190.32
34175,339.4
46424,516.06
59388,869.71
72919,406.96
84790,719.95
36600,783.26
12966,408.0
76264,563.7
25190,910.66
87962,741.28
37433,560.26
50800,843.33
58696,313.79
10023,495.71
53318,964.53
71360,801.91
35276,920.53
21750,129.95
35577,936.72
84883,177.84
59224,784.34
84347,504.32
47238,321.16
28695,736.96
60551,108.82
49693,926.43
135,703.94
74854,143.26
25375,605.65
74080,938.38
16405,681.44
38829,606.86
12724,229.25
87173,518.34
63181,180.73
51075,461.31
5900,442.47
17861,913.79
32072,233.46
44137,380.9
56635,494.23
68991,784.65
81511,697.02
44231,774.8
9927,505.97
21809,745.12
35247,407.76
46770,809.81
60484,932.49
71523,407.43
85242,540.8
1666,272.5
75395,367.3
25594,371.0
41269,221.32
66520,965.73
40131,545.86
21239,626.59
82612,710.54
11224,531.32
73772,110.0
7132,456.19
7510,672.36
140,631.13
38402,727.7
75907,401.1
5100,106.16
17409,831.95
29338,151.88
41610,601.07
54835,121.96
66831,985.11
78470,501.42
11940,983.18
73068,846.98
13849,650.88
74771,897.58
37593,841.03
40200,458.03
65009,857.18
29229,922.24
41096,559.09
4478,475.75
16198,537.57
30119,308.07
42073,453.64
54888,815.88
66127,865.8
78867,128.5
56650,334.78
31621,235.61
22187,118.19
84525,510.96
23724,441.0
85683,523.04
60995,290.09
27754,811.79
48262,650.25
198,289.64
16698,841.61
847,233.5
14165,824.65
25656,220.22
37922,473.33
50631,138.98
63541,968.12
75016,899.38
75137,138.51
87881,975.59
1163,429.85
12917,155.54
26740,880.92
37737,381.21
49956,625.51
63023,376.29
75079,692.78
87935,232.9
88240,330.63
14218,194.1
26261,693.4
43581,219.14
38568,206.01
51410,610.67
63412,740.58
50711,498.26
47161,777.22
18184,868.3
81603,759.9
40149,250.9
1308,448.82
74767,316.98
31914,785.33
49158,191.87
8313,501.68
21387,630.23
32398,771.1
42619,714.18
44855,324.75
57108,516.67
69655,967.09
82118,902.68
10642,925.0
21992,749.22
35306,266.32
48062,287.19
59346,480.57
72713,186.23
84565,818.18
31428,272.42
48210,710.94
23458,907.82
85952,395.46
11741,159.54
50198,410.15
400,415.17
12685,601.22
25169,350.62
38650,526.26
51322,272.6
64069,929.58
76227,386.14
87416,557.66
52156,547.95
478,247.13
13867,534.39
25428,703.15
37711,911.74
51452,101.23
63946,179.27
75627,329.11
88115,606.82
921,340.22
62995,348.75
14184,418.24
51336,475.86
88766,267.32
21445,741.4
27370,563.13
22030,362.18
60252,594.31
3165,466.9
9479,395.82
27682,299.95
52295,932.51
76654,727.62
84175,403.4
5499,984.68
17878,549.8
30658,617.11
43194,691.37
55781,572.72
67865,832.25
71193,463.21
80884,793.07
46963,619.74
35241,231.38
70202,963.46
24506,541.54
86224,875.31
16130,624.25
79771,1033.47
54086,281.52
4202,179.3
