tran_id,orig_bank_id
13322,bank_1
88487,bank_1
47603,bank_4
52109,bank_1
24295,bank_1
26115,bank_1
48183,bank_3
62860,bank_3
60931,bank_4
10933,bank_1
85642,bank_1
35951,bank_2
74339,bank_4
31706,bank_1
50907,bank_1
18919,bank_1
37632,bank_1
6258,bank_0
29780,bank_0
80682,bank_0
44440,bank_2
68151,bank_4
55243,bank_3
63248,bank_1
15006,bank_1
25147,bank_1
77402,bank_1
38190,bank_1
54705,bank_1
890,bank_0
37651,bank_0
74920,bank_0
34547,bank_0
72543,bank_0
26402,bank_1
54946,bank_1
38775,bank_1
46233,bank_1
3693,bank_1
16833,bank_1
29869,bank_1
37540,bank_1
42523,bank_1
53450,bank_1
65823,bank_1
79139,bank_1
87854,bank_1
17,bank_1
63506,bank_1
51612,bank_1
72249,bank_1
54326,bank_1
37238,bank_1
11670,bank_1
24124,bank_1
36849,bank_1
48266,bank_1
60978,bank_1
74173,bank_1
86373,bank_1
12570,bank_1
74803,bank_1
713,bank_1
75492,bank_1
53409,bank_1
64372,bank_1
66363,bank_1
41088,bank_1
25911,bank_1
88425,bank_1
26052,bank_1
87007,bank_1
56568,bank_1
38096,bank_1
991,bank_1
75457,bank_1
50353,bank_1
15850,bank_1
1978,bank_1
64691,bank_1
27998,bank_1
16008,bank_1
16513,bank_1
78905,bank_1
4461,bank_1
17432,bank_1
29416,bank_1
42510,bank_1
55092,bank_1
66218,bank_1
79510,bank_1
9351,bank_1
72717,bank_1
22123,bank_1
84386,bank_1
18,bank_4
33394,bank_1
18599,bank_1
79976,bank_1
3302,bank_1
77160,bank_1
27745,bank_1
25146,bank_1
41383,bank_1
48696,bank_1
23882,bank_1
85346,bank_1
57248,bank_1
10682,bank_1
84284,bank_1
88026,bank_4
33577,bank_1
11635,bank_2
19,bank_1
51512,bank_1
4683,bank_1
79557,bank_1
54435,bank_4
41623,bank_4
29495,bank_2
17014,bank_1
8794,bank_4
20590,bank_4
33337,bank_4
46010,bank_4
57346,bank_4
67152,bank_4
71122,bank_4
82018,bank_4
6291,bank_1
21661,bank_1
29101,bank_1
4523,bank_1
78493,bank_1
3560,bank_1
17067,bank_1
28686,bank_1
42219,bank_1
55150,bank_1
65764,bank_1
78937,bank_1
28757,bank_1
7185,bank_1
69888,bank_1
8135,bank_1
70268,bank_1
4094,bank_1
78829,bank_1
58906,bank_1
70910,bank_1
27551,bank_4
52801,bank_4
2405,bank_2
58817,bank_2
64305,bank_2
39873,bank_4
14637,bank_4
78014,bank_4
12416,bank_1
74488,bank_1
57393,bank_1
3268,bank_1
50837,bank_1
43926,bank_1
1826,bank_1
41077,bank_1
13120,bank_1
57074,bank_1
27179,bank_1
37798,bank_4
4898,bank_0
42125,bank_0
79470,bank_0
9379,bank_1
30216,bank_1
8642,bank_1
21006,bank_1
33615,bank_1
45447,bank_1
57205,bank_1
69700,bank_1
83142,bank_1
71824,bank_1
88070,bank_4
25203,bank_3
2609,bank_3
15071,bank_3
27272,bank_3
40428,bank_3
51953,bank_3
64784,bank_3
76601,bank_3
25,bank_1
13280,bank_1
25726,bank_1
37702,bank_1
51444,bank_1
63535,bank_1
74864,bank_1
88521,bank_1
14234,bank_1
62864,bank_1
60453,bank_1
102,bank_1
12750,bank_1
26575,bank_1
38811,bank_1
47967,bank_1
50355,bank_1
62709,bank_1
76463,bank_1
87103,bank_1
35338,bank_1
26,bank_1
75065,bank_1
56795,bank_0
6834,bank_4
18800,bank_4
30868,bank_4
43839,bank_4
56052,bank_4
67746,bank_4
81089,bank_4
8746,bank_4
21359,bank_4
32543,bank_4
46240,bank_4
58243,bank_4
70067,bank_4
83290,bank_4
36188,bank_2
13659,bank_1
88714,bank_1
7806,bank_1
20579,bank_1
33722,bank_1
44586,bank_1
56978,bank_1
70640,bank_1
83318,bank_1
26403,bank_1
56889,bank_1
46405,bank_1
39191,bank_1
1626,bank_4
14147,bank_4
25621,bank_4
38564,bank_4
50030,bank_4
63440,bank_4
76028,bank_4
87242,bank_4
3501,bank_0
14665,bank_0
27845,bank_0
39760,bank_0
53279,bank_0
65175,bank_0
76701,bank_0
43534,bank_2
51659,bank_1
63929,bank_1
1277,bank_1
63361,bank_1
7903,bank_1
82945,bank_1
13625,bank_1
26207,bank_1
88290,bank_1
1470,bank_1
63562,bank_1
16975,bank_1
78756,bank_1
19265,bank_1
80250,bank_1
48649,bank_1
60398,bank_1
34961,bank_1
51012,bank_1
62951,bank_1
27746,bank_1
47047,bank_4
34270,bank_4
59942,bank_4
23245,bank_4
7320,bank_3
19910,bank_3
32288,bank_3
44641,bank_3
58461,bank_3
70785,bank_3
72241,bank_3
83229,bank_3
10615,bank_4
83805,bank_4
35442,bank_1
56051,bank_1
315,bank_1
12515,bank_1
25906,bank_1
30694,bank_1
38823,bank_1
50949,bank_1
63165,bank_1
76424,bank_1
87608,bank_1
6169,bank_1
9975,bank_1
19474,bank_1
22957,bank_1
34512,bank_1
46410,bank_1
60305,bank_1
72858,bank_1
83997,bank_1
12891,bank_1
75277,bank_1
9886,bank_1
21503,bank_1
35040,bank_1
48014,bank_1
58964,bank_1
72592,bank_1
83822,bank_1
34800,bank_1
39274,bank_1
390,bank_1
87831,bank_1
497,bank_1
13627,bank_1
26773,bank_1
38546,bank_1
49886,bank_1
62929,bank_1
74828,bank_1
88182,bank_1
51305,bank_1
21777,bank_1
18753,bank_1
1371,bank_1
87991,bank_1
4410,bank_1
13318,bank_1
78461,bank_1
58618,bank_1
34541,bank_1
12596,bank_1
88075,bank_1
14081,bank_1
87001,bank_1
2290,bank_1
77715,bank_1
3722,bank_1
78973,bank_1
16320,bank_1
78661,bank_1
17980,bank_1
6693,bank_1
19204,bank_1
31289,bank_1
43122,bank_1
55843,bank_1
68919,bank_1
80048,bank_1
6909,bank_1
80302,bank_1
19845,bank_1
69455,bank_1
24785,bank_1
26576,bank_1
26594,bank_1
13443,bank_1
26998,bank_1
3256,bank_1
77688,bank_1
4430,bank_1
66319,bank_1
30242,bank_1
17315,bank_1
6904,bank_1
81252,bank_1
22077,bank_1
39,bank_2
25521,bank_2
63917,bank_2
37608,bank_4
50178,bank_4
13473,bank_2
76430,bank_2
26634,bank_3
88051,bank_3
357,bank_1
63516,bank_1
21042,bank_1
27324,bank_1
33582,bank_1
54925,bank_1
50839,bank_1
26194,bank_1
88156,bank_1
52815,bank_1
2492,bank_1
77954,bank_1
5569,bank_1
19375,bank_1
30823,bank_1
43408,bank_1
56732,bank_1
68833,bank_1
80645,bank_1
57648,bank_1
34399,bank_1
40,bank_1
62792,bank_1
14073,bank_1
75661,bank_1
25653,bank_1
87634,bank_1
37579,bank_1
51046,bank_1
41,bank_1
4044,bank_1
17719,bank_1
28732,bank_1
41441,bank_1
54518,bank_1
66537,bank_1
78729,bank_1
42,bank_0
62811,bank_0
26719,bank_4
87736,bank_4
37782,bank_4
13972,bank_4
75312,bank_4
49985,bank_4
43,bank_1
12629,bank_1
75042,bank_1
5439,bank_1
19316,bank_1
25312,bank_1
30697,bank_1
43290,bank_1
55658,bank_1
68367,bank_1
79919,bank_1
13224,bank_1
45030,bank_1
1344,bank_1
63957,bank_1
26562,bank_1
87493,bank_1
1248,bank_1
13830,bank_1
26664,bank_1
38467,bank_1
50025,bank_1
63437,bank_1
75250,bank_1
87186,bank_1
39354,bank_1
33947,bank_1
39104,bank_1
51214,bank_1
44,bank_1
75671,bank_1
39207,bank_1
15561,bank_1
76863,bank_1
5465,bank_1
81152,bank_1
48827,bank_1
71708,bank_1
13613,bank_1
87808,bank_1
21867,bank_1
38235,bank_1
25479,bank_1
51051,bank_1
12951,bank_1
51238,bank_1
25606,bank_1
62959,bank_1
45,bank_2
14150,bank_2
24988,bank_2
38701,bank_2
50545,bank_2
63514,bank_2
75169,bank_2
88654,bank_2
1206,bank_4
12904,bank_4
25262,bank_4
38125,bank_4
50046,bank_4
62678,bank_4
75157,bank_4
88777,bank_4
77485,bank_3
50012,bank_1
44144,bank_4
51806,bank_4
56400,bank_4
19271,bank_3
81585,bank_3
7094,bank_3
68548,bank_3
80062,bank_3
31047,bank_4
47169,bank_4
60190,bank_4
65233,bank_4
22938,bank_2
9419,bank_2
44242,bank_2
84766,bank_2
5999,bank_2
17998,bank_2
30918,bank_2
43275,bank_2
56172,bank_2
69136,bank_2
72335,bank_2
80635,bank_2
35319,bank_4
51527,bank_1
49,bank_4
13558,bank_4
26777,bank_4
38388,bank_4
51548,bank_4
64055,bank_4
75538,bank_4
87614,bank_4
2667,bank_4
15182,bank_4
27877,bank_4
40469,bank_4
51828,bank_4
65389,bank_4
77472,bank_4
81083,bank_2
7753,bank_0
20242,bank_0
33463,bank_0
45725,bank_0
57023,bank_0
70093,bank_0
81688,bank_0
12604,bank_1
74643,bank_1
51246,bank_1
5072,bank_1
66885,bank_1
16825,bank_1
79864,bank_1
57360,bank_1
10089,bank_1
71590,bank_1
61770,bank_1
51,bank_4
13560,bank_4
26779,bank_4
38390,bank_4
51550,bank_4
64057,bank_4
75540,bank_4
87616,bank_4
6797,bank_3
4521,bank_1
67661,bank_4
2416,bank_2
6353,bank_2
80684,bank_2
56771,bank_4
31158,bank_3
42956,bank_3
18760,bank_2
58199,bank_2
26729,bank_1
14214,bank_1
38954,bank_1
52955,bank_1
29556,bank_1
5918,bank_1
80770,bank_1
18573,bank_1
20469,bank_1
9847,bank_1
72078,bank_1
61311,bank_1
45601,bank_1
11760,bank_1
73139,bank_1
7398,bank_1
6106,bank_1
33664,bank_1
3616,bank_1
65994,bank_1
56211,bank_1
7065,bank_1
67710,bank_1
65243,bank_1
29944,bank_1
29257,bank_1
66521,bank_1
29878,bank_1
7468,bank_1
83117,bank_1
20162,bank_1
58444,bank_1
44956,bank_1
47854,bank_1
47156,bank_1
23366,bank_1
36745,bank_1
18763,bank_1
43160,bank_1
81069,bank_1
4132,bank_1
78178,bank_1
4265,bank_1
3901,bank_1
22708,bank_1
29770,bank_1
4318,bank_1
25568,bank_1
17333,bank_1
60947,bank_1
63526,bank_4
744,bank_2
75265,bank_2
13258,bank_3
88144,bank_3
38556,bank_4
50372,bank_4
25148,bank_4
17517,bank_1
20707,bank_1
82892,bank_1
14433,bank_1
77674,bank_1
4540,bank_1
78786,bank_1
56774,bank_1
36555,bank_1
2812,bank_1
64102,bank_1
26137,bank_1
1366,bank_1
75072,bank_1
1962,bank_1
65707,bank_1
54927,bank_1
37538,bank_3
20000,bank_1
5898,bank_4
54566,bank_1
62262,bank_1
12923,bank_1
75489,bank_1
25534,bank_1
70510,bank_1
7702,bank_1
9146,bank_1
59759,bank_1
11993,bank_1
74139,bank_1
37377,bank_1
67,bank_1
33111,bank_1
53988,bank_1
67866,bank_1
65176,bank_1
68702,bank_1
11113,bank_1
80444,bank_1
19675,bank_4
23051,bank_1
43473,bank_1
11469,bank_1
23773,bank_1
37332,bank_1
49608,bank_1
61420,bank_1
73330,bank_1
86400,bank_1
29010,bank_3
5653,bank_4
18275,bank_4
31813,bank_4
43174,bank_4
56075,bank_4
69110,bank_4
81148,bank_4
55461,bank_4
6337,bank_1
18516,bank_1
30673,bank_1
43727,bank_1
56532,bank_1
68617,bank_1
80332,bank_1
26433,bank_1
13854,bank_1
30531,bank_1
26457,bank_1
75631,bank_1
13334,bank_1
63307,bank_1
68,bank_1
13902,bank_1
25953,bank_1
38436,bank_1
50510,bank_1
62310,bank_1
75224,bank_1
87624,bank_1
125,bank_1
13304,bank_1
25880,bank_1
37571,bank_1
51463,bank_1
63968,bank_1
75753,bank_1
87378,bank_1
54049,bank_1
9291,bank_1
83586,bank_1
25053,bank_1
25218,bank_1
87937,bank_1
53043,bank_1
40461,bank_1
2758,bank_1
77902,bank_1
2777,bank_1
64197,bank_1
4056,bank_1
67406,bank_1
16019,bank_1
78412,bank_1
68561,bank_1
68551,bank_1
44993,bank_1
71862,bank_1
59819,bank_1
7056,bank_1
15655,bank_1
14646,bank_1
62128,bank_1
48264,bank_1
48175,bank_1
73518,bank_1
13968,bank_4
66573,bank_1
74944,bank_1
64637,bank_4
38108,bank_1
1808,bank_1
75862,bank_1
13973,bank_1
74934,bank_1
8974,bank_1
22875,bank_1
33930,bank_1
47312,bank_1
59936,bank_1
72038,bank_1
83765,bank_1
19930,bank_1
82522,bank_1
59042,bank_1
73794,bank_1
38605,bank_4
50808,bank_4
82024,bank_3
62877,bank_1
1242,bank_1
14271,bank_1
26322,bank_1
38538,bank_1
50799,bank_1
62695,bank_1
75732,bank_1
87692,bank_1
26595,bank_0
88207,bank_0
68910,bank_1
2032,bank_1
14436,bank_1
26875,bank_1
40388,bank_1
52415,bank_1
60911,bank_1
64444,bank_1
77164,bank_1
2402,bank_1
49667,bank_1
78096,bank_1
36157,bank_1
12859,bank_0
75264,bank_0
67514,bank_4
7913,bank_4
12346,bank_4
23469,bank_4
36500,bank_4
48669,bank_4
61457,bank_4
74593,bank_4
86672,bank_4
37094,bank_1
15925,bank_1
1623,bank_1
88231,bank_1
40686,bank_3
2433,bank_1
29064,bank_1
77266,bank_1
26956,bank_3
52924,bank_3
64834,bank_4
15008,bank_1
69493,bank_1
52884,bank_4
56030,bank_1
11739,bank_1
60757,bank_1
65227,bank_1
22753,bank_1
34239,bank_1
10272,bank_1
59877,bank_1
14856,bank_1
27514,bank_1
75301,bank_3
88017,bank_2
32255,bank_1
15285,bank_1
77747,bank_1
8760,bank_1
20464,bank_1
33085,bank_1
46063,bank_1
57843,bank_1
70843,bank_1
82589,bank_1
10417,bank_1
72723,bank_1
59124,bank_1
9917,bank_1
22867,bank_1
34513,bank_1
46685,bank_1
58864,bank_1
71693,bank_1
84781,bank_1
46252,bank_1
22536,bank_1
11444,bank_1
24342,bank_1
36898,bank_1
48276,bank_1
61122,bank_1
74556,bank_1
85796,bank_1
28283,bank_1
47544,bank_1
10935,bank_1
24942,bank_1
37278,bank_1
49293,bank_1
61495,bank_1
73348,bank_1
86833,bank_1
34386,bank_1
47826,bank_1
46515,bank_1
2699,bank_1
14952,bank_1
23737,bank_1
27747,bank_1
40697,bank_1
53245,bank_1
64715,bank_1
76488,bank_1
11574,bank_1
22834,bank_1
54125,bank_1
13969,bank_3
7508,bank_1
83280,bank_1
62822,bank_3
16078,bank_1
5254,bank_0
17267,bank_0
29555,bank_0
42443,bank_0
54960,bank_0
66120,bank_0
79848,bank_0
10479,bank_2
21439,bank_2
35582,bank_2
46663,bank_2
60415,bank_2
71735,bank_2
85167,bank_2
18605,bank_1
81532,bank_1
10347,bank_1
84208,bank_1
83,bank_1
75838,bank_1
1368,bank_1
49875,bank_1
88799,bank_1
13464,bank_1
16535,bank_1
87695,bank_1
41277,bank_1
29417,bank_1
45487,bank_1
20581,bank_1
38589,bank_1
45780,bank_1
24639,bank_1
32201,bank_1
26570,bank_1
63479,bank_1
22246,bank_1
84,bank_1
76182,bank_1
1886,bank_1
64555,bank_1
60246,bank_1
12976,bank_1
88786,bank_1
25958,bank_1
38310,bank_1
50740,bank_1
63889,bank_1
3916,bank_1
66594,bank_1
11530,bank_0
36802,bank_0
61707,bank_0
86233,bank_0
85,bank_1
12665,bank_1
25211,bank_1
38920,bank_1
50932,bank_1
63000,bank_1
74827,bank_1
88728,bank_1
19978,bank_1
82943,bank_1
31131,bank_1
18707,bank_0
56509,bank_4
7011,bank_0
80766,bank_0
12331,bank_2
24526,bank_2
36494,bank_2
48702,bank_2
60711,bank_2
68892,bank_2
73622,bank_2
85643,bank_2
43367,bank_4
29298,bank_1
64004,bank_1
2414,bank_1
76505,bank_1
12150,bank_1
85765,bank_1
9349,bank_1
84944,bank_1
27023,bank_1
6346,bank_1
18851,bank_1
30770,bank_1
43283,bank_1
55317,bank_1
68907,bank_1
81177,bank_1
35019,bank_1
34820,bank_1
10119,bank_1
71384,bank_1
49214,bank_1
51389,bank_1
13845,bank_1
87543,bank_1
27612,bank_1
25749,bank_1
73344,bank_1
40318,bank_1
4815,bank_1
65842,bank_1
25234,bank_3
3867,bank_3
16185,bank_3
29519,bank_3
41252,bank_3
53500,bank_3
66458,bank_3
78652,bank_3
53091,bank_1
90,bank_1
13553,bank_1
26516,bank_1
39068,bank_1
49920,bank_1
62446,bank_1
74870,bank_1
87412,bank_1
24432,bank_1
11130,bank_1
92,bank_1
31485,bank_1
62423,bank_1
12736,bank_1
16689,bank_1
75469,bank_1
28534,bank_1
11717,bank_1
23341,bank_1
35807,bank_1
42589,bank_1
49574,bank_1
61972,bank_1
73753,bank_1
85608,bank_1
26553,bank_1
87714,bank_1
62612,bank_1
37495,bank_1
51571,bank_1
20660,bank_1
25396,bank_1
12480,bank_1
23825,bank_1
94,bank_2
13211,bank_2
25529,bank_2
38223,bank_2
50611,bank_2
62340,bank_2
75832,bank_2
83802,bank_2
87979,bank_2
205,bank_3
47441,bank_3
35275,bank_2
21650,bank_1
71500,bank_4
9653,bank_1
36421,bank_1
59675,bank_4
7136,bank_2
71051,bank_2
21155,bank_4
62261,bank_4
81930,bank_4
29745,bank_4
44669,bank_4
33174,bank_4
57277,bank_4
3639,bank_1
18758,bank_1
25128,bank_1
96,bank_1
62551,bank_1
28691,bank_2
5909,bank_4
18565,bank_4
31501,bank_4
43863,bank_4
56060,bank_4
68777,bank_4
79929,bank_4
12769,bank_1
20342,bank_1
76302,bank_1
45517,bank_1
32657,bank_1
54834,bank_1
25904,bank_1
86979,bank_1
2184,bank_1
76883,bank_1
6124,bank_1
18402,bank_1
32084,bank_1
43516,bank_1
56236,bank_1
68746,bank_1
80415,bank_1
39211,bank_1
50013,bank_1
63131,bank_1
31483,bank_1
1159,bank_1
30693,bank_1
75182,bank_1
11077,bank_1
23618,bank_1
36444,bank_1
49616,bank_1
60695,bank_1
63281,bank_1
73182,bank_1
86188,bank_1
3424,bank_1
6260,bank_1
77898,bank_1
98,bank_1
9998,bank_1
63219,bank_1
14045,bank_1
75483,bank_1
29905,bank_1
25129,bank_1
87767,bank_1
11852,bank_0
24622,bank_0
36391,bank_0
48542,bank_0
61954,bank_0
72966,bank_0
85398,bank_0
3941,bank_2
17740,bank_2
29625,bank_2
41136,bank_2
53475,bank_2
66964,bank_2
79748,bank_2
12251,bank_4
39213,bank_1
18539,bank_0
67729,bank_0
8461,bank_3
50913,bank_1
57634,bank_1
28744,bank_1
28381,bank_1
11686,bank_1
13832,bank_1
85613,bank_1
1180,bank_1
62515,bank_1
2463,bank_1
77475,bank_1
3323,bank_1
68378,bank_1
36689,bank_1
10281,bank_1
72781,bank_1
27629,bank_1
20678,bank_1
82113,bank_1
29273,bank_4
39303,bank_4
461,bank_4
13475,bank_4
25055,bank_4
38856,bank_4
51044,bank_4
62439,bank_4
66578,bank_4
76347,bank_4
87288,bank_4
54806,bank_4
4676,bank_0
78148,bank_0
41821,bank_4
17279,bank_3
38078,bank_4
859,bank_0
87297,bank_0
13081,bank_1
3564,bank_0
16583,bank_0
30081,bank_0
42051,bank_0
53582,bank_0
63939,bank_0
65881,bank_0
79459,bank_0
5594,bank_4
18611,bank_4
30586,bank_4
43220,bank_4
50071,bank_4
56305,bank_4
68177,bank_4
80796,bank_4
11808,bank_1
23777,bank_1
37223,bank_1
49765,bank_1
60986,bank_1
74041,bank_1
74772,bank_1
85916,bank_1
26326,bank_3
52376,bank_1
47171,bank_1
28907,bank_1
45925,bank_1
33734,bank_1
21379,bank_1
67214,bank_1
17399,bank_1
41679,bank_4
51049,bank_4
3568,bank_1
24019,bank_1
78820,bank_1
53616,bank_4
10973,bank_3
24208,bank_3
35928,bank_3
49358,bank_3
61789,bank_3
66344,bank_3
73964,bank_3
85986,bank_3
29278,bank_4
3903,bank_1
6384,bank_1
65853,bank_1
67700,bank_1
20825,bank_1
38852,bank_1
32133,bank_1
33150,bank_1
8488,bank_1
20329,bank_1
52514,bank_1
55074,bank_3
42390,bank_2
66467,bank_4
4902,bank_0
79097,bank_0
29761,bank_2
17182,bank_1
107,bank_4
54962,bank_4
126,bank_2
13656,bank_2
26190,bank_2
39114,bank_2
51276,bank_2
63507,bank_2
75234,bank_2
79208,bank_2
87803,bank_2
41015,bank_3
4951,bank_2
84829,bank_2
67134,bank_4
16811,bank_2
71926,bank_2
29351,bank_2
10786,bank_1
74534,bank_1
3726,bank_1
79902,bank_1
57197,bank_4
20182,bank_2
39690,bank_2
8354,bank_2
10587,bank_2
81877,bank_2
32983,bank_4
69670,bank_4
45132,bank_4
62007,bank_4
43591,bank_1
31374,bank_1
47551,bank_1
4020,bank_1
67442,bank_1
29078,bank_1
55252,bank_1
3150,bank_1
34279,bank_1
68461,bank_1
6962,bank_1
18194,bank_1
30421,bank_1
43231,bank_1
55728,bank_1
67760,bank_1
80719,bank_1
59164,bank_1
76126,bank_3
10749,bank_0
22089,bank_0
34496,bank_0
47423,bank_0
59546,bank_0
72783,bank_0
84051,bank_0
13855,bank_1
22572,bank_1
11685,bank_1
24365,bank_1
85995,bank_1
55489,bank_1
11120,bank_1
24253,bank_1
35779,bank_1
49701,bank_1
60811,bank_1
73966,bank_1
86336,bank_1
35222,bank_1
11881,bank_1
23958,bank_1
36346,bank_1
48474,bank_1
61292,bank_1
73787,bank_1
86819,bank_1
29388,bank_1
13530,bank_1
26173,bank_1
45094,bank_1
112,bank_3
48591,bank_3
36278,bank_2
3613,bank_2
17557,bank_2
29539,bank_2
41763,bank_2
53369,bank_2
66023,bank_2
78517,bank_2
86359,bank_2
44795,bank_4
62143,bank_4
11097,bank_2
73742,bank_4
24788,bank_2
62567,bank_1
16005,bank_1
5913,bank_1
18221,bank_1
31641,bank_1
44487,bank_1
55187,bank_1
69083,bank_1
81173,bank_1
19392,bank_1
22434,bank_1
61782,bank_1
4979,bank_1
16907,bank_1
29840,bank_1
41962,bank_1
54793,bank_1
66200,bank_1
78177,bank_1
5570,bank_1
81165,bank_1
75964,bank_3
25003,bank_4
25088,bank_4
70684,bank_2
114,bank_1
75951,bank_1
13113,bank_1
88452,bank_1
24095,bank_1
86329,bank_1
26688,bank_1
41643,bank_1
38416,bank_1
28471,bank_1
51368,bank_1
63339,bank_1
7794,bank_1
70702,bank_1
26482,bank_1
16062,bank_1
19998,bank_1
24651,bank_3
86221,bank_3
1590,bank_4
48780,bank_4
60748,bank_4
36216,bank_4
10956,bank_3
73195,bank_3
3981,bank_1
59994,bank_1
65840,bank_1
51671,bank_3
2083,bank_3
14820,bank_3
28389,bank_3
40870,bank_3
52918,bank_3
65640,bank_3
77594,bank_3
62484,bank_3
13366,bank_1
87167,bank_1
8467,bank_3
19995,bank_3
33534,bank_3
46231,bank_3
58712,bank_3
70773,bank_3
83428,bank_3
61070,bank_1
60839,bank_3
1461,bank_1
14324,bank_1
25661,bank_1
37826,bank_1
51539,bank_1
62873,bank_1
74937,bank_1
88417,bank_1
63640,bank_1
52759,bank_1
11647,bank_1
23910,bank_1
37014,bank_1
48833,bank_1
61828,bank_1
74507,bank_1
85854,bank_1
40560,bank_1
26920,bank_1
16802,bank_1
78809,bank_1
41534,bank_1
42851,bank_1
35718,bank_1
33466,bank_1
9542,bank_1
71266,bank_1
47923,bank_1
36479,bank_1
45225,bank_1
33587,bank_1
20669,bank_1
18898,bank_1
4040,bank_1
20663,bank_1
82857,bank_1
12185,bank_0
85839,bank_0
61232,bank_4
5552,bank_1
18829,bank_1
24379,bank_1
30863,bank_1
43141,bank_1
55788,bank_1
69090,bank_1
81670,bank_1
49412,bank_4
36578,bank_3
45124,bank_3
10399,bank_4
22458,bank_4
35129,bank_4
47601,bank_4
59752,bank_4
72029,bank_4
73626,bank_4
84328,bank_4
47189,bank_1
59150,bank_1
39194,bank_1
3610,bank_1
78705,bank_1
16653,bank_1
8030,bank_1
82774,bank_1
46525,bank_1
74411,bank_1
14495,bank_1
76698,bank_1
12458,bank_1
73523,bank_1
26090,bank_1
49984,bank_1
58710,bank_1
27470,bank_1
6549,bank_1
18694,bank_1
30841,bank_1
42936,bank_1
55836,bank_1
67554,bank_1
80749,bank_1
61744,bank_1
29237,bank_1
123,bank_0
13452,bank_0
26577,bank_0
38369,bank_0
49870,bank_0
63485,bank_0
76013,bank_0
87399,bank_0
20177,bank_2
73504,bank_2
124,bank_1
63170,bank_1
13591,bank_1
75949,bank_1
25092,bank_1
87216,bank_1
38765,bank_1
53633,bank_1
42900,bank_1
51403,bank_1
38135,bank_1
610,bank_1
62850,bank_1
59129,bank_1
51151,bank_1
63379,bank_1
1290,bank_1
62556,bank_1
2048,bank_1
65621,bank_1
2524,bank_1
64845,bank_1
3092,bank_1
15018,bank_1
27977,bank_1
39978,bank_1
53219,bank_1
65194,bank_1
77513,bank_1
26866,bank_1
4285,bank_1
79768,bank_1
17058,bank_1
54066,bank_1
19608,bank_1
81172,bank_1
5597,bank_1
19261,bank_1
31301,bank_1
43180,bank_1
55197,bank_1
68214,bank_1
80939,bank_1
10513,bank_1
21585,bank_1
34069,bank_1
46659,bank_1
59554,bank_1
71334,bank_1
84653,bank_1
68113,bank_1
32556,bank_1
59006,bank_1
73905,bank_1
34993,bank_1
9180,bank_1
21499,bank_1
30686,bank_1
60399,bank_1
19488,bank_1
50057,bank_1
37383,bank_1
22852,bank_1
128,bank_1
75754,bank_1
4288,bank_1
26337,bank_1
67031,bank_1
13797,bank_1
87478,bank_1
1337,bank_1
75178,bank_1
42449,bank_1
30308,bank_1
51584,bank_1
62918,bank_1
49377,bank_1
129,bank_1
62884,bank_1
14181,bank_1
76316,bank_1
40037,bank_1
3100,bank_1
77123,bank_1
44513,bank_1
16224,bank_1
