tran_id,bene_bank_id
13322,bank_1
88487,bank_1
47603,bank_1
52109,bank_1
24295,bank_1
26115,bank_1
48183,bank_1
62860,bank_1
60931,bank_1
10933,bank_1
85642,bank_1
35951,bank_1
74339,bank_1
31706,bank_1
50907,bank_1
18919,bank_1
37632,bank_1
6258,bank_1
29780,bank_1
80682,bank_1
44440,bank_1
68151,bank_1
55243,bank_1
63248,bank_4
15006,bank_3
25147,bank_3
77402,bank_3
38190,bank_3
54705,bank_3
890,bank_1
37651,bank_1
74920,bank_1
34547,bank_1
72543,bank_1
26402,bank_3
54946,bank_3
38775,bank_3
46233,bank_3
3693,bank_0
16833,bank_0
29869,bank_0
37540,bank_0
42523,bank_0
53450,bank_0
65823,bank_0
79139,bank_0
87854,bank_0
17,bank_4
63506,bank_4
51612,bank_4
72249,bank_4
54326,bank_4
37238,bank_4
11670,bank_4
24124,bank_4
36849,bank_4
48266,bank_4
60978,bank_4
74173,bank_4
86373,bank_4
12570,bank_4
74803,bank_4
713,bank_4
75492,bank_4
53409,bank_4
64372,bank_4
66363,bank_4
41088,bank_4
25911,bank_4
88425,bank_4
26052,bank_4
87007,bank_4
56568,bank_4
38096,bank_2
991,bank_2
75457,bank_2
50353,bank_4
15850,bank_4
1978,bank_4
64691,bank_4
27998,bank_4
16008,bank_4
16513,bank_4
78905,bank_4
4461,bank_4
17432,bank_4
29416,bank_4
42510,bank_4
55092,bank_4
66218,bank_4
79510,bank_4
9351,bank_4
72717,bank_4
22123,bank_4
84386,bank_4
18,bank_1
33394,bank_1
18599,bank_3
79976,bank_3
3302,bank_4
77160,bank_4
27745,bank_0
25146,bank_4
41383,bank_4
48696,bank_4
23882,bank_4
85346,bank_4
57248,bank_4
10682,bank_4
84284,bank_4
88026,bank_1
33577,bank_1
11635,bank_1
19,bank_0
51512,bank_0
4683,bank_1
79557,bank_1
54435,bank_1
41623,bank_1
29495,bank_1
17014,bank_1
8794,bank_1
20590,bank_1
33337,bank_1
46010,bank_1
57346,bank_1
67152,bank_1
71122,bank_1
82018,bank_1
6291,bank_4
21661,bank_2
29101,bank_4
4523,bank_4
78493,bank_4
3560,bank_4
17067,bank_4
28686,bank_4
42219,bank_4
55150,bank_4
65764,bank_4
78937,bank_4
28757,bank_4
7185,bank_4
69888,bank_4
8135,bank_4
70268,bank_4
4094,bank_4
78829,bank_4
58906,bank_4
70910,bank_0
27551,bank_1
52801,bank_1
2405,bank_1
58817,bank_1
64305,bank_1
39873,bank_1
14637,bank_1
78014,bank_1
12416,bank_0
74488,bank_0
57393,bank_4
3268,bank_2
50837,bank_2
43926,bank_4
1826,bank_3
41077,bank_3
13120,bank_3
57074,bank_2
27179,bank_4
37798,bank_1
4898,bank_1
42125,bank_1
79470,bank_1
9379,bank_2
30216,bank_2
8642,bank_0
21006,bank_0
33615,bank_0
45447,bank_0
57205,bank_0
69700,bank_0
83142,bank_0
71824,bank_3
88070,bank_1
25203,bank_1
2609,bank_1
15071,bank_1
27272,bank_1
40428,bank_1
51953,bank_1
64784,bank_1
76601,bank_1
25,bank_3
13280,bank_3
25726,bank_3
37702,bank_3
51444,bank_3
63535,bank_3
74864,bank_3
88521,bank_3
14234,bank_0
62864,bank_0
60453,bank_4
102,bank_4
12750,bank_4
26575,bank_4
38811,bank_4
47967,bank_4
50355,bank_4
62709,bank_4
76463,bank_4
87103,bank_4
35338,bank_4
26,bank_1
75065,bank_1
56795,bank_1
6834,bank_1
18800,bank_1
30868,bank_1
43839,bank_1
56052,bank_1
67746,bank_1
81089,bank_1
8746,bank_1
21359,bank_1
32543,bank_1
46240,bank_1
58243,bank_1
70067,bank_1
83290,bank_1
36188,bank_1
13659,bank_1
88714,bank_1
7806,bank_1
20579,bank_1
33722,bank_1
44586,bank_1
56978,bank_1
70640,bank_1
83318,bank_1
26403,bank_4
56889,bank_4
46405,bank_4
39191,bank_1
1626,bank_1
14147,bank_1
25621,bank_1
38564,bank_1
50030,bank_1
63440,bank_1
76028,bank_1
87242,bank_1
3501,bank_1
14665,bank_1
27845,bank_1
39760,bank_1
53279,bank_1
65175,bank_1
76701,bank_1
43534,bank_1
51659,bank_0
63929,bank_4
1277,bank_4
63361,bank_4
7903,bank_4
82945,bank_4
13625,bank_4
26207,bank_4
88290,bank_4
1470,bank_4
63562,bank_4
16975,bank_4
78756,bank_4
19265,bank_4
80250,bank_4
48649,bank_4
60398,bank_4
34961,bank_4
51012,bank_4
62951,bank_4
27746,bank_4
47047,bank_1
34270,bank_1
59942,bank_1
23245,bank_1
7320,bank_1
19910,bank_1
32288,bank_1
44641,bank_1
58461,bank_1
70785,bank_1
72241,bank_1
83229,bank_1
10615,bank_1
83805,bank_1
35442,bank_2
56051,bank_2
315,bank_3
12515,bank_3
25906,bank_3
30694,bank_3
38823,bank_3
50949,bank_3
63165,bank_3
76424,bank_3
87608,bank_3
6169,bank_3
9975,bank_3
19474,bank_3
22957,bank_3
34512,bank_3
46410,bank_3
60305,bank_3
72858,bank_3
83997,bank_3
12891,bank_4
75277,bank_4
9886,bank_4
21503,bank_4
35040,bank_4
48014,bank_4
58964,bank_4
72592,bank_4
83822,bank_4
34800,bank_4
39274,bank_4
390,bank_4
87831,bank_4
497,bank_4
13627,bank_4
26773,bank_4
38546,bank_4
49886,bank_4
62929,bank_4
74828,bank_4
88182,bank_4
51305,bank_4
21777,bank_4
18753,bank_4
1371,bank_2
87991,bank_2
4410,bank_2
13318,bank_2
78461,bank_2
58618,bank_3
34541,bank_2
12596,bank_4
88075,bank_4
14081,bank_4
87001,bank_4
2290,bank_4
77715,bank_4
3722,bank_4
78973,bank_4
16320,bank_4
78661,bank_4
17980,bank_4
6693,bank_4
19204,bank_4
31289,bank_4
43122,bank_4
55843,bank_4
68919,bank_4
80048,bank_4
6909,bank_4
80302,bank_4
19845,bank_4
69455,bank_4
24785,bank_4
26576,bank_4
26594,bank_4
13443,bank_4
26998,bank_4
3256,bank_4
77688,bank_4
4430,bank_4
66319,bank_4
30242,bank_4
17315,bank_4
6904,bank_4
81252,bank_4
22077,bank_4
39,bank_1
25521,bank_1
63917,bank_1
37608,bank_1
50178,bank_1
13473,bank_1
76430,bank_1
26634,bank_1
88051,bank_1
357,bank_2
63516,bank_2
21042,bank_4
27324,bank_4
33582,bank_4
54925,bank_4
50839,bank_4
26194,bank_4
88156,bank_4
52815,bank_4
2492,bank_4
77954,bank_4
5569,bank_4
19375,bank_4
30823,bank_4
43408,bank_4
56732,bank_4
68833,bank_4
80645,bank_4
57648,bank_4
34399,bank_4
40,bank_3
62792,bank_3
14073,bank_2
75661,bank_2
25653,bank_3
87634,bank_3
37579,bank_2
51046,bank_4
41,bank_3
4044,bank_4
17719,bank_4
28732,bank_4
41441,bank_4
54518,bank_4
66537,bank_4
78729,bank_4
42,bank_1
62811,bank_1
26719,bank_1
87736,bank_1
37782,bank_1
13972,bank_1
75312,bank_1
49985,bank_1
43,bank_4
12629,bank_4
75042,bank_4
5439,bank_4
19316,bank_4
25312,bank_4
30697,bank_4
43290,bank_4
55658,bank_4
68367,bank_4
79919,bank_4
13224,bank_4
45030,bank_4
1344,bank_3
63957,bank_3
26562,bank_4
87493,bank_4
1248,bank_4
13830,bank_4
26664,bank_4
38467,bank_4
50025,bank_4
63437,bank_4
75250,bank_4
87186,bank_4
39354,bank_4
33947,bank_4
39104,bank_3
51214,bank_2
44,bank_4
75671,bank_4
39207,bank_4
15561,bank_4
76863,bank_4
5465,bank_4
81152,bank_4
48827,bank_4
71708,bank_4
13613,bank_0
87808,bank_0
21867,bank_2
38235,bank_2
25479,bank_3
51051,bank_3
12951,bank_3
51238,bank_3
25606,bank_4
62959,bank_3
45,bank_1
14150,bank_1
24988,bank_1
38701,bank_1
50545,bank_1
63514,bank_1
75169,bank_1
88654,bank_1
1206,bank_1
12904,bank_1
25262,bank_1
38125,bank_1
50046,bank_1
62678,bank_1
75157,bank_1
88777,bank_1
77485,bank_1
50012,bank_2
44144,bank_1
51806,bank_1
56400,bank_1
19271,bank_1
81585,bank_1
7094,bank_1
68548,bank_1
80062,bank_1
31047,bank_1
47169,bank_1
60190,bank_1
65233,bank_1
22938,bank_1
9419,bank_1
44242,bank_1
84766,bank_1
5999,bank_1
17998,bank_1
30918,bank_1
43275,bank_1
56172,bank_1
69136,bank_1
72335,bank_1
80635,bank_1
35319,bank_1
51527,bank_3
49,bank_1
13558,bank_1
26777,bank_1
38388,bank_1
51548,bank_1
64055,bank_1
75538,bank_1
87614,bank_1
2667,bank_1
15182,bank_1
27877,bank_1
40469,bank_1
51828,bank_1
65389,bank_1
77472,bank_1
81083,bank_1
7753,bank_1
20242,bank_1
33463,bank_1
45725,bank_1
57023,bank_1
70093,bank_1
81688,bank_1
12604,bank_4
74643,bank_4
51246,bank_4
5072,bank_4
66885,bank_4
16825,bank_4
79864,bank_4
57360,bank_4
10089,bank_4
71590,bank_4
61770,bank_4
51,bank_1
13560,bank_1
26779,bank_1
38390,bank_1
51550,bank_1
64057,bank_1
75540,bank_1
87616,bank_1
6797,bank_1
4521,bank_2
67661,bank_1
2416,bank_1
6353,bank_1
80684,bank_1
56771,bank_1
31158,bank_1
42956,bank_1
18760,bank_1
58199,bank_1
26729,bank_3
14214,bank_3
38954,bank_3
52955,bank_4
29556,bank_4
5918,bank_4
80770,bank_4
18573,bank_4
20469,bank_4
9847,bank_4
72078,bank_4
61311,bank_4
45601,bank_4
11760,bank_4
73139,bank_4
7398,bank_2
6106,bank_2
33664,bank_2
3616,bank_4
65994,bank_4
56211,bank_4
7065,bank_4
67710,bank_4
65243,bank_4
29944,bank_4
29257,bank_4
66521,bank_4
29878,bank_4
7468,bank_4
83117,bank_4
20162,bank_4
58444,bank_4
44956,bank_4
47854,bank_4
47156,bank_4
23366,bank_4
36745,bank_4
18763,bank_4
43160,bank_4
81069,bank_4
4132,bank_0
78178,bank_0
4265,bank_4
3901,bank_4
22708,bank_4
29770,bank_3
4318,bank_3
25568,bank_3
17333,bank_3
60947,bank_3
63526,bank_1
744,bank_1
75265,bank_1
13258,bank_1
88144,bank_1
38556,bank_1
50372,bank_1
25148,bank_1
17517,bank_0
20707,bank_3
82892,bank_3
14433,bank_4
77674,bank_4
4540,bank_4
78786,bank_4
56774,bank_4
36555,bank_4
2812,bank_4
64102,bank_4
26137,bank_3
1366,bank_3
75072,bank_3
1962,bank_3
65707,bank_3
54927,bank_3
37538,bank_1
20000,bank_1
5898,bank_1
54566,bank_4
62262,bank_4
12923,bank_4
75489,bank_4
25534,bank_4
70510,bank_4
7702,bank_4
9146,bank_4
59759,bank_4
11993,bank_4
74139,bank_4
37377,bank_2
67,bank_1
33111,bank_1
53988,bank_1
67866,bank_1
65176,bank_1
68702,bank_1
11113,bank_1
80444,bank_1
19675,bank_1
23051,bank_1
43473,bank_1
11469,bank_1
23773,bank_1
37332,bank_1
49608,bank_1
61420,bank_1
73330,bank_1
86400,bank_1
29010,bank_1
5653,bank_1
18275,bank_1
31813,bank_1
43174,bank_1
56075,bank_1
69110,bank_1
81148,bank_1
55461,bank_1
6337,bank_1
18516,bank_1
30673,bank_1
43727,bank_1
56532,bank_1
68617,bank_1
80332,bank_1
26433,bank_4
13854,bank_4
30531,bank_4
26457,bank_0
75631,bank_0
13334,bank_0
63307,bank_0
68,bank_3
13902,bank_3
25953,bank_3
38436,bank_3
50510,bank_3
62310,bank_3
75224,bank_3
87624,bank_3
125,bank_4
13304,bank_4
25880,bank_4
37571,bank_4
51463,bank_4
63968,bank_4
75753,bank_4
87378,bank_4
54049,bank_4
9291,bank_4
83586,bank_4
25053,bank_4
25218,bank_4
87937,bank_4
53043,bank_4
40461,bank_4
2758,bank_4
77902,bank_4
2777,bank_4
64197,bank_4
4056,bank_4
67406,bank_4
16019,bank_4
78412,bank_4
68561,bank_4
68551,bank_4
44993,bank_4
71862,bank_4
59819,bank_4
7056,bank_4
15655,bank_4
14646,bank_4
62128,bank_4
48264,bank_4
48175,bank_4
73518,bank_4
13968,bank_1
66573,bank_1
74944,bank_1
64637,bank_1
38108,bank_4
1808,bank_4
75862,bank_4
13973,bank_4
74934,bank_4
8974,bank_4
22875,bank_4
33930,bank_4
47312,bank_4
59936,bank_4
72038,bank_4
83765,bank_4
19930,bank_4
82522,bank_4
59042,bank_4
73794,bank_4
38605,bank_1
50808,bank_1
82024,bank_1
62877,bank_2
1242,bank_2
14271,bank_2
26322,bank_2
38538,bank_2
50799,bank_2
62695,bank_2
75732,bank_2
87692,bank_2
26595,bank_1
88207,bank_1
68910,bank_3
2032,bank_4
14436,bank_4
26875,bank_4
40388,bank_4
52415,bank_4
60911,bank_4
64444,bank_4
77164,bank_4
2402,bank_4
49667,bank_4
78096,bank_4
36157,bank_4
12859,bank_1
75264,bank_1
67514,bank_1
7913,bank_1
12346,bank_1
23469,bank_1
36500,bank_1
48669,bank_1
61457,bank_1
74593,bank_1
86672,bank_1
37094,bank_4
15925,bank_4
1623,bank_2
88231,bank_2
40686,bank_1
2433,bank_1
29064,bank_1
77266,bank_1
26956,bank_1
52924,bank_1
64834,bank_1
15008,bank_1
69493,bank_1
52884,bank_1
56030,bank_4
11739,bank_0
60757,bank_0
65227,bank_0
22753,bank_3
34239,bank_3
10272,bank_3
59877,bank_3
14856,bank_3
27514,bank_3
75301,bank_1
88017,bank_1
32255,bank_3
15285,bank_4
77747,bank_4
8760,bank_4
20464,bank_4
33085,bank_4
46063,bank_4
57843,bank_4
70843,bank_4
82589,bank_4
10417,bank_0
72723,bank_0
59124,bank_0
9917,bank_4
22867,bank_4
34513,bank_4
46685,bank_4
58864,bank_4
71693,bank_4
84781,bank_4
46252,bank_4
22536,bank_4
11444,bank_0
24342,bank_0
36898,bank_0
48276,bank_0
61122,bank_0
74556,bank_0
85796,bank_0
28283,bank_4
47544,bank_4
10935,bank_4
24942,bank_4
37278,bank_4
49293,bank_4
61495,bank_4
73348,bank_4
86833,bank_4
34386,bank_4
47826,bank_4
46515,bank_4
2699,bank_4
14952,bank_4
23737,bank_4
27747,bank_4
40697,bank_4
53245,bank_4
64715,bank_4
76488,bank_4
11574,bank_4
22834,bank_4
54125,bank_4
13969,bank_1
7508,bank_1
83280,bank_1
62822,bank_1
16078,bank_1
5254,bank_1
17267,bank_1
29555,bank_1
42443,bank_1
54960,bank_1
66120,bank_1
79848,bank_1
10479,bank_1
21439,bank_1
35582,bank_1
46663,bank_1
60415,bank_1
71735,bank_1
85167,bank_1
18605,bank_4
81532,bank_4
10347,bank_4
84208,bank_4
83,bank_1
75838,bank_1
1368,bank_2
49875,bank_2
88799,bank_2
13464,bank_2
16535,bank_2
87695,bank_2
41277,bank_2
29417,bank_2
45487,bank_2
20581,bank_3
38589,bank_3
45780,bank_3
24639,bank_3
32201,bank_3
26570,bank_4
63479,bank_4
22246,bank_4
84,bank_4
76182,bank_4
1886,bank_4
64555,bank_4
60246,bank_4
12976,bank_2
88786,bank_2
25958,bank_2
38310,bank_0
50740,bank_1
63889,bank_1
3916,bank_1
66594,bank_1
11530,bank_1
36802,bank_1
61707,bank_1
86233,bank_1
85,bank_2
12665,bank_2
25211,bank_2
38920,bank_2
50932,bank_2
63000,bank_2
74827,bank_2
88728,bank_2
19978,bank_2
82943,bank_2
31131,bank_1
18707,bank_1
56509,bank_1
7011,bank_1
80766,bank_1
12331,bank_1
24526,bank_1
36494,bank_1
48702,bank_1
60711,bank_1
68892,bank_1
73622,bank_1
85643,bank_1
43367,bank_1
29298,bank_3
64004,bank_4
2414,bank_4
76505,bank_4
12150,bank_4
85765,bank_4
9349,bank_4
84944,bank_4
27023,bank_4
6346,bank_4
18851,bank_4
30770,bank_4
43283,bank_4
55317,bank_4
68907,bank_4
81177,bank_4
35019,bank_4
34820,bank_4
10119,bank_4
71384,bank_4
49214,bank_4
51389,bank_4
13845,bank_4
87543,bank_4
27612,bank_4
25749,bank_3
73344,bank_3
40318,bank_4
4815,bank_4
65842,bank_4
25234,bank_1
3867,bank_1
16185,bank_1
29519,bank_1
41252,bank_1
53500,bank_1
66458,bank_1
78652,bank_1
53091,bank_4
90,bank_2
13553,bank_2
26516,bank_2
39068,bank_2
49920,bank_2
62446,bank_2
74870,bank_2
87412,bank_2
24432,bank_2
11130,bank_2
92,bank_3
31485,bank_3
62423,bank_3
12736,bank_4
16689,bank_4
75469,bank_4
28534,bank_4
11717,bank_4
23341,bank_4
35807,bank_4
42589,bank_4
49574,bank_4
61972,bank_4
73753,bank_4
85608,bank_4
26553,bank_4
87714,bank_4
62612,bank_4
37495,bank_4
51571,bank_3
20660,bank_3
25396,bank_4
12480,bank_4
23825,bank_4
94,bank_1
13211,bank_1
25529,bank_1
38223,bank_1
50611,bank_1
62340,bank_1
75832,bank_1
83802,bank_1
87979,bank_1
205,bank_1
47441,bank_1
35275,bank_1
21650,bank_1
71500,bank_1
9653,bank_1
36421,bank_1
59675,bank_1
7136,bank_1
71051,bank_1
21155,bank_1
62261,bank_1
81930,bank_1
29745,bank_1
44669,bank_1
33174,bank_1
57277,bank_1
3639,bank_3
18758,bank_2
25128,bank_2
96,bank_1
62551,bank_1
28691,bank_1
5909,bank_1
18565,bank_1
31501,bank_1
43863,bank_1
56060,bank_1
68777,bank_1
79929,bank_1
12769,bank_4
20342,bank_4
76302,bank_4
45517,bank_4
32657,bank_4
54834,bank_4
25904,bank_4
86979,bank_4
2184,bank_4
76883,bank_4
6124,bank_4
18402,bank_4
32084,bank_4
43516,bank_4
56236,bank_4
68746,bank_4
80415,bank_4
39211,bank_3
50013,bank_3
63131,bank_3
31483,bank_3
1159,bank_0
30693,bank_0
75182,bank_0
11077,bank_0
23618,bank_0
36444,bank_0
49616,bank_0
60695,bank_0
63281,bank_0
73182,bank_0
86188,bank_0
3424,bank_2
6260,bank_2
77898,bank_2
98,bank_2
9998,bank_2
63219,bank_2
14045,bank_0
75483,bank_0
29905,bank_0
25129,bank_1
87767,bank_1
11852,bank_1
24622,bank_1
36391,bank_1
48542,bank_1
61954,bank_1
72966,bank_1
85398,bank_1
3941,bank_1
17740,bank_1
29625,bank_1
41136,bank_1
53475,bank_1
66964,bank_1
79748,bank_1
12251,bank_1
39213,bank_1
18539,bank_1
67729,bank_1
8461,bank_1
50913,bank_0
57634,bank_3
28744,bank_4
28381,bank_4
11686,bank_2
13832,bank_2
85613,bank_2
1180,bank_4
62515,bank_4
2463,bank_4
77475,bank_4
3323,bank_4
68378,bank_4
36689,bank_4
10281,bank_4
72781,bank_4
27629,bank_4
20678,bank_3
82113,bank_3
29273,bank_1
39303,bank_1
461,bank_1
13475,bank_1
25055,bank_1
38856,bank_1
51044,bank_1
62439,bank_1
66578,bank_1
76347,bank_1
87288,bank_1
54806,bank_1
4676,bank_1
78148,bank_1
41821,bank_1
17279,bank_1
38078,bank_1
859,bank_1
87297,bank_1
13081,bank_1
3564,bank_1
16583,bank_1
30081,bank_1
42051,bank_1
53582,bank_1
63939,bank_1
65881,bank_1
79459,bank_1
5594,bank_1
18611,bank_1
30586,bank_1
43220,bank_1
50071,bank_1
56305,bank_1
68177,bank_1
80796,bank_1
11808,bank_1
23777,bank_1
37223,bank_1
49765,bank_1
60986,bank_1
74041,bank_1
74772,bank_1
85916,bank_1
26326,bank_1
52376,bank_4
47171,bank_4
28907,bank_4
45925,bank_4
33734,bank_4
21379,bank_4
67214,bank_4
17399,bank_1
41679,bank_1
51049,bank_1
3568,bank_1
24019,bank_1
78820,bank_1
53616,bank_1
10973,bank_1
24208,bank_1
35928,bank_1
49358,bank_1
61789,bank_1
66344,bank_1
73964,bank_1
85986,bank_1
29278,bank_1
3903,bank_0
6384,bank_0
65853,bank_0
67700,bank_0
20825,bank_4
38852,bank_4
32133,bank_4
33150,bank_4
8488,bank_4
20329,bank_4
52514,bank_2
55074,bank_1
42390,bank_1
66467,bank_1
4902,bank_1
79097,bank_1
29761,bank_1
17182,bank_1
107,bank_1
54962,bank_1
126,bank_1
13656,bank_1
26190,bank_1
39114,bank_1
51276,bank_1
63507,bank_1
75234,bank_1
79208,bank_1
87803,bank_1
41015,bank_1
4951,bank_1
84829,bank_1
67134,bank_1
16811,bank_1
71926,bank_1
29351,bank_1
10786,bank_3
74534,bank_3
3726,bank_3
79902,bank_3
57197,bank_1
20182,bank_1
39690,bank_1
8354,bank_1
10587,bank_1
81877,bank_1
32983,bank_1
69670,bank_1
45132,bank_1
62007,bank_1
43591,bank_4
31374,bank_4
47551,bank_4
4020,bank_3
67442,bank_3
29078,bank_4
55252,bank_4
3150,bank_4
34279,bank_4
68461,bank_4
6962,bank_4
18194,bank_4
30421,bank_4
43231,bank_4
55728,bank_4
67760,bank_4
80719,bank_4
59164,bank_4
76126,bank_1
10749,bank_1
22089,bank_1
34496,bank_1
47423,bank_1
59546,bank_1
72783,bank_1
84051,bank_1
13855,bank_4
22572,bank_4
11685,bank_2
24365,bank_2
85995,bank_2
55489,bank_4
11120,bank_4
24253,bank_4
35779,bank_4
49701,bank_4
60811,bank_4
73966,bank_4
86336,bank_4
35222,bank_4
11881,bank_3
23958,bank_3
36346,bank_3
48474,bank_3
61292,bank_3
73787,bank_3
86819,bank_3
29388,bank_4
13530,bank_3
26173,bank_3
45094,bank_3
112,bank_1
48591,bank_1
36278,bank_1
3613,bank_1
17557,bank_1
29539,bank_1
41763,bank_1
53369,bank_1
66023,bank_1
78517,bank_1
86359,bank_1
44795,bank_1
62143,bank_1
11097,bank_1
73742,bank_1
24788,bank_1
62567,bank_4
16005,bank_4
5913,bank_4
18221,bank_4
31641,bank_4
44487,bank_4
55187,bank_4
69083,bank_4
81173,bank_4
19392,bank_4
22434,bank_4
61782,bank_4
4979,bank_3
16907,bank_3
29840,bank_3
41962,bank_3
54793,bank_3
66200,bank_3
78177,bank_3
5570,bank_4
81165,bank_4
75964,bank_1
25003,bank_1
25088,bank_1
70684,bank_1
114,bank_3
75951,bank_3
13113,bank_4
88452,bank_4
24095,bank_4
86329,bank_4
26688,bank_0
41643,bank_0
38416,bank_3
28471,bank_3
51368,bank_0
63339,bank_3
7794,bank_3
70702,bank_3
26482,bank_0
16062,bank_4
19998,bank_4
24651,bank_1
86221,bank_1
1590,bank_1
48780,bank_1
60748,bank_1
36216,bank_1
10956,bank_1
73195,bank_1
3981,bank_0
59994,bank_0
65840,bank_0
51671,bank_1
2083,bank_1
14820,bank_1
28389,bank_1
40870,bank_1
52918,bank_1
65640,bank_1
77594,bank_1
62484,bank_1
13366,bank_1
87167,bank_1
8467,bank_1
19995,bank_1
33534,bank_1
46231,bank_1
58712,bank_1
70773,bank_1
83428,bank_1
61070,bank_1
60839,bank_1
1461,bank_2
14324,bank_2
25661,bank_2
37826,bank_2
51539,bank_2
62873,bank_2
74937,bank_2
88417,bank_2
63640,bank_4
52759,bank_4
11647,bank_4
23910,bank_4
37014,bank_4
48833,bank_4
61828,bank_4
74507,bank_4
85854,bank_4
40560,bank_4
26920,bank_4
16802,bank_4
78809,bank_4
41534,bank_4
42851,bank_4
35718,bank_4
33466,bank_4
9542,bank_4
71266,bank_4
47923,bank_4
36479,bank_4
45225,bank_4
33587,bank_4
20669,bank_4
18898,bank_4
4040,bank_3
20663,bank_4
82857,bank_4
12185,bank_1
85839,bank_1
61232,bank_1
5552,bank_1
18829,bank_1
24379,bank_1
30863,bank_1
43141,bank_1
55788,bank_1
69090,bank_1
81670,bank_1
49412,bank_1
36578,bank_1
45124,bank_1
10399,bank_1
22458,bank_1
35129,bank_1
47601,bank_1
59752,bank_1
72029,bank_1
73626,bank_1
84328,bank_1
47189,bank_2
59150,bank_4
39194,bank_4
3610,bank_4
78705,bank_4
16653,bank_4
8030,bank_4
82774,bank_4
46525,bank_4
74411,bank_4
14495,bank_3
76698,bank_3
12458,bank_3
73523,bank_3
26090,bank_3
49984,bank_2
58710,bank_4
27470,bank_4
6549,bank_4
18694,bank_4
30841,bank_4
42936,bank_4
55836,bank_4
67554,bank_4
80749,bank_4
61744,bank_4
29237,bank_4
123,bank_1
13452,bank_1
26577,bank_1
38369,bank_1
49870,bank_1
63485,bank_1
76013,bank_1
87399,bank_1
20177,bank_1
73504,bank_1
124,bank_4
63170,bank_4
13591,bank_2
75949,bank_2
25092,bank_3
87216,bank_3
38765,bank_4
53633,bank_4
42900,bank_4
51403,bank_4
38135,bank_4
610,bank_4
62850,bank_4
59129,bank_4
51151,bank_4
63379,bank_4
1290,bank_4
62556,bank_4
2048,bank_4
65621,bank_4
2524,bank_4
64845,bank_4
3092,bank_4
15018,bank_4
27977,bank_4
39978,bank_4
53219,bank_4
65194,bank_4
77513,bank_4
26866,bank_4
4285,bank_4
79768,bank_4
17058,bank_4
54066,bank_4
19608,bank_4
81172,bank_4
5597,bank_4
19261,bank_4
31301,bank_4
43180,bank_4
55197,bank_4
68214,bank_4
80939,bank_4
10513,bank_4
21585,bank_4
34069,bank_4
46659,bank_4
59554,bank_4
71334,bank_4
84653,bank_4
68113,bank_4
32556,bank_4
59006,bank_4
73905,bank_4
34993,bank_4
9180,bank_4
21499,bank_4
30686,bank_4
60399,bank_4
19488,bank_4
50057,bank_4
37383,bank_0
22852,bank_2
128,bank_3
75754,bank_3
4288,bank_0
26337,bank_0
67031,bank_0
13797,bank_4
87478,bank_4
1337,bank_4
75178,bank_4
42449,bank_4
30308,bank_4
51584,bank_0
62918,bank_4
49377,bank_4
129,bank_4
62884,bank_4
14181,bank_4
76316,bank_4
40037,bank_4
3100,bank_4
77123,bank_4
44513,bank_4
16224,bank_4
