bank_id,branch_id,acct_id,zip
bank_1,1,370,83400
bank_1,1,371,70178
bank_1,1,372,1036
bank_1,1,373,56160
bank_1,1,374,87433
bank_1,1,375,81469
bank_1,1,376,68774
bank_1,1,377,75831
bank_1,1,378,86204
bank_1,1,379,91024
bank_1,1,380,55467
bank_1,1,381,32641
bank_1,1,382,21325
bank_1,1,383,94528
bank_1,1,384,72392
bank_1,1,385,8771
bank_1,1,386,82869
bank_1,1,387,72399
bank_1,1,388,8167
bank_1,1,389,20806
bank_1,1,390,16283
bank_1,1,391,27204
bank_1,1,392,88067
bank_1,1,393,34510
bank_1,1,394,64982
bank_1,1,395,85140
bank_1,1,396,67815
bank_1,1,397,12231
bank_1,1,398,53728
bank_1,1,399,34831
bank_1,1,400,1796
bank_1,1,401,43053
bank_1,1,402,4432
bank_1,1,403,5849
bank_1,1,404,49672
bank_1,1,405,81835
bank_1,1,406,54691
bank_1,1,407,45032
bank_1,1,408,65401
bank_1,1,409,48823
bank_1,1,410,65315
bank_1,1,411,72793
bank_1,1,412,82898
bank_1,1,413,22079
bank_1,1,414,39127
bank_1,1,415,43789
bank_1,1,416,26637
bank_1,1,417,35467
bank_1,1,418,66315
bank_1,1,419,46364
bank_1,1,420,63901
bank_1,1,421,33985
bank_1,1,422,32776
bank_1,1,423,78512
bank_1,1,424,46966
bank_1,1,425,42070
bank_1,1,426,13478
bank_1,1,427,76290
bank_1,1,428,68267
bank_1,1,429,43613
bank_1,1,430,10038
bank_1,1,431,13632
bank_1,1,432,35048
bank_1,1,433,84625
bank_1,1,434,9962
bank_1,1,435,14189
bank_1,1,436,39622
bank_1,1,437,29568
bank_1,1,438,60712
bank_1,1,439,62374
bank_1,1,440,45395
bank_1,1,441,20330
bank_1,1,442,63985
bank_1,1,443,66786
bank_1,1,444,63041
bank_1,1,445,24038
bank_1,1,446,99894
bank_1,1,447,24024
bank_1,1,448,52853
bank_1,1,449,67671
bank_1,1,450,40305
bank_1,1,451,77527
bank_1,1,452,89145
bank_1,1,453,17892
bank_1,1,454,26766
bank_1,1,455,66963
bank_1,1,456,79304
bank_1,1,457,5821
bank_1,1,458,24287
bank_1,1,459,90257
bank_1,1,460,73820
bank_1,1,461,90788
bank_1,1,462,57349
bank_1,1,463,4384
bank_1,1,464,83990
bank_1,1,465,31986
bank_1,1,466,80977
bank_1,1,467,88973
bank_1,1,468,7439
bank_1,1,469,26776
bank_1,1,470,52394
bank_1,1,471,39979
bank_1,1,472,55113
bank_1,1,473,88792
bank_1,1,474,62173
bank_1,1,475,43116
bank_1,1,476,90626
bank_1,1,477,788
bank_1,1,478,32789
bank_1,1,479,83846
bank_1,1,480,77050
bank_1,1,481,22774
bank_1,1,482,58276
bank_1,1,483,36409
bank_1,1,484,43104
bank_1,1,485,99645
bank_1,1,486,28762
bank_1,1,487,78156
bank_1,1,488,16331
bank_1,1,489,67271
bank_1,1,490,14921
bank_1,1,491,85753
bank_1,1,492,21868
bank_1,1,493,96069
bank_1,1,494,51232
bank_1,1,495,28587
bank_1,1,496,28066
bank_1,1,497,86010
bank_1,1,498,99693
bank_1,1,499,77652
bank_1,1,500,13499
bank_1,1,501,12054
bank_1,1,502,40830
bank_1,1,503,82860
bank_1,1,504,29408
bank_1,1,505,5149
bank_1,1,506,86558
bank_1,1,507,95208
bank_1,1,508,69117
bank_1,1,509,6011
bank_1,1,510,28268
bank_1,1,511,33672
bank_1,1,512,65783
bank_1,1,513,8775
bank_1,1,514,55239
bank_1,1,515,41349
bank_1,1,516,21764
bank_1,1,517,87680
bank_1,1,518,61669
bank_1,1,519,54959
bank_1,1,520,27531
bank_1,1,521,8311
bank_1,1,522,93337
bank_1,1,523,38909
bank_1,1,524,55944
bank_1,1,525,21835
bank_1,1,526,65531
bank_1,1,527,88615
bank_1,1,528,17608
bank_1,1,529,63084
bank_1,1,530,45972
bank_1,1,531,64412
bank_1,1,532,67277
bank_1,1,533,38007
bank_1,1,534,71276
bank_1,1,535,48616
bank_1,1,536,76322
bank_1,1,537,39182
bank_1,1,538,65785
bank_1,1,539,33699
bank_1,1,540,52420
bank_1,1,541,66454
bank_1,1,542,40469
bank_1,1,543,44941
bank_1,1,544,44886
bank_1,1,545,62911
bank_1,1,546,37972
bank_1,1,547,56103
bank_1,1,548,85694
bank_1,1,549,95153
bank_1,1,550,47331
bank_1,1,551,34626
bank_1,1,552,76601
bank_1,1,553,73233
bank_1,1,554,1454
bank_1,1,555,37164
bank_1,1,556,6104
bank_1,1,557,14623
bank_1,1,558,62306
bank_1,1,559,66855
bank_1,1,560,69679
bank_1,1,561,52461
bank_1,1,562,96982
bank_1,1,563,51314
bank_1,1,564,95627
bank_1,1,565,68779
bank_1,1,566,65952
bank_1,1,567,56118
bank_1,1,568,98193
bank_1,1,569,7147
bank_1,1,570,26749
bank_1,1,571,4714
bank_1,1,572,17838
bank_1,1,573,88021
bank_1,1,574,96295
bank_1,1,575,10951
bank_1,1,576,63394
bank_1,1,577,10756
bank_1,1,578,65104
bank_1,1,579,37451
bank_1,1,580,93422
bank_1,1,581,52956
bank_1,1,582,41217
bank_1,1,583,94985
bank_1,1,584,74368
bank_1,1,585,96399
bank_1,1,586,76354
bank_1,1,587,48473
bank_1,1,588,84543
bank_1,1,589,93172
bank_1,1,590,18873
bank_1,1,591,52627
bank_1,1,592,80596
bank_1,1,593,50362
bank_1,1,594,41030
bank_1,1,595,2344
bank_1,1,596,91518
bank_1,1,597,35422
bank_1,1,598,21189
bank_1,1,599,28802
bank_1,1,600,41356
bank_1,1,601,2658
bank_1,1,602,2224
bank_1,1,603,73933
bank_1,1,604,99204
bank_1,1,605,99595
bank_1,1,606,67320
bank_1,1,607,59009
bank_1,1,608,97111
bank_1,1,609,78630
bank_1,1,610,12465
bank_1,1,611,2857
bank_1,1,612,61035
bank_1,1,613,52366
bank_1,1,614,56550
bank_1,1,615,4387
bank_1,1,616,92745
bank_1,1,617,18503
bank_1,1,618,58510
bank_1,1,619,36844
bank_1,1,620,33155
bank_1,1,621,95658
bank_1,1,622,27053
bank_1,1,623,86371
bank_1,1,624,69278
bank_1,1,625,18084
bank_1,1,626,31352
bank_1,1,627,56502
bank_1,1,628,40451
bank_1,1,629,13475
bank_1,1,630,14087
bank_1,1,631,21679
bank_1,1,632,94753
bank_1,1,633,46579
bank_1,1,634,15936
bank_1,1,635,33064
bank_1,1,636,90371
bank_1,1,637,44676
bank_1,1,638,43321
bank_1,1,639,56823
bank_1,1,640,55829
bank_1,1,641,66879
bank_1,1,642,11757
bank_1,1,643,33870
bank_1,1,644,12287
bank_1,1,645,47115
bank_1,1,646,8607
bank_1,1,647,27395
bank_1,1,648,11802
bank_1,1,649,61613
bank_1,1,650,25347
bank_1,1,651,42227
bank_1,1,652,4688
bank_1,1,653,6775
bank_1,1,654,48068
bank_1,1,655,31238
bank_1,1,656,22165
bank_1,1,657,13185
bank_1,1,658,40394
bank_1,1,659,29014
bank_1,1,660,2088
bank_1,1,661,33157
bank_1,1,662,44850
bank_1,1,663,89932
bank_1,1,664,68978
bank_1,1,665,4111
bank_1,1,666,6316
bank_1,1,667,79256
bank_1,1,668,78696
bank_1,1,669,38256
bank_1,1,670,45672
bank_1,1,671,13607
bank_1,1,672,53115
bank_1,1,673,8782
bank_1,1,674,88754
bank_1,1,675,60040
bank_1,1,676,1729
bank_1,1,677,60560
bank_1,1,678,71404
bank_1,1,679,58352
bank_1,1,680,13616
bank_1,1,681,62597
bank_1,1,682,50168
bank_1,1,683,70955
bank_1,1,684,72209
bank_1,1,685,55446
bank_1,1,686,82109
bank_1,1,687,64345
bank_1,1,688,87445
bank_1,1,689,35054
bank_1,1,690,40149
bank_1,1,691,61527
bank_1,1,692,18458
bank_1,1,693,45370
bank_1,1,694,56073
bank_1,1,695,53821
bank_1,1,696,33774
bank_1,1,697,33512
bank_1,1,698,46379
bank_1,1,699,78858
bank_1,1,700,70732
bank_1,1,701,45067
bank_1,1,702,65374
bank_1,1,703,45795
bank_1,1,704,39920
bank_1,1,705,93073
bank_1,1,706,77800
bank_1,1,707,92175
bank_1,1,708,2565
bank_1,1,709,55342
bank_1,1,710,93686
bank_1,1,711,4459
bank_1,1,712,8586
bank_1,1,713,46151
bank_1,1,714,15347
bank_1,1,715,47336
bank_1,1,716,4249
bank_1,1,717,54309
bank_1,1,718,85912
bank_1,1,719,48596
bank_1,1,720,20246
bank_1,1,721,47789
bank_1,1,722,8498
bank_1,1,723,18107
bank_1,1,724,57713
bank_1,1,725,95571
bank_1,1,726,76588
bank_1,1,727,30834
bank_1,1,728,83658
bank_1,1,729,65985
bank_1,1,730,48015
bank_1,1,731,80786
bank_1,1,732,4133
bank_1,1,733,70918
bank_1,1,734,92196
bank_1,1,735,84664
bank_1,1,736,74122
bank_1,1,737,12183
bank_1,1,738,82407
bank_1,1,739,10737
bank_1,1,740,92454
bank_1,1,741,98327
bank_1,1,742,77183
bank_1,1,743,35307
bank_1,1,744,17252
bank_1,1,745,47955
bank_1,1,746,27821
bank_1,1,747,42172
bank_1,1,748,84261
bank_1,1,749,11566
bank_1,1,750,64976
bank_1,1,751,94924
bank_1,1,752,71252
bank_1,1,753,34126
bank_1,1,754,71024
bank_1,1,755,73138
bank_1,1,756,11372
bank_1,1,757,43143
bank_1,1,758,62953
bank_1,1,759,54716
bank_1,1,760,19838
bank_1,1,761,57820
bank_1,1,762,28793
bank_1,1,763,62281
bank_1,1,764,32037
bank_1,1,765,28767
bank_1,1,766,66653
bank_1,1,767,1855
bank_1,1,768,72044
bank_1,1,769,7888
bank_1,1,770,93597
bank_1,1,771,90183
bank_1,1,772,1329
bank_1,1,773,65509
bank_1,1,774,77014
bank_1,1,775,97528
bank_1,1,776,23944
bank_1,1,777,92507
bank_1,1,778,96819
bank_1,1,779,83383
bank_1,1,780,97128
bank_1,1,781,40953
bank_1,1,782,45445
bank_1,1,783,38250
bank_1,1,784,75098
bank_1,1,785,34890
bank_1,1,786,22651
bank_1,1,787,80834
bank_1,1,788,72936
bank_1,1,789,7240
bank_1,1,790,46622
bank_1,1,791,8142
bank_1,1,792,77089
bank_1,1,793,85001
bank_1,1,794,48564
bank_1,1,795,5459
bank_1,1,796,84320
bank_1,1,797,72054
bank_1,1,798,88462
bank_1,1,799,20546
bank_1,1,800,56747
bank_1,1,801,71010
bank_1,1,802,67395
bank_1,1,803,55929
bank_1,1,804,38228
bank_1,1,805,50316
bank_1,1,806,10747
bank_1,1,807,37656
bank_1,1,808,39966
bank_1,1,809,42269
bank_1,1,810,73546
bank_1,1,811,33208
bank_1,1,812,51695
bank_1,1,813,60076
bank_1,1,814,94882
bank_1,1,815,13237
bank_1,1,816,2694
bank_1,1,817,22770
bank_1,1,818,46742
bank_1,1,819,48502
bank_1,1,820,21634
bank_1,1,821,68720
bank_1,1,822,3152
bank_1,1,823,4992
bank_1,1,824,22182
bank_1,1,825,18476
bank_1,1,826,82139
bank_1,1,827,16080
bank_1,1,828,48194
bank_1,1,829,96978
bank_1,1,830,10006
bank_1,1,831,89745
bank_1,1,832,84135
bank_1,1,833,96834
bank_1,1,834,4467
bank_1,1,835,3527
bank_1,1,836,84314
bank_1,1,837,37514
bank_1,1,838,13736
bank_1,1,839,21270
bank_1,1,840,90488
bank_1,1,841,11388
bank_1,1,842,12065
bank_1,1,843,30965
bank_1,1,844,98923
bank_1,1,845,43834
bank_1,1,846,91857
bank_1,1,847,3567
bank_1,1,848,18321
bank_1,1,849,84080
bank_1,1,850,48360
bank_1,1,851,1891
bank_1,1,852,29065
bank_1,1,853,14945
bank_1,1,854,56376
bank_1,1,855,55353
bank_1,1,856,80765
bank_1,1,857,93623
bank_1,1,858,43018
bank_1,1,859,69646
bank_1,1,860,69377
bank_1,1,861,52867
bank_1,1,862,11955
bank_1,1,863,75426
bank_1,1,864,61153
bank_1,1,865,46255
bank_1,1,866,79837
bank_1,1,867,59824
bank_1,1,868,92448
bank_1,1,869,33962
bank_1,1,870,81970
bank_1,1,871,45928
bank_1,1,872,6543
bank_1,1,873,72969
bank_1,1,874,82680
bank_1,1,875,74674
bank_1,1,876,46452
bank_1,1,877,64411
bank_1,1,878,48001
bank_1,1,879,95450
bank_1,1,880,50587
bank_1,1,881,51531
bank_1,1,882,97430
bank_1,1,883,39701
bank_1,1,884,18556
bank_1,1,885,32276
bank_1,1,886,19652
bank_1,1,887,90918
bank_1,1,888,41739
bank_1,1,889,13519
bank_1,1,890,6884
bank_1,1,891,522
bank_1,1,892,17028
bank_1,1,893,77445
bank_1,1,894,2122
bank_1,1,895,85392
bank_1,1,896,37647
bank_1,1,897,10890
bank_1,1,898,46541
bank_1,1,899,13809
bank_1,1,900,43284
bank_1,1,901,94203
bank_1,1,902,13555
bank_1,1,903,52855
bank_1,1,904,57790
bank_1,1,905,45322
bank_1,1,906,16733
bank_1,1,907,15229
bank_1,1,908,98961
bank_1,1,909,17750
bank_1,1,910,22141
bank_1,1,911,42851
bank_1,1,912,5178
bank_1,1,913,53172
bank_1,1,914,14657
bank_1,1,915,27419
bank_1,1,916,60288
bank_1,1,917,64375
bank_1,1,918,39338
bank_1,1,919,32909
bank_1,1,920,29909
bank_1,1,921,6982
bank_1,1,922,53565
bank_1,1,923,32905
bank_1,1,924,29614
bank_1,1,925,70836
bank_1,1,926,33352
bank_1,1,927,7461
bank_1,1,928,93630
bank_1,1,929,15679
bank_1,1,930,98774
bank_1,1,931,21804
bank_1,1,932,50046
bank_1,1,933,61494
bank_1,1,934,855
bank_1,1,935,68187
bank_1,1,936,38032
bank_1,1,937,48056
bank_1,1,938,79941
bank_1,1,939,7741
bank_1,1,940,53311
bank_1,1,941,24348
bank_1,1,942,6798
bank_1,1,943,47699
bank_1,1,944,63919
bank_1,1,945,74852
bank_1,1,946,98497
bank_1,1,947,77745
bank_1,1,948,18651
bank_1,1,949,69731
bank_1,1,950,87118
bank_1,1,951,60091
bank_1,1,952,67526
bank_1,1,953,35525
bank_1,1,954,48508
bank_1,1,955,90105
bank_1,1,956,23887
bank_1,1,957,65121
bank_1,1,958,77544
bank_1,1,959,88695
bank_1,1,960,10512
bank_1,1,961,6486
bank_1,1,962,99123
bank_1,1,963,88039
bank_1,1,964,44660
bank_1,1,965,19162
bank_1,1,966,1483
bank_1,1,967,44064
bank_1,1,968,32217
bank_1,1,969,86299
bank_1,1,970,75870
bank_1,1,971,38926
bank_1,1,972,89352
bank_1,1,973,90112
bank_1,1,974,13798
bank_1,1,975,96997
bank_1,1,976,8141
bank_1,1,977,94144
bank_1,1,978,52267
bank_1,1,979,77928
bank_1,1,980,51704
bank_1,1,981,10185
bank_1,1,982,27864
bank_1,1,983,6064
bank_1,1,984,47278
bank_1,1,985,47479
bank_1,1,986,4630
bank_1,1,987,75948
bank_1,1,988,50115
bank_1,1,989,29607
bank_1,1,990,40894
bank_1,1,991,24769
bank_1,1,992,43653
bank_1,1,993,64664
bank_1,1,994,65274
bank_1,1,995,69398
bank_1,1,996,42777
bank_1,1,997,17887
bank_1,1,998,71314
bank_1,1,999,98082
bank_1,1,1000,70341
bank_1,1,1001,72366
bank_1,1,1002,39199
bank_1,1,1003,14115
bank_1,1,1004,57842
bank_1,1,1005,94215
bank_1,1,1006,34909
bank_1,1,1007,62520
bank_1,1,1008,31949
bank_1,1,1009,45627
bank_1,1,1010,70368
bank_1,1,1011,56842
bank_1,1,1012,52289
bank_1,1,1013,26625
bank_1,1,1014,63963
bank_1,1,1015,10638
bank_1,1,1016,58736
bank_1,1,1017,1415
bank_1,1,1018,90745
bank_1,1,1019,55762
bank_1,1,1020,51087
bank_1,1,1021,67367
bank_1,1,1022,7044
bank_1,1,1023,35026
bank_1,1,1024,6583
bank_1,1,1025,56819
bank_1,1,1026,70313
bank_1,1,1027,29039
bank_1,1,1028,45783
bank_1,1,1029,47645
bank_1,1,1030,85722
bank_1,1,1031,34508
bank_1,1,1032,21467
bank_1,1,1033,93566
bank_1,1,1034,96771
bank_1,1,1035,15093
bank_1,1,1036,66929
bank_1,1,1037,40220
bank_1,1,1038,32834
bank_1,1,1039,54662
bank_1,1,1040,33330
bank_1,1,1041,71542
bank_1,1,1042,82510
bank_1,1,1043,42439
bank_1,1,1044,64899
bank_1,1,1045,54980
bank_1,1,1046,14536
bank_1,1,1047,66576
bank_1,1,1048,87244
bank_1,1,1049,97505
bank_1,1,1050,65242
bank_1,1,1051,97752
bank_1,1,1052,61918
bank_1,1,1053,52497
bank_1,1,1054,43932
bank_1,1,1055,52986
bank_1,1,1056,1526
bank_1,1,1057,73749
bank_1,1,1058,93172
bank_1,1,1059,68675
bank_1,1,1060,72088
bank_1,1,1061,56537
bank_1,1,1062,85689
bank_1,1,1063,41796
bank_1,1,1064,97803
bank_1,1,1065,51069
bank_1,1,1066,70601
bank_1,1,1067,49719
bank_1,1,1068,10253
bank_1,1,1069,34486
bank_1,1,1070,83305
bank_1,1,1071,85740
bank_1,1,1072,7787
bank_1,1,1073,14594
bank_1,1,1074,36131
bank_1,1,1075,37422
bank_1,1,1076,715
bank_1,1,1077,23119
bank_1,1,1078,36689
bank_1,1,1079,7739
bank_1,1,1080,93945
bank_1,1,1081,80804
bank_1,1,1082,83478
bank_1,1,1083,65673
bank_1,1,1084,55127
bank_1,1,1085,43066
bank_1,1,1086,37623
bank_1,1,1087,71121
bank_1,1,1088,32164
bank_1,1,1089,90472
bank_1,1,1090,77239
bank_1,1,1091,30468
bank_1,1,1092,31864
bank_1,1,1093,24308
bank_1,1,1094,36729
bank_1,1,1095,16599
bank_1,1,1096,30838
bank_1,1,1097,97491
bank_1,1,1098,81991
bank_1,1,1099,92232
bank_1,1,1100,88866
bank_1,1,1101,6129
bank_1,1,1102,43050
bank_1,1,1103,26382
bank_1,1,1104,30853
bank_1,1,1105,32109
bank_1,1,1106,3436
bank_1,1,1107,66234
bank_1,1,1108,71001
bank_1,1,1109,89417
bank_1,1,1110,30454
bank_1,1,1111,18440
bank_1,1,1112,94679
bank_1,1,1113,64618
bank_1,1,1114,39738
bank_1,1,1115,35988
bank_1,1,1116,25173
bank_1,1,1117,29380
bank_1,1,1118,34525
bank_1,1,1119,56558
bank_1,1,1120,5073
bank_1,1,1121,53947
bank_1,1,1122,32853
bank_1,1,1123,49376
bank_1,1,1124,9217
bank_1,1,1125,26767
bank_1,1,1126,59834
bank_1,1,1127,2754
bank_1,1,1128,40840
bank_1,1,1129,33192
bank_1,1,1130,94759
bank_1,1,1131,2994
bank_1,1,1132,52615
bank_1,1,1133,68291
bank_1,1,1134,22848
bank_1,1,1135,31532
bank_1,1,1136,60530
bank_1,1,1137,99816
bank_1,1,1138,16877
bank_1,1,1139,77948
bank_1,1,1140,44193
bank_1,1,1141,40546
bank_1,1,1142,45758
bank_1,1,1143,38133
bank_1,1,1144,7582
bank_1,1,1145,29184
bank_1,1,1146,19792
bank_1,1,1147,23063
bank_1,1,1148,15034
bank_1,1,1149,94647
bank_1,1,1150,64760
