tran_id,base_amt
57509,706.65
70375,335.46
83077,430.25
32738,945.29
70767,646.0
47000,792.9
58920,353.54
85040,249.49
25911,425.55
88425,578.41
38532,673.86
26052,129.17
87007,116.97
1381,933.34
13424,296.96
26308,110.61
38682,677.46
51426,853.89
63137,820.2
74624,137.48
88008,912.79
49044,756.25
14865,696.1
56568,987.44
61552,183.77
44861,890.94
34478,740.23
50353,451.72
122,870.69
18367,512.42
81637,799.14
26812,664.14
37844,859.39
38647,432.68
87746,881.67
1094,769.24
25659,166.51
51123,378.94
9269,130.56
71480,143.4
1556,268.98
13101,671.69
25783,598.47
37727,373.76
50158,977.53
62355,521.82
76067,975.94
87575,315.1
63656,986.39
15850,907.94
1978,862.13
64691,416.84
28204,560.8
14438,276.97
14634,367.25
52631,567.51
2938,855.61
14645,162.0
27309,381.49
40010,918.55
53289,559.53
65419,278.56
77525,128.58
27998,422.46
16008,698.68
16513,554.4
78905,666.82
16336,731.48
79452,109.87
67052,729.8
4352,763.37
17622,298.09
30068,395.6
42463,819.0
54817,563.94
65836,799.2
79488,308.58
4461,166.82
17432,578.73
29416,128.97
42510,699.07
55092,416.08
66218,729.21
79510,651.64
41265,920.51
80096,228.66
32053,459.93
69257,431.5
30434,391.36
5722,648.19
43751,564.66
18086,190.62
43832,757.83
68832,798.23
58258,120.6
82515,652.04
8187,410.41
71008,170.99
32540,857.16
32939,240.5
44873,258.5
57349,673.6
71338,395.52
9351,169.27
72717,604.01
9723,266.85
23087,116.19
35213,774.11
46892,897.43
58932,949.72
72210,200.73
84501,442.27
35326,394.42
35710,299.66
22123,606.47
84386,205.89
9986,122.85
46756,968.95
10228,682.87
10395,104.63
22380,688.18
35351,231.56
47272,663.0
59032,456.93
72474,103.38
84491,888.88
49375,757.81
10899,658.79
23446,379.97
60659,743.08
23652,532.84
23519,347.99
12160,532.16
23556,975.97
37053,563.44
49469,487.38
60776,803.95
74186,352.11
86884,923.12
49590,228.07
18,380.78
12557,500.02
24995,714.84
329,429.14
14198,701.91
26239,384.38
39238,192.03
50441,750.5
63828,710.61
75195,234.21
88096,333.48
1641,702.08
14360,182.76
40627,124.45
64164,148.56
3302,595.4
77160,595.65
3669,848.08
7159,896.63
20071,634.18
33255,931.67
45376,847.56
58574,208.6
70419,106.4
83364,352.19
20702,719.87
59312,929.44
36025,586.08
85509,756.45
48248,205.82
74273,594.62
61989,991.23
23294,718.2
36322,222.22
12398,427.94
24700,847.33
36876,478.33
48343,561.47
48967,945.05
61900,513.96
73270,869.73
86665,328.99
38767,648.45
50996,316.37
62270,277.61
736,719.27
51639,443.91
25146,865.81
15966,724.55
77069,374.66
14804,456.63
53336,326.38
52032,692.22
2806,352.0
14588,556.59
27354,913.62
40821,962.42
53064,339.48
65140,878.94
77805,161.0
52168,782.88
14445,419.91
54824,690.96
53924,111.51
41383,253.75
31384,202.94
19888,317.65
82325,461.06
32391,946.79
47605,845.31
48696,972.0
73211,852.03
61704,508.44
23882,363.66
85346,514.0
12193,389.79
24849,972.91
37261,156.02
48354,980.19
60863,644.54
74484,384.46
85500,497.31
63191,429.69
51500,608.5
13040,854.85
2512,380.86
15275,845.18
28370,719.84
39377,353.68
52011,290.04
65111,163.48
76938,597.83
65473,190.31
3913,120.28
17266,751.11
30129,424.41
42518,110.27
53955,420.22
66151,383.37
79108,156.66
56432,512.04
81385,556.27
18887,183.77
57248,407.92
35591,364.11
72607,564.4
10682,939.21
84284,668.55
75796,289.69
692,324.7
1317,783.07
87662,631.8
76560,140.91
41780,997.33
47362,359.19
87104,534.45
12877,601.66
25798,250.46
60657,485.46
75455,926.44
63185,975.78
37695,166.01
50479,165.44
74426,286.04
88026,680.9
38089,858.88
88020,433.75
54435,826.38
41623,299.12
8794,590.39
20590,132.65
33337,495.95
46010,195.46
57346,945.78
67152,642.87
71122,775.9
82018,961.55
6291,860.23
328,543.19
14197,235.41
26238,447.21
39237,260.62
50440,556.8
63827,623.97
75194,707.01
88095,744.09
545,309.35
12490,769.32
25348,276.83
38317,278.03
50827,313.39
62720,561.84
75914,180.51
88499,515.37
42817,912.83
69133,394.93
17040,115.49
18555,786.08
30761,695.55
10655,626.93
80192,445.37
56803,224.51
20,550.93
13825,391.01
52096,650.97
51762,975.04
5450,713.13
19504,576.63
31319,142.83
43377,251.98
55335,186.33
68708,567.98
80537,206.61
83724,386.96
25458,535.76
87392,809.28
82319,844.33
8983,410.83
86244,914.24
12170,168.18
23566,210.82
37063,193.55
49479,890.65
60786,694.45
74196,819.54
86894,846.98
38184,471.85
46459,506.57
3442,769.16
29101,385.13
4523,594.19
78493,604.94
57369,458.26
62618,271.41
63561,768.22
582,776.76
13189,810.29
25450,749.54
37992,378.89
51173,809.48
63260,992.96
74757,774.71
88083,132.94
25883,304.48
1285,480.01
13838,431.74
25989,607.09
38724,975.3
50652,923.67
62765,484.81
75023,949.93
88147,836.82
1364,335.76
86970,118.1
25946,131.12
51244,996.6
2129,613.33
27772,230.36
51820,957.83
77143,670.64
74364,112.7
36984,299.58
52250,767.76
3560,787.46
17067,757.35
28686,202.01
42219,624.53
55150,988.44
65764,859.33
78937,504.0
41979,253.77
42364,424.97
28757,566.21
66067,965.55
41089,713.15
67245,819.34
31000,300.17
67561,766.74
6029,313.0
18363,964.54
30851,385.06
43006,769.96
55342,457.94
68680,249.96
81613,940.07
6817,275.65
7185,448.04
69888,777.36
45525,849.11
70352,317.9
8375,446.07
21051,422.62
33805,141.67
46159,875.42
57500,171.22
70366,924.11
83068,952.6
20390,441.9
60462,873.87
72694,753.53
83995,481.47
34505,109.43
35478,842.4
76098,433.44
62947,315.21
878,626.49
13918,913.75
26531,453.42
37757,460.8
50757,713.96
63303,127.68
76112,953.12
88222,823.93
66728,681.7
67829,570.13
8135,709.91
70268,1013.5
37131,438.66
86401,220.11
86972,910.4
63310,599.86
67516,532.57
55853,799.0
21,257.64
13493,485.95
26661,788.62
37701,411.42
50846,136.84
63205,978.08
74766,442.69
88384,782.69
63756,824.61
14091,788.98
734,813.65
62986,255.71
65441,1026.14
4094,235.79
78829,332.32
41429,809.35
4606,436.65
16812,554.72
28619,656.29
41998,582.03
54401,336.87
65785,144.84
79235,627.26
80729,656.12
7771,913.76
69840,724.43
45491,534.22
8904,687.54
47002,630.29
22432,229.39
47099,590.4
58906,615.46
21498,643.66
23885,221.79
11588,741.32
24212,147.77
36312,800.23
49497,146.6
61478,867.94
73123,425.42
85879,753.39
22,692.53
13763,499.96
25138,496.44
37766,486.09
50718,242.8
64027,901.69
74650,280.63
88525,987.01
27551,801.07
52801,933.89
39873,599.78
14637,285.96
78014,498.52
48234,827.72
23,716.91
12625,647.92
25143,307.85
37568,255.2
51495,890.86
63746,715.84
74765,768.33
88510,883.32
3931,662.21
53372,371.16
31489,182.0
57393,164.21
21853,492.55
76535,487.47
67828,335.4
31539,249.31
19581,334.04
29692,788.37
6526,581.98
43926,279.37
79942,987.96
11924,879.38
23876,443.25
36999,973.79
48727,278.22
61912,782.32
74310,676.69
86338,615.34
56813,565.09
24,713.73
13767,609.61
27179,549.35
71034,153.8
31991,443.36
33040,142.85
34203,745.76
23155,139.42
47081,334.8
72790,613.32
26055,342.73
82433,777.88
37798,185.05
46356,265.05
83502,748.1
87502,935.78
71561,836.51
58827,257.98
50122,958.92
9500,547.0
22333,625.55
33984,337.98
46857,150.94
59829,379.27
71662,387.8
83645,355.56
63128,938.72
76149,886.35
88070,297.4
38051,794.02
88555,304.71
25630,895.23
74913,410.81
60453,200.71
102,342.63
12750,870.16
26575,618.88
38811,480.22
47967,664.48
50355,449.22
62709,978.98
76463,344.58
87103,968.39
10061,129.34
22456,639.48
72066,134.99
84354,819.0
35338,290.61
6834,452.94
18800,628.17
30868,364.11
43839,348.75
56052,411.53
67746,961.26
81089,503.3
8746,120.83
21359,465.91
32543,367.01
46240,357.02
58243,562.78
70067,783.1
83290,662.07
26403,209.27
267,529.61
25016,698.08
50941,440.45
75057,623.27
786,750.51
63524,727.77
12802,838.64
50266,975.41
87359,617.61
49894,556.99
49856,411.82
14215,186.09
2152,973.41
28180,492.46
65188,504.49
40222,676.38
14730,156.92
64281,759.27
41002,939.16
42437,301.77
17879,976.95
56889,246.54
7894,625.14
20149,374.32
32270,720.77
45680,160.52
57575,824.63
70712,558.99
83099,857.85
22906,304.76
22726,800.59
22718,595.69
84394,921.89
46405,779.7
11382,874.99
24854,726.21
36076,866.71
49500,750.7
60857,761.54
73448,289.87
86325,701.7
48301,100.07
12384,201.67
24686,143.8
36862,495.66
48329,963.55
61886,532.22
73256,760.49
86651,780.65
1626,123.39
14147,307.54
25621,200.52
38564,991.3
50030,251.26
63440,905.39
76028,190.05
87242,852.61
63929,302.85
1277,707.08
63361,650.12
50171,136.95
39331,335.5
32227,165.18
3887,379.43
16438,829.47
29646,859.97
41192,301.96
54099,840.31
67361,889.12
78623,757.9
7903,402.25
82945,645.49
18061,736.1
43746,644.37
69152,598.09
9520,892.81
22647,670.63
34869,655.75
47258,535.42
59252,832.79
71774,501.5
83740,462.06
84948,175.59
21900,688.7
27,829.36
13370,958.0
25764,862.64
37548,479.39
51558,559.29
63715,655.29
75865,484.95
87145,305.2
50406,183.0
13625,616.82
516,838.1
12971,915.15
26258,605.19
38062,437.44
50129,471.34
63217,945.02
75163,127.33
88603,495.42
532,887.03
26207,178.88
88290,802.2
853,675.9
75070,380.95
25951,900.53
76416,444.46
1393,530.48
13009,804.8
25248,469.13
38559,980.2
51065,333.51
62637,830.94
74798,166.56
88230,529.69
1470,352.57
63562,148.26
1600,418.52
13537,503.3
26627,871.68
38577,463.99
51674,882.98
63679,948.26
75329,464.17
88265,490.07
88430,476.94
53128,188.13
15253,724.73
64893,338.37
2217,636.5
2342,602.38
39550,836.8
76498,830.47
2653,804.05
15258,876.13
27219,436.88
39322,235.33
51895,400.02
65055,889.4
77753,647.58
40548,463.26
28609,467.54
67382,623.36
16975,381.09
78756,636.29
16408,172.31
74478,216.21
23040,384.47
5419,632.28
18952,339.37
31354,567.27
43956,653.52
55754,857.02
68799,414.66
81398,179.13
19265,823.67
80250,592.11
56038,360.48
68270,412.51
6972,449.53
58140,371.15
8352,856.11
20576,861.5
9279,285.67
84099,652.68
48649,220.55
60398,286.25
34961,547.44
21686,658.13
59454,828.75
34982,532.61
37228,438.43
85871,541.67
10960,752.99
24148,318.55
35996,481.48
48839,197.89
61791,933.39
74433,335.65
85482,348.33
73734,630.42
74535,583.07
28,263.49
13371,567.17
25765,560.05
37549,966.76
51559,511.68
63716,810.11
75866,142.5
87146,140.0
6089,379.1
17933,516.15
31841,462.1
44013,960.55
55586,194.34
68987,184.02
81052,681.38
29,378.64
13372,464.25
25766,188.16
37550,978.9
51560,632.82
63717,241.32
75867,567.66
87147,349.45
51012,688.6
63736,563.97
59456,424.35
30,367.81
13373,818.53
25767,708.14
37551,193.94
51561,908.24
63718,842.97
75868,474.88
87148,633.49
1731,936.48
76662,761.6
80484,988.98
30496,263.38
5985,832.93
18652,983.26
30912,539.52
43269,120.56
55847,211.12
67743,140.08
81158,317.66
7080,334.25
36255,549.27
31,359.54
13374,738.69
25768,958.59
37552,660.63
51562,683.04
63719,270.97
75869,296.32
87149,221.69
62951,701.16
15614,237.25
30041,337.2
32,278.67
13375,203.73
25769,232.96
37553,597.3
51563,466.72
63720,385.69
75870,868.64
87150,721.26
33,124.4
13376,459.33
25770,156.29
37554,536.84
51564,650.28
63721,822.79
75871,116.92
87151,534.61
63270,731.66
52730,469.0
27746,627.84
5177,354.25
74474,682.15
44843,126.02
32356,270.25
32885,378.13
82549,460.71
47047,137.05
34270,738.67
59942,486.52
23245,551.06
10615,538.11
83805,872.6
71562,490.36
47040,621.17
59703,944.31
10767,660.43
23146,110.24
35288,358.81
47589,441.28
59853,737.39
72125,742.94
83620,210.29
85186,671.83
80577,414.82
68361,105.35
34,321.79
12891,610.73
75277,656.35
9886,477.04
21503,757.97
35040,290.46
48014,885.12
58964,169.45
72592,463.89
83822,213.02
68112,422.15
34800,815.81
14174,789.01
39274,872.68
390,414.0
87831,969.68
497,329.0
13627,627.94
26773,713.3
38546,750.93
49886,168.69
62929,398.86
74828,410.74
88182,559.96
51305,881.88
37687,429.46
15145,293.51
77595,533.44
65682,872.62
77415,686.96
64957,313.13
66482,242.46
28854,350.92
78137,268.74
69057,802.27
5894,732.71
19256,740.72
31710,227.68
43186,913.94
55970,271.72
69125,675.46
80305,305.58
6638,479.78
45938,124.44
7779,140.66
9335,566.44
21777,273.81
59387,972.4
9766,803.78
21968,919.06
35050,966.4
47774,531.43
60457,353.88
72840,342.73
84744,892.84
46672,296.67
60230,243.98
60729,695.56
62151,843.19
77642,753.59
64517,497.2
37694,142.39
26329,375.34
1379,323.27
63922,821.31
26431,755.06
30249,641.64
67271,571.59
18753,968.19
5539,186.5
18867,100.65
31408,374.9
42846,572.8
55659,635.78
69103,197.14
81325,353.77
31276,670.55
8903,282.99
32486,455.19
57445,232.8
83267,934.3
75592,551.42
74836,388.92
12596,781.53
88075,506.58
51229,673.28
38610,882.7
62772,891.87
76346,920.54
14081,627.38
87001,821.92
38267,884.68
65256,246.47
64259,325.57
14953,771.78
2290,688.1
77715,888.02
51854,805.42
77535,204.64
77442,830.97
52387,208.08
3722,620.91
78973,752.72
16928,997.13
16320,221.49
78661,871.44
42212,110.51
56912,311.43
17980,886.74
80653,673.19
6459,324.59
6693,203.22
19204,424.96
31289,280.29
43122,692.23
55843,429.14
68919,412.52
80048,951.4
80930,985.67
6909,539.51
80302,468.83
6912,798.63
19124,345.41
30663,681.47
43646,240.34
56402,374.07
68017,398.36
81494,214.53
82219,558.71
8016,344.85
21072,718.67
32091,395.44
45444,855.12
58448,317.68
70665,512.83
82336,584.36
19845,122.82
45951,419.16
8167,343.43
8308,720.56
46208,582.63
8687,489.93
20720,447.97
32816,875.24
45931,615.16
57693,519.86
70868,643.87
83403,551.64
69455,271.43
84575,350.87
9814,505.57
46847,213.16
84069,286.52
22023,396.82
59148,341.94
23033,696.5
83759,707.66
72549,327.19
60112,882.98
84645,262.47
24785,522.33
11486,498.74
12462,610.44
49409,719.18
86583,907.24
35,707.62
13192,322.87
25199,404.33
39063,969.04
50021,962.93
63417,315.97
76311,943.15
87488,110.91
26576,587.51
26594,143.14
76379,573.62
1413,804.56
1586,194.01
50065,682.81
13443,849.12
59902,292.22
87658,970.43
85248,334.42
37765,842.55
63549,907.57
36,405.41
13193,956.56
25200,660.66
39064,728.35
50022,776.56
63418,329.38
76312,754.0
87489,334.67
25436,688.61
109,445.01
25991,234.13
87925,733.6
722,355.6
14141,698.14
26129,827.01
38494,559.18
51010,676.78
63599,725.91
74681,168.61
87357,786.7
49871,682.46
1535,911.16
13204,242.91
25591,950.99
37894,454.87
50352,529.04
63906,637.05
76334,427.0
88695,451.19
39390,323.96
14085,965.97
76262,853.75
52816,834.33
65536,191.97
39546,301.74
2179,744.3
15089,441.83
28151,826.41
39372,217.37
53005,719.31
65062,507.97
76764,903.26
2191,859.0
14908,873.34
28309,278.53
40874,182.94
53183,198.69
64596,200.77
77723,999.38
2717,286.87
26998,927.66
39707,740.81
3256,500.2
77688,362.37
3300,970.88
79398,450.26
4368,528.7
17446,418.53
30087,622.03
42596,440.15
53747,546.48
67306,667.15
79805,442.82
4430,1004.22
66319,688.1
4495,857.11
16036,912.18
30012,952.39
42742,451.29
54814,985.08
67175,206.59
79029,119.77
67463,557.66
30242,498.29
41154,406.17
17315,832.52
41790,209.5
4956,772.24
17202,870.95
29930,900.83
42399,136.85
54231,228.33
66752,251.07
78844,638.17
79896,257.22
30865,723.08
69047,890.18
68940,769.69
81245,112.45
30881,846.6
18861,235.67
30403,498.65
21077,808.89
82994,805.79
6904,824.3
81252,366.21
55983,523.34
83341,896.8
57750,448.53
8094,775.11
19799,239.6
32154,175.01
45123,643.48
58124,564.28
71078,492.64
82448,309.31
47840,644.64
70033,713.49
8478,688.43
20767,413.9
33780,431.24
45406,398.41
58611,897.44
69685,528.62
83437,719.19
33696,800.36
71317,834.79
23173,558.13
9290,319.94
22077,450.82
34324,519.51
83656,940.84
9891,759.46
47894,470.16
84681,302.06
72047,307.21
84048,586.97
10593,592.41
22218,492.71
35085,178.82
46361,460.25
58844,299.37
71611,701.39
83872,957.39
58941,836.48
10925,952.03
23976,179.43
36735,840.11
49830,818.07
61428,256.19
73241,536.14
86285,604.35
74503,152.65
35828,452.86
11359,731.78
37194,760.83
49688,426.68
11891,651.81
49420,550.23
85902,829.52
86396,121.94
37,369.19
13194,645.82
25201,934.7
39065,504.66
50023,893.47
63419,569.59
76313,442.69
87490,123.98
2724,223.73
15702,693.7
27842,263.99
40164,853.52
52974,160.54
64289,507.81
76576,449.36
42365,494.92
56119,636.98
56525,727.5
26497,199.27
38,115.29
13195,101.44
25202,703.21
39066,618.95
48739,773.94
50024,838.72
63420,163.29
76314,369.78
87491,153.24
36462,483.51
85614,271.7
37608,976.32
50178,861.4
8283,767.61
19703,976.78
33439,768.75
45198,845.04
58592,975.79
69323,667.29
82648,807.8
967,127.75
14004,456.52
26107,988.95
39302,833.93
51064,459.7
62550,657.23
76355,110.92
88661,178.31
3413,816.52
14666,599.33
28069,782.77
40914,101.86
53206,475.24
65177,205.54
77881,919.94
45282,932.25
62522,958.41
49841,149.46
21042,826.26
27324,897.45
40150,507.52
82813,934.36
17419,128.91
33582,915.83
57520,785.12
7714,550.4
7995,880.56
24007,662.28
70292,378.97
51066,764.74
54925,846.78
80357,897.89
71376,365.84
86778,602.82
75074,481.65
50839,755.28
26421,200.84
51588,387.45
26194,460.76
88156,728.76
52815,544.95
15722,1045.36
27856,933.32
2492,309.25
77954,533.43
3430,419.5
3829,824.7
17698,888.87
29451,282.08
42678,265.69
53940,112.64
67088,967.49
79091,332.86
16771,919.47
31510,596.4
5569,293.57
19375,997.24
30823,253.98
43408,262.91
56732,661.47
68833,155.68
80645,434.01
67663,224.67
55981,472.12
18893,287.15
44148,816.78
32337,973.29
21172,335.97
7495,251.24
33068,585.61
82840,103.05
8405,761.32
45524,957.73
81693,643.77
46069,379.14
69346,427.52
57648,661.91
57398,619.69
73987,810.11
20347,700.44
35502,419.42
34399,632.19
10551,261.46
21747,931.07
34674,503.29
47979,457.33
59324,760.36
71332,481.2
83911,261.19
59715,858.63
24715,884.14
74363,402.82
4048,426.37
17714,636.89
29575,189.74
41891,184.89
54444,626.42
66357,425.31
79201,502.47
51046,307.92
75218,285.53
33510,757.9
87809,888.45
63537,129.39
74684,939.06
51632,146.85
4044,608.49
17719,719.76
28732,885.47
41441,237.63
54518,480.83
66537,636.39
78729,390.52
87430,349.66
2183,388.39
55667,115.4
48633,445.84
26719,563.56
87736,366.86
37782,539.07
13972,638.93
75312,983.65
49985,348.5
30631,825.78
51556,226.53
81552,116.21
44499,320.84
55490,858.54
68823,703.71
43,979.25
12629,236.89
75042,826.08
41483,140.77
87956,857.96
5439,761.58
19316,913.55
25312,658.82
30697,269.82
43290,333.41
55658,577.94
68367,822.88
79919,640.05
18323,694.25
51557,873.17
62945,687.15
75600,176.8
45582,496.18
13224,857.63
45030,503.0
8129,794.84
20758,430.19
33104,830.86
44742,364.93
57567,820.14
69419,514.16
82229,178.45
38265,194.47
4457,399.0
17155,118.82
28953,481.36
41034,649.36
54799,735.32
66525,799.84
78777,864.67
26562,928.49
87493,176.02
63739,480.45
1248,405.81
13830,931.66
26664,626.76
38467,998.42
50025,412.71
63437,813.41
75250,658.67
87186,470.63
1544,702.8
13089,907.47
25771,776.91
37715,272.91
50146,994.52
62343,857.65
76055,297.93
87563,121.58
39354,444.25
39795,923.6
40363,423.12
6453,687.62
18480,933.07
31921,154.13
42948,857.76
55295,885.72
67854,974.85
80130,378.9
80855,960.23
81625,527.06
7911,1006.21
44997,160.99
81701,212.51
8282,949.01
19702,309.73
33438,208.72
45197,968.8
58591,251.6
69322,742.67
82647,758.1
33947,695.01
34027,539.51
34787,828.3
24269,184.5
61761,389.89
11740,949.39
12013,160.09
23920,584.54
36598,206.26
48531,407.98
61536,664.97
73193,426.53
85452,154.17
46725,984.1
44,432.99
75671,770.16
38986,619.73
39207,433.35
25185,807.25
74834,646.3
15561,924.28
76863,606.59
76616,758.98
27954,382.16
17572,719.53
5161,538.59
16353,982.89
29804,538.17
41567,753.03
54720,227.21
65763,376.72
79423,120.15
5465,803.46
81152,971.19
48827,290.12
70638,819.94
44886,249.73
71708,699.73
10608,472.77
84085,850.75
10790,717.8
24778,916.82
