tran_id,orig_acct
13937,1165
64063,1165
26513,1357
75177,1357
3369,353
84036,1574
6951,937
19097,937
31577,937
43555,937
52423,937
55402,937
68859,937
81437,937
17,273
63506,273
51612,329
75408,1358
1341,1709
13018,1709
25132,1709
38529,1709
51226,1709
63696,1709
74861,1709
87753,1709
72249,1526
28939,1470
54326,352
79168,277
30659,1364
30573,177
7408,72
33012,72
57113,72
83379,72
69333,179
37238,200
34095,1374
59283,338
11670,1600
24124,1600
36849,1600
48266,1600
60978,1600
74173,1600
86373,1600
12570,273
74803,273
605,1285
87321,1502
713,1485
75492,1485
38175,1204
77353,1303
55235,1310
53409,1445
64372,1231
39427,0
52940,1228
28521,3
3905,1760
17604,1760
29151,1760
42023,1760
53636,1760
67401,1760
79855,1760
17158,1389
66363,1511
41088,1304
55459,394
5577,373
43559,373
81239,373
5833,1916
18056,1916
30521,1916
43143,1916
56177,1916
68357,1916
80545,1916
55878,1328
6207,393
55165,113
56631,229
56505,1559
6724,1740
18795,1740
31257,1740
43819,1740
55890,1740
67800,1740
80878,1740
44967,1590
32537,174
70015,174
45276,1258
8384,1992
21060,1992
33814,1992
46168,1992
57509,1992
70375,1992
83077,1992
32738,269
70767,269
47000,170
58920,208
85040,326
25911,273
88425,273
38532,1203
26052,75
87007,75
1381,1938
13424,1938
26308,1938
38682,1938
51426,1938
63137,1938
74624,1938
88008,1938
49044,1345
14865,1229
56568,1439
61552,1862
44861,90
34478,138
50353,273
122,75
18367,1404
81637,1404
26812,1247
37844,290
38647,1395
87746,96
1094,314
25659,1581
51123,317
9269,1386
71480,1386
1556,1978
13101,1978
25783,1978
37727,1978
50158,1978
62355,1978
76067,1978
87575,1978
63656,1310
15850,1431
1978,232
64691,232
28204,1315
14438,1447
14634,82
52631,1537
2938,1838
14645,1838
27309,1838
40010,1838
53289,1838
65419,1838
77525,1838
27998,1331
16008,1459
16513,297
78905,297
16336,1480
79452,1480
67052,1518
4352,1910
17622,1910
30068,1910
42463,1910
54817,1910
65836,1910
79488,1910
4461,1684
17432,1684
29416,1684
42510,1684
55092,1684
66218,1684
79510,1684
41265,198
80096,228
32053,301
69257,301
30434,1232
5722,1449
43751,352
18086,390
43832,66
68832,1412
58258,1356
82515,209
8187,1523
71008,1523
32540,248
32939,1365
44873,43
57349,83
71338,382
9351,374
72717,374
9723,1981
23087,1981
35213,1981
46892,1981
58932,1981
72210,1981
84501,1981
35326,221
35710,1406
22123,241
84386,241
9986,1560
46756,324
10228,1596
10395,1824
22380,1824
35351,1824
47272,1824
59032,1824
72474,1824
84491,1824
49375,129
10899,200
23446,1346
60659,106
23652,165
23519,216
12160,1996
23556,1996
37053,1996
49469,1996
60776,1996
74186,1996
86884,1996
49590,1303
18,1526
12557,1526
24995,1526
329,1990
14198,1990
26239,1990
39238,1990
50441,1990
63828,1990
75195,1990
88096,1990
1641,1442
14360,106
40627,106
64164,106
3302,1208
77160,1208
3669,1476
7159,1991
20071,1991
33255,1991
45376,1991
58574,1991
70419,1991
83364,1991
20702,312
59312,315
36025,1526
85509,1971
48248,1620
74273,1907
61989,1795
23294,1133
36322,1526
12398,1988
24700,1988
36876,1988
48343,1988
48967,1988
61900,1988
73270,1988
86665,1988
38767,1526
50996,1526
62270,1559
736,1211
51639,1211
25146,1488
15966,1370
77069,338
14804,328
53336,328
52032,278
2806,1629
14588,1629
27354,1629
40821,1629
53064,1629
65140,1629
77805,1629
52168,190
14445,1253
54824,1331
53924,396
41383,1551
31384,1416
19888,1380
82325,1380
32391,384
47605,1210
48696,380
73211,208
61704,1235
23882,218
85346,218
12193,1669
24849,1669
37261,1669
48354,1669
60863,1669
74484,1669
85500,1669
63191,1526
51500,1285
13040,1362
2512,1882
15275,1882
28370,1882
39377,1882
52011,1882
65111,1882
76938,1882
65473,1467
3913,1658
17266,1658
30129,1658
42518,1658
53955,1658
66151,1658
79108,1658
56432,294
81385,1443
18887,1862
57248,26
35591,302
72607,302
10682,1257
84284,1257
75796,1526
692,1203
1317,217
87662,217
76560,1431
41780,397
47362,7
87104,1526
12877,95
25798,95
60657,1411
75455,1411
63185,1171
37695,176
50479,236
74426,236
88026,1526
38089,1999
88020,1999
54435,1957
41623,1585
8794,849
20590,849
33337,849
46010,849
57346,849
67152,849
71122,849
82018,849
6291,680
328,1990
14197,1990
26238,1990
39237,1990
50440,1990
63827,1990
75194,1990
88095,1990
545,1915
12490,1915
25348,1915
38317,1915
50827,1915
62720,1915
75914,1915
88499,1915
42817,1704
69133,1791
17040,116
18555,116
30761,1171
10655,90
80192,90
56803,723
20,281
13825,281
52096,105
51762,1488
5450,1987
19504,1987
31319,1987
43377,1987
55335,1987
68708,1987
80537,1987
83724,55
25458,281
87392,1460
82319,1263
8983,1304
86244,1545
12170,1996
23566,1996
37063,1996
49479,1996
60786,1996
74196,1996
86894,1996
38184,281
46459,1261
3442,1257
29101,294
4523,1302
78493,1302
57369,1406
62618,281
63561,393
582,1889
13189,1889
25450,1889
37992,1889
51173,1889
63260,1889
74757,1889
88083,1889
25883,134
1285,1710
13838,1710
25989,1710
38724,1710
50652,1710
62765,1710
75023,1710
88147,1710
1364,19
86970,19
25946,289
51244,352
2129,125
27772,125
51820,125
77143,125
74364,1243
36984,294
52250,1386
3560,1796
17067,1796
28686,1796
42219,1796
55150,1796
65764,1796
78937,1796
41979,47
42364,1594
28757,297
66067,335
41089,1391
67245,1404
31000,382
67561,222
6029,1900
18363,1900
30851,1900
43006,1900
55342,1900
68680,1900
81613,1900
6817,228
7185,77
69888,77
45525,1336
70352,172
8375,1992
21051,1992
33805,1992
46159,1992
57500,1992
70366,1992
83068,1992
20390,1312
60462,36
72694,22
83995,1585
34505,1527
35478,197
76098,281
62947,1276
878,1977
13918,1977
26531,1977
37757,1977
50757,1977
63303,1977
76112,1977
88222,1977
66728,1238
67829,369
8135,173
70268,173
37131,284
86401,284
86972,281
63310,1543
67516,38
55853,1286
21,1748
13493,1748
26661,1748
37701,1748
50846,1748
63205,1748
74766,1748
88384,1748
63756,1405
14091,1229
734,107
62986,62
65441,367
4094,1254
78829,1254
41429,1518
4606,1845
16812,1845
28619,1845
41998,1845
54401,1845
65785,1845
79235,1845
80729,1412
7771,1291
69840,1291
45491,363
8904,1407
47002,251
22432,1393
47099,152
58906,116
21498,1417
23885,358
11588,1919
24212,1919
36312,1919
49497,1919
61478,1919
73123,1919
85879,1919
22,1199
13763,1199
25138,1199
37766,1199
50718,1199
64027,1199
74650,1199
88525,1199
27551,1199
52801,1943
39873,1504
14637,759
78014,759
48234,1199
23,1991
12625,1991
25143,1991
37568,1991
51495,1991
63746,1991
74765,1991
88510,1991
3931,348
53372,1486
31489,373
57393,147
21853,1498
76535,1474
67828,1991
31539,1833
19581,1546
29692,1546
6526,599
43926,491
79942,1767
11924,1630
23876,1630
36999,1630
48727,1630
61912,1630
74310,1630
86338,1630
56813,889
24,255
13767,255
27179,182
71034,144
31991,89
33040,254
34203,1250
23155,51
47081,51
72790,51
26055,255
82433,43
37798,255
46356,255
83502,1384
87502,1384
71561,1021
58827,566
50122,255
9500,1774
22333,1774
33984,1774
46857,1774
59829,1774
71662,1774
83645,1774
63128,255
76149,255
88070,255
38051,1015
88555,1015
25630,540
74913,540
60453,1961
102,1675
12750,1675
26575,1675
38811,1675
47967,1675
50355,1675
62709,1675
76463,1675
87103,1675
10061,1076
22456,1167
72066,1983
84354,1379
35338,483
6834,993
18800,993
30868,993
43839,993
56052,993
67746,993
81089,993
8746,828
21359,828
32543,828
46240,828
58243,828
70067,828
83290,828
26403,1296
267,118
25016,118
50941,118
75057,118
786,1474
63524,1474
12802,281
50266,281
87359,281
49894,1252
49856,1565
14215,1261
2152,1383
28180,233
65188,233
40222,1430
14730,1335
64281,1229
41002,1506
42437,1400
17879,27
56889,1239
7894,1881
20149,1881
32270,1881
45680,1881
57575,1881
70712,1881
83099,1881
22906,1499
22726,261
22718,1586
84394,1586
46405,238
11382,1727
24854,1727
36076,1727
49500,1727
60857,1727
73448,1727
86325,1727
48301,1405
12384,1988
24686,1988
36862,1988
48329,1988
61886,1988
73256,1988
86651,1988
1626,1045
14147,1045
25621,1045
38564,1045
50030,1045
63440,1045
76028,1045
87242,1045
63929,1296
1277,318
63361,318
50171,89
39331,1315
32227,1575
3887,1911
16438,1911
29646,1911
41192,1911
54099,1911
67361,1911
78623,1911
7903,1444
82945,1444
18061,132
43746,132
69152,132
9520,1815
22647,1815
34869,1815
47258,1815
59252,1815
71774,1815
83740,1815
84948,1256
21900,375
27,1886
13370,1886
25764,1886
37548,1886
51558,1886
63715,1886
75865,1886
87145,1886
50406,147
13625,1584
516,1867
12971,1867
26258,1867
38062,1867
50129,1867
63217,1867
75163,1867
88603,1867
532,1563
26207,258
88290,258
853,1533
75070,279
25951,1407
76416,27
1393,1625
13009,1625
25248,1625
38559,1625
51065,1625
62637,1625
74798,1625
88230,1625
1470,89
63562,89
1600,1810
13537,1810
26627,1810
38577,1810
51674,1810
63679,1810
75329,1810
88265,1810
88430,85
53128,1552
15253,1227
64893,1359
2217,112
2342,217
39550,217
76498,217
2653,1866
15258,1866
27219,1866
39322,1866
51895,1866
65055,1866
77753,1866
40548,1569
28609,1287
67382,49
16975,4
78756,4
16408,1568
74478,1227
23040,396
5419,1933
18952,1933
31354,1933
43956,1933
55754,1933
68799,1933
81398,1933
19265,304
80250,304
56038,202
68270,1406
6972,1318
58140,1217
8352,264
20576,1554
9279,1412
84099,1595
48649,335
60398,340
34961,259
21686,366
59454,366
34982,1327
37228,337
85871,1487
10960,1961
24148,1961
35996,1961
48839,1961
61791,1961
74433,1961
85482,1961
73734,236
74535,95
28,1886
13371,1886
25765,1886
37549,1886
51559,1886
63716,1886
75866,1886
87146,1886
6089,816
17933,816
31841,816
44013,816
55586,816
68987,816
81052,816
29,1886
13372,1886
25766,1886
37550,1886
51560,1886
63717,1886
75867,1886
87147,1886
51012,1322
63736,1532
59456,51
30,1886
13373,1886
25767,1886
37551,1886
51561,1886
63718,1886
75868,1886
87148,1886
1731,128
76662,180
80484,1584
30496,1437
5985,1613
18652,1613
30912,1613
43269,1613
55847,1613
67743,1613
81158,1613
7080,1344
36255,1213
31,1886
13374,1886
25768,1886
37552,1886
51562,1886
63719,1886
75869,1886
87149,1886
62951,1220
15614,60
30041,180
32,1886
13375,1886
25769,1886
37553,1886
51563,1886
63720,1886
75870,1886
87150,1886
33,1886
13376,1886
25770,1886
37554,1886
51564,1886
63721,1886
75871,1886
87151,1886
63270,268
52730,1478
27746,1397
5177,1460
74474,1214
44843,1886
32356,157
32885,157
82549,157
47047,1886
34270,1702
59942,1933
23245,864
10615,635
83805,635
71562,1886
47040,262
59703,1864
10767,1960
23146,1960
35288,1960
47589,1960
59853,1960
72125,1960
83620,1960
85186,1960
80577,1886
68361,1104
34,1212
12891,47
75277,47
9886,1709
21503,1709
35040,1709
48014,1709
58964,1709
72592,1709
83822,1709
68112,357
34800,190
14174,1212
39274,1218
390,1584
87831,1584
497,1638
13627,1638
26773,1638
38546,1638
49886,1638
62929,1638
74828,1638
88182,1638
51305,318
37687,30
15145,1378
77595,1378
65682,1264
77415,1523
64957,1401
66482,1201
28854,244
78137,1256
69057,1260
5894,1703
19256,1703
31710,1703
43186,1703
55970,1703
69125,1703
80305,1703
6638,1561
45938,249
7779,1588
9335,1420
21777,1270
59387,1250
9766,1745
21968,1745
35050,1745
47774,1745
60457,1745
72840,1745
84744,1745
46672,326
60230,1353
60729,117
62151,160
77642,1954
64517,470
37694,1212
26329,1280
1379,1316
63922,1316
26431,1209
30249,299
67271,299
18753,1210
5539,1852
18867,1852
31408,1852
42846,1852
55659,1852
69103,1852
81325,1852
31276,1312
8903,119
32486,119
57445,119
83267,119
75592,1753
74836,1212
12596,1383
88075,1383
51229,1546
38610,391
62772,141
76346,1294
14081,1486
87001,1486
38267,317
65256,1392
64259,1435
14953,228
2290,1235
77715,1235
51854,41
77535,15
77442,2
52387,1313
3722,1381
78973,1381
16928,1475
16320,317
78661,317
42212,40
56912,27
17980,1300
80653,1437
6459,118
6693,1862
19204,1862
31289,1862
43122,1862
55843,1862
68919,1862
80048,1862
80930,260
6909,1596
80302,1596
6912,1976
19124,1976
30663,1976
43646,1976
56402,1976
68017,1976
81494,1976
82219,1509
8016,1633
21072,1633
32091,1633
45444,1633
58448,1633
70665,1633
82336,1633
19845,1404
45951,1278
8167,1378
8308,1297
46208,1557
8687,1607
20720,1607
32816,1607
45931,1607
57693,1607
70868,1607
83403,1607
69455,1537
84575,154
9814,215
46847,215
84069,215
22023,293
59148,293
23033,1570
83759,1570
72549,1268
60112,78
84645,50
24785,1301
11486,106
12462,279
49409,279
86583,279
35,1644
13192,1644
25199,1644
39063,1644
50021,1644
63417,1644
76311,1644
87488,1644
26576,1533
26594,1533
76379,858
1413,638
1586,1258
50065,1258
13443,956
59902,1384
87658,1384
85248,91
37765,1025
63549,423
36,1644
13193,1644
25200,1644
39064,1644
50022,1644
63418,1644
76312,1644
87489,1644
25436,344
109,298
25991,238
87925,171
722,1926
14141,1926
26129,1926
38494,1926
51010,1926
63599,1926
74681,1926
87357,1926
49871,1420
1535,1920
13204,1920
25591,1920
37894,1920
50352,1920
63906,1920
76334,1920
88695,1920
39390,140
14085,1394
76262,1394
52816,80
65536,100
39546,284
2179,1756
15089,1756
28151,1756
39372,1756
53005,1756
65062,1756
76764,1756
2191,1970
14908,1970
28309,1970
40874,1970
53183,1970
64596,1970
77723,1970
2717,1428
26998,1525
39707,1464
3256,1497
77688,1497
3300,1488
79398,325
4368,1890
17446,1890
30087,1890
42596,1890
53747,1890
67306,1890
79805,1890
4430,204
66319,204
4495,1776
16036,1776
30012,1776
42742,1776
54814,1776
67175,1776
79029,1776
67463,1236
30242,271
41154,1337
17315,1330
41790,182
4956,1765
17202,1765
29930,1765
42399,1765
54231,1765
66752,1765
78844,1765
79896,354
30865,1238
69047,175
68940,326
81245,240
30881,393
18861,1531
30403,89
21077,1577
82994,1577
6904,1417
81252,1417
55983,158
83341,123
57750,1218
8094,1666
19799,1666
32154,1666
45123,1666
58124,1666
71078,1666
82448,1666
47840,359
70033,1224
8478,1955
20767,1955
33780,1955
45406,1955
58611,1955
69685,1955
83437,1955
33696,1407
71317,150
23173,138
9290,261
22077,1391
34324,1397
83656,1385
9891,211
47894,211
84681,211
72047,1374
84048,1596
10593,1974
22218,1974
35085,1974
46361,1974
58844,1974
71611,1974
83872,1974
58941,32
10925,1954
23976,1954
36735,1954
49830,1954
61428,1954
73241,1954
86285,1954
74503,25
35828,1480
11359,1437
37194,161
49688,302
11891,247
49420,247
85902,247
86396,236
37,1644
13194,1644
25201,1644
39065,1644
50023,1644
63419,1644
76313,1644
87490,1644
2724,1847
15702,1847
27842,1847
40164,1847
52974,1847
64289,1847
76576,1847
42365,1436
56119,1588
56525,266
26497,734
38,1644
13195,1644
25202,1644
39066,1644
48739,1644
50024,1644
63420,1644
76314,1644
87491,1644
36462,1616
85614,1616
37608,1254
50178,1451
8283,1848
19703,1848
33439,1848
45198,1848
58592,1848
69323,1848
82648,1848
967,1896
14004,1896
26107,1896
39302,1896
51064,1896
62550,1896
76355,1896
88661,1896
3413,1668
14666,1668
28069,1668
40914,1668
53206,1668
65177,1668
77881,1668
45282,77
62522,77
49841,145
21042,59
27324,59
40150,146
82813,146
17419,303
33582,804
57520,1524
7714,1800
7995,1397
24007,25
70292,25
51066,77
54925,1477
80357,326
71376,1595
86778,0
75074,77
50839,384
26421,1466
51588,199
26194,126
88156,126
52815,182
15722,57
27856,1307
2492,1500
77954,1500
3430,1320
3829,1984
17698,1984
29451,1984
42678,1984
53940,1984
67088,1984
79091,1984
16771,1462
31510,92
5569,1625
19375,1625
30823,1625
43408,1625
56732,1625
68833,1625
80645,1625
67663,1437
55981,1416
18893,300
44148,1566
32337,1368
21172,1303
7495,1592
33068,387
82840,1329
8405,277
45524,277
81693,277
46069,1388
69346,179
57648,362
57398,1455
73987,233
20347,83
35502,90
34399,1251
10551,1792
21747,1792
34674,1792
47979,1792
59324,1792
71332,1792
83911,1792
59715,1323
24715,1210
74363,1210
4048,1732
17714,1732
29575,1732
41891,1732
54444,1732
66357,1732
79201,1732
51046,56
75218,391
33510,394
87809,1780
63537,1086
74684,1451
51632,470
4044,1809
17719,1809
28732,1809
41441,1809
54518,1809
66537,1809
78729,1809
87430,1593
2183,355
55667,303
48633,1452
26719,1170
87736,1170
37782,1483
13972,635
75312,635
49985,1998
30631,198
51556,198
81552,1923
44499,1490
55490,1762
68823,1854
43,108
12629,108
75042,108
41483,61
87956,61
5439,1653
19316,1653
25312,1653
30697,1653
43290,1653
55658,1653
68367,1653
79919,1653
18323,164
51557,164
62945,1000
75600,1909
45582,1536
13224,345
45030,345
8129,1930
20758,1930
33104,1930
44742,1930
57567,1930
69419,1930
82229,1930
38265,753
4457,1610
17155,1610
28953,1610
41034,1610
54799,1610
66525,1610
78777,1610
26562,108
87493,108
63739,1358
1248,1680
13830,1680
26664,1680
38467,1680
50025,1680
63437,1680
75250,1680
87186,1680
1544,1978
13089,1978
25771,1978
37715,1978
50146,1978
62343,1978
76055,1978
87563,1978
39354,232
39795,1351
40363,283
6453,1876
18480,1876
31921,1876
42948,1876
55295,1876
67854,1876
80130,1876
80855,1422
81625,1464
7911,292
44997,292
81701,292
8282,1848
19702,1848
33438,1848
45197,1848
58591,1848
69322,1848
82647,1848
33947,374
34027,1307
34787,338
24269,154
61761,182
11740,216
12013,1924
23920,1924
36598,1924
48531,1924
61536,1924
73193,1924
85452,1924
46725,1278
44,1363
75671,1363
38986,1563
39207,1282
25185,1565
74834,352
15561,63
76863,63
76616,1295
27954,167
17572,1211
5161,1735
16353,1735
29804,1735
41567,1735
54720,1735
65763,1735
79423,1735
5465,1210
81152,1210
48827,95
70638,1513
44886,26
71708,1318
10608,1542
84085,333
10790,1719
24778,1719
37156,1719
49046,1719
61291,1719
72963,1719
86923,1719
24275,1516
49366,1556
3022,918
14546,918
26927,918
39368,918
52500,918
64303,918
77275,918
59944,1188
72573,1998
47940,969
63026,1091
88293,1541
39159,1343
75715,1343
25606,1363
1840,1907
14264,1907
25553,1907
38715,1907
51267,1907
63196,1907
74873,1907
88126,1907
5019,1999
16271,1999
28664,1999
41876,1999
54658,1999
66268,1999
79307,1999
59510,1455
24662,145
49034,145
74113,145
1206,1937
12904,1937
25262,1937
38125,1937
50046,1937
62678,1937
75157,1937
88777,1937
55883,847
69288,1071
81138,1771
44212,726
73335,1595
86912,1776
61205,440
46,943
14047,943
26149,943
38268,943
50857,943
63684,943
74893,943
88021,943
44144,943
51806,1585
56400,1585
31047,590
47169,943
60190,1307
65233,1307
35319,90
47,1768
13556,1768
26775,1768
38386,1768
51546,1768
64053,1768
75536,1768
87612,1768
68984,300
48,1768
13557,1768
26776,1768
38387,1768
51547,1768
64054,1768
75537,1768
87613,1768
18641,228
84995,374
49,1768
13558,1768
26777,1768
38388,1768
51548,1768
64055,1768
75538,1768
87614,1768
2667,1919
15182,1919
27877,1919
40469,1919
51828,1919
65389,1919
77472,1919
50,1768
13559,1768
26778,1768
38389,1768
51549,1768
64056,1768
75539,1768
87615,1768
88393,1310
12604,180
74643,180
51246,1393
26696,145
50421,1310
723,1926
14142,1926
26130,1926
38495,1926
51011,1926
63600,1926
74682,1926
87358,1926
50324,114
65205,353
27937,1371
5072,283
66885,283
40073,1383
64341,223
77457,1335
51959,1435
2533,187
28359,1484
39363,1456
40046,1594
64853,182
39360,1390
34880,1473
52058,1295
48390,1476
78797,1423
41943,1269
8533,240
4493,1432
16825,146
79864,146
16817,1498
79371,201
54970,354
9095,1811
22886,1811
34794,1811
47962,1811
59365,1811
72685,1811
83487,1811
17044,1253
81410,301
30916,1471
19522,1486
68843,227
56117,1374
31499,342
6117,1416
68592,392
57360,153
6610,237
6742,1813
19348,1813
31494,1813
42986,1813
55554,1813
69306,1813
80299,1813
80311,1247
33595,1534
57345,388
57757,1599
82165,319
20808,1224
83191,315
8182,1263
83166,44
81753,1273
70688,363
8652,1979
20601,1979
32497,1979
44815,1979
58369,1979
70690,1979
81787,1979
44949,162
9233,1995
22162,1995
34857,1995
47466,1995
59634,1995
72382,1995
83712,1995
9274,157
58747,53
60306,221
9965,1947
22497,1947
35186,1947
46629,1947
60023,1947
71932,1947
85098,1947
72648,1289
23273,163
58743,163
10089,192
71590,192
11012,1998
24570,1998
35867,1998
49151,1998
62083,1998
73592,1998
86066,1998
85606,383
60990,186
36141,165
37291,1472
61821,1485
61770,1400
51,1768
13560,1768
26779,1768
38390,1768
51550,1768
64057,1768
75540,1768
87616,1768
47281,1768
23271,17
62923,17
60140,1878
72534,1934
34704,25
83797,1988
67034,1768
79066,1966
54712,802
67661,1768
56771,1689
69615,1768
83059,1825
58175,1726
87934,1768
75485,1620
62969,863
50177,819
52,178
37563,178
76485,178
50308,1310
1143,1245
25607,393
62574,393
2163,1267
52955,1530
85246,71
29556,1478
5918,1577
80770,1577
18573,1238
6856,1952
18418,1952
31734,1952
44355,1952
55682,1952
69213,1952
80366,1952
20469,1491
33005,184
24460,2
19897,1224
70470,126
9847,364
72078,364
71885,315
48083,1271
61311,1371
61240,1346
13869,178
51384,178
88300,178
1475,1786
13328,1786
26732,1786
39269,1786
50557,1786
63053,1786
75663,1786
87674,1786
27213,222
64994,222
53418,393
6393,392
45601,1537
10151,1466
11760,330
73139,330
32735,243
58348,1494
7929,1997
20111,1997
32404,1997
45878,1997
57960,1997
69944,1997
83033,1997
83195,1997
70286,1718
45929,282
49516,282
57230,862
70234,1099
82762,1176
68571,1621
79974,1637
8621,1700
20235,1700
33266,1700
45827,1700
58248,1700
70789,1700
82740,1700
10919,1954
23970,1954
36729,1954
49824,1954
61422,1954
73235,1954
86279,1954
26714,384
62234,384
38081,1403
25970,8
2203,1970
14920,1970
28321,1970
40886,1970
53195,1970
64608,1970
77735,1970
39891,60
3616,209
65994,209
41545,1200
28866,1408
56211,1288
31056,385
69275,385
7065,90
67710,90
7868,173
9227,1995
22156,1995
34851,1995
47460,1995
59628,1995
72376,1995
83706,1995
59177,230
11747,1921
24088,1921
37288,1921
49513,1921
61740,1921
73931,1921
86481,1921
11953,1888
23934,1888
36808,1888
48621,1888
61698,1888
74122,1888
86954,1888
55,1987
13864,1987
26362,1987
37511,1987
49990,1987
62698,1987
75640,1987
87740,1987
63105,159
25005,1276
15455,112
65074,1335
27205,1571
15229,38
65243,1550
15510,1436
76554,1436
42766,1332
64830,1294
51917,26
3500,27
26868,27
52236,27
77154,27
29944,1287
3603,1856
16194,1856
28704,1856
42147,1856
54892,1856
67184,1856
79352,1856
66922,1449
29257,1465
4269,1677
17052,1677
28894,1677
41466,1677
53415,1677
67111,1677
78627,1677
66521,1476
4406,1821
17467,1821
29177,1821
41356,1821
53764,1821
66816,1821
78244,1821
4501,1249
54389,1249
79333,88
29878,1329
42460,48
31967,173
69185,173
67886,1398
6687,1916
19159,1916
31332,1916
