tran_id,bene_bank_id
84047,bank_4
73308,bank_4
25506,bank_4
88378,bank_4
61590,bank_4
87928,bank_4
1227,bank_4
74910,bank_4
52079,bank_4
40792,bank_4
40411,bank_4
27072,bank_4
71712,bank_4
5285,bank_4
17760,bank_4
28915,bank_4
42264,bank_4
53604,bank_4
66879,bank_4
79216,bank_4
5542,bank_4
30536,bank_4
56655,bank_4
80081,bank_4
55633,bank_4
44972,bank_4
58674,bank_4
19989,bank_4
34349,bank_4
61444,bank_4
12051,bank_4
36542,bank_4
86559,bank_4
39112,bank_4
20587,bank_4
59474,bank_4
36683,bank_4
65452,bank_3
63620,bank_4
356,bank_4
75252,bank_4
790,bank_4
38232,bank_4
75494,bank_4
945,bank_4
1331,bank_4
13684,bank_4
25816,bank_4
38465,bank_4
51154,bank_4
64088,bank_4
74794,bank_4
87292,bank_4
62513,bank_4
76325,bank_4
27897,bank_4
2064,bank_4
14686,bank_4
28434,bank_4
39608,bank_4
52344,bank_4
65566,bank_4
77861,bank_4
27345,bank_4
3258,bank_4
78069,bank_4
4127,bank_4
17259,bank_4
29523,bank_4
42204,bank_4
53592,bank_4
67251,bank_4
78347,bank_4
41898,bank_4
4645,bank_4
78774,bank_4
57216,bank_4
18271,bank_4
31681,bank_4
30447,bank_4
46084,bank_4
57340,bank_4
32817,bank_4
21851,bank_4
85090,bank_4
59587,bank_4
11502,bank_4
51555,bank_1
38709,bank_1
6794,bank_4
6957,bank_4
18584,bank_4
30356,bank_4
43019,bank_4
55834,bank_4
69020,bank_4
80971,bank_4
25955,bank_4
56894,bank_4
25671,bank_4
43550,bank_4
18433,bank_4
30414,bank_4
6716,bank_4
17973,bank_4
18020,bank_4
31279,bank_4
44131,bank_4
55664,bank_4
69010,bank_4
80075,bank_4
72397,bank_4
80932,bank_4
68239,bank_4
27523,bank_2
48504,bank_2
61417,bank_2
7569,bank_2
19694,bank_2
32846,bank_2
45497,bank_2
57857,bank_2
69870,bank_2
73389,bank_2
82349,bank_2
86154,bank_2
12,bank_4
34486,bank_4
75229,bank_4
2222,bank_4
21542,bank_4
64689,bank_4
84877,bank_4
60184,bank_4
46345,bank_4
47071,bank_4
9128,bank_4
72041,bank_4
2869,bank_4
39218,bank_4
1737,bank_4
28420,bank_4
14598,bank_4
14663,bank_4
3434,bank_4
14351,bank_4
26858,bank_4
40802,bank_4
52787,bank_4
64802,bank_4
77554,bank_4
77669,bank_4
40497,bank_4
81286,bank_4
53071,bank_4
9987,bank_4
21540,bank_4
34896,bank_4
47395,bank_4
59392,bank_4
72804,bank_4
85072,bank_4
10232,bank_4
23138,bank_4
34431,bank_4
46948,bank_4
59014,bank_4
65597,bank_4
71273,bank_4
84241,bank_4
47603,bank_1
60931,bank_1
74339,bank_1
68151,bank_1
63248,bank_4
75568,bank_4
16627,bank_4
54194,bank_4
11977,bank_4
24808,bank_4
35804,bank_4
48484,bank_4
61064,bank_4
74378,bank_4
85563,bank_4
63752,bank_3
8369,bank_3
76484,bank_3
51369,bank_3
88677,bank_3
25365,bank_4
62573,bank_4
50339,bank_4
12640,bank_4
24219,bank_0
28228,bank_0
39941,bank_0
88270,bank_3
75062,bank_3
58058,bank_2
70841,bank_2
81870,bank_2
5015,bank_2
16267,bank_2
28660,bank_2
41872,bank_2
54654,bank_2
66264,bank_2
79303,bank_2
11894,bank_2
23543,bank_2
36647,bank_2
48884,bank_2
61404,bank_2
73359,bank_2
85632,bank_2
85429,bank_3
13937,bank_0
64063,bank_0
26513,bank_0
75177,bank_0
3369,bank_2
84036,bank_2
6951,bank_0
19097,bank_0
31577,bank_0
43555,bank_0
52423,bank_0
55402,bank_0
68859,bank_0
81437,bank_0
17,bank_4
63506,bank_4
51612,bank_4
75408,bank_4
1341,bank_4
13018,bank_4
25132,bank_4
38529,bank_4
51226,bank_4
63696,bank_4
74861,bank_4
87753,bank_4
72249,bank_4
28939,bank_4
54326,bank_4
79168,bank_4
30659,bank_4
30573,bank_4
7408,bank_4
33012,bank_4
57113,bank_4
83379,bank_4
69333,bank_4
37238,bank_4
34095,bank_4
59283,bank_4
11670,bank_4
24124,bank_4
36849,bank_4
48266,bank_4
60978,bank_4
74173,bank_4
86373,bank_4
12570,bank_4
74803,bank_4
605,bank_4
87321,bank_4
713,bank_4
75492,bank_4
38175,bank_4
77353,bank_4
55235,bank_4
53409,bank_4
64372,bank_4
39427,bank_4
52940,bank_4
28521,bank_4
3905,bank_4
17604,bank_4
29151,bank_4
42023,bank_4
53636,bank_4
67401,bank_4
79855,bank_4
17158,bank_4
66363,bank_4
41088,bank_4
55459,bank_4
5577,bank_4
43559,bank_4
81239,bank_4
5833,bank_4
18056,bank_4
30521,bank_4
43143,bank_4
56177,bank_4
68357,bank_4
80545,bank_4
55878,bank_4
6207,bank_4
55165,bank_4
56631,bank_4
56505,bank_4
6724,bank_4
18795,bank_4
31257,bank_4
43819,bank_4
55890,bank_4
67800,bank_4
80878,bank_4
44967,bank_4
32537,bank_4
70015,bank_4
45276,bank_4
8384,bank_4
21060,bank_4
33814,bank_4
46168,bank_4
57509,bank_4
70375,bank_4
83077,bank_4
32738,bank_4
70767,bank_4
47000,bank_4
58920,bank_4
85040,bank_4
25911,bank_4
88425,bank_4
38532,bank_4
26052,bank_4
87007,bank_4
1381,bank_4
13424,bank_4
26308,bank_4
38682,bank_4
51426,bank_4
63137,bank_4
74624,bank_4
88008,bank_4
49044,bank_4
14865,bank_4
56568,bank_4
61552,bank_4
44861,bank_4
34478,bank_4
50353,bank_4
122,bank_4
18367,bank_4
81637,bank_4
26812,bank_4
37844,bank_4
38647,bank_4
87746,bank_4
1094,bank_4
25659,bank_4
51123,bank_4
9269,bank_4
71480,bank_4
1556,bank_4
13101,bank_4
25783,bank_4
37727,bank_4
50158,bank_4
62355,bank_4
76067,bank_4
87575,bank_4
63656,bank_4
15850,bank_4
1978,bank_4
64691,bank_4
28204,bank_4
14438,bank_4
14634,bank_4
52631,bank_4
2938,bank_4
14645,bank_4
27309,bank_4
40010,bank_4
53289,bank_4
65419,bank_4
77525,bank_4
27998,bank_4
16008,bank_4
16513,bank_4
78905,bank_4
16336,bank_4
79452,bank_4
67052,bank_4
4352,bank_4
17622,bank_4
30068,bank_4
42463,bank_4
54817,bank_4
65836,bank_4
79488,bank_4
4461,bank_4
17432,bank_4
29416,bank_4
42510,bank_4
55092,bank_4
66218,bank_4
79510,bank_4
41265,bank_4
80096,bank_4
32053,bank_4
69257,bank_4
30434,bank_4
5722,bank_4
43751,bank_4
18086,bank_4
43832,bank_4
68832,bank_4
58258,bank_4
82515,bank_4
8187,bank_4
71008,bank_4
32540,bank_4
32939,bank_4
44873,bank_4
57349,bank_4
71338,bank_4
9351,bank_4
72717,bank_4
9723,bank_4
23087,bank_4
35213,bank_4
46892,bank_4
58932,bank_4
72210,bank_4
84501,bank_4
35326,bank_4
35710,bank_4
22123,bank_4
84386,bank_4
9986,bank_4
46756,bank_4
10228,bank_4
10395,bank_4
22380,bank_4
35351,bank_4
47272,bank_4
59032,bank_4
72474,bank_4
84491,bank_4
49375,bank_4
10899,bank_4
23446,bank_4
60659,bank_4
23652,bank_4
23519,bank_4
12160,bank_4
23556,bank_4
37053,bank_4
49469,bank_4
60776,bank_4
74186,bank_4
86884,bank_4
49590,bank_4
18,bank_1
12557,bank_3
24995,bank_4
329,bank_4
14198,bank_4
26239,bank_4
39238,bank_4
50441,bank_4
63828,bank_4
75195,bank_4
88096,bank_4
1641,bank_4
14360,bank_4
40627,bank_4
64164,bank_4
3302,bank_4
77160,bank_4
3669,bank_4
7159,bank_4
20071,bank_4
33255,bank_4
45376,bank_4
58574,bank_4
70419,bank_4
83364,bank_4
20702,bank_4
59312,bank_4
36025,bank_2
85509,bank_2
48248,bank_2
74273,bank_2
61989,bank_2
23294,bank_2
36322,bank_0
12398,bank_0
24700,bank_0
36876,bank_0
48343,bank_0
48967,bank_0
61900,bank_0
73270,bank_0
86665,bank_0
38767,bank_0
50996,bank_4
62270,bank_4
736,bank_4
51639,bank_4
25146,bank_4
15966,bank_4
77069,bank_4
14804,bank_4
53336,bank_4
52032,bank_4
2806,bank_4
14588,bank_4
27354,bank_4
40821,bank_4
53064,bank_4
65140,bank_4
77805,bank_4
52168,bank_4
14445,bank_4
54824,bank_4
53924,bank_4
41383,bank_4
31384,bank_4
19888,bank_4
82325,bank_4
32391,bank_4
47605,bank_4
48696,bank_4
73211,bank_4
61704,bank_4
23882,bank_4
85346,bank_4
12193,bank_4
24849,bank_4
37261,bank_4
48354,bank_4
60863,bank_4
74484,bank_4
85500,bank_4
63191,bank_4
51500,bank_4
13040,bank_4
2512,bank_4
15275,bank_4
28370,bank_4
39377,bank_4
52011,bank_4
65111,bank_4
76938,bank_4
65473,bank_4
3913,bank_4
17266,bank_4
30129,bank_4
42518,bank_4
53955,bank_4
66151,bank_4
79108,bank_4
56432,bank_4
81385,bank_4
18887,bank_4
57248,bank_4
35591,bank_4
72607,bank_4
10682,bank_4
84284,bank_4
75796,bank_4
692,bank_4
1317,bank_4
87662,bank_4
76560,bank_4
41780,bank_4
47362,bank_4
87104,bank_3
12877,bank_3
25798,bank_3
60657,bank_3
75455,bank_3
63185,bank_3
37695,bank_3
50479,bank_3
74426,bank_3
88026,bank_1
38089,bank_0
88020,bank_0
54435,bank_1
41623,bank_1
8794,bank_1
20590,bank_1
33337,bank_1
46010,bank_1
57346,bank_1
67152,bank_1
71122,bank_1
82018,bank_1
6291,bank_4
328,bank_4
14197,bank_4
26238,bank_4
39237,bank_4
50440,bank_4
63827,bank_4
75194,bank_4
88095,bank_4
545,bank_4
12490,bank_4
25348,bank_4
38317,bank_4
50827,bank_4
62720,bank_4
75914,bank_4
88499,bank_4
42817,bank_4
69133,bank_4
17040,bank_4
18555,bank_4
30761,bank_4
10655,bank_4
80192,bank_4
56803,bank_4
20,bank_2
13825,bank_4
52096,bank_4
51762,bank_4
5450,bank_4
19504,bank_4
31319,bank_4
43377,bank_4
55335,bank_4
68708,bank_4
80537,bank_4
83724,bank_4
25458,bank_4
87392,bank_4
82319,bank_4
8983,bank_4
86244,bank_4
12170,bank_4
23566,bank_4
37063,bank_4
49479,bank_4
60786,bank_4
74196,bank_4
86894,bank_4
38184,bank_4
46459,bank_4
3442,bank_4
29101,bank_4
4523,bank_4
78493,bank_4
57369,bank_4
62618,bank_4
63561,bank_4
582,bank_4
13189,bank_4
25450,bank_4
37992,bank_4
51173,bank_4
63260,bank_4
74757,bank_4
88083,bank_4
25883,bank_4
1285,bank_4
13838,bank_4
25989,bank_4
38724,bank_4
50652,bank_4
62765,bank_4
75023,bank_4
88147,bank_4
1364,bank_4
86970,bank_4
25946,bank_4
51244,bank_4
2129,bank_4
27772,bank_4
51820,bank_4
77143,bank_4
74364,bank_4
36984,bank_4
52250,bank_4
3560,bank_4
17067,bank_4
28686,bank_4
42219,bank_4
55150,bank_4
65764,bank_4
78937,bank_4
41979,bank_4
42364,bank_4
28757,bank_4
66067,bank_4
41089,bank_4
67245,bank_4
31000,bank_4
67561,bank_4
6029,bank_4
18363,bank_4
30851,bank_4
43006,bank_4
55342,bank_4
68680,bank_4
81613,bank_4
6817,bank_4
7185,bank_4
69888,bank_4
45525,bank_4
70352,bank_4
8375,bank_4
21051,bank_4
33805,bank_4
46159,bank_4
57500,bank_4
70366,bank_4
83068,bank_4
20390,bank_4
60462,bank_4
72694,bank_4
83995,bank_4
34505,bank_4
35478,bank_4
76098,bank_4
62947,bank_4
878,bank_4
13918,bank_4
26531,bank_4
37757,bank_4
50757,bank_4
63303,bank_4
76112,bank_4
88222,bank_4
66728,bank_4
67829,bank_4
8135,bank_4
70268,bank_4
37131,bank_4
86401,bank_4
86972,bank_4
63310,bank_4
67516,bank_4
55853,bank_4
21,bank_4
13493,bank_4
26661,bank_4
37701,bank_4
50846,bank_4
63205,bank_4
74766,bank_4
88384,bank_4
63756,bank_4
14091,bank_4
734,bank_4
62986,bank_4
65441,bank_4
4094,bank_4
78829,bank_4
41429,bank_4
4606,bank_4
16812,bank_4
28619,bank_4
41998,bank_4
54401,bank_4
65785,bank_4
79235,bank_4
80729,bank_4
7771,bank_4
69840,bank_4
45491,bank_4
8904,bank_4
47002,bank_4
22432,bank_4
47099,bank_4
58906,bank_4
21498,bank_4
23885,bank_4
11588,bank_4
24212,bank_4
36312,bank_4
49497,bank_4
61478,bank_4
73123,bank_4
85879,bank_4
22,bank_0
13763,bank_0
25138,bank_0
37766,bank_0
50718,bank_0
64027,bank_0
74650,bank_0
88525,bank_0
27551,bank_1
52801,bank_1
39873,bank_1
14637,bank_1
78014,bank_1
48234,bank_0
23,bank_4
12625,bank_4
25143,bank_4
37568,bank_4
51495,bank_4
63746,bank_4
74765,bank_4
88510,bank_4
3931,bank_4
53372,bank_4
31489,bank_4
57393,bank_4
21853,bank_4
76535,bank_2
67828,bank_4
31539,bank_4
19581,bank_4
29692,bank_4
6526,bank_4
43926,bank_4
79942,bank_4
11924,bank_4
23876,bank_4
36999,bank_4
48727,bank_4
61912,bank_4
74310,bank_4
86338,bank_4
56813,bank_4
24,bank_2
13767,bank_4
27179,bank_4
71034,bank_4
31991,bank_4
33040,bank_4
34203,bank_4
23155,bank_4
47081,bank_4
72790,bank_4
26055,bank_3
82433,bank_3
37798,bank_1
46356,bank_2
83502,bank_2
87502,bank_2
71561,bank_2
58827,bank_2
50122,bank_0
9500,bank_0
22333,bank_0
33984,bank_0
46857,bank_0
59829,bank_0
71662,bank_0
83645,bank_0
63128,bank_3
76149,bank_3
88070,bank_1
38051,bank_0
88555,bank_0
25630,bank_0
74913,bank_0
60453,bank_4
102,bank_4
12750,bank_4
26575,bank_4
38811,bank_4
47967,bank_4
50355,bank_4
62709,bank_4
76463,bank_4
87103,bank_4
10061,bank_4
22456,bank_4
72066,bank_4
84354,bank_4
35338,bank_4
6834,bank_1
18800,bank_1
30868,bank_1
43839,bank_1
56052,bank_1
67746,bank_1
81089,bank_1
8746,bank_1
21359,bank_1
32543,bank_1
46240,bank_1
58243,bank_1
70067,bank_1
83290,bank_1
26403,bank_4
267,bank_4
25016,bank_4
50941,bank_4
75057,bank_4
786,bank_4
63524,bank_4
12802,bank_4
50266,bank_4
87359,bank_4
49894,bank_4
49856,bank_4
14215,bank_4
2152,bank_4
28180,bank_4
65188,bank_4
40222,bank_4
14730,bank_4
64281,bank_4
41002,bank_4
42437,bank_4
17879,bank_4
56889,bank_4
7894,bank_4
20149,bank_4
32270,bank_4
45680,bank_4
57575,bank_4
70712,bank_4
83099,bank_4
22906,bank_4
22726,bank_4
22718,bank_4
84394,bank_4
46405,bank_4
11382,bank_4
24854,bank_4
36076,bank_4
49500,bank_4
60857,bank_4
73448,bank_4
86325,bank_4
48301,bank_4
12384,bank_4
24686,bank_4
36862,bank_4
48329,bank_4
61886,bank_4
73256,bank_4
86651,bank_4
1626,bank_1
14147,bank_1
25621,bank_1
38564,bank_1
50030,bank_1
63440,bank_1
76028,bank_1
87242,bank_1
63929,bank_4
1277,bank_4
63361,bank_4
50171,bank_4
39331,bank_4
32227,bank_4
3887,bank_4
16438,bank_4
29646,bank_4
41192,bank_4
54099,bank_4
67361,bank_4
78623,bank_4
7903,bank_4
82945,bank_4
18061,bank_4
43746,bank_4
69152,bank_4
9520,bank_4
22647,bank_4
34869,bank_4
47258,bank_4
59252,bank_4
71774,bank_4
83740,bank_4
84948,bank_4
21900,bank_4
27,bank_4
13370,bank_4
25764,bank_4
37548,bank_4
51558,bank_4
63715,bank_4
75865,bank_4
87145,bank_4
50406,bank_4
13625,bank_4
516,bank_4
12971,bank_4
26258,bank_4
38062,bank_4
50129,bank_4
63217,bank_4
75163,bank_4
88603,bank_4
532,bank_4
26207,bank_4
88290,bank_4
853,bank_4
75070,bank_4
25951,bank_4
76416,bank_4
1393,bank_4
13009,bank_4
25248,bank_4
38559,bank_4
51065,bank_4
62637,bank_4
74798,bank_4
88230,bank_4
1470,bank_4
63562,bank_4
1600,bank_4
13537,bank_4
26627,bank_4
38577,bank_4
51674,bank_4
63679,bank_4
75329,bank_4
88265,bank_4
88430,bank_4
53128,bank_4
15253,bank_4
64893,bank_4
2217,bank_4
2342,bank_4
39550,bank_4
76498,bank_4
2653,bank_4
15258,bank_4
27219,bank_4
39322,bank_4
51895,bank_4
65055,bank_4
77753,bank_4
40548,bank_4
28609,bank_4
67382,bank_4
16975,bank_4
78756,bank_4
16408,bank_4
74478,bank_4
23040,bank_4
5419,bank_4
18952,bank_4
31354,bank_4
43956,bank_4
55754,bank_4
68799,bank_4
81398,bank_4
19265,bank_4
80250,bank_4
56038,bank_4
68270,bank_4
6972,bank_4
58140,bank_4
8352,bank_4
20576,bank_4
9279,bank_4
84099,bank_4
48649,bank_4
60398,bank_4
34961,bank_4
21686,bank_4
59454,bank_4
34982,bank_4
37228,bank_4
85871,bank_4
10960,bank_4
24148,bank_4
35996,bank_4
48839,bank_4
61791,bank_4
74433,bank_4
85482,bank_4
73734,bank_4
74535,bank_4
28,bank_0
13371,bank_0
25765,bank_0
37549,bank_0
51559,bank_0
63716,bank_0
75866,bank_0
87146,bank_0
6089,bank_0
17933,bank_0
31841,bank_0
44013,bank_0
55586,bank_0
68987,bank_0
81052,bank_0
29,bank_4
13372,bank_4
25766,bank_4
37550,bank_4
51560,bank_4
63717,bank_4
75867,bank_4
87147,bank_4
51012,bank_4
63736,bank_4
59456,bank_4
30,bank_4
13373,bank_4
25767,bank_4
37551,bank_4
51561,bank_4
63718,bank_4
75868,bank_4
87148,bank_4
1731,bank_4
76662,bank_4
80484,bank_4
30496,bank_4
5985,bank_4
18652,bank_4
30912,bank_4
43269,bank_4
55847,bank_4
67743,bank_4
81158,bank_4
7080,bank_4
36255,bank_4
31,bank_4
13374,bank_4
25768,bank_4
37552,bank_4
51562,bank_4
63719,bank_4
75869,bank_4
87149,bank_4
62951,bank_4
15614,bank_4
30041,bank_4
32,bank_3
13375,bank_3
25769,bank_3
37553,bank_3
51563,bank_3
63720,bank_3
75870,bank_3
87150,bank_3
33,bank_4
13376,bank_4
25770,bank_4
37554,bank_4
51564,bank_4
63721,bank_4
75871,bank_4
87151,bank_4
63270,bank_4
52730,bank_4
27746,bank_4
5177,bank_4
74474,bank_4
44843,bank_0
32356,bank_0
32885,bank_0
82549,bank_0
47047,bank_1
34270,bank_1
59942,bank_1
23245,bank_1
10615,bank_1
83805,bank_1
71562,bank_2
47040,bank_2
59703,bank_2
10767,bank_2
23146,bank_2
35288,bank_2
47589,bank_2
59853,bank_2
72125,bank_2
83620,bank_2
85186,bank_2
80577,bank_3
68361,bank_3
34,bank_4
12891,bank_4
75277,bank_4
9886,bank_4
21503,bank_4
35040,bank_4
48014,bank_4
58964,bank_4
72592,bank_4
83822,bank_4
68112,bank_4
34800,bank_4
14174,bank_4
39274,bank_4
390,bank_4
87831,bank_4
497,bank_4
13627,bank_4
26773,bank_4
38546,bank_4
49886,bank_4
62929,bank_4
74828,bank_4
88182,bank_4
51305,bank_4
37687,bank_4
15145,bank_4
77595,bank_4
65682,bank_4
77415,bank_4
64957,bank_4
66482,bank_4
28854,bank_4
78137,bank_4
69057,bank_4
5894,bank_4
19256,bank_4
31710,bank_4
43186,bank_4
55970,bank_4
69125,bank_4
80305,bank_4
6638,bank_4
45938,bank_4
7779,bank_4
9335,bank_4
21777,bank_4
59387,bank_4
9766,bank_4
21968,bank_4
35050,bank_4
47774,bank_4
60457,bank_4
72840,bank_4
84744,bank_4
46672,bank_4
60230,bank_4
60729,bank_4
62151,bank_4
77642,bank_2
64517,bank_2
37694,bank_4
26329,bank_4
1379,bank_4
63922,bank_4
26431,bank_4
30249,bank_4
67271,bank_4
18753,bank_4
5539,bank_4
18867,bank_4
31408,bank_4
42846,bank_4
55659,bank_4
69103,bank_4
81325,bank_4
31276,bank_4
8903,bank_4
32486,bank_4
57445,bank_4
83267,bank_4
75592,bank_2
74836,bank_4
12596,bank_4
88075,bank_4
51229,bank_4
38610,bank_4
62772,bank_4
76346,bank_4
14081,bank_4
87001,bank_4
38267,bank_4
65256,bank_4
64259,bank_4
14953,bank_4
2290,bank_4
77715,bank_4
51854,bank_4
77535,bank_4
77442,bank_4
52387,bank_4
3722,bank_4
78973,bank_4
16928,bank_4
16320,bank_4
78661,bank_4
42212,bank_4
56912,bank_4
17980,bank_4
80653,bank_4
6459,bank_4
6693,bank_4
19204,bank_4
31289,bank_4
43122,bank_4
55843,bank_4
68919,bank_4
80048,bank_4
80930,bank_4
6909,bank_4
80302,bank_4
6912,bank_4
19124,bank_4
30663,bank_4
43646,bank_4
56402,bank_4
68017,bank_4
81494,bank_4
82219,bank_4
8016,bank_4
21072,bank_4
32091,bank_4
45444,bank_4
58448,bank_4
70665,bank_4
82336,bank_4
19845,bank_4
45951,bank_4
8167,bank_4
8308,bank_4
46208,bank_4
8687,bank_4
20720,bank_4
32816,bank_4
45931,bank_4
57693,bank_4
70868,bank_4
83403,bank_4
69455,bank_4
84575,bank_4
9814,bank_4
46847,bank_4
84069,bank_4
22023,bank_4
59148,bank_4
23033,bank_4
83759,bank_4
72549,bank_4
60112,bank_4
84645,bank_4
24785,bank_4
11486,bank_4
12462,bank_4
49409,bank_4
86583,bank_4
35,bank_4
13192,bank_4
25199,bank_4
39063,bank_4
50021,bank_4
63417,bank_4
76311,bank_4
87488,bank_4
26576,bank_4
26594,bank_4
76379,bank_4
1413,bank_4
1586,bank_4
50065,bank_4
13443,bank_4
59902,bank_4
87658,bank_4
85248,bank_4
37765,bank_4
63549,bank_4
36,bank_4
13193,bank_4
25200,bank_4
39064,bank_4
50022,bank_4
63418,bank_4
76312,bank_4
87489,bank_4
25436,bank_4
109,bank_4
25991,bank_4
87925,bank_4
722,bank_4
14141,bank_4
26129,bank_4
38494,bank_4
51010,bank_4
63599,bank_4
74681,bank_4
87357,bank_4
49871,bank_4
1535,bank_4
13204,bank_4
25591,bank_4
37894,bank_4
50352,bank_4
63906,bank_4
76334,bank_4
88695,bank_4
39390,bank_4
14085,bank_4
76262,bank_4
52816,bank_4
65536,bank_4
39546,bank_4
2179,bank_4
15089,bank_4
28151,bank_4
39372,bank_4
53005,bank_4
65062,bank_4
76764,bank_4
2191,bank_4
14908,bank_4
28309,bank_4
40874,bank_4
53183,bank_4
64596,bank_4
77723,bank_4
2717,bank_4
26998,bank_4
39707,bank_4
3256,bank_4
77688,bank_4
3300,bank_4
79398,bank_4
4368,bank_4
17446,bank_4
30087,bank_4
42596,bank_4
53747,bank_4
67306,bank_4
79805,bank_4
4430,bank_4
66319,bank_4
4495,bank_4
16036,bank_4
30012,bank_4
42742,bank_4
54814,bank_4
67175,bank_4
79029,bank_4
67463,bank_4
30242,bank_4
41154,bank_4
17315,bank_4
41790,bank_4
4956,bank_4
17202,bank_4
29930,bank_4
42399,bank_4
54231,bank_4
66752,bank_4
78844,bank_4
79896,bank_4
30865,bank_4
69047,bank_4
68940,bank_4
81245,bank_4
30881,bank_4
18861,bank_4
30403,bank_4
21077,bank_4
82994,bank_4
6904,bank_4
81252,bank_4
55983,bank_4
83341,bank_4
57750,bank_4
8094,bank_4
19799,bank_4
32154,bank_4
45123,bank_4
58124,bank_4
71078,bank_4
82448,bank_4
47840,bank_4
70033,bank_4
8478,bank_4
20767,bank_4
33780,bank_4
45406,bank_4
58611,bank_4
69685,bank_4
83437,bank_4
33696,bank_4
71317,bank_4
23173,bank_4
9290,bank_4
22077,bank_4
34324,bank_4
83656,bank_4
9891,bank_4
47894,bank_4
84681,bank_4
72047,bank_4
84048,bank_4
10593,bank_4
22218,bank_4
35085,bank_4
46361,bank_4
58844,bank_4
71611,bank_4
83872,bank_4
58941,bank_4
10925,bank_4
23976,bank_4
36735,bank_4
49830,bank_4
61428,bank_4
73241,bank_4
86285,bank_4
74503,bank_4
35828,bank_4
11359,bank_4
37194,bank_4
49688,bank_4
11891,bank_4
49420,bank_4
85902,bank_4
86396,bank_4
37,bank_4
13194,bank_4
25201,bank_4
39065,bank_4
50023,bank_4
63419,bank_4
76313,bank_4
87490,bank_4
2724,bank_4
15702,bank_4
27842,bank_4
40164,bank_4
52974,bank_4
64289,bank_4
76576,bank_4
42365,bank_4
56119,bank_4
56525,bank_4
26497,bank_4
38,bank_0
13195,bank_0
25202,bank_0
39066,bank_0
48739,bank_0
50024,bank_0
63420,bank_0
76314,bank_0
87491,bank_0
36462,bank_0
85614,bank_0
37608,bank_1
50178,bank_1
8283,bank_2
19703,bank_2
33439,bank_2
45198,bank_2
