tran_id,is_sar
47605,False
65473,False
47362,False
87104,False
633,False
12877,False
25798,False
14023,False
79503,False
60657,False
75455,False
63185,False
37695,False
50479,False
74426,False
25293,False
76083,False
12989,False
62464,False
69133,False
56803,False
51762,False
5450,False
19504,False
31319,False
43377,False
55335,False
68708,False
80537,False
25883,False
36984,False
52250,False
41979,False
42364,False
41089,False
31000,False
60462,False
14091,False
734,False
65441,False
4606,False
16812,False
28619,False
41998,False
54401,False
65785,False
79235,False
80729,False
47002,False
47099,False
23885,False
11588,False
24212,False
36312,False
49497,False
61478,False
73123,False
85879,False
37273,False
65039,False
40945,False
26877,False
52705,False
79942,False
76389,False
1826,False
41077,False
88324,False
13120,False
64083,False
10196,False
38133,False
26587,False
62189,False
51652,False
26055,False
82433,False
72342,False
36029,False
34891,False
21933,False
63128,False
106,False
13178,False
25582,False
38038,False
50562,False
62750,False
74770,False
88796,False
82432,False
76149,False
13136,False
78817,False
71824,False
25203,False
2609,False
15071,False
27272,False
40428,False
51953,False
64784,False
76601,False
25,False
13280,False
25726,False
37702,False
51444,False
63535,False
74864,False
88521,False
84354,False
49894,False
42437,False
17879,False
22726,False
50406,False
75070,False
25951,False
88430,False
53128,False
15253,False
68270,False
8352,False
20576,False
63736,False
36255,False
15614,False
30041,False
32,False
13375,False
25769,False
37553,False
51563,False
63720,False
75870,False
87150,False
40957,False
63270,False
74474,False
20229,False
70507,False
7320,False
19910,False
32288,False
44641,False
58461,False
70785,False
72241,False
83229,False
80577,False
315,False
12515,False
25906,False
30694,False
38823,False
50949,False
63165,False
76424,False
87608,False
6169,False
9975,False
19474,False
22957,False
34512,False
46410,False
60305,False
72858,False
83997,False
68361,False
23749,False
44489,False
55161,False
34,False
14174,False
37687,False
65682,False
66482,False
78137,False
7779,False
9335,False
26564,False
18531,False
56300,False
28485,False
14841,False
40265,False
53738,False
20734,False
52953,False
37694,False
26329,False
5539,False
18867,False
31408,False
42846,False
55659,False
69103,False
81325,False
51610,False
87855,False
63121,False
37940,False
51643,False
58618,False
48422,False
63532,False
74836,False
51229,False
62772,False
65256,False
64259,False
14953,False
51854,False
56912,False
6459,False
82219,False
8167,False
76379,False
59902,False
87658,False
63549,False
25436,False
109,False
25991,False
39390,False
52816,False
39546,False
2717,False
3300,False
68940,False
81245,False
30403,False
83341,False
23173,False
9290,False
49688,False
42365,False
26634,False
88051,False
2975,False
14650,False
26974,False
39892,False
52648,False
64170,False
76976,False
14231,False
967,False
14004,False
26107,False
39302,False
51064,False
62550,False
76355,False
88661,False
3413,False
14666,False
28069,False
40914,False
53206,False
65177,False
77881,False
3767,False
41988,False
79914,False
37525,False
40150,False
82813,False
17419,False
24007,False
70292,False
80357,False
26421,False
3430,False
16771,False
32337,False
46069,False
69346,False
57398,False
20347,False
40,False
62792,False
40815,False
59721,False
25653,False
87634,False
4048,False
17714,False
29575,False
41891,False
54444,False
66357,False
79201,False
41,False
87809,False
26764,False
12669,False
39431,False
63537,False
74684,False
23966,False
38778,False
51632,False
48633,False
18918,False
18323,False
51557,False
62945,False
75600,False
1344,False
63957,False
4457,False
17155,False
28953,False
41034,False
54799,False
66525,False
78777,False
44075,False
20214,False
58046,False
36429,False
63739,False
40363,False
81625,False
34027,False
34787,False
39104,False
87486,False
38894,False
12013,False
23920,False
36598,False
48531,False
61536,False
73193,False
85452,False
43240,False
70638,False
44886,False
10790,False
24778,False
37156,False
49046,False
61291,False
72963,False
86923,False
24275,False
1178,False
35598,False
25479,False
51051,False
12965,False
50460,False
63026,False
12951,False
51238,False
88293,False
1536,False
39159,False
75715,False
3446,False
38042,False
62959,False
83485,False
77485,False
17849,False
5928,False
55883,False
69288,False
81138,False
31659,False
44212,False
23666,False
49680,False
84466,False
1078,False
13634,False
25518,False
38947,False
49884,False
62806,False
75744,False
86964,False
19271,False
81585,False
7094,False
68548,False
80062,False
47,False
13556,False
26775,False
38386,False
51546,False
64053,False
75536,False
87612,False
51527,False
14696,False
17185,False
54918,False
78660,False
68984,False
48,False
13557,False
26776,False
38387,False
51547,False
64054,False
75537,False
87613,False
18641,False
84995,False
23939,False
50324,False
28359,False
39363,False
64853,False
39360,False
52058,False
78797,False
41943,False
4493,False
16817,False
68843,False
6117,False
57345,False
57757,False
20808,False
83191,False
81753,False
8652,False
20601,False
32497,False
44815,False
58369,False
70690,False
81787,False
9274,False
85606,False
36141,False
37291,False
6797,False
42054,False
29116,False
31158,False
42956,False
69615,False
83059,False
58175,False
45191,False
8430,False
33003,False
21319,False
87934,False
134,False
39309,False
75485,False
26729,False
14214,False
62969,False
38954,False
50177,False
24460,False
70470,False
48083,False
61240,False
53418,False
26787,False
62333,False
27854,False
9547,False
21767,False
34650,False
46636,False
58813,False
71976,False
84918,False
53,False
13354,False
25268,False
38702,False
49888,False
62493,False
76417,False
87596,False
53753,False
19731,False
45186,False
228,False
12768,False
25500,False
33482,False
38048,False
50540,False
62937,False
75920,False
88644,False
57230,False
8339,False
70234,False
19983,False
82762,False
55322,False
43461,False
48037,False
54,False
37961,False
74720,False
8621,False
20235,False
33266,False
45827,False
58248,False
70789,False
82740,False
13036,False
50483,False
88280,False
10919,False
23970,False
36729,False
49824,False
61422,False
73235,False
86279,False
12034,False
24179,False
37136,False
49283,False
61472,False
73165,False
85678,False
7868,False
11747,False
24088,False
37288,False
49513,False
61740,False
73931,False
86481,False
63105,False
25005,False
64830,False
66922,False
67886,False
21117,False
47021,False
73710,False
49062,False
38994,False
28740,False
81700,False
56,False
12579,False
26297,False
38987,False
42657,False
50567,False
62893,False
75465,False
87588,False
29585,False
16649,False
57,False
13085,False
25124,False
37928,False
50313,False
54423,False
63462,False
74923,False
87023,False
67403,False
55057,False
42522,False
79883,False
67096,False
53653,False
55393,False
59,False
13043,False
25741,False
39184,False
51665,False
62910,False
74661,False
87850,False
38557,False
29770,False
19193,False
7237,False
19818,False
32761,False
45805,False
57153,False
70170,False
82402,False
70017,False
54472,False
4318,False
25568,False
78764,False
28926,False
66643,False
41626,False
17333,False
60947,False
13258,False
88144,False
66370,False
63,False
50093,False
54406,False
35111,False
6080,False
18678,False
30799,False
42889,False
56072,False
58203,False
68930,False
81475,False
12721,False
62314,False
25374,False
88698,False
26443,False
67647,False
20707,False
82892,False
20526,False
73178,False
26366,False
87224,False
54369,False
53628,False
68096,False
18934,False
72867,False
13012,False
74622,False
26137,False
1366,False
75072,False
7593,False
74604,False
62462,False
67049,False
50795,False
1962,False
65707,False
54927,False
59571,False
65,False
21958,False
68247,False
84194,False
37538,False
51703,False
63067,False
43168,False
75052,False
37868,False
3026,False
1890,False
76854,False
51927,False
44804,False
84670,False
10002,False
48741,False
86962,False
25673,False
66,False
14129,False
25034,False
37995,False
50474,False
62649,False
75650,False
87535,False
27940,False
24191,False
73007,False
31509,False
60921,False
29010,False
68,False
13902,False
25953,False
38436,False
50510,False
62310,False
75224,False
87624,False
3658,False
17037,False
28862,False
41058,False
54611,False
67102,False
79039,False
55210,False
26994,False
48918,False
4969,False
84647,False
11464,False
77423,False
87380,False
65373,False
9285,False
21799,False
35595,False
46507,False
58820,False
71221,False
84387,False
11388,False
3090,False
77033,False
51766,False
19537,False
81162,False
43986,False
9421,False
21652,False
35016,False
47309,False
60556,False
71310,False
85006,False
46710,False
48356,False
11772,False
70,False
87820,False
6158,False
38631,False
51261,False
18962,False
62395,False
25876,False
76467,False
14286,False
81293,False
55500,False
69085,False
68642,False
17495,False
50506,False
51286,False
26003,False
15480,False
39335,False
81567,False
6351,False
18870,False
31171,False
44376,False
55765,False
67756,False
81298,False
46003,False
69719,False
82471,False
21965,False
82024,False
50336,False
50539,False
39979,False
73,False
62835,False
65404,False
5745,False
18727,False
31938,False
44263,False
55421,False
68323,False
81365,False
68910,False
24121,False
35971,False
69676,False
12410,False
79766,False
83401,False
9639,False
74,False
37741,False
75707,False
87551,False
85259,False
13397,False
51243,False
87751,False
53107,False
7758,False
20684,False
32929,False
45155,False
57539,False
71013,False
82252,False
68530,False
45054,False
11427,False
24673,False
36189,False
48447,False
61780,False
74561,False
86026,False
75,False
13622,False
25253,False
39147,False
51190,False
62788,False
74267,False
75480,False
87797,False
61577,False
49656,False
20642,False
24250,False
11589,False
35929,False
85621,False
37811,False
20415,False
26391,False
40686,False
26956,False
52924,False
73527,False
61110,False
49567,False
76,False
9334,False
13824,False
24359,False
51669,False
73043,False
37216,False
37963,False
86343,False
25634,False
71242,False
22753,False
82050,False
84603,False
21372,False
59606,False
34239,False
10272,False
59877,False
21779,False
46381,False
37883,False
53246,False
2708,False
6342,False
55392,False
14856,False
27514,False
65581,False
10801,False
23704,False
36966,False
49236,False
61925,False
74320,False
85532,False
40739,False
77366,False
62503,False
81087,False
18533,False
75301,False
82070,False
88119,False
21162,False
32255,False
8640,False
70892,False
58133,False
44803,False
38601,False
78510,False
22208,False
78,False
63868,False
12598,False
66007,False
76391,False
26253,False
87580,False
79,False
13114,False
25235,False
38023,False
51617,False
62713,False
75173,False
87931,False
45600,False
29662,False
23428,False
87300,False
14230,False
13616,False
2728,False
15992,False
27708,False
40387,False
51722,False
64536,False
77982,False
78765,False
58192,False
58356,False
85976,False
86028,False
74550,False
82,False
60623,False
13969,False
38623,False
51160,False
3934,False
62822,False
74659,False
87698,False
5358,False
21026,False
82320,False
10566,False
73902,False
66436,False
23061,False
54449,False
20581,False
38589,False
45780,False
7847,False
9840,False
71766,False
24639,False
32201,False
82951,False
86776,False
58439,False
69561,False
7368,False
20570,False
33663,False
46145,False
57207,False
69721,False
81782,False
24501,False
35113,False
86,False
37582,False
75145,False
29298,False
43875,False
22814,False
46505,False
71532,False
62283,False
1991,False
39942,False
53018,False
64371,False
5721,False
44012,False
55305,False
31420,False
33489,False
11886,False
24355,False
37407,False
49340,False
61123,False
73146,False
85655,False
3856,False
17618,False
29415,False
41171,False
53739,False
66605,False
78247,False
24821,False
87,False
13783,False
59787,False
87233,False
37459,False
11205,False
75545,False
63182,False
50016,False
25749,False
73344,False
28970,False
88,False
51037,False
12516,False
63475,False
88279,False
75717,False
25832,False
37708,False
89,False
12631,False
46950,False
71364,False
25234,False
3867,False
16185,False
29519,False
41252,False
53500,False
66458,False
78652,False
38253,False
43590,False
50948,False
246,False
75381,False
86706,False
88811,False
86271,False
57350,False
39936,False
23623,False
35738,False
75544,False
92,False
31485,False
62423,False
5540,False
80300,False
42786,False
18530,False
36518,False
86020,False
69128,False
56212,False
507,False
14259,False
25306,False
38918,False
49913,False
63796,False
74830,False
88337,False
27519,False
53282,False
66441,False
79630,False
55643,False
51571,False
2629,False
15343,False
27125,False
40615,False
52859,False
65164,False
76797,False
14591,False
20660,False
26871,False
63497,False
88514,False
75369,False
85311,False
73350,False
205,False
47441,False
95,False
13513,False
25845,False
29704,False
38343,False
49943,False
62690,False
75305,False
87680,False
54727,False
78203,False
17710,False
3639,False
41238,False
66432,False
30299,False
52120,False
54136,False
3751,False
42011,False
16334,False
68049,False
79000,False
66912,False
85400,False
9804,False
23244,False
34766,False
44468,False
46760,False
59778,False
72793,False
85223,False
82301,False
35882,False
39211,False
7354,False
21123,False
32888,False
44915,False
57830,False
70242,False
82026,False
50013,False
63131,False
14871,False
31483,False
6288,False
68775,False
97,False
13764,False
25684,False
38144,False
51600,False
63703,False
75342,False
88076,False
5811,False
18035,False
30649,False
43848,False
55604,False
67927,False
80985,False
84195,False
3921,False
16137,False
30301,False
42456,False
54428,False
67207,False
79651,False
47597,False
6731,False
34824,False
23104,False
76206,False
2232,False
15389,False
28190,False
39553,False
51745,False
64307,False
77292,False
8461,False
3065,False
15365,False
26853,False
40680,False
52922,False
64693,False
77186,False
26976,False
12895,False
65093,False
20709,False
57634,False
77750,False
46468,False
45927,False
51975,False
12418,False
23965,False
36949,False
49087,False
61750,False
73684,False
85912,False
78136,False
22248,False
39047,False
78163,False
51033,False
38423,False
49850,False
41023,False
42413,False
56764,False
45260,False
85432,False
37517,False
84101,False
26780,False
76007,False
7617,False
20678,False
82113,False
17279,False
26326,False
13597,False
77660,False
57619,False
20785,False
8258,False
10913,False
23325,False
36244,False
49678,False
61316,False
73401,False
85886,False
14477,False
3464,False
15224,False
28368,False
40354,False
53116,False
65595,False
77118,False
15990,False
58168,False
82215,False
69631,False
28599,False
5546,False
42459,False
41344,False
82767,False
59020,False
10973,False
24208,False
35928,False
49358,False
61789,False
66344,False
73964,False
85986,False
103,False
13107,False
25421,False
38477,False
51701,False
56082,False
63740,False
76170,False
87686,False
70098,False
83183,False
70918,False
51744,False
82499,False
11413,False
58379,False
52217,False
65692,False
39686,False
55074,False
41015,False
63576,False
6180,False
25963,False
12376,False
24922,False
36104,False
48895,False
61098,False
72958,False
85937,False
51304,False
37959,False
10786,False
74534,False
3726,False
79902,False
4227,False
16218,False
30105,False
41602,False
55045,False
67511,False
79706,False
44671,True
703,False
27004,False
87709,False
4020,False
67442,False
33385,False
17547,False
6297,False
18630,False
30333,False
43200,False
55762,False
68597,False
81662,False
58609,False
73882,False
85754,False
14163,False
58415,False
26176,False
39574,False
42003,False
73180,False
28168,False
38813,False
52036,False
39477,False
50193,False
63094,False
76126,False
87144,False
62232,False
76293,False
81096,False
61493,False
111,False
25036,False
9342,False
23272,False
34166,False
46406,False
58897,False
72807,False
85111,False
32965,False
23847,False
13514,False
41152,False
58922,False
11881,False
23958,False
36346,False
48474,False
61292,False
73787,False
86819,False
26619,False
59828,False
62132,False
84263,False
72111,False
38321,False
38888,False
87621,False
62970,False
13530,False
1703,False
1721,False
13583,False
25046,False
38865,False
49929,False
63239,False
75689,False
87056,False
88647,False
26173,False
3801,False
17195,False
28595,False
41568,False
54965,False
67500,False
75093,False
78360,False
51045,False
70930,False
63108,False
4119,False
16094,False
29841,False
42104,False
54982,False
66561,False
79119,False
8536,False
19874,False
32568,False
45386,False
58117,False
70657,False
83433,False
45094,False
75848,False
77328,False
112,False
48591,False
13989,False
25380,False
46985,False
64456,False
7475,False
21784,False
12318,False
38756,False
46126,False
71009,False
57222,False
4979,False
16907,False
29840,False
41962,False
54793,False
66200,False
78177,False
8795,False
82560,False
20550,False
32905,False
49842,False
62824,False
62328,False
78614,False
11550,False
22621,False
73711,False
75964,False
114,False
75951,False
7956,False
20138,False
32431,False
45905,False
57987,False
69971,False
83222,False
12130,False
62179,False
57695,False
22869,False
38416,False
49969,False
28471,False
1115,False
12988,False
24973,False
38806,False
51677,False
63666,False
75647,False
88262,False
63339,False
2856,False
15162,False
28051,False
40831,False
52485,False
65611,False
76894,False
7794,False
70702,False
82996,False
85080,False
9849,False
84713,False
72785,False
6147,False
18231,False
22650,False
30505,False
42953,False
55976,False
68743,False
80251,False
19082,False
46754,False
34089,False
59790,False
67158,False
78373,False
63380,False
81773,False
116,False
14028,False
25972,False
38116,False
51111,False
62626,False
76144,False
87517,False
6727,False
17838,False
30640,False
43987,False
55414,False
68860,False
80265,False
16030,False
29949,False
24651,False
86221,False
10956,False
73195,False
118,False
12819,False
7905,False
21107,False
32806,False
45204,False
57658,False
70152,False
81723,False
7996,False
32913,False
57366,False
82059,False
23263,False
38567,False
51671,False
2083,False
14820,False
28389,False
40870,False
52918,False
65640,False
77594,False
62482,True
2723,False
15701,False
27841,False
40163,False
52973,False
64288,False
76575,False
31474,False
11796,False
11899,False
62484,False
8467,False
19995,False
33534,False
46231,False
58712,False
70773,False
83428,False
60839,False
74665,False
87085,False
26960,False
54858,False
56763,False
70938,False
23172,False
21520,False
16594,False
51224,False
66558,False
4040,False
4358,False
78553,False
54424,False
20873,False
42511,False
19984,False
28558,False
25187,False
7881,False
20280,False
33215,False
45320,False
58013,False
69659,False
81971,False
38902,False
3482,False
37358,False
62931,False
29127,False
5059,False
29660,False
21080,False
47046,False
75999,False
10322,False
71218,False
59339,False
36578,False
45124,False
28822,False
18550,False
51073,False
36328,False
4397,False
17551,False
29168,False
41470,False
54686,False
66128,False
79538,False
12674,False
14495,False
76698,False
4660,False
17368,False
28781,False
41557,False
54729,False
65770,False
79493,False
9818,False
12458,False
73523,False
26683,False
26090,False
5891,False
18888,False
31424,False
42854,False
56238,False
67678,False
80674,False
4541,False
16630,False
29373,False
41228,False
54015,False
67171,False
79473,False
18500,False
80833,False
32884,False
58876,False
86958,False
75451,False
50914,False
8738,False
20455,False
33879,False
45756,False
57367,False
69884,False
81687,False
9739,False
33991,False
72301,False
22806,False
47198,False
85135,False
10476,False
57730,False
20216,False
59796,False
84795,False
78000,False
8836,False
25092,False
87216,False
28382,False
59142,False
50467,False
3659,False
67099,False
41292,False
28795,False
16335,False
45541,False
69484,False
83040,False
83516,False
84295,False
46908,False
84440,False
11143,False
23872,False
36497,False
49728,False
62013,False
74142,False
85689,False
11301,False
61392,False
12123,False
23852,False
36933,False
48302,False
61348,False
73049,False
85956,False
40721,False
47008,False
72237,False
84554,False
60200,False
128,False
75754,False
1110,False
39225,False
76214,False
83480,False
39871,False
43533,False
9777,False
24273,False
3529,False
15053,False
27907,False
40484,False
52510,False
64841,False
77019,False
5753,False
18026,False
31363,False
43256,False
56868,False
68106,False
81233,False
54190,False
57714,False
81917,False
22261,False
10793,False
88315,False
35775,False
27901,False
66437,False
43580,False
32178,False
8520,False
71978,False
74155,False
54614,False
66828,False
42396,False
45945,False
50658,False
23067,False
83820,False
929,False
13612,False
25056,False
37533,False
51335,False
63969,False
75316,False
87371,False
13863,False
74933,False
38632,False
75320,False
3117,False
15866,False
27778,False
40522,False
52941,False
64461,False
77795,False
77309,False
27225,False
5511,False
44139,False
6677,False
18189,False
30639,False
44160,False
56102,False
67937,False
79996,False
53303,False
44084,False
19997,False
58182,False
69632,False
72675,False
73859,False
40787,False
62569,False
5386,False
68845,False
4603,False
16341,False
29155,False
42466,False
54617,False
65914,False
78923,False
81714,False
70272,False
36600,False
12966,False
76264,False
75833,False
34164,False
25190,False
87962,False
75962,False
80498,False
34020,False
35103,False
22065,False
86858,False
12060,False
24426,False
36562,False
49644,False
61395,False
73942,False
86199,False
9024,False
88298,False
21532,False
69390,False
33519,False
47238,False
88292,False
25598,False
69269,False
33957,False
16405,False
38829,False
51075,False
6867,False
85557,False
1702,False
50373,False
50120,False
64099,False
75112,False
1181,False
26446,False
66520,False
77712,False
54489,False
51283,False
37880,False
30328,False
74635,False
60622,False
64631,False
29325,False
18866,False
81544,False
9786,False
47235,False
11195,False
24264,False
36706,False
49175,False
60835,False
74104,False
85494,False
73343,False
11821,False
23509,False
35823,False
49108,False
61601,False
73383,False
86445,False
86534,False
61369,False
139,False
12791,False
26343,False
37584,False
44607,False
49993,False
63934,False
75405,False
88162,False
57916,False
32141,False
52270,False
58095,False
7986,False
81702,False
45814,False
69567,False
33424,False
19663,False
81952,False
5100,False
17409,False
29338,False
41610,False
54835,False
66831,False
78470,False
13453,False
1229,False
1667,False
39026,False
8663,False
52693,False
14902,False
64506,False
4842,False
16410,False
28977,False
41530,False
54177,False
66915,False
79865,False
53792,False
66342,False
5162,False
33544,False
20004,False
44954,False
7864,False
35446,False
21808,False
84862,False
46974,False
59036,False
61092,False
60650,False
52774,False
16706,False
5734,False
30360,False
24363,False
50426,False
64787,False
9672,False
142,False
54497,False
74981,False
39217,False
65676,False
51448,False
62886,False
87340,False
12845,False
58510,False
26827,False
9865,False
22451,False
35112,False
47882,False
58779,False
72917,False
83737,False
847,False
14165,False
25656,False
37922,False
50631,False
63541,False
75016,False
75137,False
87881,False
46947,False
11057,False
26826,False
5098,False
17793,False
28778,False
41057,False
54820,False
66287,False
79784,False
66680,False
28834,False
5785,False
5814,False
18242,False
31275,False
43243,False
56657,False
68705,False
80541,False
43873,False
25513,False
49621,False
75695,False
31428,False
146,False
12731,False
26387,False
37680,False
50331,False
62238,False
75899,False
87859,False
9859,False
36845,False
79794,False
19008,False
7108,False
18843,False
30869,False
42955,False
55502,False
68415,False
81306,False
12999,False
51122,False
88617,False
887,False
50613,False
13268,False
58965,False
62904,False
23909,False
1121,False
68706,False
80258,False
21310,False
75909,False
45589,False
8245,False
3573,False
16189,False
28959,False
42307,False
54588,False
67333,False
79186,False
82524,False
6893,False
57006,False
69784,False
32436,False
52501,False
84812,False
52156,False
44382,False
72672,False
150,False
12638,False
25997,False
37502,False
50836,False
63330,False
75373,False
88463,False
2383,False
14519,False
27562,False
40553,False
52232,False
64202,False
77503,False
69816,False
5499,False
17878,False
30658,False
43194,False
55781,False
67865,False
71193,False
80884,False
35241,False
42566,False
71303,False
59949,False
50815,False
78630,False
22003,False
86995,False
42822,False
72523,False
73475,False
74689,False
4202,False
66853,False
15422,False
11915,False
23500,False
35913,False
49378,False
61652,False
73806,False
86757,False
9104,False
21897,False
35334,False
46394,False
59207,False
59881,False
72465,False
83540,False
4599,False
17805,False
29486,False
41137,False
54258,False
66403,False
79234,False
86702,False
51966,False
4486,False
76672,False
41781,False
4822,False
16947,False
29544,False
42397,False
48950,False
54683,False
65992,False
78507,False
19666,False
26331,False
33168,False
14815,False
32589,False
40181,False
27137,False
67716,False
43982,False
81114,False
84592,False
313,False
38750,False
43385,False
75091,False
60926,False
77294,False
3272,False
34610,False
53389,False
65461,False
44602,False
52285,False
40204,False
15000,False
28345,False
55026,False
41420,False
28839,False
52737,False
40994,False
65405,False
71610,False
84136,False
11047,False
24238,False
36783,False
49503,False
56648,False
61835,False
73169,False
86208,False
25806,False
13660,False
87894,False
65277,False
86473,False
79798,False
81001,False
50606,False
5949,True
997,True
33453,True
1920,False
39886,False
39071,True
28006,True
5440,False
11862,True
21573,True
16514,True
43799,True
165,False
12468,False
26703,False
27504,False
37704,False
50789,False
64038,False
75656,False
87562,False
167,False
13819,False
25160,False
37732,False
51193,False
62966,False
75583,False
87591,False
84438,False
5283,False
17758,False
28913,False
42262,False
53602,False
66877,False
79214,False
72256,False
81269,False
71692,False
37033,False
76635,False
41444,False
62973,False
572,False
13388,False
26463,False
39253,False
51130,False
62660,False
75294,False
88795,False
52589,False
81314,False
70960,False
47950,False
22033,False
42085,False
76581,False
2650,False
14935,False
27395,False
64627,False
39374,False
52077,False
27235,False
173,False
13639,False
26334,False
37455,False
50397,False
63808,False
75547,False
87717,False
4529,False
16829,False
29190,False
41164,False
54791,False
66411,False
79752,False
37189,False
42814,False
31783,False
66095,False
5881,False
58637,False
1574,False
13310,False
26834,False
38255,False
50928,False
63446,False
74690,False
88180,False
3512,False
15272,False
27685,False
39489,False
52266,False
65661,False
77014,False
40980,False
34830,False
178,False
12804,False
25924,False
38827,False
50005,False
62563,False
75479,False
87106,False
40923,False
28108,False
2577,False
24840,False
14487,False
30651,False
77543,False
20613,False
64424,False
52277,False
53830,False
67141,False
72970,False
86074,False
35932,False
40605,False
48928,False
70196,False
32396,False
60885,False
1457,False
50490,False
180,False
51710,False
2562,False
40116,False
77528,False
10822,False
23323,False
37246,False
48507,False
61935,False
70932,False
73231,False
86717,False
20744,False
21023,False
79667,False
10494,False
31467,False
87373,False
48680,False
38166,False
26442,False
11171,False
23721,False
37285,False
48588,False
60905,False
72998,False
85426,False
66696,False
5636,False
15405,False
39710,False
88024,False
1447,False
13483,False
26818,False
37985,False
51409,False
63633,False
75579,False
88282,False
1627,False
13025,False
26189,False
39101,False
50598,False
63937,False
75413,False
87521,False
77084,False
2552,False
14489,False
27352,False
39361,False
51929,False
64415,False
76600,False
4669,False
44023,False
12149,False
187,False
79427,False
32289,False
67255,False
83601,False
13024,False
37781,False
310,False
62641,False
20443,False
76481,False
88227,False
5293,False
86687,False
20722,False
25528,False
15445,False
2792,False
15587,False
27438,False
40816,False
52064,False
64964,False
76996,False
17089,False
16068,False
5682,False
7006,False
19557,False
31962,False
44393,False
55464,False
69278,False
80686,False
33025,False
57024,False
35557,False
48476,False
68044,False
22928,False
31313,False
80807,False
55900,False
44032,False
8246,False
25572,False
10435,False
22304,False
35267,False
47162,False
59537,False
72716,False
85119,False
88739,False
77831,False
192,False
14229,False
25545,False
37835,False
50918,False
62389,False
74849,False
86998,False
52323,False
52408,False
16142,False
21394,False
34411,False
10534,False
5361,False
35336,False
43226,False
48159,False
58870,False
38349,False
50006,False
25860,False
28365,False
51604,False
58080,False
28039,False
40383,False
46643,False
85064,False
59170,False
72339,False
7289,False
32841,False
44970,False
46478,False
48378,False
57442,False
20604,False
69552,False
82873,False
62700,False
75276,False
62658,False
9938,False
21574,False
34458,False
46592,False
60061,False
72475,False
84538,False
39141,False
49843,False
13623,False
63422,False
1118,False
53838,False
75390,False
5012,False
16264,False
28657,False
41869,False
54651,False
66261,False
79300,False
87923,False
13831,False
24804,False
86332,False
25472,False
37328,False
42395,False
53469,False
197,False
13603,False
26409,False
38327,False
50404,False
62312,False
75046,False
88490,False
51086,False
9682,False
65976,False
1035,False
17066,False
3935,False
53236,False
30130,False
78542,False
78444,False
6968,False
54593,False
42526,False
199,False
13787,False
26713,False
39176,False
49866,False
63734,False
76285,False
88791,False
68038,False
73450,False
74810,False
86531,False
201,False
76006,False
3371,False
27829,False
53326,False
77178,False
4167,False
85769,False
13005,False
