tran_id,alert_id
63497,-1
88514,-1
75369,-1
85311,-1
73350,-1
205,-1
47441,-1
95,-1
13513,-1
25845,-1
29704,-1
38343,-1
49943,-1
62690,-1
75305,-1
87680,-1
54727,-1
78203,-1
17710,-1
3639,-1
41238,-1
66432,-1
30299,-1
52120,-1
54136,-1
3751,-1
42011,-1
16334,-1
68049,-1
79000,-1
66912,-1
85400,-1
9804,-1
23244,-1
34766,-1
44468,-1
46760,-1
59778,-1
72793,-1
85223,-1
82301,-1
35882,-1
39211,-1
7354,-1
21123,-1
32888,-1
44915,-1
57830,-1
70242,-1
82026,-1
50013,-1
63131,-1
14871,-1
31483,-1
6288,-1
68775,-1
97,-1
13764,-1
25684,-1
38144,-1
51600,-1
63703,-1
75342,-1
88076,-1
5811,-1
18035,-1
30649,-1
43848,-1
55604,-1
67927,-1
80985,-1
84195,-1
3921,-1
16137,-1
30301,-1
42456,-1
54428,-1
67207,-1
79651,-1
47597,-1
6731,-1
34824,-1
23104,-1
76206,-1
2232,-1
15389,-1
28190,-1
39553,-1
51745,-1
64307,-1
77292,-1
8461,-1
3065,-1
15365,-1
26853,-1
40680,-1
52922,-1
64693,-1
77186,-1
26976,-1
12895,-1
65093,-1
20709,-1
57634,-1
77750,-1
46468,-1
45927,-1
51975,-1
12418,-1
23965,-1
36949,-1
49087,-1
61750,-1
73684,-1
85912,-1
78136,-1
22248,-1
39047,-1
78163,-1
51033,-1
38423,-1
49850,-1
41023,-1
42413,-1
56764,-1
45260,-1
85432,-1
37517,-1
84101,-1
26780,-1
76007,-1
7617,-1
20678,-1
82113,-1
17279,-1
26326,-1
13597,-1
77660,-1
57619,-1
20785,-1
8258,-1
10913,-1
23325,-1
36244,-1
49678,-1
61316,-1
73401,-1
85886,-1
14477,-1
3464,-1
15224,-1
28368,-1
40354,-1
53116,-1
65595,-1
77118,-1
15990,-1
58168,-1
82215,-1
69631,-1
28599,-1
5546,-1
42459,-1
41344,-1
82767,-1
59020,-1
10973,-1
24208,-1
35928,-1
49358,-1
61789,-1
66344,-1
73964,-1
85986,-1
103,-1
13107,-1
25421,-1
38477,-1
51701,-1
56082,-1
63740,-1
76170,-1
87686,-1
70098,-1
83183,-1
70918,-1
51744,-1
82499,-1
11413,-1
58379,-1
52217,-1
65692,-1
39686,-1
55074,-1
41015,-1
63576,-1
6180,-1
25963,-1
12376,-1
24922,-1
36104,-1
48895,-1
61098,-1
72958,-1
85937,-1
51304,-1
37959,-1
10786,-1
74534,-1
3726,-1
79902,-1
4227,-1
16218,-1
30105,-1
41602,-1
55045,-1
67511,-1
79706,-1
44671,55
703,-1
27004,-1
87709,-1
4020,-1
67442,-1
33385,-1
17547,-1
6297,-1
18630,-1
30333,-1
43200,-1
55762,-1
68597,-1
81662,-1
58609,-1
73882,-1
85754,-1
14163,-1
58415,-1
26176,-1
39574,-1
42003,-1
73180,-1
28168,-1
38813,-1
52036,-1
39477,-1
50193,-1
63094,-1
76126,-1
87144,-1
62232,-1
76293,-1
81096,-1
61493,-1
111,-1
25036,-1
9342,-1
23272,-1
34166,-1
46406,-1
58897,-1
72807,-1
85111,-1
32965,-1
23847,-1
13514,-1
41152,-1
58922,-1
11881,-1
23958,-1
36346,-1
48474,-1
61292,-1
73787,-1
86819,-1
26619,-1
59828,-1
62132,-1
84263,-1
72111,-1
38321,-1
38888,-1
87621,-1
62970,-1
13530,-1
1703,-1
1721,-1
13583,-1
25046,-1
38865,-1
49929,-1
63239,-1
75689,-1
87056,-1
88647,-1
26173,-1
3801,-1
17195,-1
28595,-1
41568,-1
54965,-1
67500,-1
75093,-1
78360,-1
51045,-1
70930,-1
63108,-1
4119,-1
16094,-1
29841,-1
42104,-1
54982,-1
66561,-1
79119,-1
8536,-1
19874,-1
32568,-1
45386,-1
58117,-1
70657,-1
83433,-1
45094,-1
75848,-1
77328,-1
112,-1
48591,-1
13989,-1
25380,-1
46985,-1
64456,-1
7475,-1
21784,-1
12318,-1
38756,-1
46126,-1
71009,-1
57222,-1
4979,-1
16907,-1
29840,-1
41962,-1
54793,-1
66200,-1
78177,-1
8795,-1
82560,-1
20550,-1
32905,-1
49842,-1
62824,-1
62328,-1
78614,-1
11550,-1
22621,-1
73711,-1
75964,-1
114,-1
75951,-1
7956,-1
20138,-1
32431,-1
45905,-1
57987,-1
69971,-1
83222,-1
12130,-1
62179,-1
57695,-1
22869,-1
38416,-1
49969,-1
28471,-1
1115,-1
12988,-1
24973,-1
38806,-1
51677,-1
63666,-1
75647,-1
88262,-1
63339,-1
2856,-1
15162,-1
28051,-1
40831,-1
52485,-1
65611,-1
76894,-1
7794,-1
70702,-1
82996,-1
85080,-1
9849,-1
84713,-1
72785,-1
6147,-1
18231,-1
22650,-1
30505,-1
42953,-1
55976,-1
68743,-1
80251,-1
19082,-1
46754,-1
34089,-1
59790,-1
67158,-1
78373,-1
63380,-1
81773,-1
116,-1
14028,-1
25972,-1
38116,-1
51111,-1
62626,-1
76144,-1
87517,-1
6727,-1
17838,-1
30640,-1
43987,-1
55414,-1
68860,-1
80265,-1
16030,-1
29949,-1
24651,-1
86221,-1
10956,-1
73195,-1
118,-1
12819,-1
7905,-1
21107,-1
32806,-1
45204,-1
57658,-1
70152,-1
81723,-1
7996,-1
32913,-1
57366,-1
82059,-1
23263,-1
38567,-1
51671,-1
2083,-1
14820,-1
28389,-1
40870,-1
52918,-1
65640,-1
77594,-1
62482,71
2723,-1
15701,-1
27841,-1
40163,-1
52973,-1
64288,-1
76575,-1
31474,-1
11796,-1
11899,-1
62484,-1
8467,-1
19995,-1
33534,-1
46231,-1
58712,-1
70773,-1
83428,-1
60839,-1
74665,-1
87085,-1
26960,-1
54858,-1
56763,-1
70938,-1
23172,-1
21520,-1
16594,-1
51224,-1
66558,-1
4040,-1
4358,-1
78553,-1
54424,-1
20873,-1
42511,-1
19984,-1
28558,-1
25187,-1
7881,-1
20280,-1
33215,-1
45320,-1
58013,-1
69659,-1
81971,-1
38902,-1
3482,-1
37358,-1
62931,-1
29127,-1
5059,-1
29660,-1
21080,-1
47046,-1
75999,-1
10322,-1
71218,-1
59339,-1
36578,-1
45124,-1
28822,-1
18550,-1
51073,-1
36328,-1
4397,-1
17551,-1
29168,-1
41470,-1
54686,-1
66128,-1
79538,-1
12674,-1
14495,-1
76698,-1
4660,-1
17368,-1
28781,-1
41557,-1
54729,-1
65770,-1
79493,-1
9818,-1
12458,-1
73523,-1
26683,-1
26090,-1
5891,-1
18888,-1
31424,-1
42854,-1
56238,-1
67678,-1
80674,-1
4541,-1
16630,-1
29373,-1
41228,-1
54015,-1
67171,-1
79473,-1
18500,-1
80833,-1
32884,-1
58876,-1
86958,-1
75451,-1
50914,-1
8738,-1
20455,-1
33879,-1
45756,-1
57367,-1
69884,-1
81687,-1
9739,-1
33991,-1
72301,-1
22806,-1
47198,-1
85135,-1
10476,-1
57730,-1
20216,-1
59796,-1
84795,-1
78000,-1
8836,-1
25092,-1
87216,-1
28382,-1
59142,-1
50467,-1
3659,-1
67099,-1
41292,-1
28795,-1
16335,-1
45541,-1
69484,-1
83040,-1
83516,-1
84295,-1
46908,-1
84440,-1
11143,-1
23872,-1
36497,-1
49728,-1
62013,-1
74142,-1
85689,-1
11301,-1
61392,-1
12123,-1
23852,-1
36933,-1
48302,-1
61348,-1
73049,-1
85956,-1
40721,-1
47008,-1
72237,-1
84554,-1
60200,-1
128,-1
75754,-1
1110,-1
39225,-1
76214,-1
83480,-1
39871,-1
43533,-1
9777,-1
24273,-1
3529,-1
15053,-1
27907,-1
40484,-1
52510,-1
64841,-1
77019,-1
5753,-1
18026,-1
31363,-1
43256,-1
56868,-1
68106,-1
81233,-1
54190,-1
57714,-1
81917,-1
22261,-1
10793,-1
88315,-1
35775,-1
27901,-1
66437,-1
43580,-1
32178,-1
8520,-1
71978,-1
74155,-1
54614,-1
66828,-1
42396,-1
45945,-1
50658,-1
23067,-1
83820,-1
929,-1
13612,-1
25056,-1
37533,-1
51335,-1
63969,-1
75316,-1
87371,-1
13863,-1
74933,-1
38632,-1
75320,-1
3117,-1
15866,-1
27778,-1
40522,-1
52941,-1
64461,-1
77795,-1
77309,-1
27225,-1
5511,-1
44139,-1
6677,-1
18189,-1
30639,-1
44160,-1
56102,-1
67937,-1
79996,-1
53303,-1
44084,-1
19997,-1
58182,-1
69632,-1
72675,-1
73859,-1
40787,-1
62569,-1
5386,-1
68845,-1
4603,-1
16341,-1
29155,-1
42466,-1
54617,-1
65914,-1
78923,-1
81714,-1
70272,-1
36600,-1
12966,-1
76264,-1
75833,-1
34164,-1
25190,-1
87962,-1
75962,-1
80498,-1
34020,-1
35103,-1
22065,-1
86858,-1
12060,-1
24426,-1
36562,-1
49644,-1
61395,-1
73942,-1
86199,-1
9024,-1
88298,-1
21532,-1
69390,-1
33519,-1
47238,-1
88292,-1
25598,-1
69269,-1
33957,-1
16405,-1
38829,-1
51075,-1
6867,-1
85557,-1
1702,-1
50373,-1
50120,-1
64099,-1
75112,-1
1181,-1
26446,-1
66520,-1
77712,-1
54489,-1
51283,-1
37880,-1
30328,-1
74635,-1
60622,-1
64631,-1
29325,-1
18866,-1
81544,-1
9786,-1
47235,-1
11195,-1
24264,-1
36706,-1
49175,-1
60835,-1
74104,-1
85494,-1
73343,-1
11821,-1
23509,-1
35823,-1
49108,-1
61601,-1
73383,-1
86445,-1
86534,-1
61369,-1
139,-1
12791,-1
26343,-1
37584,-1
44607,-1
49993,-1
63934,-1
75405,-1
88162,-1
57916,-1
32141,-1
52270,-1
58095,-1
7986,-1
81702,-1
45814,-1
69567,-1
33424,-1
19663,-1
81952,-1
5100,-1
17409,-1
29338,-1
41610,-1
54835,-1
66831,-1
78470,-1
13453,-1
1229,-1
1667,-1
39026,-1
8663,-1
52693,-1
14902,-1
64506,-1
4842,-1
16410,-1
28977,-1
41530,-1
54177,-1
66915,-1
79865,-1
53792,-1
66342,-1
5162,-1
33544,-1
20004,-1
44954,-1
7864,-1
35446,-1
21808,-1
84862,-1
46974,-1
59036,-1
61092,-1
60650,-1
52774,-1
16706,-1
5734,-1
30360,-1
24363,-1
50426,-1
64787,-1
9672,-1
142,-1
54497,-1
74981,-1
39217,-1
65676,-1
51448,-1
62886,-1
87340,-1
12845,-1
58510,-1
26827,-1
9865,-1
22451,-1
35112,-1
47882,-1
58779,-1
72917,-1
83737,-1
847,-1
14165,-1
25656,-1
37922,-1
50631,-1
63541,-1
75016,-1
75137,-1
87881,-1
46947,-1
11057,-1
26826,-1
5098,-1
17793,-1
28778,-1
41057,-1
54820,-1
66287,-1
79784,-1
66680,-1
28834,-1
5785,-1
5814,-1
18242,-1
31275,-1
43243,-1
56657,-1
68705,-1
80541,-1
43873,-1
25513,-1
49621,-1
75695,-1
31428,-1
146,-1
12731,-1
26387,-1
37680,-1
50331,-1
62238,-1
75899,-1
87859,-1
9859,-1
36845,-1
79794,-1
19008,-1
7108,-1
18843,-1
30869,-1
42955,-1
55502,-1
68415,-1
81306,-1
12999,-1
51122,-1
88617,-1
887,-1
50613,-1
13268,-1
58965,-1
62904,-1
23909,-1
1121,-1
68706,-1
80258,-1
21310,-1
75909,-1
45589,-1
8245,-1
3573,-1
16189,-1
28959,-1
42307,-1
54588,-1
67333,-1
79186,-1
82524,-1
6893,-1
57006,-1
69784,-1
32436,-1
52501,-1
84812,-1
52156,-1
44382,-1
72672,-1
150,-1
12638,-1
25997,-1
37502,-1
50836,-1
63330,-1
75373,-1
88463,-1
2383,-1
14519,-1
27562,-1
40553,-1
52232,-1
64202,-1
77503,-1
69816,-1
5499,-1
17878,-1
30658,-1
43194,-1
