tran_id,tx_type
26421,TRANSFER
3430,TRANSFER
16771,TRANSFER
32337,TRANSFER
46069,TRANSFER
69346,TRANSFER
57398,TRANSFER
20347,TRANSFER
40,TRANSFER
62792,TRANSFER
40815,TRANSFER
59721,TRANSFER
25653,TRANSFER
87634,TRANSFER
4048,TRANSFER
17714,TRANSFER
29575,TRANSFER
41891,TRANSFER
54444,TRANSFER
66357,TRANSFER
79201,TRANSFER
41,TRANSFER
87809,TRANSFER
26764,TRANSFER
12669,TRANSFER
39431,TRANSFER
63537,TRANSFER
74684,TRANSFER
23966,TRANSFER
38778,TRANSFER
51632,TRANSFER
48633,TRANSFER
18918,TRANSFER
18323,TRANSFER
51557,TRANSFER
62945,TRANSFER
75600,TRANSFER
1344,TRANSFER
63957,TRANSFER
4457,TRANSFER
17155,TRANSFER
28953,TRANSFER
41034,TRANSFER
54799,TRANSFER
66525,TRANSFER
78777,TRANSFER
44075,TRANSFER
20214,TRANSFER
58046,TRANSFER
36429,TRANSFER
63739,TRANSFER
40363,TRANSFER
81625,TRANSFER
34027,TRANSFER
34787,TRANSFER
39104,TRANSFER
87486,TRANSFER
38894,TRANSFER
12013,TRANSFER
23920,TRANSFER
36598,TRANSFER
48531,TRANSFER
61536,TRANSFER
73193,TRANSFER
85452,TRANSFER
43240,TRANSFER
70638,TRANSFER
44886,TRANSFER
10790,TRANSFER
24778,TRANSFER
37156,TRANSFER
49046,TRANSFER
61291,TRANSFER
72963,TRANSFER
86923,TRANSFER
24275,TRANSFER
1178,TRANSFER
35598,TRANSFER
25479,TRANSFER
51051,TRANSFER
12965,TRANSFER
50460,TRANSFER
63026,TRANSFER
12951,TRANSFER
51238,TRANSFER
88293,TRANSFER
1536,TRANSFER
39159,TRANSFER
75715,TRANSFER
3446,TRANSFER
38042,TRANSFER
62959,TRANSFER
83485,TRANSFER
77485,TRANSFER
17849,TRANSFER
5928,TRANSFER
55883,TRANSFER
69288,TRANSFER
81138,TRANSFER
31659,TRANSFER
44212,TRANSFER
23666,TRANSFER
49680,TRANSFER
84466,TRANSFER
1078,TRANSFER
13634,TRANSFER
25518,TRANSFER
38947,TRANSFER
49884,TRANSFER
62806,TRANSFER
75744,TRANSFER
86964,TRANSFER
19271,TRANSFER
81585,TRANSFER
7094,TRANSFER
68548,TRANSFER
80062,TRANSFER
47,TRANSFER
13556,TRANSFER
26775,TRANSFER
38386,TRANSFER
51546,TRANSFER
64053,TRANSFER
75536,TRANSFER
87612,TRANSFER
51527,TRANSFER
14696,TRANSFER
17185,TRANSFER
54918,TRANSFER
78660,TRANSFER
68984,TRANSFER
48,TRANSFER
13557,TRANSFER
26776,TRANSFER
38387,TRANSFER
51547,TRANSFER
64054,TRANSFER
75537,TRANSFER
87613,TRANSFER
18641,TRANSFER
84995,TRANSFER
23939,TRANSFER
50324,TRANSFER
28359,TRANSFER
39363,TRANSFER
64853,TRANSFER
39360,TRANSFER
52058,TRANSFER
78797,TRANSFER
41943,TRANSFER
4493,TRANSFER
16817,TRANSFER
68843,TRANSFER
6117,TRANSFER
57345,TRANSFER
57757,TRANSFER
20808,TRANSFER
83191,TRANSFER
81753,TRANSFER
8652,TRANSFER
20601,TRANSFER
32497,TRANSFER
44815,TRANSFER
58369,TRANSFER
70690,TRANSFER
81787,TRANSFER
9274,TRANSFER
85606,TRANSFER
36141,TRANSFER
37291,TRANSFER
6797,TRANSFER
42054,TRANSFER
29116,TRANSFER
31158,TRANSFER
42956,TRANSFER
69615,TRANSFER
83059,TRANSFER
58175,TRANSFER
45191,TRANSFER
8430,TRANSFER
33003,TRANSFER
21319,TRANSFER
87934,TRANSFER
134,TRANSFER
39309,TRANSFER
75485,TRANSFER
26729,TRANSFER
14214,TRANSFER
62969,TRANSFER
38954,TRANSFER
50177,TRANSFER
24460,TRANSFER
70470,TRANSFER
48083,TRANSFER
61240,TRANSFER
53418,TRANSFER
26787,TRANSFER
62333,TRANSFER
27854,TRANSFER
9547,TRANSFER
21767,TRANSFER
34650,TRANSFER
46636,TRANSFER
58813,TRANSFER
71976,TRANSFER
84918,TRANSFER
53,TRANSFER
13354,TRANSFER
25268,TRANSFER
38702,TRANSFER
49888,TRANSFER
62493,TRANSFER
76417,TRANSFER
87596,TRANSFER
53753,TRANSFER
19731,TRANSFER
45186,TRANSFER
228,TRANSFER
12768,TRANSFER
25500,TRANSFER
33482,TRANSFER
38048,TRANSFER
50540,TRANSFER
62937,TRANSFER
75920,TRANSFER
88644,TRANSFER
57230,TRANSFER
8339,TRANSFER
70234,TRANSFER
19983,TRANSFER
82762,TRANSFER
55322,TRANSFER
43461,TRANSFER
48037,TRANSFER
54,TRANSFER
37961,TRANSFER
74720,TRANSFER
8621,TRANSFER
20235,TRANSFER
33266,TRANSFER
45827,TRANSFER
58248,TRANSFER
70789,TRANSFER
82740,TRANSFER
13036,TRANSFER
50483,TRANSFER
88280,TRANSFER
10919,TRANSFER
23970,TRANSFER
36729,TRANSFER
49824,TRANSFER
61422,TRANSFER
73235,TRANSFER
86279,TRANSFER
12034,TRANSFER
24179,TRANSFER
37136,TRANSFER
49283,TRANSFER
61472,TRANSFER
73165,TRANSFER
85678,TRANSFER
7868,TRANSFER
11747,TRANSFER
24088,TRANSFER
37288,TRANSFER
49513,TRANSFER
61740,TRANSFER
73931,TRANSFER
86481,TRANSFER
63105,TRANSFER
25005,TRANSFER
64830,TRANSFER
66922,TRANSFER
67886,TRANSFER
21117,TRANSFER
47021,TRANSFER
73710,TRANSFER
49062,TRANSFER
38994,TRANSFER
28740,TRANSFER
81700,TRANSFER
56,TRANSFER
12579,TRANSFER
26297,TRANSFER
38987,TRANSFER
42657,TRANSFER
50567,TRANSFER
62893,TRANSFER
75465,TRANSFER
87588,TRANSFER
29585,TRANSFER
16649,TRANSFER
57,TRANSFER
13085,TRANSFER
25124,TRANSFER
37928,TRANSFER
50313,TRANSFER
54423,TRANSFER
63462,TRANSFER
74923,TRANSFER
87023,TRANSFER
67403,TRANSFER
55057,TRANSFER
42522,TRANSFER
79883,TRANSFER
67096,TRANSFER
53653,TRANSFER
55393,TRANSFER
59,TRANSFER
13043,TRANSFER
25741,TRANSFER
39184,TRANSFER
51665,TRANSFER
62910,TRANSFER
74661,TRANSFER
87850,TRANSFER
38557,TRANSFER
29770,TRANSFER
19193,TRANSFER
7237,TRANSFER
19818,TRANSFER
32761,TRANSFER
45805,TRANSFER
57153,TRANSFER
70170,TRANSFER
82402,TRANSFER
70017,TRANSFER
54472,TRANSFER
4318,TRANSFER
25568,TRANSFER
78764,TRANSFER
28926,TRANSFER
66643,TRANSFER
41626,TRANSFER
17333,TRANSFER
60947,TRANSFER
13258,TRANSFER
88144,TRANSFER
66370,TRANSFER
63,TRANSFER
50093,TRANSFER
54406,TRANSFER
35111,TRANSFER
6080,TRANSFER
18678,TRANSFER
30799,TRANSFER
42889,TRANSFER
56072,TRANSFER
58203,TRANSFER
68930,TRANSFER
81475,TRANSFER
12721,TRANSFER
62314,TRANSFER
25374,TRANSFER
88698,TRANSFER
26443,TRANSFER
67647,TRANSFER
20707,TRANSFER
82892,TRANSFER
20526,TRANSFER
73178,TRANSFER
26366,TRANSFER
87224,TRANSFER
54369,TRANSFER
53628,TRANSFER
68096,TRANSFER
18934,TRANSFER
72867,TRANSFER
13012,TRANSFER
74622,TRANSFER
26137,TRANSFER
1366,TRANSFER
75072,TRANSFER
7593,TRANSFER
74604,TRANSFER
62462,TRANSFER
67049,TRANSFER
50795,TRANSFER
1962,TRANSFER
65707,TRANSFER
54927,TRANSFER
59571,TRANSFER
65,TRANSFER
21958,TRANSFER
68247,TRANSFER
84194,TRANSFER
37538,TRANSFER
51703,TRANSFER
63067,TRANSFER
43168,TRANSFER
75052,TRANSFER
37868,TRANSFER
3026,TRANSFER
1890,TRANSFER
76854,TRANSFER
51927,TRANSFER
44804,TRANSFER
84670,TRANSFER
10002,TRANSFER
48741,TRANSFER
86962,TRANSFER
25673,TRANSFER
66,TRANSFER
14129,TRANSFER
25034,TRANSFER
37995,TRANSFER
50474,TRANSFER
62649,TRANSFER
75650,TRANSFER
87535,TRANSFER
27940,TRANSFER
24191,TRANSFER
73007,TRANSFER
31509,TRANSFER
60921,TRANSFER
29010,TRANSFER
68,TRANSFER
13902,TRANSFER
25953,TRANSFER
38436,TRANSFER
50510,TRANSFER
62310,TRANSFER
75224,TRANSFER
87624,TRANSFER
3658,TRANSFER
17037,TRANSFER
28862,TRANSFER
41058,TRANSFER
54611,TRANSFER
67102,TRANSFER
79039,TRANSFER
55210,TRANSFER
26994,TRANSFER
48918,TRANSFER
4969,TRANSFER
84647,TRANSFER
11464,TRANSFER
77423,TRANSFER
87380,TRANSFER
65373,TRANSFER
9285,TRANSFER
21799,TRANSFER
35595,TRANSFER
46507,TRANSFER
58820,TRANSFER
71221,TRANSFER
84387,TRANSFER
11388,TRANSFER
3090,TRANSFER
77033,TRANSFER
51766,TRANSFER
19537,TRANSFER
81162,TRANSFER
43986,TRANSFER
9421,TRANSFER
21652,TRANSFER
35016,TRANSFER
47309,TRANSFER
60556,TRANSFER
71310,TRANSFER
85006,TRANSFER
46710,TRANSFER
48356,TRANSFER
11772,TRANSFER
70,TRANSFER
87820,TRANSFER
6158,TRANSFER
38631,TRANSFER
51261,TRANSFER
18962,TRANSFER
62395,TRANSFER
25876,TRANSFER
76467,TRANSFER
14286,TRANSFER
81293,TRANSFER
55500,TRANSFER
69085,TRANSFER
68642,TRANSFER
17495,TRANSFER
50506,TRANSFER
51286,TRANSFER
26003,TRANSFER
15480,TRANSFER
39335,TRANSFER
81567,TRANSFER
6351,TRANSFER
18870,TRANSFER
31171,TRANSFER
44376,TRANSFER
55765,TRANSFER
67756,TRANSFER
81298,TRANSFER
46003,TRANSFER
69719,TRANSFER
82471,TRANSFER
21965,TRANSFER
82024,TRANSFER
50336,TRANSFER
50539,TRANSFER
39979,TRANSFER
73,TRANSFER
62835,TRANSFER
65404,TRANSFER
5745,TRANSFER
18727,TRANSFER
31938,TRANSFER
44263,TRANSFER
55421,TRANSFER
68323,TRANSFER
81365,TRANSFER
68910,TRANSFER
24121,TRANSFER
35971,TRANSFER
69676,TRANSFER
12410,TRANSFER
79766,TRANSFER
83401,TRANSFER
9639,TRANSFER
74,TRANSFER
37741,TRANSFER
75707,TRANSFER
87551,TRANSFER
85259,TRANSFER
13397,TRANSFER
51243,TRANSFER
87751,TRANSFER
53107,TRANSFER
7758,TRANSFER
20684,TRANSFER
32929,TRANSFER
45155,TRANSFER
57539,TRANSFER
71013,TRANSFER
82252,TRANSFER
68530,TRANSFER
45054,TRANSFER
11427,TRANSFER
24673,TRANSFER
36189,TRANSFER
48447,TRANSFER
61780,TRANSFER
74561,TRANSFER
86026,TRANSFER
75,TRANSFER
13622,TRANSFER
25253,TRANSFER
39147,TRANSFER
51190,TRANSFER
62788,TRANSFER
74267,TRANSFER
75480,TRANSFER
87797,TRANSFER
61577,TRANSFER
49656,TRANSFER
20642,TRANSFER
24250,TRANSFER
11589,TRANSFER
35929,TRANSFER
85621,TRANSFER
37811,TRANSFER
20415,TRANSFER
26391,TRANSFER
40686,TRANSFER
26956,TRANSFER
52924,TRANSFER
73527,TRANSFER
61110,TRANSFER
49567,TRANSFER
76,TRANSFER
9334,TRANSFER
13824,TRANSFER
24359,TRANSFER
51669,TRANSFER
73043,TRANSFER
37216,TRANSFER
37963,TRANSFER
86343,TRANSFER
25634,TRANSFER
71242,TRANSFER
22753,TRANSFER
82050,TRANSFER
84603,TRANSFER
21372,TRANSFER
59606,TRANSFER
34239,TRANSFER
10272,TRANSFER
59877,TRANSFER
21779,TRANSFER
46381,TRANSFER
37883,TRANSFER
53246,TRANSFER
2708,TRANSFER
6342,TRANSFER
55392,TRANSFER
14856,TRANSFER
27514,TRANSFER
65581,TRANSFER
10801,TRANSFER
23704,TRANSFER
36966,TRANSFER
49236,TRANSFER
61925,TRANSFER
74320,TRANSFER
85532,TRANSFER
40739,TRANSFER
77366,TRANSFER
62503,TRANSFER
81087,TRANSFER
18533,TRANSFER
75301,TRANSFER
82070,TRANSFER
88119,TRANSFER
21162,TRANSFER
32255,TRANSFER
8640,TRANSFER
70892,TRANSFER
58133,TRANSFER
44803,TRANSFER
38601,TRANSFER
78510,TRANSFER
22208,TRANSFER
78,TRANSFER
63868,TRANSFER
12598,TRANSFER
66007,TRANSFER
76391,TRANSFER
26253,TRANSFER
87580,TRANSFER
79,TRANSFER
13114,TRANSFER
25235,TRANSFER
38023,TRANSFER
51617,TRANSFER
62713,TRANSFER
75173,TRANSFER
87931,TRANSFER
45600,TRANSFER
29662,TRANSFER
23428,TRANSFER
87300,TRANSFER
14230,TRANSFER
13616,TRANSFER
2728,TRANSFER
15992,TRANSFER
27708,TRANSFER
40387,TRANSFER
51722,TRANSFER
64536,TRANSFER
77982,TRANSFER
78765,TRANSFER
58192,TRANSFER
58356,TRANSFER
85976,TRANSFER
86028,TRANSFER
74550,TRANSFER
82,TRANSFER
60623,TRANSFER
13969,TRANSFER
38623,TRANSFER
51160,TRANSFER
3934,TRANSFER
62822,TRANSFER
74659,TRANSFER
87698,TRANSFER
5358,TRANSFER
21026,TRANSFER
82320,TRANSFER
10566,TRANSFER
73902,TRANSFER
66436,TRANSFER
23061,TRANSFER
54449,TRANSFER
20581,TRANSFER
38589,TRANSFER
45780,TRANSFER
7847,TRANSFER
9840,TRANSFER
71766,TRANSFER
24639,TRANSFER
32201,TRANSFER
82951,TRANSFER
86776,TRANSFER
58439,TRANSFER
69561,TRANSFER
7368,TRANSFER
20570,TRANSFER
33663,TRANSFER
46145,TRANSFER
57207,TRANSFER
69721,TRANSFER
81782,TRANSFER
24501,TRANSFER
35113,TRANSFER
86,TRANSFER
37582,TRANSFER
75145,TRANSFER
29298,TRANSFER
43875,TRANSFER
22814,TRANSFER
46505,TRANSFER
71532,TRANSFER
62283,TRANSFER
1991,TRANSFER
39942,TRANSFER
53018,TRANSFER
64371,TRANSFER
5721,TRANSFER
44012,TRANSFER
55305,TRANSFER
31420,TRANSFER
33489,TRANSFER
11886,TRANSFER
24355,TRANSFER
37407,TRANSFER
49340,TRANSFER
61123,TRANSFER
73146,TRANSFER
85655,TRANSFER
3856,TRANSFER
17618,TRANSFER
29415,TRANSFER
41171,TRANSFER
53739,TRANSFER
66605,TRANSFER
78247,TRANSFER
24821,TRANSFER
87,TRANSFER
13783,TRANSFER
59787,TRANSFER
87233,TRANSFER
37459,TRANSFER
11205,TRANSFER
75545,TRANSFER
63182,TRANSFER
50016,TRANSFER
25749,TRANSFER
73344,TRANSFER
28970,TRANSFER
88,TRANSFER
51037,TRANSFER
12516,TRANSFER
63475,TRANSFER
88279,TRANSFER
75717,TRANSFER
25832,TRANSFER
37708,TRANSFER
89,TRANSFER
12631,TRANSFER
46950,TRANSFER
71364,TRANSFER
25234,TRANSFER
3867,TRANSFER
16185,TRANSFER
29519,TRANSFER
41252,TRANSFER
53500,TRANSFER
66458,TRANSFER
78652,TRANSFER
38253,TRANSFER
43590,TRANSFER
50948,TRANSFER
246,TRANSFER
75381,TRANSFER
86706,TRANSFER
88811,TRANSFER
86271,TRANSFER
57350,TRANSFER
39936,TRANSFER
23623,TRANSFER
35738,TRANSFER
75544,TRANSFER
92,TRANSFER
31485,TRANSFER
62423,TRANSFER
5540,TRANSFER
80300,TRANSFER
42786,TRANSFER
18530,TRANSFER
36518,TRANSFER
86020,TRANSFER
69128,TRANSFER
56212,TRANSFER
507,TRANSFER
14259,TRANSFER
25306,TRANSFER
38918,TRANSFER
49913,TRANSFER
63796,TRANSFER
74830,TRANSFER
88337,TRANSFER
27519,TRANSFER
53282,TRANSFER
66441,TRANSFER
79630,TRANSFER
55643,TRANSFER
51571,TRANSFER
2629,TRANSFER
15343,TRANSFER
27125,TRANSFER
40615,TRANSFER
52859,TRANSFER
65164,TRANSFER
76797,TRANSFER
14591,TRANSFER
20660,TRANSFER
26871,TRANSFER
63497,TRANSFER
88514,TRANSFER
75369,TRANSFER
85311,TRANSFER
73350,TRANSFER
205,TRANSFER
47441,TRANSFER
95,TRANSFER
13513,TRANSFER
25845,TRANSFER
29704,TRANSFER
38343,TRANSFER
49943,TRANSFER
62690,TRANSFER
75305,TRANSFER
87680,TRANSFER
54727,TRANSFER
78203,TRANSFER
17710,TRANSFER
3639,TRANSFER
41238,TRANSFER
66432,TRANSFER
30299,TRANSFER
52120,TRANSFER
54136,TRANSFER
3751,TRANSFER
42011,TRANSFER
16334,TRANSFER
68049,TRANSFER
79000,TRANSFER
66912,TRANSFER
85400,TRANSFER
9804,TRANSFER
23244,TRANSFER
34766,TRANSFER
44468,TRANSFER
46760,TRANSFER
