tran_id,orig_acct
11597,804
23838,1183
86206,1183
52032,278
14445,1253
54824,1331
47605,1210
65473,1467
47362,7
87104,1526
633,457
12877,95
25798,95
14023,1322
79503,1322
60657,1411
75455,1411
63185,1171
37695,176
50479,236
74426,236
25293,1711
76083,1711
12989,186
62464,186
69133,1791
56803,723
51762,1488
5450,1987
19504,1987
31319,1987
43377,1987
55335,1987
68708,1987
80537,1987
25883,134
36984,294
52250,1386
41979,47
42364,1594
41089,1391
31000,382
60462,36
14091,1229
734,107
65441,367
4606,1845
16812,1845
28619,1845
41998,1845
54401,1845
65785,1845
79235,1845
80729,1412
47002,251
47099,152
23885,358
11588,1919
24212,1919
36312,1919
49497,1919
61478,1919
73123,1919
85879,1919
37273,1755
65039,1855
40945,1734
26877,1084
52705,1770
79942,1767
76389,1991
1826,1338
41077,1338
88324,947
13120,1717
64083,1178
10196,197
38133,197
26587,13
62189,13
51652,714
26055,255
82433,43
72342,387
36029,1376
34891,1128
21933,694
63128,255
106,829
13178,829
25582,829
38038,829
50562,829
62750,829
74770,829
88796,829
82432,1260
76149,255
13136,1390
78817,254
71824,1468
25203,1315
2609,874
15071,874
27272,874
40428,874
51953,874
64784,874
76601,874
25,1961
13280,1961
25726,1961
37702,1961
51444,1961
63535,1961
74864,1961
88521,1961
84354,1379
49894,1252
42437,1400
17879,27
22726,261
50406,147
75070,279
25951,1407
88430,85
53128,1552
15253,1227
68270,1406
8352,264
20576,1554
63736,1532
36255,1213
15614,60
30041,180
32,1886
13375,1886
25769,1886
37553,1886
51563,1886
63720,1886
75870,1886
87150,1886
40957,1450
63270,268
74474,1214
20229,380
70507,380
7320,964
19910,964
32288,964
44641,964
58461,964
70785,964
72241,964
83229,964
80577,1886
315,1851
12515,1851
25906,1851
30694,1851
38823,1851
50949,1851
63165,1851
76424,1851
87608,1851
6169,804
9975,1822
19474,1822
22957,1822
34512,1822
46410,1822
60305,1822
72858,1822
83997,1822
68361,1104
23749,1436
44489,1436
55161,1991
34,1212
14174,1212
37687,30
65682,1264
66482,1201
78137,1256
7779,1588
9335,1420
26564,1212
18531,318
56300,318
28485,1212
14841,1149
40265,1260
53738,1260
20734,1579
52953,1579
37694,1212
26329,1280
5539,1852
18867,1852
31408,1852
42846,1852
55659,1852
69103,1852
81325,1852
51610,1212
87855,1212
63121,1724
37940,432
51643,1212
58618,1481
48422,1279
63532,1212
74836,1212
51229,1546
62772,141
65256,1392
64259,1435
14953,228
51854,41
56912,27
6459,118
82219,1509
8167,1378
76379,858
59902,1384
87658,1384
63549,423
25436,344
109,298
25991,238
39390,140
52816,80
39546,284
2717,1428
3300,1488
68940,326
81245,240
30403,89
83341,123
23173,138
9290,261
49688,302
42365,1436
26634,553
88051,553
2975,984
14650,984
26974,984
39892,984
52648,984
64170,984
76976,984
14231,77
967,1896
14004,1896
26107,1896
39302,1896
51064,1896
62550,1896
76355,1896
88661,1896
3413,1668
14666,1668
28069,1668
40914,1668
53206,1668
65177,1668
77881,1668
3767,188
41988,188
79914,188
37525,77
40150,146
82813,146
17419,303
24007,25
70292,25
80357,326
26421,1466
3430,1320
16771,1462
32337,1368
46069,1388
69346,179
57398,1455
20347,83
40,56
62792,56
40815,1278
59721,1557
25653,56
87634,56
4048,1732
17714,1732
29575,1732
41891,1732
54444,1732
66357,1732
79201,1732
41,1809
87809,1780
26764,1691
12669,57
39431,57
63537,1086
74684,1451
23966,1543
38778,1543
51632,470
48633,1452
18918,1265
18323,164
51557,164
62945,1000
75600,1909
1344,108
63957,108
4457,1610
17155,1610
28953,1610
41034,1610
54799,1610
66525,1610
78777,1610
44075,11
20214,325
58046,325
36429,162
63739,1358
40363,283
81625,1464
34027,1307
34787,338
39104,108
87486,1365
38894,150
12013,1924
23920,1924
36598,1924
48531,1924
61536,1924
73193,1924
85452,1924
43240,67
70638,1513
44886,26
10790,1719
24778,1719
37156,1719
49046,1719
61291,1719
72963,1719
86923,1719
24275,1516
1178,113
35598,113
25479,1363
51051,1363
12965,344
50460,344
63026,1091
12951,1297
51238,1297
88293,1541
1536,542
39159,1343
75715,1343
3446,1339
38042,1339
62959,1363
83485,221
77485,286
17849,1149
5928,455
55883,847
69288,1071
81138,1771
31659,594
44212,726
23666,69
49680,69
84466,338
1078,844
13634,844
25518,844
38947,844
49884,844
62806,844
75744,844
86964,844
19271,1573
81585,1573
7094,1478
68548,1478
80062,1478
47,1768
13556,1768
26775,1768
38386,1768
51546,1768
64053,1768
75536,1768
87612,1768
51527,368
14696,137
17185,202
54918,202
78660,1230
68984,300
48,1768
13557,1768
26776,1768
38387,1768
51547,1768
64054,1768
75537,1768
87613,1768
18641,228
84995,374
23939,1336
50324,114
28359,1484
39363,1456
64853,182
39360,1390
52058,1295
78797,1423
41943,1269
4493,1432
16817,1498
68843,227
6117,1416
57345,388
57757,1599
20808,1224
83191,315
81753,1273
8652,1979
20601,1979
32497,1979
44815,1979
58369,1979
70690,1979
81787,1979
9274,157
85606,383
36141,165
37291,1472
6797,1469
42054,1160
29116,510
31158,88
42956,601
69615,1768
83059,1825
58175,1726
45191,1698
8430,460
33003,1105
21319,1100
87934,1768
134,1417
39309,1417
75485,1620
26729,1910
14214,928
62969,863
38954,1972
50177,819
24460,2
70470,126
48083,1271
61240,1346
53418,393
26787,178
62333,178
27854,1371
9547,1805
21767,1805
34650,1805
46636,1805
58813,1805
71976,1805
84918,1805
53,1070
13354,1070
25268,1070
38702,1070
49888,1070
62493,1070
76417,1070
87596,1070
53753,1528
19731,1070
45186,1070
228,1984
12768,1984
25500,1984
33482,1984
38048,1984
50540,1984
62937,1984
75920,1984
88644,1984
57230,862
8339,740
70234,1099
19983,826
82762,1176
55322,1070
43461,338
48037,338
54,384
37961,384
74720,384
8621,1700
20235,1700
33266,1700
45827,1700
58248,1700
70789,1700
82740,1700
13036,384
50483,384
88280,384
10919,1954
23970,1954
36729,1954
49824,1954
61422,1954
73235,1954
86279,1954
12034,1939
24179,1939
37136,1939
49283,1939
61472,1939
73165,1939
85678,1939
7868,173
11747,1921
24088,1921
37288,1921
49513,1921
61740,1921
73931,1921
86481,1921
63105,159
25005,1276
64830,1294
66922,1449
67886,1398
21117,246
47021,1374
73710,318
49062,1490
38994,1111
28740,1528
81700,1319
56,1668
12579,1668
26297,1668
38987,1668
42657,1668
50567,1668
62893,1668
75465,1668
87588,1668
29585,934
16649,833
57,1072
13085,1072
25124,1072
37928,1072
50313,1072
54423,1072
63462,1072
74923,1072
87023,1072
67403,1072
55057,996
42522,865
79883,1072
67096,817
53653,384
55393,384
59,1711
13043,1711
25741,1711
39184,1711
51665,1711
62910,1711
74661,1711
87850,1711
38557,336
29770,1338
19193,1211
7237,1980
19818,1980
32761,1980
45805,1980
57153,1980
70170,1980
82402,1980
70017,1487
54472,1711
4318,1297
25568,1297
78764,1889
28926,1176
66643,1754
41626,1162
17333,1360
60947,1360
13258,1971
88144,1971
66370,1234
63,1202
50093,1202
54406,198
35111,1526
6080,809
18678,809
30799,809
42889,809
56072,809
58203,809
68930,809
81475,809
12721,1202
62314,1202
25374,1489
88698,1489
26443,118
67647,1464
20707,167
82892,167
20526,1413
73178,266
26366,256
87224,225
54369,167
53628,1444
68096,1530
18934,55
72867,324
13012,1445
74622,1445
26137,1370
1366,1217
75072,1217
7593,1304
74604,1492
62462,267
67049,340
50795,1445
1962,397
65707,397
54927,1329
59571,239
65,344
21958,1534
68247,249
84194,205
37538,344
51703,344
63067,344
43168,1366
75052,344
37868,232
3026,21
1890,1483
76854,1266
51927,353
44804,1415
84670,1333
10002,38
48741,224
86962,344
25673,101
66,1144
14129,1144
25034,1144
37995,1144
50474,1144
62649,1144
75650,1144
87535,1144
27940,99
24191,1316
73007,1694
31509,186
60921,186
29010,47
68,1637
13902,1637
25953,1637
38436,1637
50510,1637
62310,1637
75224,1637
87624,1637
3658,1703
17037,1703
28862,1703
41058,1703
54611,1703
67102,1703
79039,1703
55210,1486
26994,1277
48918,1525
4969,321
84647,251
11464,1548
77423,1404
87380,1497
65373,1404
9285,1770
21799,1770
35595,1770
46507,1770
58820,1770
71221,1770
84387,1770
11388,1349
3090,1477
77033,130
51766,117
19537,79
81162,1541
43986,70
9421,1857
21652,1857
35016,1857
47309,1857
60556,1857
71310,1857
85006,1857
46710,295
48356,1214
11772,97
70,703
87820,1710
6158,1453
38631,1453
51261,1571
18962,1575
62395,1575
25876,1994
76467,1615
14286,741
81293,703
55500,89
69085,89
68642,495
17495,1449
50506,268
51286,366
26003,1442
15480,1428
39335,1538
81567,27
6351,1726
18870,1726
31171,1726
44376,1726
55765,1726
67756,1726
81298,1726
46003,220
69719,1321
82471,1279
21965,299
82024,1417
50336,1457
50539,349
39979,1501
73,1323
62835,1323
65404,344
5745,1770
18727,1770
31938,1770
44263,1770
55421,1770
68323,1770
81365,1770
68910,1529
24121,37
35971,1328
69676,1572
12410,5
79766,14
83401,1422
9639,1560
74,320
37741,320
75707,320
87551,128
85259,1514
13397,320
51243,320
87751,320
53107,168
7758,1979
20684,1979
32929,1979
45155,1979
57539,1979
71013,1979
82252,1979
68530,1549
45054,200
11427,1672
24673,1672
36189,1672
48447,1672
61780,1672
74561,1672
86026,1672
75,1975
13622,1975
25253,1975
39147,1975
51190,1975
62788,1975
74267,1975
75480,1975
87797,1975
61577,1657
49656,814
20642,1467
24250,1467
11589,823
35929,753
85621,756
37811,1975
20415,1599
26391,1599
40686,1975
26956,286
52924,286
73527,1975
61110,1071
49567,758
76,1314
9334,1379
13824,1314
24359,1314
51669,1314
73043,1314
37216,1546
37963,1546
86343,1546
25634,1314
71242,1314
22753,902
82050,1368
84603,1368
21372,1401
59606,1401
34239,1868
10272,240
59877,240
21779,1347
46381,1347
37883,1314
53246,1314
2708,1219
6342,1219
55392,1219
14856,894
27514,1745
65581,1587
10801,1953
23704,1953
36966,1953
49236,1953
61925,1953
74320,1953
85532,1953
40739,1144
77366,486
62503,1314
81087,1579
18533,1239
75301,1314
82070,1314
88119,1314
21162,1673
32255,826
8640,1181
70892,1044
58133,748
44803,464
38601,1555
78510,1300
22208,119
78,791
63868,791
12598,1326
66007,1326
76391,1326
26253,1706
87580,1706
79,1172
13114,1172
25235,1172
38023,1172
51617,1172
62713,1172
75173,1172
87931,1172
45600,123
29662,1479
23428,1496
87300,1531
14230,125
13616,159
2728,1976
15992,1976
27708,1976
40387,1976
51722,1976
64536,1976
77982,1976
78765,197
58192,263
58356,1513
85976,302
86028,1031
74550,793
82,91
60623,1396
13969,91
38623,91
51160,91
3934,340
62822,91
74659,91
87698,91
5358,365
21026,1405
82320,1501
10566,145
73902,1553
66436,1027
23061,309
54449,309
20581,1419
38589,1419
45780,1642
7847,1454
9840,1454
71766,1454
24639,1559
32201,1559
82951,1496
86776,1496
58439,418
69561,444
7368,1651
20570,1651
33663,1651
46145,1651
57207,1651
69721,1651
81782,1651
24501,318
35113,1534
86,305
37582,305
75145,305
29298,1455
43875,396
22814,54
46505,54
71532,54
62283,1402
1991,348
39942,20
53018,1563
64371,1386
5721,396
44012,333
55305,1458
31420,287
33489,54
11886,1613
24355,1613
37407,1613
49340,1613
61123,1613
73146,1613
85655,1613
3856,1674
17618,1674
29415,1674
41171,1674
53739,1674
66605,1674
78247,1674
24821,1291
87,1186
13783,1383
59787,1383
87233,1132
37459,1376
11205,16
75545,16
63182,1877
50016,1802
25749,1368
73344,1368
28970,1518
88,560
51037,1114
12516,1167
63475,1570
88279,1026
75717,237
25832,437
37708,653
89,174
12631,174
46950,94
71364,1597
25234,174
3867,856
16185,856
29519,856
41252,856
53500,856
66458,856
78652,856
38253,174
43590,390
50948,174
246,269
75381,174
86706,45
88811,174
86271,53
57350,1263
39936,351
23623,1337
35738,332
75544,332
92,82
31485,82
62423,82
5540,839
80300,1600
42786,1898
18530,1247
36518,1247
86020,1247
69128,1436
56212,518
507,1655
14259,1655
25306,1655
38918,1655
49913,1655
63796,1655
74830,1655
88337,1655
27519,1294
53282,335
66441,335
79630,408
55643,181
51571,82
2629,1969
15343,1969
27125,1969
40615,1969
52859,1969
65164,1969
76797,1969
14591,1561
20660,1418
26871,286
63497,286
88514,864
75369,516
85311,1652
73350,593
205,1287
47441,1287
95,1880
13513,1880
25845,1880
29704,1880
38343,1880
49943,1880
62690,1880
75305,1880
87680,1880
54727,1971
78203,829
17710,647
3639,1182
41238,1015
66432,684
30299,1880
52120,1431
54136,1431
3751,1963
42011,1679
16334,380
68049,380
79000,1816
66912,1505
85400,1505
9804,1669
23244,1669
34766,1669
44468,1669
46760,1669
59778,1669
72793,1669
85223,1669
82301,660
35882,44
39211,150
7354,1178
21123,1178
32888,1178
44915,1178
57830,1178
70242,1178
82026,1178
50013,150
63131,1206
14871,1243
31483,154
6288,1481
68775,1481
97,1938
13764,1938
25684,1938
38144,1938
51600,1938
63703,1938
75342,1938
88076,1938
5811,1929
18035,1929
30649,1929
43848,1929
55604,1929
67927,1929
80985,1929
84195,126
3921,906
16137,906
30301,906
42456,906
54428,906
67207,906
79651,906
47597,1866
6731,1587
34824,1587
23104,1000
76206,1564
2232,1008
15389,1008
28190,1008
39553,1008
51745,1008
64307,1008
77292,1008
8461,1321
3065,1002
15365,1002
26853,1002
40680,1002
52922,1002
64693,1002
77186,1002
26976,380
12895,1559
65093,1447
20709,1494
57634,387
77750,1440
46468,350
45927,259
51975,239
12418,972
23965,972
36949,972
49087,972
61750,972
73684,972
85912,972
78136,393
22248,1500
39047,1462
78163,1462
51033,1603
38423,34
49850,231
41023,1209
42413,1376
56764,12
45260,1533
85432,37
37517,1556
84101,1418
26780,1503
76007,1577
7617,1598
20678,20
82113,20
17279,1211
26326,770
13597,30
77660,1204
57619,293
20785,18
8258,310
10913,1783
23325,1783
36244,1783
49678,1783
61316,1783
73401,1783
85886,1783
14477,182
3464,1786
15224,1786
28368,1786
40354,1786
53116,1786
65595,1786
77118,1786
15990,86
58168,86
82215,1562
69631,653
28599,969
5546,1493
42459,1493
41344,1230
82767,242
59020,261
10973,986
24208,986
35928,986
49358,986
61789,986
66344,986
73964,986
85986,986
103,1064
13107,1064
25421,1064
38477,1064
51701,1064
56082,1064
63740,1064
76170,1064
87686,1064
70098,1064
83183,1896
70918,1064
51744,1435
82499,1435
11413,39
58379,39
52217,829
65692,1736
39686,569
55074,829
41015,597
63576,1249
6180,128
25963,1551
12376,1871
24922,1871
36104,1871
48895,1871
61098,1871
72958,1871
85937,1871
51304,1551
37959,1285
10786,21
74534,21
3726,1445
79902,1445
4227,1693
16218,1693
30105,1693
41602,1693
55045,1693
67511,1693
79706,1693
44671,808
703,289
27004,280
87709,1551
4020,331
67442,331
33385,237
17547,1505
6297,1740
18630,1740
30333,1740
43200,1740
55762,1740
68597,1740
81662,1740
58609,173
73882,173
85754,406
14163,298
58415,1268
26176,298
39574,1435
42003,1561
73180,306
28168,298
38813,298
52036,1722
39477,800
50193,298
63094,298
76126,298
87144,298
62232,856
76293,1574
81096,1574
61493,897
111,147
25036,1241
9342,1661
23272,1661
34166,1661
46406,1661
58897,1661
72807,1661
85111,1661
32965,31
23847,5
13514,147
41152,1507
58922,1418
11881,1788
23958,1788
36346,1788
48474,1788
61292,1788
73787,1788
86819,1788
26619,147
59828,147
62132,1448
84263,1448
72111,578
38321,147
38888,147
87621,147
62970,1025
13530,1043
1703,870
1721,1951
13583,1951
25046,1951
38865,1951
49929,1951
63239,1951
75689,1951
87056,1951
88647,1951
26173,1765
3801,1653
17195,1653
28595,1653
41568,1653
54965,1653
67500,1653
75093,1653
78360,1653
51045,1224
70930,1224
63108,147
4119,1834
16094,1834
29841,1834
42104,1834
54982,1834
66561,1834
79119,1834
8536,1055
19874,1055
32568,1055
45386,1055
58117,1055
70657,1055
83433,1055
45094,355
75848,147
77328,1227
112,1497
48591,1497
13989,1497
25380,1497
46985,1534
64456,1431
7475,1509
21784,1545
12318,1403
38756,1497
46126,1497
71009,1310
57222,1619
4979,1104
16907,1104
29840,1104
41962,1104
54793,1104
66200,1104
78177,1104
8795,610
82560,1749
20550,514
32905,552
49842,1497
62824,1497
62328,314
78614,1470
11550,1596
22621,368
73711,1353
75964,1497
114,1261
75951,1261
7956,1997
20138,1997
32431,1997
45905,1997
57987,1997
69971,1997
83222,1997
12130,1276
62179,1276
57695,179
22869,322
38416,1261
49969,232
28471,1500
1115,834
12988,834
24973,834
38806,834
51677,834
63666,834
75647,834
88262,834
63339,1261
2856,1781
15162,1781
28051,1781
40831,1781
52485,1781
65611,1781
76894,1781
7794,389
70702,389
82996,1233
85080,263
9849,970
84713,1120
72785,1024
6147,1796
18231,1796
22650,1796
30505,1796
42953,1796
55976,1796
68743,1796
80251,1796
19082,332
46754,332
34089,1405
59790,499
67158,1186
78373,1965
63380,232
81773,232
116,982
14028,982
25972,982
38116,982
51111,982
62626,982
76144,982
87517,982
6727,1858
17838,1858
30640,1858
43987,1858
55414,1858
68860,1858
80265,1858
16030,982
29949,1559
24651,982
86221,982
10956,499
73195,499
118,1241
12819,1241
7905,1809
21107,1809
32806,1809
45204,1809
57658,1809
70152,1809
81723,1809
7996,127
32913,127
57366,127
82059,127
23263,1353
38567,1241
51671,1241
2083,875
14820,875
28389,875
40870,875
52918,875
65640,875
77594,875
62482,1241
2723,1847
15701,1847
27841,1847
40163,1847
52973,1847
64288,1847
76575,1847
31474,398
11796,1513
11899,23
62484,1241
8467,1146
19995,1146
33534,1146
46231,1146
58712,1146
70773,1146
83428,1146
60839,219
74665,1241
87085,1241
26960,146
54858,1561
56763,105
70938,1265
23172,1333
21520,172
16594,30
51224,30
66558,1787
4040,508
4358,1200
78553,1200
54424,1652
20873,1314
42511,1314
19984,1240
28558,553
25187,30
7881,1696
20280,1696
33215,1696
45320,1696
58013,1696
69659,1696
81971,1696
38902,30
3482,167
37358,1584
62931,30
29127,1514
5059,1201
29660,1443
21080,187
47046,1527
75999,30
10322,1561
71218,1561
59339,246
36578,1200
45124,1200
28822,1238
18550,326
51073,256
36328,42
4397,1159
17551,1159
29168,1159
41470,1159
54686,1159
66128,1159
79538,1159
12674,75
14495,278
76698,278
4660,1897
17368,1897
28781,1897
41557,1897
54729,1897
65770,1897
79493,1897
9818,1406
12458,239
73523,239
26683,75
26090,1222
5891,1964
18888,1964
31424,1964
42854,1964
56238,1964
67678,1964
80674,1964
4541,1823
16630,1823
29373,1823
41228,1823
54015,1823
67171,1823
79473,1823
18500,217
80833,1595
32884,1226
58876,1374
86958,359
75451,75
50914,46
8738,1907
20455,1907
33879,1907
45756,1907
57367,1907
69884,1907
81687,1907
9739,1585
33991,1757
72301,925
22806,1624
47198,1132
85135,1110
10476,1516
57730,1516
20216,26
59796,26
84795,1347
78000,1270
8836,1223
25092,252
87216,252
28382,351
59142,1347
50467,1208
3659,1311
67099,385
41292,352
28795,1260
16335,1261
45541,19
69484,1226
83040,1446
83516,1582
84295,1341
46908,1298
84440,341
11143,1889
23872,1889
36497,1889
49728,1889
62013,1889
74142,1889
85689,1889
11301,1516
61392,1577
12123,1650
23852,1650
36933,1650
48302,1650
61348,1650
73049,1650
85956,1650
40721,182
47008,182
72237,885
84554,890
60200,611
128,1218
75754,1218
1110,273
39225,273
76214,273
83480,24
39871,1304
43533,1335
9777,1450
24273,162
3529,1057
15053,1057
27907,1057
40484,1057
52510,1057
64841,1057
77019,1057
5753,1114
18026,1114
31363,1114
43256,1114
56868,1114
68106,1114
81233,1114
54190,189
57714,115
81917,1284
22261,63
10793,376
88315,215
35775,1490
27901,1467
66437,163
43580,1338
32178,222
8520,1246
71978,373
74155,1205
54614,1193
66828,1865
42396,615
45945,1515
50658,203
23067,170
83820,170
929,840
13612,840
25056,840
37533,840
51335,840
63969,840
75316,840
87371,840
13863,46
74933,46
38632,1390
75320,366
3117,1829
15866,1829
27778,1829
40522,1829
52941,1829
64461,1829
77795,1829
77309,75
27225,1231
5511,1579
44139,1434
6677,1802
18189,1802
30639,1802
44160,1802
56102,1802
67937,1802
79996,1802
53303,1217
44084,241
19997,1368
58182,1457
69632,1231
72675,1536
73859,121
40787,160
62569,279
5386,519
68845,519
4603,1812
16341,1812
29155,1812
42466,1812
54617,1812
65914,1812
78923,1812
81714,1185
70272,577
36600,1346
12966,199
76264,199
75833,96
34164,1557
25190,199
87962,199
75962,215
80498,1383
34020,1521
35103,235
22065,190
86858,1480
12060,1855
24426,1855
36562,1855
49644,1855
61395,1855
73942,1855
86199,1855
9024,1512
88298,1581
21532,109
69390,1375
33519,1084
47238,520
88292,250
25598,1556
69269,1458
33957,93
16405,243
38829,243
51075,542
6867,1285
85557,1448
1702,736
50373,736
50120,736
64099,1112
75112,1960
1181,1424
26446,176
66520,1329
77712,1251
54489,1288
51283,176
37880,1529
30328,361
74635,1556
60622,29
64631,1544
29325,61
18866,51
81544,1523
9786,322
47235,306
11195,1706
24264,1706
36706,1706
49175,1706
60835,1706
74104,1706
85494,1706
73343,1399
11821,1940
23509,1940
35823,1940
49108,1940
61601,1940
73383,1940
86445,1940
86534,176
61369,37
139,1814
12791,1814
26343,1814
37584,1814
44607,1814
49993,1814
63934,1814
75405,1814
88162,1814
57916,1884
32141,1240
52270,1240
58095,1814
7986,1172
81702,960
45814,1157
69567,1990
33424,415
19663,572
81952,1814
5100,1766
17409,1766
29338,1766
41610,1766
54835,1766
66831,1766
78470,1766
13453,142
1229,394
1667,1248
39026,319
8663,1219
52693,1294
14902,13
64506,381
4842,1640
16410,1640
28977,1640
41530,1640
54177,1640
66915,1640
79865,1640
53792,352
66342,254
5162,1238
33544,375
20004,388
44954,329
7864,1282
35446,1220
21808,277
84862,299
46974,327
59036,364
61092,25
60650,48
52774,13
16706,1529
5734,59
30360,271
24363,1290
50426,234
64787,1240
9672,1354
142,45
54497,45
74981,1457
39217,6
65676,6
51448,1144
62886,1165
87340,1908
12845,1415
58510,1415
26827,1776
9865,838
22451,838
35112,838
47882,838
58779,838
72917,838
83737,838
847,1194
14165,1194
25656,1194
37922,1194
50631,1194
63541,1194
75016,1194
75137,1194
87881,1194
46947,364
11057,1496
26826,96
5098,1864
17793,1864
28778,1864
41057,1864
54820,1864
66287,1864
79784,1864
66680,45
28834,37
5785,175
5814,1034
18242,1034
31275,1034
43243,1034
56657,1034
68705,1034
80541,1034
43873,356
25513,1318
49621,1318
75695,1318
31428,77
146,1687
12731,1687
26387,1687
37680,1687
50331,1687
62238,1687
75899,1687
87859,1687
9859,1298
36845,364
79794,1393
19008,382
7108,1832
18843,1832
30869,1832
42955,1832
55502,1832
68415,1832
81306,1832
12999,1885
51122,1885
88617,1885
887,906
50613,906
13268,1308
58965,1308
62904,1308
23909,455
1121,330
68706,330
80258,588
21310,193
75909,193
45589,916
8245,1697
3573,1818
16189,1818
28959,1818
42307,1818
54588,1818
67333,1818
79186,1818
82524,1579
6893,1283
57006,1283
69784,1381
32436,724
52501,1474
84812,1255
52156,1270
44382,301
72672,1211
150,955
12638,955
25997,955
37502,955
50836,955
63330,955
75373,955
88463,955
2383,1785
14519,1785
27562,1785
40553,1785
52232,1785
64202,1785
77503,1785
69816,1550
5499,1071
17878,1071
30658,1071
43194,1071
55781,1071
67865,1071
71193,1071
80884,1071
35241,575
42566,1296
71303,1071
59949,966
50815,1379
78630,180
22003,283
86995,113
42822,128
72523,1420
73475,97
74689,1379
4202,277
66853,277
15422,1266
11915,1745
23500,1745
35913,1745
49378,1745
61652,1745
73806,1745
86757,1745
9104,1876
21897,1876
35334,1876
46394,1876
59207,1876
59881,1876
72465,1876
83540,1876
4599,1129
17805,1129
29486,1129
41137,1129
54258,1129
66403,1129
79234,1129
86702,69
51966,1244
4486,78
76672,1517
41781,1423
4822,1085
16947,1085
29544,1085
42397,1085
48950,1085
54683,1085
65992,1085
78507,1085
19666,127
26331,127
33168,861
14815,1375
32589,1375
40181,1168
27137,384
67716,384
43982,382
81114,1587
84592,1370
313,1350
38750,1350
43385,1350
75091,1350
60926,1472
77294,1382
3272,51
34610,51
53389,1223
65461,1223
44602,1492
52285,1727
40204,804
15000,713
28345,697
55026,106
41420,1460
28839,75
52737,75
40994,480
65405,1236
71610,206
84136,328
11047,1059
24238,1059
36783,1059
49503,1059
56648,1059
61835,1059
73169,1059
86208,1059
25806,268
13660,1409
87894,1409
65277,1537
86473,341
79798,1328
81001,74
50606,1409
5949,1123
997,21
33453,140
1920,1370
39886,1426
39071,1429
28006,1296
5440,1335
11862,880
21573,911
16514,418
43799,617
165,1691
12468,1691
26703,1691
27504,1691
37704,1691
50789,1691
64038,1691
75656,1691
87562,1691
167,1722
13819,1722
25160,1722
37732,1722
51193,1722
62966,1722
75583,1722
87591,1722
84438,271
5283,1932
17758,1932
28913,1932
42262,1932
