tran_id,bene_acct
83997,789
68361,789
23749,789
44489,789
55161,789
34,1168
14174,1962
37687,1962
65682,1962
66482,1962
78137,1962
7779,1962
9335,1962
26564,383
18531,383
56300,383
28485,602
14841,602
40265,602
53738,602
20734,602
52953,602
37694,1766
26329,1766
5539,1766
18867,1766
31408,1766
42846,1766
55659,1766
69103,1766
81325,1766
51610,575
87855,575
63121,575
37940,575
51643,1849
58618,1849
48422,1849
63532,1034
74836,1991
51229,1991
62772,1991
65256,1991
64259,1991
14953,1991
51854,1991
56912,1991
6459,1991
82219,1991
8167,1991
76379,550
59902,550
87658,550
63549,550
25436,1995
109,1995
25991,1995
39390,1995
52816,1995
39546,1995
2717,1995
3300,1995
68940,1995
81245,1995
30403,1995
83341,1995
23173,1995
9290,1995
49688,1995
42365,1476
26634,461
88051,461
2975,105
14650,105
26974,105
39892,105
52648,105
64170,105
76976,105
14231,1861
967,1861
14004,1861
26107,1861
39302,1861
51064,1861
62550,1861
76355,1861
88661,1861
3413,1861
14666,1861
28069,1861
40914,1861
53206,1861
65177,1861
77881,1861
3767,1861
41988,1861
79914,1861
37525,1165
40150,759
82813,759
17419,759
24007,759
70292,759
80357,911
26421,1965
3430,1965
16771,1965
32337,1965
46069,1965
69346,1965
57398,1965
20347,1965
40,1907
62792,1907
40815,1907
59721,951
25653,1227
87634,1227
4048,1227
17714,1227
29575,1227
41891,1227
54444,1227
66357,1227
79201,1227
41,662
87809,662
26764,662
12669,662
39431,662
63537,662
74684,662
23966,662
38778,662
51632,662
48633,1486
18918,619
18323,693
51557,693
62945,693
75600,693
1344,1718
63957,1718
4457,1718
17155,1718
28953,1718
41034,1718
54799,1718
66525,1718
78777,1718
44075,1718
20214,1718
58046,1718
36429,1718
63739,1925
40363,1925
81625,1925
34027,1925
34787,1925
39104,932
87486,932
38894,932
12013,932
23920,932
36598,932
48531,932
61536,932
73193,932
85452,932
43240,1175
70638,1883
44886,1883
10790,1883
24778,1883
37156,1883
49046,1883
61291,1883
72963,1883
86923,1883
24275,1883
1178,550
35598,550
25479,756
51051,756
12965,756
50460,756
63026,756
12951,756
51238,756
88293,756
1536,756
39159,756
75715,756
3446,756
38042,756
62959,1133
83485,1133
77485,976
17849,632
5928,632
55883,632
69288,632
81138,632
31659,632
44212,632
23666,518
49680,518
84466,1208
1078,973
13634,973
25518,973
38947,973
49884,973
62806,973
75744,973
86964,973
19271,401
81585,401
7094,401
68548,401
80062,401
47,1530
13556,1530
26775,1530
38386,1530
51546,1530
64053,1530
75536,1530
87612,1530
51527,1530
14696,1530
17185,1530
54918,1530
78660,1530
68984,1530
48,312
13557,312
26776,312
38387,312
51547,312
64054,312
75537,312
87613,312
18641,312
84995,312
23939,312
50324,1997
28359,1997
39363,1997
64853,1997
39360,1997
52058,1997
78797,1997
41943,1997
4493,1997
16817,1997
68843,1997
6117,1997
57345,1997
57757,1997
20808,1997
83191,1997
81753,1997
8652,1997
20601,1997
32497,1997
44815,1997
58369,1997
70690,1997
81787,1997
9274,1997
85606,1997
36141,1997
37291,1997
6797,1789
42054,688
29116,688
31158,616
42956,616
69615,557
83059,557
58175,557
45191,557
8430,557
33003,557
21319,557
87934,493
134,493
39309,493
75485,493
26729,493
14214,493
62969,493
38954,493
50177,493
24460,1957
70470,1957
48083,1957
61240,1957
53418,1185
26787,1741
62333,1741
27854,1741
9547,1741
21767,1741
34650,1741
46636,1741
58813,1741
71976,1741
84918,1741
53,252
13354,252
25268,252
38702,252
49888,252
62493,252
76417,252
87596,252
53753,252
19731,445
45186,744
228,744
12768,744
25500,744
33482,744
38048,744
50540,744
62937,744
75920,744
88644,744
57230,744
8339,744
70234,744
19983,744
82762,744
55322,543
43461,543
48037,543
54,250
37961,250
74720,250
8621,250
20235,250
33266,250
45827,250
58248,250
70789,250
82740,250
13036,33
50483,33
88280,33
10919,33
23970,33
36729,33
49824,33
61422,33
73235,33
86279,33
12034,33
24179,33
37136,33
49283,33
61472,33
73165,33
85678,33
7868,1905
11747,1905
24088,1905
37288,1905
49513,1905
61740,1905
73931,1905
86481,1905
63105,1982
25005,1982
64830,1982
66922,1982
67886,1982
21117,1982
47021,1982
73710,1982
49062,1982
38994,662
28740,625
81700,625
56,638
12579,638
26297,638
38987,638
42657,638
50567,638
62893,638
75465,638
87588,638
29585,638
16649,638
57,655
13085,655
25124,655
37928,655
50313,655
54423,655
63462,655
74923,655
87023,655
67403,780
55057,780
42522,780
79883,620
67096,620
53653,620
55393,620
59,1763
13043,1763
25741,1763
39184,1763
51665,1763
62910,1763
74661,1763
87850,1763
38557,1763
29770,1763
19193,1763
7237,1763
19818,1763
32761,1763
45805,1763
57153,1763
70170,1763
82402,1763
70017,942
54472,673
4318,673
25568,673
78764,673
28926,673
66643,673
41626,673
17333,673
60947,673
13258,615
88144,615
66370,996
63,1844
50093,1844
54406,1844
35111,1844
6080,584
18678,584
30799,584
42889,584
56072,584
58203,584
68930,584
81475,584
12721,1626
62314,1626
25374,1626
88698,1626
26443,1626
67647,1626
20707,1626
82892,1626
20526,1626
73178,1626
26366,1976
87224,1976
54369,1976
53628,1976
68096,1976
18934,1976
72867,1976
13012,106
74622,106
26137,106
1366,106
75072,106
7593,106
74604,106
62462,1564
67049,1564
50795,1540
1962,1540
65707,1540
54927,1540
59571,1540
65,1694
21958,1694
68247,1694
84194,1694
37538,1308
51703,142
63067,1502
43168,1502
75052,1980
37868,1980
3026,1980
1890,1980
76854,1980
51927,1980
44804,1980
84670,1980
10002,1980
48741,1980
86962,1837
25673,1837
66,206
14129,206
25034,206
37995,206
50474,206
62649,206
75650,206
87535,206
27940,206
24191,206
73007,581
31509,581
60921,581
29010,1310
68,1005
13902,1005
25953,1005
38436,1005
50510,1005
62310,1005
75224,1005
87624,1005
3658,1005
17037,1005
28862,1005
41058,1005
54611,1005
67102,1005
79039,1005
55210,1005
26994,1739
48918,1739
4969,1511
84647,1511
11464,1511
77423,841
87380,1748
65373,1748
9285,1748
21799,1748
35595,1748
46507,1748
58820,1748
71221,1748
84387,1748
11388,1748
3090,250
77033,1988
51766,1988
19537,1988
81162,1988
43986,1988
9421,1988
21652,1988
35016,1988
47309,1988
60556,1988
71310,1988
85006,1988
46710,1988
48356,1988
11772,1988
70,655
87820,655
6158,655
38631,655
51261,655
18962,655
62395,655
25876,655
76467,655
14286,655
81293,679
55500,679
69085,679
68642,679
17495,1870
50506,1992
51286,1992
26003,1992
15480,1992
39335,1992
81567,1992
6351,1992
18870,1992
31171,1992
44376,1992
55765,1992
67756,1992
81298,1992
46003,1992
69719,1992
82471,1992
21965,1992
82024,1424
50336,1870
50539,1870
39979,1870
73,1612
62835,1612
65404,1612
5745,1612
18727,1612
31938,1612
44263,1612
55421,1612
68323,1612
81365,1612
68910,1612
24121,1612
35971,1612
69676,1773
12410,1773
79766,1589
83401,1589
9639,1589
74,267
37741,267
75707,267
87551,267
85259,267
13397,12
51243,12
87751,12
53107,12
7758,12
20684,12
32929,12
45155,12
57539,12
71013,12
82252,12
68530,1619
45054,1619
11427,1619
24673,1619
36189,1619
48447,1619
61780,1619
74561,1619
86026,1619
75,743
13622,743
25253,743
39147,743
51190,743
62788,743
74267,743
75480,743
87797,743
61577,743
49656,743
20642,743
24250,743
11589,743
35929,743
85621,743
37811,454
20415,454
26391,454
40686,589
26956,589
52924,589
73527,520
61110,520
49567,520
76,150
9334,150
13824,164
24359,772
51669,772
73043,772
37216,772
37963,772
86343,772
25634,689
71242,689
22753,689
82050,689
84603,689
21372,689
59606,689
34239,689
10272,689
59877,689
21779,689
46381,689
37883,751
53246,751
2708,751
6342,751
55392,751
14856,751
27514,751
65581,751
10801,751
23704,751
36966,751
49236,751
61925,751
74320,751
85532,751
40739,751
77366,751
62503,1194
81087,1194
18533,1194
75301,217
82070,549
88119,549
21162,549
32255,549
8640,549
70892,549
58133,549
44803,549
38601,1850
78510,1850
22208,1850
78,758
63868,758
12598,758
66007,758
76391,758
26253,758
87580,758
79,1051
13114,1051
25235,1051
38023,1051
51617,1051
62713,1051
75173,1051
87931,1051
45600,1861
29662,259
23428,259
87300,1130
14230,1721
13616,1721
2728,1721
15992,1721
27708,1721
40387,1721
51722,1721
64536,1721
77982,1721
78765,1721
58192,1721
58356,1721
85976,1721
86028,775
74550,775
82,898
60623,898
13969,1998
38623,1695
51160,971
3934,971
62822,1430
74659,1061
87698,1762
5358,1762
21026,1762
82320,1762
10566,1762
73902,1762
66436,438
23061,438
54449,438
20581,523
38589,523
45780,523
7847,523
9840,523
71766,523
24639,523
32201,523
82951,523
86776,523
58439,523
69561,523
7368,1599
20570,1599
33663,1599
46145,1599
57207,1599
69721,1599
81782,1599
24501,1496
35113,1170
86,1802
37582,1802
75145,1802
29298,1802
43875,1802
22814,1802
46505,1802
71532,1802
62283,1996
1991,1996
39942,1996
53018,1996
64371,1996
5721,1996
44012,1996
55305,1996
31420,1996
33489,1996
11886,1996
24355,1996
37407,1996
49340,1996
61123,1996
73146,1996
85655,1996
3856,1459
17618,1459
29415,1459
41171,1459
53739,1459
66605,1459
78247,1459
24821,1459
87,467
13783,467
59787,467
87233,467
37459,467
11205,467
75545,467
63182,467
50016,467
25749,467
73344,467
28970,1900
88,508
51037,508
12516,508
63475,508
88279,508
75717,508
25832,508
37708,508
89,1221
12631,1510
46950,1510
71364,1510
25234,303
3867,303
16185,303
29519,303
41252,303
53500,303
66458,303
78652,303
38253,1497
43590,1497
50948,1499
246,1499
75381,1195
86706,1195
88811,848
86271,848
57350,848
39936,1930
23623,1930
35738,427
75544,427
92,498
31485,498
62423,498
5540,498
80300,498
42786,498
18530,498
36518,498
86020,498
69128,498
56212,498
507,438
14259,438
25306,438
38918,438
49913,438
63796,438
74830,438
88337,438
27519,438
53282,438
66441,438
79630,438
55643,1359
51571,863
2629,863
15343,863
27125,863
40615,863
52859,863
65164,863
76797,863
14591,863
20660,863
26871,703
63497,703
88514,703
75369,703
85311,403
73350,403
205,757
47441,757
95,700
13513,700
25845,700
29704,700
38343,700
49943,700
62690,700
75305,700
87680,700
54727,700
78203,700
17710,700
3639,700
41238,700
66432,700
30299,441
52120,441
54136,441
3751,441
42011,441
16334,441
68049,441
79000,441
66912,441
85400,441
9804,669
23244,669
34766,669
44468,669
46760,669
59778,669
72793,669
85223,669
82301,450
35882,937
39211,1193
7354,1193
21123,1193
32888,1193
44915,1193
57830,1193
70242,1193
82026,1193
50013,1365
63131,1365
14871,1365
31483,1365
6288,1365
68775,1365
97,382
13764,382
25684,382
38144,382
51600,382
63703,382
75342,382
88076,382
5811,382
18035,382
30649,382
43848,382
55604,382
67927,382
80985,382
84195,382
3921,635
16137,635
30301,635
42456,635
54428,635
67207,635
79651,635
47597,613
6731,613
34824,613
23104,613
76206,1360
2232,1360
15389,1360
28190,1360
39553,1360
51745,1360
64307,1360
77292,1360
8461,1478
3065,1472
15365,1472
26853,1472
40680,1472
52922,1472
64693,1472
77186,1472
26976,1138
12895,36
65093,36
20709,36
57634,36
77750,1698
46468,1698
45927,1782
51975,1010
12418,1780
23965,1780
36949,1780
49087,1780
61750,1780
73684,1780
85912,1780
78136,1539
22248,1539
39047,742
78163,742
51033,742
38423,1983
49850,1983
41023,1983
42413,1983
56764,1983
45260,1983
85432,1983
37517,947
84101,947
26780,292
76007,292
7617,292
20678,292
82113,292
17279,445
26326,536
13597,1971
77660,1971
57619,1971
20785,1971
8258,1971
10913,1971
23325,1971
36244,1971
49678,1971
61316,1971
73401,1971
85886,1971
14477,1856
3464,1856
15224,1856
28368,1856
40354,1856
53116,1856
65595,1856
77118,1856
15990,448
58168,448
82215,448
69631,448
28599,493
5546,493
42459,493
41344,1270
82767,1270
59020,1270
10973,459
24208,459
35928,459
49358,459
61789,459
66344,459
73964,459
85986,459
103,672
13107,672
25421,672
38477,672
51701,672
56082,672
63740,672
76170,672
87686,672
70098,738
83183,738
70918,491
51744,491
82499,491
11413,491
58379,491
52217,531
65692,531
39686,531
55074,691
41015,733
63576,922
6180,922
25963,1054
12376,1054
24922,1054
36104,1054
48895,1054
61098,1054
72958,1054
85937,1054
51304,1320
37959,1320
10786,1320
74534,1320
3726,1320
79902,1320
4227,1320
16218,1320
30105,1320
41602,1320
55045,1320
67511,1320
79706,1320
44671,1320
703,1920
27004,1920
87709,1706
4020,1706
67442,1706
33385,1706
17547,432
6297,432
18630,432
30333,432
43200,432
55762,432
68597,432
81662,432
58609,432
73882,432
85754,432
14163,867
58415,867
26176,1325
39574,1325
42003,1325
73180,1325
28168,416
38813,416
52036,416
39477,416
50193,1582
63094,1924
76126,1591
87144,812
62232,557
76293,557
81096,557
61493,574
111,1838
25036,1838
9342,1838
23272,1838
34166,1838
46406,1838
58897,1838
72807,1838
85111,1838
32965,1838
23847,1838
13514,1651
41152,1651
58922,1651
11881,1651
23958,1651
36346,1651
48474,1651
61292,1651
73787,1651
86819,1651
26619,736
59828,736
62132,736
84263,736
72111,736
38321,807
38888,653
87621,653
62970,653
13530,653
1703,653
1721,653
13583,653
25046,653
38865,653
49929,653
63239,653
75689,653
87056,653
88647,653
26173,653
3801,653
17195,653
28595,653
41568,653
54965,653
67500,653
75093,653
78360,653
51045,653
70930,653
63108,989
4119,989
16094,989
29841,989
42104,989
54982,989
66561,989
79119,989
8536,989
19874,989
32568,989
45386,989
58117,989
70657,989
83433,989
45094,989
75848,1223
77328,1223
112,600
48591,600
13989,1657
25380,1937
46985,1937
64456,1937
7475,1937
21784,1937
12318,1937
38756,575
46126,575
71009,575
57222,575
4979,575
16907,575
29840,575
41962,575
54793,575
66200,575
78177,575
8795,575
82560,575
20550,575
32905,575
49842,1301
62824,1880
62328,1880
78614,1880
11550,1880
22621,1880
73711,1880
75964,1989
114,1244
75951,1244
7956,1244
20138,1244
32431,1244
45905,1244
57987,1244
69971,1244
83222,1244
12130,1244
62179,1244
57695,845
22869,845
38416,1683
49969,1683
28471,1683
1115,1338
12988,1338
24973,1338
38806,1338
51677,1338
63666,1338
75647,1338
88262,1338
63339,1522
2856,1522
15162,1522
28051,1522
40831,1522
52485,1522
65611,1522
76894,1522
7794,1522
70702,1522
82996,1522
85080,1522
9849,773
84713,773
72785,773
6147,773
18231,773
22650,773
30505,773
42953,773
55976,773
68743,773
80251,773
19082,773
46754,773
34089,773
59790,773
67158,407
78373,407
63380,728
81773,728
116,1639
14028,1639
25972,1639
38116,1639
51111,1639
62626,1639
76144,1639
87517,1639
6727,1639
17838,1639
30640,1639
43987,1639
55414,1639
68860,1639
80265,1639
16030,490
29949,490
24651,528
86221,528
10956,528
73195,528
118,65
12819,362
7905,362
21107,362
32806,362
45204,362
57658,362
70152,362
81723,362
7996,362
32913,362
57366,362
82059,362
23263,362
38567,802
51671,1006
2083,1006
14820,1006
28389,1006
40870,1006
52918,1006
65640,1006
77594,1006
62482,1196
2723,1196
15701,1196
27841,1196
40163,1196
52973,1196
64288,1196
76575,1196
31474,1196
11796,1196
11899,1196
62484,1838
8467,1838
19995,1838
33534,1838
46231,1838
58712,1838
70773,1838
83428,1838
60839,1838
74665,1320
87085,1989
26960,1989
54858,1989
56763,1989
70938,1989
23172,1989
21520,1989
16594,532
51224,532
66558,532
4040,532
4358,532
78553,532
54424,532
20873,532
42511,532
19984,532
28558,532
25187,1534
7881,1534
20280,1534
33215,1534
45320,1534
58013,1534
69659,1534
81971,1534
38902,1136
3482,1136
37358,1136
62931,47
29127,47
5059,47
29660,47
21080,47
47046,47
75999,1999
10322,1999
71218,1999
59339,1999
36578,527
45124,527
28822,1906
18550,1906
51073,24
36328,1571
4397,1058
17551,1058
29168,1058
41470,1058
54686,1058
66128,1058
79538,1058
12674,939
14495,939
76698,939
4660,939
17368,939
28781,939
41557,939
54729,939
65770,939
79493,939
9818,939
12458,939
73523,939
26683,1644
26090,1644
5891,1644
18888,1644
31424,1644
42854,1644
56238,1644
67678,1644
80674,1644
4541,1972
16630,1972
29373,1972
41228,1972
54015,1972
67171,1972
79473,1972
18500,1972
80833,1972
32884,1972
58876,1972
86958,1972
75451,1604
50914,1604
8738,1604
20455,1604
33879,1604
45756,1604
57367,1604
69884,1604
81687,1604
9739,1604
33991,742
72301,742
22806,742
47198,742
85135,742
10476,742
57730,742
20216,742
59796,742
84795,742
78000,1590
8836,1590
25092,172
87216,172
28382,172
59142,172
50467,1999
3659,1999
67099,1999
41292,1999
28795,1999
16335,1999
45541,1999
69484,1999
83040,1999
83516,1999
84295,1999
46908,1999
84440,1999
11143,1999
23872,1999
36497,1999
49728,1999
62013,1999
74142,1999
85689,1999
11301,1999
61392,1999
12123,1999
23852,1999
36933,1999
48302,1999
61348,1999
73049,1999
85956,1999
40721,497
47008,497
72237,497
84554,497
60200,497
128,1548
75754,1548
1110,1548
39225,1548
76214,1548
83480,1548
39871,1686
43533,1686
9777,1686
24273,1686
3529,1006
15053,1006
27907,1006
40484,1006
52510,1006
64841,1006
77019,1006
5753,1006
18026,1006
31363,1006
43256,1006
56868,1006
68106,1006
81233,1006
54190,1704
57714,1704
81917,1704
22261,1704
10793,1704
88315,1311
35775,1311
27901,1978
66437,1978
43580,1978
32178,1978
8520,1978
71978,1978
74155,1978
54614,422
66828,422
42396,422
45945,619
50658,129
23067,129
83820,129
929,850
13612,850
25056,850
37533,850
51335,850
63969,850
75316,850
87371,850
13863,1048
74933,1048
38632,1048
75320,1048
3117,1048
15866,1048
27778,1048
40522,1048
52941,1048
64461,1048
77795,1048
77309,1048
27225,1048
5511,1048
44139,1048
6677,1048
18189,1048
30639,1048
44160,1048
56102,1048
67937,1048
79996,1048
53303,1970
44084,1970
19997,1970
58182,1970
69632,1970
72675,1970
73859,1970
40787,1545
62569,1550
5386,754
68845,754
4603,744
16341,744
29155,744
42466,744
54617,744
65914,744
78923,744
81714,744
70272,744
36600,1343
12966,1496
76264,1496
75833,1496
34164,1496
25190,1594
87962,1594
75962,1594
80498,1594
34020,1594
35103,1594
22065,1594
86858,1594
12060,1594
24426,1594
36562,1594
49644,1594
61395,1594
73942,1594
86199,1594
9024,295
88298,1433
21532,1433
69390,1433
33519,728
47238,438
88292,1733
25598,1733
69269,1733
33957,1733
16405,742
38829,742
51075,742
6867,1423
85557,1423
1702,589
50373,589
50120,779
64099,779
75112,779
1181,1882
26446,212
66520,212
77712,1645
54489,1645
51283,1799
37880,1799
30328,1799
74635,1986
60622,1986
64631,1986
29325,1986
18866,1986
81544,1986
9786,1986
47235,1986
11195,1986
24264,1986
36706,1986
49175,1986
60835,1986
74104,1986
85494,1986
73343,1986
11821,1986
23509,1986
35823,1986
49108,1986
61601,1986
73383,1986
86445,1986
86534,1986
61369,1986
139,476
12791,476
26343,476
37584,476
44607,476
49993,476
63934,476
75405,476
88162,476
57916,476
32141,476
52270,476
58095,572
7986,572
81702,572
45814,572
69567,572
33424,572
19663,572
81952,402
5100,267
17409,267
29338,267
41610,267
54835,267
66831,267
78470,267
13453,1998
1229,1998
1667,1998
39026,1998
8663,1998
52693,1998
14902,1998
64506,1998
4842,1998
16410,1998
28977,1998
41530,1998
54177,1998
66915,1998
79865,1998
53792,1998
66342,1998
5162,1998
33544,1998
20004,1998
44954,1998
7864,1998
35446,1998
21808,1998
84862,1998
46974,1998
59036,1998
61092,1998
60650,1998
52774,1952
16706,1952
5734,1952
30360,1952
24363,1952
50426,1052
64787,1052
9672,1052
142,615
54497,615
74981,615
39217,615
65676,615
51448,615
62886,615
87340,615
12845,615
58510,615
26827,615
9865,615
22451,615
35112,615
47882,615
58779,615
72917,615
83737,615
847,672
14165,672
25656,672
37922,672
50631,672
63541,672
75016,672
75137,672
87881,672
46947,1043
11057,1043
26826,1523
5098,1523
17793,1523
28778,1523
41057,1523
54820,1523
66287,1523
79784,1523
66680,373
28834,373
5785,373
5814,373
18242,373
31275,373
43243,373
56657,373
68705,373
80541,373
43873,373
25513,721
49621,721
75695,721
31428,1900
146,107
12731,107
26387,107
37680,107
50331,107
62238,107
75899,107
87859,107
9859,107
36845,107
79794,1455
19008,1455
7108,1455
18843,1455
30869,1455
42955,1455
55502,1455
68415,1455
81306,1455
12999,521
51122,521
88617,521
887,614
50613,614
13268,614
58965,614
62904,614
23909,560
1121,659
68706,659
80258,659
21310,667
75909,667
45589,667
8245,667
3573,667
16189,667
28959,667
42307,667
54588,667
67333,667
79186,667
82524,667
6893,667
57006,667
69784,667
32436,667
52501,1424
84812,1424
52156,1716
44382,1648
72672,1648
150,178
12638,178
25997,178
37502,178
50836,178
63330,178
75373,178
88463,178
2383,178
14519,178
27562,178
40553,178
52232,178
64202,178
77503,178
69816,178
5499,424
17878,424
30658,424
43194,424
55781,424
67865,424
71193,424
80884,424
35241,424
42566,1675
71303,479
59949,479
50815,1991
78630,1991
22003,1991
86995,1688
42822,1688
72523,1688
73475,1688
74689,979
4202,979
66853,979
15422,90
11915,90
23500,90
35913,90
49378,90
61652,90
73806,90
86757,90
9104,552
21897,552
35334,552
46394,552
59207,552
59881,552
72465,552
83540,552
4599,353
17805,353
29486,353
41137,353
54258,353
66403,353
79234,353
86702,1298
51966,1802
4486,1544
76672,802
41781,802
4822,422
16947,422
29544,422
42397,422
48950,422
54683,422
65992,422
78507,422
19666,782
26331,782
33168,782
14815,626
32589,626
40181,704
27137,704
67716,704
43982,699
81114,699
84592,1214
313,539
38750,539
43385,539
75091,539
60926,1884
77294,680
3272,680
34610,680
53389,680
65461,680
44602,680
52285,680
40204,680
15000,680
28345,680
55026,1671
41420,1671
28839,686
52737,686
40994,686
65405,1294
71610,1294
84136,1294
11047,683
24238,683
36783,683
49503,683
56648,683
61835,683
73169,683
86208,683
25806,1317
13660,1959
87894,1959
65277,1959
86473,1959
79798,5
81001,5
50606,1130
5949,1130
997,1130
33453,1130
1920,1130
39886,1130
39071,1130
28006,1130
5440,1130
11862,1130
21573,1130
16514,1130
43799,1130
165,446
12468,446
26703,446
27504,446
37704,446
50789,446
64038,446
75656,446
87562,446
167,920
13819,920
25160,920
37732,920
51193,920
62966,920
75583,920
87591,920
84438,920
5283,920
17758,920
28913,920
42262,920
53602,920
66877,920
79214,920
72256,1894
81269,269
71692,269
37033,269
76635,1014
41444,1216
62973,1820
572,1820
13388,1820
26463,1820
39253,1820
51130,1820
62660,1820
75294,1820
88795,1820
52589,1820
81314,1820
70960,1820
47950,1820
22033,502
42085,502
76581,779
2650,779
14935,779
27395,779
64627,779
39374,779
52077,779
27235,491
173,333
13639,333
26334,333
37455,333
50397,333
63808,333
75547,333
87717,333
4529,333
16829,333
29190,333
41164,333
54791,333
66411,333
79752,333
37189,333
42814,512
31783,512
66095,892
5881,224
58637,224
1574,804
13310,804
26834,804
38255,804
50928,804
63446,804
74690,804
88180,804
3512,804
15272,804
27685,804
39489,804
52266,804
65661,804
77014,804
40980,1843
34830,1843
178,1530
12804,1530
25924,1530
38827,1530
50005,1530
62563,1530
75479,1530
87106,1530
40923,606
28108,606
2577,606
24840,606
14487,606
30651,606
77543,606
