tran_id,bene_branch_id
62513,1
199,1
12786,1
26223,1
38703,1
51639,1
62669,1
76424,1
88644,1
27810,1
50405,1
76162,1
53206,1
14320,1
62905,1
8623,1
20655,1
32215,1
46279,1
57734,1
62306,1
70798,1
82671,1
26014,1
35666,1
50169,1
38098,1
17292,1
54989,1
41803,1
7448,1
20084,1
33218,1
46002,1
58152,1
69653,1
81862,1
35050,1
16785,1
13210,1
3657,1
17232,1
29669,1
41377,1
54293,1
67096,1
79657,1
24791,1
21628,1
72396,1
59465,1
8302,1
19655,1
33092,1
45186,1
47369,1
58623,1
70130,1
81689,1
9267,1
83988,1
35389,1
3352,1
15354,1
26842,1
39900,1
53189,1
64398,1
77578,1
77947,1
52114,1
10359,1
22000,1
34775,1
47714,1
60013,1
64378,1
71325,1
83641,1
14116,1
14835,1
2510,1
21271,1
77565,1
65430,1
28172,1
40845,1
54257,1
52849,1
33540,1
44609,1
76422,1
51586,1
2149,1
64803,1
70701,1
3859,1
4146,1
16393,1
85473,1
44136,1
33419,1
45195,1
58614,1
59558,1
11399,1
73774,1
37137,1
39248,1
38817,1
43104,1
6981,1
61200,1
21225,1
63224,1
85438,1
63965,1
50261,1
52401,1
65933,1
2321,1
45,1
13320,1
26050,1
39023,1
51562,1
63371,1
75739,1
88372,1
263,1
62742,1
62870,1
17979,1
46809,1
46,1
14269,1
50560,1
12491,1
50105,1
26820,1
50431,1
88067,1
62275,1
38170,1
76024,1
2298,1
38561,1
47,1
13376,1
26759,1
38442,1
51072,1
63639,1
75151,1
88177,1
8619,1
944,1
15620,1
17409,1
4333,1
11118,1
59900,1
19276,1
21519,1
48,1
51671,1
50166,1
63748,1
75965,1
73688,1
78353,1
103,1
13079,1
26463,1
38742,1
49947,1
62351,1
75867,1
87019,1
76848,1
74353,1
25063,1
66764,1
42501,1
44483,1
55698,1
50250,1
75649,1
26265,1
1831,1
12624,1
70029,1
74654,1
37887,1
87984,1
63446,1
57330,1
8368,1
756,1
13739,1
25208,1
39215,1
50973,1
64048,1
75591,1
87932,1
32463,1
45153,1
85124,1
82632,1
70239,1
21000,1
63156,1
604,1
75991,1
25859,1
87506,1
50837,1
37658,1
13397,1
6590,1
18627,1
30423,1
43156,1
56576,1
69206,1
79981,1
71996,1
72924,1
4157,1
16364,1
29214,1
41474,1
53555,1
65975,1
78721,1
71322,1
10984,1
24397,1
36374,1
49642,1
61031,1
73278,1
86773,1
12233,1
24221,1
35982,1
49428,1
61747,1
74350,1
85589,1
17561,1
65737,1
3616,1
17096,1
29592,1
41438,1
54728,1
66324,1
79386,1
5428,1
80565,1
19066,1
64974,1
31439,1
4392,1
16897,1
30215,1
42130,1
54174,1
66283,1
79735,1
33179,1
88149,1
14363,1
4771,1
41236,1
79241,1
71770,1
47618,1
13481,1
69393,1
26240,1
43661,1
68739,1
68705,1
18032,1
44665,1
34000,1
3238,1
81317,1
43119,1
68508,1
56807,1
82264,1
12836,1
76436,1
26704,1
87909,1
61719,1
11846,1
24436,1
36927,1
48949,1
60888,1
73549,1
86095,1
11180,1
73197,1
6402,1
55978,1
33285,1
24668,1
49739,1
2519,1
15928,1
27092,1
39751,1
52294,1
65480,1
76998,1
4680,1
16293,1
30023,1
42632,1
54139,1
66670,1
78481,1
8117,1
19956,1
32185,1
45021,1
58211,1
70562,1
81868,1
56,1
12714,1
25580,1
38916,1
50577,1
62610,1
63568,1
75364,1
87625,1
25241,1
75360,1
51580,1
38904,1
81722,1
57,1
13348,1
26048,1
37770,1
49940,1
63238,1
75609,1
87281,1
14987,1
19632,1
37112,1
48805,1
62034,1
49441,1
62443,1
51132,1
6794,1
19156,1
30754,1
43271,1
56003,1
68851,1
80931,1
86146,1
50803,1
26687,1
51305,1
39491,1
15649,1
4992,1
17105,1
29007,1
42091,1
54282,1
66211,1
79846,1
5806,1
18600,1
30432,1
43244,1
56149,1
68983,1
80291,1
81601,1
44910,1
82448,1
71055,1
22855,1
25978,1
2423,1
16050,1
69980,1
45279,1
32832,1
58050,1
20803,1
10728,1
22099,1
34826,1
46411,1
59449,1
71888,1
83514,1
31166,1
60,1
17461,1
41003,1
66842,1
37463,1
42488,1
42515,1
50558,1
26757,1
28599,1
14115,1
18329,1
76416,1
87651,1
62803,1
5077,1
29319,1
54091,1
79322,1
26796,1
1278,1
9603,1
51242,1
63411,1
279,1
13390,1
25930,1
39027,1
51341,1
63800,1
76112,1
87511,1
23151,1
62,1
13198,1
25476,1
37779,1
50202,1
62718,1
75405,1
88613,1
70703,1
12373,1
65866,1
42437,1
53901,1
55128,1
29340,1
74234,1
42951,1
61661,1
63,1
14016,1
26035,1
39168,1
50419,1
62656,1
75607,1
87457,1
38598,1
49010,1
12412,1
73640,1
18708,1
24656,1
5595,1
19490,1
31508,1
43069,1
55679,1
67695,1
81416,1
86070,1
36632,1
61616,1
9583,1
21965,1
34131,1
47285,1
59413,1
72880,1
85238,1
73684,1
36217,1
39795,1
85629,1
33160,1
61513,1
48442,1
69721,1
64,1
13549,1
26520,1
38479,1
50042,1
62796,1
75827,1
87902,1
57222,1
7987,1
19805,1
32293,1
45897,1
58546,1
70529,1
82105,1
4851,1
17180,1
28819,1
42256,1
54218,1
67189,1
78322,1
81956,1
70127,1
76953,1
56908,1
29014,1
1848,1
13556,1
26448,1
39109,1
49925,1
63255,1
74820,1
88279,1
6851,1
18816,1
30867,1
44074,1
55926,1
68164,1
81084,1
40392,1
18326,1
60485,1
11330,1
85941,1
86650,1
85558,1
65013,1
77279,1
15511,1
64190,1
78317,1
65972,1
20426,1
62021,1
50885,1
17046,1
42597,1
66571,1
30183,1
5072,1
5311,1
17052,1
30084,1
41458,1
53395,1
65904,1
78904,1
45491,1
70199,1
82103,1
46565,1
83544,1
84914,1
10006,1
22782,1
35096,1
47420,1
60323,1
71437,1
84198,1
83471,1
11146,1
24027,1
36237,1
48202,1
60867,1
74285,1
86766,1
11481,1
24370,1
36744,1
49067,1
61744,1
74418,1
85397,1
61833,1
11625,1
12362,1
24308,1
36970,1
49738,1
60753,1
74412,1
85549,1
41064,1
81380,1
25731,1
63853,1
43112,1
29893,1
6607,1
68589,1
7169,1
20038,1
33535,1
45576,1
58173,1
70970,1
83301,1
18602,1
56510,1
43471,1
30926,1
47665,1
11415,1
24392,1
37259,1
49778,1
61811,1
73447,1
80028,1
86831,1
70,1
14008,1
25410,1
39134,1
15576,1
38632,1
78059,1
3121,1
62883,1
64680,1
25411,1
33412,1
75671,1
52710,1
87255,1
64232,1
77265,1
77960,1
63316,1
73333,1
71,1
82155,1
44724,1
75841,1
13254,1
33159,1
2811,1
8584,1
51953,1
70689,1
20473,1
55366,1
58667,1
26152,1
71542,1
48408,1
56936,1
72632,1
87626,1
25654,1
74801,1
44529,1
85637,1
73538,1
49802,1
51437,1
51753,1
39723,1
27925,1
64753,1
40535,1
78118,1
16296,1
4158,1
9039,1
21567,1
35731,1
47176,1
60136,1
72791,1
84540,1
42533,1
5895,1
67639,1
81800,1
82579,1
21436,1
58299,1
8507,1
20761,1
33615,1
45056,1
57714,1
70282,1
82926,1
57548,1
9304,1
36860,1
86763,1
37292,1
24826,1
25474,1
88688,1
48801,1
71137,1
74088,1
36624,1
40268,1
19386,1
60572,1
11947,1
9172,1
23181,1
35593,1
47753,1
60332,1
71407,1
83684,1
85747,1
37242,1
73,1
13790,1
16427,1
26821,1
37456,1
51496,1
63644,1
76008,1
88619,1
3881,1
36375,1
86776,1
3750,1
17344,1
29477,1
42065,1
48656,1
55102,1
67155,1
78715,1
12097,1
24685,1
73347,1
74,1
543,1
87982,1
41866,1
4326,1
39069,1
26813,1
1205,1
67828,1
18221,1
23210,1
12441,1
7905,1
8976,1
21632,1
34407,1
48048,1
58918,1
72596,1
83581,1
15856,1
12693,1
53011,1
26349,1
86888,1
8809,1
20433,1
33266,1
46059,1
58362,1
60669,1
70726,1
83418,1
72951,1
38741,1
50832,1
38715,1
26592,1
50029,1
40023,1
64464,1
28845,1
62640,1
6680,1
19277,1
31611,1
43468,1
55317,1
68574,1
80481,1
75627,1
27466,1
8471,1
8651,1
20686,1
33278,1
44684,1
57931,1
70853,1
82004,1
88515,1
51365,1
40991,1
19113,1
21443,1
13997,1
37702,1
63002,1
87797,1
29050,1
78671,1
54148,1
36885,1
74309,1
12255,1
86102,1
79925,1
77,1
14295,1
26318,1
38581,1
50008,1
62297,1
76463,1
87908,1
2191,1
15033,1
27919,1
40079,1
52515,1
64800,1
76741,1
68289,1
36046,1
17215,1
23406,1
85341,1
36413,1
31236,1
81553,1
6785,1
23795,1
86227,1
68238,1
69616,1
18278,1
43883,1
56489,1
25135,1
39119,1
32395,1
83399,1
83492,1
73806,1
52808,1
43760,1
20919,1
70409,1
58186,1
72402,1
74338,1
14054,1
38099,1
74170,1
16114,1
42964,1
57672,1
42186,1
82271,1
62802,1
122,1
49953,1
62366,1
87646,1
5504,1
19414,1
31105,1
44320,1
55447,1
67732,1
80368,1
13086,1
38341,1
48592,1
26218,1
75612,1
63119,1
28086,1
31971,1
24598,1
48845,1
73344,1
84063,1
39632,1
84334,1
8400,1
87475,1
30085,1
67072,1
10588,1
80,1
10191,1
13547,1
25162,1
39184,1
50296,1
62476,1
75095,1
88300,1
2032,1
15851,1
27233,1
39452,1
51773,1
65606,1
77054,1
33920,1
64491,1
84440,1
32166,1
46674,1
23177,1
58747,1
72904,1
7393,1
19778,1
76029,1
44750,1
4372,1
17422,1
28837,1
41139,1
53545,1
66865,1
79776,1
5598,1
57450,1
83462,1
70755,1
33799,1
72876,1
11382,1
84160,1
81,1
13379,1
51565,1
88674,1
15600,1
25333,1
77155,1
51458,1
37875,1
54304,1
62300,1
8596,1
76013,1
88614,1
12724,1
85020,1
5282,1
34820,1
9606,1
46869,1
22466,1
72759,1
58776,1
74541,1
13110,1
87263,1
37697,1
44444,1
6645,1
20130,1
83015,1
7799,1
20110,1
33565,1
45783,1
57344,1
71081,1
83364,1
33754,1
76063,1
59009,1
87446,1
63956,1
46400,1
11689,1
77559,1
25555,1
76028,1
88,1
13955,1
25006,1
39267,1
51427,1
63078,1
75880,1
87110,1
74696,1
62579,1
69435,1
51520,1
71893,1
2867,1
15969,1
28246,1
40565,1
52319,1
65700,1
75327,1
76673,1
62281,1
30391,1
76372,1
80139,1
19095,1
67657,1
15476,1
77195,1
63077,1
80474,1
69557,1
70823,1
84965,1
25529,1
9261,1
21776,1
34372,1
46414,1
60137,1
71626,1
84877,1
88497,1
16216,1
54457,1
77427,1
46522,1
23481,1
25854,1
43415,1
30879,1
20873,1
45063,1
49188,1
63472,1
3954,1
4013,1
24322,1
35787,1
2530,1
81336,1
7151,1
21292,1
32934,1
44860,1
57329,1
69789,1
82722,1
8869,1
20770,1
32383,1
45148,1
57474,1
69994,1
82584,1
46373,1
10781,1
23261,1
35263,1
47458,1
60366,1
71773,1
83618,1
86999,1
40231,1
52788,1
28564,1
55876,1
6415,1
18175,1
30959,1
44221,1
56371,1
67809,1
80149,1
44911,1
59425,1
51042,1
2033,1
15852,1
27234,1
39453,1
51774,1
65607,1
77055,1
29006,1
69191,1
6709,1
19315,1
30473,1
44018,1
56000,1
67990,1
81221,1
191,1
16976,1
88196,1
3614,1
16762,1
30103,1
42212,1
53947,1
67268,1
78360,1
72480,1
12101,1
85513,1
37661,1
98,1
21957,1
10184,1
13990,1
26920,1
5557,1
26177,1
28437,1
40855,1
2651,1
28093,1
64729,1
64125,1
76786,1
15972,1
61521,1
52549,1
38485,1
20692,1
51409,1
63975,1
76081,1
88263,1
59870,1
99,1
13590,1
3977,1
16472,1
28778,1
42274,1
55026,1
66141,1
79439,1
11813,1
24428,1
36736,1
48190,1
61345,1
73985,1
86537,1
348,1
27987,1
55937,1
21447,1
47609,1
21338,1
58696,1
39036,1
68551,1
44365,1
30745,1
65848,1
80120,1
19538,1
80186,1
6857,1
55205,1
19440,1
1406,1
12708,1
26068,1
38649,1
51488,1
62741,1
74787,1
88022,1
56075,1
77441,1
64334,1
27741,1
86184,1
54555,1
74334,1
30118,1
61717,1
48213,1
11143,1
23733,1
36385,1
48331,1
60737,1
73384,1
85311,1
65906,1
6632,1
40197,1
14501,1
534,1
13848,1
25819,1
39039,1
51563,1
62890,1
75623,1
88675,1
608,1
13245,1
25272,1
38503,1
50223,1
63918,1
76109,1
87339,1
87915,1
77676,1
3474,1
15668,1
27700,1
40052,1
52841,1
64310,1
77048,1
5131,1
42854,1
11207,1
101,1
3300,1
14782,1
28101,1
39711,1
52355,1
65636,1
77124,1
8300,1
20088,1
32835,1
46233,1
57225,1
70570,1
82315,1
47981,1
13546,1
88157,1
27980,1
77255,1
25954,1
88394,1
2229,1
64294,1
2682,1
14571,1
27178,1
39542,1
52626,1
64862,1
77848,1
5710,1
19023,1
31688,1
43347,1
55718,1
68689,1
80995,1
7416,1
21410,1
33003,1
44713,1
58547,1
69534,1
82824,1
35522,1
28428,1
48103,1
71632,1
60255,1
10034,1
46638,1
85286,1
22476,1
38898,1
85481,1
51009,1
78690,1
63612,1
40449,1
64581,1
51875,1
3412,1
43089,1
31364,1
6414,1
56029,1
33084,1
10949,1
24726,1
36958,1
49163,1
61731,1
74375,1
85503,1
75850,1
28053,1
2068,1
3367,1
14580,1
28475,1
40540,1
52951,1
64577,1
77347,1
29165,1
16967,1
80814,1
45093,1
21198,1
87431,1
14085,1
18353,1
74413,1
70715,1
24040,1
74123,1
15890,1
28139,1
52018,1
40230,1
27102,1
57923,1
43509,1
70716,1
6922,1
69303,1
45849,1
12722,1
106,1
49937,1
9076,1
51010,1
46496,1
58943,1
22497,1
60507,1
35130,1
50514,1
4600,1
16920,1
28518,1
41004,1
54303,1
67315,1
79620,1
59894,1
83802,1
24574,1
42816,1
72203,1
80271,1
5358,1
56681,1
30917,1
6948,1
23134,1
17917,1
74404,1
68393,1
47499,1
51897,1
4458,1
10365,1
60304,1
84169,1
88098,1
12820,1
54143,1
107,1
31622,1
44209,1
6834,1
39188,1
76612,1
80602,1
18361,1
16612,1
31868,1
67892,1
72223,1
44161,1
56006,1
13163,1
13563,1
2236,1
15240,1
27343,1
39646,1
51869,1
64723,1
77486,1
78565,1
58371,1
58519,1
86109,1
50607,1
33451,1
62576,1
63303,1
32228,1
4210,1
50683,1
87645,1
74627,1
74688,1
71316,1
88159,1
64608,1
108,1
13517,1
25664,1
33358,1
38418,1
51392,1
63552,1
76341,1
87314,1
8688,1
57043,1
45483,1
109,1
13380,1
26595,1
38212,1
51254,1
62392,1
75961,1
87438,1
27447,1
26934,1
7618,1
20228,1
22458,1
5253,1
34010,1
49114,1
36604,1
60893,1
73727,1
52597,1
39773,1
60502,1
84408,1
33665,1
72814,1
110,1
60877,1
29003,1
58327,1
46325,1
58936,1
62821,1
29185,1
5862,1
69516,1
41960,1
53848,1
58993,1
24198,1
30930,1
54283,1
13258,1
88268,1
65622,1
86896,1
79501,1
81437,1
51594,1
39382,1
3107,1
5851,1
114,1
12536,1
25871,1
38175,1
50111,1
63922,1
74865,1
88448,1
83482,1
35406,1
50824,1
46824,1
21679,1
77739,1
59129,1
76915,1
71577,1
8144,1
10185,1
1013,1
53402,1
38856,1
50653,1
12490,1
63984,1
76437,1
3990,1
16485,1
28791,1
42287,1
55039,1
66154,1
79452,1
86957,1
12989,1
23578,1
85510,1
25116,1
26828,1
66036,1
53752,1
36703,1
116,1
13039,1
26458,1
38307,1
50923,1
63681,1
75489,1
88411,1
39132,1
50106,1
7595,1
62291,1
60328,1
75953,1
27409,1
56132,1
68957,1
83422,1
62004,1
63376,1
51326,1
25789,1
120,1
49997,1
26270,1
87356,1
37583,1
76413,1
81163,1
13225,1
63377,1
73395,1
39891,1
32369,1
45167,1
25434,1
65250,1
52586,1
32523,1
48162,1
11472,1
4818,1
5955,1
19337,1
32067,1
43706,1
55863,1
67643,1
80191,1
46569,1
6386,1
39255,1
63954,1
16864,1
51182,1
11310,1
23788,1
36561,1
37719,1
48554,1
61733,1
74230,1
86350,1
3116,1
15146,1
28271,1
40776,1
52117,1
62025,1
64922,1
76959,1
16832,1
5937,1
18926,1
30910,1
43140,1
56912,1
69081,1
80009,1
57424,1
74127,1
86857,1
34967,1
74867,1
125,1
39280,1
74966,1
14805,1
11171,1
23621,1
36698,1
49515,1
60904,1
74007,1
86222,1
80274,1
25858,1
62603,1
18127,1
10569,1
73736,1
9085,1
46770,1
76804,1
22872,1
68836,1
56464,1
83804,1
34936,1
72011,1
59300,1
71734,1
63931,1
685,1
62271,1
76299,1
56312,1
10163,1
84479,1
4155,1
31754,1
128,1
13141,1
15682,1
26013,1
26981,1
79790,1
37289,1
37542,1
85884,1
24438,1
50138,1
73195,1
39350,1
88259,1
2634,1
2740,1
15396,1
27123,1
40276,1
53226,1
65021,1
65531,1
76817,1
77976,1
4255,1
17800,1
29115,1
41969,1
54109,1
66594,1
79059,1
6980,1
17879,1
30792,1
43050,1
51783,1
55709,1
69125,1
81571,1
28215,1
14915,1
37057,1
50425,1
74943,1
62317,1
64876,1
64375,1
52566,1
14853,1
6185,1
6683,1
18302,1
32032,1
43408,1
55264,1
67577,1
80726,1
55248,1
7769,1
82998,1
63778,1
75162,1
5370,1
18485,1
30848,1
43048,1
56568,1
68442,1
81215,1
3206,1
10104,1
22763,1
35090,1
46854,1
59665,1
72497,1
85050,1
13354,1
50161,1
3435,1
14475,1
27753,1
39925,1
52050,1
65057,1
76591,1
84367,1
74193,1
27768,1
42614,1
80277,1
8217,1
45077,1
130,1
57877,1
37487,1
87313,1
3335,1
75055,1
62754,1
26135,1
13751,1
51141,1
63010,1
2352,1
6583,1
8001,1
70077,1
58930,1
15167,1
131,1
13885,1
25785,1
6871,1
37541,1
6604,1
17888,1
31541,1
43776,1
55862,1
68517,1
80810,1
46671,1
42455,1
62660,1
17379,1
29446,1
50327,1
68636,1
74751,1
87060,1
81662,1
132,1
13910,1
26325,1
37715,1
51247,1
63198,1
75035,1
87085,1
4852,1
17572,1
30211,1
42607,1
53644,1
67164,1
78686,1
56153,1
12715,1
75475,1
12560,1
37823,1
64086,1
87798,1
44150,1
72677,1
38252,1
63804,1
63927,1
62586,1
83448,1
48473,1
70769,1
62705,1
34646,1
11552,1
24209,1
35868,1
49675,1
61650,1
73540,1
86716,1
136,1
13853,1
25501,1
38549,1
51065,1
62910,1
74926,1
87468,1
28919,1
137,1
10621,1
25551,1
72184,1
23131,1
21075,1
59311,1
82696,1
83862,1
9767,1
60073,1
34781,1
22357,1
47668,1
38578,1
52740,1
2589,1
5685,1
56895,1
29810,1
77928,1
27596,1
14493,1
65672,1
11189,1
23805,1
37013,1
48492,1
61113,1
74446,1
86085,1
39931,1
62377,1
79999,1
19153,1
74697,1
81813,1
88453,1
20004,1
7134,1
32241,1
70000,1
57002,1
45379,1
26385,1
38373,1
13273,1
52687,1
76794,1
2858,1
14879,1
28146,1
40426,1
52372,1
64600,1
77954,1
3306,1
15905,1
28497,1
40631,1
52068,1
65127,1
77937,1
4159,1
8898,1
20467,1
32661,1
46186,1
58479,1
70567,1
82945,1
25392,1
2713,1
14537,1
27262,1
40074,1
52522,1
64982,1
77285,1
58059,1
38308,1
50367,1
11225,1
74414,1
4178,1
78484,1
5200,1
17499,1
29466,1
41089,1
53722,1
66336,1
79512,1
62601,1
2704,1
14426,1
27353,1
40326,1
53352,1
65412,1
76697,1
39493,1
30331,1
10712,1
23067,1
34115,1
43192,1
46474,1
60211,1
71224,1
84955,1
28614,1
79160,1
24771,1
66635,1
40186,1
66037,1
8858,1
20462,1
32797,1
45666,1
57568,1
69857,1
82780,1
52947,1
16946,1
79677,1
13363,1
15201,1
52445,1
52719,1
2595,1
41240,1
64711,1
39719,1
44133,1
26985,1
76776,1
25883,1
55184,1
44959,1
10782,1
47599,1
85268,1
48796,1
88768,1
64636,1
17166,1
51338,1
38787,1
54096,1
14265,1
1707,1
45865,1
38610,1
62427,1
75780,1
26015,1
83061,1
87796,1
50720,1
37501,1
78857,1
50688,1
147,1
13676,1
25145,1
38724,1
51328,1
63791,1
75141,1
79281,1
87323,1
4531,1
54767,1
67026,1
28731,1
41381,1
11120,1
17473,1
24922,1
36740,1
49036,1
61261,1
74314,1
85358,1
68817,1
17448,1
43131,1
20429,1
56113,1
31596,1
28867,1
80554,1
6565,1
3962,1
16295,1
30223,1
42376,1
54416,1
66048,1
78687,1
79473,1
16996,1
4304,1
17785,1
28755,1
42481,1
53453,1
67198,1
74741,1
79668,1
11205,1
63672,1
51476,1
40445,1
52044,1
65126,1
82848,1
73416,1
78042,1
86904,1
153,1
88017,1
79543,1
5103,1
58423,1
13487,1
56521,1
25238,1
38568,1
716,1
50483,1
12779,1
52210,1
62793,1
39165,1
76449,1
87441,1
12464,1
49913,1
38125,1
19566,1
85103,1
32189,1
66653,1
35856,1
41081,1
29743,1
60954,1
10519,1
26550,1
62678,1
2688,1
4025,1
16388,1
29654,1
41436,1
54679,1
66621,1
78765,1
66246,1
84135,1
47988,1
53407,1
35517,1
22729,1
72290,1
59925,1
13510,1
50802,1
87070,1
1464,1
13632,1
25632,1
38587,1
50116,1
62813,1
76430,1
88696,1
2404,1
15151,1
27992,1
40753,1
51790,1
64777,1
76931,1
69432,1
47634,1
24739,1
61102,1
53619,1
25984,1
62479,1
28089,1
9815,1
23050,1
35507,1
47955,1
59339,1
71681,1
83911,1
35679,1
51440,1
17857,1
12198,1
63520,1
81153,1
72517,1
47825,1
11635,1
69115,1
46135,1
10887,1
24655,1
37175,1
48353,1
61516,1
74109,1
86032,1
159,1
51366,1
8965,1
22048,1
33983,1
48082,1
58893,1
72148,1
84251,1
23404,1
5748,1
86645,1
36795,1
88577,1
8647,1
19797,1
33239,1
46063,1
48287,1
58311,1
69699,1
83315,1
26628,1
29352,1
23716,1
86541,1
56047,1
43505,1
62944,1
63430,1
63815,1
79194,1
11692,1
22264,1
73130,1
86238,1
39092,1
6765,1
80416,1
3125,1
18618,1
64407,1
55489,1
68290,1
21871,1
30525,1
44024,1
1015,1
12823,1
25989,1
39173,1
51566,1
62700,1
75838,1
88203,1
12534,1
88020,1
39676,1
5814,1
9381,1
22919,1
34759,1
48086,1
58889,1
72484,1
84399,1
10444,1
21666,1
34362,1
47534,1
59645,1
71219,1
84432,1
58654,1
7033,1
19267,1
31233,1
43120,1
56817,1
68212,1
80686,1
10713,1
21867,1
34624,1
46574,1
59218,1
71967,1
85280,1
11232,1
24891,1
36139,1
49149,1
61359,1
73773,1
85969,1
70457,1
45410,1
23816,1
51033,1
2598,1
15561,1
28418,1
40130,1
52625,1
64518,1
78095,1
30822,1
26805,1
75756,1
23488,1
67231,1
85873,1
36154,1
47793,1
31360,1
35880,1
44329,1
45030,1
22346,1
165,1
2322,1
29626,1
84539,1
63044,1
65028,1
4418,1
17358,1
29503,1
41522,1
53430,1
66302,1
79557,1
56004,1
31382,1
81546,1
47706,1
9949,1
73174,1
29033,1
42555,1
70868,1
35335,1
11711,1
24380,1
36747,1
48615,1
61229,1
73501,1
85725,1
