tran_id,is_sar
84723,False
80,False
87089,False
45600,False
10417,False
72723,False
59124,False
26454,False
29096,False
83667,False
11444,False
24342,False
36898,False
48276,False
61122,False
74556,False
85796,False
1763,False
26693,False
51216,False
75984,False
5254,False
17267,False
29555,False
42443,False
54960,False
66120,False
79848,False
74659,False
12439,False
23898,False
37112,False
48995,False
60821,False
73114,False
86728,False
12751,False
76130,False
31172,False
10787,False
23452,False
36399,False
49550,False
61440,False
73292,False
85459,False
5339,False
20937,False
46146,False
70324,False
7847,False
9840,False
71766,False
43262,False
7274,False
20591,False
33338,False
46052,False
57395,False
69618,False
82161,False
612,False
14024,False
26751,False
38848,False
51144,False
62380,False
74846,False
87731,False
38310,False
52262,False
11530,False
36802,False
61707,False
86233,False
2953,False
15752,False
27764,False
40249,False
52227,False
65089,False
77798,False
18707,False
7011,False
80766,False
86,False
37582,False
75145,False
22814,False
46505,False
71532,False
12984,False
51553,False
87510,False
36540,False
28136,False
64308,False
35634,False
28565,False
66199,False
5844,False
19430,False
30982,False
43321,False
55176,False
67919,False
80842,False
6134,False
68652,False
25246,False
63050,False
55431,False
87,False
13783,False
59787,False
2508,False
15820,False
27951,False
40288,False
52383,False
64980,False
77540,False
28970,False
88,False
9144,False
71277,False
24267,False
62182,False
34757,False
91,False
4026,False
16709,False
28850,False
41094,False
53695,False
66492,False
78250,False
12962,False
26563,False
22401,False
39280,False
85253,False
5540,False
18530,False
36518,False
86020,False
5215,False
16518,False
54554,False
11108,False
24531,False
36767,False
48797,False
61146,False
74067,False
85850,False
93,False
8048,False
20903,False
32873,False
46031,False
56935,False
69539,False
82202,False
52470,False
5305,False
42573,False
79252,False
5843,False
18091,False
31614,False
43513,False
56640,False
67629,False
80676,False
11051,False
3751,False
6197,False
8874,False
11633,False
36617,False
62148,False
86509,False
7354,False
21123,False
32888,False
44915,False
57830,False
70242,False
82026,False
6288,False
68775,False
13087,False
88547,False
1159,False
30693,False
75182,False
11077,False
23618,False
36444,False
49616,False
60695,False
63281,False
73182,False
86188,False
38668,False
26653,False
9589,False
23025,False
34363,False
47249,False
50256,False
59758,False
72036,False
84521,False
14045,False
75483,False
76206,False
2232,False
15389,False
28190,False
39553,False
51745,False
64307,False
77292,False
29905,False
33110,False
10857,False
23644,False
36478,False
48426,False
60740,False
73768,False
86714,False
11852,False
24622,False
36391,False
48542,False
61954,False
72966,False
85398,False
18539,False
67729,False
50913,False
3065,False
15365,False
26853,False
40680,False
52922,False
64693,False
77186,False
5464,False
44408,False
80026,False
18646,False
80196,False
20348,False
57131,False
7755,False
19873,False
33092,False
46138,False
57599,False
70885,False
82595,False
75846,False
36360,False
12418,False
23965,False
36949,False
49087,False
61750,False
73684,False
85912,False
4718,False
16643,False
29665,False
42535,False
53717,False
65887,False
79565,False
100,False
87757,False
6575,False
18840,False
31464,False
43294,False
56085,False
68938,False
80020,False
18731,False
80356,False
20904,False
44618,False
69602,False
27966,False
4676,False
78148,False
859,False
87297,False
3564,False
16583,False
30081,False
42051,False
53582,False
63939,False
65881,False
79459,False
1266,False
12932,False
26084,False
38005,False
51265,False
63847,False
76405,False
88595,False
33924,False
85044,False
3509,False
65131,False
44332,False
7691,False
4390,False
12267,False
72972,False
103,False
13107,False
25421,False
38477,False
51701,False
56082,False
63740,False
76170,False
87686,False
17885,False
80491,False
43251,False
3903,False
6384,False
65853,False
67700,False
30517,False
68009,False
7455,False
58189,False
3660,False
16992,False
30251,False
41506,False
55091,False
65813,False
79560,False
26466,False
62554,False
9174,False
48125,False
84566,False
3191,False
4902,False
79097,False
5148,False
54906,False
6571,False
18267,False
31095,False
43523,False
56539,False
69274,False
81638,False
40762,False
24871,False
85416,False
31049,False
24306,False
48439,False
73500,False
61471,False
26204,False
88476,False
37025,False
38026,False
12259,False
16491,False
54219,False
23843,False
987,False
62289,False
10749,False
22089,False
34496,False
47423,False
59546,False
72783,False
84051,False
7013,False
19221,False
31898,False
43586,False
56435,False
68884,False
80820,False
19886,False
951,False
11454,False
10073,False
21471,False
22121,False
34607,False
47686,False
59717,False
71531,False
84350,False
10210,False
1703,False
44612,False
7221,False
69668,False
8795,False
49842,False
72933,False
39128,False
5877,False
67983,False
60247,False
113,False
14108,False
25895,False
38457,False
51127,False
63041,False
75793,False
87639,False
7979,False
19917,False
32172,False
46276,False
57333,False
69328,False
81974,False
12130,False
62179,False
26688,False
41643,False
21886,False
85004,False
11194,False
24932,False
35761,False
49446,False
61877,False
74081,False
86011,False
51368,False
1115,False
12988,False
24973,False
38806,False
51677,False
63666,False
75647,False
88262,False
45603,False
8265,False
20408,False
32096,False
44549,False
58059,False
69437,False
83421,False
115,False
12941,False
25959,False
39273,False
51586,False
62805,False
76019,False
87022,False
26482,False
5996,False
18301,False
31505,False
43203,False
55261,False
67992,False
81467,False
5130,False
8193,False
116,False
14028,False
25972,False
38116,False
51111,False
62626,False
76144,False
87517,False
42907,False
6727,False
17838,False
30640,False
43987,False
55414,False
68860,False
80265,False
117,False
12485,False
26753,False
39089,False
41064,False
50893,False
63865,False
75881,False
87743,False
17092,False
76736,False
78419,False
29260,False
3981,False
59994,False
65840,False
8420,False
20947,False
33540,False
45409,False
55022,False
57764,False
70961,False
81933,False
7996,False
32913,False
57366,False
82059,False
49906,False
52583,False
37416,False
73695,False
7799,False
29127,False
47046,False
10322,False
71218,False
120,False
12658,False
25266,False
38541,False
51709,False
62711,False
76272,False
88794,False
55329,False
12185,False
85839,False
705,False
50794,False
12234,False
24894,False
36546,False
48348,False
61648,False
73063,False
85437,False
19528,False
56003,False
41815,False
5434,False
19217,False
31610,False
43666,False
56504,False
69241,False
80583,False
21354,False
82472,False
26887,False
77479,False
3429,False
40401,False
78070,False
4408,False
41004,False
78848,False
49628,False
48435,False
8738,False
20455,False
33879,False
45756,False
57367,False
69884,False
81687,False
123,False
13452,False
26577,False
38369,False
49870,False
63485,False
76013,False
87399,False
33991,False
22806,False
10476,False
57730,False
58310,False
521,False
25215,False
51609,False
75961,False
61076,False
5237,False
66282,False
35126,False
71974,False
60442,False
24444,False
61363,False
6210,False
127,False
12600,False
25627,False
37955,False
51249,False
62427,False
75789,False
88318,False
6751,False
17907,False
30870,False
44101,False
55515,False
68152,False
80461,False
37383,False
10016,False
34084,False
72614,False
1110,False
39225,False
76214,False
4288,False
26337,False
67031,False
7699,False
20603,False
32814,False
44589,False
54491,False
58488,False
70866,False
82160,False
41498,False
29234,False
16032,False
78748,False
32546,False
70703,False
51584,False
892,False
88717,False
3529,False
15053,False
27907,False
40484,False
52510,False
64841,False
77019,False
5753,False
18026,False
31363,False
43256,False
56868,False
68106,False
81233,False
16571,False
42394,False
66634,False
49380,False
475,False
12520,False
25379,False
37818,False
50822,False
63508,False
76073,False
88798,False
53946,False
17869,False
80533,False
6366,False
67611,False
7906,False
70593,False
62145,False
10460,False
47808,False
84380,False
5114,False
8771,False
11400,False
20248,False
23714,False
36943,False
49415,False
62221,False
74285,False
86679,False
130,False
63190,False
929,False
13612,False
25056,False
37533,False
51335,False
63969,False
75316,False
87371,False
3117,False
15866,False
27778,False
40522,False
52941,False
64461,False
77795,False
14954,False
76729,False
14876,False
77657,False
3016,False
40226,False
77989,False
6280,False
43176,False
81020,False
46533,False
131,False
50809,False
13507,False
63187,False
25893,False
74719,False
37625,False
87258,False
31519,False
467,False
12776,False
25934,False
38438,False
50499,False
55253,False
63584,False
75560,False
87324,False
44495,False
17850,False
64577,False
80662,False
5386,False
68845,False
7462,False
9064,False
21937,False
34175,False
46424,False
59388,False
72919,False
84790,False
37433,False
9024,False
3407,False
64803,False
8363,False
15185,False
69882,False
76499,False
33519,False
5191,False
16362,False
29547,False
41071,False
54402,False
58238,False
67267,False
78932,False
20356,False
81784,False
45317,False
10023,False
53318,False
71360,False
21750,False
35577,False
84883,False
27086,False
135,False
74854,False
6439,False
19469,False
30366,False
43566,False
55497,False
68912,False
81140,False
7863,False
19894,False
33654,False
45479,False
57423,False
69853,False
81985,False
136,False
25457,False
51504,False
75950,False
9927,False
21809,False
35247,False
46770,False
60484,False
71523,False
85242,False
14326,False
38891,False
62342,False
87127,False
44787,False
1702,False
50373,False
13084,False
63725,False
38880,False
88653,False
26262,False
75781,False
464,False
5457,False
13981,False
19418,False
31105,False
43208,False
55450,False
67980,False
79972,False
29223,False
9781,False
72818,False
11289,False
48424,False
85496,False
7986,False
140,False
38402,False
75907,False
14103,False
50183,False
87197,False
202,False
38926,False
75414,False
16313,False
78646,False
20274,False
57653,False
8192,False
58518,False
59820,False
22280,False
83897,False
36613,False
73850,False
26596,False
62437,False
19708,False
69793,False
141,False
12742,False
25714,False
37978,False
49977,False
62610,False
76197,False
87801,False
16288,False
55038,False
7307,False
19746,False
33841,False
44571,False
57629,False
70385,False
82781,False
5799,False
43588,False
81067,False
5814,False
18242,False
31275,False
43243,False
56657,False
68705,False
80541,False
3907,False
16873,False
29384,False
42536,False
53493,False
66519,False
79634,False
55347,False
143,False
51423,False
38814,False
88134,False
12679,False
63416,False
25513,False
49621,False
75695,False
3606,False
16417,False
50798,False
28774,False
10642,False
21992,False
35306,False
48062,False
59346,False
72713,False
84565,False
55416,False
24974,False
62810,False
260,False
38548,False
75337,False
12999,False
51122,False
88617,False
38045,False
88311,False
25686,False
74705,False
887,False
50613,False
13268,False
58965,False
62904,False
6695,False
20270,False
57115,False
8245,False
26338,False
44587,False
12699,False
51531,False
87162,False
29053,False
66465,False
149,False
38263,False
75019,False
14184,False
51336,False
88766,False
25503,False
64025,False
3165,False
9479,False
27682,False
52295,False
76654,False
84175,False
151,False
42566,False
7286,False
20686,False
33027,False
45000,False
57702,False
69681,False
83088,False
10757,False
39793,False
36191,False
10029,False
15249,False
64276,False
153,False
14319,False
26142,False
37849,False
51310,False
63965,False
75372,False
87220,False
16587,False
4599,False
17805,False
29486,False
41137,False
54258,False
66403,False
79234,False
7421,False
70668,False
2996,False
8579,False
9950,False
22352,False
34462,False
46695,False
59430,False
72932,False
83733,False
3398,False
64180,False
18982,False
44339,False
68730,False
14376,False
65346,False
810,False
13958,False
37393,False
4822,False
16947,False
29544,False
42397,False
48950,False
54683,False
65992,False
78507,False
24271,False
85370,False
11863,False
73872,False
11850,False
24473,False
35975,False
48178,False
60663,False
61116,False
74004,False
86562,False
2438,False
159,False
13319,False
25658,False
37836,False
50135,False
56363,False
63016,False
76076,False
87012,False
349,False
43029,False
88426,False
4337,False
30452,False
66443,False
19478,False
80873,False
5817,False
67870,False
160,False
13980,False
26012,False
38230,False
50920,False
62565,False
75820,False
88706,False
7877,False
32168,False
19690,False
13167,False
12998,False
87313,False
5271,False
16183,False
28560,False
41748,False
54542,False
66744,False
79225,False
25828,False
26280,False
63148,False
313,False
38750,False
43385,False
75091,False
14284,False
51215,False
87765,False
5601,False
18401,False
30826,False
43760,False
56690,False
69141,False
80957,False
30572,False
45765,False
28082,False
75855,False
50717,False
1611,False
13626,False
26565,False
39008,False
50896,False
62999,False
75799,False
88171,False
5947,False
18357,False
31035,False
43066,False
55185,False
69226,False
80614,False
17770,False
4801,False
79210,False
163,False
38979,False
76097,False
6964,False
13904,False
50204,False
68988,False
87950,False
43644,False
4065,False
19059,False
54035,False
81378,False
31378,False
11047,False
24238,False
36783,False
49503,False
56648,False
61835,False
73169,False
86208,False
25993,False
63189,False
61624,False
25995,False
63954,False
2169,False
28980,False
65412,False
66175,False
166,False
13818,False
25159,False
37731,False
51192,False
62965,False
75582,False
87590,False
168,False
13820,False
25161,False
37733,False
51194,False
62967,False
75584,False
87592,False
2543,False
65695,False
48490,False
170,False
4625,False
25733,False
51524,False
75615,False
79824,False
12599,False
37817,False
63266,False
88705,False
24040,False
48708,False
74469,False
48813,False
46004,False
572,False
13388,False
26463,False
39253,False
51130,False
62660,False
75294,False
88795,False
172,False
12722,False
26749,False
39222,False
50542,False
63755,False
74926,False
87869,False
8229,False
20627,False
33488,False
45832,False
58086,False
69795,False
82721,False
1904,False
77514,False
173,False
13639,False
26334,False
37455,False
50397,False
63808,False
75547,False
87717,False
3695,False
16520,False
29658,False
41690,False
53824,False
62617,False
65893,False
79069,False
2740,False
7703,False
20396,False
32267,False
45844,False
56973,False
69387,False
82384,False
175,False
50462,False
26094,False
76052,False
39005,False
87826,False
14186,False
62756,False
8515,False
10147,False
15991,False
53096,False
177,False
31895,False
5919,False
68732,False
43881,False
56902,False
7037,False
81024,False
10870,False
53864,False
179,False
13543,False
25332,False
38308,False
38400,False
51552,False
62949,False
76175,False
87441,False
88453,False
1457,False
50490,False
2635,False
15349,False
26662,False
27131,False
40621,False
52865,False
65170,False
76224,False
76803,False
13710,False
62267,False
180,False
51710,False
12947,False
64011,False
38886,False
87237,False
26345,False
75464,False
2562,False
40116,False
77528,False
14369,False
52662,False
27468,False
65052,False
10822,False
23323,False
37246,False
48507,False
61935,False
70932,False
73231,False
86717,False
20744,False
7367,False
83241,False
8514,False
20918,False
33090,False
45825,False
57204,False
58061,False
70134,False
83014,False
45084,False
32381,False
181,False
13978,False
25001,False
39158,False
51291,False
64090,False
74667,False
87943,False
182,False
13255,False
26299,False
39142,False
51513,False
62829,False
75314,False
87526,False
31582,False
7925,False
82631,False
34563,False
83994,False
22823,False
68560,False
72682,False
7484,False
20265,False
32566,False
44799,False
47261,False
57136,False
69914,False
82918,False
9402,False
60552,False
1986,False
4296,False
65724,False
4198,False
16321,False
67440,False
29296,False
681,False
18883,False
43347,False
68186,False
75535,False
1689,False
29070,False
88743,False
186,False
11171,False
23721,False
37285,False
48588,False
60905,False
72998,False
85426,False
24313,False
22988,False
71566,False
18349,False
80065,False
3993,False
16526,False
29543,False
42529,False
54535,False
66104,False
79713,False
31504,False
68974,False
11362,False
23923,False
36721,False
48965,False
61813,False
73470,False
85375,False
23037,False
59766,False
36541,False
12022,False
23586,False
36238,False
48562,False
61865,False
74046,False
86170,False
7923,False
20199,False
33287,False
45435,False
57336,False
70838,False
81996,False
188,False
13502,False
43061,False
9257,False
21884,False
35045,False
46753,False
59745,False
71367,False
83985,False
54502,False
36931,False
86328,False
2817,False
28140,False
52497,False
76748,False
5781,False
69266,False
6464,False
601,False
12529,False
26013,False
37706,False
50603,False
63081,False
75291,False
87875,False
45669,False
190,False
4959,False
41133,False
78912,False
17039,False
54062,False
29743,False
66551,False
11250,False
60771,False
52323,False
4834,False
16849,False
28922,False
42554,False
53491,False
66462,False
78687,False
87754,False
10195,False
12285,False
35796,False
61723,False
86462,False
194,False
14223,False
1755,False
5907,False
14065,False
25000,False
37431,False
51052,False
63912,False
75379,False
87128,False
7103,False
18318,False
31871,False
44406,False
55729,False
68377,False
80642,False
80847,False
1118,False
53838,False
196,False
13315,False
26557,False
39205,False
51364,False
62008,False
62321,False
74747,False
88381,False
1887,False
14403,False
27910,False
40184,False
52567,False
64855,False
73476,False
77665,False
37328,False
24089,False
40704,False
11027,False
43802,False
10905,False
23959,False
36195,False
48227,False
61714,False
74609,False
85622,False
85863,False
48373,False
3756,False
16745,False
28551,False
41042,False
54912,False
66040,False
79103,False
12581,False
75706,False
809,False
13796,False
26114,False
38851,False
50643,False
64060,False
75066,False
87296,False
199,False
13787,False
26713,False
39176,False
49866,False
63734,False
76285,False
88791,False
29514,True
9691,False
22866,False
34746,False
47858,False
60296,False
71286,False
84229,False
11904,False
48323,False
11039,False
24320,False
61576,False
24349,False
37099,False
200,False
13882,False
25697,False
39182,False
51357,False
63691,False
76168,False
88249,False
56692,False
20478,False
81769,False
3371,False
27829,False
53326,False
77178,False
15384,False
53061,False
45584,False
11208,False
49189,False
86854,False
23389,False
25871,False
74111,False
42748,False
49521,False
12417,False
44454,False
61591,False
35819,False
85582,False
20239,False
44598,False
70457,False
13661,False
51029,False
87046,False
25511,False
63042,False
10481,False
23201,False
34900,False
46416,False
59977,False
72711,False
83870,False
204,False
13762,False
26582,False
37528,False
50337,False
63230,False
74729,False
87584,False
5639,False
18071,False
31555,False
43319,False
56242,False
68236,False
80089,False
1434,False
13976,False
51961,False
50208,False
19560,False
5506,False
18896,False
81284,False
8119,False
44717,False
82729,False
207,False
13649,False
25912,False
38180,False
50971,False
59565,False
63315,False
75830,False
88432,False
22001,False
24981,False
83507,False
88340,False
47989,False
9649,False
34348,False
71644,False
35639,False
208,False
13936,False
26727,False
39118,False
50927,False
62889,False
75588,False
87815,False
75596,False
209,False
13738,False
25505,False
39306,False
50897,False
63069,False
75271,False
88570,False
210,False
63349,False
3448,False
15713,False
26971,False
40060,False
52585,False
65271,False
76916,False
13067,False
75599,False
26373,False
88716,False
69857,False
23956,False
38678,False
26695,False
88397,False
28688,False
51318,False
7846,False
63914,False
70024,False
733,False
14049,False
20969,False
25820,False
37828,False
50952,False
62469,False
75733,False
82652,False
87939,False
32947,False
46079,False
7983,False
21154,False
32472,False
46085,False
57905,False
58447,False
70001,False
82173,False
45590,False
20752,False
82117,False
35542,False
212,False
63856,False
2618,False
14348,False
7635,False
19639,False
27367,False
33548,False
45493,False
58598,False
70493,False
82628,False
213,False
14255,False
25887,False
37638,False
51361,False
63621,False
75325,False
87171,False
3030,False
14447,False
27084,False
39981,False
52135,False
65099,False
77176,False
1191,False
63694,False
6672,False
19034,False
30831,False
42901,False
56927,False
67974,False
80161,False
20480,False
57642,False
25735,False
8728,False
20654,False
32612,False
45097,False
58170,False
69546,False
82302,False
2848,False
14356,False
28078,False
39696,False
51801,False
64247,False
77207,False
9993,False
72323,False
10076,False
21734,False
34932,False
46511,False
59919,False
71167,False
83680,False
38785,False
3725,False
17285,False
29754,False
42088,False
54750,False
