tran_id,alert_id
37943,-1
87093,-1
3423,18
10984,-1
24397,-1
36374,-1
49642,-1
61031,-1
73278,-1
86773,-1
8884,18
44415,-1
34563,-1
21887,-1
47746,-1
72166,-1
29191,18
12233,-1
24221,-1
35982,-1
49428,-1
61747,-1
74350,-1
85589,-1
17870,18
34750,18
24983,-1
22062,-1
84604,-1
9897,-1
47217,-1
83833,-1
38949,-1
10790,-1
24013,-1
37275,-1
49419,-1
62077,-1
73003,-1
86432,-1
51608,-1
34255,-1
71277,-1
51533,-1
14685,-1
4392,-1
16897,-1
30215,-1
42130,-1
54174,-1
66283,-1
79735,-1
2557,-1
8635,-1
20963,-1
33457,-1
44835,-1
57978,-1
70754,-1
82460,-1
52569,-1
4771,-1
41236,-1
79241,-1
49147,-1
25188,-1
63453,-1
6501,-1
55,-1
24477,-1
63949,-1
86659,-1
10969,-1
62160,-1
11180,-1
73197,-1
6402,-1
55978,-1
36117,-1
17687,-1
54411,-1
49739,-1
2519,-1
15928,-1
27092,-1
39751,-1
52294,-1
65480,-1
76998,-1
21336,-1
31047,-1
80925,-1
8462,-1
57,-1
13348,-1
26048,-1
37770,-1
49940,-1
63238,-1
75609,-1
87281,-1
14987,-1
5224,-1
16127,-1
28619,-1
42051,-1
53420,-1
67417,-1
78262,-1
5987,-1
19621,-1
31422,-1
43283,-1
56471,-1
68489,-1
81431,-1
6742,-1
18798,-1
31817,-1
43385,-1
55309,-1
68034,-1
80351,-1
58,-1
13940,-1
25550,-1
38432,-1
50418,-1
63942,-1
76230,-1
87112,-1
6682,-1
19235,-1
30427,-1
43199,-1
55278,-1
68876,-1
79959,-1
1845,-1
63714,-1
40448,-1
30249,-1
66893,-1
11610,-1
24238,-1
36188,-1
49846,-1
61399,-1
73465,-1
86053,-1
7203,-1
45331,-1
81810,-1
23787,-1
73462,-1
60,-1
17461,-1
41003,-1
66842,-1
26757,-1
28599,-1
14115,-1
5077,-1
29319,-1
54091,-1
79322,-1
61,-1
88086,-1
279,-1
13390,-1
25930,-1
39027,-1
51341,-1
63800,-1
76112,-1
87511,-1
10531,-1
83914,-1
4885,-1
12412,-1
11469,-1
53700,-1
8383,-1
65,-1
13649,-1
26168,-1
38046,-1
50779,-1
62876,-1
74988,-1
87465,-1
40561,-1
57222,-1
8984,-1
7683,-1
1039,-1
12555,-1
26365,-1
38013,-1
50442,-1
63067,-1
76352,-1
88103,-1
6352,-1
81441,-1
42047,-1
29101,-1
32574,-1
70123,-1
2123,-1
14924,-1
24491,-1
27131,-1
40928,-1
52525,-1
65246,-1
76471,-1
11576,-1
4462,-1
16776,-1
29264,-1
41984,-1
54480,-1
66872,-1
78853,-1
1768,-1
25143,-1
49874,-1
76350,-1
61199,-1
35567,-1
72371,-1
4772,-1
66890,-1
59545,-1
24066,-1
62150,-1
7040,-1
69053,-1
68,-1
2294,-1
14842,-1
27481,-1
38018,-1
39984,-1
52667,-1
65064,-1
76290,-1
76964,-1
25731,-1
63853,-1
13389,-1
51607,-1
68424,-1
88701,-1
21539,-1
10039,-1
84313,-1
1813,-1
87686,-1
15576,-1
38632,-1
78059,-1
3121,-1
62883,-1
64680,-1
40482,-1
8553,-1
20722,-1
33393,-1
44666,-1
52555,-1
58425,-1
70205,-1
81680,-1
27391,-1
62140,-1
12333,-1
23705,-1
36295,-1
48928,-1
62165,-1
73799,-1
86112,-1
2930,-1
2811,-1
8584,-1
51953,-1
48408,-1
17158,-1
79266,-1
32093,-1
13938,-1
74655,-1
44125,-1
6555,-1
68278,-1
44529,-1
10434,-1
50619,-1
35167,-1
56212,-1
30482,-1
21751,-1
59495,-1
60750,-1
11947,-1
50858,-1
6030,-1
36375,-1
86776,-1
3750,-1
17344,-1
29477,-1
42065,-1
48656,-1
55102,-1
67155,-1
78715,-1
12021,-1
61988,-1
12097,-1
24685,-1
73347,-1
24605,-1
12045,-1
1210,-1
32019,-1
87865,-1
21577,-1
71748,-1
3838,-1
17653,-1
29454,-1
42317,-1
53898,-1
65955,-1
79083,-1
11458,-1
36992,-1
61151,-1
86784,-1
52433,-1
6026,-1
68771,-1
75,-1
26500,-1
51248,-1
76380,-1
925,-1
62692,-1
13968,-1
50246,-1
87018,-1
27723,-1
64903,-1
41322,-1
21646,-1
84310,-1
13997,-1
37702,-1
63002,-1
87797,-1
36885,-1
74309,-1
76,-1
13195,-1
26657,-1
38138,-1
50057,-1
62707,-1
74952,-1
88649,-1
6488,-1
18620,-1
31510,-1
43269,-1
55622,-1
67598,-1
81125,-1
12081,-1
73200,-1
49399,-1
8436,-1
20470,-1
33530,-1
45821,-1
57983,-1
61753,-1
70203,-1
82818,-1
23406,-1
85341,-1
36413,-1
7501,-1
58041,-1
45212,-1
19948,-1
61688,-1
70195,-1
32395,-1
83399,-1
2003,-1
40248,-1
77922,-1
14503,-1
77999,-1
15286,-1
77909,-1
6784,-1
43791,-1
80051,-1
46999,-1
1549,-1
12610,-1
26117,-1
39152,-1
50241,-1
62709,-1
75377,-1
87518,-1
1105,-1
62628,-1
23618,-1
61026,-1
5763,-1
18768,-1
31209,-1
43995,-1
56545,-1
68106,-1
81506,-1
7885,-1
69408,-1
8422,-1
58140,-1
47088,-1
24598,-1
48845,-1
73344,-1
30085,-1
67072,-1
80,-1
10191,-1
13547,-1
25162,-1
39184,-1
50296,-1
62476,-1
75095,-1
88300,-1
7393,-1
23027,-1
9070,-1
60962,-1
81,-1
13379,-1
51565,-1
88674,-1
12724,-1
421,-1
38839,-1
74813,-1
35197,-1
71805,-1
26104,-1
63640,-1
82,-1
13489,-1
26254,-1
38387,-1
51014,-1
62838,-1
74754,-1
86970,-1
37322,-1
40262,-1
14894,-1
64792,-1
77716,-1
2975,-1
53124,-1
27526,-1
77392,-1
9606,-1
39269,-1
88576,-1
20130,-1
83015,-1
813,-1
8618,-1
20181,-1
32550,-1
44702,-1
57740,-1
69387,-1
81888,-1
40424,-1
28262,-1
2885,-1
15981,-1
85,-1
42377,-1
50568,-1
38032,-1
88700,-1
13762,-1
62622,-1
25555,-1
76028,-1
4087,-1
11489,-1
61587,-1
66239,-1
49653,-1
35861,-1
85942,-1
24818,-1
73788,-1
16052,-1
78341,-1
717,-1
13956,-1
26709,-1
38374,-1
50833,-1
63509,-1
75511,-1
87048,-1
30031,-1
53413,-1
59203,-1
86,-1
14090,-1
26465,-1
38603,-1
50120,-1
62931,-1
75922,-1
88650,-1
11822,-1
61853,-1
24912,-1
73472,-1
8888,-1
21148,-1
33290,-1
36416,-1
44651,-1
57405,-1
69320,-1
82338,-1
85898,-1
49843,-1
87,-1
51556,-1
25519,-1
75620,-1
38100,-1
87173,-1
13207,-1
63117,-1
8879,-1
88,-1
13955,-1
25006,-1
39267,-1
51427,-1
63078,-1
75880,-1
87110,-1
3175,-1
15227,-1
27996,-1
40395,-1
52672,-1
64305,-1
77558,-1
9619,-1
12046,-1
23697,-1
35763,-1
49195,-1
62042,-1
74206,-1
85673,-1
89,-1
13964,-1
18154,17
26794,17
63369,-1
537,17
33908,-1
71051,-1
3082,-1
15652,-1
27198,-1
40421,-1
52141,-1
64321,-1
77955,-1
3803,17
40695,-1
22789,17
8469,17
71893,-1
10846,17
49372,-1
85628,-1
15676,17
90,-1
27158,-1
13449,-1
2103,-1
64525,-1
6421,-1
53280,-1
56761,-1
30391,-1
76372,-1
80139,-1
19095,-1
67657,-1
43001,-1
15476,-1
77195,-1
40047,-1
91,-1
4820,-1
42672,-1
79110,-1
16216,-1
54457,-1
28921,-1
66523,-1
12358,-1
60729,-1
92,-1
12777,-1
25943,-1
37497,-1
51617,-1
61007,-1
63470,-1
75758,-1
88182,-1
2147,-1
49182,-1
23481,-1
36112,-1
5993,-1
18209,-1
30965,-1
42759,-1
55699,-1
68086,-1
74217,-1
81155,-1
11906,-1
85857,-1
93,-1
13223,-1
25475,-1
38705,-1
50879,-1
62900,-1
75042,-1
88494,-1
3936,-1
16158,-1
29802,-1
42328,-1
54853,-1
63637,-1
66712,-1
79787,-1
8035,-1
58021,-1
9303,-1
35483,-1
59908,-1
84341,-1
7551,-1
82257,-1
24410,-1
49661,-1
73516,-1
15100,-1
52722,-1
44389,-1
4192,-1
17367,-1
30176,-1
41112,-1
54120,-1
67098,-1
78827,-1
6921,-1
43083,-1
80562,-1
44700,-1
32357,-1
69571,-1
33341,-1
71064,-1
38459,-1
6631,-1
69152,-1
96,-1
13898,-1
25365,-1
39175,-1
50320,-1
62721,-1
74950,-1
88566,-1
97,-1
63180,-1
26161,-1
50445,-1
87574,-1
12881,-1
75398,-1
37661,-1
7602,-1
20943,-1
33747,-1
45206,-1
50289,-1
57752,-1
71069,-1
83150,-1
3888,-1
16783,-1
29847,-1
41428,-1
54362,-1
66579,-1
78749,-1
26324,-1
63627,-1
9721,-1
46721,-1
83664,-1
5892,-1
19284,-1
30354,-1
43047,-1
55183,-1
68043,-1
81527,-1
34450,-1
83873,-1
63975,-1
10481,-1
22884,-1
34595,-1
47734,-1
59839,-1
71660,-1
85081,-1
476,-1
13474,-1
26549,-1
38737,-1
51364,-1
62394,-1
76089,-1
88543,-1
7239,-1
70435,-1
14325,-1
37601,-1
63366,-1
87480,-1
33602,-1
69551,-1
21338,-1
58696,-1
7699,-1
10956,-1
37245,-1
45187,-1
61195,-1
82772,-1
86020,-1
6857,-1
2074,-1
64634,-1
633,-1
62706,-1
2416,-1
100,-1
70930,71
24730,-1
11143,-1
23733,-1
36385,-1
48331,-1
60737,-1
73384,-1
85311,-1
22296,-1
72359,-1
18012,-1
80465,-1
5287,-1
17811,-1
30086,-1
42150,-1
54478,-1
65954,-1
79085,-1
31299,-1
69091,-1
12072,-1
24475,-1
36082,-1
48517,-1
61391,-1
74516,-1
85520,-1
22189,-1
59352,-1
36320,-1
12179,-1
24792,-1
36780,-1
49363,-1
61098,-1
73558,-1
85955,-1
60370,-1
2229,-1
64294,-1
7416,-1
21410,-1
33003,-1
44713,-1
58547,-1
69534,-1
82824,-1
15552,-1
48090,-1
36529,-1
13043,-1
51342,-1
88385,-1
34653,-1
28137,-1
65474,-1
28550,-1
65806,-1
5508,-1
19168,-1
30424,-1
43744,-1
56131,-1
67873,-1
80836,-1
6612,-1
69140,-1
13989,-1
50741,-1
88052,-1
6022,-1
68010,-1
2745,-1
15022,-1
27533,-1
40888,-1
51749,-1
65688,-1
77761,-1
15589,-1
78047,-1
28829,-1
78580,-1
31374,-1
23709,-1
85330,-1
102,-1
62293,-1
2691,-1
15199,-1
28267,-1
40817,-1
52618,-1
64770,-1
77220,-1
13277,-1
74777,-1
25665,-1
86971,-1
70715,-1
24040,-1
38594,-1
25421,-1
88244,-1
29018,-1
49927,-1
1953,-1
7790,-1
19149,-1
80611,-1
104,-1
13597,-1
26293,-1
38900,-1
49892,-1
56393,-1
62292,-1
76062,-1
87231,-1
30895,-1
44369,-1
18035,-1
64840,-1
81351,-1
6922,-1
69303,-1
7190,-1
8423,-1
20476,-1
32190,-1
46061,-1
57556,-1
70043,-1
76130,-1
81748,-1
106,-1
49937,-1
1193,-1
13288,-1
26705,-1
37750,-1
38551,-1
51689,-1
63098,-1
76319,-1
87212,-1
88358,-1
3273,-1
14984,-1
26190,-1
27217,-1
39527,-1
52110,-1
65004,-1
75291,-1
77455,-1
12962,-1
63443,-1
36997,-1
9440,-1
47034,-1
85190,-1
3942,-1
16517,-1
29815,-1
41832,-1
54384,-1
65786,-1
79175,-1
79969,-1
32821,-1
5266,-1
41052,-1
78282,-1
5777,-1
11720,-1
30703,-1
55865,-1
80881,-1
5341,-1
3861,-1
16271,-1
29251,-1
41684,-1
54244,-1
66492,-1
79791,-1
9034,-1
112,-1
13836,-1
25850,-1
37805,-1
50624,-1
63359,-1
76361,-1
88611,-1
2437,-1
53728,-1
5345,-1
25485,-1
63027,-1
1013,-1
53402,-1
4816,-1
67176,-1
40174,-1
10667,-1
21879,-1
35003,-1
46841,-1
59543,-1
72339,-1
84340,-1
17637,-1
78551,-1
53752,-1
4827,-1
17104,-1
30198,-1
41601,-1
54701,-1
66892,-1
78236,-1
41173,-1
6187,-1
18177,-1
31033,-1
42953,-1
56500,-1
68653,-1
81166,-1
913,-1
8444,-1
32580,-1
57895,-1
82364,-1
118,-1
13908,-1
26047,-1
39242,-1
49935,-1
63207,-1
75429,-1
88252,-1
151,-1
50139,-1
38718,-1
88060,-1
25268,-1
75896,-1
12950,-1
63024,-1
119,-1
12092,-1
23504,-1
36996,-1
49452,-1
60832,-1
74218,-1
85650,-1
576,-1
13231,-1
26186,-1
37465,-1
51603,-1
62675,-1
76385,-1
87569,-1
25789,-1
120,-1
1986,-1
2008,-1
15246,-1
28074,-1
40354,-1
52342,-1
64980,-1
70477,-1
76642,-1
8474,-1
17288,-1
53768,-1
82242,-1
8673,-1
33112,-1
57699,-1
82712,-1
14859,-1
64482,-1
1446,-1
87728,-1
26090,-1
88249,-1
36239,-1
38837,-1
11311,-1
17666,-1
54418,-1
23344,-1
333,-1
3952,-1
17608,-1
29886,-1
42700,-1
54435,-1
66020,-1
79171,-1
12701,-1
26569,-1
23263,-1
38560,-1
83674,-1
124,-1
12980,-1
26374,-1
38174,-1
51489,-1
62800,-1
75323,-1
87036,-1
55404,-1
19716,-1
81830,-1
125,-1
39280,-1
74966,-1
14288,-1
51405,-1
88352,-1
80274,-1
25858,-1
62603,-1
126,-1
12944,-1
26717,-1
38015,-1
51470,-1
63305,-1
74602,-1
88332,-1
2650,-1
9085,-1
36781,-1
37289,-1
37542,-1
85884,-1
24438,-1
50138,-1
73195,-1
11773,-1
61581,-1
65691,-1
41165,-1
48995,-1
2634,-1
7429,-1
20573,-1
32902,-1
44717,-1
58400,-1
71098,-1
82304,-1
45743,-1
9016,-1
46367,-1
83569,-1
23094,-1
85132,-1
22196,-1
60408,-1
11301,-1
49711,-1
85336,-1
7124,-1
43594,-1
50935,-1
79998,-1
31696,-1
68782,-1
19114,-1
55782,-1
328,-1
13683,-1
25055,-1
38819,-1
51403,-1
62296,-1
76300,-1
87200,-1
3495,-1
15534,-1
28292,-1
40011,-1
52753,-1
65523,-1
77819,-1
32992,-1
70768,-1
1842,-1
63246,-1
8030,-1
20340,-1
32549,-1
44668,-1
57141,-1
71103,-1
82651,-1
15881,-1
52056,-1
19746,-1
45177,-1
70738,-1
20900,-1
58386,-1
502,-1
14101,-1
26057,-1
38890,-1
51359,-1
62355,-1
75032,-1
87898,-1
20592,-1
57447,-1
4149,-1
15866,-1
40105,-1
65220,-1
79796,-1
36470,-1
73104,-1
12560,-1
37823,-1
64086,-1
87798,-1
59783,-1
134,-1
51150,-1
2084,-1
52235,-1
13233,-1
62480,-1
26120,-1
75544,-1
2183,-1
15499,-1
27750,-1
39651,-1
52423,-1
65574,-1
77465,-1
10152,-1
21729,-1
34341,-1
47521,-1
59788,-1
71310,-1
84945,-1
38765,-1
86980,-1
135,-1
12499,-1
26428,-1
38276,-1
51591,-1
63440,-1
76224,-1
87047,-1
136,-1
13853,-1
25501,-1
38549,-1
51065,-1
62910,-1
74926,-1
87468,-1
2589,-1
5685,-1
56895,-1
20004,-1
7134,-1
8898,-1
20467,-1
32661,-1
46186,-1
58479,-1
70567,-1
82945,-1
2713,-1
14537,-1
27262,-1
40074,-1
52522,-1
64982,-1
77285,-1
5602,-1
16811,-1
40043,-1
4577,-1
29660,-1
53837,-1
8365,-1
46067,-1
82118,-1
140,-1
50312,-1
14167,-1
62529,-1
25427,-1
76006,-1
38720,-1
88648,-1
141,-1
64090,-1
13357,-1
75250,-1
25180,-1
87463,-1
38272,-1
31368,-1
50024,-1
54956,-1
2899,-1
16017,-1
10782,-1
47599,-1
85268,-1
35015,-1
733,-1
13680,-1
25225,-1
38186,-1
51189,-1
63381,-1
74993,-1
88122,-1
23086,-1
10200,-1
143,-1
26799,-1
51382,-1
76232,-1
12885,-1
38977,-1
64082,-1
87779,-1
8601,-1
58402,-1
8493,-1
32841,-1
58420,-1
83159,-1
11926,-1
24294,-1
36340,-1
49487,-1
62031,-1
73741,-1
86376,-1
33251,-1
9100,-1
22493,-1
33988,-1
47649,-1
58842,-1
72618,-1
83825,-1
1707,-1
45865,-1
145,-1
88282,-1
2056,-1
15451,-1
28238,-1
39443,-1
53121,-1
65587,-1
77575,-1
11761,-1
24900,-1
36168,-1
48261,-1
60787,-1
72983,-1
85960,-1
3044,-1
58423,-1
8529,-1
19648,-1
32469,-1
44661,-1
57534,-1
70253,-1
82992,-1
15236,-1
40108,-1
65394,-1
154,-1
12997,-1
25565,-1
38747,-1
50878,-1
62270,-1
74929,-1
87497,-1
727,-1
13664,-1
26188,-1
38496,-1
51335,-1
62632,-1
76009,-1
87318,-1
155,-1
39261,-1
75177,-1
4221,-1
66496,-1
10519,-1
26550,-1
62678,-1
4025,-1
16388,-1
29654,-1
41436,-1
54679,-1
66621,-1
78765,-1
22729,-1
13510,-1
50802,-1
87070,-1
156,-1
37888,-1
75224,-1
26457,-1
62432,-1
13574,-1
51236,-1
88766,-1
27995,-1
64616,-1
25984,-1
62479,-1
9815,-1
23050,-1
35507,-1
47955,-1
59339,-1
71681,-1
83911,-1
157,-1
13601,-1
26814,-1
37859,-1
51438,-1
64094,-1
75105,-1
88390,-1
158,-1
88087,-1
26695,-1
64078,-1
3812,-1
29457,-1
54801,-1
79632,-1
5169,-1
41588,-1
79108,-1
159,-1
51366,-1
26790,-1
75577,-1
2521,-1
15719,-1
27818,-1
39122,-1
39822,-1
53003,-1
64905,-1
76589,-1
88016,-1
13948,-1
63213,-1
14071,-1
37523,-1
63713,-1
88622,-1
45142,-1
37898,-1
6376,-1
67661,-1
59274,-1
9898,-1
22131,-1
34729,-1
48173,-1
59117,-1
72182,-1
84738,-1
161,-1
87985,-1
13951,-1
55946,-1
6765,-1
8295,-1
31612,-1
18635,-1
80651,-1
163,-1
50954,-1
1960,-1
12525,-1
62253,-1
26805,-1
75756,-1
38005,-1
88562,-1
10347,-1
21479,-1
35059,-1
48076,-1
60463,-1
72039,-1
84817,-1
76975,-1
11245,-1
74118,-1
25244,-1
88109,-1
10717,-1
21708,-1
34512,-1
46405,-1
59941,-1
72929,-1
84375,-1
11173,-1
24886,-1
37165,-1
49341,-1
61832,-1
72956,-1
86651,-1
4016,-1
16450,-1
28628,-1
42400,-1
53717,-1
66229,-1
79203,-1
6127,-1
68993,-1
19245,-1
55246,-1
47583,-1
74811,-1
34659,-1
3961,-1
16230,-1
29093,-1
41513,-1
54724,-1
59269,-1
67144,-1
78824,-1
10161,-1
72329,-1
86364,-1
21486,-1
84269,-1
54553,-1
4375,-1
16670,-1
28863,-1
42204,-1
54644,-1
66628,-1
79336,-1
29359,-1
1917,-1
64438,-1
15903,-1
77957,-1
25309,-1
62701,-1
2932,-1
53312,-1
664,-1
25793,-1
38053,-1
13986,-1
20350,-1
82723,-1
50038,-1
17286,-1
54673,-1
168,-1
11420,-1
19031,-1
44138,-1
67787,-1
1973,-1
21925,-1
60397,-1
2482,-1
9273,-1
15020,-1
28282,-1
39326,-1
52605,-1
65273,-1
77772,-1
8154,-1
34099,-1
69669,-1
22203,-1
170,-1
12858,-1
25944,-1
38635,-1
50234,-1
62605,-1
74888,-1
88361,-1
1747,-1
13127,-1
25368,-1
37869,-1
51260,-1
64065,-1
75432,-1
88376,-1
73830,71
171,-1
87365,-1
13636,-1
11422,-1
23412,-1
37097,-1
49531,-1
62108,-1
74081,-1
76202,-1
85704,-1
11650,-1
23598,-1
35958,-1
48720,-1
61462,-1
74433,-1
86188,-1
86219,-1
10804,-1
45120,-1
67170,66
2038,-1
35768,-1
24107,-1
7103,-1
17835,-1
30718,-1
43082,-1
56656,-1
69175,-1
73705,-1
80182,-1
45014,-1
49339,-1
61745,-1
3909,-1
17476,-1
28746,-1
41327,-1
53646,-1
65874,-1
78983,-1
88465,-1
8233,-1
17679,-1
78237,-1
20294,-1
1108,-1
13456,-1
25450,-1
37525,-1
51606,-1
63288,-1
75837,-1
87766,-1
13516,-1
50773,-1
86997,-1
11107,-1
61827,-1
33523,-1
82143,-1
174,-1
12822,-1
25192,-1
39198,-1
44920,-1
50323,-1
63990,-1
75160,-1
88466,-1
20330,-1
82040,-1
8743,-1
70589,-1
10312,-1
22704,-1
33955,-1
46578,-1
58026,-1
59485,-1
71882,-1
85163,-1
32217,-1
86425,-1
175,-1
37837,-1
75815,-1
12939,-1
50489,-1
87596,-1
24973,-1
63241,-1
176,-1
13342,-1
25515,-1
37416,-1
51055,-1
62787,-1
75782,-1
87853,-1
179,-1
13345,-1
25518,-1
37419,-1
51058,-1
62790,-1
75785,-1
87856,-1
58708,-1
8862,-1
11046,-1
37186,-1
61645,-1
85795,-1
7276,-1
21036,-1
32741,-1
46172,-1
58325,-1
69553,-1
82930,-1
6899,-1
67875,-1
1277,-1
13960,-1
25758,-1
37683,-1
50466,-1
62808,-1
74701,-1
88234,-1
39445,-1
3450,-1
40014,-1
77939,-1
29458,-1
35492,-1
21859,-1
59763,-1
184,-1
12768,-1
26416,-1
38234,-1
51345,-1
63087,-1
74830,-1
88657,-1
6015,-1
18989,-1
30546,-1
43843,-1
56729,-1
69246,-1
80913,-1
31134,-1
45401,-1
19773,-1
69838,-1
8101,-1
57306,-1
32106,-1
32177,-1
83397,-1
9137,-1
13760,-1
63467,-1
22471,-1
56650,-1
56244,-1
43710,-1
2445,-1
14470,-1
27900,-1
40458,-1
51758,-1
65517,-1
76588,-1
31590,-1
68831,-1
33792,-1
58819,-1
10678,-1
21618,-1
35677,-1
47984,-1
60477,-1
72416,-1
83521,-1
46158,-1
38781,-1
88514,-1
7210,-1
46057,-1
83432,-1
3030,-1
27340,-1
53242,-1
77413,-1
34052,-1
13635,-1
38789,-1
62237,-1
88006,-1
56866,-1
7412,-1
57566,-1
51521,-1
25760,-1
15854,-1
65231,-1
31997,-1
88549,-1
