tran_id,tx_type
34305,TRANSFER
76946,TRANSFER
24219,TRANSFER
28228,TRANSFER
39941,TRANSFER
519,TRANSFER
13118,TRANSFER
50335,TRANSFER
32779,TRANSFER
8586,TRANSFER
20493,TRANSFER
16,TRANSFER
50416,TRANSFER
3693,TRANSFER
16833,TRANSFER
29869,TRANSFER
37540,TRANSFER
42523,TRANSFER
53450,TRANSFER
65823,TRANSFER
79139,TRANSFER
87854,TRANSFER
13937,TRANSFER
64063,TRANSFER
26513,TRANSFER
75177,TRANSFER
15788,TRANSFER
77997,TRANSFER
40315,TRANSFER
75034,TRANSFER
2224,TRANSFER
11354,TRANSFER
23756,TRANSFER
36670,TRANSFER
49816,TRANSFER
61132,TRANSFER
64295,TRANSFER
73553,TRANSFER
86766,TRANSFER
6951,TRANSFER
19097,TRANSFER
31577,TRANSFER
43555,TRANSFER
52423,TRANSFER
55402,TRANSFER
68859,TRANSFER
81437,TRANSFER
27070,TRANSFER
72086,TRANSFER
28939,TRANSFER
7408,TRANSFER
33012,TRANSFER
57113,TRANSFER
83379,TRANSFER
3905,TRANSFER
17604,TRANSFER
29151,TRANSFER
42023,TRANSFER
53636,TRANSFER
67401,TRANSFER
79855,TRANSFER
5577,TRANSFER
43559,TRANSFER
81239,TRANSFER
32537,TRANSFER
70015,TRANSFER
45276,TRANSFER
32738,TRANSFER
70767,TRANSFER
49044,TRANSFER
18367,TRANSFER
81637,TRANSFER
38647,TRANSFER
9269,TRANSFER
71480,TRANSFER
28204,TRANSFER
2938,TRANSFER
14645,TRANSFER
27309,TRANSFER
40010,TRANSFER
53289,TRANSFER
65419,TRANSFER
77525,TRANSFER
16336,TRANSFER
79452,TRANSFER
4352,TRANSFER
17622,TRANSFER
30068,TRANSFER
42463,TRANSFER
54817,TRANSFER
65836,TRANSFER
79488,TRANSFER
32053,TRANSFER
69257,TRANSFER
8187,TRANSFER
71008,TRANSFER
32939,TRANSFER
8929,TRANSFER
20905,TRANSFER
33498,TRANSFER
46016,TRANSFER
57760,TRANSFER
70829,TRANSFER
82216,TRANSFER
14360,TRANSFER
40627,TRANSFER
64164,TRANSFER
36322,TRANSFER
1390,TRANSFER
13110,TRANSFER
25373,TRANSFER
38816,TRANSFER
51017,TRANSFER
60714,TRANSFER
64086,TRANSFER
75648,TRANSFER
88721,TRANSFER
23838,TRANSFER
86206,TRANSFER
11629,TRANSFER
73299,TRANSFER
12398,TRANSFER
24700,TRANSFER
36876,TRANSFER
48343,TRANSFER
48967,TRANSFER
61900,TRANSFER
73270,TRANSFER
86665,TRANSFER
38767,TRANSFER
27745,TRANSFER
36980,TRANSFER
736,TRANSFER
51639,TRANSFER
14804,TRANSFER
53336,TRANSFER
19888,TRANSFER
82325,TRANSFER
35591,TRANSFER
72607,TRANSFER
633,TRANSFER
19,TRANSFER
51512,TRANSFER
25293,TRANSFER
76083,TRANSFER
38089,TRANSFER
88020,TRANSFER
12989,TRANSFER
62464,TRANSFER
2181,TRANSFER
14926,TRANSFER
26907,TRANSFER
40099,TRANSFER
53099,TRANSFER
65320,TRANSFER
77058,TRANSFER
46459,TRANSFER
2129,TRANSFER
27772,TRANSFER
51820,TRANSFER
77143,TRANSFER
34505,TRANSFER
37131,TRANSFER
86401,TRANSFER
21,TRANSFER
13493,TRANSFER
26661,TRANSFER
37701,TRANSFER
50846,TRANSFER
63205,TRANSFER
74766,TRANSFER
88384,TRANSFER
7771,TRANSFER
69840,TRANSFER
22,TRANSFER
13763,TRANSFER
25138,TRANSFER
37766,TRANSFER
50718,TRANSFER
64027,TRANSFER
74650,TRANSFER
88525,TRANSFER
5657,TRANSFER
18865,TRANSFER
30980,TRANSFER
44096,TRANSFER
55538,TRANSFER
68805,TRANSFER
80123,TRANSFER
70910,TRANSFER
48234,TRANSFER
12416,TRANSFER
74488,TRANSFER
7566,TRANSFER
20804,TRANSFER
33029,TRANSFER
44625,TRANSFER
57698,TRANSFER
61057,TRANSFER
70467,TRANSFER
82143,TRANSFER
24500,TRANSFER
86514,TRANSFER
37273,TRANSFER
53372,TRANSFER
31539,TRANSFER
19581,TRANSFER
29692,TRANSFER
6526,TRANSFER
23155,TRANSFER
47081,TRANSFER
72790,TRANSFER
4898,TRANSFER
42125,TRANSFER
79470,TRANSFER
50122,TRANSFER
8642,TRANSFER
21006,TRANSFER
33615,TRANSFER
45447,TRANSFER
57205,TRANSFER
69700,TRANSFER
83142,TRANSFER
9031,TRANSFER
22313,TRANSFER
35471,TRANSFER
46780,TRANSFER
58991,TRANSFER
72506,TRANSFER
85172,TRANSFER
9500,TRANSFER
22333,TRANSFER
33984,TRANSFER
46857,TRANSFER
59829,TRANSFER
71662,TRANSFER
83645,TRANSFER
14234,TRANSFER
62864,TRANSFER
627,TRANSFER
50109,TRANSFER
38051,TRANSFER
88555,TRANSFER
25630,TRANSFER
74913,TRANSFER
10061,TRANSFER
22456,TRANSFER
56795,TRANSFER
267,TRANSFER
25016,TRANSFER
50941,TRANSFER
75057,TRANSFER
786,TRANSFER
63524,TRANSFER
12802,TRANSFER
50266,TRANSFER
87359,TRANSFER
28180,TRANSFER
65188,TRANSFER
41002,TRANSFER
22718,TRANSFER
84394,TRANSFER
3501,TRANSFER
14665,TRANSFER
27845,TRANSFER
39760,TRANSFER
53279,TRANSFER
65175,TRANSFER
76701,TRANSFER
51659,TRANSFER
72144,TRANSFER
39331,TRANSFER
32227,TRANSFER
18061,TRANSFER
43746,TRANSFER
69152,TRANSFER
1393,TRANSFER
13009,TRANSFER
25248,TRANSFER
38559,TRANSFER
51065,TRANSFER
62637,TRANSFER
74798,TRANSFER
88230,TRANSFER
2342,TRANSFER
39550,TRANSFER
76498,TRANSFER
40548,TRANSFER
28609,TRANSFER
21686,TRANSFER
59454,TRANSFER
34982,TRANSFER
28,TRANSFER
13371,TRANSFER
25765,TRANSFER
37549,TRANSFER
51559,TRANSFER
63716,TRANSFER
75866,TRANSFER
87146,TRANSFER
6089,TRANSFER
17933,TRANSFER
31841,TRANSFER
44013,TRANSFER
55586,TRANSFER
68987,TRANSFER
81052,TRANSFER
30496,TRANSFER
44843,TRANSFER
20229,TRANSFER
70507,TRANSFER
7622,TRANSFER
57638,TRANSFER
32356,TRANSFER
32885,TRANSFER
82549,TRANSFER
9011,TRANSFER
12637,TRANSFER
62619,TRANSFER
21578,TRANSFER
56824,TRANSFER
15145,TRANSFER
77595,TRANSFER
18531,TRANSFER
56300,TRANSFER
1379,TRANSFER
63922,TRANSFER
30249,TRANSFER
67271,TRANSFER
31276,TRANSFER
8903,TRANSFER
32486,TRANSFER
57445,TRANSFER
83267,TRANSFER
31315,TRANSFER
45951,TRANSFER
8687,TRANSFER
20720,TRANSFER
32816,TRANSFER
45931,TRANSFER
57693,TRANSFER
70868,TRANSFER
83403,TRANSFER
9814,TRANSFER
46847,TRANSFER
84069,TRANSFER
22023,TRANSFER
59148,TRANSFER
23033,TRANSFER
83759,TRANSFER
12462,TRANSFER
49409,TRANSFER
86583,TRANSFER
1413,TRANSFER
49871,TRANSFER
14085,TRANSFER
76262,TRANSFER
2179,TRANSFER
15089,TRANSFER
28151,TRANSFER
39372,TRANSFER
53005,TRANSFER
65062,TRANSFER
76764,TRANSFER
4495,TRANSFER
16036,TRANSFER
30012,TRANSFER
42742,TRANSFER
54814,TRANSFER
67175,TRANSFER
79029,TRANSFER
21077,TRANSFER
82994,TRANSFER
9891,TRANSFER
47894,TRANSFER
84681,TRANSFER
11891,TRANSFER
49420,TRANSFER
85902,TRANSFER
38,TRANSFER
13195,TRANSFER
25202,TRANSFER
39066,TRANSFER
48739,TRANSFER
50024,TRANSFER
63420,TRANSFER
76314,TRANSFER
87491,TRANSFER
23416,TRANSFER
73004,TRANSFER
36462,TRANSFER
85614,TRANSFER
11691,TRANSFER
61237,TRANSFER
20602,TRANSFER
81713,TRANSFER
3767,TRANSFER
41988,TRANSFER
79914,TRANSFER
7714,TRANSFER
8405,TRANSFER
45524,TRANSFER
81693,TRANSFER
24715,TRANSFER
74363,TRANSFER
217,TRANSFER
37846,TRANSFER
75283,TRANSFER
42,TRANSFER
62811,TRANSFER
1471,TRANSFER
13629,TRANSFER
26203,TRANSFER
39193,TRANSFER
49952,TRANSFER
63586,TRANSFER
75416,TRANSFER
87456,TRANSFER
6796,TRANSFER
20214,TRANSFER
58046,TRANSFER
7911,TRANSFER
44997,TRANSFER
81701,TRANSFER
13613,TRANSFER
87808,TRANSFER
3022,TRANSFER
14546,TRANSFER
26927,TRANSFER
39368,TRANSFER
52500,TRANSFER
64303,TRANSFER
77275,TRANSFER
9431,TRANSFER
46108,TRANSFER
10620,TRANSFER
21857,TRANSFER
35698,TRANSFER
47804,TRANSFER
59756,TRANSFER
72164,TRANSFER
84150,TRANSFER
84348,TRANSFER
1536,TRANSFER
24662,TRANSFER
49034,TRANSFER
74113,TRANSFER
11811,TRANSFER
32832,TRANSFER
69901,TRANSFER
46,TRANSFER
14047,TRANSFER
26149,TRANSFER
38268,TRANSFER
50857,TRANSFER
63684,TRANSFER
74893,TRANSFER
88021,TRANSFER
1078,TRANSFER
13634,TRANSFER
25518,TRANSFER
38947,TRANSFER
49884,TRANSFER
62806,TRANSFER
75744,TRANSFER
86964,TRANSFER
8710,TRANSFER
17185,TRANSFER
54918,TRANSFER
7753,TRANSFER
20242,TRANSFER
33463,TRANSFER
45725,TRANSFER
57023,TRANSFER
70093,TRANSFER
81688,TRANSFER
50421,TRANSFER
34880,TRANSFER
30916,TRANSFER
56117,TRANSFER
23273,TRANSFER
58743,TRANSFER
61821,TRANSFER
9673,TRANSFER
134,TRANSFER
39309,TRANSFER
52,TRANSFER
37563,TRANSFER
76485,TRANSFER
25607,TRANSFER
62574,TRANSFER
13869,TRANSFER
51384,TRANSFER
88300,TRANSFER
27213,TRANSFER
64994,TRANSFER
26787,TRANSFER
62333,TRANSFER
9547,TRANSFER
21767,TRANSFER
34650,TRANSFER
46636,TRANSFER
58813,TRANSFER
71976,TRANSFER
84918,TRANSFER
53,TRANSFER
13354,TRANSFER
25268,TRANSFER
38702,TRANSFER
49888,TRANSFER
62493,TRANSFER
76417,TRANSFER
87596,TRANSFER
53753,TRANSFER
54,TRANSFER
37961,TRANSFER
74720,TRANSFER
13036,TRANSFER
50483,TRANSFER
88280,TRANSFER
26714,TRANSFER
62234,TRANSFER
31056,TRANSFER
69275,TRANSFER
55,TRANSFER
13864,TRANSFER
26362,TRANSFER
37511,TRANSFER
49990,TRANSFER
62698,TRANSFER
75640,TRANSFER
87740,TRANSFER
15510,TRANSFER
76554,TRANSFER
42766,TRANSFER
3500,TRANSFER
26868,TRANSFER
52236,TRANSFER
77154,TRANSFER
4501,TRANSFER
54389,TRANSFER
31967,TRANSFER
69185,TRANSFER
6687,TRANSFER
19159,TRANSFER
31332,TRANSFER
43945,TRANSFER
56727,TRANSFER
68449,TRANSFER
80279,TRANSFER
10010,TRANSFER
22107,TRANSFER
34949,TRANSFER
47692,TRANSFER
59529,TRANSFER
71517,TRANSFER
84200,TRANSFER
14026,TRANSFER
75782,TRANSFER
105,TRANSFER
62749,TRANSFER
25368,TRANSFER
49975,TRANSFER
87316,TRANSFER
38994,TRANSFER
8315,TRANSFER
21427,TRANSFER
32727,TRANSFER
45978,TRANSFER
51000,TRANSFER
57460,TRANSFER
70876,TRANSFER
82480,TRANSFER
30497,TRANSFER
6770,TRANSFER
58023,TRANSFER
18977,TRANSFER
56,TRANSFER
12579,TRANSFER
26297,TRANSFER
38987,TRANSFER
42657,TRANSFER
50567,TRANSFER
62893,TRANSFER
75465,TRANSFER
87588,TRANSFER
4132,TRANSFER
78178,TRANSFER
29585,TRANSFER
16649,TRANSFER
6048,TRANSFER
19575,TRANSFER
31653,TRANSFER
43459,TRANSFER
54091,TRANSFER
56636,TRANSFER
68428,TRANSFER
80379,TRANSFER
9585,TRANSFER
22544,TRANSFER
34240,TRANSFER
47657,TRANSFER
59315,TRANSFER
67460,TRANSFER
72860,TRANSFER
84513,TRANSFER
57,TRANSFER
13085,TRANSFER
25124,TRANSFER
37928,TRANSFER
50313,TRANSFER
54423,TRANSFER
63462,TRANSFER
74923,TRANSFER
87023,TRANSFER
5258,TRANSFER
32770,TRANSFER
65899,TRANSFER
28746,TRANSFER
42174,TRANSFER
16322,TRANSFER
79104,TRANSFER
58,TRANSFER
13042,TRANSFER
25740,TRANSFER
39183,TRANSFER
51664,TRANSFER
62909,TRANSFER
74660,TRANSFER
87849,TRANSFER
61,TRANSFER
13045,TRANSFER
25743,TRANSFER
39186,TRANSFER
51667,TRANSFER
62912,TRANSFER
74663,TRANSFER
87852,TRANSFER
58454,TRANSFER
62,TRANSFER
13962,TRANSFER
25583,TRANSFER
38264,TRANSFER
50459,TRANSFER
62431,TRANSFER
75673,TRANSFER
88730,TRANSFER
66370,TRANSFER
17517,TRANSFER
63,TRANSFER
50093,TRANSFER
7191,TRANSFER
25637,TRANSFER
70942,TRANSFER
75272,TRANSFER
33148,TRANSFER
88491,TRANSFER
6080,TRANSFER
18678,TRANSFER
30799,TRANSFER
42889,TRANSFER
56072,TRANSFER
58203,TRANSFER
68930,TRANSFER
81475,TRANSFER
20674,TRANSFER
43508,TRANSFER
82099,TRANSFER
45203,TRANSFER
12721,TRANSFER
62314,TRANSFER
25374,TRANSFER
88698,TRANSFER
38549,TRANSFER
88306,TRANSFER
43165,TRANSFER
64,TRANSFER
63647,TRANSFER
13012,TRANSFER
74622,TRANSFER
26535,TRANSFER
87999,TRANSFER
38961,TRANSFER
50795,TRANSFER
20338,TRANSFER
69653,TRANSFER
9412,TRANSFER
47052,TRANSFER
84325,TRANSFER
48419,TRANSFER
26931,TRANSFER
65750,TRANSFER
11711,TRANSFER
86692,TRANSFER
2031,TRANSFER
14657,TRANSFER
27767,TRANSFER
39480,TRANSFER
52048,TRANSFER
64762,TRANSFER
77653,TRANSFER
30885,TRANSFER
69187,TRANSFER
33743,TRANSFER
60474,TRANSFER
10112,TRANSFER
21682,TRANSFER
34945,TRANSFER
48090,TRANSFER
59598,TRANSFER
72148,TRANSFER
84410,TRANSFER
12582,TRANSFER
75515,TRANSFER
44189,TRANSFER
5401,TRANSFER
67702,TRANSFER
66,TRANSFER
14129,TRANSFER
25034,TRANSFER
37995,TRANSFER
50474,TRANSFER
62649,TRANSFER
75650,TRANSFER
87535,TRANSFER
24358,TRANSFER
11505,TRANSFER
1778,TRANSFER
21795,TRANSFER
83730,TRANSFER
26457,TRANSFER
75631,TRANSFER
706,TRANSFER
51303,TRANSFER
38348,TRANSFER
88189,TRANSFER
13334,TRANSFER
63307,TRANSFER
4356,TRANSFER
55023,TRANSFER
19010,TRANSFER
56313,TRANSFER
46956,TRANSFER
8106,TRANSFER
45768,TRANSFER
83288,TRANSFER
2223,TRANSFER
64953,TRANSFER
48257,TRANSFER
8741,TRANSFER
58287,TRANSFER
11770,TRANSFER
74091,TRANSFER
13516,TRANSFER
51437,TRANSFER
87732,TRANSFER
1770,TRANSFER
63153,TRANSFER
40244,TRANSFER
29693,TRANSFER
65936,TRANSFER
12264,TRANSFER
24447,TRANSFER
37141,TRANSFER
48603,TRANSFER
61089,TRANSFER
73198,TRANSFER
85858,TRANSFER
4133,TRANSFER
16346,TRANSFER
29581,TRANSFER
42092,TRANSFER
53874,TRANSFER
65814,TRANSFER
78643,TRANSFER
75572,TRANSFER
38734,TRANSFER
1093,TRANSFER
13308,TRANSFER
26156,TRANSFER
37854,TRANSFER
50812,TRANSFER
62481,TRANSFER
75366,TRANSFER
88608,TRANSFER
72,TRANSFER
62259,TRANSFER
162,TRANSFER
13887,TRANSFER
26645,TRANSFER
39019,TRANSFER
50960,TRANSFER
62378,TRANSFER
75138,TRANSFER
88295,TRANSFER
12843,TRANSFER
76321,TRANSFER
26595,TRANSFER
88207,TRANSFER
38338,TRANSFER
50336,TRANSFER
39979,TRANSFER
73,TRANSFER
62835,TRANSFER
11549,TRANSFER
26301,TRANSFER
88392,TRANSFER
24204,TRANSFER
55470,TRANSFER
12859,TRANSFER
75264,TRANSFER
38788,TRANSFER
50734,TRANSFER
15369,TRANSFER
51880,TRANSFER
74,TRANSFER
37741,TRANSFER
75707,TRANSFER
13397,TRANSFER
51243,TRANSFER
87751,TRANSFER
7758,TRANSFER
20684,TRANSFER
32929,TRANSFER
45155,TRANSFER
57539,TRANSFER
71013,TRANSFER
82252,TRANSFER
26172,TRANSFER
63652,TRANSFER
3949,TRANSFER
42087,TRANSFER
79642,TRANSFER
4690,TRANSFER
29272,TRANSFER
53404,TRANSFER
79059,TRANSFER
1217,TRANSFER
13948,TRANSFER
26471,TRANSFER
37884,TRANSFER
51424,TRANSFER
63436,TRANSFER
75086,TRANSFER
87385,TRANSFER
24359,TRANSFER
51669,TRANSFER
73043,TRANSFER
37216,TRANSFER
37963,TRANSFER
86343,TRANSFER
11739,TRANSFER
60757,TRANSFER
65227,TRANSFER
42067,TRANSFER
48317,TRANSFER
2708,TRANSFER
6342,TRANSFER
55392,TRANSFER
21162,TRANSFER
8640,TRANSFER
77,TRANSFER
13122,TRANSFER
25296,TRANSFER
38784,TRANSFER
50942,TRANSFER
62463,TRANSFER
75938,TRANSFER
86969,TRANSFER
78,TRANSFER
63868,TRANSFER
37656,TRANSFER
12598,TRANSFER
66007,TRANSFER
76391,TRANSFER
10581,TRANSFER
22577,TRANSFER
34708,TRANSFER
47180,TRANSFER
50741,TRANSFER
60183,TRANSFER
71763,TRANSFER
83977,TRANSFER
26253,TRANSFER
87580,TRANSFER
22472,TRANSFER
84723,TRANSFER
80,TRANSFER
87089,TRANSFER
45600,TRANSFER
10417,TRANSFER
72723,TRANSFER
59124,TRANSFER
26454,TRANSFER
29096,TRANSFER
83667,TRANSFER
11444,TRANSFER
24342,TRANSFER
36898,TRANSFER
48276,TRANSFER
61122,TRANSFER
74556,TRANSFER
85796,TRANSFER
1763,TRANSFER
26693,TRANSFER
51216,TRANSFER
75984,TRANSFER
5254,TRANSFER
17267,TRANSFER
29555,TRANSFER
42443,TRANSFER
54960,TRANSFER
66120,TRANSFER
79848,TRANSFER
74659,TRANSFER
12439,TRANSFER
23898,TRANSFER
37112,TRANSFER
48995,TRANSFER
60821,TRANSFER
73114,TRANSFER
86728,TRANSFER
12751,TRANSFER
76130,TRANSFER
31172,TRANSFER
10787,TRANSFER
23452,TRANSFER
36399,TRANSFER
49550,TRANSFER
61440,TRANSFER
73292,TRANSFER
85459,TRANSFER
5339,TRANSFER
20937,TRANSFER
46146,TRANSFER
70324,TRANSFER
7847,TRANSFER
9840,TRANSFER
71766,TRANSFER
43262,TRANSFER
7274,TRANSFER
20591,TRANSFER
33338,TRANSFER
46052,TRANSFER
57395,TRANSFER
69618,TRANSFER
82161,TRANSFER
612,TRANSFER
14024,TRANSFER
26751,TRANSFER
38848,TRANSFER
51144,TRANSFER
62380,TRANSFER
74846,TRANSFER
87731,TRANSFER
38310,TRANSFER
52262,TRANSFER
11530,TRANSFER
36802,TRANSFER
61707,TRANSFER
86233,TRANSFER
2953,TRANSFER
15752,TRANSFER
27764,TRANSFER
40249,TRANSFER
52227,TRANSFER
65089,TRANSFER
77798,TRANSFER
18707,TRANSFER
7011,TRANSFER
80766,TRANSFER
86,TRANSFER
37582,TRANSFER
75145,TRANSFER
22814,TRANSFER
46505,TRANSFER
71532,TRANSFER
12984,TRANSFER
51553,TRANSFER
87510,TRANSFER
36540,TRANSFER
28136,TRANSFER
64308,TRANSFER
35634,TRANSFER
28565,TRANSFER
66199,TRANSFER
5844,TRANSFER
19430,TRANSFER
30982,TRANSFER
43321,TRANSFER
55176,TRANSFER
67919,TRANSFER
80842,TRANSFER
6134,TRANSFER
68652,TRANSFER
25246,TRANSFER
63050,TRANSFER
55431,TRANSFER
87,TRANSFER
13783,TRANSFER
59787,TRANSFER
2508,TRANSFER
15820,TRANSFER
27951,TRANSFER
40288,TRANSFER
52383,TRANSFER
64980,TRANSFER
77540,TRANSFER
28970,TRANSFER
88,TRANSFER
9144,TRANSFER
71277,TRANSFER
24267,TRANSFER
62182,TRANSFER
34757,TRANSFER
91,TRANSFER
4026,TRANSFER
16709,TRANSFER
28850,TRANSFER
41094,TRANSFER
53695,TRANSFER
66492,TRANSFER
78250,TRANSFER
12962,TRANSFER
26563,TRANSFER
22401,TRANSFER
39280,TRANSFER
85253,TRANSFER
5540,TRANSFER
18530,TRANSFER
36518,TRANSFER
86020,TRANSFER
5215,TRANSFER
16518,TRANSFER
54554,TRANSFER
11108,TRANSFER
24531,TRANSFER
36767,TRANSFER
48797,TRANSFER
61146,TRANSFER
74067,TRANSFER
85850,TRANSFER
93,TRANSFER
8048,TRANSFER
20903,TRANSFER
32873,TRANSFER
46031,TRANSFER
56935,TRANSFER
69539,TRANSFER
82202,TRANSFER
52470,TRANSFER
5305,TRANSFER
42573,TRANSFER
79252,TRANSFER
5843,TRANSFER
18091,TRANSFER
31614,TRANSFER
43513,TRANSFER
56640,TRANSFER
67629,TRANSFER
80676,TRANSFER
11051,TRANSFER
3751,TRANSFER
6197,TRANSFER
8874,TRANSFER
11633,TRANSFER
36617,TRANSFER
62148,TRANSFER
86509,TRANSFER
7354,TRANSFER
21123,TRANSFER
32888,TRANSFER
44915,TRANSFER
57830,TRANSFER
70242,TRANSFER
82026,TRANSFER
6288,TRANSFER
68775,TRANSFER
13087,TRANSFER
88547,TRANSFER
1159,TRANSFER
30693,TRANSFER
75182,TRANSFER
11077,TRANSFER
23618,TRANSFER
36444,TRANSFER
49616,TRANSFER
60695,TRANSFER
63281,TRANSFER
73182,TRANSFER
86188,TRANSFER
38668,TRANSFER
26653,TRANSFER
9589,TRANSFER
23025,TRANSFER
34363,TRANSFER
47249,TRANSFER
50256,TRANSFER
59758,TRANSFER
72036,TRANSFER
84521,TRANSFER
14045,TRANSFER
75483,TRANSFER
76206,TRANSFER
2232,TRANSFER
15389,TRANSFER
28190,TRANSFER
39553,TRANSFER
51745,TRANSFER
64307,TRANSFER
77292,TRANSFER
29905,TRANSFER
33110,TRANSFER
10857,TRANSFER
23644,TRANSFER
36478,TRANSFER
48426,TRANSFER
60740,TRANSFER
73768,TRANSFER
86714,TRANSFER
11852,TRANSFER
24622,TRANSFER
36391,TRANSFER
48542,TRANSFER
61954,TRANSFER
72966,TRANSFER
85398,TRANSFER
18539,TRANSFER
67729,TRANSFER
50913,TRANSFER
3065,TRANSFER
15365,TRANSFER
26853,TRANSFER
40680,TRANSFER
52922,TRANSFER
64693,TRANSFER
77186,TRANSFER
5464,TRANSFER
44408,TRANSFER
80026,TRANSFER
18646,TRANSFER
80196,TRANSFER
20348,TRANSFER
57131,TRANSFER
7755,TRANSFER
19873,TRANSFER
33092,TRANSFER
46138,TRANSFER
57599,TRANSFER
70885,TRANSFER
82595,TRANSFER
75846,TRANSFER
36360,TRANSFER
12418,TRANSFER
23965,TRANSFER
36949,TRANSFER
49087,TRANSFER
61750,TRANSFER
73684,TRANSFER
85912,TRANSFER
4718,TRANSFER
16643,TRANSFER
29665,TRANSFER
42535,TRANSFER
53717,TRANSFER
65887,TRANSFER
79565,TRANSFER
100,TRANSFER
87757,TRANSFER
6575,TRANSFER
18840,TRANSFER
31464,TRANSFER
43294,TRANSFER
56085,TRANSFER
68938,TRANSFER
80020,TRANSFER
18731,TRANSFER
80356,TRANSFER
20904,TRANSFER
44618,TRANSFER
69602,TRANSFER
27966,TRANSFER
4676,TRANSFER
78148,TRANSFER
859,TRANSFER
87297,TRANSFER
3564,TRANSFER
16583,TRANSFER
30081,TRANSFER
42051,TRANSFER
53582,TRANSFER
63939,TRANSFER
65881,TRANSFER
79459,TRANSFER
1266,TRANSFER
12932,TRANSFER
26084,TRANSFER
38005,TRANSFER
51265,TRANSFER
63847,TRANSFER
76405,TRANSFER
88595,TRANSFER
33924,TRANSFER
85044,TRANSFER
3509,TRANSFER
65131,TRANSFER
44332,TRANSFER
7691,TRANSFER
4390,TRANSFER
12267,TRANSFER
72972,TRANSFER
103,TRANSFER
13107,TRANSFER
25421,TRANSFER
38477,TRANSFER
51701,TRANSFER
56082,TRANSFER
63740,TRANSFER
76170,TRANSFER
87686,TRANSFER
17885,TRANSFER
80491,TRANSFER
43251,TRANSFER
3903,TRANSFER
6384,TRANSFER
65853,TRANSFER
67700,TRANSFER
30517,TRANSFER
68009,TRANSFER
7455,TRANSFER
58189,TRANSFER
3660,TRANSFER
16992,TRANSFER
30251,TRANSFER
41506,TRANSFER
55091,TRANSFER
65813,TRANSFER
79560,TRANSFER
26466,TRANSFER
62554,TRANSFER
9174,TRANSFER
48125,TRANSFER
84566,TRANSFER
3191,TRANSFER
4902,TRANSFER
79097,TRANSFER
5148,TRANSFER
54906,TRANSFER
6571,TRANSFER
