tran_id,orig_bank_id
13009,bank_0
25248,bank_0
38559,bank_0
51065,bank_0
62637,bank_0
74798,bank_0
88230,bank_0
2342,bank_0
39550,bank_0
76498,bank_0
40548,bank_0
28609,bank_0
21686,bank_0
59454,bank_0
34982,bank_0
28,bank_4
13371,bank_4
25765,bank_4
37549,bank_4
51559,bank_4
63716,bank_4
75866,bank_4
87146,bank_4
6089,bank_4
17933,bank_4
31841,bank_4
44013,bank_4
55586,bank_4
68987,bank_4
81052,bank_4
30496,bank_0
44843,bank_4
20229,bank_3
70507,bank_3
7622,bank_2
57638,bank_2
32356,bank_4
32885,bank_4
82549,bank_4
9011,bank_0
12637,bank_0
62619,bank_0
21578,bank_0
56824,bank_0
15145,bank_0
77595,bank_0
18531,bank_0
56300,bank_0
1379,bank_0
63922,bank_0
30249,bank_0
67271,bank_0
31276,bank_0
8903,bank_0
32486,bank_0
57445,bank_0
83267,bank_0
31315,bank_0
45951,bank_0
8687,bank_0
20720,bank_0
32816,bank_0
45931,bank_0
57693,bank_0
70868,bank_0
83403,bank_0
9814,bank_0
46847,bank_0
84069,bank_0
22023,bank_0
59148,bank_0
23033,bank_0
83759,bank_0
12462,bank_0
49409,bank_0
86583,bank_0
1413,bank_0
49871,bank_0
14085,bank_0
76262,bank_0
2179,bank_0
15089,bank_0
28151,bank_0
39372,bank_0
53005,bank_0
65062,bank_0
76764,bank_0
4495,bank_0
16036,bank_0
30012,bank_0
42742,bank_0
54814,bank_0
67175,bank_0
79029,bank_0
21077,bank_0
82994,bank_0
9891,bank_0
47894,bank_0
84681,bank_0
11891,bank_0
49420,bank_0
85902,bank_0
38,bank_4
13195,bank_4
25202,bank_4
39066,bank_4
48739,bank_4
50024,bank_4
63420,bank_4
76314,bank_4
87491,bank_4
23416,bank_2
73004,bank_2
36462,bank_4
85614,bank_4
11691,bank_2
61237,bank_2
20602,bank_0
81713,bank_0
3767,bank_0
41988,bank_0
79914,bank_0
7714,bank_0
8405,bank_0
45524,bank_0
81693,bank_0
24715,bank_0
74363,bank_0
217,bank_0
37846,bank_0
75283,bank_0
42,bank_0
62811,bank_0
1471,bank_0
13629,bank_0
26203,bank_0
39193,bank_0
49952,bank_0
63586,bank_0
75416,bank_0
87456,bank_0
6796,bank_0
20214,bank_0
58046,bank_0
7911,bank_0
44997,bank_0
81701,bank_0
13613,bank_1
87808,bank_1
3022,bank_4
14546,bank_4
26927,bank_4
39368,bank_4
52500,bank_4
64303,bank_4
77275,bank_4
9431,bank_0
46108,bank_0
10620,bank_0
21857,bank_0
35698,bank_0
47804,bank_0
59756,bank_0
72164,bank_0
84150,bank_0
84348,bank_0
1536,bank_0
24662,bank_0
49034,bank_0
74113,bank_0
11811,bank_0
32832,bank_0
69901,bank_0
46,bank_4
14047,bank_4
26149,bank_4
38268,bank_4
50857,bank_4
63684,bank_4
74893,bank_4
88021,bank_4
1078,bank_3
13634,bank_3
25518,bank_3
38947,bank_3
49884,bank_3
62806,bank_3
75744,bank_3
86964,bank_3
8710,bank_2
17185,bank_0
54918,bank_0
7753,bank_0
20242,bank_0
33463,bank_0
45725,bank_0
57023,bank_0
70093,bank_0
81688,bank_0
50421,bank_0
34880,bank_0
30916,bank_0
56117,bank_0
23273,bank_0
58743,bank_0
61821,bank_0
9673,bank_0
134,bank_0
39309,bank_0
52,bank_0
37563,bank_0
76485,bank_0
25607,bank_0
62574,bank_0
13869,bank_0
51384,bank_0
88300,bank_0
27213,bank_0
64994,bank_0
26787,bank_0
62333,bank_0
9547,bank_0
21767,bank_0
34650,bank_0
46636,bank_0
58813,bank_0
71976,bank_0
84918,bank_0
53,bank_3
13354,bank_3
25268,bank_3
38702,bank_3
49888,bank_3
62493,bank_3
76417,bank_3
87596,bank_3
53753,bank_3
54,bank_0
37961,bank_0
74720,bank_0
13036,bank_0
50483,bank_0
88280,bank_0
26714,bank_0
62234,bank_0
31056,bank_0
69275,bank_0
55,bank_0
13864,bank_0
26362,bank_0
37511,bank_0
49990,bank_0
62698,bank_0
75640,bank_0
87740,bank_0
15510,bank_0
76554,bank_0
42766,bank_0
3500,bank_0
26868,bank_0
52236,bank_0
77154,bank_0
4501,bank_0
54389,bank_0
31967,bank_0
69185,bank_0
6687,bank_0
19159,bank_0
31332,bank_0
43945,bank_0
56727,bank_0
68449,bank_0
80279,bank_0
10010,bank_0
22107,bank_0
34949,bank_0
47692,bank_0
59529,bank_0
71517,bank_0
84200,bank_0
14026,bank_0
75782,bank_0
105,bank_0
62749,bank_0
25368,bank_2
49975,bank_2
87316,bank_2
38994,bank_3
8315,bank_0
21427,bank_0
32727,bank_0
45978,bank_0
51000,bank_0
57460,bank_0
70876,bank_0
82480,bank_0
30497,bank_0
6770,bank_0
58023,bank_0
18977,bank_0
56,bank_3
12579,bank_3
26297,bank_3
38987,bank_3
42657,bank_3
50567,bank_3
62893,bank_3
75465,bank_3
87588,bank_3
4132,bank_1
78178,bank_1
29585,bank_3
16649,bank_3
6048,bank_4
19575,bank_4
31653,bank_4
43459,bank_4
54091,bank_4
56636,bank_4
68428,bank_4
80379,bank_4
9585,bank_2
22544,bank_2
34240,bank_2
47657,bank_2
59315,bank_2
67460,bank_2
72860,bank_2
84513,bank_2
57,bank_3
13085,bank_3
25124,bank_3
37928,bank_3
50313,bank_3
54423,bank_3
63462,bank_3
74923,bank_3
87023,bank_3
5258,bank_4
32770,bank_4
65899,bank_4
28746,bank_4
42174,bank_4
16322,bank_4
79104,bank_4
58,bank_4
13042,bank_4
25740,bank_4
39183,bank_4
51664,bank_4
62909,bank_4
74660,bank_4
87849,bank_4
61,bank_4
13045,bank_4
25743,bank_4
39186,bank_4
51667,bank_4
62912,bank_4
74663,bank_4
87852,bank_4
58454,bank_0
62,bank_0
13962,bank_0
25583,bank_0
38264,bank_0
50459,bank_0
62431,bank_0
75673,bank_0
88730,bank_0
66370,bank_3
17517,bank_1
63,bank_0
50093,bank_0
7191,bank_0
25637,bank_0
70942,bank_0
75272,bank_0
33148,bank_4
88491,bank_4
6080,bank_3
18678,bank_3
30799,bank_3
42889,bank_3
56072,bank_3
58203,bank_3
68930,bank_3
81475,bank_3
20674,bank_0
43508,bank_0
82099,bank_0
45203,bank_4
12721,bank_0
62314,bank_0
25374,bank_0
88698,bank_0
38549,bank_0
88306,bank_0
43165,bank_0
64,bank_0
63647,bank_0
13012,bank_0
74622,bank_0
26535,bank_0
87999,bank_0
38961,bank_0
50795,bank_0
20338,bank_0
69653,bank_0
9412,bank_0
47052,bank_0
84325,bank_0
48419,bank_0
26931,bank_0
65750,bank_0
11711,bank_0
86692,bank_0
2031,bank_0
14657,bank_0
27767,bank_0
39480,bank_0
52048,bank_0
64762,bank_0
77653,bank_0
30885,bank_0
69187,bank_0
33743,bank_0
60474,bank_0
10112,bank_0
21682,bank_0
34945,bank_0
48090,bank_0
59598,bank_0
72148,bank_0
84410,bank_0
12582,bank_0
75515,bank_0
44189,bank_0
5401,bank_0
67702,bank_0
66,bank_0
14129,bank_0
25034,bank_0
37995,bank_0
50474,bank_0
62649,bank_0
75650,bank_0
87535,bank_0
24358,bank_0
11505,bank_0
1778,bank_0
21795,bank_0
83730,bank_0
26457,bank_1
75631,bank_1
706,bank_0
51303,bank_0
38348,bank_4
88189,bank_4
13334,bank_1
63307,bank_1
4356,bank_0
55023,bank_0
19010,bank_0
56313,bank_0
46956,bank_0
8106,bank_0
45768,bank_0
83288,bank_0
2223,bank_0
64953,bank_0
48257,bank_0
8741,bank_0
58287,bank_0
11770,bank_0
74091,bank_0
13516,bank_0
51437,bank_0
87732,bank_0
1770,bank_0
63153,bank_0
40244,bank_0
29693,bank_0
65936,bank_0
12264,bank_0
24447,bank_0
37141,bank_0
48603,bank_0
61089,bank_0
73198,bank_0
85858,bank_0
4133,bank_0
16346,bank_0
29581,bank_0
42092,bank_0
53874,bank_0
65814,bank_0
78643,bank_0
75572,bank_4
38734,bank_2
1093,bank_4
13308,bank_4
26156,bank_4
37854,bank_4
50812,bank_4
62481,bank_4
75366,bank_4
88608,bank_4
72,bank_0
62259,bank_0
162,bank_0
13887,bank_0
26645,bank_0
39019,bank_0
50960,bank_0
62378,bank_0
75138,bank_0
88295,bank_0
12843,bank_0
76321,bank_0
26595,bank_0
88207,bank_0
38338,bank_0
50336,bank_0
39979,bank_0
73,bank_0
62835,bank_0
11549,bank_0
26301,bank_0
88392,bank_0
24204,bank_0
55470,bank_0
12859,bank_0
75264,bank_0
38788,bank_0
50734,bank_0
15369,bank_0
51880,bank_0
74,bank_0
37741,bank_0
75707,bank_0
13397,bank_0
51243,bank_0
87751,bank_0
7758,bank_0
20684,bank_0
32929,bank_0
45155,bank_0
57539,bank_0
71013,bank_0
82252,bank_0
26172,bank_0
63652,bank_0
3949,bank_0
42087,bank_0
79642,bank_0
4690,bank_0
29272,bank_0
53404,bank_0
79059,bank_0
1217,bank_0
13948,bank_0
26471,bank_0
37884,bank_0
51424,bank_0
63436,bank_0
75086,bank_0
87385,bank_0
24359,bank_3
51669,bank_3
73043,bank_3
37216,bank_3
37963,bank_3
86343,bank_3
11739,bank_1
60757,bank_1
65227,bank_1
42067,bank_4
48317,bank_4
2708,bank_0
6342,bank_0
55392,bank_0
21162,bank_0
8640,bank_0
77,bank_0
13122,bank_0
25296,bank_0
38784,bank_0
50942,bank_0
62463,bank_0
75938,bank_0
86969,bank_0
78,bank_3
63868,bank_3
37656,bank_4
12598,bank_3
66007,bank_3
76391,bank_3
10581,bank_4
22577,bank_4
34708,bank_4
47180,bank_4
50741,bank_4
60183,bank_4
71763,bank_4
83977,bank_4
26253,bank_3
87580,bank_3
22472,bank_0
84723,bank_0
80,bank_2
87089,bank_2
45600,bank_3
10417,bank_1
72723,bank_1
59124,bank_1
26454,bank_2
29096,bank_4
83667,bank_4
11444,bank_1
24342,bank_1
36898,bank_1
48276,bank_1
61122,bank_1
74556,bank_1
85796,bank_1
1763,bank_0
26693,bank_0
51216,bank_0
75984,bank_0
5254,bank_0
17267,bank_0
29555,bank_0
42443,bank_0
54960,bank_0
66120,bank_0
79848,bank_0
74659,bank_3
12439,bank_4
23898,bank_4
37112,bank_4
48995,bank_4
60821,bank_4
73114,bank_4
86728,bank_4
12751,bank_0
76130,bank_0
31172,bank_0
10787,bank_0
23452,bank_0
36399,bank_0
49550,bank_0
61440,bank_0
73292,bank_0
85459,bank_0
5339,bank_0
20937,bank_0
46146,bank_0
70324,bank_0
7847,bank_0
9840,bank_0
71766,bank_0
43262,bank_0
7274,bank_0
20591,bank_0
33338,bank_0
46052,bank_0
57395,bank_0
69618,bank_0
82161,bank_0
612,bank_0
14024,bank_0
26751,bank_0
38848,bank_0
51144,bank_0
62380,bank_0
74846,bank_0
87731,bank_0
38310,bank_1
52262,bank_2
11530,bank_0
36802,bank_0
61707,bank_0
86233,bank_0
2953,bank_0
15752,bank_0
27764,bank_0
40249,bank_0
52227,bank_0
65089,bank_0
77798,bank_0
18707,bank_0
7011,bank_0
80766,bank_0
86,bank_0
37582,bank_0
75145,bank_0
22814,bank_0
46505,bank_0
71532,bank_0
12984,bank_0
51553,bank_0
87510,bank_0
36540,bank_0
28136,bank_0
64308,bank_0
35634,bank_0
28565,bank_0
66199,bank_0
5844,bank_0
19430,bank_0
30982,bank_0
43321,bank_0
55176,bank_0
67919,bank_0
80842,bank_0
6134,bank_0
68652,bank_0
25246,bank_0
63050,bank_0
55431,bank_0
87,bank_0
13783,bank_0
59787,bank_0
2508,bank_0
15820,bank_0
27951,bank_0
40288,bank_0
52383,bank_0
64980,bank_0
77540,bank_0
28970,bank_3
88,bank_0
9144,bank_0
71277,bank_0
24267,bank_0
62182,bank_0
34757,bank_0
91,bank_0
4026,bank_0
16709,bank_0
28850,bank_0
41094,bank_0
53695,bank_0
66492,bank_0
78250,bank_0
12962,bank_0
26563,bank_0
22401,bank_0
39280,bank_0
85253,bank_0
5540,bank_0
18530,bank_0
36518,bank_0
86020,bank_0
5215,bank_0
16518,bank_0
54554,bank_0
11108,bank_0
24531,bank_0
36767,bank_0
48797,bank_0
61146,bank_0
74067,bank_0
85850,bank_0
93,bank_0
8048,bank_0
20903,bank_0
32873,bank_0
46031,bank_0
56935,bank_0
69539,bank_0
82202,bank_0
52470,bank_4
5305,bank_0
42573,bank_0
79252,bank_0
5843,bank_2
18091,bank_2
31614,bank_2
43513,bank_2
56640,bank_2
67629,bank_2
80676,bank_2
11051,bank_0
3751,bank_0
6197,bank_0
8874,bank_0
11633,bank_0
36617,bank_0
62148,bank_0
86509,bank_0
7354,bank_0
21123,bank_0
32888,bank_0
44915,bank_0
57830,bank_0
70242,bank_0
82026,bank_0
6288,bank_0
68775,bank_0
13087,bank_2
88547,bank_2
1159,bank_1
30693,bank_1
75182,bank_1
11077,bank_1
23618,bank_1
36444,bank_1
49616,bank_1
60695,bank_1
63281,bank_1
73182,bank_1
86188,bank_1
38668,bank_4
26653,bank_4
9589,bank_4
23025,bank_4
34363,bank_4
47249,bank_4
50256,bank_4
59758,bank_4
72036,bank_4
84521,bank_4
14045,bank_1
75483,bank_1
76206,bank_3
2232,bank_3
15389,bank_3
28190,bank_3
39553,bank_3
51745,bank_3
64307,bank_3
77292,bank_3
29905,bank_1
33110,bank_0
10857,bank_4
23644,bank_4
36478,bank_4
48426,bank_4
60740,bank_4
73768,bank_4
86714,bank_4
11852,bank_0
24622,bank_0
36391,bank_0
48542,bank_0
61954,bank_0
72966,bank_0
85398,bank_0
18539,bank_0
67729,bank_0
50913,bank_1
3065,bank_3
15365,bank_3
26853,bank_3
40680,bank_3
52922,bank_3
64693,bank_3
77186,bank_3
5464,bank_0
44408,bank_0
80026,bank_0
18646,bank_0
80196,bank_0
20348,bank_0
57131,bank_0
7755,bank_0
19873,bank_0
33092,bank_0
46138,bank_0
57599,bank_0
70885,bank_0
82595,bank_0
75846,bank_2
36360,bank_2
12418,bank_3
23965,bank_3
36949,bank_3
49087,bank_3
61750,bank_3
73684,bank_3
85912,bank_3
4718,bank_0
16643,bank_0
29665,bank_0
42535,bank_0
53717,bank_0
65887,bank_0
79565,bank_0
100,bank_0
87757,bank_0
6575,bank_0
18840,bank_0
31464,bank_0
43294,bank_0
56085,bank_0
68938,bank_0
80020,bank_0
18731,bank_0
80356,bank_0
20904,bank_0
44618,bank_0
69602,bank_0
27966,bank_0
4676,bank_0
78148,bank_0
859,bank_0
87297,bank_0
3564,bank_0
16583,bank_0
30081,bank_0
42051,bank_0
53582,bank_0
63939,bank_0
65881,bank_0
79459,bank_0
1266,bank_0
12932,bank_0
26084,bank_0
38005,bank_0
51265,bank_0
63847,bank_0
76405,bank_0
88595,bank_0
33924,bank_0
85044,bank_0
3509,bank_0
65131,bank_0
44332,bank_0
7691,bank_0
4390,bank_0
12267,bank_0
72972,bank_0
103,bank_3
13107,bank_3
25421,bank_3
38477,bank_3
51701,bank_3
56082,bank_3
63740,bank_3
76170,bank_3
87686,bank_3
17885,bank_4
80491,bank_4
43251,bank_4
3903,bank_1
6384,bank_1
65853,bank_1
67700,bank_1
30517,bank_4
68009,bank_4
7455,bank_0
58189,bank_0
3660,bank_0
16992,bank_0
30251,bank_0
41506,bank_0
55091,bank_0
65813,bank_0
79560,bank_0
26466,bank_0
62554,bank_0
9174,bank_0
48125,bank_0
84566,bank_0
3191,bank_0
4902,bank_0
79097,bank_0
5148,bank_0
54906,bank_0
6571,bank_0
18267,bank_0
31095,bank_0
43523,bank_0
56539,bank_0
69274,bank_0
81638,bank_0
40762,bank_0
24871,bank_0
85416,bank_0
31049,bank_0
24306,bank_0
48439,bank_0
73500,bank_0
61471,bank_0
26204,bank_0
88476,bank_0
37025,bank_0
38026,bank_0
12259,bank_0
16491,bank_0
54219,bank_0
23843,bank_0
987,bank_0
62289,bank_0
10749,bank_0
22089,bank_0
34496,bank_0
47423,bank_0
59546,bank_0
72783,bank_0
84051,bank_0
7013,bank_2
19221,bank_2
31898,bank_2
43586,bank_2
56435,bank_2
68884,bank_2
80820,bank_2
19886,bank_2
951,bank_0
11454,bank_0
10073,bank_0
21471,bank_0
22121,bank_0
34607,bank_0
47686,bank_0
59717,bank_0
71531,bank_0
84350,bank_0
10210,bank_0
1703,bank_0
44612,bank_0
7221,bank_0
69668,bank_0
8795,bank_0
49842,bank_3
72933,bank_2
39128,bank_0
5877,bank_0
67983,bank_0
60247,bank_0
113,bank_0
14108,bank_0
25895,bank_0
38457,bank_0
51127,bank_0
63041,bank_0
75793,bank_0
87639,bank_0
7979,bank_4
19917,bank_4
32172,bank_4
46276,bank_4
57333,bank_4
69328,bank_4
81974,bank_4
12130,bank_0
62179,bank_0
26688,bank_1
41643,bank_1
21886,bank_0
85004,bank_0
11194,bank_2
24932,bank_2
35761,bank_2
49446,bank_2
61877,bank_2
74081,bank_2
86011,bank_2
51368,bank_1
1115,bank_3
12988,bank_3
24973,bank_3
38806,bank_3
51677,bank_3
63666,bank_3
75647,bank_3
88262,bank_3
45603,bank_4
8265,bank_4
20408,bank_4
32096,bank_4
44549,bank_4
58059,bank_4
69437,bank_4
83421,bank_4
115,bank_2
12941,bank_2
25959,bank_2
39273,bank_2
51586,bank_2
62805,bank_2
76019,bank_2
87022,bank_2
26482,bank_1
5996,bank_4
18301,bank_4
31505,bank_4
43203,bank_4
55261,bank_4
67992,bank_4
81467,bank_4
5130,bank_0
8193,bank_0
116,bank_3
14028,bank_3
25972,bank_3
38116,bank_3
51111,bank_3
62626,bank_3
76144,bank_3
87517,bank_3
42907,bank_2
6727,bank_3
17838,bank_3
30640,bank_3
43987,bank_3
55414,bank_3
68860,bank_3
80265,bank_3
117,bank_4
12485,bank_4
26753,bank_4
39089,bank_4
41064,bank_4
50893,bank_4
63865,bank_4
75881,bank_4
87743,bank_4
17092,bank_4
76736,bank_4
78419,bank_4
29260,bank_4
3981,bank_1
59994,bank_1
65840,bank_1
8420,bank_4
20947,bank_4
33540,bank_4
45409,bank_4
55022,bank_4
57764,bank_4
70961,bank_4
81933,bank_4
7996,bank_0
32913,bank_0
57366,bank_0
82059,bank_0
49906,bank_0
52583,bank_0
37416,bank_0
73695,bank_0
7799,bank_0
29127,bank_0
47046,bank_0
10322,bank_0
71218,bank_0
120,bank_0
12658,bank_0
25266,bank_0
38541,bank_0
51709,bank_0
62711,bank_0
76272,bank_0
88794,bank_0
55329,bank_0
12185,bank_0
85839,bank_0
705,bank_0
50794,bank_0
12234,bank_0
24894,bank_0
36546,bank_0
48348,bank_0
61648,bank_0
73063,bank_0
85437,bank_0
19528,bank_0
56003,bank_0
41815,bank_0
5434,bank_0
19217,bank_0
31610,bank_0
43666,bank_0
56504,bank_0
69241,bank_0
80583,bank_0
21354,bank_0
82472,bank_0
26887,bank_0
77479,bank_0
3429,bank_0
40401,bank_0
78070,bank_0
4408,bank_0
41004,bank_0
78848,bank_0
49628,bank_0
48435,bank_0
8738,bank_0
20455,bank_0
33879,bank_0
45756,bank_0
57367,bank_0
69884,bank_0
81687,bank_0
123,bank_0
13452,bank_0
26577,bank_0
38369,bank_0
49870,bank_0
63485,bank_0
76013,bank_0
87399,bank_0
33991,bank_0
22806,bank_0
10476,bank_0
57730,bank_0
58310,bank_0
521,bank_0
25215,bank_0
51609,bank_0
75961,bank_0
61076,bank_0
5237,bank_0
66282,bank_0
35126,bank_0
71974,bank_0
60442,bank_0
24444,bank_0
61363,bank_0
6210,bank_0
127,bank_2
12600,bank_2
25627,bank_2
37955,bank_2
51249,bank_2
62427,bank_2
75789,bank_2
88318,bank_2
6751,bank_0
17907,bank_0
30870,bank_0
44101,bank_0
55515,bank_0
68152,bank_0
80461,bank_0
37383,bank_1
10016,bank_0
34084,bank_0
72614,bank_0
1110,bank_0
39225,bank_0
76214,bank_0
4288,bank_1
26337,bank_1
67031,bank_1
7699,bank_0
20603,bank_0
32814,bank_0
44589,bank_0
54491,bank_0
58488,bank_0
70866,bank_0
82160,bank_0
41498,bank_4
29234,bank_4
16032,bank_4
78748,bank_4
32546,bank_0
70703,bank_0
51584,bank_1
892,bank_2
88717,bank_2
3529,bank_3
15053,bank_3
27907,bank_3
40484,bank_3
52510,bank_3
64841,bank_3
77019,bank_3
5753,bank_3
18026,bank_3
31363,bank_3
43256,bank_3
56868,bank_3
68106,bank_3
81233,bank_3
16571,bank_0
42394,bank_0
66634,bank_0
49380,bank_0
475,bank_0
12520,bank_0
25379,bank_0
37818,bank_0
50822,bank_0
63508,bank_0
76073,bank_0
88798,bank_0
53946,bank_0
17869,bank_0
80533,bank_0
6366,bank_0
67611,bank_0
7906,bank_0
70593,bank_0
62145,bank_0
10460,bank_0
47808,bank_0
84380,bank_0
5114,bank_0
8771,bank_0
11400,bank_0
20248,bank_0
23714,bank_0
36943,bank_0
49415,bank_0
62221,bank_0
74285,bank_0
86679,bank_0
130,bank_1
63190,bank_1
929,bank_3
13612,bank_3
25056,bank_3
37533,bank_3
51335,bank_3
63969,bank_3
75316,bank_3
87371,bank_3
3117,bank_0
