tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id,orig_branch_id,orig_bank_id,bene_branch_id,bene_bank_id
30947,1770,1778,TRANSFER,516.35,2017-01-18 16:15:27,False,-1,1,bank_0,1,bank_0
43979,1770,1778,TRANSFER,262.22,2017-01-25 03:36:44,False,-1,1,bank_0,1,bank_0
55257,1770,1778,TRANSFER,599.03,2017-02-01 04:42:09,False,-1,1,bank_0,1,bank_0
68506,1770,1778,TRANSFER,434.28,2017-02-08 20:42:48,False,-1,1,bank_0,1,bank_0
81041,1770,1778,TRANSFER,153.4,2017-02-15 20:08:39,False,-1,1,bank_0,1,bank_0
16287,1405,504,TRANSFER,401.14,2017-01-10 21:15:48,False,-1,1,bank_0,1,bank_4
23076,1405,504,TRANSFER,653.77,2017-01-13 03:56:25,False,-1,1,bank_0,1,bank_4
78403,1405,504,TRANSFER,241.65,2017-02-14 15:34:43,False,-1,1,bank_0,1,bank_4
10278,1255,504,TRANSFER,578.51,2017-01-06 10:37:45,False,-1,1,bank_0,1,bank_4
41955,1255,504,TRANSFER,516.26,2017-01-24 10:15:21,False,-1,1,bank_0,1,bank_4
7134,1881,648,TRANSFER,977.39,2017-01-05 19:39:20,False,-1,1,bank_0,1,bank_3
1261,1148,1184,TRANSFER,392.81,2017-01-01 04:09:07,False,-1,1,bank_3,1,bank_0
13807,1148,1184,TRANSFER,233.11,2017-01-08 19:23:05,False,-1,1,bank_3,1,bank_0
26803,1148,1184,TRANSFER,777.52,2017-01-15 00:15:39,False,-1,1,bank_3,1,bank_0
38949,1148,1184,TRANSFER,544.67,2017-01-22 17:21:38,False,-1,1,bank_3,1,bank_0
51096,1148,1184,TRANSFER,599.27,2017-01-29 14:09:48,False,-1,1,bank_3,1,bank_0
63133,1148,1184,TRANSFER,628.67,2017-02-05 10:13:53,False,-1,1,bank_3,1,bank_0
76421,1148,1184,TRANSFER,692.41,2017-02-12 12:54:02,False,-1,1,bank_3,1,bank_0
87785,1148,1184,TRANSFER,804.33,2017-02-19 04:00:20,False,-1,1,bank_3,1,bank_0
224,774,409,TRANSFER,842.14,2017-01-01 15:49:00,False,-1,1,bank_0,1,bank_2
87014,774,409,TRANSFER,829.19,2017-02-19 18:29:36,False,-1,1,bank_0,1,bank_2
5716,634,727,TRANSFER,178.71,2017-01-04 21:03:57,False,-1,1,bank_0,1,bank_2
8190,1441,445,TRANSFER,545.72,2017-01-05 21:45:04,False,-1,1,bank_0,1,bank_3
25593,1441,445,TRANSFER,263.77,2017-01-15 17:25:46,False,-1,1,bank_0,1,bank_3
87179,1441,445,TRANSFER,939.16,2017-02-19 06:55:20,False,-1,1,bank_0,1,bank_3
20190,1803,445,TRANSFER,504.97,2017-01-12 20:11:59,False,-1,1,bank_0,1,bank_3
9470,988,492,TRANSFER,430.33,2017-01-06 16:28:53,False,-1,1,bank_0,1,bank_3
9,191,1804,TRANSFER,301.98,2017-01-01 17:59:46,False,-1,1,bank_0,1,bank_4
37709,191,1804,TRANSFER,907.07,2017-01-22 17:30:48,False,-1,1,bank_0,1,bank_4
75703,191,1804,TRANSFER,387.61,2017-02-12 03:38:17,False,-1,1,bank_0,1,bank_4
3178,1982,1804,TRANSFER,674.95,2017-01-02 02:00:22,False,-1,1,bank_0,1,bank_4
15581,1982,1804,TRANSFER,911.6,2017-01-09 03:25:04,False,-1,1,bank_0,1,bank_4
27642,1982,1804,TRANSFER,842.98,2017-01-16 10:22:45,False,-1,1,bank_0,1,bank_4
39727,1982,1804,TRANSFER,611.22,2017-01-23 13:57:40,False,-1,1,bank_0,1,bank_4
52469,1982,1804,TRANSFER,621.01,2017-01-30 15:00:25,False,-1,1,bank_0,1,bank_4
64296,1982,1804,TRANSFER,266.52,2017-02-06 16:04:49,False,-1,1,bank_0,1,bank_4
76632,1982,1804,TRANSFER,654.67,2017-02-13 21:39:23,False,-1,1,bank_0,1,bank_4
615,191,461,TRANSFER,118.38,2017-01-01 14:18:46,False,-1,1,bank_0,1,bank_3
14156,191,461,TRANSFER,925.25,2017-01-08 01:17:49,False,-1,1,bank_0,1,bank_3
51280,191,461,TRANSFER,102.89,2017-01-29 10:06:45,False,-1,1,bank_0,1,bank_3
88179,191,461,TRANSFER,873.59,2017-02-19 14:16:11,False,-1,1,bank_0,1,bank_3
26665,191,238,TRANSFER,1009.53,2017-01-15 14:35:49,False,-1,1,bank_0,1,bank_1
62955,191,238,TRANSFER,233.76,2017-02-05 23:23:06,False,-1,1,bank_0,1,bank_1
61831,1361,238,TRANSFER,233.36,2017-02-04 01:19:37,False,-1,1,bank_0,1,bank_1
1827,1936,388,TRANSFER,255.2,2017-01-01 18:31:38,False,-1,1,bank_0,1,bank_4
13794,1936,388,TRANSFER,684.24,2017-01-08 10:50:00,False,-1,1,bank_0,1,bank_4
26604,1936,388,TRANSFER,631.66,2017-01-15 02:06:00,False,-1,1,bank_0,1,bank_4
38191,1936,388,TRANSFER,595.4,2017-01-22 11:02:15,False,-1,1,bank_0,1,bank_4
50311,1936,388,TRANSFER,863.0,2017-01-29 21:51:39,False,-1,1,bank_0,1,bank_4
63171,1936,388,TRANSFER,383.69,2017-02-05 04:43:45,False,-1,1,bank_0,1,bank_4
75338,1936,388,TRANSFER,229.77,2017-02-12 21:51:46,False,-1,1,bank_0,1,bank_4
87794,1936,388,TRANSFER,298.0,2017-02-19 23:13:05,False,-1,1,bank_0,1,bank_4
5542,59,1882,TRANSFER,260.9,2017-01-04 02:01:48,False,-1,1,bank_0,1,bank_4
30536,59,1882,TRANSFER,277.36,2017-01-18 19:15:11,False,-1,1,bank_0,1,bank_4
56655,59,1882,TRANSFER,774.43,2017-02-01 20:42:17,False,-1,1,bank_0,1,bank_4
80081,59,1882,TRANSFER,570.11,2017-02-15 03:09:12,False,-1,1,bank_0,1,bank_4
36542,1276,1882,TRANSFER,309.92,2017-01-21 06:36:39,False,-1,1,bank_0,1,bank_4
86559,1276,1882,TRANSFER,752.92,2017-02-18 14:16:36,False,-1,1,bank_0,1,bank_4
34450,262,1893,TRANSFER,370.33,2017-01-20 22:15:50,False,-1,1,bank_0,1,bank_3
71564,262,1893,TRANSFER,781.22,2017-02-10 10:47:30,False,-1,1,bank_0,1,bank_3
790,340,1928,TRANSFER,461.05,2017-01-01 13:23:52,False,-1,1,bank_0,1,bank_4
38232,340,1928,TRANSFER,857.98,2017-01-22 17:49:06,False,-1,1,bank_0,1,bank_4
75494,340,1928,TRANSFER,626.63,2017-02-12 18:20:25,False,-1,1,bank_0,1,bank_4
4127,17,1928,TRANSFER,149.82,2017-01-03 11:42:13,False,-1,1,bank_0,1,bank_4
17259,17,1928,TRANSFER,521.53,2017-01-10 07:56:24,False,-1,1,bank_0,1,bank_4
29523,17,1928,TRANSFER,523.24,2017-01-17 08:50:31,False,-1,1,bank_0,1,bank_4
42204,17,1928,TRANSFER,246.72,2017-01-24 22:48:07,False,-1,1,bank_0,1,bank_4
53592,17,1928,TRANSFER,119.3,2017-01-31 10:38:43,False,-1,1,bank_0,1,bank_4
67251,17,1928,TRANSFER,997.61,2017-02-07 23:02:47,False,-1,1,bank_0,1,bank_4
78347,17,1928,TRANSFER,246.61,2017-02-14 05:44:39,False,-1,1,bank_0,1,bank_4
31681,1595,1928,TRANSFER,892.17,2017-01-18 13:42:57,False,-1,1,bank_0,1,bank_4
32817,1513,1928,TRANSFER,924.73,2017-01-19 03:51:00,False,-1,1,bank_0,1,bank_4
11,1802,558,TRANSFER,558.59,2017-01-01 09:38:09,False,-1,1,bank_0,1,bank_1
63151,1802,558,TRANSFER,471.86,2017-02-05 22:20:51,False,-1,1,bank_0,1,bank_1
6794,1802,612,TRANSFER,287.56,2017-01-04 14:43:12,False,-1,1,bank_0,1,bank_4
6957,1802,612,TRANSFER,416.85,2017-01-04 23:19:59,False,-1,1,bank_0,1,bank_4
18584,1802,612,TRANSFER,862.96,2017-01-11 23:05:51,False,-1,1,bank_0,1,bank_4
30356,1802,612,TRANSFER,545.33,2017-01-18 02:51:36,False,-1,1,bank_0,1,bank_4
43019,1802,612,TRANSFER,627.78,2017-01-25 16:06:50,False,-1,1,bank_0,1,bank_4
55834,1802,612,TRANSFER,913.37,2017-02-01 05:16:11,False,-1,1,bank_0,1,bank_4
69020,1802,612,TRANSFER,603.77,2017-02-08 04:09:48,False,-1,1,bank_0,1,bank_4
80971,1802,612,TRANSFER,473.74,2017-02-15 06:06:26,False,-1,1,bank_0,1,bank_4
6716,1836,612,TRANSFER,543.91,2017-01-04 14:57:20,False,-1,1,bank_0,1,bank_4
17973,1836,612,TRANSFER,310.74,2017-01-11 09:04:58,False,-1,1,bank_0,1,bank_4
18020,1836,612,TRANSFER,308.22,2017-01-11 03:29:53,False,-1,1,bank_0,1,bank_4
31279,1836,612,TRANSFER,878.28,2017-01-18 02:55:00,False,-1,1,bank_0,1,bank_4
44131,1836,612,TRANSFER,542.92,2017-01-25 03:19:35,False,-1,1,bank_0,1,bank_4
55664,1836,612,TRANSFER,589.17,2017-02-01 00:36:20,False,-1,1,bank_0,1,bank_4
69010,1836,612,TRANSFER,955.45,2017-02-08 04:38:37,False,-1,1,bank_0,1,bank_4
80075,1836,612,TRANSFER,718.43,2017-02-15 23:52:42,False,-1,1,bank_0,1,bank_4
11485,1802,444,TRANSFER,552.37,2017-01-07 23:07:42,False,-1,1,bank_0,1,bank_2
9128,437,684,TRANSFER,610.72,2017-01-06 17:14:21,False,-1,1,bank_0,1,bank_4
9987,942,607,TRANSFER,191.86,2017-01-06 05:52:03,False,-1,1,bank_0,1,bank_4
21540,942,607,TRANSFER,599.24,2017-01-13 14:30:20,False,-1,1,bank_0,1,bank_4
34896,942,607,TRANSFER,156.55,2017-01-20 07:44:56,False,-1,1,bank_0,1,bank_4
47395,942,607,TRANSFER,204.76,2017-01-27 13:28:40,False,-1,1,bank_0,1,bank_4
59392,942,607,TRANSFER,192.01,2017-02-03 21:01:58,False,-1,1,bank_0,1,bank_4
72804,942,607,TRANSFER,471.43,2017-02-10 12:58:44,False,-1,1,bank_0,1,bank_4
85072,942,607,TRANSFER,425.76,2017-02-17 10:45:50,False,-1,1,bank_0,1,bank_4
6258,1596,799,TRANSFER,952.0,2017-01-04 19:23:24,False,-1,1,bank_0,1,bank_1
29780,1596,799,TRANSFER,881.06,2017-01-17 03:02:32,False,-1,1,bank_0,1,bank_1
80682,1596,799,TRANSFER,987.92,2017-02-15 05:09:11,False,-1,1,bank_0,1,bank_1
16627,354,817,TRANSFER,925.93,2017-01-10 08:17:59,False,-1,1,bank_0,1,bank_4
54194,354,817,TRANSFER,283.76,2017-01-31 17:31:50,False,-1,1,bank_0,1,bank_4
13,295,536,TRANSFER,577.8,2017-01-01 07:43:12,False,-1,1,bank_0,1,bank_3
14060,295,536,TRANSFER,229.5,2017-01-08 11:05:33,False,-1,1,bank_0,1,bank_3
50601,295,536,TRANSFER,859.22,2017-01-29 08:07:18,False,-1,1,bank_0,1,bank_3
86966,295,536,TRANSFER,486.67,2017-02-19 23:21:11,False,-1,1,bank_0,1,bank_3
12861,461,536,TRANSFER,121.94,2017-01-08 01:51:28,False,-1,1,bank_0,1,bank_3
890,295,394,TRANSFER,860.82,2017-01-01 03:32:40,False,-1,1,bank_0,1,bank_1
37651,295,394,TRANSFER,355.83,2017-01-22 21:51:56,False,-1,1,bank_0,1,bank_1
74920,295,394,TRANSFER,1052.89,2017-02-12 20:39:03,False,-1,1,bank_0,1,bank_1
34547,387,394,TRANSFER,802.01,2017-01-20 00:31:18,False,-1,1,bank_0,1,bank_1
72543,387,394,TRANSFER,612.64,2017-02-10 01:04:55,False,-1,1,bank_0,1,bank_1
25365,295,261,TRANSFER,150.45,2017-01-15 14:31:28,False,-1,1,bank_0,1,bank_4
62573,295,261,TRANSFER,755.97,2017-02-05 03:00:45,False,-1,1,bank_0,1,bank_4
14,1053,429,TRANSFER,215.9,2017-01-01 08:20:18,False,-1,1,bank_0,1,bank_0
14020,1053,429,TRANSFER,910.3,2017-01-08 06:04:10,False,-1,1,bank_0,1,bank_0
25847,1053,429,TRANSFER,411.81,2017-01-15 12:16:30,False,-1,1,bank_0,1,bank_0
38772,1053,429,TRANSFER,142.55,2017-01-22 07:37:53,False,-1,1,bank_0,1,bank_0
49900,1053,429,TRANSFER,121.51,2017-01-29 02:21:32,False,-1,1,bank_0,1,bank_0
51748,1053,429,TRANSFER,316.88,2017-01-30 12:57:34,False,-1,1,bank_0,1,bank_0
63933,1053,429,TRANSFER,501.78,2017-02-05 02:51:07,False,-1,1,bank_0,1,bank_0
76024,1053,429,TRANSFER,841.35,2017-02-12 09:22:05,False,-1,1,bank_0,1,bank_0
87383,1053,429,TRANSFER,265.81,2017-02-19 13:24:01,False,-1,1,bank_0,1,bank_0
2537,1933,429,TRANSFER,296.09,2017-01-02 14:30:16,False,-1,1,bank_0,1,bank_0
64838,1933,429,TRANSFER,834.7,2017-02-06 00:54:07,False,-1,1,bank_0,1,bank_0
79536,1933,429,TRANSFER,46.33,2017-02-14 14:45:48,True,69,1,bank_0,1,bank_0
15112,1596,429,TRANSFER,623.81,2017-01-09 05:34:46,False,-1,1,bank_2,1,bank_0
34305,1596,429,TRANSFER,243.87,2017-01-20 16:41:49,False,-1,1,bank_2,1,bank_0
76946,1596,429,TRANSFER,343.86,2017-02-13 16:19:11,False,-1,1,bank_2,1,bank_0
24219,275,429,TRANSFER,888.04,2017-01-14 11:25:20,False,-1,1,bank_4,1,bank_0
28228,275,429,TRANSFER,236.95,2017-01-16 20:42:25,False,-1,1,bank_4,1,bank_0
39941,687,429,TRANSFER,341.23,2017-01-23 03:32:02,False,-1,1,bank_4,1,bank_0
519,1053,471,TRANSFER,613.77,2017-01-01 21:01:09,False,-1,1,bank_0,1,bank_3
13118,1394,471,TRANSFER,641.0,2017-01-08 06:48:06,False,-1,1,bank_0,1,bank_3
50335,1394,471,TRANSFER,522.83,2017-01-29 13:53:03,False,-1,1,bank_0,1,bank_3
32779,1053,487,TRANSFER,397.16,2017-01-19 22:22:25,False,-1,1,bank_0,1,bank_2
8586,757,487,TRANSFER,613.06,2017-01-05 12:02:12,False,-1,1,bank_0,1,bank_2
20493,783,487,TRANSFER,660.0,2017-01-12 07:26:14,False,-1,1,bank_0,1,bank_2
16,1018,511,TRANSFER,397.44,2017-01-01 15:12:27,False,-1,1,bank_2,1,bank_0
50416,1018,511,TRANSFER,422.25,2017-01-29 11:58:56,False,-1,1,bank_2,1,bank_0
3693,880,511,TRANSFER,411.04,2017-01-03 16:24:40,False,-1,1,bank_1,1,bank_0
16833,880,511,TRANSFER,100.11,2017-01-10 13:27:11,False,-1,1,bank_1,1,bank_0
29869,880,511,TRANSFER,772.59,2017-01-17 01:20:19,False,-1,1,bank_1,1,bank_0
37540,880,511,TRANSFER,738.76,2017-01-22 20:41:05,False,-1,1,bank_1,1,bank_0
42523,880,511,TRANSFER,931.93,2017-01-24 15:32:25,False,-1,1,bank_1,1,bank_0
53450,880,511,TRANSFER,513.77,2017-01-31 23:05:43,False,-1,1,bank_1,1,bank_0
65823,880,511,TRANSFER,189.22,2017-02-07 04:27:19,False,-1,1,bank_1,1,bank_0
79139,880,511,TRANSFER,232.88,2017-02-14 02:43:14,False,-1,1,bank_1,1,bank_0
87854,880,511,TRANSFER,575.2,2017-02-19 23:31:48,False,-1,1,bank_1,1,bank_0
13937,1165,511,TRANSFER,824.96,2017-01-08 17:28:59,False,-1,1,bank_4,1,bank_0
64063,1165,511,TRANSFER,248.2,2017-02-05 11:45:03,False,-1,1,bank_4,1,bank_0
26513,1357,511,TRANSFER,781.91,2017-01-15 06:10:50,False,-1,1,bank_4,1,bank_0
75177,1357,511,TRANSFER,319.12,2017-02-12 00:59:00,False,-1,1,bank_4,1,bank_0
15788,1018,711,TRANSFER,670.85,2017-01-09 20:08:15,False,-1,1,bank_2,1,bank_0
77997,1018,711,TRANSFER,205.41,2017-02-13 21:12:42,False,-1,1,bank_2,1,bank_0
40315,215,711,TRANSFER,565.14,2017-01-23 01:53:06,False,-1,1,bank_3,1,bank_0
75034,215,711,TRANSFER,750.91,2017-02-12 14:06:22,False,-1,1,bank_3,1,bank_0
2224,1755,711,TRANSFER,831.05,2017-01-02 13:35:01,False,-1,1,bank_0,1,bank_0
11354,1755,711,TRANSFER,132.01,2017-01-07 21:23:30,False,-1,1,bank_0,1,bank_0
23756,1755,711,TRANSFER,799.59,2017-01-14 23:34:45,False,-1,1,bank_0,1,bank_0
36670,1755,711,TRANSFER,380.19,2017-01-21 01:50:34,False,-1,1,bank_0,1,bank_0
49816,1755,711,TRANSFER,311.17,2017-01-28 05:26:50,False,-1,1,bank_0,1,bank_0
61132,1755,711,TRANSFER,957.27,2017-02-04 06:55:30,False,-1,1,bank_0,1,bank_0
64295,1755,711,TRANSFER,741.17,2017-02-06 18:34:36,False,-1,1,bank_0,1,bank_0
73553,1755,711,TRANSFER,998.46,2017-02-11 14:45:47,False,-1,1,bank_0,1,bank_0
86766,1755,711,TRANSFER,338.67,2017-02-18 04:54:40,False,-1,1,bank_0,1,bank_0
6951,937,711,TRANSFER,341.34,2017-01-04 22:40:07,False,-1,1,bank_4,1,bank_0
19097,937,711,TRANSFER,204.83,2017-01-11 16:46:44,False,-1,1,bank_4,1,bank_0
31577,937,711,TRANSFER,707.84,2017-01-18 00:27:38,False,-1,1,bank_4,1,bank_0
43555,937,711,TRANSFER,305.38,2017-01-25 16:26:05,False,-1,1,bank_4,1,bank_0
52423,937,711,TRANSFER,400.52,2017-01-30 05:24:00,False,-1,1,bank_4,1,bank_0
55402,937,711,TRANSFER,921.55,2017-02-01 14:04:59,False,-1,1,bank_4,1,bank_0
68859,937,711,TRANSFER,208.1,2017-02-08 07:30:34,False,-1,1,bank_4,1,bank_0
81437,937,711,TRANSFER,227.15,2017-02-15 19:56:23,False,-1,1,bank_4,1,bank_0
27070,1455,711,TRANSFER,579.44,2017-01-16 19:39:44,False,-1,1,bank_2,1,bank_0
72086,1455,711,TRANSFER,944.62,2017-02-10 13:02:27,False,-1,1,bank_2,1,bank_0
28939,1470,1820,TRANSFER,358.82,2017-01-17 18:32:25,False,-1,1,bank_0,1,bank_4
7408,72,1820,TRANSFER,381.2,2017-01-05 17:29:46,False,-1,1,bank_0,1,bank_4
33012,72,1820,TRANSFER,627.04,2017-01-19 09:43:50,False,-1,1,bank_0,1,bank_4
57113,72,1820,TRANSFER,275.95,2017-02-02 09:08:22,False,-1,1,bank_0,1,bank_4
83379,72,1820,TRANSFER,177.25,2017-02-16 08:49:02,False,-1,1,bank_0,1,bank_4
3905,1760,1974,TRANSFER,760.88,2017-01-03 06:35:17,False,-1,1,bank_0,1,bank_4
17604,1760,1974,TRANSFER,133.26,2017-01-10 00:31:36,False,-1,1,bank_0,1,bank_4
29151,1760,1974,TRANSFER,245.16,2017-01-17 19:44:14,False,-1,1,bank_0,1,bank_4
42023,1760,1974,TRANSFER,661.26,2017-01-24 12:57:39,False,-1,1,bank_0,1,bank_4
53636,1760,1974,TRANSFER,335.14,2017-01-31 05:41:31,False,-1,1,bank_0,1,bank_4
67401,1760,1974,TRANSFER,789.12,2017-02-07 19:16:34,False,-1,1,bank_0,1,bank_4
79855,1760,1974,TRANSFER,851.32,2017-02-14 14:55:09,False,-1,1,bank_0,1,bank_4
5577,373,1974,TRANSFER,518.91,2017-01-04 11:31:45,False,-1,1,bank_0,1,bank_4
43559,373,1974,TRANSFER,931.12,2017-01-25 02:50:05,False,-1,1,bank_0,1,bank_4
81239,373,1974,TRANSFER,999.34,2017-02-15 06:41:14,False,-1,1,bank_0,1,bank_4
32537,174,1974,TRANSFER,529.9,2017-01-19 17:52:00,False,-1,1,bank_0,1,bank_4
70015,174,1974,TRANSFER,245.24,2017-02-09 17:52:12,False,-1,1,bank_0,1,bank_4
45276,1258,1974,TRANSFER,745.67,2017-01-26 21:45:14,False,-1,1,bank_0,1,bank_4
32738,269,1974,TRANSFER,945.29,2017-01-19 16:13:14,False,-1,1,bank_0,1,bank_4
70767,269,1974,TRANSFER,646.0,2017-02-09 11:37:05,False,-1,1,bank_0,1,bank_4
49044,1345,1747,TRANSFER,756.25,2017-01-28 19:51:49,False,-1,1,bank_0,1,bank_4
18367,1404,1994,TRANSFER,512.42,2017-01-11 17:54:18,False,-1,1,bank_0,1,bank_4
81637,1404,1994,TRANSFER,799.14,2017-02-15 21:09:01,False,-1,1,bank_0,1,bank_4
38647,1395,1994,TRANSFER,432.68,2017-01-22 06:16:33,False,-1,1,bank_0,1,bank_4
9269,1386,1994,TRANSFER,130.56,2017-01-06 08:05:10,False,-1,1,bank_0,1,bank_4
71480,1386,1994,TRANSFER,143.4,2017-02-10 07:24:51,False,-1,1,bank_0,1,bank_4
28204,1315,1994,TRANSFER,560.8,2017-01-16 09:32:33,False,-1,1,bank_0,1,bank_4
2938,1838,1994,TRANSFER,855.61,2017-01-02 01:27:37,False,-1,1,bank_0,1,bank_4
14645,1838,1994,TRANSFER,162.0,2017-01-09 10:40:38,False,-1,1,bank_0,1,bank_4
27309,1838,1994,TRANSFER,381.49,2017-01-16 18:31:09,False,-1,1,bank_0,1,bank_4
40010,1838,1994,TRANSFER,918.55,2017-01-23 17:12:38,False,-1,1,bank_0,1,bank_4
53289,1838,1994,TRANSFER,559.53,2017-01-30 07:18:54,False,-1,1,bank_0,1,bank_4
65419,1838,1994,TRANSFER,278.56,2017-02-06 08:50:30,False,-1,1,bank_0,1,bank_4
77525,1838,1994,TRANSFER,128.58,2017-02-13 14:56:17,False,-1,1,bank_0,1,bank_4
16336,1480,1994,TRANSFER,731.48,2017-01-10 12:23:41,False,-1,1,bank_0,1,bank_4
79452,1480,1994,TRANSFER,109.87,2017-02-14 15:05:19,False,-1,1,bank_0,1,bank_4
4352,1910,1994,TRANSFER,763.37,2017-01-03 16:15:49,False,-1,1,bank_0,1,bank_4
17622,1910,1994,TRANSFER,298.09,2017-01-10 15:41:52,False,-1,1,bank_0,1,bank_4
30068,1910,1994,TRANSFER,395.6,2017-01-17 03:42:00,False,-1,1,bank_0,1,bank_4
42463,1910,1994,TRANSFER,819.0,2017-01-24 06:48:44,False,-1,1,bank_0,1,bank_4
54817,1910,1994,TRANSFER,563.94,2017-01-31 06:47:15,False,-1,1,bank_0,1,bank_4
65836,1910,1994,TRANSFER,799.2,2017-02-07 23:31:28,False,-1,1,bank_0,1,bank_4
79488,1910,1994,TRANSFER,308.58,2017-02-14 01:43:47,False,-1,1,bank_0,1,bank_4
32053,301,1994,TRANSFER,459.93,2017-01-18 17:57:50,False,-1,1,bank_0,1,bank_4
69257,301,1994,TRANSFER,431.5,2017-02-08 10:04:50,False,-1,1,bank_0,1,bank_4
8187,1523,1994,TRANSFER,410.41,2017-01-05 06:44:47,False,-1,1,bank_0,1,bank_4
71008,1523,1994,TRANSFER,170.99,2017-02-09 00:48:58,False,-1,1,bank_0,1,bank_4
32939,1365,1994,TRANSFER,240.5,2017-01-19 15:06:41,False,-1,1,bank_0,1,bank_4
8929,895,1871,TRANSFER,124.84,2017-01-05 09:53:19,False,-1,1,bank_0,1,bank_3
20905,895,1871,TRANSFER,492.84,2017-01-12 13:48:44,False,-1,1,bank_0,1,bank_3
33498,895,1871,TRANSFER,448.45,2017-01-19 18:57:50,False,-1,1,bank_0,1,bank_3
46016,895,1871,TRANSFER,504.65,2017-01-26 00:44:37,False,-1,1,bank_0,1,bank_3
57760,895,1871,TRANSFER,171.19,2017-02-02 10:24:27,False,-1,1,bank_0,1,bank_3
70829,895,1871,TRANSFER,176.32,2017-02-09 08:05:14,False,-1,1,bank_0,1,bank_3
82216,895,1871,TRANSFER,889.18,2017-02-16 01:51:13,False,-1,1,bank_0,1,bank_3
14360,106,1435,TRANSFER,182.76,2017-01-09 11:53:43,False,-1,1,bank_0,1,bank_4
40627,106,1435,TRANSFER,124.45,2017-01-23 04:27:02,False,-1,1,bank_0,1,bank_4
64164,106,1435,TRANSFER,148.56,2017-02-06 19:32:41,False,-1,1,bank_0,1,bank_4
36322,1526,551,TRANSFER,222.22,2017-01-21 02:21:06,False,-1,1,bank_4,1,bank_0
1390,902,551,TRANSFER,362.46,2017-01-01 01:57:22,False,-1,1,bank_2,1,bank_0
13110,902,551,TRANSFER,877.33,2017-01-08 20:57:11,False,-1,1,bank_2,1,bank_0
25373,902,551,TRANSFER,786.27,2017-01-15 23:02:15,False,-1,1,bank_2,1,bank_0
38816,902,551,TRANSFER,483.69,2017-01-22 16:37:14,False,-1,1,bank_2,1,bank_0
51017,902,551,TRANSFER,537.93,2017-01-29 14:48:13,False,-1,1,bank_2,1,bank_0
60714,902,551,TRANSFER,763.03,2017-02-04 01:13:26,False,-1,1,bank_2,1,bank_0
64086,902,551,TRANSFER,984.18,2017-02-05 14:35:10,False,-1,1,bank_2,1,bank_0
75648,902,551,TRANSFER,971.32,2017-02-12 11:58:40,False,-1,1,bank_2,1,bank_0
88721,902,551,TRANSFER,358.21,2017-02-19 09:35:31,False,-1,1,bank_2,1,bank_0
