tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id,orig_branch_id,orig_bank_id,bene_branch_id,bene_bank_id
26833,251,1778,TRANSFER,290.82,2017-01-15 14:07:19,False,-1,1,bank_2,1,bank_0
69825,1525,1673,TRANSFER,478.8,2017-02-09 12:04:10,False,-1,1,bank_2,1,bank_4
71689,86,1673,TRANSFER,180.77,2017-02-10 14:25:23,False,-1,1,bank_2,1,bank_4
10938,1795,1673,TRANSFER,986.4,2017-01-07 00:56:19,False,-1,1,bank_2,1,bank_4
23437,1795,1673,TRANSFER,199.73,2017-01-14 16:45:56,False,-1,1,bank_2,1,bank_4
37403,1795,1673,TRANSFER,939.08,2017-01-21 05:34:41,False,-1,1,bank_2,1,bank_4
49066,1795,1673,TRANSFER,155.74,2017-01-28 14:23:12,False,-1,1,bank_2,1,bank_4
62229,1795,1673,TRANSFER,678.44,2017-02-04 05:04:16,False,-1,1,bank_2,1,bank_4
73997,1795,1673,TRANSFER,453.22,2017-02-11 10:42:03,False,-1,1,bank_2,1,bank_4
86114,1795,1673,TRANSFER,874.04,2017-02-18 09:06:03,False,-1,1,bank_2,1,bank_4
5,850,1391,TRANSFER,846.34,2017-01-01 07:32:51,False,-1,1,bank_2,1,bank_2
12873,850,1391,TRANSFER,758.11,2017-01-08 06:58:13,False,-1,1,bank_2,1,bank_2
25313,850,1391,TRANSFER,670.36,2017-01-15 10:17:58,False,-1,1,bank_2,1,bank_2
38397,850,1391,TRANSFER,654.47,2017-01-22 09:34:26,False,-1,1,bank_2,1,bank_2
50710,850,1391,TRANSFER,465.86,2017-01-29 02:12:48,False,-1,1,bank_2,1,bank_2
62883,850,1391,TRANSFER,934.41,2017-02-05 11:59:18,False,-1,1,bank_2,1,bank_2
75427,850,1391,TRANSFER,633.84,2017-02-12 14:43:28,False,-1,1,bank_2,1,bank_2
87437,850,1391,TRANSFER,725.11,2017-02-19 23:59:44,False,-1,1,bank_2,1,bank_2
75605,1394,1391,TRANSFER,665.98,2017-02-12 23:09:21,False,-1,1,bank_2,1,bank_2
21708,329,1391,TRANSFER,758.14,2017-01-13 14:42:12,False,-1,1,bank_2,1,bank_2
54762,1549,1391,TRANSFER,342.45,2017-01-31 23:21:38,False,-1,1,bank_2,1,bank_2
58990,313,1391,TRANSFER,218.45,2017-02-03 14:52:58,False,-1,1,bank_4,1,bank_2
10884,1199,1391,TRANSFER,517.64,2017-01-07 23:30:05,False,-1,1,bank_1,1,bank_2
24396,1199,1391,TRANSFER,971.68,2017-01-14 19:54:11,False,-1,1,bank_1,1,bank_2
36635,1199,1391,TRANSFER,778.12,2017-01-21 18:57:39,False,-1,1,bank_1,1,bank_2
48941,1199,1391,TRANSFER,983.37,2017-01-28 16:33:17,False,-1,1,bank_1,1,bank_2
60878,1199,1391,TRANSFER,150.97,2017-02-04 09:45:47,False,-1,1,bank_1,1,bank_2
73978,1199,1391,TRANSFER,594.77,2017-02-11 07:07:35,False,-1,1,bank_1,1,bank_2
85969,1199,1391,TRANSFER,452.06,2017-02-18 01:41:07,False,-1,1,bank_1,1,bank_2
23488,270,1391,TRANSFER,800.9,2017-01-14 15:17:02,False,-1,1,bank_2,1,bank_2
83488,850,504,TRANSFER,165.26,2017-02-17 07:16:16,False,-1,1,bank_2,1,bank_4
3460,144,504,TRANSFER,501.44,2017-01-02 01:10:32,False,-1,1,bank_2,1,bank_4
59987,144,504,TRANSFER,257.28,2017-02-03 23:49:57,False,-1,1,bank_2,1,bank_4
71986,396,504,TRANSFER,795.8,2017-02-10 16:13:04,False,-1,1,bank_2,1,bank_4
83762,396,504,TRANSFER,373.73,2017-02-17 04:04:03,False,-1,1,bank_2,1,bank_4
20566,1229,648,TRANSFER,294.21,2017-01-12 02:45:47,False,-1,1,bank_2,1,bank_3
39644,1229,648,TRANSFER,192.29,2017-01-23 11:10:27,False,-1,1,bank_2,1,bank_3
13733,1148,409,TRANSFER,744.15,2017-01-08 21:29:52,False,-1,1,bank_3,1,bank_2
224,774,409,TRANSFER,842.14,2017-01-01 15:49:00,False,-1,1,bank_0,1,bank_2
87014,774,409,TRANSFER,829.19,2017-02-19 18:29:36,False,-1,1,bank_0,1,bank_2
2258,1539,409,TRANSFER,514.63,2017-01-02 12:55:07,False,-1,1,bank_4,1,bank_2
50377,1539,409,TRANSFER,807.14,2017-01-29 11:35:56,False,-1,1,bank_4,1,bank_2
15770,286,409,TRANSFER,97.6,2017-01-09 01:02:55,False,-1,1,bank_4,1,bank_2
38471,286,409,TRANSFER,858.89,2017-01-22 23:34:08,False,-1,1,bank_4,1,bank_2
75902,1919,409,TRANSFER,734.63,2017-02-12 17:05:55,False,-1,1,bank_4,1,bank_2
25028,1616,409,TRANSFER,516.42,2017-01-15 03:10:21,False,-1,1,bank_3,1,bank_2
62783,1838,409,TRANSFER,716.83,2017-02-05 01:59:53,False,-1,1,bank_4,1,bank_2
43018,1148,727,TRANSFER,436.53,2017-01-25 22:33:26,False,-1,1,bank_3,1,bank_2
5716,634,727,TRANSFER,178.71,2017-01-04 21:03:57,False,-1,1,bank_0,1,bank_2
67888,1145,727,TRANSFER,850.92,2017-02-08 13:55:05,False,-1,1,bank_4,1,bank_2
56767,1931,727,TRANSFER,104.93,2017-02-01 23:07:40,False,-1,1,bank_3,1,bank_2
80858,1154,727,TRANSFER,399.02,2017-02-15 03:36:29,False,-1,1,bank_4,1,bank_2
19527,506,727,TRANSFER,949.85,2017-01-11 19:34:44,False,-1,1,bank_2,1,bank_2
30427,767,727,TRANSFER,273.54,2017-01-18 03:58:07,False,-1,1,bank_2,1,bank_2
58492,1098,445,TRANSFER,130.95,2017-02-02 02:30:13,False,-1,1,bank_2,1,bank_3
45261,1060,445,TRANSFER,516.41,2017-01-26 10:57:52,False,-1,1,bank_2,1,bank_3
7,1819,1367,TRANSFER,459.3,2017-01-01 09:15:40,False,-1,1,bank_2,1,bank_3
13422,1819,1367,TRANSFER,907.35,2017-01-08 13:13:15,False,-1,1,bank_2,1,bank_3
25501,1819,1367,TRANSFER,801.53,2017-01-15 18:54:57,False,-1,1,bank_2,1,bank_3
37949,1819,1367,TRANSFER,462.61,2017-01-22 01:46:43,False,-1,1,bank_2,1,bank_3
51133,1819,1367,TRANSFER,518.32,2017-01-29 10:49:33,False,-1,1,bank_2,1,bank_3
64051,1819,1367,TRANSFER,480.69,2017-02-05 22:13:31,False,-1,1,bank_2,1,bank_3
75174,1819,1367,TRANSFER,961.54,2017-02-12 22:18:58,False,-1,1,bank_2,1,bank_3
87122,1819,1367,TRANSFER,986.57,2017-02-19 20:02:47,False,-1,1,bank_2,1,bank_3
23069,1819,492,TRANSFER,456.53,2017-01-13 00:09:22,False,-1,1,bank_2,1,bank_3
8,1150,1144,TRANSFER,594.1,2017-01-01 02:45:38,False,-1,1,bank_3,1,bank_2
14006,1150,1144,TRANSFER,983.49,2017-01-08 02:43:04,False,-1,1,bank_3,1,bank_2
26745,1150,1144,TRANSFER,914.65,2017-01-15 07:04:29,False,-1,1,bank_3,1,bank_2
38608,1150,1144,TRANSFER,524.34,2017-01-22 17:38:30,False,-1,1,bank_3,1,bank_2
51181,1150,1144,TRANSFER,346.94,2017-01-29 19:46:48,False,-1,1,bank_3,1,bank_2
63967,1150,1144,TRANSFER,922.48,2017-02-05 23:11:33,False,-1,1,bank_3,1,bank_2
75221,1150,1144,TRANSFER,316.79,2017-02-12 14:59:35,False,-1,1,bank_3,1,bank_2
88342,1150,1144,TRANSFER,739.26,2017-02-19 02:59:54,False,-1,1,bank_3,1,bank_2
27410,1030,1144,TRANSFER,135.3,2017-01-16 02:10:23,True,44,1,bank_2,1,bank_2
43743,74,1144,TRANSFER,578.45,2017-01-25 00:13:07,False,-1,1,bank_3,1,bank_2
43330,255,1144,TRANSFER,303.21,2017-01-25 14:56:32,False,-1,1,bank_3,1,bank_2
26472,1150,460,TRANSFER,917.71,2017-01-15 17:20:14,False,-1,1,bank_3,1,bank_2
469,1706,460,TRANSFER,613.63,2017-01-01 01:52:02,False,-1,1,bank_2,1,bank_2
86974,1706,460,TRANSFER,685.66,2017-02-19 03:41:34,False,-1,1,bank_2,1,bank_2
13273,1066,460,TRANSFER,307.24,2017-01-08 12:07:10,False,-1,1,bank_3,1,bank_2
39988,1440,460,TRANSFER,128.83,2017-01-23 13:15:39,False,-1,1,bank_4,1,bank_2
50977,1440,460,TRANSFER,548.05,2017-01-29 06:45:21,False,-1,1,bank_4,1,bank_2
38997,167,460,TRANSFER,586.79,2017-01-22 20:32:13,False,-1,1,bank_4,1,bank_2
62382,1868,460,TRANSFER,726.72,2017-02-05 23:18:07,False,-1,1,bank_4,1,bank_2
75967,1998,460,TRANSFER,829.24,2017-02-12 12:28:24,False,-1,1,bank_4,1,bank_2
46517,1226,1804,TRANSFER,253.72,2017-01-27 01:19:43,False,-1,1,bank_2,1,bank_4
36375,64,1804,TRANSFER,565.3,2017-01-21 21:42:18,False,-1,1,bank_2,1,bank_4
73917,1536,1804,TRANSFER,434.07,2017-02-11 21:06:09,False,-1,1,bank_2,1,bank_4
38757,1610,461,TRANSFER,133.43,2017-01-22 11:35:19,False,-1,1,bank_2,1,bank_3
25412,456,461,TRANSFER,974.66,2017-01-15 09:37:31,False,-1,1,bank_2,1,bank_3
73308,146,1140,TRANSFER,352.6,2017-02-11 09:07:24,False,-1,1,bank_2,1,bank_4
87928,1522,1882,TRANSFER,975.34,2017-02-19 05:15:49,False,-1,1,bank_2,1,bank_4
1227,1485,1882,TRANSFER,884.55,2017-01-01 06:32:15,False,-1,1,bank_2,1,bank_4
52079,1233,1882,TRANSFER,763.56,2017-01-30 20:52:17,False,-1,1,bank_2,1,bank_4
40792,32,1882,TRANSFER,592.18,2017-01-23 16:51:20,False,-1,1,bank_2,1,bank_4
71712,1331,1882,TRANSFER,609.73,2017-02-10 16:58:10,False,-1,1,bank_2,1,bank_4
36683,343,1056,TRANSFER,554.53,2017-01-21 04:42:41,False,-1,1,bank_2,1,bank_4
28525,1544,1893,TRANSFER,954.31,2017-01-17 17:27:37,False,-1,1,bank_2,1,bank_3
27897,1431,1928,TRANSFER,313.27,2017-01-16 18:24:47,False,-1,1,bank_2,1,bank_4
57216,1220,1928,TRANSFER,371.43,2017-02-02 01:13:45,False,-1,1,bank_2,1,bank_4
18271,1400,1928,TRANSFER,105.36,2017-01-11 07:34:51,False,-1,1,bank_2,1,bank_4
46084,1218,1928,TRANSFER,696.7,2017-01-26 03:30:22,False,-1,1,bank_2,1,bank_4
25955,393,612,TRANSFER,723.36,2017-01-15 19:45:11,False,-1,1,bank_2,1,bank_4
56894,393,612,TRANSFER,895.14,2017-02-01 06:46:37,False,-1,1,bank_2,1,bank_4
72397,1457,612,TRANSFER,412.26,2017-02-10 17:54:45,False,-1,1,bank_2,1,bank_4
80932,1457,612,TRANSFER,122.09,2017-02-15 12:29:02,False,-1,1,bank_2,1,bank_4
68239,460,612,TRANSFER,628.88,2017-02-08 14:29:34,False,-1,1,bank_2,1,bank_4
11485,1802,444,TRANSFER,552.37,2017-01-07 23:07:42,False,-1,1,bank_0,1,bank_2
27523,1202,444,TRANSFER,844.18,2017-01-16 19:15:04,False,-1,1,bank_4,1,bank_2
48504,1202,444,TRANSFER,252.34,2017-01-28 22:55:20,False,-1,1,bank_4,1,bank_2
61417,1661,444,TRANSFER,646.11,2017-02-04 15:49:13,False,-1,1,bank_4,1,bank_2
7569,1753,444,TRANSFER,801.86,2017-01-05 04:55:57,False,-1,1,bank_4,1,bank_2
19694,1753,444,TRANSFER,637.21,2017-01-12 16:21:45,False,-1,1,bank_4,1,bank_2
32846,1753,444,TRANSFER,418.64,2017-01-19 16:33:35,False,-1,1,bank_4,1,bank_2
45497,1753,444,TRANSFER,677.15,2017-01-26 07:58:31,False,-1,1,bank_4,1,bank_2
57857,1753,444,TRANSFER,123.34,2017-02-02 13:18:53,False,-1,1,bank_4,1,bank_2
69870,1753,444,TRANSFER,855.88,2017-02-09 05:01:41,False,-1,1,bank_4,1,bank_2
73389,1753,444,TRANSFER,620.89,2017-02-11 14:30:28,False,-1,1,bank_4,1,bank_2
82349,1753,444,TRANSFER,584.31,2017-02-16 00:16:26,False,-1,1,bank_4,1,bank_2
23649,380,444,TRANSFER,487.13,2017-01-14 19:42:39,False,-1,1,bank_1,1,bank_2
23715,380,444,TRANSFER,688.4,2017-01-14 23:05:40,False,-1,1,bank_1,1,bank_2
86000,380,444,TRANSFER,787.95,2017-02-18 09:21:17,False,-1,1,bank_1,1,bank_2
86154,1994,444,TRANSFER,196.94,2017-02-18 18:37:18,False,-1,1,bank_4,1,bank_2
35979,681,444,TRANSFER,520.16,2017-01-21 03:51:51,False,-1,1,bank_1,1,bank_2
60184,1943,684,TRANSFER,226.12,2017-02-03 04:27:38,False,-1,1,bank_2,1,bank_4
46345,1342,684,TRANSFER,126.36,2017-01-27 21:17:29,False,-1,1,bank_2,1,bank_4
47071,1342,684,TRANSFER,297.66,2017-01-27 14:10:49,False,-1,1,bank_2,1,bank_4
1737,1301,607,TRANSFER,195.08,2017-01-01 23:55:22,False,-1,1,bank_2,1,bank_4
28420,1301,607,TRANSFER,266.92,2017-01-16 15:06:59,False,-1,1,bank_2,1,bank_4
14598,273,607,TRANSFER,176.86,2017-01-09 01:50:03,False,-1,1,bank_2,1,bank_4
14663,273,607,TRANSFER,251.12,2017-01-09 16:30:34,False,-1,1,bank_2,1,bank_4
40497,1348,607,TRANSFER,949.19,2017-01-23 09:38:57,False,-1,1,bank_2,1,bank_4
81286,1348,607,TRANSFER,821.13,2017-02-15 12:30:16,False,-1,1,bank_2,1,bank_4
35951,1961,743,TRANSFER,821.11,2017-01-21 11:12:15,False,-1,1,bank_2,1,bank_1
44440,964,799,TRANSFER,976.28,2017-01-25 11:36:03,False,-1,1,bank_2,1,bank_1
75568,163,817,TRANSFER,1005.96,2017-02-12 21:37:21,False,-1,1,bank_2,1,bank_4
12640,1387,261,TRANSFER,394.76,2017-01-08 00:51:47,False,-1,1,bank_2,1,bank_4
15112,1596,429,TRANSFER,623.81,2017-01-09 05:34:46,False,-1,1,bank_2,1,bank_0
34305,1596,429,TRANSFER,243.87,2017-01-20 16:41:49,False,-1,1,bank_2,1,bank_0
76946,1596,429,TRANSFER,343.86,2017-02-13 16:19:11,False,-1,1,bank_2,1,bank_0
32779,1053,487,TRANSFER,397.16,2017-01-19 22:22:25,False,-1,1,bank_0,1,bank_2
45956,279,487,TRANSFER,603.18,2017-01-26 06:02:38,False,-1,1,bank_2,1,bank_2
79336,279,487,TRANSFER,338.36,2017-02-14 16:39:46,False,-1,1,bank_2,1,bank_2
58058,953,487,TRANSFER,771.27,2017-02-02 14:02:05,False,-1,1,bank_4,1,bank_2
8586,757,487,TRANSFER,613.06,2017-01-05 12:02:12,False,-1,1,bank_0,1,bank_2
70841,1803,487,TRANSFER,563.23,2017-02-09 13:12:12,False,-1,1,bank_4,1,bank_2
81870,1974,487,TRANSFER,119.05,2017-02-16 01:22:32,False,-1,1,bank_4,1,bank_2
20493,783,487,TRANSFER,660.0,2017-01-12 07:26:14,False,-1,1,bank_0,1,bank_2
15,874,1947,TRANSFER,537.46,2017-01-01 20:11:28,False,-1,1,bank_2,1,bank_2
13842,874,1947,TRANSFER,736.21,2017-01-08 10:30:31,False,-1,1,bank_2,1,bank_2
26339,874,1947,TRANSFER,925.8,2017-01-15 02:49:31,False,-1,1,bank_2,1,bank_2
37969,874,1947,TRANSFER,336.32,2017-01-22 02:26:38,False,-1,1,bank_2,1,bank_2
51383,874,1947,TRANSFER,485.64,2017-01-29 05:16:37,False,-1,1,bank_2,1,bank_2
63750,874,1947,TRANSFER,143.71,2017-02-05 23:31:41,False,-1,1,bank_2,1,bank_2
75736,874,1947,TRANSFER,308.21,2017-02-12 11:54:24,False,-1,1,bank_2,1,bank_2
87243,874,1947,TRANSFER,602.68,2017-02-19 13:02:29,False,-1,1,bank_2,1,bank_2
3048,186,1947,TRANSFER,487.16,2017-01-02 10:50:31,False,-1,1,bank_2,1,bank_2
5015,1999,1947,TRANSFER,420.93,2017-01-03 00:20:30,False,-1,1,bank_4,1,bank_2
16267,1999,1947,TRANSFER,805.87,2017-01-10 06:25:01,False,-1,1,bank_4,1,bank_2
28660,1999,1947,TRANSFER,426.74,2017-01-17 15:59:16,False,-1,1,bank_4,1,bank_2
41872,1999,1947,TRANSFER,145.15,2017-01-24 12:10:24,False,-1,1,bank_4,1,bank_2
54654,1999,1947,TRANSFER,595.77,2017-01-31 18:04:39,False,-1,1,bank_4,1,bank_2
66264,1999,1947,TRANSFER,610.31,2017-02-07 10:16:15,False,-1,1,bank_4,1,bank_2
79303,1999,1947,TRANSFER,844.72,2017-02-14 19:14:33,False,-1,1,bank_4,1,bank_2
22032,1280,1947,TRANSFER,760.23,2017-01-13 16:14:21,False,-1,1,bank_2,1,bank_2
11894,1850,1947,TRANSFER,225.82,2017-01-07 12:32:19,False,-1,1,bank_4,1,bank_2
23543,1850,1947,TRANSFER,411.1,2017-01-14 06:49:49,False,-1,1,bank_4,1,bank_2
36647,1850,1947,TRANSFER,100.43,2017-01-21 13:30:37,False,-1,1,bank_4,1,bank_2
48884,1850,1947,TRANSFER,607.92,2017-01-28 16:46:03,False,-1,1,bank_4,1,bank_2
61404,1850,1947,TRANSFER,631.21,2017-02-04 22:31:49,False,-1,1,bank_4,1,bank_2
73359,1850,1947,TRANSFER,411.97,2017-02-11 02:25:24,False,-1,1,bank_4,1,bank_2
85632,1850,1947,TRANSFER,734.36,2017-02-18 12:54:26,False,-1,1,bank_4,1,bank_2
12338,874,674,TRANSFER,940.3,2017-01-07 03:15:08,False,-1,1,bank_2,1,bank_3
36386,1932,674,TRANSFER,911.22,2017-01-21 01:35:26,False,-1,1,bank_2,1,bank_3
24831,988,674,TRANSFER,851.72,2017-01-14 12:31:37,False,-1,1,bank_2,1,bank_3
16,1018,511,TRANSFER,397.44,2017-01-01 15:12:27,False,-1,1,bank_2,1,bank_0
50416,1018,511,TRANSFER,422.25,2017-01-29 11:58:56,False,-1,1,bank_2,1,bank_0
347,1018,1142,TRANSFER,274.16,2017-01-01 14:46:14,False,-1,1,bank_2,1,bank_2
13865,1018,1142,TRANSFER,116.23,2017-01-08 04:39:25,False,-1,1,bank_2,1,bank_2
25280,1018,1142,TRANSFER,186.1,2017-01-15 13:18:57,False,-1,1,bank_2,1,bank_2
37489,1018,1142,TRANSFER,593.6,2017-01-22 17:00:11,False,-1,1,bank_2,1,bank_2
50793,1018,1142,TRANSFER,143.6,2017-01-29 19:23:29,False,-1,1,bank_2,1,bank_2
62497,1018,1142,TRANSFER,525.52,2017-02-05 12:05:25,False,-1,1,bank_2,1,bank_2
75731,1018,1142,TRANSFER,281.84,2017-02-12 10:10:12,False,-1,1,bank_2,1,bank_2
87841,1018,1142,TRANSFER,703.75,2017-02-19 14:05:57,False,-1,1,bank_2,1,bank_2
3369,353,1142,TRANSFER,440.67,2017-01-02 06:04:08,False,-1,1,bank_4,1,bank_2
84036,1574,1142,TRANSFER,665.0,2017-02-17 22:58:55,False,-1,1,bank_4,1,bank_2
15788,1018,711,TRANSFER,670.85,2017-01-09 20:08:15,False,-1,1,bank_2,1,bank_0
77997,1018,711,TRANSFER,205.41,2017-02-13 21:12:42,False,-1,1,bank_2,1,bank_0
27070,1455,711,TRANSFER,579.44,2017-01-16 19:39:44,False,-1,1,bank_2,1,bank_0
72086,1455,711,TRANSFER,944.62,2017-02-10 13:02:27,False,-1,1,bank_2,1,bank_0
69333,179,1820,TRANSFER,586.61,2017-02-09 22:00:00,False,-1,1,bank_2,1,bank_4
34095,1374,1820,TRANSFER,998.41,2017-01-20 18:49:32,False,-1,1,bank_2,1,bank_4
38175,1204,1974,TRANSFER,148.26,2017-01-22 00:46:33,False,-1,1,bank_2,1,bank_4
55235,1310,1974,TRANSFER,372.1,2017-02-01 16:20:31,False,-1,1,bank_2,1,bank_4
17158,1389,1974,TRANSFER,910.98,2017-01-10 16:34:51,False,-1,1,bank_2,1,bank_4
55459,394,1974,TRANSFER,529.94,2017-02-01 00:38:08,False,-1,1,bank_2,1,bank_4
5833,1916,1974,TRANSFER,521.49,2017-01-04 04:16:48,False,-1,1,bank_2,1,bank_4
18056,1916,1974,TRANSFER,818.04,2017-01-11 08:26:41,False,-1,1,bank_2,1,bank_4
30521,1916,1974,TRANSFER,990.21,2017-01-18 00:21:44,False,-1,1,bank_2,1,bank_4
43143,1916,1974,TRANSFER,567.96,2017-01-25 16:42:17,False,-1,1,bank_2,1,bank_4
56177,1916,1974,TRANSFER,178.07,2017-02-01 15:57:53,False,-1,1,bank_2,1,bank_4
68357,1916,1974,TRANSFER,829.65,2017-02-08 03:47:33,False,-1,1,bank_2,1,bank_4
80545,1916,1974,TRANSFER,824.13,2017-02-15 19:15:36,False,-1,1,bank_2,1,bank_4
47000,170,1974,TRANSFER,792.9,2017-01-27 18:00:53,False,-1,1,bank_2,1,bank_4
14865,1229,1747,TRANSFER,696.1,2017-01-09 22:59:35,False,-1,1,bank_2,1,bank_4
38096,273,1656,TRANSFER,936.69,2017-01-22 16:15:57,False,-1,1,bank_1,1,bank_2
62387,229,1656,TRANSFER,192.85,2017-02-05 14:48:24,False,-1,1,bank_2,1,bank_2
991,1443,1656,TRANSFER,544.61,2017-01-01 17:13:04,False,-1,1,bank_1,1,bank_2
75457,1443,1656,TRANSFER,414.8,2017-02-12 16:34:07,False,-1,1,bank_1,1,bank_2
4139,1436,1656,TRANSFER,194.23,2017-01-03 16:48:55,False,-1,1,bank_3,1,bank_2
122,75,1994,TRANSFER,870.69,2017-01-01 05:16:41,False,-1,1,bank_2,1,bank_4
37844,290,1994,TRANSFER,859.39,2017-01-22 13:09:32,False,-1,1,bank_2,1,bank_4
67052,1518,1994,TRANSFER,729.8,2017-02-07 08:07:16,False,-1,1,bank_2,1,bank_4
41265,198,1994,TRANSFER,920.51,2017-01-24 02:06:15,False,-1,1,bank_2,1,bank_4
80096,228,1994,TRANSFER,228.66,2017-02-15 18:36:20,False,-1,1,bank_2,1,bank_4
30434,1232,1994,TRANSFER,391.36,2017-01-18 01:55:05,False,-1,1,bank_2,1,bank_4
5722,1449,1994,TRANSFER,648.19,2017-01-04 12:05:19,False,-1,1,bank_2,1,bank_4
43751,352,1994,TRANSFER,564.66,2017-01-25 01:22:07,False,-1,1,bank_2,1,bank_4
18086,390,1994,TRANSFER,190.62,2017-01-11 06:59:15,False,-1,1,bank_2,1,bank_4
43832,66,1994,TRANSFER,757.83,2017-01-25 19:07:56,False,-1,1,bank_2,1,bank_4
58258,1356,1994,TRANSFER,120.6,2017-02-02 18:46:44,False,-1,1,bank_2,1,bank_4
35326,221,1994,TRANSFER,394.42,2017-01-20 18:55:49,False,-1,1,bank_2,1,bank_4
35710,1406,1994,TRANSFER,299.66,2017-01-20 22:42:19,False,-1,1,bank_2,1,bank_4
9986,1560,1994,TRANSFER,122.85,2017-01-06 11:14:25,False,-1,1,bank_2,1,bank_4
23519,216,1994,TRANSFER,347.99,2017-01-14 00:06:39,False,-1,1,bank_2,1,bank_4
11516,23,1871,TRANSFER,482.03,2017-01-07 00:14:57,False,-1,1,bank_2,1,bank_3
20702,312,1435,TRANSFER,719.87,2017-01-12 02:17:51,False,-1,1,bank_2,1,bank_4
59312,315,1435,TRANSFER,929.44,2017-02-03 23:00:40,False,-1,1,bank_2,1,bank_4
36025,1526,668,TRANSFER,586.08,2017-01-21 17:32:00,False,-1,1,bank_4,1,bank_2
85509,1971,668,TRANSFER,756.45,2017-02-18 00:23:52,False,-1,1,bank_4,1,bank_2
48248,1620,668,TRANSFER,205.82,2017-01-28 23:48:12,False,-1,1,bank_4,1,bank_2
74273,1907,668,TRANSFER,594.62,2017-02-11 07:16:48,False,-1,1,bank_4,1,bank_2
61989,1795,668,TRANSFER,991.23,2017-02-04 20:26:44,False,-1,1,bank_4,1,bank_2
23294,1133,668,TRANSFER,718.2,2017-01-14 01:55:15,False,-1,1,bank_4,1,bank_2
11597,804,668,TRANSFER,255.0,2017-01-07 16:30:04,False,-1,1,bank_3,1,bank_2
1390,902,551,TRANSFER,362.46,2017-01-01 01:57:22,False,-1,1,bank_2,1,bank_0
13110,902,551,TRANSFER,877.33,2017-01-08 20:57:11,False,-1,1,bank_2,1,bank_0
25373,902,551,TRANSFER,786.27,2017-01-15 23:02:15,False,-1,1,bank_2,1,bank_0
38816,902,551,TRANSFER,483.69,2017-01-22 16:37:14,False,-1,1,bank_2,1,bank_0
51017,902,551,TRANSFER,537.93,2017-01-29 14:48:13,False,-1,1,bank_2,1,bank_0
60714,902,551,TRANSFER,763.03,2017-02-04 01:13:26,False,-1,1,bank_2,1,bank_0
64086,902,551,TRANSFER,984.18,2017-02-05 14:35:10,False,-1,1,bank_2,1,bank_0
