tran_id,tx_type
317,TRANSFER
318,TRANSFER
319,TRANSFER
320,TRANSFER
321,TRANSFER
322,TRANSFER
323,TRANSFER
324,TRANSFER
325,TRANSFER
326,TRANSFER
327,TRANSFER
328,TRANSFER
329,TRANSFER
330,TRANSFER
331,TRANSFER
332,TRANSFER
333,TRANSFER
334,TRANSFER
335,TRANSFER
336,TRANSFER
337,TRANSFER
338,TRANSFER
339,TRANSFER
340,TRANSFER
341,TRANSFER
342,TRANSFER
343,TRANSFER
344,TRANSFER
345,TRANSFER
346,TRANSFER
347,TRANSFER
348,TRANSFER
349,TRANSFER
350,TRANSFER
351,TRANSFER
352,TRANSFER
353,TRANSFER
354,TRANSFER
355,TRANSFER
356,TRANSFER
357,TRANSFER
358,TRANSFER
359,TRANSFER
360,TRANSFER
361,TRANSFER
362,TRANSFER
363,TRANSFER
364,TRANSFER
365,TRANSFER
366,TRANSFER
367,TRANSFER
368,TRANSFER
369,TRANSFER
370,TRANSFER
371,TRANSFER
372,TRANSFER
373,TRANSFER
374,TRANSFER
375,TRANSFER
376,TRANSFER
377,TRANSFER
378,TRANSFER
379,TRANSFER
380,TRANSFER
381,TRANSFER
382,TRANSFER
383,TRANSFER
384,TRANSFER
385,TRANSFER
386,TRANSFER
387,TRANSFER
388,TRANSFER
389,TRANSFER
390,TRANSFER
391,TRANSFER
392,TRANSFER
393,TRANSFER
394,TRANSFER
395,TRANSFER
396,TRANSFER
397,TRANSFER
398,TRANSFER
399,TRANSFER
400,TRANSFER
401,TRANSFER
402,TRANSFER
403,TRANSFER
404,TRANSFER
405,TRANSFER
406,TRANSFER
407,TRANSFER
408,TRANSFER
409,TRANSFER
410,TRANSFER
411,TRANSFER
412,TRANSFER
413,TRANSFER
414,TRANSFER
415,TRANSFER
416,TRANSFER
417,TRANSFER
418,TRANSFER
419,TRANSFER
420,TRANSFER
421,TRANSFER
422,TRANSFER
423,TRANSFER
424,TRANSFER
425,TRANSFER
426,TRANSFER
427,TRANSFER
428,TRANSFER
429,TRANSFER
430,TRANSFER
431,TRANSFER
432,TRANSFER
433,TRANSFER
434,TRANSFER
435,TRANSFER
436,TRANSFER
437,TRANSFER
438,TRANSFER
439,TRANSFER
440,TRANSFER
441,TRANSFER
442,TRANSFER
443,TRANSFER
444,TRANSFER
445,TRANSFER
446,TRANSFER
447,TRANSFER
448,TRANSFER
449,TRANSFER
450,TRANSFER
451,TRANSFER
452,TRANSFER
453,TRANSFER
454,TRANSFER
455,TRANSFER
456,TRANSFER
457,TRANSFER
458,TRANSFER
459,TRANSFER
460,TRANSFER
461,TRANSFER
462,TRANSFER
463,TRANSFER
464,TRANSFER
465,TRANSFER
466,TRANSFER
467,TRANSFER
468,TRANSFER
469,TRANSFER
470,TRANSFER
471,TRANSFER
472,TRANSFER
473,TRANSFER
474,TRANSFER
475,TRANSFER
476,TRANSFER
477,TRANSFER
478,TRANSFER
479,TRANSFER
480,TRANSFER
481,TRANSFER
482,TRANSFER
483,TRANSFER
484,TRANSFER
485,TRANSFER
486,TRANSFER
487,TRANSFER
488,TRANSFER
489,TRANSFER
490,TRANSFER
491,TRANSFER
492,TRANSFER
493,TRANSFER
494,TRANSFER
495,TRANSFER
496,TRANSFER
497,TRANSFER
498,TRANSFER
499,TRANSFER
500,TRANSFER
501,TRANSFER
502,TRANSFER
503,TRANSFER
504,TRANSFER
505,TRANSFER
506,TRANSFER
507,TRANSFER
508,TRANSFER
509,TRANSFER
510,TRANSFER
511,TRANSFER
512,TRANSFER
513,TRANSFER
514,TRANSFER
515,TRANSFER
516,TRANSFER
517,TRANSFER
518,TRANSFER
519,TRANSFER
520,TRANSFER
521,TRANSFER
522,TRANSFER
523,TRANSFER
524,TRANSFER
525,TRANSFER
526,TRANSFER
527,TRANSFER
528,TRANSFER
529,TRANSFER
530,TRANSFER
531,TRANSFER
532,TRANSFER
533,TRANSFER
534,TRANSFER
535,TRANSFER
536,TRANSFER
537,TRANSFER
538,TRANSFER
539,TRANSFER
540,TRANSFER
541,TRANSFER
542,TRANSFER
543,TRANSFER
544,TRANSFER
545,TRANSFER
546,TRANSFER
547,TRANSFER
548,TRANSFER
549,TRANSFER
550,TRANSFER
551,TRANSFER
552,TRANSFER
553,TRANSFER
554,TRANSFER
555,TRANSFER
556,TRANSFER
557,TRANSFER
558,TRANSFER
559,TRANSFER
560,TRANSFER
561,TRANSFER
562,TRANSFER
563,TRANSFER
564,TRANSFER
565,TRANSFER
566,TRANSFER
567,TRANSFER
568,TRANSFER
569,TRANSFER
570,TRANSFER
571,TRANSFER
572,TRANSFER
573,TRANSFER
574,TRANSFER
575,TRANSFER
576,TRANSFER
577,TRANSFER
578,TRANSFER
579,TRANSFER
580,TRANSFER
581,TRANSFER
582,TRANSFER
583,TRANSFER
584,TRANSFER
585,TRANSFER
586,TRANSFER
587,TRANSFER
588,TRANSFER
589,TRANSFER
590,TRANSFER
591,TRANSFER
592,TRANSFER
593,TRANSFER
594,TRANSFER
595,TRANSFER
596,TRANSFER
597,TRANSFER
598,TRANSFER
599,TRANSFER
600,TRANSFER
601,TRANSFER
602,TRANSFER
603,TRANSFER
604,TRANSFER
605,TRANSFER
606,TRANSFER
607,TRANSFER
608,TRANSFER
609,TRANSFER
610,TRANSFER
611,TRANSFER
612,TRANSFER
613,TRANSFER
614,TRANSFER
615,TRANSFER
616,TRANSFER
617,TRANSFER
618,TRANSFER
619,TRANSFER
620,TRANSFER
621,TRANSFER
622,TRANSFER
623,TRANSFER
624,TRANSFER
625,TRANSFER
626,TRANSFER
627,TRANSFER
628,TRANSFER
629,TRANSFER
630,TRANSFER
631,TRANSFER
632,TRANSFER
633,TRANSFER
634,TRANSFER
635,TRANSFER
636,TRANSFER
637,TRANSFER
638,TRANSFER
639,TRANSFER
640,TRANSFER
641,TRANSFER
642,TRANSFER
643,TRANSFER
644,TRANSFER
645,TRANSFER
646,TRANSFER
647,TRANSFER
648,TRANSFER
649,TRANSFER
650,TRANSFER
651,TRANSFER
652,TRANSFER
653,TRANSFER
654,TRANSFER
655,TRANSFER
656,TRANSFER
657,TRANSFER
658,TRANSFER
659,TRANSFER
660,TRANSFER
661,TRANSFER
662,TRANSFER
663,TRANSFER
664,TRANSFER
665,TRANSFER
666,TRANSFER
667,TRANSFER
668,TRANSFER
669,TRANSFER
670,TRANSFER
671,TRANSFER
672,TRANSFER
673,TRANSFER
674,TRANSFER
675,TRANSFER
676,TRANSFER
677,TRANSFER
678,TRANSFER
679,TRANSFER
680,TRANSFER
681,TRANSFER
682,TRANSFER
683,TRANSFER
684,TRANSFER
685,TRANSFER
686,TRANSFER
687,TRANSFER
688,TRANSFER
689,TRANSFER
690,TRANSFER
691,TRANSFER
692,TRANSFER
693,TRANSFER
694,TRANSFER
695,TRANSFER
696,TRANSFER
697,TRANSFER
698,TRANSFER
699,TRANSFER
700,TRANSFER
701,TRANSFER
702,TRANSFER
703,TRANSFER
704,TRANSFER
705,TRANSFER
706,TRANSFER
707,TRANSFER
708,TRANSFER
709,TRANSFER
710,TRANSFER
711,TRANSFER
712,TRANSFER
713,TRANSFER
714,TRANSFER
715,TRANSFER
716,TRANSFER
717,TRANSFER
718,TRANSFER
719,TRANSFER
720,TRANSFER
721,TRANSFER
722,TRANSFER
723,TRANSFER
724,TRANSFER
725,TRANSFER
726,TRANSFER
727,TRANSFER
728,TRANSFER
729,TRANSFER
730,TRANSFER
731,TRANSFER
732,TRANSFER
733,TRANSFER
734,TRANSFER
735,TRANSFER
736,TRANSFER
737,TRANSFER
738,TRANSFER
739,TRANSFER
740,TRANSFER
741,TRANSFER
742,TRANSFER
743,TRANSFER
744,TRANSFER
745,TRANSFER
746,TRANSFER
747,TRANSFER
748,TRANSFER
749,TRANSFER
750,TRANSFER
751,TRANSFER
752,TRANSFER
753,TRANSFER
754,TRANSFER
755,TRANSFER
756,TRANSFER
757,TRANSFER
758,TRANSFER
759,TRANSFER
760,TRANSFER
761,TRANSFER
762,TRANSFER
763,TRANSFER
764,TRANSFER
765,TRANSFER
766,TRANSFER
767,TRANSFER
768,TRANSFER
769,TRANSFER
770,TRANSFER
771,TRANSFER
772,TRANSFER
773,TRANSFER
774,TRANSFER
775,TRANSFER
776,TRANSFER
777,TRANSFER
778,TRANSFER
779,TRANSFER
780,TRANSFER
781,TRANSFER
782,TRANSFER
783,TRANSFER
784,TRANSFER
785,TRANSFER
786,TRANSFER
787,TRANSFER
788,TRANSFER
789,TRANSFER
790,TRANSFER
791,TRANSFER
792,TRANSFER
793,TRANSFER
794,TRANSFER
795,TRANSFER
796,TRANSFER
797,TRANSFER
798,TRANSFER
799,TRANSFER
800,TRANSFER
801,TRANSFER
802,TRANSFER
803,TRANSFER
804,TRANSFER
805,TRANSFER
806,TRANSFER
807,TRANSFER
808,TRANSFER
809,TRANSFER
810,TRANSFER
811,TRANSFER
812,TRANSFER
813,TRANSFER
814,TRANSFER
815,TRANSFER
816,TRANSFER
817,TRANSFER
818,TRANSFER
819,TRANSFER
820,TRANSFER
821,TRANSFER
822,TRANSFER
823,TRANSFER
824,TRANSFER
825,TRANSFER
826,TRANSFER
827,TRANSFER
828,TRANSFER
829,TRANSFER
830,TRANSFER
831,TRANSFER
832,TRANSFER
833,TRANSFER
834,TRANSFER
835,TRANSFER
836,TRANSFER
837,TRANSFER
838,TRANSFER
839,TRANSFER
840,TRANSFER
841,TRANSFER
842,TRANSFER
843,TRANSFER
844,TRANSFER
845,TRANSFER
846,TRANSFER
847,TRANSFER
848,TRANSFER
849,TRANSFER
850,TRANSFER
851,TRANSFER
852,TRANSFER
853,TRANSFER
854,TRANSFER
855,TRANSFER
856,TRANSFER
857,TRANSFER
858,TRANSFER
859,TRANSFER
860,TRANSFER
861,TRANSFER
862,TRANSFER
863,TRANSFER
864,TRANSFER
865,TRANSFER
866,TRANSFER
867,TRANSFER
868,TRANSFER
869,TRANSFER
870,TRANSFER
871,TRANSFER
872,TRANSFER
873,TRANSFER
874,TRANSFER
875,TRANSFER
876,TRANSFER
877,TRANSFER
878,TRANSFER
879,TRANSFER
880,TRANSFER
881,TRANSFER
882,TRANSFER
883,TRANSFER
884,TRANSFER
885,TRANSFER
886,TRANSFER
887,TRANSFER
888,TRANSFER
889,TRANSFER
890,TRANSFER
891,TRANSFER
892,TRANSFER
893,TRANSFER
894,TRANSFER
895,TRANSFER
896,TRANSFER
897,TRANSFER
898,TRANSFER
899,TRANSFER
900,TRANSFER
901,TRANSFER
902,TRANSFER
903,TRANSFER
904,TRANSFER
905,TRANSFER
906,TRANSFER
907,TRANSFER
908,TRANSFER
909,TRANSFER
910,TRANSFER
911,TRANSFER
912,TRANSFER
913,TRANSFER
914,TRANSFER
915,TRANSFER
916,TRANSFER
917,TRANSFER
918,TRANSFER
919,TRANSFER
920,TRANSFER
921,TRANSFER
922,TRANSFER
923,TRANSFER
924,TRANSFER
925,TRANSFER
926,TRANSFER
927,TRANSFER
928,TRANSFER
929,TRANSFER
930,TRANSFER
931,TRANSFER
932,TRANSFER
933,TRANSFER
934,TRANSFER
935,TRANSFER
936,TRANSFER
937,TRANSFER
938,TRANSFER
939,TRANSFER
940,TRANSFER
941,TRANSFER
942,TRANSFER
943,TRANSFER
944,TRANSFER
945,TRANSFER
946,TRANSFER
947,TRANSFER
948,TRANSFER
949,TRANSFER
950,TRANSFER
951,TRANSFER
952,TRANSFER
953,TRANSFER
954,TRANSFER
955,TRANSFER
956,TRANSFER
957,TRANSFER
958,TRANSFER
959,TRANSFER
960,TRANSFER
961,TRANSFER
962,TRANSFER
963,TRANSFER
964,TRANSFER
965,TRANSFER
966,TRANSFER
967,TRANSFER
968,TRANSFER
969,TRANSFER
970,TRANSFER
971,TRANSFER
972,TRANSFER
973,TRANSFER
974,TRANSFER
975,TRANSFER
976,TRANSFER
977,TRANSFER
978,TRANSFER
979,TRANSFER
980,TRANSFER
981,TRANSFER
982,TRANSFER
983,TRANSFER
984,TRANSFER
985,TRANSFER
986,TRANSFER
987,TRANSFER
988,TRANSFER
989,TRANSFER
990,TRANSFER
991,TRANSFER
992,TRANSFER
993,TRANSFER
994,TRANSFER
995,TRANSFER
996,TRANSFER
997,TRANSFER
998,TRANSFER
999,TRANSFER
1000,TRANSFER
1001,TRANSFER
1002,TRANSFER
1003,TRANSFER
1004,TRANSFER
1005,TRANSFER
1006,TRANSFER
1007,TRANSFER
1008,TRANSFER
1009,TRANSFER
1010,TRANSFER
1011,TRANSFER
1012,TRANSFER
1013,TRANSFER
1014,TRANSFER
1015,TRANSFER
1016,TRANSFER
1017,TRANSFER
1018,TRANSFER
1019,TRANSFER
1020,TRANSFER
1021,TRANSFER
1022,TRANSFER
1023,TRANSFER
1024,TRANSFER
1025,TRANSFER
1026,TRANSFER
1027,TRANSFER
1028,TRANSFER
1029,TRANSFER
1030,TRANSFER
1031,TRANSFER
1032,TRANSFER
1033,TRANSFER
1034,TRANSFER
1035,TRANSFER
1036,TRANSFER
1037,TRANSFER
1038,TRANSFER
1039,TRANSFER
1040,TRANSFER
1041,TRANSFER
1042,TRANSFER
1043,TRANSFER
1044,TRANSFER
1045,TRANSFER
1046,TRANSFER
1047,TRANSFER
1048,TRANSFER
1049,TRANSFER
1050,TRANSFER
1051,TRANSFER
1052,TRANSFER
1053,TRANSFER
1054,TRANSFER
1055,TRANSFER
1056,TRANSFER
1057,TRANSFER
1058,TRANSFER
1059,TRANSFER
1060,TRANSFER
1061,TRANSFER
1062,TRANSFER
1063,TRANSFER
1064,TRANSFER
1065,TRANSFER
1066,TRANSFER
1067,TRANSFER
1068,TRANSFER
1069,TRANSFER
1070,TRANSFER
1071,TRANSFER
1072,TRANSFER
1073,TRANSFER
1074,TRANSFER
1075,TRANSFER
1076,TRANSFER
1077,TRANSFER
1078,TRANSFER
1079,TRANSFER
1080,TRANSFER
1081,TRANSFER
1082,TRANSFER
1083,TRANSFER
1084,TRANSFER
1085,TRANSFER
1086,TRANSFER
1087,TRANSFER
1088,TRANSFER
1089,TRANSFER
1090,TRANSFER
1091,TRANSFER
1092,TRANSFER
1093,TRANSFER
1094,TRANSFER
1095,TRANSFER
1096,TRANSFER
1097,TRANSFER
1098,TRANSFER
1099,TRANSFER
1100,TRANSFER
1101,TRANSFER
1102,TRANSFER
1103,TRANSFER
1104,TRANSFER
1105,TRANSFER
1106,TRANSFER
1107,TRANSFER
1108,TRANSFER
1109,TRANSFER
1110,TRANSFER
1111,TRANSFER
1112,TRANSFER
1113,TRANSFER
1114,TRANSFER
1115,TRANSFER
1116,TRANSFER
1117,TRANSFER
1118,TRANSFER
1119,TRANSFER
1120,TRANSFER
1121,TRANSFER
1122,TRANSFER
1123,TRANSFER
1124,TRANSFER
1125,TRANSFER
1126,TRANSFER
1127,TRANSFER
1128,TRANSFER
1129,TRANSFER
1130,TRANSFER
1131,TRANSFER
1132,TRANSFER
1133,TRANSFER
1134,TRANSFER
1135,TRANSFER
1136,TRANSFER
1137,TRANSFER
1138,TRANSFER
1139,TRANSFER
1140,TRANSFER
1141,TRANSFER
1142,TRANSFER
1143,TRANSFER
1144,TRANSFER
1145,TRANSFER
1146,TRANSFER
1147,TRANSFER
1148,TRANSFER
1149,TRANSFER
1150,TRANSFER
1151,TRANSFER
1152,TRANSFER
1153,TRANSFER
1154,TRANSFER
1155,TRANSFER
1156,TRANSFER
1157,TRANSFER
1158,TRANSFER
1159,TRANSFER
1160,TRANSFER
1161,TRANSFER
1162,TRANSFER
1163,TRANSFER
1164,TRANSFER
1165,TRANSFER
1166,TRANSFER
1167,TRANSFER
1168,TRANSFER
1169,TRANSFER
1170,TRANSFER
1171,TRANSFER
1172,TRANSFER
1173,TRANSFER
1174,TRANSFER
1175,TRANSFER
1176,TRANSFER
1177,TRANSFER
1178,TRANSFER
1179,TRANSFER
1180,TRANSFER
1181,TRANSFER
1182,TRANSFER
1183,TRANSFER
1184,TRANSFER
1185,TRANSFER
1186,TRANSFER
1187,TRANSFER
1188,TRANSFER
1189,TRANSFER
1190,TRANSFER
1191,TRANSFER
1192,TRANSFER
1193,TRANSFER
1194,TRANSFER
1195,TRANSFER
1196,TRANSFER
1197,TRANSFER
1198,TRANSFER
1199,TRANSFER
1200,TRANSFER
1201,TRANSFER
1202,TRANSFER
1203,TRANSFER
1204,TRANSFER
1205,TRANSFER
1206,TRANSFER
1207,TRANSFER
1208,TRANSFER
1209,TRANSFER
1210,TRANSFER
1211,TRANSFER
1212,TRANSFER
1213,TRANSFER
1214,TRANSFER
1215,TRANSFER
1216,TRANSFER
1217,TRANSFER
1218,TRANSFER
1219,TRANSFER
1220,TRANSFER
1221,TRANSFER
1222,TRANSFER
1223,TRANSFER
1224,TRANSFER
1225,TRANSFER
1226,TRANSFER
1227,TRANSFER
1228,TRANSFER
1229,TRANSFER
1230,TRANSFER
1231,TRANSFER
1232,TRANSFER
1233,TRANSFER
1234,TRANSFER
1235,TRANSFER
1236,TRANSFER
1237,TRANSFER
1238,TRANSFER
1239,TRANSFER
1240,TRANSFER
1241,TRANSFER
1242,TRANSFER
1243,TRANSFER
1244,TRANSFER
1245,TRANSFER
1246,TRANSFER
1247,TRANSFER
1248,TRANSFER
1249,TRANSFER
1250,TRANSFER
1251,TRANSFER
1252,TRANSFER
1253,TRANSFER
1254,TRANSFER
1255,TRANSFER
1256,TRANSFER
1257,TRANSFER
1258,TRANSFER
1259,TRANSFER
1260,TRANSFER
1261,TRANSFER
1262,TRANSFER
1263,TRANSFER
1264,TRANSFER
1265,TRANSFER
1266,TRANSFER
1267,TRANSFER
1268,TRANSFER
1269,TRANSFER
1270,TRANSFER
1271,TRANSFER
1272,TRANSFER
1273,TRANSFER
1274,TRANSFER
1275,TRANSFER
1276,TRANSFER
1277,TRANSFER
1278,TRANSFER
1279,TRANSFER
1280,TRANSFER
1281,TRANSFER
1282,TRANSFER
1283,TRANSFER
1284,TRANSFER
1285,TRANSFER
1286,TRANSFER
1287,TRANSFER
1288,TRANSFER
1289,TRANSFER
1290,TRANSFER
1291,TRANSFER
1292,TRANSFER
1293,TRANSFER
1294,TRANSFER
1295,TRANSFER
1296,TRANSFER
1297,TRANSFER
1298,TRANSFER
1299,TRANSFER
1300,TRANSFER
1301,TRANSFER
1302,TRANSFER
1303,TRANSFER
1304,TRANSFER
1305,TRANSFER
1306,TRANSFER
1307,TRANSFER
1308,TRANSFER
1309,TRANSFER
1310,TRANSFER
1311,TRANSFER
1312,TRANSFER
1313,TRANSFER
1314,TRANSFER
1315,TRANSFER
1316,TRANSFER
1317,TRANSFER
1318,TRANSFER
1319,TRANSFER
1320,TRANSFER
1321,TRANSFER
1322,TRANSFER
1323,TRANSFER
1324,TRANSFER
1325,TRANSFER
1326,TRANSFER
1327,TRANSFER
1328,TRANSFER
1329,TRANSFER
1330,TRANSFER
1331,TRANSFER
1332,TRANSFER
1333,TRANSFER
1334,TRANSFER
1335,TRANSFER
1336,TRANSFER
1337,TRANSFER
1338,TRANSFER
1339,TRANSFER
1340,TRANSFER
1341,TRANSFER
1342,TRANSFER
1343,TRANSFER
1344,TRANSFER
1345,TRANSFER
1346,TRANSFER
1347,TRANSFER
1348,TRANSFER
1349,TRANSFER
1350,TRANSFER
1351,TRANSFER
1352,TRANSFER
1353,TRANSFER
1354,TRANSFER
1355,TRANSFER
1356,TRANSFER
1357,TRANSFER
1358,TRANSFER
1359,TRANSFER
1360,TRANSFER
1361,TRANSFER
1362,TRANSFER
1363,TRANSFER
1364,TRANSFER
1365,TRANSFER
1366,TRANSFER
1367,TRANSFER
1368,TRANSFER
1369,TRANSFER
1370,TRANSFER
1371,TRANSFER
1372,TRANSFER
1373,TRANSFER
1374,TRANSFER
1375,TRANSFER
1376,TRANSFER
1377,TRANSFER
1378,TRANSFER
1379,TRANSFER
1380,TRANSFER
1381,TRANSFER
1382,TRANSFER
1383,TRANSFER
1384,TRANSFER
1385,TRANSFER
1386,TRANSFER
1387,TRANSFER
1388,TRANSFER
1389,TRANSFER
1390,TRANSFER
1391,TRANSFER
1392,TRANSFER
1393,TRANSFER
1394,TRANSFER
1395,TRANSFER
1396,TRANSFER
1397,TRANSFER
1398,TRANSFER
1399,TRANSFER
1400,TRANSFER
1401,TRANSFER
1402,TRANSFER
1403,TRANSFER
1404,TRANSFER
1405,TRANSFER
1406,TRANSFER
1407,TRANSFER
1408,TRANSFER
1409,TRANSFER
1410,TRANSFER
1411,TRANSFER
1412,TRANSFER
1413,TRANSFER
1414,TRANSFER
1415,TRANSFER
1416,TRANSFER
1417,TRANSFER
1418,TRANSFER
1419,TRANSFER
1420,TRANSFER
1421,TRANSFER
1422,TRANSFER
1423,TRANSFER
1424,TRANSFER
1425,TRANSFER
1426,TRANSFER
1427,TRANSFER
1428,TRANSFER
1429,TRANSFER
1430,TRANSFER
1431,TRANSFER
1432,TRANSFER
1433,TRANSFER
1434,TRANSFER
1435,TRANSFER
1436,TRANSFER
1437,TRANSFER
1438,TRANSFER
1439,TRANSFER
1440,TRANSFER
1441,TRANSFER
1442,TRANSFER
1443,TRANSFER
1444,TRANSFER
1445,TRANSFER
1446,TRANSFER
1447,TRANSFER
1448,TRANSFER
1449,TRANSFER
1450,TRANSFER
1451,TRANSFER
1452,TRANSFER
1453,TRANSFER
1454,TRANSFER
1455,TRANSFER
1456,TRANSFER
1457,TRANSFER
1458,TRANSFER
1459,TRANSFER
1460,TRANSFER
1461,TRANSFER
1462,TRANSFER
1463,TRANSFER
1464,TRANSFER
1465,TRANSFER
1466,TRANSFER
1467,TRANSFER
1468,TRANSFER
1469,TRANSFER
1470,TRANSFER
1471,TRANSFER
1472,TRANSFER
1473,TRANSFER
1474,TRANSFER
1475,TRANSFER
1476,TRANSFER
1477,TRANSFER
1478,TRANSFER
1479,TRANSFER
1480,TRANSFER
1481,TRANSFER
1482,TRANSFER
1483,TRANSFER
1484,TRANSFER
1485,TRANSFER
1486,TRANSFER
1487,TRANSFER
1488,TRANSFER
1489,TRANSFER
1490,TRANSFER
1491,TRANSFER
1492,TRANSFER
1493,TRANSFER
1494,TRANSFER
1495,TRANSFER
1496,TRANSFER
1497,TRANSFER
