tran_id,base_amt
400,819.39
401,707.6
402,455.68
403,927.33
404,977.61
405,640.55
406,544.6
407,192.94
408,820.44
409,426.15
410,635.06
411,634.88
412,108.27
413,774.06
414,709.78
415,468.19
416,403.37
417,728.53
418,287.98
419,202.79
420,917.48
421,435.49
422,352.71
423,169.08
424,261.15
425,557.06
426,854.99
427,613.17
428,616.89
429,434.45
430,308.84
431,736.14
432,843.7
433,277.13
434,335.65
435,449.71
436,804.8
437,699.38
438,623.51
439,409.64
440,816.73
441,410.5
442,566.46
443,131.45
444,185.14
445,934.04
446,423.15
447,500.85
448,138.29
449,734.41
450,999.62
451,488.65
452,883.52
453,613.09
454,521.82
455,943.55
456,112.9
457,236.41
458,154.89
459,613.63
460,385.49
461,665.49
462,695.63
463,595.78
464,135.59
465,949.86
466,181.21
467,877.36
468,391.29
469,181.72
470,421.99
471,174.83
472,552.33
473,261.54
474,894.94
475,119.93
476,245.45
477,247.13
478,768.01
479,709.78
480,158.63
481,752.6
482,237.7
483,745.09
484,902.86
485,285.24
486,926.27
487,908.99
488,720.02
489,345.82
490,803.34
491,107.33
492,979.38
493,672.99
494,540.21
495,983.87
496,329.0
497,297.85
498,858.13
499,122.6
500,411.83
501,391.08
502,632.92
503,157.38
504,157.38
505,179.58
506,706.38
507,989.21
508,636.2
509,967.59
510,692.69
511,254.81
512,515.93
513,696.48
514,241.48
515,323.58
516,838.1
517,206.95
518,869.91
519,604.66
520,160.63
521,577.48
522,253.62
523,704.11
524,633.58
525,953.01
526,820.41
527,198.3
528,894.97
529,655.03
530,146.01
531,934.28
532,612.6
533,204.94
534,445.56
535,155.21
536,671.8
537,111.2
538,263.01
539,438.93
540,257.32
541,363.4
542,619.91
543,361.33
544,135.42
545,866.34
546,451.94
547,409.92
548,588.26
549,756.98
550,227.23
551,700.71
552,655.41
553,103.97
554,575.69
555,866.4
556,206.33
557,718.97
558,358.39
559,190.47
560,803.77
561,802.41
562,715.76
563,494.58
564,445.99
565,483.77
566,311.21
567,827.72
568,570.8
569,379.68
570,964.88
571,313.46
572,936.28
573,622.91
574,741.83
575,775.11
576,749.68
577,786.49
578,415.73
579,530.21
580,456.52
581,265.13
582,935.83
583,359.22
584,161.37
585,497.04
586,866.6
587,453.43
588,731.3
589,688.56
590,105.66
591,571.17
592,662.37
593,173.05
594,462.86
595,816.86
596,851.41
597,644.49
598,667.25
599,284.95
600,167.12
601,702.03
602,296.25
603,418.66
604,504.83
605,513.02
606,520.68
607,279.0
608,796.35
609,511.72
610,839.34
611,165.17
612,254.82
613,587.24
614,467.94
615,112.02
616,601.5
617,118.38
618,153.86
619,987.18
620,141.11
621,845.42
622,709.49
623,594.72
624,700.68
625,530.55
626,947.46
627,717.59
628,485.98
629,835.13
630,230.05
631,375.19
632,474.34
633,494.14
634,985.37
635,696.29
636,448.38
637,622.01
638,158.07
639,158.87
640,504.6
641,614.25
642,598.69
643,280.18
644,159.77
645,816.87
646,758.85
647,555.14
648,285.82
649,973.12
650,159.29
651,669.92
652,199.5
653,150.22
654,305.02
655,570.05
656,304.88
657,613.53
658,252.55
659,293.32
660,579.67
661,848.31
662,697.39
663,339.65
664,441.2
665,516.93
666,736.93
667,408.16
668,970.59
669,336.36
670,1036.42
671,323.06
672,579.08
673,706.88
674,841.14
675,159.96
676,650.81
677,911.49
678,677.21
679,608.96
680,454.09
681,866.29
682,748.52
683,102.8
684,327.38
685,457.52
686,999.06
687,433.7
688,718.32
689,145.49
690,589.66
691,537.08
692,561.89
693,894.33
694,141.37
695,362.1
696,200.5
697,565.84
698,478.1
699,230.04
700,864.86
701,486.9
702,131.92
703,921.37
704,874.9
705,971.87
706,580.68
707,846.16
708,677.92
709,424.44
710,627.72
711,918.95
712,994.45
713,749.87
714,667.21
715,648.4
716,569.77
717,379.97
718,360.52
719,718.59
720,794.41
721,362.7
722,153.16
723,407.3
724,847.04
725,869.7
726,423.96
727,319.45
728,194.53
729,778.19
730,885.33
731,360.05
732,517.07
733,259.09
734,225.68
735,759.3
736,872.13
737,491.26
738,441.22
739,464.51
740,913.22
741,527.62
742,301.34
743,365.26
744,127.17
745,148.76
746,520.16
747,899.94
748,366.79
749,580.74
750,572.7
751,798.3
752,273.13
753,765.69
754,770.74
755,779.09
756,363.21
757,504.58
758,630.71
759,240.84
760,916.53
761,425.13
762,779.17
763,264.36
764,282.16
765,728.3
766,284.17
767,167.82
768,350.65
769,258.0
770,884.68
771,144.95
772,913.52
773,529.43
774,194.23
775,692.79
776,276.54
777,319.25
778,439.52
779,161.63
780,355.9
781,674.48
782,343.94
783,684.55
784,477.91
785,135.2
786,943.48
787,929.37
788,193.57
789,278.29
790,363.15
791,743.2
792,783.92
793,822.05
794,335.12
795,264.03
796,576.36
797,450.6
798,710.73
799,309.96
800,583.8
801,573.71
802,976.44
803,352.82
804,590.45
805,514.44
806,148.32
807,665.27
808,750.51
809,687.53
810,572.55
811,317.94
812,660.79
813,888.07
814,159.58
815,771.93
816,984.16
817,279.12
818,301.35
819,767.19
820,704.13
821,393.75
822,451.43
823,671.3
824,494.44
825,999.31
826,596.87
827,313.77
828,354.18
829,605.72
830,689.84
831,625.21
832,315.46
833,596.12
834,510.84
835,208.2
836,376.27
837,218.11
838,137.38
839,113.9
840,438.51
841,207.84
842,486.66
843,521.31
844,998.54
845,444.8
846,982.81
847,398.39
848,972.52
849,223.5
850,871.99
851,170.88
852,826.92
853,545.39
854,807.48
855,261.96
856,978.01
857,459.77
858,824.99
859,294.45
860,660.61
861,314.81
862,408.8
863,972.36
864,280.73
865,486.56
866,468.18
867,279.4
868,384.28
869,721.97
870,241.94
871,698.85
872,410.14
873,439.38
874,701.28
875,265.67
876,570.07
877,949.92
878,309.35
879,573.15
880,917.45
881,561.04
882,799.92
883,123.31
884,374.98
885,665.51
886,648.03
887,367.36
888,150.24
889,428.86
890,959.62
891,573.43
892,311.49
893,343.7
894,377.21
895,597.97
896,102.5
897,868.47
898,116.83
899,136.39
900,822.23
901,368.58
902,549.96
903,188.21
904,849.9
905,558.67
906,758.36
907,836.42
908,760.56
909,243.31
910,953.28
911,835.5
912,248.16
913,963.98
914,412.69
915,994.73
916,888.13
917,102.41
918,872.0
919,253.18
920,900.52
921,282.01
922,811.87
923,954.0
924,871.56
925,718.68
926,277.48
927,649.08
928,659.59
929,645.0
930,964.28
931,282.81
932,440.12
933,198.13
934,859.15
935,451.17
936,585.28
937,882.08
938,627.46
939,603.52
940,106.91
941,148.34
942,974.69
943,754.27
944,156.83
945,712.58
946,810.76
947,571.13
948,249.16
949,311.21
950,274.46
951,279.87
952,479.55
953,907.93
954,218.06
955,815.95
956,129.07
957,500.95
958,933.97
959,1014.42
960,480.57
961,540.16
962,127.75
963,241.09
964,419.03
965,906.92
966,163.19
967,618.59
968,718.67
969,126.33
970,757.33
971,154.48
972,773.57
973,870.21
974,823.47
975,894.15
976,817.72
977,932.53
978,457.59
979,735.42
980,429.25
981,949.99
982,836.6
983,786.61
984,706.46
985,384.61
986,771.3
987,836.93
988,476.88
989,903.19
990,916.75
991,491.88
992,996.1
993,881.95
994,910.75
995,224.31
996,182.41
997,436.89
998,794.33
999,746.04
1000,631.58
1001,167.73
1002,220.22
1003,906.09
1004,678.89
1005,381.21
1006,207.95
1007,257.55
1008,509.34
1009,586.47
1010,959.07
1011,414.18
1012,896.55
1013,464.18
1014,221.81
1015,980.06
1016,443.31
1017,611.57
1018,901.8
1019,248.8
1020,592.08
1021,223.23
1022,552.06
1023,160.17
1024,806.24
1025,160.14
1026,916.47
1027,619.26
1028,766.49
1029,957.09
1030,567.76
1031,826.46
1032,247.01
1033,918.63
1034,772.52
1035,575.2
1036,902.19
1037,604.1
1038,267.62
1039,385.65
1040,897.33
1041,170.09
1042,525.65
1043,527.61
1044,879.27
1045,245.69
1046,539.9
1047,337.73
1048,587.27
1049,510.7
1050,842.72
1051,718.16
1052,231.29
1053,793.1
1054,407.44
1055,369.05
1056,103.58
1057,770.92
1058,250.2
1059,198.14
1060,518.29
1061,119.67
1062,119.23
1063,431.19
1064,222.88
1065,525.67
1066,404.71
1067,622.53
1068,459.47
1069,917.12
1070,322.42
1071,965.29
1072,449.03
1073,1052.48
1074,905.26
1075,257.09
1076,163.65
1077,811.86
1078,168.67
1079,388.99
1080,735.25
1081,269.5
1082,834.18
1083,141.44
1084,495.82
1085,583.05
1086,575.04
1087,283.46
1088,260.54
1089,116.7
1090,547.21
1091,898.08
1092,944.84
1093,921.35
1094,188.34
1095,344.8
1096,254.21
1097,610.05
1098,962.18
1099,547.22
1100,648.79
1101,511.41
1102,403.84
1103,243.19
1104,177.37
1105,762.51
1106,466.22
1107,452.98
1108,816.1
1109,797.54
1110,820.03
1111,673.08
1112,997.2
1113,702.7
1114,327.3
1115,715.42
1116,372.88
1117,400.88
1118,565.94
1119,961.97
1120,767.43
1121,331.39
1122,635.71
1123,344.43
1124,761.82
1125,961.96
1126,923.73
1127,356.75
1128,785.71
1129,716.07
1130,455.46
1131,734.75
1132,660.57
1133,796.97
1134,660.3
1135,474.74
1136,159.26
1137,634.39
1138,878.02
1139,673.86
1140,171.49
1141,695.23
1142,692.82
1143,225.29
1144,627.99
1145,591.55
1146,837.45
1147,337.86
1148,313.62
1149,626.62
1150,848.9
1151,881.38
1152,897.82
1153,692.79
1154,393.54
1155,171.98
1156,309.94
1157,959.51
1158,800.97
1159,912.21
1160,507.13
1161,135.67
1162,319.14
1163,755.22
1164,372.08
1165,634.07
1166,703.63
1167,364.21
1168,875.77
1169,353.62
1170,502.32
1171,226.8
1172,134.52
1173,175.77
1174,510.54
1175,835.39
1176,648.86
1177,229.66
1178,965.41
1179,203.9
1180,650.5
1181,718.67
1182,156.91
1183,603.33
1184,393.64
1185,335.07
1186,612.25
1187,485.32
1188,288.26
1189,755.27
1190,764.61
1191,186.69
1192,560.76
1193,249.0
1194,215.12
1195,848.84
1196,307.79
1197,756.89
1198,264.27
1199,960.31
1200,909.73
1201,166.83
1202,200.79
1203,281.25
1204,408.91
1205,121.9
1206,623.65
1207,726.68
1208,881.38
1209,653.04
1210,869.74
1211,683.56
1212,803.93
1213,408.05
1214,414.77
1215,392.36
1216,638.17
1217,809.77
1218,340.81
1219,990.89
1220,580.52
1221,188.8
1222,934.14
1223,174.59
1224,849.28
1225,533.9
1226,173.02
1227,158.89
1228,456.75
1229,867.96
1230,207.4
1231,987.98
1232,295.58
1233,413.94
1234,616.21
1235,213.28
1236,832.16
1237,602.08
1238,414.5
1239,959.92
1240,263.28
1241,973.34
1242,698.48
1243,316.35
1244,803.05
1245,942.51
1246,435.07
1247,879.93
1248,714.69
1249,303.01
1250,222.98
1251,691.43
1252,210.34
1253,930.27
1254,290.87
1255,290.63
1256,969.36
1257,555.04
1258,611.14
1259,683.01
1260,183.51
1261,919.14
1262,289.42
1263,227.11
1264,880.56
1265,825.56
1266,938.86
1267,860.22
1268,307.32
1269,237.87
1270,542.11
1271,967.17
1272,434.99
1273,418.31
1274,982.49
1275,842.5
1276,637.13
1277,878.6
1278,429.16
1279,629.01
1280,147.7
1281,274.68
1282,973.06
1283,392.81
1284,339.47
1285,849.8
1286,222.22
1287,754.92
1288,414.64
1289,573.6
1290,578.36
1291,985.0
1292,396.95
1293,412.61
1294,839.73
1295,766.36
1296,350.77
1297,886.56
1298,102.68
1299,199.58
1300,204.13
1301,336.59
1302,988.64
1303,601.16
1304,567.54
1305,596.23
1306,637.51
1307,185.74
1308,114.4
1309,237.41
1310,388.21
1311,182.58
1312,563.48
1313,763.37
1314,755.65
1315,278.04
1316,412.79
1317,511.79
1318,826.27
1319,612.48
1320,819.52
1321,117.74
1322,866.76
1323,533.82
1324,372.68
1325,620.1
1326,675.42
1327,183.44
1328,498.96
1329,527.47
1330,887.43
1331,382.19
1332,239.85
1333,188.83
1334,280.99
1335,136.04
1336,617.52
1337,883.13
1338,115.58
1339,816.06
1340,507.09
1341,222.91
1342,190.75
1343,742.29
1344,502.22
1345,249.75
1346,805.23
1347,542.6
1348,152.07
1349,509.85
1350,138.6
1351,120.36
1352,561.53
1353,393.47
1354,549.22
1355,425.04
1356,481.05
1357,839.77
1358,925.05
1359,550.24
1360,938.44
1361,529.79
1362,474.44
1363,535.89
1364,853.81
1365,416.57
1366,890.03
1367,826.78
1368,236.41
1369,170.84
1370,707.07
1371,421.6
1372,634.18
1373,478.78
1374,964.27
1375,517.01
1376,506.53
1377,406.69
1378,710.52
1379,189.75
1380,887.85
1381,338.29
1382,207.65
1383,249.87
1384,839.94
1385,625.27
1386,134.12
1387,123.01
1388,862.03
1389,705.53
1390,694.73
1391,669.68
1392,971.5
1393,343.05
1394,432.01
1395,925.72
1396,853.07
1397,222.22
1398,161.61
1399,774.84
1400,719.68
1401,672.44
1402,127.09
1403,889.11
1404,906.64
1405,375.2
1406,902.15
1407,318.57
1408,397.93
1409,919.36
1410,516.91
1411,545.16
1412,360.7
1413,698.35
1414,406.63
1415,170.04
1416,738.91
1417,999.4
1418,192.85
1419,316.44
1420,424.3
1421,430.71
1422,193.97
1423,668.39
1424,144.11
1425,286.69
1426,295.73
1427,537.84
1428,226.13
1429,988.15
1430,376.27
1431,143.24
1432,201.17
1433,113.54
1434,704.36
1435,248.94
1436,324.99
1437,967.23
1438,291.34
1439,389.93
1440,145.83
1441,326.75
1442,410.24
1443,249.34
1444,637.99
1445,515.04
1446,514.26
1447,358.99
1448,582.7
1449,614.19
1450,616.05
1451,294.01
1452,803.0
1453,826.46
1454,735.45
1455,126.4
1456,313.96
1457,975.41
1458,127.94
1459,202.01
1460,645.16
1461,443.23
1462,926.75
1463,876.01
1464,312.63
1465,584.42
1466,805.84
1467,708.04
1468,498.77
1469,642.69
1470,376.34
1471,213.34
1472,754.52
1473,429.48
1474,117.71
1475,134.21
1476,189.28
1477,115.98
1478,415.17
1479,550.57
1480,663.57
1481,181.08
1482,889.32
1483,1056.56
1484,993.19
1485,635.57
1486,791.13
1487,293.92
1488,377.46
1489,831.64
1490,627.06
1491,474.26
1492,264.96
1493,805.29
1494,282.68
1495,552.62
1496,357.18
1497,402.62
1498,633.52
1499,612.07
1500,189.92
1501,342.83
1502,951.83
1503,925.67
1504,825.99
1505,582.71
1506,126.82
1507,977.04
1508,694.06
1509,334.55
1510,630.52
1511,569.13
1512,575.23
1513,438.48
1514,555.23
1515,585.23
1516,820.37
1517,701.56
1518,185.29
1519,882.47
1520,844.12
1521,623.76
1522,500.2
1523,971.71
1524,120.03
1525,110.73
1526,640.38
1527,782.73
1528,734.92
1529,634.25
1530,872.15
1531,311.65
1532,125.54
1533,276.38
1534,763.24
1535,557.2
1536,147.52
1537,920.42
1538,421.95
1539,837.16
1540,776.53
1541,171.22
1542,507.22
1543,229.6
1544,505.79
1545,401.24
1546,186.38
1547,985.57
1548,270.26
1549,542.54
1550,470.5
1551,352.27
1552,145.39
1553,912.37
1554,831.47
1555,360.58
1556,406.78
1557,961.66
1558,614.96
1559,722.62
1560,403.4
1561,352.85
1562,681.82
1563,436.98
1564,496.41
1565,971.64
1566,461.46
1567,814.15
1568,762.22
1569,355.33
1570,567.09
1571,780.53
1572,1007.81
1573,177.19
1574,352.6
1575,953.65
1576,284.46
1577,925.98
1578,548.7
1579,635.01
1580,516.91
1581,900.9
1582,606.58
1583,983.56
1584,365.0
1585,153.02
1586,382.33
1587,648.77
1588,627.89
1589,330.55
1590,647.33
1591,414.87
1592,966.11
1593,101.02
1594,957.01
1595,895.31
1596,200.36
1597,661.43
1598,202.75
1599,194.01
1600,113.72
1601,328.18
1602,256.06
1603,447.65
1604,822.82
1605,895.16
1606,198.91
1607,332.17
1608,648.17
1609,206.65
1610,418.52
1611,1071.95
1612,196.27
1613,658.76
1614,835.27
1615,746.24
1616,654.5
1617,517.15
1618,583.73
1619,660.62
1620,206.42
1621,407.75
1622,591.45
1623,158.36
1624,121.44
1625,946.08
1626,773.73
1627,205.05
1628,134.33
1629,801.44
1630,490.09
1631,562.4
1632,869.39
1633,715.56
1634,140.14
1635,522.41
1636,882.61
1637,341.08
1638,108.44
1639,287.26
1640,885.76
1641,905.99
1642,607.47
1643,234.94
1644,719.75
1645,715.35
1646,615.85
1647,710.57
1648,365.54
1649,284.69
1650,645.57
1651,123.24
1652,522.89
1653,244.77
1654,232.11
1655,301.2
1656,320.54
1657,180.43
1658,163.66
1659,670.86
1660,220.93
1661,269.36
1662,147.22
1663,244.44
1664,572.63
1665,994.67
1666,487.36
1667,998.62
1668,822.07
1669,360.75
1670,884.52
1671,844.62
1672,647.84
1673,108.98
1674,784.51
1675,332.64
1676,328.17
1677,272.5
1678,623.47
1679,571.59
1680,542.19
1681,497.44
1682,965.02
1683,385.39
1684,564.75
1685,849.79
1686,699.35
1687,940.28
1688,841.42
1689,750.35
1690,180.75
1691,657.56
1692,109.75
1693,670.16
1694,552.54
1695,266.82
1696,551.5
1697,733.56
1698,698.12
1699,931.28
1700,919.03
1701,246.66
1702,549.37
1703,920.58
1704,311.41
1705,580.22
1706,728.34
1707,921.21
1708,1035.41
1709,169.44
1710,361.74
1711,351.12
1712,116.22
1713,136.94
1714,457.63
1715,196.24
1716,729.06
1717,949.75
1718,530.24
1719,718.81
1720,772.4
1721,275.42
1722,575.25
1723,489.51
1724,343.18
1725,368.83
1726,451.54
1727,569.36
1728,549.41
1729,774.63
1730,644.32
1731,610.84
1732,706.03
1733,175.63
1734,602.91
1735,389.41
1736,137.39
1737,840.55
1738,327.64
1739,739.24
1740,851.16
1741,804.83
1742,158.93
1743,815.07
1744,701.3
1745,161.0
1746,735.68
1747,695.35
1748,514.09
1749,252.65
1750,753.53
1751,677.19
1752,497.61
1753,419.11
1754,179.07
1755,522.96
1756,616.29
1757,657.41
1758,391.52
1759,536.6
1760,245.05
1761,372.45
1762,469.61
1763,324.77
1764,727.03
1765,224.35
1766,916.78
1767,569.85
1768,855.09
1769,691.0
1770,303.96
1771,812.12
1772,893.42
1773,228.2
1774,337.35
1775,734.02
1776,790.32
1777,832.12
1778,579.82
1779,661.15
1780,703.56
1781,833.22
1782,895.1
1783,566.59
1784,685.4
1785,994.65
1786,819.6
1787,625.31
1788,523.67
1789,501.16
1790,695.75
1791,755.39
1792,645.44
1793,351.13
1794,709.8
1795,810.48
1796,330.96
1797,619.82
1798,923.79
1799,238.68
1800,447.36
1801,639.93
1802,410.51
1803,315.3
1804,250.54
1805,958.04
1806,986.27
1807,109.63
1808,293.61
1809,543.77
1810,251.86
1811,269.79
1812,507.61
1813,554.12
1814,540.71
1815,462.13
1816,700.36
1817,236.2
1818,117.11
1819,384.58
1820,678.29
1821,928.79
1822,596.0
1823,336.81
1824,915.25
1825,263.41
1826,247.95
1827,303.37
1828,783.97
1829,302.33
1830,553.36
1831,164.55
1832,466.23
1833,209.05
1834,658.09
1835,425.54
1836,886.94
1837,527.58
1838,109.96
1839,637.62
1840,842.04
1841,694.98
1842,790.76
1843,241.81
1844,231.95
1845,851.82
1846,836.54
1847,943.4
1848,780.49
1849,348.41
1850,170.94
1851,423.74
1852,240.43
1853,559.47
1854,611.51
1855,145.4
1856,102.9
1857,366.87
1858,286.14
1859,390.82
1860,421.26
1861,178.3
1862,679.27
1863,341.3
1864,385.17
1865,136.19
1866,929.31
1867,875.95
1868,256.69
1869,349.72
1870,184.58
1871,896.18
1872,131.2
1873,879.51
1874,532.12
1875,868.06
1876,623.36
1877,163.83
1878,382.83
1879,867.14
1880,961.17
1881,788.44
1882,105.37
1883,517.11
1884,951.97
1885,874.79
1886,333.99
1887,986.18
1888,550.43
1889,122.81
1890,918.6
1891,654.18
1892,299.42
1893,417.99
1894,205.2
1895,330.85
1896,313.46
1897,241.47
1898,127.35
1899,277.99
1900,537.72
1901,179.33
1902,702.24
1903,114.21
1904,367.66
1905,456.13
1906,230.68
1907,103.45
1908,990.3
1909,214.88
1910,794.08
1911,709.12
1912,393.72
1913,602.17
1914,214.78
1915,670.66
1916,1028.79
1917,353.88
1918,846.48
1919,946.11
1920,533.98
1921,959.06
1922,380.76
1923,147.76
1924,202.04
1925,904.12
1926,908.66
1927,571.37
1928,486.19
1929,473.03
1930,550.98
1931,697.55
1932,222.36
1933,390.57
1934,132.11
1935,637.34
1936,1056.89
1937,810.28
1938,996.31
1939,221.99
1940,401.4
1941,337.9
1942,730.2
1943,411.25
1944,451.14
1945,204.43
1946,422.91
1947,436.57
1948,400.85
1949,364.1
1950,514.52
1951,143.28
1952,380.24
1953,657.99
1954,334.55
1955,203.99
1956,998.06
1957,175.63
1958,146.73
1959,127.52
1960,282.39
1961,241.03
1962,950.55
1963,243.49
1964,249.12
1965,920.95
1966,830.64
1967,861.06
1968,236.8
1969,172.94
1970,100.86
1971,881.21
1972,890.14
1973,502.0
1974,346.69
1975,206.19
1976,679.16
1977,512.2
1978,120.18
1979,676.11
1980,666.24
1981,536.12
1982,783.23
1983,180.09
1984,746.35
1985,556.35
1986,662.5
1987,609.06
1988,670.04
1989,396.28
1990,813.12
1991,373.51
1992,430.39
1993,632.02
1994,736.31
1995,531.9
1996,245.24
1997,121.57
1998,129.36
1999,383.58
2000,406.3
2001,797.73
2002,827.87
2003,484.4
2004,341.76
2005,921.38
2006,139.99
2007,241.78
2008,718.79
2009,642.78
2010,744.67
2011,773.07
2012,356.83
2013,811.04
2014,727.75
2015,779.11
2016,786.0
2017,953.61
2018,924.22
2019,635.81
2020,526.54
2021,288.96
2022,518.93
2023,997.42
2024,100.57
2025,194.75
2026,175.28
2027,748.51
2028,601.32
2029,448.73
2030,371.49
2031,810.54
2032,980.84
2033,552.52
2034,499.35
2035,429.68
2036,163.3
2037,358.09
2038,543.26
2039,495.83
2040,491.14
2041,217.05
2042,279.82
2043,267.34
2044,189.49
2045,574.57
2046,820.0
2047,646.17
2048,678.18
2049,225.71
2050,507.04
2051,927.98
2052,846.92
2053,585.7
2054,388.07
2055,479.18
2056,671.6
2057,954.88
2058,315.39
2059,186.91
2060,213.46
2061,297.66
2062,981.14
2063,381.73
2064,425.83
2065,371.44
2066,290.53
2067,243.24
2068,340.53
2069,386.77
2070,495.78
2071,114.22
2072,277.81
2073,819.84
2074,922.7
2075,782.21
2076,826.04
2077,217.3
2078,174.38
2079,109.4
2080,214.57
2081,510.87
2082,757.39
2083,555.6
2084,494.52
2085,426.31
2086,373.53
2087,428.76
2088,826.78
2089,538.62
2090,819.24
2091,502.28
2092,122.21
2093,404.17
2094,505.0
2095,687.81
2096,971.2
2097,218.98
2098,812.26
2099,966.4
2100,650.24
2101,439.0
2102,816.64
2103,181.03
2104,824.26
2105,936.83
2106,267.63
2107,617.19
2108,812.54
2109,501.23
2110,659.38
2111,593.81
2112,556.18
2113,116.62
2114,595.62
2115,535.75
2116,686.99
2117,679.39
2118,692.45
2119,953.0
2120,899.16
2121,856.6
2122,287.94
2123,305.98
2124,921.46
2125,914.54
2126,589.52
2127,493.83
2128,252.5
2129,837.04
2130,957.76
2131,287.61
2132,296.56
2133,266.69
2134,634.78
2135,827.64
2136,601.59
2137,250.44
2138,112.21
